이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-07,7970,8205,7736,7948,210039,150613.0,8885746.0
2011-11-08,7994,8088,7548,7620,256448,144393.0,8885746.0
2011-11-09,7689,7783,7431,7784,194037,147503.0,8885746.0
2011-11-10,7478,7642,7361,7596,236612,143949.0,8885746.0
2011-11-11,7642,7759,7243,7526,297811,142616.0,8885746.0
2011-11-14,7712,8439,7618,8347,491634,158166.0,8885746.0
2011-11-15,8204,8744,8111,8393,500927,159055.0,8885746.0
2011-11-16,8416,8486,8040,8041,190062,152391.0,8885746.0
2011-11-17,8111,8368,7783,8088,272979,153279.0,8885746.0
2011-11-18,7900,8017,7736,7924,181171,150169.0,8885746.0
2011-11-21,7924,8134,7830,7971,115705,151058.0,8885746.0
2011-11-22,7759,8017,7736,7877,184509,149281.0,8885746.0
2011-11-23,7900,8182,7338,7456,302543,141283.0,8885746.0
2011-11-24,7360,7712,7173,7690,152656,145726.0,8885746.0
2011-11-25,7618,7665,7150,7221,132997,136840.0,8885746.0
2011-11-28,7361,7431,6962,7197,273759,136396.0,8885746.0
2011-11-29,7267,7431,7126,7385,291436,139950.0,8885746.0
2011-11-30,7337,7384,7056,7057,116848,133730.0,8885746.0
2011-12-01,7361,7478,7033,7456,302643,141283.0,8885746.0
2011-12-02,7548,8322,7478,8088,779928,153279.0,8885746.0
2011-12-05,8111,8791,8040,8393,850092,159055.0,8885746.0
2011-12-06,8369,8392,8064,8112,258961,153723.0,8885746.0
2011-12-07,8298,8814,8182,8628,533617,163498.0,8885746.0
2011-12-08,8650,8720,8322,8557,215597,162165.0,8885746.0
2011-12-09,8440,8556,8252,8276,185943,156833.0,8885746.0
2011-12-12,8392,8556,8111,8276,173239,156833.0,8885746.0
2011-12-13,8158,8345,7947,8041,137226,152391.0,8885746.0
2011-12-14,8134,8134,7618,8041,207886,152391.0,8885746.0
2011-12-15,7783,7923,7689,7901,153759,149725.0,8885746.0
2011-12-16,8017,8322,7853,8159,174087,154612.0,8885746.0
2011-12-19,8158,8181,7033,7784,279966,147503.0,8885746.0
2011-12-20,7783,7970,7618,7760,107671,147059.0,8885746.0
2011-12-21,8040,8298,7900,7995,236917,151502.0,8885746.0
2011-12-22,8017,8275,7923,8065,116178,152835.0,8885746.0
2011-12-23,8158,8205,7853,7948,87174,150613.0,8885746.0
2011-12-26,7994,8181,7736,7877,143364,149281.0,8885746.0
2011-12-27,7947,7947,7454,7549,124496,143061.0,8885746.0
2011-12-28,7618,7759,7525,7573,81368,143505.0,8885746.0
2011-12-29,7571,7759,7431,7760,96031,147059.0,8885746.0
2012-01-02,7970,8182,7806,8135,168946,154168.0,8885746.0
2012-01-03,8205,8346,7970,8276,184681,156833.0,8885746.0
2012-01-04,8322,8322,8064,8112,119998,153723.0,8885746.0
2012-01-05,8111,8158,7783,7924,161311,150169.0,8885746.0
2012-01-06,8017,8017,7783,7807,72244,147948.0,8885746.0
2012-01-09,7783,8204,7783,8159,170429,154612.0,8885746.0
2012-01-10,8275,8298,8017,8088,129524,153279.0,8885746.0
2012-01-11,8158,8181,7853,7924,120715,150169.0,8885746.0
2012-01-12,7876,8017,7853,7971,70402,151058.0,8885746.0
2012-01-13,8064,8158,7806,7807,102127,147948.0,8885746.0
2012-01-16,7689,7783,7548,7596,101629,143949.0,8885746.0
2012-01-17,7712,7735,7220,7268,251072,137729.0,8885746.0
2012-01-18,7337,7431,7220,7244,94738,137285.0,8885746.0
2012-01-19,7408,7408,7103,7151,190415,135508.0,8885746.0
2012-01-20,7173,7454,6517,6752,555282,127955.0,8885746.0
2012-01-25,6892,7126,6798,6987,222367,132398.0,8885746.0
2012-01-26,7173,7572,7126,7456,227392,141283.0,8885746.0
2012-01-27,7548,7595,7361,7549,147662,143061.0,8885746.0
2012-01-30,7712,7783,7595,7643,176502,144838.0,8885746.0
2012-01-31,7618,8087,7595,8065,318992,152835.0,8885746.0
2012-02-01,8346,8556,8205,8300,452748,157278.0,8885746.0
2012-02-02,8346,8627,8134,8604,360413,163053.0,8885746.0
2012-02-03,8510,8837,8510,8675,286137,164386.0,8885746.0
2012-02-06,8791,8791,8322,8440,256944,159943.0,8885746.0
2012-02-07,8345,8416,8017,8065,249530,152835.0,8885746.0
2012-02-08,8064,8486,8064,8440,207881,159943.0,8885746.0
2012-02-09,8392,8439,8158,8252,158434,156389.0,8885746.0
2012-02-10,8345,8932,8252,8862,508740,167941.0,8885746.0
2012-02-13,9002,10010,8861,9261,1211186,175493.0,8885746.0
2012-02-14,9377,9611,9260,9378,366126,177715.0,8885746.0
2012-02-15,9494,9822,9424,9800,468390,185712.0,8885746.0
2012-02-16,9705,9823,9377,9425,263729,178603.0,8885746.0
2012-02-17,9705,9845,9307,9706,320673,183935.0,8885746.0
2012-02-20,9752,9752,9283,9331,255869,176826.0,8885746.0
2012-02-21,9236,9612,9189,9612,217871,182158.0,8885746.0
2012-02-22,9658,10104,9400,9988,294226,189266.0,8885746.0
2012-02-23,10151,10456,9963,9988,442874,189266.0,8885746.0
2012-02-24,9986,10315,9940,10152,172974,192376.0,8885746.0
2012-02-27,10173,10268,9940,10011,104078,189711.0,8885746.0
2012-02-28,10033,10643,10010,10597,292364,200818.0,8885746.0
2012-02-29,10666,10737,10408,10667,216701,202151.0,8885746.0
2012-03-02,10971,10971,10315,10386,143339,196819.0,8885746.0
2012-03-05,10385,10456,9893,10409,219632,197264.0,8885746.0
2012-03-06,10432,10525,9964,10292,210772,195042.0,8885746.0
2012-03-07,9963,10853,9963,10691,224817,202595.0,8885746.0
2012-03-08,10807,11205,10549,11113,235083,210592.0,8885746.0
2012-03-09,11253,11300,10971,11043,136969,209259.0,8885746.0
2012-03-12,11089,11370,11089,11277,157975,213702.0,8885746.0
2012-03-13,11276,11276,10948,11160,167158,211481.0,8885746.0
2012-03-14,11300,11300,10784,11043,198752,209259.0,8885746.0
2012-03-15,10877,11276,10760,10855,242037,205705.0,8885746.0
2012-03-16,10831,11276,10737,11230,257602,212814.0,8885746.0
2012-03-19,11346,11346,10901,10902,135832,206594.0,8885746.0
2012-03-20,10901,10995,10502,10644,149437,201706.0,8885746.0
2012-03-21,10620,10830,10150,10363,303494,196375.0,8885746.0
2012-03-22,10315,10620,10080,10480,166284,198596.0,8885746.0
2012-03-23,10502,10877,10409,10620,176268,201262.0,8885746.0
2012-03-26,10737,10761,10268,10269,91625,194598.0,8885746.0
2012-03-27,10456,10925,10174,10925,181696,207038.0,8885746.0
2012-03-28,10995,11182,10713,10972,150010,207926.0,8885746.0
2012-03-29,10971,11065,10643,11019,156704,208815.0,8885746.0
2012-03-30,10925,10995,10643,10902,113503,206594.0,8885746.0
2012-04-02,10971,10971,10197,10269,285491,194598.0,8885746.0
2012-04-03,10315,10456,9752,9847,343316,186601.0,8885746.0
2012-04-04,9869,9940,9353,9753,330256,184824.0,8885746.0
2012-04-05,9588,10268,9588,10269,230571,194598.0,8885746.0
2012-04-06,10268,10385,10057,10128,66243,191932.0,8885746.0
2012-04-09,10080,10127,9611,9706,98281,183935.0,8885746.0
2012-04-10,9659,9916,9517,9753,98197,184824.0,8885746.0
2012-04-12,9752,9964,9471,9964,72221,188822.0,8885746.0
2012-04-13,10081,10432,9964,10409,151066,197264.0,8885746.0
2012-04-16,10221,10409,10174,10269,51345,194598.0,8885746.0
2012-04-17,10315,10526,10221,10386,76151,196841.0,8886746.0
2012-04-18,10549,10549,10197,10269,211143,194620.0,8886746.0
2012-04-19,10385,11135,10292,11113,411890,210616.0,8886746.0
2012-04-20,11135,11369,10947,10996,261674,208394.0,8886746.0
2012-04-23,10995,11112,10689,10808,191451,204839.0,8886746.0
2012-04-24,10620,10784,10292,10292,222988,195064.0,8886746.0
2012-04-25,10456,10666,10173,10199,143288,193287.0,8886746.0
2012-04-26,10362,10620,10174,10222,164767,193731.0,8886746.0
2012-04-27,10338,10784,10221,10738,178238,203506.0,8886746.0
2012-04-30,10784,10831,10479,10597,141941,200840.0,8886746.0
2012-05-02,10784,11135,10525,11136,243573,211060.0,8886746.0
2012-05-03,11159,11205,10924,11019,157839,208839.0,8886746.0
2012-05-04,10995,11018,10549,10550,250561,199952.0,8886746.0
2012-05-07,10361,10479,10033,10105,187399,191509.0,8886746.0
2012-05-08,10268,10573,10221,10409,130326,197286.0,8886746.0
2012-05-09,10408,10689,10291,10527,109294,199507.0,8886746.0
2012-05-10,10573,10877,10456,10879,187203,206173.0,8886746.0
2012-05-11,10877,10877,10525,10527,106161,199507.0,8886746.0
2012-05-14,10502,10549,9987,10105,160221,191509.0,8886746.0
2012-05-15,9986,10104,9517,9659,186208,183067.0,8886746.0
2012-05-16,9541,9823,8768,8956,377330,169737.0,8886746.0
2012-05-17,8955,9353,8884,9214,150210,174625.0,8886746.0
2012-05-18,8908,9119,8674,8675,198522,164405.0,8886746.0
2012-05-21,8674,8908,8416,8698,135285,164849.0,8886746.0
2012-05-22,9025,9471,8908,9144,219645,173292.0,8886746.0
2012-05-23,9189,9424,8955,9214,114457,174625.0,8886746.0
2012-05-24,9212,9471,9189,9214,78260,174625.0,8886746.0
2012-05-25,9260,9635,9260,9542,110577,180845.0,8886746.0
2012-05-29,9564,9658,9353,9565,128860,181290.0,8886746.0
2012-05-30,9424,9517,9329,9331,85930,176846.0,8886746.0
2012-05-31,9471,9564,9166,9495,70428,179957.0,8886746.0
2012-06-01,9447,9658,9353,9355,55142,177291.0,8886746.0
2012-06-04,8838,9072,8533,8651,125438,163960.0,8886746.0
2012-06-05,8768,8885,8697,8792,107433,166626.0,8886746.0
2012-06-07,9189,9330,9025,9284,112794,175958.0,8886746.0
2012-06-08,9376,9376,9072,9237,78379,175069.0,8886746.0
2012-06-11,9424,9705,9377,9706,133312,183956.0,8886746.0
2012-06-12,9588,9752,9448,9730,119049,184400.0,8886746.0
2012-06-13,9869,9940,9564,9565,114489,181290.0,8886746.0
2012-06-14,9447,9612,9330,9355,125718,177291.0,8886746.0
2012-06-15,9447,9447,8978,9050,195781,171514.0,8886746.0
2012-06-18,9236,9424,9025,9096,195150,172403.0,8886746.0
2012-06-19,9048,9142,8978,9003,93659,170626.0,8886746.0
2012-06-20,9119,9494,9072,9378,210672,177735.0,8886746.0
2012-06-21,9471,9799,9400,9542,209818,180845.0,8886746.0
2012-06-22,9377,9705,9377,9636,154455,182623.0,8886746.0
2012-06-25,9681,9705,9424,9542,102406,180845.0,8886746.0
2012-06-26,9400,9564,9119,9355,147922,177291.0,8886746.0
2012-06-27,9307,9400,9025,9355,128303,177291.0,8886746.0
2012-06-28,9448,9517,9283,9495,88779,179957.0,8886746.0
2012-06-29,9517,9541,9307,9448,84036,179068.0,8886746.0
2012-07-02,9494,9541,9330,9378,90124,177735.0,8886746.0
2012-07-03,9377,9517,9307,9425,140047,178624.0,8886746.0
2012-07-04,9424,9517,9096,9191,203989,174180.0,8886746.0
2012-07-05,9119,9236,8955,9003,166404,170626.0,8886746.0
2012-07-06,9002,9142,8908,9050,141773,171514.0,8886746.0
2012-07-09,9166,9166,8861,8979,109583,170181.0,8886746.0
2012-07-10,9002,9072,8861,8956,78892,169737.0,8886746.0
2012-07-11,9025,9213,8955,9167,105994,173736.0,8886746.0
2012-07-12,9213,9658,9096,9519,336372,180401.0,8886746.0
2012-07-13,9565,9636,9213,9589,178281,181734.0,8886746.0
2012-07-16,9588,9611,9424,9542,73800,180845.0,8886746.0
2012-07-17,9564,9564,9096,9237,125538,175069.0,8886746.0
2012-07-18,9330,9400,9143,9284,81814,175958.0,8886746.0
2012-07-19,9353,9424,9189,9284,72475,175958.0,8886746.0
2012-07-20,9212,9353,9048,9050,73093,171514.0,8886746.0
2012-07-23,8908,9048,8627,8675,99055,164405.0,8886746.0
2012-07-24,8650,8650,8298,8581,113439,162627.0,8886746.0
2012-07-25,8439,8439,7830,7854,211265,148853.0,8886746.0
2012-07-26,7923,8064,7572,7854,187195,148853.0,8886746.0
2012-07-27,7970,8510,7923,8347,137648,158184.0,8886746.0
2012-07-30,8416,8674,8416,8511,65224,161294.0,8886746.0
2012-07-31,8486,8650,8439,8581,62881,162627.0,8886746.0
2012-08-01,8674,8674,8369,8440,58991,159961.0,8886746.0
2012-08-02,8368,8509,8017,8065,145074,152852.0,8886746.0
2012-08-03,7900,8182,7900,8135,48241,154185.0,8886746.0
2012-08-06,8510,8510,8111,8135,161230,154185.0,8886746.0
2012-08-07,8134,8322,8087,8206,80460,155518.0,8886746.0
2012-08-08,8298,8298,8158,8159,93848,154629.0,8886746.0
2012-08-09,8158,8440,8088,8300,120969,157295.0,8886746.0
2012-08-10,8392,8580,8228,8370,107049,158628.0,8886746.0
2012-08-13,8346,8486,8252,8487,67245,160850.0,8886746.0
2012-08-14,8510,8955,8463,8956,234551,169737.0,8886746.0
2012-08-16,9025,9353,8908,9355,202189,182680.0,9156869.0
2012-08-17,9494,9705,9307,9589,264657,187258.0,9156869.0
2012-08-20,9635,9752,9424,9659,136657,188632.0,9156869.0
2012-08-21,9752,9916,9284,9472,176983,184969.0,9156869.0
2012-08-22,9424,9681,9189,9659,115838,188632.0,9156869.0
2012-08-23,9752,9822,9494,9565,129839,186800.0,9156869.0
2012-08-24,9447,9705,9424,9519,88826,185884.0,9156869.0
2012-08-27,9142,9517,8837,8839,206636,172607.0,9156869.0
2012-08-28,8932,9658,8908,9636,336371,188174.0,9156869.0
2012-08-29,9681,9940,9541,9941,222930,194126.0,9156869.0
2012-08-30,9987,10245,9705,9800,179578,191379.0,9156869.0
2012-08-31,9845,9963,9658,9659,164037,188632.0,9156869.0
2012-09-03,9940,10151,9822,9988,149840,195041.0,9156869.0
2012-09-04,10081,10104,9682,9730,145180,190005.0,9156869.0
2012-09-05,9799,9940,9447,9565,134009,186800.0,9156869.0
2012-09-06,9588,10010,9517,9941,147142,194126.0,9156869.0
2012-09-07,10151,10221,9893,9941,158625,194126.0,9156869.0
2012-09-10,10057,10221,9916,9988,176642,195041.0,9156869.0
2012-09-11,9986,9986,9705,9988,148705,195041.0,9156869.0
2012-09-12,9893,9986,9752,9776,156774,190921.0,9156869.0
2012-09-13,9869,10409,9846,10409,344482,203282.0,9156869.0
2012-09-14,10456,10549,10197,10363,213219,202367.0,9156869.0
2012-09-17,10456,10807,10244,10363,273477,202367.0,9156869.0
2012-09-18,10479,10713,10432,10550,114070,206030.0,9156869.0
2012-09-19,10525,10784,10525,10785,109183,210608.0,9156869.0
2012-09-20,10761,10761,10526,10550,95566,206030.0,9156869.0
2012-09-21,10549,10643,10268,10503,136663,205114.0,9156869.0
2012-09-24,10502,10713,10221,10667,159405,208319.0,9156869.0
2012-09-25,10737,10925,10409,10409,137500,203282.0,9156869.0
2012-09-26,10385,10456,10268,10269,85109,200535.0,9156869.0
2012-09-27,10197,10221,9776,9847,165137,192294.0,9156869.0
2012-09-28,10080,10432,9940,10175,98702,198704.0,9156869.0
2012-10-02,10173,10244,9776,9847,152457,192294.0,9156869.0
2012-10-04,9845,9940,9564,9636,179309,188174.0,9156869.0
2012-10-05,9752,9940,9635,9870,154658,192752.0,9156869.0
2012-10-08,9822,10033,9612,9636,161757,188174.0,9156869.0
2012-10-09,9705,9800,9612,9753,114867,190463.0,9156869.0
2012-10-10,9658,9776,9517,9565,124831,186800.0,9156869.0
2012-10-11,9565,10010,9565,9941,235277,194126.0,9156869.0
2012-10-12,10081,10081,9752,9776,119206,190921.0,9156869.0
2012-10-15,9776,9845,9471,9659,150855,188632.0,9156869.0
2012-10-16,9776,10057,9565,10058,259138,196415.0,9156869.0
2012-10-17,10197,10197,9612,9823,243092,191836.0,9156869.0
2012-10-18,9822,9845,9283,9331,187691,182222.0,9156869.0
2012-10-19,9330,9541,9049,9448,134642,184511.0,9156869.0
2012-10-22,9142,9517,9119,9401,68619,183595.0,9156869.0
2012-10-23,9400,9705,9400,9659,72115,188632.0,9156869.0
2012-10-24,9517,9658,9353,9378,62194,183137.0,9156869.0
2012-10-25,9471,9681,9400,9542,99310,186342.0,9156869.0
2012-10-26,9705,9705,9189,9261,67253,180848.0,9156869.0
2012-10-29,9260,9424,8932,9003,65271,175812.0,9156869.0
2012-10-30,8932,9189,8861,9120,86664,178101.0,9156869.0
2012-10-31,9120,9284,9072,9120,56596,178101.0,9156869.0
2012-11-01,9048,9165,8861,8909,121732,173981.0,9156869.0
2012-11-02,9049,9120,8697,8792,148589,171691.0,9156869.0
2012-11-05,8791,9166,8650,9050,124775,176728.0,9156869.0
2012-11-06,9049,9120,8956,9096,37891,177643.0,9156869.0
2012-11-07,9212,9236,9002,9237,71157,180390.0,9156869.0
2012-11-08,9002,9306,8931,9214,80767,179932.0,9156869.0
2012-11-09,9307,9517,8955,9495,113171,185427.0,9156869.0
2012-11-12,9636,10526,9636,10222,616242,199620.0,9156869.0
2012-11-13,10315,10456,9940,9964,265419,194583.0,9156869.0
2012-11-14,9963,10057,9612,10011,320483,195499.0,9156869.0
2012-11-15,9846,9940,9330,9425,275125,184053.0,9156869.0
2012-11-16,9377,9565,8768,8956,267863,174896.0,9156869.0
2012-11-19,9001,9517,9001,9519,149451,185884.0,9156869.0
2012-11-20,9705,9799,9517,9683,157354,189089.0,9156869.0
2012-11-21,9681,10080,9564,10035,277938,195957.0,9156869.0
2012-11-22,10127,10314,9986,10035,247979,195957.0,9156869.0
2012-11-23,9986,10361,9845,10339,319760,201909.0,9156869.0
2012-11-26,10549,10690,10268,10269,284853,200535.0,9156869.0
2012-11-27,10338,10409,9800,9941,216127,194126.0,9156869.0
2012-11-28,9940,10033,9658,9964,149716,194583.0,9156869.0
2012-11-29,10081,10081,9681,9776,140512,190921.0,9156869.0
2012-11-30,9964,10315,9846,10058,506877,196415.0,9156869.0
2012-12-03,10174,10432,9940,10433,274939,203740.0,9156869.0
2012-12-04,10338,10643,10268,10574,284612,206487.0,9156869.0
2012-12-05,10549,10549,10080,10105,310494,197331.0,9156869.0
2012-12-06,10010,10221,9517,9636,291109,188174.0,9156869.0
2012-12-07,9846,9869,9307,9448,276861,184511.0,9156869.0
2012-12-10,9517,9635,9236,9448,158356,184511.0,9156869.0
2012-12-11,9565,9588,9353,9448,98539,184511.0,9156869.0
2012-12-12,9541,9564,9213,9331,200816,182222.0,9156869.0
2012-12-13,9353,9541,9330,9519,97292,185884.0,9156869.0
2012-12-14,9517,9635,9377,9378,67726,183137.0,9156869.0
2012-12-17,9376,9494,9025,9073,186971,177185.0,9156869.0
2012-12-18,9025,9165,8767,8909,170927,173981.0,9156869.0
2012-12-20,8861,8978,8580,8581,187711,167571.0,9156869.0
2012-12-21,8580,8908,8345,8862,155967,173065.0,9156869.0
2012-12-24,8861,9142,8838,8862,136707,173065.0,9156869.0
2012-12-26,8791,9002,8627,8628,144512,168486.0,9156869.0
2012-12-27,8674,9142,8674,9144,140971,178559.0,9156869.0
2012-12-28,9143,9260,9072,9096,97022,177643.0,9156869.0
2013-01-02,9260,9377,9189,9284,115676,181306.0,9156869.0
2013-01-03,9377,9377,9096,9167,59492,179017.0,9156869.0
2013-01-04,9260,9260,8978,9144,143954,178559.0,9156869.0
2013-01-07,9189,9471,9072,9425,173023,184053.0,9156869.0
2013-01-08,9330,9541,9306,9519,131071,185884.0,9156869.0
2013-01-09,9517,10174,9517,10105,545600,197331.0,9156869.0
2013-01-10,10127,10549,10127,10503,539021,205114.0,9156869.0
2013-01-11,10620,10643,10337,10527,282805,205572.0,9156869.0
2013-01-14,10549,10784,10314,10691,188217,208777.0,9156869.0
2013-01-15,10689,10689,10221,10503,189462,205114.0,9156869.0
2013-01-16,10315,10713,10315,10503,191478,205114.0,9156869.0
2013-01-17,10690,11089,10479,11066,350263,216102.0,9156869.0
2013-01-18,11089,11675,11065,11629,401175,227090.0,9156869.0
2013-01-21,11722,11815,11510,11699,235154,228464.0,9156869.0
2013-01-22,11839,12284,11698,11910,303998,232584.0,9156869.0
2013-01-23,11791,12190,11791,12168,191507,237621.0,9156869.0
2013-01-24,12073,12519,11862,12449,136476,243115.0,9156869.0
2013-01-25,12448,12448,11581,12051,264072,235332.0,9156869.0
2013-01-28,11886,12003,11417,11418,196872,222970.0,9156869.0
2013-01-29,11510,11815,11440,11652,185914,227548.0,9156869.0
2013-01-30,11675,11698,11182,11535,220417,225259.0,9156869.0
2013-01-31,11393,11651,11299,11347,106675,221596.0,9156869.0
2013-02-01,11417,11932,11229,11840,234381,231211.0,9156869.0
2013-02-04,11933,12026,11698,11769,138288,229837.0,9156869.0
2013-02-05,11534,11675,11299,11582,142720,226175.0,9156869.0
2013-02-06,11769,11956,11534,11699,133848,228464.0,9156869.0
2013-02-07,11933,12261,11815,11933,392361,233042.0,9156869.0
2013-02-08,11862,12284,11651,12262,200039,239452.0,9156869.0
2013-02-12,12261,12308,11980,12027,157811,234874.0,9156869.0
2013-02-13,12026,12214,12003,12027,117337,234874.0,9156869.0
2013-02-14,12026,12167,11862,12074,103943,235789.0,9156869.0
2013-02-15,12073,12120,11721,11957,136892,233500.0,9156869.0
2013-02-18,11956,12448,11933,12449,159445,243115.0,9156869.0
2013-02-19,12448,12706,12284,12660,163866,247235.0,9156869.0
2013-02-20,12659,12800,12448,12449,139398,243115.0,9156869.0
2013-02-21,12471,12565,12120,12332,131784,240826.0,9156869.0
2013-02-22,12331,12378,12097,12238,96070,238994.0,9156869.0
2013-02-25,12284,12565,12120,12144,156291,237163.0,9156869.0
2013-02-26,12050,12378,12003,12098,99741,236247.0,9156869.0
2013-02-27,12331,12355,12073,12074,70525,235789.0,9156869.0
2013-02-28,12120,12237,11862,12144,145854,237163.0,9156869.0
2013-03-04,12213,12659,12143,12660,211776,247235.0,9156869.0
2013-03-05,12776,12823,12542,12778,168287,249525.0,9156869.0
2013-03-06,12940,12987,12565,12613,140633,246320.0,9156869.0
2013-03-07,12519,12519,11909,12051,348186,235332.0,9156869.0
2013-03-08,12120,12355,12003,12051,164205,235332.0,9156869.0
2013-03-11,12120,12120,11534,11652,174113,227548.0,9156869.0
2013-03-12,11768,11885,11675,11816,125890,230753.0,9156869.0
2013-03-13,11839,12190,11839,12144,132014,237163.0,9156869.0
2013-03-14,12331,12331,11885,12285,127140,239910.0,9156869.0
2013-03-15,12331,12331,11956,12051,121857,235332.0,9156869.0
2013-03-18,11956,12307,11815,11816,103279,230753.0,9156869.0
2013-03-19,11722,12284,11722,12191,108840,238079.0,9156869.0
2013-03-20,12284,12519,12026,12168,148846,237621.0,9156869.0
2013-03-21,12190,12401,11933,12098,62652,236247.0,9156869.0
2013-03-22,12237,12401,12026,12332,73630,240826.0,9156869.0
2013-03-25,12308,12495,12190,12355,91361,241283.0,9156869.0
2013-03-26,12519,12894,12448,12637,358211,246778.0,9156869.0
2013-03-27,12636,12823,12401,12637,113457,246778.0,9156869.0
2013-03-28,12659,12870,12636,12801,89502,249983.0,9156869.0
2013-03-29,12987,13152,12636,12754,204363,249067.0,9156869.0
2013-04-01,12753,12776,12542,12613,76847,246320.0,9156869.0
2013-04-02,12565,12940,12542,12590,161141,245862.0,9156869.0
2013-04-03,12823,13339,12729,13317,424413,260055.0,9156869.0
2013-04-04,13268,13972,13104,13973,453605,272875.0,9156869.0
2013-04-05,14020,14301,13785,14161,233908,276537.0,9156869.0
2013-04-08,13996,14019,13245,13246,221224,258682.0,9156869.0
2013-04-09,13058,13409,12659,13223,318007,258224.0,9156869.0
2013-04-10,13246,13949,13082,13832,186705,270128.0,9156869.0
2013-04-11,14066,14582,13855,14161,284178,276537.0,9156869.0
2013-04-12,14300,14840,14230,14255,242039,278369.0,9156869.0
2013-04-15,14347,14441,13972,14067,173471,274706.0,9156869.0
2013-04-16,14043,14957,13738,14958,241613,292104.0,9156869.0
2013-04-17,14957,15261,14769,15028,271521,293478.0,9156869.0
2013-04-18,14980,15215,14840,14840,97885,289815.0,9156869.0
2013-04-19,14769,14864,14371,14817,131465,289357.0,9156869.0
