네오팜(092730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-16,42850,43500,42850,43250,17298,322699.0,7461237.0
2019-01-17,43300,43850,42450,42500,29999,317103.0,7461237.0
2019-01-18,42900,43550,42550,42800,15275,319341.0,7461237.0
2019-01-21,43500,43500,42200,42750,40546,318968.0,7461237.0
2019-01-22,42500,42900,42150,42400,31459,316356.0,7461237.0
2019-01-23,42100,44250,42100,43250,68787,322699.0,7461237.0
2019-01-24,43300,43300,42100,42300,65145,315610.0,7461237.0
2019-01-25,42400,42500,41850,41900,51648,312626.0,7461237.0
2019-01-28,41900,43500,41900,42850,51192,319714.0,7461237.0
2019-01-29,42600,42900,42350,42550,20365,317476.0,7461237.0
2019-01-30,42550,43200,42550,43200,26603,322325.0,7461237.0
2019-01-31,43400,44900,43150,44550,70629,332398.0,7461237.0
2019-02-01,44550,44900,43450,43900,26469,327548.0,7461237.0
2019-02-07,44150,44150,42450,43300,55872,323072.0,7461237.0
2019-02-08,45150,47550,44900,45700,196487,340979.0,7461237.0
2019-02-11,46200,47250,45750,47050,76005,351051.0,7461237.0
2019-02-12,47000,48400,46200,47850,65376,357020.0,7461237.0
2019-02-13,47850,48300,47150,47500,25901,354409.0,7461237.0
2019-02-14,47600,49250,47000,48800,49050,364108.0,7461237.0
2019-02-15,48500,49350,47000,47400,59397,353663.0,7461237.0
2019-02-18,47700,47800,46200,46900,53222,349932.0,7461237.0
2019-02-19,47000,48350,46750,48300,45533,360378.0,7461237.0
2019-02-20,48550,51100,47950,50400,130106,376046.0,7461237.0
2019-02-21,51000,51100,49200,49450,43792,368958.0,7461237.0
2019-02-22,49250,49900,48100,48700,29920,363362.0,7461237.0
2019-02-25,49200,49350,48500,49000,32749,365601.0,7461237.0
2019-02-26,48600,49050,47700,48350,39071,360751.0,7461237.0
2019-02-27,48250,48750,47650,48300,18395,360378.0,7461237.0
2019-02-28,48350,49500,47400,48000,51251,358139.0,7461237.0
2019-03-04,48900,51300,48500,50100,79164,373808.0,7461237.0
2019-03-05,49300,50500,48800,49250,41866,367466.0,7461237.0
2019-03-06,49000,49400,47650,47750,29802,356274.0,7461237.0
2019-03-07,48400,52900,48000,52900,214649,394699.0,7461237.0
2019-03-08,52900,57300,52600,56100,338077,418575.0,7461237.0
2019-03-11,56000,57000,55100,56000,88702,417829.0,7461237.0
2019-03-12,56700,56700,54500,55900,75895,417083.0,7461237.0
2019-03-13,56200,59000,56100,58700,171170,437975.0,7461237.0
2019-03-14,58900,59300,57500,58000,90631,432752.0,7461237.0
2019-03-15,58300,61000,58200,59600,167305,444690.0,7461237.0
2019-03-18,59400,62500,59300,62500,146811,466327.0,7461237.0
2019-03-19,62700,62700,60500,62300,107473,464835.0,7461237.0
2019-03-20,61500,62300,59700,60600,90405,452151.0,7461237.0
2019-03-21,59900,61700,58900,61100,93135,455882.0,7461237.0
2019-03-22,61600,61600,58900,60000,59459,447674.0,7461237.0
2019-03-25,59000,60400,58000,58100,40884,433498.0,7461237.0
2019-03-26,58600,60200,57900,59200,67667,441705.0,7461237.0
2019-03-27,58800,59600,57600,58200,38673,434244.0,7461237.0
2019-03-28,58500,60700,58200,59300,64415,442451.0,7461237.0
2019-03-29,60000,60000,58300,59100,28231,440959.0,7461237.0
2019-04-01,60000,60000,57900,58500,40695,436482.0,7461237.0
2019-04-02,58600,60300,57600,58300,39718,434990.0,7461237.0
2019-04-03,58200,59100,57200,58300,37165,434990.0,7461237.0
2019-04-04,58400,58700,56500,57300,48768,427529.0,7461237.0
2019-04-05,57600,58200,56000,56300,44689,420068.0,7461237.0
2019-04-08,56300,57200,55800,56500,31415,421560.0,7461237.0
2019-04-09,56900,58200,54800,58200,75149,434244.0,7461237.0
2019-04-10,58300,58600,56900,58100,46954,433498.0,7461237.0
2019-04-11,57800,58600,57400,57800,27759,431259.0,7461237.0
2019-04-12,57700,60700,57000,60300,80215,449913.0,7461237.0
2019-04-15,60800,61300,59100,59400,111613,443197.0,7461237.0
2019-04-16,59800,59800,56300,56900,126664,424544.0,7461237.0
2019-04-17,57000,57300,55700,55900,38898,417083.0,7461237.0
2019-04-18,55900,56800,54800,54900,45006,409622.0,7461237.0
2019-04-19,55500,57200,55300,55900,60883,417083.0,7461237.0
2019-04-22,55600,56200,54500,56100,40234,418575.0,7461237.0
2019-04-23,56100,56200,55000,55600,20157,414845.0,7461237.0
2019-04-24,55300,56000,55000,55400,33177,413353.0,7461237.0
2019-04-25,55400,55600,53900,55300,41239,412606.0,7461237.0
2019-04-26,54600,55500,53900,54900,29371,409622.0,7461237.0
2019-04-29,54600,56500,54500,55200,34826,411860.0,7461237.0
2019-04-30,54700,55100,54000,54100,38526,403653.0,7461237.0
2019-05-02,54500,55100,54000,54100,14914,403653.0,7461237.0
2019-05-03,54100,54500,53000,53200,39672,396938.0,7461237.0
2019-05-07,52800,53200,51400,52700,69544,393207.0,7461237.0
2019-05-08,52100,52200,50900,50900,45675,379777.0,7461237.0
2019-05-09,51200,51800,50000,50200,56884,374554.0,7461237.0
2019-05-10,50200,52100,50200,51500,46717,384254.0,7461237.0
2019-05-13,51100,52000,49000,49000,63944,365601.0,7461237.0
2019-05-14,48500,53700,48300,52600,110493,392461.0,7461237.0
2019-05-15,52600,53300,51800,52600,36395,392461.0,7461237.0
2019-05-16,52600,52800,50500,50800,36958,379031.0,7461237.0
2019-05-17,51500,52600,49700,50600,39509,377539.0,7461237.0
2019-05-20,50100,51200,49300,50100,53932,373808.0,7461237.0
2019-05-21,50200,50900,48600,49250,48277,367466.0,7461237.0
2019-05-22,49000,49400,48100,48400,43390,361124.0,7461237.0
2019-05-23,48600,48600,47000,47100,32899,351424.0,7461237.0
2019-05-24,47100,49150,46900,48450,37515,361497.0,7461237.0
2019-05-27,48000,48100,45000,47300,84874,352917.0,7461237.0
2019-05-28,46450,47000,44050,45400,114663,338740.0,7461237.0
2019-05-29,45400,46800,45400,45900,38454,342471.0,7461237.0
2019-05-30,46150,50700,45700,50100,127055,373808.0,7461237.0
2019-05-31,50100,52300,49500,51200,125549,382015.0,7461237.0
2019-06-03,50600,53500,50000,50300,45263,375300.0,7461237.0
2019-06-04,50300,50300,48600,49500,49828,369331.0,7461237.0
2019-06-05,49600,52200,49000,51800,84185,386492.0,7461237.0
2019-06-07,52600,54000,51500,54000,82977,402907.0,7461237.0
2019-06-10,54000,54000,52100,52200,53495,389477.0,7461237.0
2019-06-11,52800,52900,51100,51500,30989,384254.0,7461237.0
2019-06-12,51500,53400,51100,52900,47692,394699.0,7461237.0
2019-06-13,52900,54500,52600,53500,73603,399176.0,7461237.0
2019-06-14,53700,54800,53100,54800,54618,408876.0,7461237.0
2019-06-17,55100,56500,53200,56500,91299,421560.0,7461237.0
2019-06-18,56400,56800,54400,54600,49626,407384.0,7461237.0
2019-06-19,54800,55300,53800,54100,23318,403653.0,7461237.0
2019-06-20,53800,55100,53800,54500,20963,447301.0,8207361.0
2019-06-21,54100,54200,52700,52900,48573,434169.0,8207361.0
2019-06-24,53200,53800,52000,53400,34753,438273.0,8207361.0
2019-06-25,52900,53700,52300,52400,32397,430066.0,8207361.0
2019-06-26,53200,53200,50900,51700,41842,424321.0,8207361.0
2019-06-27,51600,52000,50700,51600,22084,423500.0,8207361.0
2019-06-28,52200,52600,50800,52100,25330,427604.0,8207361.0
2019-07-01,52700,52800,49900,50300,44833,412830.0,8207361.0
2019-07-02,49900,50700,48800,49900,44055,409547.0,8207361.0
2019-07-03,49350,50000,48400,48850,66250,400930.0,8207361.0
2019-07-04,48300,49650,48100,49400,43788,405444.0,8207361.0
2019-07-05,49650,49850,48850,49200,17814,403802.0,8207361.0
2019-07-08,48850,49850,47900,48500,26259,398057.0,8207361.0
2019-07-09,48100,50300,48100,49000,44212,402161.0,8207361.0
2019-07-10,49450,50300,48950,49700,17278,407906.0,8207361.0
2019-07-11,50300,50300,49300,50100,16407,411189.0,8207361.0
2019-07-12,50300,50400,48550,50000,48464,410368.0,8207361.0
2019-07-15,49650,49650,48250,48650,22903,399288.0,8207361.0
2019-07-16,48200,48900,47300,48050,42626,394364.0,8207361.0
2019-07-17,48050,48700,46500,46950,32150,385336.0,8207361.0
2019-07-18,47750,48400,46650,48200,33446,395595.0,8207361.0
2019-07-19,48600,48600,47100,47900,19586,393133.0,8207361.0
2019-07-22,47400,47850,46650,47000,19741,385746.0,8207361.0
2019-07-23,46550,47450,46000,46550,20545,382053.0,8207361.0
2019-07-24,46850,47300,46100,47150,21703,386977.0,8207361.0
2019-07-25,46600,47100,44950,45500,34584,373435.0,8207361.0
2019-07-26,45250,45450,43550,44400,58612,364407.0,8207361.0
2019-07-29,43850,44350,42750,42750,32710,350865.0,8207361.0
2019-07-30,42400,44400,42400,44100,32783,361945.0,8207361.0
2019-07-31,43800,44350,42350,43500,32073,357020.0,8207361.0
2019-08-01,43500,44150,42450,43350,14423,355789.0,8207361.0
2019-08-02,43300,43650,42700,42750,19121,350865.0,8207361.0
2019-08-05,45200,49500,43800,44200,96507,362765.0,8207361.0
2019-08-06,44150,45700,43100,43350,66149,355789.0,8207361.0
2019-08-07,44200,45950,44200,45950,51752,377128.0,8207361.0
2019-08-08,46700,46800,44850,46600,51147,382463.0,8207361.0
2019-08-09,46250,47050,45850,46850,43842,384515.0,8207361.0
2019-08-12,46850,46850,45200,45300,25491,371793.0,8207361.0
2019-08-13,44550,46400,44550,46000,29975,377539.0,8207361.0
2019-08-14,46000,46750,44650,45100,22481,370152.0,8207361.0
2019-08-16,44300,44850,43600,44000,14086,361124.0,8207361.0
2019-08-19,44000,44800,43950,44600,9777,366048.0,8207361.0
2019-08-20,44150,45750,43800,45750,43387,375487.0,8207361.0
2019-08-21,45250,47500,45250,47000,54532,385746.0,8207361.0
2019-08-22,47050,48350,46600,47100,46026,386567.0,8207361.0
2019-08-23,46650,47100,45750,45750,21705,375487.0,8207361.0
2019-08-26,45100,45100,43250,43500,34343,357020.0,8207361.0
2019-08-27,44400,44500,43050,44200,15588,362765.0,8207361.0
2019-08-28,43750,44400,42500,44350,37346,363996.0,8207361.0
2019-08-29,43900,44900,43700,44650,22490,366459.0,8207361.0
2019-08-30,45400,45850,45000,45250,30533,371383.0,8207361.0
2019-09-02,45050,46950,41900,45950,28593,377128.0,8207361.0
2019-09-03,45950,49400,45950,48700,137627,399698.0,8207361.0
2019-09-04,48700,49400,48050,48650,43899,399288.0,8207361.0
2019-09-05,48650,48950,47650,48100,22749,394774.0,8207361.0
2019-09-06,48100,48100,46700,47900,30928,393133.0,8207361.0
2019-09-09,47800,48700,47550,48350,26172,396826.0,8207361.0
2019-09-10,48450,49500,47950,49000,42325,402161.0,8207361.0
2019-09-11,49150,49550,48750,48850,33988,400930.0,8207361.0
2019-09-16,49350,49600,48100,48550,24328,398467.0,8207361.0
2019-09-17,48550,49200,48200,48600,16267,398878.0,8207361.0
2019-09-18,48600,49250,48100,48600,8584,398878.0,8207361.0
2019-09-19,48200,49000,47200,47900,20433,393133.0,8207361.0
2019-09-20,47900,48800,47400,48200,14664,395595.0,8207361.0
2019-09-23,48100,48100,46750,46950,23492,385336.0,8207361.0
2019-09-24,47250,49550,46750,49000,48774,402161.0,8207361.0
2019-09-25,49000,51300,49000,50200,96336,412010.0,8207361.0
2019-09-26,50000,51800,50000,51400,67095,421858.0,8207361.0
2019-09-27,51600,52500,51100,52000,66191,426783.0,8207361.0
2019-09-30,51700,52200,50300,52100,61525,427604.0,8207361.0
2019-10-01,52000,52000,50900,52000,28665,426783.0,8207361.0
2019-10-02,52000,52000,49350,49550,41066,406675.0,8207361.0
2019-10-04,49850,49850,48050,48600,41068,398878.0,8207361.0
2019-10-07,48600,49600,48250,49000,40901,402161.0,8207361.0
