아이디스홀딩스(054800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-11-08,16071,16387,15834,16190,49090,205410.0,10020000.0
2007-11-09,16032,16387,15834,16230,67390,205911.0,10020000.0
2007-11-12,16229,16229,15479,15795,44351,200400.0,10020000.0
2007-11-13,15913,16111,15676,15795,24363,200400.0,10020000.0
2007-11-14,15913,16032,15598,15598,22456,197895.0,10020000.0
2007-11-15,15598,15637,15321,15401,41623,195390.0,10020000.0
2007-11-16,15440,15440,14768,15124,68784,191883.0,10020000.0
2007-11-19,15282,15282,14847,15006,39439,190380.0,10020000.0
2007-11-20,14926,15282,14452,15124,23693,191883.0,10020000.0
2007-11-21,15242,15242,14571,14571,24910,184869.0,10020000.0
2007-11-22,14215,14926,14176,14769,28115,187374.0,10020000.0
2007-11-23,14610,14808,13860,14532,33296,184368.0,10020000.0
2007-11-26,14452,14887,14255,14650,20386,185871.0,10020000.0
2007-11-27,14294,14768,14176,14532,14830,184368.0,10020000.0
2007-11-28,14689,14808,14294,14532,19154,184368.0,10020000.0
2007-11-29,14571,14768,14413,14571,22089,184869.0,10020000.0
2007-11-30,14571,15084,14531,14966,46380,189879.0,10020000.0
2007-12-03,15084,15282,14847,15085,25393,191382.0,10020000.0
2007-12-04,14847,15163,14847,15006,8371,190380.0,10020000.0
2007-12-05,14847,15321,14847,15322,11290,194388.0,10020000.0
2007-12-06,15558,16427,15558,16151,64751,204909.0,10020000.0
2007-12-07,16269,16308,15716,15716,19294,199398.0,10020000.0
2007-12-10,15519,16032,15519,15716,52309,199398.0,10020000.0
2007-12-11,15795,16150,15716,16072,26811,203907.0,10020000.0
2007-12-12,15795,16190,15795,16032,49696,203406.0,10020000.0
2007-12-13,16032,16427,15874,16190,27478,205410.0,10020000.0
2007-12-14,16071,16308,15716,15795,20348,200400.0,10020000.0
2007-12-17,15795,15795,15242,15361,21280,194889.0,10020000.0
2007-12-18,15242,15361,14887,15361,39533,194889.0,10020000.0
2007-12-20,15361,15874,15361,15361,42302,194889.0,10020000.0
2007-12-21,15361,15834,15361,15677,16052,198897.0,10020000.0
2007-12-24,15676,16150,15676,15993,33488,202905.0,10020000.0
2007-12-26,16111,16150,15716,15795,15464,200400.0,10020000.0
2007-12-27,16111,16506,15874,16388,32164,207915.0,10020000.0
2007-12-28,16387,16545,16032,16467,28655,208917.0,10020000.0
2008-01-02,16664,17138,16506,16664,170929,211422.0,10020000.0
2008-01-03,16664,16743,16387,16664,49526,211422.0,10020000.0
2008-01-04,16743,17098,16308,17099,65341,216933.0,10020000.0
2008-01-07,17059,17217,16743,16862,60642,213927.0,10020000.0
2008-01-08,16822,16980,16703,16822,17827,213426.0,10020000.0
2008-01-09,16545,16585,16348,16546,28043,209919.0,10020000.0
2008-01-10,16585,16624,16348,16467,24511,208917.0,10020000.0
2008-01-11,16545,16861,16229,16467,38751,208917.0,10020000.0
2008-01-14,16229,16308,15834,16190,38624,205410.0,10020000.0
2008-01-15,16229,16427,15676,16111,25137,204408.0,10020000.0
2008-01-16,15479,15874,15321,15638,60694,198396.0,10020000.0
2008-01-17,15400,15953,15400,15677,12054,198897.0,10020000.0
2008-01-18,15479,15834,15203,15677,22719,198897.0,10020000.0
2008-01-21,15834,15834,14689,15401,29016,195390.0,10020000.0
2008-01-22,14689,14926,14294,14571,35071,184869.0,10020000.0
2008-01-23,14768,14966,14215,14453,60785,183366.0,10020000.0
2008-01-24,14452,14610,13978,14176,81188,179859.0,10020000.0
2008-01-25,14057,14215,13584,13900,97048,176352.0,10020000.0
2008-01-28,13900,13939,12833,12992,71989,164829.0,10020000.0
2008-01-29,13070,13307,12517,12952,159442,164328.0,10020000.0
2008-01-30,13426,13702,12399,12399,177028,157314.0,10020000.0
2008-01-31,12359,13465,12162,13426,107292,170340.0,10020000.0
2008-02-01,13584,13623,13268,13584,40252,172344.0,10020000.0
2008-02-04,13821,14018,13505,13782,57835,174849.0,10020000.0
2008-02-05,13781,14097,13742,13939,39467,176853.0,10020000.0
2008-02-11,13465,13978,13347,13387,53832,169839.0,10020000.0
2008-02-12,13860,13860,13386,13426,30948,170340.0,10020000.0
2008-02-13,13742,13781,13426,13426,25383,170340.0,10020000.0
2008-02-14,13702,14018,13584,13900,29719,176352.0,10020000.0
2008-02-15,13860,14373,13742,14374,30421,182364.0,10020000.0
2008-02-18,14294,14334,14018,14137,28672,179358.0,10020000.0
2008-02-19,14097,14492,13978,14453,40621,183366.0,10020000.0
2008-02-20,14294,14689,14136,14137,31038,179358.0,10020000.0
2008-02-21,14255,14373,14136,14255,24299,180861.0,10020000.0
2008-02-22,14018,14215,13978,14058,29517,178356.0,10020000.0
2008-02-25,14334,14334,13939,14255,15458,180861.0,10020000.0
2008-02-26,14294,14373,14057,14255,18745,180861.0,10020000.0
2008-02-27,14255,14452,14018,14374,18932,182364.0,10020000.0
2008-02-28,14215,14531,14215,14492,24918,183867.0,10020000.0
2008-02-29,14531,16664,14255,16664,74686,211422.0,10020000.0
2008-03-03,15913,16348,15203,15598,77994,197895.0,10020000.0
2008-03-04,15598,15676,15242,15401,20488,195390.0,10020000.0
2008-03-05,15361,15598,14689,15480,36280,196392.0,10020000.0
2008-03-06,15755,15755,15242,15638,23219,198396.0,10020000.0
2008-03-07,15282,15558,14887,15243,20129,193386.0,10020000.0
2008-03-10,15084,15084,14689,14848,13675,188376.0,10020000.0
2008-03-11,14610,15163,14610,15006,18455,190380.0,10020000.0
2008-03-12,15242,15795,15163,15677,84953,198897.0,10020000.0
2008-03-13,15795,15834,15084,15598,33344,197895.0,10020000.0
2008-03-14,15598,15992,15282,15795,31100,200400.0,10020000.0
2008-03-17,15795,15795,15124,15598,22498,197895.0,10020000.0
2008-03-18,15598,15637,15163,15282,21603,193887.0,10020000.0
2008-03-19,15558,15558,15163,15164,21597,192384.0,10020000.0
2008-03-20,14847,15005,14729,14927,18793,189378.0,10020000.0
2008-03-21,15242,15361,14966,15361,23150,194889.0,10020000.0
2008-03-24,15361,15598,15124,15440,19206,195891.0,10020000.0
2008-03-25,15558,15558,15282,15519,47983,196893.0,10020000.0
2008-03-26,15361,15479,15163,15164,21614,192384.0,10020000.0
2008-03-27,14887,15558,14887,15519,17452,196893.0,10020000.0
2008-03-28,15519,15637,15321,15638,18940,198396.0,10020000.0
2008-03-31,15637,15676,15321,15638,27945,198396.0,10020000.0
2008-04-01,15637,15795,15479,15638,29181,198396.0,10020000.0
2008-04-02,15913,16624,15716,15953,86375,202404.0,10020000.0
2008-04-03,16032,16545,16032,16546,45326,209919.0,10020000.0
2008-04-04,16664,16980,16348,16625,52101,210921.0,10020000.0
2008-04-07,16782,16822,16308,16506,21042,209418.0,10020000.0
2008-04-08,16506,16624,16190,16348,31628,207414.0,10020000.0
2008-04-10,16506,16664,16032,16072,42716,203907.0,10020000.0
2008-04-11,16190,16861,16190,16783,43797,212925.0,10020000.0
2008-04-14,16743,16940,16387,16506,17697,209418.0,10020000.0
2008-04-15,16743,17177,16506,17099,32837,216933.0,10020000.0
2008-04-16,17177,17256,16585,17099,65178,216933.0,10020000.0
2008-04-17,17059,17138,16545,16546,34505,209919.0,10020000.0
2008-04-18,16466,16901,16387,16546,32272,209919.0,10020000.0
2008-04-21,16664,16782,16269,16664,46241,211422.0,10020000.0
2008-04-22,16585,16664,16308,16427,23414,208416.0,10020000.0
2008-04-23,16427,16506,16308,16427,28169,208416.0,10020000.0
2008-04-24,16545,16980,16387,16783,42866,212925.0,10020000.0
2008-04-25,16782,16782,16427,16664,40856,211422.0,10020000.0
2008-04-28,16664,16861,16427,16585,40334,210420.0,10020000.0
2008-04-29,16545,16743,16427,16704,25261,211923.0,10020000.0
2008-04-30,16822,17019,16585,16980,48128,215430.0,10020000.0
2008-05-02,17059,17217,16822,17059,49039,216432.0,10020000.0
2008-05-06,17256,17651,17059,17572,72825,222945.0,10020000.0
2008-05-07,17769,17809,17296,17493,43055,221943.0,10020000.0
2008-05-08,17453,17888,17059,17770,66528,225450.0,10020000.0
2008-05-09,17651,17769,17217,17414,24998,220941.0,10020000.0
2008-05-13,17296,17572,17059,17336,27261,219939.0,10020000.0
2008-05-14,17335,17848,17335,17770,73579,225450.0,10020000.0
2008-05-15,18085,18638,17138,17296,176294,219438.0,10020000.0
2008-05-16,17335,17532,17019,17296,55245,219438.0,10020000.0
2008-05-19,17177,17296,16782,17059,44220,216432.0,10020000.0
2008-05-20,16980,17138,16427,16941,50538,214929.0,10020000.0
2008-05-21,16585,17138,16506,17020,49735,215931.0,10020000.0
2008-05-22,17019,17098,16506,16704,24735,211923.0,10020000.0
2008-05-23,16585,16901,16585,16743,16773,212424.0,10020000.0
2008-05-26,16427,16585,15637,15953,74495,202404.0,10020000.0
2008-05-27,15834,16190,15795,16190,19619,205410.0,10020000.0
2008-05-28,16269,16427,15992,16190,20745,205410.0,10020000.0
2008-05-29,16229,16545,16111,16506,37214,209418.0,10020000.0
2008-05-30,16387,17375,16190,17375,49643,220440.0,10020000.0
2008-06-02,17059,17177,16822,17099,19391,216933.0,10020000.0
2008-06-03,16901,16980,16427,16585,20421,210420.0,10020000.0
2008-06-04,16348,16782,16229,16546,21625,209919.0,10020000.0
2008-06-05,16585,17138,16585,16941,54311,214929.0,10020000.0
2008-06-09,16427,16664,16229,16309,38239,206913.0,10020000.0
2008-06-10,16427,16427,16269,16309,24696,206913.0,10020000.0
2008-06-11,16308,16624,16269,16427,12730,208416.0,10020000.0
2008-06-12,16269,16466,15795,16190,31658,205410.0,10020000.0
2008-06-13,16427,16427,15795,15953,26519,202404.0,10020000.0
2008-06-16,16269,16269,15795,16111,11895,204408.0,10020000.0
2008-06-17,15953,16071,14610,15085,115025,191382.0,10020000.0
2008-06-18,15084,15203,14768,15085,50920,191382.0,10020000.0
2008-06-19,14808,15045,14610,14966,53403,189879.0,10020000.0
2008-06-20,14966,15005,14610,14690,13900,186372.0,10020000.0
2008-06-23,14610,14610,14294,14571,12177,184869.0,10020000.0
2008-06-24,14294,14531,14176,14255,25202,180861.0,10020000.0
2008-06-25,14294,14808,14294,14769,22871,187374.0,10020000.0
2008-06-26,14847,15124,14610,14769,23992,187374.0,10020000.0
2008-06-27,14215,14531,14176,14492,18834,183867.0,10020000.0
2008-06-30,14452,14452,14136,14176,15320,179859.0,10020000.0
2008-07-01,14215,14334,13978,14137,14907,179358.0,10020000.0
2008-07-02,14136,14452,13544,13900,33496,176352.0,10020000.0
2008-07-03,13584,14255,13189,14216,15952,180360.0,10020000.0
2008-07-04,14215,14413,13900,14018,7663,177855.0,10020000.0
2008-07-07,13781,14097,13505,14097,12285,178857.0,10020000.0
2008-07-08,13939,14136,13189,13466,19851,170841.0,10020000.0
2008-07-09,13663,13742,13307,13387,27221,169839.0,10020000.0
2008-07-10,13070,13742,13070,13742,19014,174348.0,10020000.0
2008-07-11,13584,13978,13465,13742,32248,174348.0,10020000.0
2008-07-14,13742,13939,13189,13347,41162,169338.0,10020000.0
2008-07-15,13347,13505,12873,12913,22017,163827.0,10020000.0
2008-07-16,12833,13031,12280,12281,62118,155811.0,10020000.0
2008-07-17,12636,12754,12438,12557,20520,159318.0,10020000.0
2008-07-18,12675,12833,12359,12360,20816,156813.0,10020000.0
2008-07-21,12359,12715,12359,12676,53874,160821.0,10020000.0
2008-07-22,12715,12715,11688,12084,59254,153306.0,10020000.0
2008-07-23,12241,12241,11767,11965,27990,151803.0,10020000.0
2008-07-24,12083,12438,12004,12439,30386,157815.0,10020000.0
2008-07-25,12162,12399,11846,11886,73070,150801.0,10020000.0
2008-07-28,11886,12004,11688,11886,42509,150801.0,10020000.0
2008-07-29,11846,11846,11570,11649,20699,147795.0,10020000.0
2008-07-30,11846,11965,11807,11926,28324,151302.0,10020000.0
2008-07-31,11886,12241,11886,12241,34154,155310.0,10020000.0
2008-08-01,12241,12241,11846,11847,18651,150300.0,10020000.0
2008-08-04,11728,11965,11609,11886,18745,150801.0,10020000.0
2008-08-05,11767,11965,11017,11096,105892,140781.0,10020000.0
2008-08-06,11372,11372,11135,11294,30146,143286.0,10020000.0
2008-08-07,11096,11451,11096,11215,36344,142284.0,10020000.0
2008-08-08,11096,12794,11056,11768,219375,149298.0,10020000.0
2008-08-11,12004,12004,11688,11768,46185,149298.0,10020000.0
2008-08-12,11886,12004,11728,11768,57951,149298.0,10020000.0
2008-08-13,11767,11807,11491,11531,53605,146292.0,10020000.0
2008-08-14,11372,11688,11372,11689,36384,148296.0,10020000.0
2008-08-18,11570,11609,11372,11531,61139,146292.0,10020000.0
2008-08-19,11372,11451,11135,11254,65716,142785.0,10020000.0
2008-08-20,11175,11175,11017,11096,57631,140781.0,10020000.0
2008-08-21,11135,11175,11056,11057,62932,140280.0,10020000.0
2008-08-22,11175,11175,11056,11057,35724,140280.0,10020000.0
2008-08-25,11096,11333,11096,11254,10486,142785.0,10020000.0
2008-08-26,10977,11214,10977,11096,28918,140781.0,10020000.0
2008-08-27,11056,11293,10938,11057,114605,140280.0,10020000.0
2008-08-28,11056,11451,11056,11294,15590,143286.0,10020000.0
2008-08-29,11451,11609,11412,11452,16910,145290.0,10020000.0
2008-09-01,11333,11412,10582,10820,34095,137274.0,10020000.0
2008-09-02,10661,10898,10267,10543,56838,133767.0,10020000.0
2008-09-03,10188,10582,10188,10464,61206,132765.0,10020000.0
2008-09-04,10306,10977,10306,10741,20025,136272.0,10020000.0
2008-09-05,10582,10977,10503,10978,14185,139278.0,10020000.0
2008-09-08,11135,11412,11096,11412,27038,144789.0,10020000.0
2008-09-09,11609,11688,11293,11452,69769,145290.0,10020000.0
2008-09-10,11412,11530,11293,11531,20210,146292.0,10020000.0
2008-09-11,11728,12123,11530,11926,184300,151302.0,10020000.0
2008-09-12,11807,12359,11807,12360,52111,156813.0,10020000.0
2008-09-16,11214,11846,11214,11689,68238,148296.0,10020000.0
2008-09-17,12201,12359,12004,12320,24550,156312.0,10020000.0
2008-09-18,11846,12438,11846,12202,47646,154809.0,10020000.0
2008-09-19,12399,12636,12162,12360,54269,156813.0,10020000.0
2008-09-22,12478,12636,11807,12202,63664,154809.0,10020000.0
2008-09-23,12162,12399,11846,12399,28705,157314.0,10020000.0
2008-09-24,12557,12991,12478,12913,50676,163827.0,10020000.0
2008-09-25,12715,12873,12636,12794,35896,162324.0,10020000.0
2008-09-26,12754,12873,12438,12518,70424,158817.0,10020000.0
2008-09-29,12359,12873,12359,12636,37261,160320.0,10020000.0
2008-09-30,12083,12912,12083,12913,38111,163827.0,10020000.0
2008-10-01,12873,13347,12754,13308,32952,168837.0,10020000.0
2008-10-02,13268,13307,12636,12834,41297,162825.0,10020000.0
2008-10-06,12675,12675,11728,12084,127483,153306.0,10020000.0
2008-10-07,11688,11925,11570,11689,82863,148296.0,10020000.0
2008-10-08,11333,11609,10701,10978,104700,139278.0,10020000.0
2008-10-09,11175,11372,11017,11136,28715,141282.0,10020000.0
2008-10-10,10977,10977,10385,10859,31602,137775.0,10020000.0
2008-10-13,10898,11530,10898,11531,23418,146292.0,10020000.0
2008-10-14,11886,12083,11767,11847,33170,150300.0,10020000.0
2008-10-15,11846,11846,11530,11728,4399,148797.0,10020000.0
2008-10-16,10977,11293,10503,10662,26313,135270.0,10020000.0
2008-10-17,11056,11135,10622,11057,12299,140280.0,10020000.0
2008-10-20,11056,11451,10740,11017,7040,139779.0,10020000.0
2008-10-21,11214,11372,10780,10978,12405,139278.0,10020000.0
2008-10-22,10780,10938,10267,10622,30968,134769.0,10020000.0
2008-10-23,10109,10346,9398,9675,57033,122745.0,10020000.0
2008-10-24,9279,9635,8253,8253,86458,104709.0,10020000.0
2008-10-27,7107,8055,7107,7661,112335,97194.0,10020000.0
2008-10-28,7115,8687,7115,8688,98562,110220.0,10020000.0
2008-10-29,9437,9437,8292,8845,85358,112224.0,10020000.0
2008-10-30,9793,10148,9635,10070,53951,127755.0,10020000.0
2008-10-31,9951,10661,9872,10543,60454,133767.0,10020000.0
2008-11-03,10425,10740,10346,10504,33328,133266.0,10020000.0
2008-11-04,10503,10859,10306,10701,24706,135771.0,10020000.0
2008-11-05,11056,11649,11056,11491,96199,145791.0,10020000.0
2008-11-06,10938,11175,10661,10780,35941,136773.0,10020000.0
2008-11-07,10503,11530,10385,11531,59431,146292.0,10020000.0
2008-11-10,11807,11807,11293,11373,20801,144288.0,10020000.0
2008-11-11,11254,11925,11096,11570,60247,146793.0,10020000.0
2008-11-12,11649,11649,11293,11649,34128,147795.0,10020000.0
2008-11-13,11293,11293,10622,10899,60717,138276.0,10020000.0
2008-11-14,11293,11451,10977,10978,33125,139278.0,10020000.0
2008-11-17,11096,11096,10622,10780,21855,136773.0,10020000.0
2008-11-18,10661,10819,10622,10662,35934,135270.0,10020000.0
2008-11-19,10740,10819,10582,10662,28509,135270.0,10020000.0
2008-11-20,10267,10543,10227,10267,94783,130260.0,10020000.0
2008-11-21,9951,10661,9635,10188,88771,129258.0,10020000.0
2008-11-24,10267,10267,9872,9951,24282,126252.0,10020000.0
2008-11-25,10306,10425,10030,10228,50848,129759.0,10020000.0
2008-11-26,10425,10425,10069,10188,33701,129258.0,10020000.0
2008-11-27,10306,10701,10267,10701,39231,135771.0,10020000.0
2008-11-28,10780,11254,10740,11254,51677,142785.0,10020000.0
2008-12-01,11254,11451,11056,11373,55410,144288.0,10020000.0
2008-12-02,10898,11135,10780,10938,29897,138777.0,10020000.0
2008-12-03,11175,11293,10859,10899,39422,138276.0,10020000.0
2008-12-04,11096,11096,10701,10780,29823,136773.0,10020000.0
2008-12-05,10661,11135,10661,11136,44413,141282.0,10020000.0
2008-12-08,11412,11412,11135,11333,47993,143787.0,10020000.0
2008-12-09,11451,11491,11175,11333,33573,143787.0,10020000.0
2008-12-10,11412,11451,11293,11412,36433,144789.0,10020000.0
2008-12-11,11491,11491,11293,11452,48923,145290.0,10020000.0
2008-12-12,11451,11491,11096,11373,36466,144288.0,10020000.0
2008-12-15,11451,11767,11372,11689,45480,148296.0,10020000.0
2008-12-16,11649,11767,11609,11689,24074,148296.0,10020000.0
2008-12-17,11925,12083,11649,11807,45202,149799.0,10020000.0
2008-12-18,11807,11925,11530,11649,30400,147795.0,10020000.0
2008-12-19,11688,12320,11451,12281,69912,155811.0,10020000.0
2008-12-22,12636,12636,12083,12123,44616,153807.0,10020000.0
2008-12-23,12280,12280,11846,11926,18024,151302.0,10020000.0
2008-12-24,11925,12044,11688,11807,23815,149799.0,10020000.0
2008-12-26,11807,12004,11728,11768,27869,149298.0,10020000.0
2008-12-29,11570,11807,11451,11570,15082,146793.0,10020000.0
2008-12-30,11688,12083,11451,12084,19665,153306.0,10020000.0
2009-01-02,12083,12123,11728,12005,64378,152304.0,10020000.0
2009-01-05,12162,12557,12162,12202,27226,154809.0,10020000.0
2009-01-06,12241,12241,12044,12084,34804,153306.0,10020000.0
2009-01-07,12123,12280,12044,12123,25828,153807.0,10020000.0
2009-01-08,12162,12320,12004,12320,21329,156312.0,10020000.0
2009-01-09,12438,12557,12201,12241,25988,155310.0,10020000.0
2009-01-12,12044,12241,11767,11807,22278,149799.0,10020000.0
2009-01-13,11807,12083,11728,12044,38860,152805.0,10020000.0
2009-01-14,12320,12833,12241,12597,147546,159819.0,10020000.0
2009-01-15,12754,13189,12359,12518,230064,158817.0,10020000.0
2009-01-16,12794,13268,12320,12636,317467,160320.0,10020000.0
2009-01-19,12873,13781,12636,13584,307880,172344.0,10020000.0
2009-01-20,13426,13505,12991,13268,91716,168336.0,10020000.0
2009-01-21,12715,13307,12675,12873,66035,163326.0,10020000.0
2009-01-22,13307,13386,12912,12992,61707,164829.0,10020000.0
2009-01-23,12991,12991,12241,12360,77620,156813.0,10020000.0
2009-01-28,12557,12794,12478,12715,83325,161322.0,10020000.0
2009-01-29,12873,13228,12754,12755,109203,161823.0,10020000.0
2009-01-30,12517,12833,12517,12755,64048,161823.0,10020000.0
2009-02-02,12794,13070,12754,12952,61264,164328.0,10020000.0
2009-02-03,13070,13663,12833,13505,160927,171342.0,10020000.0
2009-02-04,13900,13978,13505,13505,196746,171342.0,10020000.0
2009-02-05,13900,14650,13860,14137,490286,179358.0,10020000.0
2009-02-06,14650,14650,13702,13742,247695,174348.0,10020000.0
2009-02-09,14057,14413,13781,14216,213672,180360.0,10020000.0
2009-02-10,14413,14413,13702,14097,96371,178857.0,10020000.0
2009-02-11,13702,14255,13702,14255,75363,180861.0,10020000.0
2009-02-12,14255,14334,13663,13663,88984,173346.0,10020000.0
2009-02-13,13821,14176,13663,14097,52048,178857.0,10020000.0
2009-02-16,14097,14808,13939,13979,159039,177354.0,10020000.0
2009-02-17,13978,14136,12794,12794,114622,162324.0,10020000.0
2009-02-18,12517,13189,11767,13189,89973,167334.0,10020000.0
2009-02-19,13189,13465,12399,12676,79933,160821.0,10020000.0
2009-02-20,12359,12754,12083,12202,60488,154809.0,10020000.0
2009-02-23,11767,12557,11767,12439,45871,157815.0,10020000.0
2009-02-24,11965,12359,11925,12360,47564,156813.0,10020000.0
2009-02-25,12754,12754,12004,12005,58400,152304.0,10020000.0
2009-02-26,12004,12280,11807,11847,39169,150300.0,10020000.0
