크리스탈(083790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-06,12073,12187,11543,12112,318693,325528.0,20345506.0
2014-08-07,12035,12111,11809,11809,93962,317390.0,20345506.0
2014-08-08,11922,12262,11771,12225,132808,328580.0,20345506.0
2014-08-11,12376,13171,12225,12377,276548,332649.0,20345506.0
2014-08-12,12376,12755,12300,12490,107407,335701.0,20345506.0
2014-08-13,12452,12641,12111,12377,101538,332649.0,20345506.0
2014-08-14,12376,12755,12225,12377,95580,332649.0,20345506.0
2014-08-18,12338,12338,11657,11847,191975,318407.0,20345506.0
2014-08-19,11846,12035,11506,11658,142120,313321.0,20345506.0
2014-08-20,11657,11960,11354,11923,105803,320911.0,20375294.0
2014-08-21,11997,12035,11657,11658,65560,313780.0,20375294.0
2014-08-22,11771,11884,11278,11431,106770,307667.0,20375294.0
2014-08-25,11430,11430,10710,10900,219037,293404.0,20375294.0
2014-08-26,11051,11316,10900,10977,90038,295442.0,20375294.0
2014-08-27,10975,11165,10787,11052,101162,297479.0,20375294.0
2014-08-28,11165,11203,10445,10636,216743,286967.0,20424690.0
2014-08-29,10597,11619,10294,11166,205960,301264.0,20424690.0
2014-09-01,10938,11165,10597,10674,221820,290774.0,20622279.0
2014-09-02,10635,11127,10484,11052,100152,301085.0,20622279.0
2014-09-03,10975,11013,10635,10636,122230,289743.0,20622279.0
2014-09-04,10673,10710,10257,10296,156221,280463.0,20622279.0
2014-09-05,10332,10938,10029,10712,167282,294601.0,20819868.0
2014-09-11,10597,10938,10445,10712,62565,294601.0,20819868.0
2014-09-12,10710,10824,10559,10560,83758,290437.0,20819868.0
2014-09-15,10597,11241,10522,11203,149855,312503.0,21115056.0
2014-09-16,11203,11278,10938,11241,107808,313559.0,21115056.0
2014-09-17,11089,11165,10559,10636,154317,296667.0,21115056.0
2014-09-18,10635,10635,9991,9993,337319,278719.0,21115056.0
2014-09-19,9916,10105,9613,9803,917852,288793.0,22300589.0
2014-09-22,10067,10332,9840,9879,203058,291023.0,22300589.0
2014-09-23,9840,10029,9689,9841,162834,289908.0,22300589.0
2014-09-24,9764,9991,9726,9841,141766,289908.0,22300589.0
2014-09-25,9840,9954,9726,9879,115662,291023.0,22300589.0
2014-09-26,9878,10332,9803,10296,127490,303288.0,22300589.0
2014-09-29,10219,10294,9916,10030,62271,295483.0,22300589.0
2014-09-30,10143,10181,9916,10068,76108,296598.0,22300589.0
2014-10-01,10332,10370,9991,10106,166987,297713.0,22300589.0
2014-10-02,10067,10219,9954,10144,67234,298828.0,22300589.0
2014-10-06,10181,10332,9840,9841,92831,289908.0,22300589.0
2014-10-07,9840,10067,9840,9916,54185,292138.0,22300589.0
2014-10-08,9840,9916,9575,9879,126995,291023.0,22300589.0
2014-10-10,9764,9954,9651,9690,62356,285448.0,22300589.0
2014-10-13,9689,9689,8439,8629,367770,254227.0,22300589.0
2014-10-14,8326,9045,8251,8629,237328,254227.0,22300589.0
2014-10-15,8629,8932,8591,8895,111636,262032.0,22300589.0
2014-10-16,8667,9197,8629,8932,104550,263147.0,22300589.0
2014-10-17,8932,9310,8819,9197,133242,270952.0,22300589.0
2014-10-20,9348,9538,9045,9311,101163,274297.0,22300589.0
2014-10-21,9310,9310,9045,9084,73756,267607.0,22300589.0
2014-10-22,9310,9310,9007,9084,78345,267607.0,22300589.0
2014-10-23,9045,9840,9007,9387,153801,276527.0,22300589.0
2014-10-24,9500,9500,9083,9084,85407,267607.0,22300589.0
2014-10-27,9121,9500,9083,9160,44369,269837.0,22300589.0
2014-10-28,9272,9272,9045,9197,64644,270952.0,22300589.0
2014-10-29,9272,9272,9045,9160,56227,269837.0,22300589.0
2014-10-30,9045,9272,8704,8895,98238,262032.0,22300589.0
2014-10-31,9007,9045,8819,9009,59539,265377.0,22300589.0
2014-11-03,9007,9083,8516,8706,71219,256457.0,22300589.0
2014-11-04,8704,8704,8251,8403,125661,247537.0,22300589.0
2014-11-05,8402,8970,8326,8743,125161,257572.0,22300589.0
2014-11-06,8667,8780,8288,8441,107615,248652.0,22300589.0
2014-11-07,8326,8856,8326,8516,83384,250882.0,22300589.0
2014-11-10,8477,8629,8288,8327,83344,245306.0,22300589.0
2014-11-11,8402,8439,7985,8213,116407,241961.0,22300589.0
2014-11-12,8137,8516,8137,8365,108094,246422.0,22300589.0
2014-11-13,8477,8516,8251,8251,36838,243076.0,22300589.0
2014-11-14,8288,8364,7758,7948,93945,234156.0,22300589.0
2014-11-17,7796,8061,7796,7948,54761,234156.0,22300589.0
2014-11-18,7910,8175,7872,8100,49619,238616.0,22300589.0
2014-11-19,8175,8213,7948,8138,35106,239731.0,22300589.0
2014-11-20,8137,8137,7985,8062,42569,237501.0,22300589.0
2014-11-21,8061,8894,8023,8781,144176,258687.0,22300589.0
2014-11-24,8819,9007,8516,8629,64583,254227.0,22300589.0
2014-11-25,8629,8819,8553,8743,33940,257572.0,22300589.0
2014-11-26,8667,8970,8629,8857,32419,260917.0,22300589.0
2014-11-27,8780,9651,8780,9235,111147,272067.0,22300589.0
2014-11-28,9121,9235,8932,9084,43956,267607.0,22300589.0
2014-12-01,9083,9159,8742,8857,31669,260917.0,22300589.0
2014-12-02,8970,9272,8894,9122,58477,268722.0,22300589.0
2014-12-03,9310,9538,9083,9349,53010,275412.0,22300589.0
2014-12-04,9423,9461,9121,9349,29154,275412.0,22300589.0
2014-12-05,9423,9500,9272,9349,28745,275412.0,22300589.0
2014-12-08,9197,9500,9045,9197,74533,270952.0,22300589.0
2014-12-09,9121,9159,8704,8895,83928,262032.0,22300589.0
2014-12-10,9083,9083,8742,9009,38587,265377.0,22300589.0
2014-12-11,8894,8970,8251,8629,59963,254227.0,22300589.0
2014-12-12,8629,9083,8288,9009,79214,265377.0,22300589.0
2014-12-15,8970,9159,8742,8743,34916,257572.0,22300589.0
2014-12-16,8704,8932,8477,8554,30147,251997.0,22300589.0
2014-12-17,8477,8780,8213,8554,42984,251997.0,22300589.0
2014-12-18,8667,8667,8251,8516,31965,250882.0,22300589.0
2014-12-19,8516,8819,8516,8706,32004,256457.0,22300589.0
2014-12-22,8704,9083,8439,9009,46576,265377.0,22300589.0
2014-12-23,9083,9083,8402,8403,69778,247537.0,22300589.0
2014-12-24,8516,8591,8137,8327,93109,245306.0,22300589.0
2014-12-26,8288,8477,8099,8327,59528,245306.0,22300589.0
2014-12-29,8402,8477,8099,8403,33864,247537.0,22300589.0
2014-12-30,8288,8742,8288,8441,76802,248652.0,22300589.0
2015-01-02,8439,9083,8364,9046,65286,266492.0,22300589.0
2015-01-05,9007,9310,8819,9235,73826,272067.0,22300589.0
2015-01-06,9197,9310,9045,9197,49300,270952.0,22300589.0
2015-01-07,9083,9197,8819,8819,56777,259802.0,22300589.0
2015-01-08,8894,9348,8856,9235,71964,272067.0,22300589.0
2015-01-09,9235,9423,9007,9349,54855,279073.0,22596973.0
2015-01-12,9423,9461,9121,9311,85538,277943.0,22596973.0
2015-01-13,9310,9423,9083,9197,48547,274553.0,22596973.0
2015-01-14,9235,10559,9083,10560,331222,315228.0,22596973.0
2015-01-15,10522,10522,9764,10219,361549,305059.0,22596973.0
2015-01-16,10219,10219,9538,9803,172973,292631.0,22596973.0
2015-01-19,9689,10143,9575,10030,102405,299410.0,22596973.0
2015-01-20,10105,10105,9764,9841,59520,293761.0,22596973.0
2015-01-21,9840,10067,9764,9916,62968,296020.0,22596973.0
2015-01-22,9991,10067,9538,9538,141469,284722.0,22596973.0
2015-01-23,9803,10257,9651,9954,177733,297150.0,22596973.0
2015-01-26,9954,10143,9764,9841,63717,293761.0,22596973.0
2015-01-27,9803,9954,9500,9576,98102,285852.0,22596973.0
2015-01-28,9575,9726,9310,9387,66494,280202.0,22596973.0
2015-01-29,9386,9651,9348,9538,54260,284722.0,22596973.0
2015-01-30,9538,9991,9423,9803,157946,292631.0,22596973.0
2015-02-02,9878,9991,9689,9765,78227,291501.0,22596973.0
2015-02-03,9764,10067,9613,9614,113329,286982.0,22596973.0
2015-02-04,9651,10445,9538,10257,253327,306189.0,22596973.0
2015-02-05,10484,11506,10445,10674,872078,318617.0,22596973.0
2015-02-06,11127,11127,10559,10749,463539,320877.0,22596973.0
2015-02-09,10748,10975,9197,9538,743551,284722.0,22596973.0
2015-02-10,9803,10938,9726,10938,786657,326526.0,22596973.0
2015-02-11,10900,11694,10748,11090,715973,331046.0,22596973.0
2015-02-12,11165,11165,10522,10522,263594,314098.0,22596973.0
2015-02-13,10370,11051,10257,10674,384979,318617.0,22596973.0
2015-02-16,10597,10635,10143,10371,302172,309579.0,22596973.0
2015-02-17,10597,11013,10219,10371,311636,309579.0,22596973.0
2015-02-23,10522,10900,10445,10900,217313,325396.0,22596973.0
2015-02-24,10900,10938,10673,10938,241075,326526.0,22596973.0
2015-02-25,10824,10862,10332,10333,272033,308449.0,22596973.0
2015-02-26,10408,10597,10105,10106,181473,301670.0,22596973.0
2015-02-27,10143,10219,9764,9803,207803,292631.0,22596973.0
2015-03-02,9803,9878,9348,9500,238533,283592.0,22596973.0
2015-03-03,9538,9764,9386,9652,108187,288111.0,22596973.0
2015-03-04,9651,9803,9423,9690,112308,289241.0,22596973.0
2015-03-05,9689,9840,9538,9803,126646,292631.0,22596973.0
2015-03-06,9840,9916,9575,9652,126167,288111.0,22596973.0
2015-03-09,9575,9689,9197,9197,182923,274553.0,22596973.0
2015-03-10,9235,9272,8856,9046,140720,270034.0,22596973.0
2015-03-11,8894,9083,8780,9009,94725,268904.0,22596973.0
2015-03-12,8894,9197,8856,8970,158311,267774.0,22596973.0
2015-03-13,9083,9726,9007,9387,154609,280202.0,22596973.0
2015-03-16,9348,9461,9159,9160,104395,273423.0,22596973.0
2015-03-17,9235,9500,9159,9197,123374,274553.0,22596973.0
2015-03-18,9159,9235,8819,8857,182201,264385.0,22596973.0
2015-03-19,8932,9461,8856,9462,239506,282462.0,22596973.0
2015-03-20,9348,9575,9272,9425,126322,281567.0,22615831.0
2015-03-23,9651,9954,9348,9387,166066,280436.0,22615831.0
2015-03-24,9461,9575,9235,9500,119916,283829.0,22615831.0
2015-03-25,9500,9575,9310,9425,120623,281567.0,22615831.0
2015-03-26,9272,9348,9045,9046,157606,270259.0,22615831.0
2015-03-27,9083,9348,9007,9009,119704,269128.0,22615831.0
2015-03-30,9007,9235,9007,9046,97357,270259.0,22615831.0
2015-03-31,9235,9423,9083,9122,157526,272521.0,22615831.0
2015-04-01,9083,9197,8894,8932,158622,266867.0,22615831.0
2015-04-02,9007,9235,8894,9197,129534,274782.0,22615831.0
2015-04-03,9310,9310,9083,9197,148969,274782.0,22615831.0
2015-04-06,9159,9159,8932,9009,135497,269128.0,22615831.0
2015-04-07,9007,9007,8819,8970,129245,267998.0,22615831.0
2015-04-08,9007,9500,8894,9462,327485,282698.0,22615831.0
2015-04-09,9423,10219,9235,9690,546134,289483.0,22615831.0
2015-04-10,9803,9878,9386,9387,255142,280436.0,22615831.0
2015-04-13,9461,10597,9461,10371,780347,309837.0,22615831.0
2015-04-14,10219,10484,9613,9916,327985,296267.0,22615831.0
2015-04-15,9954,10105,9575,9652,225121,288352.0,22615831.0
2015-04-16,9613,10181,9613,10144,356391,303052.0,22615831.0
2015-04-17,10294,10484,10029,10181,259126,304183.0,22615831.0
2015-04-20,9878,10522,9840,10219,314558,305314.0,22615831.0
2015-04-21,10370,10370,10029,10333,225565,308706.0,22615831.0
2015-04-22,10257,10484,9159,9803,462119,292875.0,22615831.0
2015-04-23,9764,9764,9083,9349,420173,279306.0,22615831.0
2015-04-24,9461,9764,9310,9500,242704,283829.0,22615831.0
2015-04-27,9613,9651,9235,9614,189327,287221.0,22615831.0
2015-04-28,9461,9575,9197,9462,182422,282698.0,22615831.0
2015-04-29,9423,9461,9045,9311,212211,278175.0,22615831.0
2015-04-30,9197,9272,8591,8857,433991,264605.0,22615831.0
2015-05-04,8819,8819,8326,8365,220476,249905.0,22615831.0
2015-05-06,8288,8364,8023,8025,197658,239728.0,22615831.0
2015-05-07,8061,8251,7683,8213,175373,245382.0,22615831.0
2015-05-08,8099,8402,7872,8138,130094,243120.0,22615831.0
2015-05-11,8251,8402,8099,8403,98048,251036.0,22615831.0
2015-05-12,8402,8402,8099,8176,118869,244251.0,22615831.0
2015-05-13,8175,8402,8061,8251,90818,246513.0,22615831.0
2015-05-14,8326,8553,8213,8403,122180,251036.0,22615831.0
2015-05-15,8439,8629,8213,8213,157982,245382.0,22615831.0
2015-05-18,8326,8364,7910,8025,195667,239728.0,22615831.0
2015-05-19,8099,8742,7758,8441,488806,252167.0,22615831.0
2015-05-20,8591,9689,8553,9690,1184678,289483.0,22615831.0
2015-05-21,9689,10029,9386,9803,815623,292875.0,22615831.0
2015-05-22,9916,10181,9538,9614,494481,287221.0,22615831.0
2015-05-26,9954,9954,9235,9273,279385,277044.0,22615831.0
2015-05-27,9272,9348,8894,9160,233881,273652.0,22615831.0
2015-05-28,9423,10522,9235,10371,2086662,309837.0,22615831.0
2015-05-29,10067,10484,9991,10181,490404,304183.0,22615831.0
2015-06-01,10143,10748,9991,10371,534612,309837.0,22615831.0
2015-06-02,10370,11922,10294,11923,1820931,356199.0,22615831.0
2015-06-03,11884,11922,10975,11544,878610,344891.0,22615831.0
2015-06-04,11922,12490,11506,11809,763271,352807.0,22615831.0
2015-06-05,11732,12414,11543,12036,756710,359592.0,22615831.0
2015-06-08,12300,12452,11392,11696,690338,349415.0,22615831.0
2015-06-09,11392,11732,10824,11734,802500,350545.0,22615831.0
2015-06-10,12073,12414,11732,12150,605821,362984.0,22615831.0
2015-06-11,12149,13322,11809,12831,756963,383338.0,22615831.0
2015-06-12,13171,14533,12944,13777,1216518,411608.0,22615831.0
2015-06-15,13777,14155,13398,13815,394781,412739.0,22615831.0
2015-06-16,13587,13966,12868,13437,565972,401431.0,22615831.0
2015-06-17,13814,14609,13436,14270,637989,426308.0,22615831.0
2015-06-18,14344,14420,13549,13967,461733,417262.0,22615831.0
2015-06-19,14003,14117,13247,13550,405490,404823.0,22615831.0
2015-06-22,13814,14155,13549,13702,238780,409347.0,22615831.0
2015-06-23,13814,14458,13398,13739,509499,410477.0,22615831.0
2015-06-24,13625,14912,13587,14535,617176,434224.0,22615831.0
2015-06-25,14382,14987,14155,14610,396475,436486.0,22615831.0
2015-06-26,14458,14987,14155,14610,494699,436486.0,22615831.0
2015-06-29,14193,15026,14193,14458,465298,431962.0,22615831.0
2015-06-30,14155,14799,13625,14761,587798,441009.0,22615831.0
2015-07-01,15745,16199,14836,15177,796661,453447.0,22615831.0
2015-07-02,15367,15480,14836,15026,363598,448924.0,22615831.0
2015-07-03,15215,15669,14912,15291,465984,456840.0,22615831.0
2015-07-06,15026,17410,14761,15973,871458,477194.0,22615831.0
2015-07-07,16502,17599,14268,14535,1404866,434224.0,22615831.0
2015-07-08,14761,14912,13360,13967,625214,417262.0,22615831.0
2015-07-09,13474,14268,13133,14270,490336,426308.0,22615831.0
2015-07-10,14420,14723,13474,13815,387519,412739.0,22615831.0
2015-07-13,13814,13966,13512,13929,267810,416131.0,22615831.0
2015-07-14,14003,14155,13171,13626,378407,413413.0,22967363.0
2015-07-15,13625,14003,13398,13550,359671,411116.0,22967363.0
2015-07-16,13512,13777,12187,12415,716582,377658.0,23027940.0
2015-07-17,12490,12868,12035,12831,469766,390324.0,23027940.0
2015-07-20,13133,13777,13019,13209,590386,401838.0,23027940.0
2015-07-21,13322,13322,12111,12490,425920,379961.0,23027940.0
2015-07-22,11997,12376,11657,12074,364898,367296.0,23027940.0
2015-07-23,11809,12111,11506,11885,330145,361539.0,23027940.0
2015-07-24,11846,12414,11581,12415,277817,377658.0,23027940.0
2015-07-27,12338,12338,11165,11166,397919,352669.0,23909774.0
2015-07-28,11884,12944,11430,12415,878242,392120.0,23909774.0
2015-07-29,12641,12679,11241,11280,448740,356256.0,23909774.0
2015-07-30,11127,11657,10597,10636,490216,335932.0,23909774.0
2015-07-31,10597,11278,10219,11052,207026,349083.0,23909774.0
2015-08-03,10900,11165,10257,10333,175049,326368.0,23909774.0
2015-08-04,10408,10710,10067,10712,117370,338323.0,23909774.0
2015-08-05,10597,11165,10597,10863,145717,343105.0,23909774.0
2015-08-06,10900,11506,10900,11203,270114,353865.0,23909774.0
2015-08-07,10975,11278,10824,10977,120567,346692.0,23909774.0
2015-08-10,11013,11089,10597,10938,98445,345496.0,23909774.0
2015-08-11,11051,11089,10445,10522,143360,332346.0,23909774.0
2015-08-12,10370,10748,9651,9803,389085,309632.0,23909774.0
2015-08-13,9840,10635,9840,10522,162827,332346.0,23909774.0
2015-08-17,10522,10597,10219,10219,80376,322782.0,23909774.0
2015-08-18,10219,10370,9764,9916,160321,313218.0,23909774.0
2015-08-19,9840,9916,9121,9841,223386,310827.0,23909774.0
2015-08-20,9423,9916,9310,9311,158394,294090.0,23909774.0
2015-08-21,8667,9083,8477,8743,250922,276158.0,23909774.0
2015-08-24,8704,9500,8667,9197,263166,290504.0,23909774.0
2015-08-25,9461,9613,9197,9425,178285,297677.0,23909774.0
2015-08-26,9423,9651,9197,9576,148473,302459.0,23909774.0
2015-08-27,9764,10219,9538,9841,142388,310827.0,23909774.0
2015-08-28,9954,10559,9916,10144,168862,320391.0,23909774.0
2015-08-31,10105,10257,9689,9879,90777,312023.0,23909774.0
2015-09-01,9878,10408,9764,9765,148097,308436.0,23909774.0
2015-09-02,9500,10484,9461,10068,229648,318000.0,23909774.0
2015-09-03,10181,10370,9991,10068,126537,318000.0,23909774.0
2015-09-04,10181,10332,9461,9652,160094,304850.0,23909774.0
2015-09-07,9575,9726,9310,9387,92142,296481.0,23909774.0
2015-09-08,9386,9575,8819,8970,161808,283331.0,23909774.0
2015-09-09,9423,9461,9159,9425,86655,297677.0,23909774.0
2015-09-10,9197,9613,9197,9538,47398,301263.0,23909774.0
2015-09-11,9575,10522,9386,10106,202188,319195.0,23909774.0
2015-09-14,10143,10181,9689,9916,96656,313218.0,23909774.0
2015-09-15,9840,10332,9613,10144,105318,320391.0,23909774.0
2015-09-16,10332,10332,10029,10257,69959,323977.0,23909774.0
2015-09-17,10332,10445,9764,9993,109848,315609.0,23909774.0
2015-09-18,10067,10522,9954,10333,182777,326368.0,23909774.0
2015-09-21,10219,10900,9916,10598,265224,334737.0,23909774.0
2015-09-22,10900,11051,10484,10484,168423,331150.0,23909774.0
2015-09-23,10370,10445,10105,10144,102231,320391.0,23909774.0
2015-09-24,10257,10370,9991,10257,88084,323977.0,23909774.0
2015-09-25,10219,10332,9916,10144,65977,320391.0,23909774.0
2015-09-30,9840,10219,9689,9993,99543,315609.0,23909774.0
2015-10-01,10105,10257,9840,9954,98629,314414.0,23909774.0
2015-10-02,9954,10105,9764,9841,56567,310827.0,23909774.0
2015-10-05,10029,10332,9840,10219,122349,322782.0,23909774.0
2015-10-06,10484,10522,9878,9916,101759,313218.0,23909774.0
2015-10-07,9916,9991,9575,9803,105726,309632.0,23909774.0
2015-10-08,9878,9878,9500,9538,104552,301263.0,23909774.0
2015-10-12,9538,9689,9310,9576,105572,302459.0,23909774.0
2015-10-13,9235,9348,7501,8629,1286592,272571.0,23909774.0
2015-10-14,8629,9651,8364,9084,323098,286917.0,23909774.0
2015-10-15,9083,9500,9083,9387,156023,296481.0,23909774.0
2015-10-16,9461,9840,9235,9425,183190,297677.0,23909774.0
2015-10-19,9235,9726,9235,9387,67763,296481.0,23909774.0
2015-10-20,9423,9500,9272,9500,62742,300068.0,23909774.0
2015-10-21,9500,9538,9159,9197,103103,290504.0,23909774.0
2015-10-22,9159,9386,8742,8857,99687,279744.0,23909774.0
2015-10-23,9083,9272,8932,9160,89872,289308.0,23909774.0
2015-10-26,9348,9348,8856,9084,90654,286917.0,23909774.0
2015-10-27,9007,9197,8932,8970,70058,283331.0,23909774.0
2015-10-28,8932,9121,8667,9084,104445,286917.0,23909774.0
2015-10-29,9007,9159,8819,9046,91484,285722.0,23909774.0
2015-10-30,9121,9423,8970,9349,138557,301772.0,24434983.0
2015-11-02,9461,9461,9121,9197,131039,296885.0,24434983.0
2015-11-03,9197,9348,9083,9273,91990,299329.0,24434983.0
2015-11-04,9272,10294,9272,9803,458885,316433.0,24434983.0
2015-11-05,9991,10181,9726,9841,172682,317655.0,24434983.0
2015-11-06,11203,11619,9651,9728,1208838,313990.0,24434983.0
2015-11-09,9538,9613,8856,8857,418233,285889.0,24434983.0
2015-11-10,9045,9500,8819,8970,418970,289555.0,24434983.0
2015-11-11,8704,9461,8704,8970,231974,289555.0,24434983.0
2015-11-12,9007,9310,8932,9122,204290,294442.0,24434983.0
2015-11-13,9121,9386,8553,8743,399827,282224.0,24434983.0
2015-11-16,8516,8894,8288,8554,202222,276115.0,24434983.0
2015-11-17,8629,8894,8516,8629,151993,278559.0,24434983.0
2015-11-18,8819,8856,8553,8592,152718,277337.0,24434983.0
2015-11-19,8742,8780,8477,8592,116352,277337.0,24434983.0
2015-11-20,8591,9007,8591,8857,132859,285889.0,24434983.0
2015-11-23,8894,9386,8856,9197,185348,296885.0,24434983.0
2015-11-24,9235,9538,9121,9349,109371,301772.0,24434983.0
2015-11-25,9461,9461,9197,9387,62446,302994.0,24434983.0
2015-11-26,9310,9613,9235,9311,138321,300550.0,24434983.0
2015-11-27,9310,9386,9159,9160,79666,295663.0,24434983.0
2015-11-30,9235,9310,9083,9160,98709,295663.0,24434983.0
2015-12-01,9197,10257,9197,9993,584597,322542.0,24434983.0
2015-12-02,10067,10597,9689,10106,345807,326207.0,24434983.0
2015-12-03,10105,10597,10067,10333,181168,333538.0,24434983.0
2015-12-04,10257,10673,10105,10447,177699,337203.0,24434983.0
2015-12-07,10370,10597,9803,9803,216061,316433.0,24434983.0
2015-12-08,9803,9840,9386,9500,193717,306659.0,24434983.0
2015-12-09,9575,10522,9348,9841,321973,317655.0,24434983.0
2015-12-10,9954,10219,9575,9841,163964,317655.0,24434983.0
2015-12-11,10029,10143,9538,9803,143793,316433.0,24434983.0
2015-12-14,9461,9575,9197,9235,146139,298107.0,24434983.0
2015-12-15,9348,9613,9235,9425,103283,304216.0,24434983.0
2015-12-16,9764,9916,9538,9728,160010,313990.0,24434983.0
2015-12-17,9840,10408,9538,10106,288826,326207.0,24434983.0
2015-12-18,10143,10332,9840,10181,211491,328651.0,24434983.0
2015-12-21,10219,10787,10219,10749,456360,346977.0,24434983.0
2015-12-22,10862,10862,10370,10598,203067,342090.0,24434983.0
2015-12-23,10559,10900,10370,10598,233336,342090.0,24434983.0
2015-12-24,10673,10787,10181,10257,187522,331094.0,24434983.0
2015-12-28,10219,10522,10029,10257,167311,331094.0,24434983.0
2015-12-29,10597,10710,10294,10674,224734,344533.0,24434983.0
2015-12-30,10710,10862,10559,10749,133609,346977.0,24434983.0
2016-01-04,10748,10824,10294,10296,119584,332316.0,24434983.0
2016-01-05,10181,10484,10029,10447,170087,337203.0,24434983.0
