에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-17,4015,4200,3910,4135,73029,129219.0,31250000.0
2017-10-18,4135,4175,4050,4140,53321,129375.0,31250000.0
2017-10-19,4140,4165,3850,4130,91370,129062.0,31250000.0
2017-10-20,4135,4160,4050,4130,23901,129062.0,31250000.0
2017-10-23,4130,4130,4045,4090,39130,127812.0,31250000.0
2017-10-24,4090,4110,4040,4055,57212,126719.0,31250000.0
2017-10-25,4070,4135,4060,4135,67211,129219.0,31250000.0
2017-10-26,4135,4135,4040,4130,52808,129062.0,31250000.0
2017-10-27,4135,4260,4040,4225,73653,132031.0,31250000.0
2017-10-30,4260,4260,4170,4210,32143,131562.0,31250000.0
2017-10-31,4185,4265,4185,4265,46265,133281.0,31250000.0
2017-11-01,4280,4430,4265,4425,115924,138281.0,31250000.0
2017-11-02,4425,4450,4360,4380,33387,136875.0,31250000.0
2017-11-03,4345,4410,4260,4355,35223,136094.0,31250000.0
2017-11-06,4275,4375,4250,4250,31881,132812.0,31250000.0
2017-11-07,4255,4370,4210,4250,89302,132812.0,31250000.0
2017-11-08,4255,4285,4200,4230,36097,132188.0,31250000.0
2017-11-09,4230,4385,4230,4330,44421,135312.0,31250000.0
2017-11-10,4335,4490,4330,4460,101431,139375.0,31250000.0
2017-11-13,4450,4530,4450,4470,52051,139688.0,31250000.0
2017-11-14,4470,4525,4360,4400,92267,137500.0,31250000.0
2017-11-15,4405,4500,4100,4320,76509,135000.0,31250000.0
2017-11-16,4340,4340,4180,4240,133189,132500.0,31250000.0
2017-11-17,4300,4305,4160,4260,100569,133125.0,31250000.0
2017-11-20,4260,4300,4180,4190,96776,130938.0,31250000.0
2017-11-21,4200,4385,4160,4350,135235,135938.0,31250000.0
2017-11-22,4385,4425,4315,4350,41780,135938.0,31250000.0
2017-11-23,4400,4400,4260,4350,66022,135938.0,31250000.0
2017-11-24,4300,4360,4285,4335,69529,135469.0,31250000.0
2017-11-27,4335,4470,4335,4415,181496,137969.0,31250000.0
2017-11-28,4460,4460,4240,4245,108636,132656.0,31250000.0
2017-11-29,4275,4290,4165,4220,66236,131875.0,31250000.0
2017-11-30,4295,4295,4065,4080,113065,127500.0,31250000.0
2017-12-01,4090,4185,4055,4130,51197,129062.0,31250000.0
2017-12-04,4150,4190,3950,4025,204972,125781.0,31250000.0
2017-12-05,3985,4100,3985,4045,66560,126406.0,31250000.0
2017-12-06,4100,4100,3900,3970,85370,124062.0,31250000.0
2017-12-07,3985,4025,3880,3970,69764,124062.0,31250000.0
2017-12-08,3970,4050,3880,4000,64434,125000.0,31250000.0
2017-12-11,4000,4025,3880,3965,46884,123906.0,31250000.0
2017-12-12,3950,3980,3885,3980,69637,124375.0,31250000.0
2017-12-13,3975,3975,3910,3975,49593,124219.0,31250000.0
2017-12-14,3955,4000,3950,3995,27670,124844.0,31250000.0
2017-12-15,3990,4000,3935,3960,31802,123750.0,31250000.0
2017-12-18,3925,3965,3850,3965,85189,123906.0,31250000.0
2017-12-19,4000,4000,3840,3965,76433,123906.0,31250000.0
2017-12-20,3965,3970,3820,3965,84831,123906.0,31250000.0
2017-12-21,4090,4090,3835,3960,56033,123750.0,31250000.0
2017-12-22,3905,3960,3825,3945,84719,123281.0,31250000.0
2017-12-26,3900,3935,3830,3910,71879,122188.0,31250000.0
2017-12-27,3840,3920,3800,3880,61988,121250.0,31250000.0
2017-12-28,3915,3915,3800,3880,81053,121250.0,31250000.0
2018-01-02,3880,3895,3815,3895,89526,121719.0,31250000.0
2018-01-03,3895,4075,3830,4010,165104,125312.0,31250000.0
2018-01-04,4070,4070,3970,4000,72697,125000.0,31250000.0
2018-01-05,4020,4095,3975,4040,102318,126250.0,31250000.0
2018-01-08,4040,4055,3945,3995,86950,124844.0,31250000.0
2018-01-09,3995,3995,3890,3905,90320,122031.0,31250000.0
2018-01-10,3905,3950,3880,3920,46851,122500.0,31250000.0
2018-01-11,3925,3925,3865,3915,70951,122344.0,31250000.0
2018-01-12,3915,3945,3805,3935,168939,122969.0,31250000.0
2018-01-15,3940,3995,3830,3830,135097,119688.0,31250000.0
2018-01-16,3830,3890,3805,3880,103916,121250.0,31250000.0
2018-01-17,3880,3900,3800,3830,131198,119688.0,31250000.0
2018-01-18,3840,3870,3610,3845,153111,120156.0,31250000.0
2018-01-19,3870,3870,3780,3840,83792,120000.0,31250000.0
2018-01-22,3840,3850,3800,3840,168516,120000.0,31250000.0
2018-01-23,3860,3965,3825,3965,96806,123906.0,31250000.0
2018-01-24,3965,4025,3965,3980,61152,124375.0,31250000.0
2018-01-25,3960,4045,3955,4030,70110,125938.0,31250000.0
2018-01-26,4025,4045,3970,4025,54729,125781.0,31250000.0
2018-01-29,4030,4140,4030,4115,134843,128594.0,31250000.0
2018-01-30,4105,4120,4020,4115,115817,128594.0,31250000.0
2018-01-31,4055,4100,4040,4055,66712,126719.0,31250000.0
2018-02-01,4050,4100,4000,4065,86586,127031.0,31250000.0
2018-02-02,4070,4095,3950,4000,80738,125000.0,31250000.0
2018-02-05,3910,3935,3815,3820,95154,119375.0,31250000.0
2018-02-06,3770,3770,3545,3750,202976,117188.0,31250000.0
2018-02-07,3750,3780,3655,3770,68191,117812.0,31250000.0
2018-02-08,3770,3780,3695,3780,61069,118125.0,31250000.0
2018-02-09,3690,3730,3585,3615,177231,112969.0,31250000.0
2018-02-12,3670,3795,3590,3705,132924,115781.0,31250000.0
2018-02-13,3750,3770,3630,3745,52196,117031.0,31250000.0
2018-02-14,3740,3765,3675,3750,42154,117188.0,31250000.0
2018-02-19,3760,3775,3700,3755,38422,117344.0,31250000.0
2018-02-20,3785,3785,3715,3755,34827,117344.0,31250000.0
2018-02-21,3765,3915,3760,3880,82178,121250.0,31250000.0
2018-02-22,3840,3915,3830,3840,25384,120000.0,31250000.0
2018-02-23,3755,3820,3755,3790,45352,118438.0,31250000.0
2018-02-26,3800,3820,3730,3795,30744,118594.0,31250000.0
2018-02-27,3800,3820,3745,3790,34214,118438.0,31250000.0
2018-02-28,3715,3805,3715,3790,55115,118438.0,31250000.0
2018-03-02,3740,3755,3680,3680,67373,115000.0,31250000.0
2018-03-05,3680,3735,3595,3650,56828,114062.0,31250000.0
2018-03-06,3600,3690,3600,3675,40992,114844.0,31250000.0
2018-03-07,3685,3740,3630,3670,67973,114688.0,31250000.0
2018-03-08,3680,3720,3630,3695,41713,115469.0,31250000.0
2018-03-09,3740,3745,3670,3735,27598,116719.0,31250000.0
2018-03-12,3745,3800,3730,3755,45246,117344.0,31250000.0
2018-03-13,3750,3755,3640,3730,68149,116562.0,31250000.0
2018-03-14,3740,3740,3645,3715,66192,116094.0,31250000.0
2018-03-15,3720,3745,3685,3715,29650,116094.0,31250000.0
2018-03-16,3715,3735,3655,3700,55679,115625.0,31250000.0
2018-03-19,3695,3700,3590,3600,88046,112500.0,31250000.0
2018-03-20,3605,3625,3500,3585,124719,112031.0,31250000.0
2018-03-21,3570,3595,3150,3330,697727,104062.0,31250000.0
2018-03-22,3230,3330,3155,3270,294450,102188.0,31250000.0
2018-03-23,3220,3320,3195,3200,117594,100000.0,31250000.0
2018-03-26,3205,3280,3150,3250,48969,101562.0,31250000.0
2018-03-27,3295,3305,3250,3290,45642,102812.0,31250000.0
2018-03-28,3290,3295,3200,3205,45549,100156.0,31250000.0
2018-03-29,3255,3255,3160,3165,46680,98906.0,31250000.0
2018-03-30,3175,3250,3155,3220,42256,100625.0,31250000.0
2018-04-02,3230,3245,3170,3200,54850,100000.0,31250000.0
2018-04-03,3185,3185,3000,3080,285393,96250.0,31250000.0
2018-04-04,3085,3130,2985,3000,170638,93750.0,31250000.0
2018-04-05,3000,3070,2990,3020,66733,94375.0,31250000.0
2018-04-06,3000,3035,2960,2970,100290,92812.0,31250000.0
2018-04-09,2970,2995,2850,2890,158913,90312.0,31250000.0
2018-04-10,2870,2970,2845,2970,88338,92812.0,31250000.0
2018-04-11,3000,3030,2950,3030,85300,94688.0,31250000.0
2018-04-12,3060,3125,3045,3120,158065,97500.0,31250000.0
2018-04-13,3145,3160,3060,3100,87229,96875.0,31250000.0
2018-04-16,3100,3135,3055,3090,55995,96562.0,31250000.0
2018-04-17,3070,3110,3045,3090,76620,96562.0,31250000.0
2018-04-18,3110,3175,3065,3110,77915,97188.0,31250000.0
2018-04-19,3105,3210,3105,3170,84196,99062.0,31250000.0
2018-04-20,3185,3200,3125,3180,66002,99375.0,31250000.0
2018-04-23,3190,3190,3110,3160,61924,98750.0,31250000.0
2018-04-24,3130,3165,3095,3150,71799,98438.0,31250000.0
2018-04-25,3135,3215,3090,3155,100997,98594.0,31250000.0
2018-04-26,3155,3465,3155,3315,493065,103594.0,31250000.0
2018-04-27,3320,3380,3295,3305,100002,103281.0,31250000.0
2018-04-30,3330,3330,3215,3330,85610,104062.0,31250000.0
2018-05-02,3325,3375,3210,3290,122352,102812.0,31250000.0
2018-05-03,3295,3430,3235,3345,118268,104531.0,31250000.0
2018-05-04,3360,3385,3290,3305,71305,103281.0,31250000.0
2018-05-08,3395,3410,3300,3330,80132,104062.0,31250000.0
2018-05-09,3330,3425,3250,3370,163202,105312.0,31250000.0
2018-05-10,3445,3445,3360,3400,51846,106250.0,31250000.0
2018-05-11,3400,3450,3385,3420,64048,106875.0,31250000.0
2018-05-14,3420,3450,3320,3345,121810,104531.0,31250000.0
2018-05-15,3345,3460,3305,3450,127361,107812.0,31250000.0
2018-05-16,3350,3550,3350,3500,212361,109375.0,31250000.0
2018-05-17,3490,3620,3465,3545,191517,110781.0,31250000.0
2018-05-18,3560,3595,3500,3555,110661,111094.0,31250000.0
2018-05-21,3585,3640,3540,3625,209641,113281.0,31250000.0
2018-05-23,3630,3770,3610,3655,205522,114219.0,31250000.0
2018-05-24,3655,3730,3510,3545,151247,110781.0,31250000.0
2018-05-25,3495,3545,3390,3480,135117,108750.0,31250000.0
2018-05-28,3480,3530,3455,3500,73922,109375.0,31250000.0
2018-05-29,3485,3550,3445,3510,78311,109688.0,31250000.0
2018-05-30,3590,3590,3400,3445,112429,107656.0,31250000.0
2018-05-31,3460,3470,3370,3380,74950,105625.0,31250000.0
2018-06-01,3380,3520,3340,3480,103395,108750.0,31250000.0
2018-06-04,3480,3500,3405,3415,48156,106719.0,31250000.0
2018-06-05,3420,3475,3410,3420,27105,106875.0,31250000.0
2018-06-07,3440,3440,3310,3375,115987,105469.0,31250000.0
2018-06-08,3400,3400,3330,3380,76476,105625.0,31250000.0
2018-06-11,3400,3415,3370,3385,46501,105781.0,31250000.0
2018-06-12,3400,3410,3305,3310,97589,103438.0,31250000.0
2018-06-14,3315,3355,3235,3255,47611,101719.0,31250000.0
2018-06-15,3260,3305,3185,3190,51551,99688.0,31250000.0
2018-06-18,3225,3225,3035,3060,70017,95625.0,31250000.0
2018-06-19,3050,3130,3005,3030,64218,94688.0,31250000.0
2018-06-20,3025,3080,2985,3075,63286,96094.0,31250000.0
2018-06-21,3045,3150,3040,3075,47477,96094.0,31250000.0
2018-06-22,3075,3135,3055,3080,30749,96250.0,31250000.0
2018-06-25,3065,3200,3065,3185,24109,99531.0,31250000.0
2018-06-26,3160,3160,3050,3135,45207,97969.0,31250000.0
2018-06-27,3135,3210,3105,3165,34322,98906.0,31250000.0
2018-06-28,3125,3180,3040,3085,45219,96406.0,31250000.0
2018-06-29,3060,3120,3000,3020,81520,94375.0,31250000.0
2018-07-02,3020,3090,2910,2990,61541,93438.0,31250000.0
2018-07-03,2955,3035,2935,2970,62980,92812.0,31250000.0
2018-07-04,2900,3020,2900,2980,11449,93125.0,31250000.0
2018-07-05,2965,3105,2955,3010,26881,94062.0,31250000.0
2018-07-06,3010,3095,3005,3070,39217,95938.0,31250000.0
2018-07-09,3070,3130,3050,3080,11476,96250.0,31250000.0
2018-07-10,3060,3115,3060,3110,29970,97188.0,31250000.0
2018-07-11,3080,3450,3080,3275,646069,102344.0,31250000.0
2018-07-12,3275,3320,3185,3225,94640,100781.0,31250000.0
2018-07-13,3220,3260,3195,3240,48234,101250.0,31250000.0
2018-07-16,3245,3275,3150,3180,47693,99375.0,31250000.0
2018-07-17,3180,3250,3155,3200,38614,100000.0,31250000.0
2018-07-18,3245,3245,3115,3165,54541,98906.0,31250000.0
2018-07-19,3175,3190,3085,3165,40641,98906.0,31250000.0
2018-07-20,3135,3440,3130,3220,453346,100625.0,31250000.0
2018-07-23,3310,3365,3230,3310,321646,103438.0,31250000.0
2018-07-24,3360,3400,3260,3290,150434,102812.0,31250000.0
2018-07-25,3275,3280,3175,3180,78853,99375.0,31250000.0
2018-07-26,3225,3280,3185,3250,46420,101562.0,31250000.0
2018-07-27,3285,3355,3195,3335,83965,104219.0,31250000.0
2018-07-30,3345,3380,3295,3315,51409,103594.0,31250000.0
2018-07-31,3350,3420,3295,3350,97563,104688.0,31250000.0
2018-08-01,3355,3400,3320,3400,204515,106250.0,31250000.0
2018-08-02,3595,3595,3295,3320,487998,103750.0,31250000.0
2018-08-03,3275,3340,3270,3320,84708,103750.0,31250000.0
2018-08-06,3330,3340,3280,3310,88135,103438.0,31250000.0
2018-08-07,3310,3345,3245,3245,53026,101406.0,31250000.0
2018-08-08,3250,3285,3205,3240,44995,101250.0,31250000.0
2018-08-09,3235,3275,3190,3250,31804,101562.0,31250000.0
2018-08-10,3250,3280,3215,3255,36688,101719.0,31250000.0
2018-08-13,3200,3210,3080,3090,73946,96562.0,31250000.0
2018-08-14,3050,3135,3050,3060,28627,95625.0,31250000.0
2018-08-16,3005,3050,2990,3015,50541,94219.0,31250000.0
2018-08-17,3015,3095,3010,3035,44516,94844.0,31250000.0
2018-08-20,3030,3120,3030,3095,22024,96719.0,31250000.0
2018-08-21,3095,3135,3090,3090,28370,96562.0,31250000.0
2018-08-22,3090,3195,3075,3170,46192,108803.0,34322870.0
2018-08-23,3150,3200,3130,3135,43511,107602.0,34322870.0
2018-08-24,3130,3175,3105,3150,18871,108117.0,34322870.0
2018-08-27,3120,3175,3100,3100,36187,106401.0,34322870.0
2018-08-28,3105,3130,3095,3095,21209,106229.0,34322870.0
2018-08-29,3090,3140,3085,3105,31277,106573.0,34322870.0
2018-08-30,3125,3125,3065,3090,30562,106058.0,34322870.0
2018-08-31,3085,3115,3035,3070,55098,105371.0,34322870.0
2018-09-03,3070,3100,3030,3065,27948,105200.0,34322870.0
2018-09-04,3085,3085,3045,3060,19755,105028.0,34322870.0
2018-09-05,3080,3080,3045,3060,56347,105028.0,34322870.0
2018-09-06,3065,3075,3040,3040,23657,104342.0,34322870.0
2018-09-07,3025,3050,2940,3020,121756,103655.0,34322870.0
2018-09-10,3015,3020,2970,2985,37641,102454.0,34322870.0
2018-09-11,2980,3050,2970,3030,42557,103998.0,34322870.0
2018-09-12,3050,3120,3025,3055,78391,104856.0,34322870.0
2018-09-13,3080,3080,3005,3040,32391,104342.0,34322870.0
2018-09-14,3040,3070,3030,3045,49556,104513.0,34322870.0
2018-09-17,3045,3065,2990,2990,32937,102625.0,34322870.0
2018-09-18,2990,3035,2975,3015,18962,103483.0,34322870.0
2018-09-19,3025,3025,2965,2970,32335,101939.0,34322870.0
2018-09-20,2975,3020,2900,2905,66169,99708.0,34322870.0
2018-09-21,2945,2975,2910,2960,15039,101596.0,34322870.0
2018-09-27,2920,2965,2910,2945,38486,101081.0,34322870.0
2018-09-28,2990,2995,2945,2980,28930,102282.0,34322870.0
2018-10-01,2945,3015,2945,3010,18619,103312.0,34322870.0
2018-10-02,3010,3010,2925,2985,28104,102454.0,34322870.0
2018-10-04,2960,2990,2900,2900,60426,99536.0,34322870.0
2018-10-05,2925,2925,2710,2840,136050,97477.0,34322870.0
2018-10-08,2845,2850,2720,2720,54107,93358.0,34322870.0
2018-10-10,2725,2750,2460,2640,124358,90612.0,34322870.0
2018-10-11,2500,2590,2385,2395,99987,82203.0,34322870.0
2018-10-12,2275,2475,2275,2455,52525,84263.0,34322870.0
2018-10-15,2460,2490,2430,2480,23340,85121.0,34322870.0
2018-10-16,2480,2510,2480,2500,16932,85807.0,34322870.0
2018-10-17,2615,2615,2480,2535,25006,87008.0,34322870.0
2018-10-18,2525,2555,2465,2510,26245,86150.0,34322870.0
2018-10-19,2505,2505,2420,2500,24405,85807.0,34322870.0
2018-10-22,2525,2530,2475,2510,22837,86150.0,34322870.0
2018-10-23,2930,3260,2805,2930,6628273,100566.0,34322870.0
2018-10-24,2885,2915,2635,2700,881013,92672.0,34322870.0
2018-10-25,2600,2630,2510,2540,245564,87180.0,34322870.0
2018-10-26,2570,2595,2385,2540,253862,87180.0,34322870.0
2018-10-29,2410,2505,2255,2255,271422,77398.0,34322870.0
2018-10-30,2110,2320,2085,2280,239606,78256.0,34322870.0
2018-10-31,2340,2360,2275,2340,104626,80316.0,34322870.0
2018-11-01,2345,2455,2325,2410,116466,82718.0,34322870.0
2018-11-02,2395,2500,2395,2485,121655,85292.0,34322870.0
2018-11-05,2485,2495,2380,2470,62966,84777.0,34322870.0
2018-11-06,2475,2505,2405,2470,96067,84777.0,34322870.0
2018-11-07,2470,2495,2385,2425,88332,83233.0,34322870.0
2018-11-08,2465,2565,2435,2550,112606,87523.0,34322870.0
2018-11-09,2600,2600,2490,2530,97255,86837.0,34322870.0
2018-11-12,2520,2575,2505,2530,78688,86837.0,34322870.0
2018-11-13,2475,2525,2350,2440,156721,83748.0,34322870.0
2018-11-14,2440,2480,2410,2460,55809,84434.0,34322870.0
2018-11-15,2460,2475,2395,2440,101615,83748.0,34322870.0
2018-11-16,2435,2450,2395,2425,63941,83233.0,34322870.0
2018-11-19,2420,2495,2415,2445,32404,83919.0,34322870.0
2018-11-20,2400,2445,2385,2400,59520,82375.0,34322870.0
2018-11-21,2390,2590,2330,2495,174276,85636.0,34322870.0
2018-11-22,2935,3100,2605,2605,4650569,89411.0,34322870.0
2018-11-23,2600,2645,2470,2470,489151,84777.0,34322870.0
2018-11-26,2430,2510,2430,2430,224010,83405.0,34322870.0
2018-11-27,2420,2490,2420,2450,111470,84091.0,34322870.0
2018-11-28,2475,2480,2425,2470,80978,84777.0,34322870.0
2018-11-29,2485,2530,2480,2490,97034,85464.0,34322870.0
2018-11-30,2500,2885,2490,2720,2566254,93358.0,34322870.0
2018-12-03,2715,2805,2660,2795,735359,95932.0,34322870.0
2018-12-04,2890,3175,2830,2830,2269189,97134.0,34322870.0
2018-12-05,2715,2820,2700,2715,420337,93187.0,34322870.0
2018-12-06,2715,2795,2670,2700,184212,92672.0,34322870.0
2018-12-07,2740,2745,2635,2640,143751,90612.0,34322870.0
2018-12-10,2640,2675,2510,2540,150574,87180.0,34322870.0
2018-12-11,2520,2590,2485,2575,122676,88381.0,34322870.0
2018-12-12,2575,2755,2575,2720,281967,93358.0,34322870.0
2018-12-13,2715,2755,2655,2680,88396,91985.0,34322870.0
2018-12-14,2680,2700,2540,2590,192832,88896.0,34322870.0
2018-12-17,2595,2730,2575,2670,277442,91642.0,34322870.0
2018-12-18,2640,2700,2570,2625,116640,90098.0,34322870.0
2018-12-19,2645,2735,2605,2735,122997,93873.0,34322870.0
2018-12-20,2715,2795,2680,2695,223743,92500.0,34322870.0
2018-12-21,2695,2810,2675,2800,200592,96104.0,34322870.0
2018-12-24,2750,2840,2750,2790,118667,95761.0,34322870.0
2018-12-26,2720,2790,2650,2660,198810,91299.0,34322870.0
2018-12-27,2670,2820,2670,2810,129402,96447.0,34322870.0
2018-12-28,2810,2925,2810,2905,228764,99708.0,34322870.0
2019-01-02,2930,2950,2845,2870,58073,98507.0,34322870.0
2019-01-03,2895,2895,2720,2750,147655,94388.0,34322870.0
2019-01-04,2705,2740,2585,2660,137951,91299.0,34322870.0
2019-01-07,2680,2760,2680,2705,88074,92843.0,34322870.0
2019-01-08,2705,2755,2670,2680,55424,91985.0,34322870.0
2019-01-09,2720,2765,2660,2745,53892,94216.0,34322870.0
2019-01-10,2760,2760,2700,2750,30324,94388.0,34322870.0
2019-01-11,2765,2845,2765,2790,95984,95761.0,34322870.0
2019-01-14,2780,2830,2760,2820,67507,96790.0,34322870.0
2019-01-15,2825,2890,2795,2880,128857,98850.0,34322870.0
2019-01-16,2900,2940,2835,2885,99420,99021.0,34322870.0
2019-01-17,2915,2915,2810,2835,85340,97305.0,34322870.0
2019-01-18,2850,2905,2815,2850,98781,97820.0,34322870.0
2019-01-21,2900,2905,2815,2875,125206,98678.0,34322870.0
2019-01-22,2895,2895,2760,2835,97707,97305.0,34322870.0
2019-01-23,2780,2825,2760,2790,76938,95761.0,34322870.0
2019-01-24,2785,2900,2770,2870,117119,98507.0,34322870.0
2019-01-25,2865,2895,2800,2875,160333,98678.0,34322870.0
2019-01-28,2900,2935,2825,2900,155509,99536.0,34322870.0
2019-01-29,2885,3075,2885,3055,595122,104856.0,34322870.0
2019-01-30,3090,3215,3015,3135,433163,107602.0,34322870.0
2019-01-31,3120,3190,3060,3090,176138,106058.0,34322870.0
2019-02-01,3140,3350,3060,3195,512327,109662.0,34322870.0
2019-02-07,3215,3295,3180,3200,323194,109833.0,34322870.0
2019-02-08,3205,3235,3050,3120,321781,107087.0,34322870.0
2019-02-11,3110,3165,3035,3115,151764,106916.0,34322870.0
2019-02-12,3115,3240,3095,3205,236461,110005.0,34322870.0
2019-02-13,3185,3285,3175,3200,260114,109833.0,34322870.0
2019-02-14,3200,3395,3175,3345,517109,114810.0,34322870.0
2019-02-15,3370,3420,3200,3220,387322,110520.0,34322870.0
2019-02-18,3225,3280,3180,3220,148559,110520.0,34322870.0
2019-02-19,3195,3235,3095,3140,321440,107774.0,34322870.0
2019-02-20,3175,3225,3125,3225,164961,110691.0,34322870.0
2019-02-21,3240,3250,3145,3185,129662,109318.0,34322870.0
2019-02-22,3180,3190,3115,3135,116329,107602.0,34322870.0
2019-02-25,3125,3300,3115,3170,469248,108803.0,34322870.0
2019-02-26,3140,3180,3110,3135,121628,107602.0,34322870.0
2019-02-27,3135,3155,3040,3060,136395,105028.0,34322870.0
2019-02-28,3055,3065,2890,2925,188358,100394.0,34322870.0
2019-03-04,2910,3050,2910,3040,104065,104342.0,34322870.0
2019-03-05,3000,3040,2915,2965,127788,101767.0,34322870.0
2019-03-06,2980,3020,2940,2980,54957,102282.0,34322870.0
2019-03-07,3015,3015,2925,2950,69249,101252.0,34322870.0
2019-03-08,2920,2970,2875,2905,50641,99708.0,34322870.0
2019-03-11,2910,2985,2790,2875,154321,98678.0,34322870.0
2019-03-12,2860,2980,2860,2925,54665,100394.0,34322870.0
2019-03-13,2925,2950,2905,2935,35259,100738.0,34322870.0
2019-03-14,2940,3050,2875,3025,122506,103827.0,34322870.0
2019-03-15,3005,3035,2970,3005,91372,103140.0,34322870.0
2019-03-18,3010,3095,3010,3080,102048,105714.0,34322870.0
2019-03-19,3105,3215,3070,3150,301234,108117.0,34322870.0
2019-03-20,3150,3155,3045,3115,93435,106916.0,34322870.0
2019-03-21,3100,3205,3100,3160,117619,108460.0,34322870.0
2019-03-22,3155,3190,3075,3100,64062,106401.0,34322870.0
2019-03-25,3060,3145,3030,3120,99357,107087.0,34322870.0
2019-03-26,3140,3140,2900,3080,116335,105714.0,34322870.0
2019-03-27,3090,3100,3000,3005,82966,103140.0,34322870.0
2019-03-28,3010,3055,2970,2990,54446,102625.0,34322870.0
2019-03-29,2975,3030,2940,2985,59498,102454.0,34322870.0
2019-04-01,3065,3085,2985,3075,60628,105543.0,34322870.0
2019-04-02,3090,3200,3065,3175,133486,108975.0,34322870.0
2019-04-03,3190,3230,3155,3185,122916,109318.0,34322870.0
2019-04-04,3235,3235,3115,3155,137755,108289.0,34322870.0
2019-04-05,3150,3205,3150,3195,92582,109662.0,34322870.0
2019-04-08,3170,3215,3140,3150,50827,108117.0,34322870.0
2019-04-09,3150,3245,3130,3210,146305,110176.0,34322870.0
2019-04-10,3210,3235,3180,3200,98879,109833.0,34322870.0
