삼표시멘트(038500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-10-17,37175,38573,36617,38292,38353,12330.0,9000000.0
2002-10-18,38561,41635,38561,40795,67983,13140.0,9000000.0
2002-10-21,40229,42744,39949,39950,51216,12870.0,9000000.0
2002-10-22,41063,42460,39386,41900,58165,13500.0,9000000.0
2002-10-23,42206,45839,41088,45281,113113,14580.0,9000000.0
2002-10-24,45841,45841,41928,43883,51874,14130.0,9000000.0
2002-10-25,42467,43583,42188,42745,21825,13770.0,9000000.0
2002-10-28,42760,44157,42760,43038,29855,13860.0,9000000.0
2002-10-29,42479,44435,42200,44436,23418,14310.0,9000000.0
2002-10-30,43026,43583,41629,42745,35191,13770.0,9000000.0
2002-10-31,43046,43046,41367,42485,41161,13680.0,9000000.0
2002-11-01,41901,43018,41343,41900,27025,13500.0,9000000.0
2002-11-04,41909,45540,41909,45541,25149,14670.0,9000000.0
2002-11-05,44974,50841,43299,50839,49427,16380.0,9000000.0
2002-11-06,47784,49459,44990,44988,141248,14490.0,9000000.0
2002-11-07,42740,43297,40504,41900,140242,13500.0,9000000.0
2002-11-08,41346,41346,38553,38552,43045,12420.0,9000000.0
2002-11-11,37708,39383,37708,37707,27594,12150.0,9000000.0
2002-11-12,36311,39384,36311,39105,36431,12600.0,9000000.0
2002-11-13,38274,39671,37715,38552,39747,12420.0,9000000.0
2002-11-14,39132,39132,37455,38292,6938,12330.0,9000000.0
2002-11-15,37713,38551,37154,37154,12791,11970.0,9000000.0
2002-11-18,37173,38293,36614,36894,33701,11880.0,9000000.0
2002-11-19,36330,38007,36051,37447,19583,12060.0,9000000.0
2002-11-20,36614,37734,36055,36894,21608,11880.0,9000000.0
2002-11-21,36310,37427,35752,36309,26261,11700.0,9000000.0
2002-11-22,36310,36868,36031,36309,15719,11700.0,9000000.0
2002-11-25,36050,36609,34933,36049,21968,11610.0,9000000.0
2002-11-26,35472,36590,35472,36309,12936,11700.0,9000000.0
2002-11-27,36881,38278,35486,37999,21255,12240.0,9000000.0
2002-11-28,38545,40781,37709,39105,37685,12600.0,9000000.0
2002-11-29,39106,39106,37708,37707,14571,12150.0,9000000.0
2002-12-02,37167,39124,37167,38845,32297,12510.0,9000000.0
2002-12-03,39111,40229,38832,39950,20534,12870.0,9000000.0
2002-12-04,39404,39684,36889,37447,23376,12060.0,9000000.0
2002-12-05,36888,39124,36608,38845,20698,12510.0,9000000.0
2002-12-06,38840,39399,37722,39397,25742,12690.0,9000000.0
2002-12-09,39970,43604,39970,42485,87363,13680.0,9000000.0
2002-12-10,41082,42200,38847,41640,50260,13410.0,9000000.0
2002-12-11,42180,43297,40784,43298,76367,13950.0,9000000.0
2002-12-12,42200,43598,41641,41640,36785,13410.0,9000000.0
2002-12-13,41361,46112,41361,44436,183770,14310.0,9000000.0
2002-12-16,45257,49726,42743,47491,480015,15300.0,9000000.0
2002-12-17,48064,48902,45549,46386,54075,14940.0,9000000.0
2002-12-18,45841,46958,43325,43883,36333,14130.0,9000000.0
2002-12-20,42472,44428,42472,43591,44490,14040.0,9000000.0
2002-12-23,42738,43017,39945,40502,63706,13050.0,9000000.0
2002-12-24,40224,41061,38547,40502,47338,13050.0,9000000.0
2002-12-26,39399,41914,39399,40795,28526,13140.0,9000000.0
2002-12-27,42650,42650,38324,40795,9693,11880.0,9000000.0
2002-12-30,40794,43267,36468,43265,23388,12600.0,9000000.0
2003-01-02,43264,45118,42645,45118,28046,13140.0,9000000.0
2003-01-03,44518,46991,44208,45443,47920,13230.0,9000000.0
2003-01-06,45737,45737,43264,45118,16069,13140.0,9000000.0
2003-01-07,45445,45755,43282,43591,17456,12690.0,9000000.0
2003-01-08,43265,45121,43265,43883,40681,12780.0,9000000.0
2003-01-09,43590,44209,41427,44208,40377,12870.0,9000000.0
2003-01-10,43281,48227,41735,44826,365755,13050.0,9000000.0
2003-01-13,44807,50060,44807,50059,391651,14580.0,9000000.0
2003-01-14,50075,51620,47602,51002,211399,14850.0,9000000.0
2003-01-15,52243,52243,47915,47914,141158,13950.0,9000000.0
2003-01-16,46681,48846,44208,45443,136995,13230.0,9000000.0
2003-01-17,44501,50680,44501,45118,356900,13140.0,9000000.0
2003-01-20,43266,44812,41722,42030,89495,12240.0,9000000.0
2003-01-21,41736,43591,41428,42355,74230,12330.0,9000000.0
2003-01-22,41739,46067,40810,41738,399799,12150.0,9000000.0
2003-01-23,42032,42342,38632,39560,113084,11520.0,9000000.0
2003-01-24,39563,40490,36472,37089,67286,10800.0,9000000.0
2003-01-27,34930,36476,34620,34619,27564,10080.0,9000000.0
2003-01-28,33985,37692,33985,36764,120145,10710.0,9000000.0
2003-01-29,37692,38310,35839,36764,92968,10710.0,9000000.0
2003-01-30,37397,39560,37397,38325,78981,11160.0,9000000.0
2003-02-03,38634,39251,37397,38325,71584,11160.0,9000000.0
2003-02-04,38927,39854,38617,39852,93021,11610.0,9000000.0
2003-02-05,38925,39545,37381,37382,38815,10890.0,9000000.0
2003-02-06,37091,38944,36472,37089,43503,10800.0,9000000.0
2003-02-07,37709,37709,35854,35854,17712,10440.0,9000000.0
2003-02-10,35838,36457,35530,35529,31919,10350.0,9000000.0
2003-02-11,37384,37384,34603,35529,54752,10350.0,9000000.0
2003-02-12,34926,36782,34926,35236,15594,10260.0,9000000.0
2003-02-13,35237,36781,35237,36472,10951,10620.0,9000000.0
2003-02-14,36766,36766,35839,36764,16260,10710.0,9000000.0
2003-02-17,37691,38309,37382,37999,27790,11070.0,9000000.0
2003-02-18,38002,38619,36456,36764,20309,10710.0,9000000.0
2003-02-19,37382,38926,37072,37999,70597,11070.0,9000000.0
2003-02-20,37707,38634,37397,38325,29225,11160.0,9000000.0
2003-02-21,38326,38635,37708,37707,22369,10980.0,9000000.0
2003-02-24,37381,38618,37381,37382,50414,10890.0,9000000.0
2003-02-25,37400,37400,36163,36472,14720,10620.0,9000000.0
2003-02-26,37091,37708,36472,37089,15922,10800.0,9000000.0
2003-02-27,36472,37091,36472,37089,9400,10800.0,9000000.0
2003-02-28,36148,37075,35839,36764,23524,10710.0,9000000.0
2003-03-03,36148,36765,34294,36147,41380,10530.0,9000000.0
2003-03-04,36148,36456,35221,36147,11226,10530.0,9000000.0
2003-03-05,35223,35223,33060,33059,13518,9630.0,9000000.0
2003-03-06,32767,33384,32148,32148,7599,9360.0,9000000.0
2003-03-07,30607,30915,28442,28443,21301,8280.0,9000000.0
2003-03-10,26266,27811,25647,26882,16844,7830.0,9000000.0
2003-03-11,24721,25648,24102,24412,18206,7110.0,9000000.0
2003-03-12,24426,27208,24426,26590,23089,7740.0,9000000.0
2003-03-13,26572,29354,25337,29353,20065,8550.0,9000000.0
2003-03-14,29366,32457,29366,32148,36593,9360.0,9000000.0
2003-03-17,32149,32149,29367,31531,21490,9180.0,9000000.0
2003-03-18,31221,35237,31221,34619,16079,10080.0,9000000.0
2003-03-19,34294,37384,34294,35529,28081,10350.0,9000000.0
2003-03-20,37088,39561,34925,38942,183092,11340.0,9000000.0
2003-03-21,37691,38926,35838,37999,30131,11070.0,9000000.0
2003-03-24,37709,37709,34309,35236,30729,10260.0,9000000.0
2003-03-25,33072,37091,32455,37089,66014,10800.0,9000000.0
2003-03-26,38647,41429,37101,41120,89050,11970.0,9000000.0
2003-03-27,39853,39853,36455,39235,41721,11430.0,9000000.0
2003-03-28,40193,42975,37101,41738,28234,12150.0,9000000.0
2003-03-31,40490,43272,36781,37089,19941,10800.0,9000000.0
2003-04-01,36470,40179,36470,40177,11709,11700.0,9000000.0
2003-04-02,38939,43267,38321,43265,32676,12600.0,9000000.0
2003-04-03,43269,43269,40179,40177,26364,11700.0,9000000.0
2003-04-04,41707,41707,38617,39852,748,11610.0,9000000.0
2003-04-07,39881,43590,39571,43591,26833,12690.0,9000000.0
2003-04-08,41410,44500,39247,44501,62403,12960.0,9000000.0
2003-04-09,45754,45754,42353,45443,13887,13230.0,9000000.0
2003-04-10,43575,44811,42958,43883,6739,12780.0,9000000.0
2003-04-11,44196,45742,40796,40795,31935,11880.0,9000000.0
2003-04-14,40796,41723,39560,40177,23543,11700.0,9000000.0
2003-04-15,42323,42323,40160,40470,19890,11790.0,9000000.0
2003-04-16,41087,41706,39852,40470,27939,11790.0,9000000.0
2003-04-17,39870,40178,38942,38942,29423,11340.0,9000000.0
2003-04-18,39252,41415,39252,39560,24534,11520.0,9000000.0
2003-04-21,38943,39870,37707,38325,27909,12400.0,10000000.0
2003-04-22,38309,39235,37999,37999,15114,12300.0,10000000.0
2003-04-23,37408,42355,37408,42355,152950,13700.0,10000000.0
2003-04-24,44827,46373,41426,44826,233650,14500.0,10000000.0
2003-04-25,44213,44213,39575,41120,90910,13300.0,10000000.0
2003-04-28,37072,41706,37072,37999,29314,12300.0,10000000.0
2003-04-29,38018,40181,35545,37707,46374,12200.0,10000000.0
2003-04-30,37708,38327,34618,37089,58033,12000.0,10000000.0
2003-05-02,36764,38308,36145,37382,30679,12100.0,10000000.0
2003-05-06,37399,38635,37399,37707,25903,12200.0,10000000.0
2003-05-07,37707,38324,37707,38325,15823,12400.0,10000000.0
2003-05-09,38308,38308,37072,37382,10503,12100.0,10000000.0
2003-05-12,37072,39236,37072,38617,28396,12500.0,10000000.0
2003-05-13,38618,38926,37072,37999,12880,12300.0,10000000.0
2003-05-14,38944,38944,37091,37089,10695,12000.0,10000000.0
2003-05-15,37075,37692,36148,36764,18540,11900.0,10000000.0
2003-05-16,36782,37709,35854,35854,24525,11600.0,10000000.0
2003-05-19,35237,35857,34620,34619,24147,11200.0,10000000.0
2003-05-20,32766,34620,32766,34001,10097,11000.0,10000000.0
2003-05-21,33384,37093,33384,34619,42146,11200.0,10000000.0
2003-05-22,33693,35548,33693,34001,11054,11000.0,10000000.0
2003-05-23,35529,36766,34295,36764,38494,11900.0,10000000.0
2003-05-26,36791,41121,36791,41120,89555,13300.0,10000000.0
2003-05-27,41411,44811,41411,43265,109592,14000.0,10000000.0
2003-05-28,43588,47916,43278,46061,115627,14900.0,10000000.0
2003-05-29,45114,51294,45114,51294,76888,16600.0,10000000.0
2003-05-30,49761,57179,49761,57178,186925,18500.0,10000000.0
2003-06-02,59035,59964,52546,54708,55399,17700.0,10000000.0
2003-06-03,55620,55929,51912,53765,45599,17400.0,10000000.0
2003-06-04,53778,59960,49761,57178,166855,18500.0,10000000.0
2003-06-05,58399,62108,51909,54383,106302,17600.0,10000000.0
2003-06-09,52852,58724,52852,58413,24911,18900.0,10000000.0
2003-06-10,56853,57780,54692,55000,29644,17800.0,10000000.0
2003-06-11,58711,58711,52529,52530,30531,17000.0,10000000.0
2003-06-12,53471,56251,53471,55325,38626,17900.0,10000000.0
2003-06-13,54087,56869,54087,56560,25590,18300.0,10000000.0
2003-06-16,57163,57163,55000,55618,21437,18000.0,10000000.0
2003-06-17,55617,59326,55000,55618,32798,18000.0,10000000.0
2003-06-18,56544,56544,54073,55618,20045,18000.0,10000000.0
2003-06-19,54090,55636,54090,54708,30470,17700.0,10000000.0
2003-06-20,54692,55000,54382,55000,847,17800.0,10000000.0
2003-06-23,54396,55942,54089,55943,9048,18100.0,10000000.0
2003-06-24,55945,56254,50999,53472,25026,17300.0,10000000.0
2003-06-25,52840,55003,50367,51294,19504,16600.0,10000000.0
2003-06-26,49764,57182,49764,52855,153385,17100.0,10000000.0
2003-06-27,55621,55621,49441,50059,30388,16200.0,10000000.0
2003-06-30,49457,53166,46985,51002,34065,16500.0,10000000.0
2003-07-01,49442,51605,48515,50677,14647,16400.0,10000000.0
2003-07-02,49439,55002,47895,53147,77541,17200.0,10000000.0
2003-07-03,52221,54693,51294,51294,23929,16600.0,10000000.0
2003-07-04,51311,52548,50384,51619,12869,16700.0,10000000.0
2003-07-07,50985,53456,50366,53147,23034,17200.0,10000000.0
2003-07-08,52526,59325,52526,59323,212985,19200.0,10000000.0
2003-07-09,60591,65537,59353,61826,143244,20000.0,10000000.0
2003-07-10,64901,69227,60265,62119,254509,20100.0,10000000.0
2003-07-11,64279,67369,59643,67060,125683,21700.0,10000000.0
2003-07-14,67982,75088,67982,75089,174558,24300.0,10000000.0
2003-07-15,77867,81576,71997,78177,159894,25300.0,10000000.0
2003-07-16,80030,80030,75086,78177,31578,25300.0,10000000.0
2003-07-18,84356,85902,78795,80647,128014,26100.0,10000000.0
2003-07-21,83442,88388,78807,83443,140935,27000.0,10000000.0
2003-07-22,80979,80979,73561,73561,91157,23800.0,10000000.0
2003-07-23,65522,77266,65522,77267,75300,25000.0,10000000.0
2003-07-24,83440,86530,77878,86531,151733,28000.0,10000000.0
2003-07-25,96902,96902,77274,96900,970430,31350.0,10000000.0
2003-07-28,97031,100738,91005,95795,460012,31000.0,10000000.0
2003-07-29,97052,97361,89170,92414,190424,29900.0,10000000.0
2003-07-30,93020,95029,86840,87149,294872,28200.0,10000000.0
2003-07-31,86539,89321,78348,78502,211110,25400.0,10000000.0
2003-08-01,86528,86528,79265,80810,135260,26150.0,10000000.0
2003-08-04,77560,80805,75706,75706,89575,24500.0,10000000.0
2003-08-05,72928,81425,71692,73854,188543,23900.0,10000000.0
2003-08-06,70476,71095,65067,66767,181102,21600.0,10000000.0
2003-08-07,66457,68932,64913,66767,110354,21600.0,10000000.0
2003-08-08,68614,70158,67068,67840,130173,21950.0,10000000.0
2003-08-11,68315,68471,62752,64297,76891,20800.0,10000000.0
2003-08-12,64901,65364,61809,62119,55603,20100.0,10000000.0
2003-08-13,61963,63354,60883,63354,44439,20500.0,10000000.0
2003-08-14,60885,64129,60729,60884,102375,19700.0,10000000.0
2003-08-18,60897,67544,60897,64297,92791,20800.0,10000000.0
2003-08-19,65675,65675,60266,60884,42745,19700.0,10000000.0
2003-08-20,59640,61340,58096,60721,51204,19650.0,10000000.0
2003-08-21,58884,68004,58730,68003,174296,22000.0,10000000.0
2003-08-22,68006,68625,63370,64914,130683,21000.0,10000000.0
2003-08-25,66149,72640,65220,68620,94734,22200.0,10000000.0
2003-08-26,68930,76811,65992,76812,577183,24850.0,10000000.0
2003-08-27,85913,85913,85913,85913,74095,27800.0,10000000.0
2003-08-28,96121,96121,75722,77267,1097864,25000.0,10000000.0
2003-08-29,77267,77577,70776,76031,240055,24600.0,10000000.0
2003-09-01,77269,80978,72633,75414,325338,24400.0,10000000.0
2003-09-02,75410,84372,74792,81590,537727,26400.0,10000000.0
2003-09-03,79743,82215,74178,74179,153765,24000.0,10000000.0
2003-09-04,74343,77126,65533,65532,255489,21200.0,10000000.0
2003-09-05,64435,69534,62735,64589,257562,20900.0,10000000.0
2003-09-08,66306,70480,63833,64297,169490,20800.0,10000000.0
2003-09-09,61957,64891,61957,63192,133255,20450.0,10000000.0
2003-09-15,61801,65201,61801,63809,60271,20650.0,10000000.0
2003-09-16,64280,65206,62734,65207,43471,21100.0,10000000.0
2003-09-17,65834,72943,65834,72943,405956,23600.0,10000000.0
2003-09-18,80368,81604,68158,68620,1081136,22200.0,10000000.0
2003-09-19,70476,76811,64292,76812,1104638,24850.0,10000000.0
2003-09-22,77253,84361,72928,73854,978419,23900.0,10000000.0
2003-09-23,74629,82662,72773,82663,1299647,26750.0,10000000.0
2003-09-24,84682,86999,80973,82208,1160402,26600.0,10000000.0
2003-09-25,80368,85159,78049,83768,912439,27100.0,10000000.0
2003-09-26,87789,91807,81916,81915,1076821,26500.0,10000000.0
2003-09-29,79750,83150,74186,76194,941905,24650.0,10000000.0
2003-09-30,76191,77273,70009,70473,512445,22800.0,10000000.0
2003-10-01,67230,70322,64913,66767,668685,21600.0,10000000.0
2003-10-02,69552,69861,64916,64914,535198,21000.0,10000000.0
2003-10-06,67669,69986,67051,68133,590674,22050.0,10000000.0
2003-10-07,67080,68779,63061,63062,435112,20400.0,10000000.0
2003-10-08,64908,65681,63516,63517,277810,20550.0,10000000.0
2003-10-09,62582,63509,60882,62119,381194,20100.0,10000000.0
2003-10-10,62126,66762,61198,64134,415743,20750.0,10000000.0
2003-10-13,64119,65355,63346,64427,195598,20850.0,10000000.0
2003-10-14,65985,69075,64902,69075,513925,22350.0,10000000.0
2003-10-15,68603,69222,66286,68913,238257,22300.0,10000000.0
2003-10-16,70780,70780,61508,62899,364717,20350.0,10000000.0
2003-10-17,61978,65689,60741,64914,345930,21000.0,10000000.0
2003-10-20,63975,64284,60267,60266,328376,19500.0,10000000.0
2003-10-21,60418,61810,53311,53310,299288,17250.0,10000000.0
2003-10-22,53456,55619,51912,53147,250975,17200.0,10000000.0
2003-10-23,51932,52861,47914,48531,175151,15700.0,10000000.0
2003-10-24,48536,53791,46527,52400,296938,16950.0,10000000.0
2003-10-27,52534,58560,52534,58251,729385,18850.0,10000000.0
2003-10-28,58097,59026,51608,56398,414742,18250.0,10000000.0
2003-10-29,57780,58707,55463,55618,232365,18000.0,10000000.0
2003-10-30,55154,60252,53145,56853,505248,18400.0,10000000.0
2003-10-31,56081,57781,55618,56235,145326,18200.0,10000000.0
2003-11-03,54694,55928,51912,51912,182656,16800.0,10000000.0
2003-11-04,51926,54399,51926,54090,114402,17500.0,10000000.0
2003-11-05,53926,57325,53926,55163,139078,17850.0,10000000.0
2003-11-06,54236,57172,54236,55780,126255,18050.0,10000000.0
2003-11-07,56699,57163,54073,55000,107810,17800.0,10000000.0
2003-11-10,54073,56236,54073,55618,122382,18000.0,10000000.0
2003-11-11,55945,55945,54091,54090,58893,17500.0,10000000.0
2003-11-12,53480,54871,52861,53635,57258,17350.0,10000000.0
2003-11-13,54537,59017,53610,55618,219677,18000.0,10000000.0
2003-11-14,54999,57626,54228,54383,117128,17600.0,10000000.0
2003-11-17,54392,55319,52229,53927,106937,17450.0,10000000.0
2003-11-18,54709,54864,53163,54090,67629,17500.0,10000000.0
2003-11-19,53156,53929,50220,53927,61466,17450.0,10000000.0
2003-11-20,51765,53157,51765,52075,49048,16850.0,10000000.0
2003-11-21,50977,52214,50514,50514,64296,16350.0,10000000.0
2003-11-24,50369,51450,48206,48824,62876,15800.0,10000000.0
2003-11-25,48984,54546,46665,54545,417040,17650.0,10000000.0
2003-11-26,55619,55619,51139,52530,266160,17000.0,10000000.0
2003-11-27,53467,53467,49141,50839,74493,16450.0,10000000.0
2003-11-28,49774,52402,49774,51164,93923,16550.0,10000000.0
2003-12-01,52841,53768,50678,50677,90221,16400.0,10000000.0
2003-12-02,50677,50987,49443,49442,80666,16000.0,10000000.0
2003-12-03,50694,50848,49149,49149,49545,15900.0,10000000.0
2003-12-04,49142,49759,48832,48987,54665,15850.0,10000000.0
2003-12-05,48971,49898,48971,49897,43711,16150.0,10000000.0
2003-12-08,49441,52531,49441,50059,77886,16200.0,10000000.0
2003-12-09,50075,51775,50075,51619,45459,16700.0,10000000.0
2003-12-10,51287,51904,50360,50514,27069,16350.0,10000000.0
2003-12-11,50668,51287,50204,50514,27557,16350.0,10000000.0
2003-12-12,50384,51775,50384,51619,39112,16700.0,10000000.0
2003-12-15,53166,53166,49767,51002,58412,16500.0,10000000.0
2003-12-16,51158,51158,49149,49149,29580,15900.0,10000000.0
2003-12-17,50059,51605,48978,50677,58597,16400.0,10000000.0
2003-12-18,49456,49456,44664,44663,588055,14450.0,10000000.0
2003-12-19,44513,44668,40494,41575,145208,13450.0,10000000.0
2003-12-22,40163,40780,38309,39235,117259,12700.0,10000000.0
2003-12-23,38164,41408,35691,36309,130909,11750.0,10000000.0
2003-12-24,35245,36018,34472,35399,61324,11450.0,10000000.0
2003-12-26,37072,39235,35528,37999,58576,12300.0,10000000.0
2003-12-29,37247,42502,33538,42193,299028,13650.0,10000000.0
2003-12-30,41259,41723,38633,40177,42049,13000.0,10000000.0
2004-01-02,39708,40015,37852,38780,22615,12550.0,10000000.0
2004-01-05,37407,38334,37253,37252,57006,12050.0,10000000.0
2004-01-06,37253,38335,36634,36634,27672,11850.0,10000000.0
2004-01-07,36329,37719,34319,34781,66084,11250.0,10000000.0
2004-01-08,33996,38942,33996,38942,206583,12600.0,10000000.0
2004-01-09,43414,43570,40480,40632,611023,13150.0,10000000.0
2004-01-12,39089,39708,35999,38780,164038,12550.0,10000000.0
2004-01-13,38953,40035,36634,36634,101747,11850.0,10000000.0
2004-01-14,35854,38327,35854,37089,97319,12000.0,10000000.0
2004-01-15,36772,38779,36772,38780,42611,12550.0,10000000.0
2004-01-16,38926,38926,37072,37999,32907,12300.0,10000000.0
2004-01-19,37545,38318,36928,36927,33982,11950.0,10000000.0
2004-01-20,35993,37846,35993,36764,11126,11900.0,10000000.0
2004-01-26,36008,37554,36008,37089,29886,12000.0,10000000.0
2004-01-27,36627,37864,36318,37089,19044,12000.0,10000000.0
2004-01-28,36464,37391,36155,36309,17925,11750.0,10000000.0
2004-01-29,36315,39251,35234,38325,64926,12400.0,10000000.0
2004-01-30,37715,38488,36479,37869,28286,12250.0,10000000.0
2004-02-02,38643,38643,37097,37252,24428,12050.0,10000000.0
2004-02-03,36764,37845,36608,37382,18767,12100.0,10000000.0
2004-02-04,36927,37698,36463,37544,60004,12150.0,10000000.0
2004-02-05,36935,37708,36935,37089,30068,12000.0,10000000.0
2004-02-06,37086,41412,36467,41413,107851,13400.0,10000000.0
