버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-06,4247,4777,4209,4778,1694198,53418.0,52889586.0
2013-02-07,5013,5037,4356,4394,3177415,49134.0,52889586.0
2013-02-08,4394,4687,4342,4526,912331,50615.0,52889586.0
2013-02-12,4493,4824,4408,4640,1810220,51885.0,52889586.0
2013-02-13,4640,4965,4626,4692,1509196,52466.0,52889586.0
2013-02-14,4696,4824,4592,4608,741540,51514.0,52889586.0
2013-02-15,4658,4753,4544,4626,624299,51726.0,52889586.0
2013-02-18,4588,4800,4588,4730,633043,52890.0,52889586.0
2013-02-19,4777,5013,4729,4778,2636335,53418.0,52889586.0
2013-02-20,4800,4824,4644,4730,872883,52890.0,52889586.0
2013-02-21,4919,5438,4895,5440,9673819,60823.0,52889586.0
2013-02-22,5604,5770,5131,5392,7823115,60294.0,52889586.0
2013-02-25,5416,5747,5344,5392,5211006,60294.0,52889586.0
2013-02-26,5368,5557,5084,5203,2545872,58179.0,52889586.0
2013-02-27,5297,5581,5108,5464,4416172,61087.0,52889586.0
2013-02-28,5416,5534,5250,5346,2083078,59765.0,52889586.0
2013-03-04,5344,5486,5202,5416,1952285,60559.0,52889586.0
2013-03-05,5462,5534,5202,5203,2260588,58179.0,52889586.0
2013-03-06,5226,5250,4989,5109,1550399,57121.0,52889586.0
2013-03-07,5131,5155,4871,4919,1214567,55005.0,52889586.0
2013-03-08,4919,5037,4777,4896,952628,54741.0,52889586.0
2013-03-11,4919,4919,4620,4754,1139372,53154.0,52889586.0
2013-03-12,4800,4847,4649,4659,1017727,52096.0,52889586.0
2013-03-13,4374,4602,4280,4593,2386943,51356.0,52889586.0
2013-03-14,4592,4602,4417,4504,545984,50351.0,52889586.0
2013-03-15,4526,4559,4374,4418,503612,49399.0,52889586.0
2013-03-18,4398,4417,4138,4163,749935,46543.0,52889586.0
2013-03-19,4161,4574,4161,4347,625590,48606.0,52889586.0
2013-03-20,4374,4398,4209,4262,320718,47654.0,52889586.0
2013-03-21,4299,4408,4242,4257,434339,47601.0,52889586.0
2013-03-22,4256,4365,4233,4338,216940,48500.0,52889586.0
2013-03-25,4261,4422,4261,4399,250783,49187.0,52889586.0
2013-03-26,4426,4436,4308,4328,229229,48394.0,52889586.0
2013-03-27,4332,4384,4167,4177,518741,46702.0,52889586.0
2013-03-28,4176,4360,4176,4224,351852,47230.0,52889586.0
2013-03-29,4143,4280,4143,4243,206968,47442.0,52889586.0
2013-04-01,4327,4327,4233,4286,177991,47918.0,52889586.0
2013-04-02,4285,4285,4123,4149,395990,46384.0,52889586.0
2013-04-03,4161,4228,4067,4097,415615,45802.0,52889586.0
2013-04-04,4071,4101,3783,4021,713489,44956.0,52889586.0
2013-04-05,4020,4620,3906,4622,2959966,51673.0,52889586.0
2013-04-08,4672,4701,4271,4305,2285425,48130.0,52889586.0
2013-04-09,4280,4346,4020,4125,713926,46120.0,52889586.0
2013-04-10,4123,4214,4071,4139,253552,46278.0,52889586.0
2013-04-11,4446,4446,4209,4262,977908,47654.0,52889586.0
2013-04-12,4332,4332,4181,4186,440119,46807.0,52889586.0
2013-04-15,4147,4256,4020,4087,427170,45697.0,52889586.0
2013-04-16,4057,4247,4025,4139,470096,46278.0,52889586.0
2013-04-17,4147,4190,4071,4120,421839,46067.0,52889586.0
2013-04-18,4181,4223,4086,4196,399515,46913.0,52889586.0
2013-04-19,4223,4223,4095,4177,301623,46702.0,52889586.0
2013-04-22,4176,4181,4091,4105,204752,45908.0,52889586.0
2013-04-23,4138,4138,4025,4059,282950,45379.0,52889586.0
2013-04-24,4077,4115,4043,4073,236057,45538.0,52889586.0
2013-04-25,4123,4123,4011,4068,306941,45485.0,52889586.0
2013-04-26,4067,4101,3963,4053,294061,45326.0,52889586.0
2013-04-29,4025,4091,3958,4063,243441,45432.0,52889586.0
2013-04-30,4063,4105,3939,3941,283201,44057.0,52889586.0
2013-05-02,3949,4063,3854,3959,227525,44269.0,52889586.0
2013-05-03,4001,4001,3916,3959,184318,44269.0,52889586.0
2013-05-06,3949,4053,3925,4053,412842,45326.0,52889586.0
2013-05-07,4043,4247,4039,4158,590138,46490.0,52889586.0
2013-05-08,4242,4242,4091,4105,370285,45908.0,52889586.0
2013-05-09,4157,4720,4081,4721,3196368,52784.0,52889586.0
2013-05-10,5084,5416,5037,5416,6771906,60559.0,52889586.0
2013-05-13,5770,5959,5273,5487,13393968,61352.0,52889586.0
2013-05-14,5462,5747,5013,5132,8463208,57385.0,52889586.0
2013-05-15,5273,5889,5202,5889,4603828,65848.0,52889586.0
2013-05-16,6362,6621,5581,6031,13161844,67434.0,52889586.0
2013-05-20,5889,5983,5699,5913,3657305,66112.0,52889586.0
2013-05-21,5935,6077,5699,5771,3484238,64525.0,52889586.0
2013-05-22,5770,6172,5581,5676,4274379,63468.0,52889586.0
2013-05-23,5723,5793,5368,5605,2442968,62674.0,52889586.0
2013-05-24,5652,5911,5438,5747,3325381,64261.0,52889586.0
2013-05-27,5817,5865,5581,5653,1476433,63203.0,52889586.0
2013-05-28,5675,5675,5392,5440,2003011,60823.0,52889586.0
2013-05-29,5392,6243,5344,5653,11956282,63203.0,52889586.0
2013-05-30,5604,5817,5486,5700,2613807,63732.0,52889586.0
2013-05-31,5747,5935,5628,5865,2443729,65583.0,52889586.0
2013-06-03,5935,6598,5889,6244,7981335,69814.0,52889586.0
2013-06-04,6385,6385,5889,5960,2614540,66641.0,52889586.0
2013-06-05,5959,5959,5438,5440,2388431,60823.0,52889586.0
2013-06-07,5320,5534,4847,4943,1637602,55270.0,52889586.0
2013-06-10,4943,5320,4943,5109,672876,57121.0,52889586.0
2013-06-11,5013,5084,4725,4825,1230671,53947.0,52889586.0
2013-06-12,4753,5108,4753,4967,657748,55534.0,52889586.0
2013-06-13,4919,5013,4715,4991,508321,55799.0,52889586.0
2013-06-14,5155,5155,4847,4919,528289,55005.0,52889586.0
2013-06-17,4871,4965,4720,4825,401952,53947.0,52889586.0
2013-06-18,4753,5084,4753,5014,677672,56063.0,52889586.0
2013-06-19,4965,5155,4777,4825,738048,53947.0,52889586.0
2013-06-20,4729,4847,4630,4631,625770,51779.0,52889586.0
2013-06-21,4432,4540,4271,4518,583380,50510.0,52889586.0
2013-06-24,4540,4540,4379,4380,231624,48976.0,52889586.0
2013-06-25,4304,4464,4123,4257,422552,47601.0,52889586.0
2013-06-26,4398,4412,4242,4300,231559,48077.0,52889586.0
2013-06-27,4323,4536,4323,4404,207742,49240.0,52889586.0
2013-06-28,4422,4536,4422,4526,184221,50615.0,52889586.0
2013-07-01,4540,4871,4540,4754,643152,53154.0,52889586.0
2013-07-02,4777,4800,4602,4702,143789,52572.0,52889586.0
2013-07-03,4729,4777,4588,4593,159920,51356.0,52889586.0
2013-07-04,4696,4696,4446,4602,67426,51462.0,52889586.0
2013-07-05,4715,5273,4611,5061,6205069,56592.0,52889586.0
2013-07-08,5013,5037,4800,4849,1551317,54212.0,52889586.0
2013-07-09,4895,5013,4729,5014,663327,56063.0,52889586.0
2013-07-10,5013,5061,4871,4919,668549,55005.0,52889586.0
2013-07-11,4919,5037,4847,4896,601630,54741.0,52889586.0
2013-07-12,4871,5037,4847,4943,467180,55270.0,52889586.0
2013-07-15,4943,5202,4943,5109,968753,57121.0,52889586.0
2013-07-16,5155,5557,5037,5203,2715834,58179.0,52889586.0
2013-07-17,5155,5320,5013,5132,760230,57385.0,52889586.0
2013-07-18,5131,5250,5108,5203,503970,58179.0,52889586.0
2013-07-19,5179,5486,5131,5392,1139662,60294.0,52889586.0
2013-07-22,5416,5581,5250,5250,1869542,58707.0,52889586.0
2013-07-23,5297,5368,5084,5156,875659,57650.0,52889586.0
2013-07-24,5108,5273,5061,5132,500637,57385.0,52889586.0
2013-07-25,5131,5202,5013,5014,463677,56063.0,52889586.0
2013-07-26,5108,5368,5037,5250,1039971,58707.0,52889586.0
2013-07-29,5273,5344,5179,5322,656538,59501.0,52889586.0
2013-07-30,5368,5368,5131,5132,495522,57385.0,52889586.0
2013-07-31,5155,5202,5037,5180,774609,57914.0,52889586.0
2013-08-01,5250,5250,4871,4919,798697,55005.0,52889586.0
2013-08-02,4965,5037,4895,4943,289598,55270.0,52889586.0
2013-08-05,4989,5108,4943,5085,326365,56856.0,52889586.0
2013-08-06,5131,5155,4943,5156,363109,57650.0,52889586.0
2013-08-07,5131,5131,5013,5061,208516,56592.0,52889586.0
2013-08-08,5061,5084,4965,5037,242466,56327.0,52889586.0
2013-08-09,5013,5061,4943,4991,166893,55799.0,52889586.0
2013-08-12,4989,5131,4895,4991,687672,55799.0,52889586.0
2013-08-13,5061,5061,4800,4919,345268,55005.0,52889586.0
2013-08-14,4919,4965,4847,4967,167110,55534.0,52889586.0
2013-08-16,4965,4965,4824,4919,167361,55005.0,52889586.0
2013-08-19,4965,4989,4847,4896,237608,54741.0,52889586.0
2013-08-20,4919,4965,4725,4778,241808,53418.0,52889586.0
2013-08-21,4777,4847,4582,4697,340069,52519.0,52889586.0
2013-08-22,4692,4725,4611,4650,153911,51990.0,52889586.0
2013-08-23,4682,5013,4682,4778,1134478,53418.0,52889586.0
2013-08-26,4800,4965,4725,4943,397094,55270.0,52889586.0
2013-08-27,4943,5084,4753,4849,387443,54212.0,52889586.0
2013-08-28,4720,4800,4692,4707,409558,52625.0,52889586.0
2013-08-29,4729,4777,4663,4664,154020,52149.0,52889586.0
2013-08-30,4682,4725,4634,4707,128423,52625.0,52889586.0
2013-09-02,4470,4715,4470,4659,125794,52096.0,52889586.0
2013-09-03,4729,4729,4640,4688,140157,52414.0,52889586.0
2013-09-04,4668,4720,4611,4622,150308,51673.0,52889586.0
2013-09-05,4620,4706,4588,4707,157942,52625.0,52889586.0
2013-09-06,4682,4682,4597,4669,95821,52202.0,52889586.0
2013-09-09,4620,4692,4578,4579,130602,51197.0,52889586.0
2013-09-10,4611,4630,4507,4522,186129,50562.0,52889586.0
2013-09-11,4516,4582,4484,4508,128312,50404.0,52889586.0
2013-09-12,4550,4550,4498,4536,84784,50721.0,52889586.0
2013-09-13,4564,4626,4474,4489,168950,50192.0,52889586.0
2013-09-16,4488,4530,4394,4399,215611,49187.0,52889586.0
2013-09-17,4403,4516,4356,4518,98769,50510.0,52889586.0
2013-09-23,4436,4943,4422,4730,649409,52890.0,52889586.0
2013-09-24,4729,4729,4550,4588,209233,51303.0,52889586.0
2013-09-25,4574,4658,4574,4584,130142,51250.0,52889586.0
2013-09-26,4644,5013,4578,4778,978106,53418.0,52889586.0
2013-09-27,4710,4871,4696,4778,209688,53418.0,52889586.0
2013-09-30,4753,4847,4668,4702,173195,52572.0,52889586.0
2013-10-01,4658,4658,4005,4045,5391160,45221.0,52889586.0
2013-10-02,4011,4181,3996,4049,740495,45273.0,52889586.0
2013-10-04,4049,4237,4029,4035,675164,45115.0,52889586.0
2013-10-07,4115,4115,3921,3969,345846,44374.0,52889586.0
2013-10-08,3968,4025,3864,3926,242224,43898.0,52889586.0
2013-10-10,3925,4001,3878,3964,137124,44321.0,52889586.0
2013-10-11,3953,4071,3953,4025,122284,45009.0,52889586.0
2013-10-14,3982,4115,3982,4031,238875,45062.0,52889586.0
2013-10-15,4086,4086,3987,4077,132594,45591.0,52889586.0
2013-10-16,4115,4115,3939,4021,225926,44956.0,52889586.0
2013-10-17,3973,4077,3925,3978,177488,44480.0,52889586.0
2013-10-18,3953,4029,3944,4016,126446,44903.0,52889586.0
2013-10-21,3996,4101,3996,4039,102476,45168.0,52889586.0
2013-10-22,4011,4053,3996,4039,147347,45168.0,52889586.0
2013-10-23,4011,4067,3973,3973,201139,44427.0,52889586.0
2013-10-24,3973,4209,3944,4120,298339,46067.0,52889586.0
2013-10-25,4095,4299,4057,4210,230957,47072.0,52889586.0
2013-10-28,4356,4824,4356,4494,6442435,50245.0,52889586.0
2013-10-29,4502,4634,4115,4276,1728981,47812.0,52889586.0
2013-10-30,4313,4403,4209,4305,558645,48130.0,52889586.0
2013-10-31,4261,4351,4228,4305,219309,48130.0,52889586.0
2013-11-01,4261,4308,4161,4167,312968,46596.0,52889586.0
2013-11-04,4138,4384,4109,4338,443217,48500.0,52889586.0
2013-11-05,4153,4370,4153,4267,241059,47706.0,52889586.0
2013-11-06,4247,4384,4190,4324,263913,48341.0,52889586.0
2013-11-07,4261,4374,4237,4356,165240,48711.0,52889586.0
2013-11-08,4304,4403,4115,4257,268574,47601.0,52889586.0
2013-11-11,4237,4289,4001,4115,305001,46014.0,52889586.0
2013-11-12,4067,4153,3996,4153,134588,46437.0,52889586.0
2013-11-13,4153,4304,4123,4181,210164,46754.0,52889586.0
2013-11-14,4157,4304,4143,4271,150510,47759.0,52889586.0
2013-11-15,4223,4346,4223,4271,87752,47759.0,52889586.0
2013-11-18,4237,4299,4195,4257,74529,47601.0,52889586.0
2013-11-19,4119,4266,4119,4186,125069,46807.0,52889586.0
2013-11-20,4185,4209,4077,4210,113276,47072.0,52889586.0
2013-11-21,4143,4247,4091,4196,99439,46913.0,52889586.0
2013-11-22,4153,4271,4101,4111,129796,45961.0,52889586.0
2013-11-25,4081,4153,4077,4149,76439,46384.0,52889586.0
2013-11-26,4123,4185,4053,4139,70726,46278.0,52889586.0
2013-11-27,4049,4634,4039,4366,1536512,48817.0,52889586.0
2013-11-28,4323,4365,4199,4290,572322,47971.0,52889586.0
2013-11-29,4294,4370,4233,4253,331553,47548.0,52889586.0
2013-12-02,4318,4318,4034,4105,370936,45908.0,52889586.0
2013-12-03,4071,4285,4067,4129,430512,46173.0,52889586.0
2013-12-04,4223,4488,3883,4399,1831760,49187.0,52889586.0
2013-12-05,4280,4426,4025,4257,897711,47601.0,52889586.0
2013-12-06,4195,4304,4181,4219,191894,47178.0,52889586.0
2013-12-09,4199,4346,4109,4257,173641,47601.0,52889586.0
2013-12-10,4327,4327,4185,4210,165130,47072.0,52889586.0
2013-12-11,4176,4271,4115,4196,171445,46913.0,52889586.0
2013-12-12,4138,4251,4115,4181,121473,46754.0,52889586.0
2013-12-13,4161,4223,4109,4143,115544,46331.0,52889586.0
2013-12-16,4123,4204,4053,4091,99005,45749.0,52889586.0
2013-12-17,4115,4143,4049,4091,93039,45749.0,52889586.0
2013-12-18,4053,4157,4053,4059,94735,45379.0,52889586.0
2013-12-19,4101,4105,4011,4045,108263,45221.0,52889586.0
2013-12-20,4043,4063,3996,4059,105663,45379.0,52889586.0
2013-12-23,4043,4129,4020,4031,82751,45062.0,52889586.0
2013-12-24,4005,4015,3925,3926,238155,43898.0,52889586.0
2013-12-26,3916,3968,3731,3850,273708,43052.0,52889586.0
2013-12-27,3887,3906,3807,3865,70517,43211.0,52889586.0
2013-12-30,3788,3868,3788,3832,88536,42841.0,52889586.0
2014-01-02,3897,3977,3831,3850,86820,43052.0,52889586.0
2014-01-03,3831,3883,3774,3855,100058,43105.0,52889586.0
2014-01-06,3921,3939,3835,3893,117980,43528.0,52889586.0
2014-01-07,3840,4081,3840,3926,266580,43898.0,52889586.0
2014-01-08,3982,4011,3878,3964,76037,44321.0,52889586.0
2014-01-09,3878,3968,3854,3941,84517,44057.0,52889586.0
2014-01-10,3939,3953,3878,3879,84257,43369.0,52889586.0
2014-01-13,3930,3963,3807,3850,170291,43052.0,52889586.0
2014-01-14,3939,3939,3831,3912,299302,43740.0,52889586.0
2014-01-15,3930,3930,3859,3879,142117,43369.0,52889586.0
2014-01-16,3850,3939,3840,3917,187661,43793.0,52889586.0
2014-01-17,3873,3959,3835,3869,139704,43264.0,52889586.0
2014-01-20,3906,3935,3826,3898,127701,43581.0,52889586.0
2014-01-21,3916,3916,3854,3855,132304,43105.0,52889586.0
2014-01-22,3925,3925,3845,3865,137703,43211.0,52889586.0
2014-01-23,3906,3906,3845,3860,183360,43158.0,52889586.0
2014-01-24,3835,3887,3826,3827,149814,42788.0,52889586.0
2014-01-27,3788,3812,3632,3632,282020,40619.0,52889586.0
2014-01-28,3632,3670,3523,3595,111202,40196.0,52889586.0
2014-01-29,3500,3688,3490,3656,146123,40884.0,52889586.0
2014-02-03,3570,3750,3570,3638,70475,40672.0,52889586.0
2014-02-04,3490,3703,3490,3618,74204,40461.0,52889586.0
2014-02-05,3722,3726,3528,3529,121561,39456.0,52889586.0
2014-02-06,3570,3570,3518,3572,55496,39932.0,52889586.0
2014-02-07,3547,3613,3538,3562,57260,39826.0,52889586.0
2014-02-10,3561,3608,3509,3510,124767,39244.0,52889586.0
2014-02-11,3509,3566,3466,3514,126064,39297.0,52889586.0
2014-02-12,3500,3556,3462,3500,87217,39138.0,52889586.0
2014-02-13,3542,3542,3485,3500,58653,39138.0,52889586.0
2014-02-14,3500,3523,3466,3467,91874,38768.0,52889586.0
2014-02-17,3471,3500,3362,3434,237574,38398.0,52889586.0
2014-02-18,3414,3590,3400,3529,269499,39456.0,52889586.0
2014-02-19,3528,3864,3500,3737,700618,41783.0,52889586.0
2014-02-20,3736,3854,3688,3770,521531,42153.0,52889586.0
2014-02-21,3798,3840,3726,3760,173188,42047.0,52889586.0
2014-02-24,3802,3802,3680,3694,211982,41307.0,52889586.0
2014-02-25,3613,3845,3598,3832,560363,42841.0,52889586.0
2014-02-26,3793,3996,3793,3860,538249,43158.0,52889586.0
2014-02-27,3925,4398,3854,4281,1919771,47865.0,52889586.0
2014-02-28,4123,4289,4077,4281,487602,47865.0,52889586.0
2014-03-03,4280,4634,4161,4253,1181492,47548.0,52889586.0
2014-03-04,4247,4351,3949,4011,578127,44850.0,52889586.0
2014-03-05,4185,4611,4153,4612,727749,51567.0,52889586.0
2014-03-06,4895,5179,4398,4414,5824816,49346.0,52889586.0
2014-03-07,4426,4484,4214,4248,1554988,47495.0,52889586.0
2014-03-10,4275,4304,4123,4177,654063,46702.0,52889586.0
2014-03-11,4176,4228,4039,4135,511174,46225.0,52889586.0
2014-03-12,4171,4171,4091,4129,293563,46173.0,52889586.0
2014-03-13,4176,4176,4091,4149,273744,46384.0,52889586.0
2014-03-14,4143,4332,4095,4229,679744,47283.0,52889586.0
2014-03-17,4185,4228,4161,4177,379300,46702.0,52889586.0
2014-03-18,4233,4247,4161,4210,367334,47072.0,52889586.0
2014-03-19,4199,4266,4181,4233,311392,47336.0,52889586.0
2014-03-20,4327,4327,3991,4025,884723,45009.0,52889586.0
2014-03-21,4001,4077,3916,4063,462103,50862.0,59210699.0
2014-03-24,4077,4105,3925,4063,152635,50862.0,59210699.0
2014-03-25,4015,4071,3991,4063,126462,50862.0,59210699.0
2014-03-26,4091,4101,4011,4021,225640,50329.0,59210699.0
2014-03-27,4043,4081,3996,4031,85649,50448.0,59210699.0
2014-03-28,4053,4063,3963,4063,178815,50862.0,59210699.0
2014-03-31,4001,4129,4001,4101,153660,51336.0,59210699.0
2014-04-01,4115,4129,4071,4101,116599,51336.0,59210699.0
2014-04-02,4115,4370,4015,4091,1116481,51217.0,59210699.0
2014-04-03,4053,4147,4053,4149,279258,51928.0,59210699.0
2014-04-04,4161,4251,4105,4129,211635,51691.0,59210699.0
2014-04-07,4081,4143,4034,4068,119503,50921.0,59210699.0
2014-04-08,4095,4095,3930,3978,244230,49796.0,59210699.0
2014-04-09,3982,3991,3911,3917,135987,49026.0,59210699.0
2014-04-10,3963,4133,3916,3969,198201,49678.0,59210699.0
2014-04-11,3925,4011,3892,3978,42606,49796.0,59210699.0
2014-04-14,4039,4157,3925,4077,159855,51040.0,59210699.0
2014-04-15,4109,4109,3987,3997,147988,50033.0,59210699.0
2014-04-16,4153,4271,3996,4097,919920,51276.0,59210699.0
2014-04-17,4101,4157,4039,4039,171852,50566.0,59210699.0
2014-04-18,4043,4095,3996,4025,147638,50388.0,59210699.0
2014-04-21,4034,4049,3944,3964,208698,49619.0,59210699.0
2014-04-22,3991,3991,3911,3941,106162,49323.0,59210699.0
2014-04-23,3968,3991,3930,3931,129467,49204.0,59210699.0
2014-04-24,3935,3982,3901,3950,105673,49441.0,59210699.0
2014-04-25,3901,3953,3901,3931,56450,49204.0,59210699.0
2014-04-28,3906,3944,3878,3879,66381,48553.0,59210699.0
2014-04-29,3935,3935,3878,3893,18020,48730.0,59210699.0
2014-04-30,3878,3977,3878,3921,58211,49086.0,59210699.0
2014-05-02,3968,3968,3887,3893,48905,48730.0,59210699.0
2014-05-07,3949,3949,3840,3879,117074,48553.0,59210699.0
2014-05-08,3930,3944,3831,3921,250073,49086.0,59210699.0
2014-05-09,3939,3939,3854,3917,40288,49026.0,59210699.0
2014-05-12,3878,3963,3840,3841,74208,48079.0,59210699.0
2014-05-13,3840,3901,3840,3883,116061,48612.0,59210699.0
2014-05-14,3883,3991,3840,3865,244984,48375.0,59210699.0
2014-05-15,3878,3911,3826,3832,188970,47961.0,59210699.0
2014-05-16,3859,3864,3793,3860,56935,48316.0,59210699.0
2014-05-19,3897,3897,3736,3822,180613,47842.0,59210699.0
2014-05-20,3878,3878,3552,3784,148527,47369.0,59210699.0
2014-05-21,3816,3850,3717,3794,145542,47487.0,59210699.0
2014-05-22,3760,3835,3717,3718,114825,46540.0,59210699.0
2014-05-23,3798,3826,3712,3784,94794,47369.0,59210699.0
2014-05-26,3807,3864,3726,3770,195189,47191.0,59210699.0
2014-05-27,3769,3807,3740,3780,99976,47309.0,59210699.0
2014-05-28,3793,3793,3717,3737,81630,46776.0,59210699.0
2014-05-29,3708,3788,3688,3694,126652,46244.0,59210699.0
2014-05-30,3726,3726,3542,3676,221423,46007.0,59210699.0
2014-06-02,3646,3674,3556,3572,171297,44704.0,59210699.0
2014-06-03,3570,3628,3542,3566,76420,44645.0,59210699.0
2014-06-05,3538,3694,3538,3590,79082,44941.0,59210699.0
2014-06-09,3590,3660,3566,3566,63194,44645.0,59210699.0
2014-06-10,3566,3660,3552,3624,41519,45355.0,59210699.0
2014-06-11,3604,3674,3604,3628,51751,45415.0,59210699.0
2014-06-12,3660,3873,3622,3841,161942,48079.0,59210699.0
2014-06-13,3878,4412,3868,4068,8452582,50921.0,59210699.0
2014-06-16,3925,3991,3873,3874,928644,48494.0,59210699.0
2014-06-17,3873,3916,3764,3808,537216,47665.0,59210699.0
2014-06-18,3807,4219,3769,4007,1506617,50151.0,59210699.0
2014-06-19,4011,4039,3864,4021,450210,50329.0,59210699.0
2014-06-20,4077,4077,3911,4011,351330,50211.0,59210699.0
2014-06-23,4011,4020,3831,3879,280562,48553.0,59210699.0
2014-06-24,3859,3944,3812,3817,203001,47783.0,59210699.0
2014-06-25,3816,3883,3793,3855,173873,48257.0,59210699.0
2014-06-26,3854,4176,3835,4045,669841,50625.0,59210699.0
2014-06-27,4077,4138,3963,4091,372886,51217.0,59210699.0
2014-06-30,4119,4247,4091,4201,428149,52579.0,59210699.0
2014-07-01,4199,4266,4091,4149,531524,51928.0,59210699.0
2014-07-02,4209,4285,4105,4257,602395,53290.0,59210699.0
2014-07-03,4209,4540,4147,4305,922628,53882.0,59210699.0
2014-07-04,4313,4530,4247,4356,649032,54533.0,59210699.0
2014-07-07,4446,4446,4190,4347,337586,54415.0,59210699.0
2014-07-08,4318,4346,4228,4229,238604,52934.0,59210699.0
2014-07-09,4209,4488,4190,4446,668649,55658.0,59210699.0
2014-07-10,4488,4493,4351,4432,299170,55480.0,59210699.0
2014-07-11,4304,4464,4304,4404,287826,55125.0,59210699.0
2014-07-14,4446,4488,4318,4366,180482,54651.0,59210699.0
2014-07-15,4436,4502,4313,4423,411011,55362.0,59210699.0
2014-07-16,4398,4436,4327,4356,224067,54533.0,59210699.0
2014-07-17,4351,4417,4304,4366,158358,54651.0,59210699.0
2014-07-18,4285,4374,4285,4366,90312,54651.0,59210699.0
2014-07-21,4332,4379,4299,4338,88092,54296.0,59210699.0
2014-07-22,4379,4379,4304,4356,112765,54533.0,59210699.0
2014-07-23,4327,4470,4181,4219,202194,52816.0,59210699.0
2014-07-24,4185,4493,4067,4470,752422,55954.0,59210699.0
2014-07-25,4611,5084,4540,4849,6199060,60691.0,59210699.0
2014-07-28,4847,4989,4706,4730,1187508,59211.0,59210699.0
2014-07-29,4729,4871,4417,4730,1124935,59211.0,59210699.0
2014-07-30,4824,4824,4544,4546,719502,56901.0,59210699.0
2014-07-31,4507,4564,4190,4428,794927,55421.0,59210699.0
2014-08-01,4422,4626,4304,4446,434744,55658.0,59210699.0
2014-08-04,4422,4658,4313,4437,1945517,55540.0,59210699.0
2014-08-05,4446,4554,4417,4418,576576,55303.0,59210699.0
2014-08-06,4389,4516,4119,4210,1051105,52698.0,59210699.0
