이엔에프테크놀로지(102710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-22,20850,21100,20600,20600,108855,293093.0,14227836.0
2019-08-23,20850,21400,20550,20650,223812,293805.0,14227836.0
2019-08-26,20150,21100,20000,20200,172340,287402.0,14227836.0
2019-08-27,20500,20900,20150,20250,99634,288114.0,14227836.0
2019-08-28,20300,20650,19950,20550,95692,292382.0,14227836.0
2019-08-29,22250,22600,20800,21250,1304531,302342.0,14227836.0
2019-08-30,21200,21600,20500,21350,340941,303764.0,14227836.0
2019-09-02,21900,22250,21200,21400,395153,304476.0,14227836.0
2019-09-03,21500,21500,20500,20550,270172,292382.0,14227836.0
2019-09-04,21750,22400,21000,21300,810984,303053.0,14227836.0
2019-09-05,21500,22350,20900,22300,504586,317281.0,14227836.0
2019-09-06,22350,22400,21500,21650,341208,308033.0,14227836.0
2019-09-09,21850,22100,21250,21400,310765,304476.0,14227836.0
2019-09-10,21500,21500,20350,20500,288578,291671.0,14227836.0
2019-09-11,20450,20700,20150,20450,169782,290959.0,14227836.0
2019-09-16,20550,20850,20400,20700,145758,294516.0,14227836.0
2019-09-17,20550,20700,20250,20700,165609,294516.0,14227836.0
2019-09-18,20600,20850,20200,20300,179376,288825.0,14227836.0
2019-09-19,20450,20850,20400,20800,176046,295939.0,14227836.0
2019-09-20,20850,21000,20550,20700,89663,294516.0,14227836.0
2019-09-23,20700,20850,20450,20700,79434,294516.0,14227836.0
2019-09-24,20750,20850,20350,20750,115742,295228.0,14227836.0
2019-09-25,20600,21200,20350,20400,213059,290248.0,14227836.0
2019-09-26,20550,20650,20050,20300,82788,288825.0,14227836.0
2019-09-27,20200,20350,19550,19850,128988,282423.0,14227836.0
2019-09-30,19850,19850,18900,18950,163586,269617.0,14227836.0
2019-10-01,19100,19100,18450,18850,203204,268195.0,14227836.0
2019-10-02,18700,19650,18600,19500,141373,277443.0,14227836.0
2019-10-04,19850,20150,19500,19950,134249,283845.0,14227836.0
2019-10-07,20000,20250,19300,19300,83771,274597.0,14227836.0
