바이온(032980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-04,4712,5183,4590,5185,475139,22429.0,13154769.0
2011-11-07,5656,5960,5610,5960,289037,25783.0,13154769.0
2011-11-08,5929,6462,5671,5732,2478216,24797.0,13154769.0
2011-11-09,5533,5883,4879,4881,1016700,21113.0,13154769.0
2011-11-10,5017,5032,4166,4546,899692,20846.0,13943769.0
2011-11-11,4561,5215,4409,4987,527079,22868.0,13943769.0
2011-11-14,4955,5533,4955,5398,358054,24750.0,13943769.0
2011-11-15,5397,5443,5108,5276,199203,24192.0,13943769.0
2011-11-16,5472,6065,5107,6067,1056572,27818.0,13943769.0
2011-11-17,6066,6674,6036,6477,1315517,29700.0,13943769.0
2011-11-18,6294,6477,5960,6188,695208,28376.0,13943769.0
2011-11-21,6202,6369,5685,6082,395410,27888.0,13943769.0
2011-11-22,6021,6690,5899,6690,506709,30676.0,13943769.0
2011-11-23,6842,7526,6598,7222,1212715,33116.0,13943769.0
2011-11-24,7252,7450,6629,6933,807131,31792.0,13943769.0
2011-11-25,6872,7313,6690,7298,715788,33465.0,13943769.0
2011-11-28,7511,7739,7161,7420,1129902,34023.0,13943769.0
2011-11-29,7464,7571,6856,7344,508600,33674.0,13943769.0
2011-11-30,7343,7572,6872,7450,556129,34162.0,13943769.0
2011-12-01,7297,7495,7069,7481,499738,34302.0,13943769.0
2011-12-02,7632,8271,7480,7724,1242732,35417.0,13943769.0
2011-12-05,7996,7996,7571,7755,410239,35557.0,13943769.0
2011-12-06,7723,8224,7677,8211,601104,37648.0,13943769.0
2011-12-07,8361,8787,8331,8515,549196,39043.0,13943769.0
2011-12-08,8529,8621,7724,8393,540799,38485.0,13943769.0
2011-12-09,8393,8560,8225,8408,370884,38555.0,13943769.0
2011-12-12,8438,8575,8028,8332,368535,38206.0,13943769.0
2011-12-13,8332,8332,7359,7359,599970,33744.0,13943769.0
2011-12-14,7359,7480,6264,6264,664189,28724.0,13943769.0
2011-12-15,5776,7054,5335,6128,1851532,28097.0,13943769.0
2011-12-16,6446,6538,5853,6234,909438,28585.0,13943769.0
2011-12-19,6233,6369,5472,6143,317657,28166.0,13943769.0
2011-12-20,6233,6248,5807,5991,266999,27469.0,13943769.0
2011-12-21,5989,6202,5351,6082,294103,27888.0,13943769.0
2011-12-22,5944,6172,5746,6158,416630,28236.0,13943769.0
2011-12-23,6050,6202,5837,6143,332289,28166.0,13943769.0
2011-12-26,6202,6202,5776,6067,310602,27818.0,13943769.0
2011-12-27,5959,6065,5168,5778,1068534,26493.0,13943769.0
2011-12-28,5822,5898,5168,5763,512518,26423.0,13943769.0
2011-12-29,5624,5944,5624,5915,210442,27121.0,13943769.0
2012-01-02,5913,6582,5898,6447,271944,29561.0,13943769.0
2012-01-03,6401,6690,6036,6249,420711,28654.0,13943769.0
2012-01-04,6325,6355,5990,6325,321356,29003.0,13943769.0
2012-01-05,6369,6369,6096,6143,98387,28166.0,13943769.0
2012-01-06,6080,6521,6035,6447,343062,29561.0,13943769.0
2012-01-09,6461,7403,6415,7405,639868,33953.0,13943769.0
2012-01-10,7602,7845,7404,7724,850034,35417.0,13943769.0
2012-01-11,7724,7876,7146,7420,924808,34023.0,13943769.0
2012-01-12,7419,7540,7084,7405,485632,33953.0,13943769.0
2012-01-13,7298,7693,7161,7602,393313,34859.0,13943769.0
2012-01-16,7602,7602,6462,6462,487818,29631.0,13943769.0
2012-01-17,5928,7297,5913,7162,1051449,32838.0,13943769.0
2012-01-18,7146,7648,6903,7496,533652,34371.0,13943769.0
2012-01-19,7450,7480,6933,7298,446309,33465.0,13943769.0
2012-01-20,7207,7252,6887,6994,413083,32071.0,13943769.0
2012-01-25,6994,7313,6933,7070,154187,32419.0,13943769.0
2012-01-26,7131,7602,7070,7450,441980,34162.0,13943769.0
2012-01-27,7541,7632,7222,7496,487692,34371.0,13943769.0
2012-01-30,7555,7586,7266,7329,453956,33604.0,13943769.0
2012-01-31,7312,7403,6552,7162,975621,32838.0,13943769.0
2012-02-01,7160,7495,6689,6888,646939,31583.0,13943769.0
2012-02-02,6994,7207,6674,7146,328675,32768.0,13943769.0
2012-02-03,6994,7115,6629,7085,557741,32489.0,13943769.0
2012-02-06,7283,7374,6827,7085,410469,32489.0,13943769.0
2012-02-07,7023,7114,6491,6675,712261,30607.0,13943769.0
2012-02-08,6658,6658,5868,6219,1500863,28515.0,13943769.0
2012-02-09,6081,6538,5610,6416,1525250,29421.0,13943769.0
2012-02-10,7069,7069,6080,6082,524793,27888.0,13943769.0
2012-02-13,6462,6507,6142,6310,492986,28933.0,13943769.0
2012-02-14,6354,6582,6080,6493,321877,29770.0,13943769.0
2012-02-15,6385,6552,6202,6204,468286,28445.0,13943769.0
2012-02-16,6355,6401,5929,6264,497085,28724.0,13943769.0
2012-02-17,6263,6810,6263,6599,631901,30258.0,13943769.0
2012-02-20,6705,7420,6598,6994,1294390,32071.0,13943769.0
2012-02-21,7115,7146,6538,6766,402784,31025.0,13943769.0
2012-02-22,6766,6827,5762,5884,2018462,26981.0,13943769.0
2012-02-23,5869,5975,5382,5884,542393,26981.0,13943769.0
2012-02-24,6050,6050,5685,5915,350315,27121.0,13943769.0
2012-02-27,5929,6021,5701,5793,297206,26563.0,13943769.0
2012-02-28,5793,5823,5504,5717,210872,26214.0,13943769.0
2012-02-29,5641,5990,5610,5717,391897,26214.0,13943769.0
2012-03-02,5808,5808,5519,5595,243418,25657.0,13943769.0
2012-03-05,5488,5595,5063,5154,343131,23635.0,13943769.0
2012-03-06,5077,5199,4621,4881,433819,22380.0,13943769.0
2012-03-07,4743,5260,4698,5124,321876,23495.0,13943769.0
2012-03-08,5245,5382,4911,4987,223005,22868.0,13943769.0
2012-03-09,4986,5138,4864,4866,113661,22310.0,13943769.0
2012-03-12,4849,4925,4134,4440,872360,20358.0,13943769.0
2012-03-13,4514,4955,4301,4501,501731,20637.0,13943769.0
2012-03-14,4499,4606,4241,4303,360254,19730.0,13943769.0
2012-03-15,4302,4424,4150,4257,270175,19521.0,13943769.0
2012-03-16,4302,4379,3740,3740,665084,17151.0,13943769.0
2012-03-19,3724,4286,3724,4288,711449,19661.0,13943769.0
2012-03-20,4515,4926,4470,4926,1002700,22589.0,13943769.0
2012-03-21,5457,5564,5047,5261,2454016,24403.0,14105815.0
2012-03-22,5169,5428,4713,4926,694643,22851.0,14105815.0
2012-03-23,5063,5443,4774,4926,699822,22851.0,14105815.0
2012-03-26,4712,4971,4712,4820,303363,22358.0,14105815.0
2012-03-27,4834,4971,4271,4501,332411,20877.0,14105815.0
2012-03-28,4424,4865,4242,4759,275213,22076.0,14105815.0
2012-03-29,4788,4788,4469,4577,109882,21229.0,14105815.0
2012-03-30,4590,4955,4545,4896,219488,22710.0,14105815.0
2012-04-02,4971,5138,4849,5018,193616,23275.0,14105815.0
2012-04-03,5032,5139,4835,4911,140088,22781.0,14105815.0
2012-04-04,4865,4865,4409,4607,110345,21370.0,14105815.0
2012-04-05,4698,4774,4409,4409,134224,20453.0,14105815.0
2012-04-06,4439,4637,4439,4470,41844,20736.0,14105815.0
2012-04-09,4469,4575,4271,4516,109188,20947.0,14105815.0
2012-04-10,4712,5183,4560,5185,1724746,24050.0,14105815.0
2012-04-12,4895,5063,4409,4409,970821,20453.0,14105815.0
2012-04-13,4515,4515,4318,4333,207022,20101.0,14105815.0
2012-04-16,4271,4408,4073,4364,149717,20242.0,14105815.0
2012-04-17,4439,4439,4242,4318,91914,20030.0,14105815.0
2012-04-18,4287,4348,4090,4242,209209,19678.0,14105815.0
2012-04-19,4256,4256,4043,4075,227788,18902.0,14105815.0
2012-04-20,4134,4606,4013,4364,606559,20242.0,14105815.0
2012-04-23,4362,4378,4165,4197,206895,19466.0,14105815.0
2012-04-24,4195,4271,4089,4197,128351,19466.0,14105815.0
2012-04-25,4317,4530,4195,4197,214364,19466.0,14105815.0
2012-04-26,4196,4409,4181,4257,167505,19748.0,14105815.0
2012-04-27,4439,4439,4029,4090,206949,18972.0,14105815.0
2012-04-30,4044,4150,3664,3801,322829,17632.0,14105815.0
2012-05-02,3968,4348,3801,4105,310739,19043.0,14105815.0
2012-05-03,4210,4393,4180,4273,219626,19819.0,14105815.0
2012-05-04,4272,4804,4257,4622,483202,21441.0,14105815.0
2012-05-07,4727,4940,4484,4653,311231,21582.0,14105815.0
2012-05-08,4774,4774,4485,4683,451966,21723.0,14105815.0
2012-05-09,4789,4789,4439,4561,868555,21159.0,14105815.0
2012-05-10,4682,4742,4454,4744,951288,22005.0,14105815.0
2012-05-11,4925,4955,4499,4577,692446,21229.0,14105815.0
2012-05-14,4622,4622,4272,4546,292936,21088.0,14105815.0
2012-05-15,4561,4561,3953,4166,403227,19325.0,14105815.0
2012-05-16,4165,4378,3952,4364,291113,20242.0,14105815.0
2012-05-17,4286,4362,4089,4151,226450,19254.0,14105815.0
2012-05-18,4181,4181,3801,3968,240691,18408.0,14105815.0
2012-05-21,4074,4561,4074,4561,1241176,21159.0,14105815.0
2012-05-22,5017,5245,4865,4972,2042024,23063.0,14105815.0
2012-05-23,4864,5031,4712,5033,521257,23345.0,14105815.0
2012-05-24,5062,5290,4773,4942,468848,22922.0,14105815.0
2012-05-25,5093,5093,4774,4987,269474,23134.0,14105815.0
2012-05-29,5107,5123,4560,4729,350002,21935.0,14105815.0
2012-05-30,4788,4788,4590,4638,205357,21511.0,14105815.0
2012-05-31,4637,4865,4470,4683,287639,21723.0,14105815.0
2012-06-01,4788,4894,4666,4744,205290,22005.0,14105815.0
2012-06-04,4576,4698,4394,4622,196368,21441.0,14105815.0
2012-06-05,4850,4850,4333,4561,383334,21159.0,14105815.0
2012-06-07,4560,4727,4469,4714,311362,21864.0,14105815.0
2012-06-08,4819,4819,4622,4683,230577,21723.0,14105815.0
2012-06-11,4682,4925,4530,4896,379745,22710.0,14105815.0
2012-06-12,4788,4955,4758,4866,306671,22569.0,14105815.0
2012-06-13,4879,4925,4727,4866,159177,22569.0,14105815.0
2012-06-14,4894,5214,4818,5185,629988,24338.0,14274240.0
2012-06-15,5168,5366,5031,5246,438091,24623.0,14274240.0
2012-06-18,5442,5624,5244,5261,407916,24694.0,14274240.0
2012-06-19,5215,5458,5215,5428,350132,25480.0,14274240.0
2012-06-20,5382,5595,5169,5276,342908,24766.0,14274240.0
2012-06-21,5427,5548,5199,5383,237364,25265.0,14274240.0
2012-06-22,5320,5518,5320,5474,204773,25694.0,14274240.0
2012-06-25,5443,5565,5291,5291,252870,24837.0,14274240.0
2012-06-26,5154,5230,4941,5078,201541,23838.0,14274240.0
2012-06-27,5108,5200,5002,5200,133504,24409.0,14274240.0
2012-06-28,5244,5411,5168,5337,212432,25051.0,14274240.0
2012-06-29,5351,5472,5062,5474,245316,25694.0,14274240.0
2012-07-02,5533,5609,5396,5398,220445,25337.0,14274240.0
2012-07-03,5473,5929,5443,5641,374617,26479.0,14274240.0
2012-07-04,5746,5807,5609,5702,221716,26764.0,14274240.0
2012-07-05,5792,5822,5655,5778,183318,27121.0,14274240.0
2012-07-06,5609,5776,5229,5337,301925,25051.0,14274240.0
2012-07-09,5276,5473,4911,5291,268313,24837.0,14274240.0
2012-07-10,5382,5382,4895,4926,241437,23387.0,14436426.0
2012-07-11,4880,5169,4439,4622,964967,21943.0,14436426.0
2012-07-12,4774,5306,4728,5230,1027064,24831.0,14436426.0
2012-07-13,5244,5290,4864,4866,367255,23098.0,14436426.0
2012-07-16,4864,4955,4286,4364,940254,20716.0,14436426.0
2012-07-17,4256,4712,4256,4501,312885,21366.0,14436426.0
2012-07-18,4622,4622,4409,4531,148175,24214.0,16251151.0
2012-07-19,4530,4682,4499,4501,186464,24052.0,16251151.0
2012-07-20,4470,4576,4470,4485,139240,23970.0,16251151.0
2012-07-23,4515,4515,3816,3816,1870046,20395.0,16251151.0
2012-07-24,3830,4119,3769,4075,749202,21777.0,16251151.0
2012-07-25,4104,4119,3465,3467,677617,18526.0,16251151.0
2012-07-26,3313,3617,3024,3558,1203658,19014.0,16251151.0
2012-07-27,3617,3709,3283,3406,411665,18201.0,16251151.0
2012-07-30,3344,3480,3192,3254,490870,17389.0,16251151.0
2012-07-31,3344,3572,3313,3482,481739,18608.0,16251151.0
2012-08-01,3435,3997,3359,3832,561242,20476.0,16251151.0
2012-08-02,3769,4089,3769,3923,296324,20964.0,16251151.0
2012-08-03,3891,4013,3785,3923,177731,20964.0,16251151.0
2012-08-06,4028,4028,3678,3923,244379,20964.0,16251151.0
2012-08-07,3922,4135,3831,3953,258630,21126.0,16251151.0
2012-08-08,3982,4058,3830,3847,144661,20558.0,16251151.0
2012-08-09,3906,3952,3709,3832,183213,20476.0,16251151.0
2012-08-10,3846,3846,3603,3740,201279,19989.0,16251151.0
2012-08-13,3649,3710,3527,3573,239957,19095.0,16251151.0
2012-08-14,3618,4044,3497,3892,423581,20801.0,16251151.0
2012-08-16,4029,4029,3451,3497,488454,18689.0,16251151.0
2012-08-17,3526,3693,3511,3604,268454,19258.0,16251151.0
2012-08-20,3556,3815,3526,3771,234870,20151.0,16251151.0
2012-08-21,3754,3769,3587,3695,174870,19745.0,16251151.0
2012-08-22,3755,3755,3588,3664,135196,19583.0,16251151.0
2012-08-23,3664,3710,3588,3664,119468,19583.0,16251151.0
2012-08-24,3739,3739,3526,3528,104791,18851.0,16251151.0
2012-08-27,3526,3587,3344,3452,156925,18445.0,16251151.0
2012-08-28,3450,3587,3344,3452,243705,18445.0,16251151.0
2012-08-29,3511,3556,3359,3406,212230,18201.0,16251151.0
2012-08-30,3405,3497,3284,3299,263800,17632.0,16251151.0
2012-08-31,3299,3405,3040,3375,463825,18039.0,16251151.0
2012-09-03,3374,3648,3252,3543,389733,18933.0,16251151.0
2012-09-04,3663,4058,3632,4060,1184694,21695.0,16251151.0
2012-09-05,4302,4394,3907,3953,2009438,21126.0,16251151.0
2012-09-06,3997,4013,3830,3984,743503,21289.0,16251151.0
2012-09-07,3998,4105,3862,3953,708021,21126.0,16251151.0
2012-09-10,3953,4014,3862,3953,390164,21126.0,16251151.0
2012-09-11,3968,3968,3740,3892,383877,20801.0,16251151.0
2012-09-12,3891,3891,3754,3832,249869,20476.0,16251151.0
2012-09-13,3801,4044,3786,3892,527152,20801.0,16251151.0
2012-09-14,3892,3892,3633,3740,583012,19989.0,16251151.0
2012-09-17,3815,3815,3709,3771,231309,20151.0,16251151.0
2012-09-18,3801,3801,3588,3664,385146,19757.0,16395887.0
2012-09-19,3740,4135,3664,3953,1262312,21315.0,16395887.0
2012-09-20,3982,4104,3769,3847,424510,20741.0,16395887.0
2012-09-21,3877,3907,3664,3892,331593,20987.0,16395887.0
2012-09-24,3921,4028,3785,3999,524895,21561.0,16395887.0
2012-09-25,4044,4044,3846,3862,301355,20823.0,16395887.0
2012-09-26,3769,3830,3724,3771,232248,20331.0,16395887.0
2012-09-27,3739,3800,3511,3558,325477,19183.0,16395887.0
2012-09-28,3633,3664,3527,3573,122427,19265.0,16395887.0
2012-10-02,3617,3800,3572,3634,147234,19593.0,16395887.0
2012-10-04,3603,3725,3573,3588,163419,19347.0,16395887.0
2012-10-05,3649,3649,3542,3573,92398,19265.0,16395887.0
2012-10-08,3633,3740,3618,3710,248345,20003.0,16395887.0
2012-10-09,3725,3725,3573,3664,171041,19757.0,16395887.0
2012-10-10,3587,3663,3541,3543,127748,19101.0,16395887.0
2012-10-11,3481,3618,3466,3512,124444,18937.0,16395887.0
2012-10-12,3466,4029,3466,4029,1047480,21725.0,16395887.0
2012-10-15,3938,4014,3786,4014,738547,21643.0,16395887.0
2012-10-16,4059,4059,3862,3968,746229,21397.0,16395887.0
2012-10-17,4014,4059,3801,3816,590748,20577.0,16395887.0
2012-10-18,3816,3922,3786,3801,201260,20495.0,16395887.0
2012-10-19,3816,3892,3649,3877,193692,20905.0,16395887.0
2012-10-22,3876,4195,3815,4136,557996,22298.0,16395887.0
2012-10-23,4135,4242,4074,4181,427958,22544.0,16395887.0
2012-10-24,4134,4803,4089,4227,2652024,22790.0,16395887.0
2012-10-25,4317,4621,4256,4516,962201,24348.0,16395887.0
2012-10-26,4561,4652,4379,4561,430590,24594.0,16395887.0
2012-10-29,4560,4727,4180,4288,623360,23118.0,16395887.0
2012-10-30,4181,4424,4150,4257,408772,22954.0,16395887.0
2012-10-31,4379,4561,4287,4546,416347,24512.0,16395887.0
2012-11-01,4454,4727,4073,4273,1248706,23036.0,16395887.0
2012-11-02,4301,4438,4165,4440,512850,23938.0,16395887.0
2012-11-05,4454,4454,4134,4227,444042,22790.0,16395887.0
2012-11-06,4195,4256,3952,4045,305669,21807.0,16395887.0
2012-11-07,4105,4226,3953,4090,200321,22052.0,16395887.0
2012-11-08,3967,4104,3921,4060,203419,21889.0,16395887.0
2012-11-09,4044,4044,3740,3892,285546,20987.0,16395887.0
2012-11-12,4013,4423,4013,4349,799526,23446.0,16395887.0
2012-11-13,4348,4394,4120,4257,564896,22954.0,16395887.0
2012-11-14,4256,4317,3967,4288,336625,23118.0,16395887.0
2012-11-15,4135,4302,4135,4181,150522,22544.0,16395887.0
2012-11-16,4074,4226,3801,3953,154282,21315.0,16395887.0
2012-11-19,3892,4090,3801,4029,198027,21725.0,16395887.0
2012-11-20,4029,4029,3922,4014,116964,21643.0,16395887.0
2012-11-21,4059,4059,3862,3877,161490,20905.0,16395887.0
2012-11-22,3937,4104,3815,3984,183191,21479.0,16395887.0
2012-11-23,4058,4560,3937,4440,1204513,23938.0,16395887.0
2012-11-26,4560,4742,4438,4577,1287302,24676.0,16395887.0
2012-11-27,4636,4636,4438,4577,611637,24676.0,16395887.0
2012-11-28,4622,4804,4531,4683,611309,25250.0,16395887.0
2012-11-29,4698,4789,4637,4774,406901,25742.0,16395887.0
2012-11-30,4773,4818,4560,4653,387220,25086.0,16395887.0
2012-12-03,4697,4697,4301,4501,424156,24266.0,16395887.0
2012-12-04,4561,4804,4455,4622,353291,24922.0,16395887.0
2012-12-05,4652,4698,4531,4561,132812,24594.0,16395887.0
2012-12-06,4561,4622,4424,4470,185214,24102.0,16395887.0
2012-12-07,4470,4591,4409,4531,187369,24430.0,16395887.0
2012-12-10,4561,4652,4272,4485,165273,24184.0,16395887.0
2012-12-11,4485,4728,4363,4698,516799,25414.0,16449185.0
2012-12-12,4697,4697,4469,4638,454531,25085.0,16449185.0
2012-12-13,4561,4622,3953,3953,1232405,21384.0,16449185.0
2012-12-14,3831,3968,3375,3892,2176976,21055.0,16449185.0
2012-12-17,3892,3892,3649,3786,158271,20479.0,16449185.0
2012-12-18,3967,4013,3678,3680,324804,19904.0,16449185.0
2012-12-20,3588,3831,3497,3710,192661,20068.0,16449185.0
2012-12-21,3664,3801,3603,3710,156345,20068.0,16449185.0
2012-12-24,3709,3769,3556,3604,164182,19492.0,16449185.0
2012-12-26,3618,3831,3618,3649,137872,19739.0,16449185.0
2012-12-27,3694,3770,3633,3725,96349,20150.0,16449185.0
2012-12-28,3786,3786,3588,3710,134603,20068.0,16449185.0
2013-01-02,3739,3861,3678,3847,335862,20808.0,16449185.0
2013-01-03,3861,4378,3830,4151,549257,22453.0,16449185.0
2013-01-04,4257,4257,3968,4105,221322,22206.0,16449185.0
2013-01-07,4166,4561,4090,4394,527725,23769.0,16449185.0
2013-01-08,4438,4438,4180,4288,274420,23193.0,16449185.0
2013-01-09,4393,4408,4241,4288,188773,23193.0,16449185.0
2013-01-10,4333,4394,4196,4379,281141,23687.0,16449185.0
2013-01-11,4379,4439,4272,4409,184714,23851.0,16449185.0
2013-01-14,4333,4333,3922,4166,614830,22535.0,16449185.0
2013-01-15,4210,4210,3693,3695,300685,19986.0,16449185.0
2013-01-16,3649,3892,3588,3725,336679,22985.0,18763469.0
2013-01-17,3769,3845,3587,3756,248588,23173.0,18763469.0
2013-01-18,3725,3801,3436,3497,743915,21578.0,18763469.0
2013-01-21,3497,3573,3162,3284,1257350,20265.0,18763469.0
2013-01-22,3329,3421,3238,3345,405114,20640.0,18763469.0
2013-01-23,3405,3405,3284,3360,271407,20734.0,18763469.0
2013-01-24,3360,3375,3238,3360,342939,20734.0,18763469.0
2013-01-25,3298,3389,3192,3239,289752,19983.0,18763469.0
2013-01-28,3238,3238,3117,3132,232429,19326.0,18763469.0
2013-01-29,3162,3162,2955,2989,465573,18444.0,18763469.0
2013-01-30,3298,3435,3039,3041,1736934,18763.0,18763469.0
2013-01-31,0,0,0,3041,0,18763.0,18763469.0
2013-02-01,2949,3101,2770,2974,411072,18351.0,18763469.0
2013-02-04,3039,3344,2988,3163,366684,19514.0,18763469.0
2013-02-05,3208,3208,3040,3117,144571,19233.0,18763469.0
2013-02-06,3147,3162,3056,3117,54668,19233.0,18763469.0
2013-02-07,3117,3147,3010,3056,115970,18857.0,18763469.0
2013-02-08,3085,3085,2991,3041,88943,18763.0,18763469.0
2013-02-12,3086,3117,3022,3071,108817,18951.0,18763469.0
2013-02-13,3070,3222,3070,3102,214626,19139.0,18763469.0
2013-02-14,3085,3146,3055,3102,45175,19139.0,18763469.0
2013-02-15,3147,3147,3056,3071,66016,18951.0,18763469.0
2013-02-18,3028,3071,2995,2998,119318,18501.0,18763469.0
2013-02-19,3030,3070,2824,2859,367719,17638.0,18763469.0
2013-02-20,2884,2884,2632,2667,1056341,16456.0,18763469.0
2013-02-21,2665,2772,2605,2652,388615,16362.0,18763469.0
2013-02-22,2614,2690,2599,2643,312182,16305.0,18763469.0
2013-02-25,2665,2665,2480,2518,668446,15536.0,18763469.0
2013-02-26,2513,2544,2434,2494,374135,16268.0,19838669.0
2013-02-27,2523,2662,2495,2594,441922,16922.0,19838669.0
2013-02-28,2593,2764,2578,2706,521718,17656.0,19838669.0
2013-03-04,2703,2749,2660,2700,233461,17617.0,19838669.0
2013-03-05,2627,2630,2545,2551,420819,16645.0,19838669.0
2013-03-06,2559,2668,2538,2594,171577,16922.0,19838669.0
2013-03-07,2592,2605,2523,2579,138232,16823.0,19838669.0
2013-03-08,2590,2590,2432,2451,470206,15990.0,19838669.0
2013-03-11,2457,2457,2086,2104,2239302,13728.0,19838669.0
2013-03-12,2112,2237,2069,2144,601404,13986.0,19838669.0
2013-03-13,2148,2237,2148,2208,341808,14403.0,19838669.0
2013-03-14,2207,2238,2119,2171,234848,14165.0,19838669.0
2013-03-15,2165,2368,2134,2256,340813,14720.0,19838669.0
2013-03-18,2255,2367,2237,2281,196850,14879.0,19838669.0
2013-03-19,2231,2255,2188,2205,182114,14383.0,19838669.0
2013-03-20,2203,2221,2088,2135,313910,13927.0,19838669.0
2013-03-21,2100,2145,2091,2135,161406,13927.0,19838669.0
2013-03-22,2134,2411,2101,2256,479315,14720.0,19838669.0
2013-03-25,2298,2381,2250,2335,267782,15236.0,19838669.0
2013-03-26,2358,2358,2218,2220,232141,14482.0,19838669.0
2013-03-27,2219,2305,2174,2183,195575,14244.0,19838669.0
2013-03-28,2198,2262,2183,2250,159084,14681.0,19838669.0
2013-03-29,2250,2286,2192,2241,140318,14621.0,19838669.0
2013-04-01,2276,2276,2173,2190,152877,14284.0,19838669.0
2013-04-02,2174,2271,2174,2235,176109,14581.0,19838669.0
2013-04-03,2235,2253,2180,2186,291460,14264.0,19838669.0
2013-04-04,2200,2459,2136,2278,991147,14859.0,19838669.0
2013-04-05,2341,2618,2308,2615,3460823,17061.0,19838669.0
2013-04-08,2614,2653,2471,2518,1259355,16426.0,19838669.0
2013-04-09,2508,2554,2280,2317,728941,15117.0,19838669.0
2013-04-10,2316,2462,2285,2363,308026,15415.0,19838669.0
2013-04-11,2410,2690,2392,2643,1264352,17240.0,19838669.0
2013-04-12,2676,2697,2539,2606,686225,17002.0,19838669.0
2013-04-15,2638,2638,2498,2579,363822,16823.0,19838669.0
2013-04-16,2575,2603,2493,2548,403963,16625.0,19838669.0
2013-04-17,2554,2575,2204,2390,673515,15593.0,19838669.0
2013-04-18,2386,2386,2276,2290,360885,14939.0,19838669.0
2013-04-19,2261,2307,2188,2296,301494,14978.0,19838669.0
2013-04-22,2286,2335,2238,2311,102058,15077.0,19838669.0
2013-04-23,2337,2337,2249,2269,236869,14800.0,19838669.0
