삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-11-05,54446,55938,53452,54447,47174,28932.0,13210929.0
2007-11-06,55688,55688,53078,53950,46009,28668.0,13210929.0
2007-11-07,52953,54694,51834,51837,49299,27545.0,13210929.0
2007-11-08,48106,51959,48106,49724,43714,26422.0,13210929.0
2007-11-09,49722,51960,49722,51339,13918,27281.0,13210929.0
2007-11-12,49473,50965,47858,49847,64887,26488.0,13210929.0
2007-11-13,49721,50840,49472,49475,20279,26290.0,13210929.0
2007-11-14,49472,51462,48851,49599,19220,26356.0,13210929.0
2007-11-15,50468,50468,48977,49847,23472,26488.0,13210929.0
2007-11-16,50841,50841,49225,49226,26359,26158.0,13210929.0
2007-11-19,49225,50716,49225,49599,19120,26356.0,13210929.0
2007-11-20,49597,49597,48106,49350,42525,26224.0,13210929.0
2007-11-21,49348,49721,47732,48232,23868,25629.0,13210929.0
2007-11-22,49597,49597,44997,47237,28273,25101.0,13210929.0
2007-11-23,45495,47981,45246,46367,36154,24638.0,13210929.0
2007-11-26,46490,48479,46366,46740,27968,24837.0,13210929.0
2007-11-27,46738,47484,46365,47113,27863,25035.0,13210929.0
2007-11-28,48106,54072,47235,50842,120116,27016.0,13210929.0
2007-11-29,50467,53700,49472,50718,21790,26950.0,13210929.0
2007-11-30,49847,51214,48230,50096,47917,26620.0,13210929.0
2007-12-03,49847,50964,48727,49226,51342,26158.0,13210929.0
2007-12-04,48229,49597,47484,48232,43030,25629.0,13210929.0
2007-12-05,48728,49225,47360,48977,42620,26026.0,13210929.0
2007-12-06,48977,51214,48852,49102,17441,26092.0,13210929.0
2007-12-07,49348,51710,49100,49475,50177,26290.0,13210929.0
2007-12-10,51090,51090,48728,48977,48154,26026.0,13210929.0
2007-12-11,49225,53452,49101,53328,210716,28337.0,13210929.0
2007-12-12,52209,53327,48479,52085,118791,27677.0,13210929.0
2007-12-13,52704,53326,51462,52831,26929,28073.0,13210929.0
2007-12-14,53575,56434,52953,53950,81304,28668.0,13210929.0
2007-12-17,61903,62028,59915,62030,230504,32961.0,13210929.0
2007-12-18,58547,61407,52829,52831,718824,28073.0,13210929.0
2007-12-20,54445,55066,50467,51837,302265,27545.0,13210929.0
2007-12-21,52581,52581,49348,50718,104863,26950.0,13210929.0
2007-12-24,51960,51960,47982,47983,132056,25497.0,13210929.0
2007-12-26,48229,49100,47235,47237,95457,25101.0,13210929.0
2007-12-27,47608,47857,46863,47362,48118,25167.0,13210929.0
2007-12-28,46864,49473,46864,48107,37924,25563.0,13210929.0
2008-01-02,48479,49473,48230,48853,34870,25959.0,13210929.0
2008-01-03,48355,49349,47733,48728,58462,25893.0,13210929.0
2008-01-04,49473,49473,48230,49226,15925,26158.0,13210929.0
2008-01-07,48106,50716,48106,49724,60727,26422.0,13210929.0
2008-01-08,49722,50717,48852,49972,38587,26554.0,13210929.0
2008-01-09,49970,50467,48851,49724,28805,26422.0,13210929.0
2008-01-10,50219,50219,48354,49350,30600,26224.0,13210929.0
2008-01-11,49225,49225,47235,47237,54624,25101.0,13210929.0
2008-01-14,47111,48107,46240,48107,42323,25563.0,13210929.0
2008-01-15,46738,49472,46738,48480,28769,25761.0,13210929.0
2008-01-16,46365,48354,46365,48356,17005,25695.0,13210929.0
2008-01-17,47235,48727,46614,47362,37756,25167.0,13210929.0
2008-01-18,47235,47359,45868,47362,25522,25167.0,13210929.0
2008-01-21,47359,47359,45619,46243,47945,24572.0,13210929.0
2008-01-22,44501,45992,42263,45000,50217,23912.0,13210929.0
2008-01-23,45868,45868,43631,43881,19772,23317.0,13210929.0
2008-01-24,43632,45993,43632,44253,20430,23515.0,13210929.0
2008-01-25,44253,44502,43010,43632,41036,23185.0,13210929.0
2008-01-28,44128,44253,40151,40151,70236,21336.0,13210929.0
2008-01-29,40151,40648,37042,37541,63685,19949.0,13210929.0
2008-01-30,37789,38161,34681,34682,49620,18429.0,13210929.0
2008-01-31,35427,38534,34557,35801,48279,19024.0,13210929.0
2008-02-01,36048,38783,35800,36546,146778,19420.0,13210929.0
2008-02-04,37540,38410,36795,37541,38304,19949.0,13210929.0
2008-02-05,38783,38783,36421,37541,13770,19949.0,13210929.0
2008-02-11,32319,37290,32319,36050,17363,19156.0,13210929.0
2008-02-12,38161,38161,36048,37789,30688,20081.0,13210929.0
2008-02-13,37290,37788,36794,37293,17748,19816.0,13210929.0
2008-02-14,37290,37788,36420,37168,66830,19750.0,13210929.0
2008-02-15,37166,37664,36172,37417,49268,19882.0,13210929.0
2008-02-18,37415,38658,36918,37293,59756,19816.0,13210929.0
2008-02-19,38161,38410,36546,36795,38073,19552.0,13210929.0
2008-02-20,37042,37789,35676,35676,40986,18958.0,13210929.0
2008-02-21,35551,37167,35303,36795,49087,19552.0,13210929.0
2008-02-22,36420,36918,35923,36174,11809,19222.0,13210929.0
2008-02-25,36296,37041,35923,36174,16514,19222.0,13210929.0
2008-02-26,37416,37416,35800,35801,9140,19024.0,13210929.0
2008-02-27,36546,36670,35427,35801,35638,19024.0,13210929.0
2008-02-28,40399,41145,37665,41146,164942,21864.0,13210929.0
2008-02-29,45371,47110,39279,39281,879640,20873.0,13210929.0
2008-03-03,38783,41394,37540,40151,260937,21336.0,13210929.0
2008-03-04,40523,43258,40275,43259,99584,22987.0,13210929.0
2008-03-05,41518,43258,41270,42016,90344,22326.0,13210929.0
2008-03-06,41393,42014,39652,40649,69194,21600.0,13210929.0
2008-03-07,39901,40398,39279,39530,59388,21005.0,13210929.0
2008-03-10,39032,41145,38410,38908,87381,20675.0,13210929.0
2008-03-11,39403,39652,38658,39530,62344,21005.0,13210929.0
2008-03-12,40026,41021,39280,40897,64709,21732.0,13210929.0
2008-03-13,41021,41145,39529,39778,124795,21137.0,13210929.0
2008-03-14,39777,41020,38658,39655,56036,21071.0,13210929.0
2008-03-17,40026,40274,38533,39530,37612,21005.0,13210929.0
2008-03-18,40274,41890,39031,40773,51934,21666.0,13210929.0
2008-03-19,40523,42636,40523,42265,75914,22459.0,13210929.0
2008-03-20,41641,45122,41269,45000,108330,23912.0,13210929.0
2008-03-21,45744,48229,43631,47113,128786,25035.0,13210929.0
2008-03-24,46987,48976,45619,47113,229624,25035.0,13210929.0
2008-03-25,47733,47858,45123,45745,75953,24308.0,13210929.0
2008-03-26,44873,46116,43506,45249,49860,24044.0,13210929.0
2008-03-27,46116,50716,44749,48480,271657,25761.0,13210929.0
2008-03-28,47111,48355,45371,47983,110754,25497.0,13210929.0
2008-03-31,48479,48479,46241,46615,101052,24770.0,13210929.0
2008-04-01,46863,48478,46240,47237,85981,25101.0,13210929.0
2008-04-02,48354,48478,47235,48232,61553,25629.0,13210929.0
2008-04-03,47608,48976,47484,47486,29061,25233.0,13210929.0
2008-04-04,46988,48230,45992,46988,34104,24969.0,13210929.0
2008-04-07,46490,47733,45496,47610,33881,25299.0,13210929.0
2008-04-08,47857,47857,46489,47113,4799,25035.0,13210929.0
2008-04-10,46365,47110,44873,46118,26375,24506.0,13210929.0
2008-04-11,45495,45495,43133,44005,46641,23383.0,13210929.0
2008-04-14,43754,45246,43506,43757,36415,23251.0,13210929.0
2008-04-15,42636,46241,42636,45621,44146,24242.0,13210929.0
2008-04-16,45619,45992,44625,45994,19471,24440.0,13210929.0
2008-04-17,45992,46863,44749,45249,22644,24044.0,13210929.0
2008-04-18,45371,45371,44750,44751,3929,23780.0,13210929.0
2008-04-21,44750,46739,44502,44502,10275,23648.0,13210929.0
2008-04-22,44502,44998,44004,44751,17196,23780.0,13210929.0
2008-04-23,46241,46241,44004,44502,6647,23648.0,13210929.0
2008-04-24,44750,44750,42388,43632,67356,23185.0,13210929.0
2008-04-25,43755,44253,42264,43632,19225,23185.0,13210929.0
2008-04-28,43009,43754,42635,42638,15755,22657.0,13210929.0
2008-04-29,41890,44749,41890,42638,9856,22657.0,13210929.0
2008-04-30,42636,44502,42264,43508,20218,23119.0,13210929.0
2008-05-02,43009,43631,41890,43011,32555,22855.0,13210929.0
2008-05-06,42263,43257,41269,42638,35157,22657.0,13210929.0
2008-05-07,43507,43507,41021,41021,15256,21798.0,13210929.0
2008-05-08,40896,41891,39778,39778,43128,21137.0,13210929.0
2008-05-09,39902,42015,39778,40276,48126,21402.0,13210929.0
2008-05-13,39902,40275,39032,40027,21084,21270.0,13210929.0
2008-05-14,40399,40399,37416,40151,39900,21336.0,13210929.0
2008-05-15,39778,44626,39778,41021,32221,21798.0,13210929.0
2008-05-16,41021,43507,39778,39903,24333,21204.0,13210929.0
2008-05-19,39778,40772,39653,40027,7917,21270.0,13210929.0
2008-05-20,40398,40398,38160,38536,8250,20477.0,13210929.0
2008-05-21,37789,38534,37416,37541,24187,19949.0,13210929.0
2008-05-22,38037,38037,36420,37044,20535,19684.0,13210929.0
2008-05-23,37539,37539,34432,34806,230458,18495.0,13210929.0
2008-05-26,34805,37042,34308,35303,59987,18760.0,13210929.0
2008-05-27,35799,40522,35799,40525,503241,21534.0,13210929.0
2008-05-28,41642,46490,41145,46491,799692,24704.0,13210929.0
2008-05-29,47732,52208,44625,50469,1198955,26818.0,13210929.0
2008-05-30,49225,52953,46738,50469,558810,26818.0,13210929.0
2008-06-02,52208,55315,47732,49599,559178,26356.0,13210929.0
2008-06-03,50343,50467,44501,45000,434851,23912.0,13210929.0
2008-06-04,45745,47858,44626,46615,184757,24770.0,13210929.0
2008-06-05,45868,53575,43879,48480,757287,25761.0,13210929.0
2008-06-09,46366,48479,44253,45870,289320,24374.0,13210929.0
2008-06-10,46240,52704,45868,52707,1009942,28007.0,13210929.0
2008-06-11,55688,59541,52953,57182,1940876,30385.0,13210929.0
2008-06-12,54694,56683,48602,48605,1687164,25827.0,13210929.0
2008-06-13,46864,48603,41394,43259,1230702,22987.0,13210929.0
2008-06-16,43754,44252,38533,39406,838500,23155.0,14608830.0
2008-06-17,39653,41021,37540,39157,255286,23009.0,14608830.0
2008-06-18,39156,40150,37290,37293,342172,21913.0,14608830.0
2008-06-19,37664,42884,37664,42887,2641414,25200.0,14608830.0
2008-06-20,42760,46116,37912,39530,1616360,23228.0,14608830.0
2008-06-23,39901,44252,39652,41892,1013316,24616.0,14608830.0
2008-06-24,45495,47235,42263,43011,1356696,25273.0,14608830.0
2008-06-25,44003,44749,39777,40400,471303,23739.0,14608830.0
2008-06-26,40026,41394,35054,38038,450792,22352.0,14608830.0
2008-06-27,37166,40398,37041,38287,275814,22498.0,14608830.0
2008-06-30,37913,38534,36670,36671,249882,21548.0,14608830.0
2008-07-01,36794,38037,35302,37293,209000,21913.0,14608830.0
2008-07-02,37042,37540,33563,34309,373040,20160.0,14608830.0
2008-07-03,33810,37166,31696,33812,241596,19868.0,14608830.0
2008-07-04,35427,35427,33563,34184,159314,20087.0,14608830.0
2008-07-07,33437,34556,32940,32942,181355,19357.0,14608830.0
2008-07-08,33562,35177,28589,30580,368253,17969.0,14608830.0
2008-07-09,31201,34805,31201,33190,159402,19503.0,14608830.0
2008-07-10,31945,34307,31200,32942,113675,19357.0,14608830.0
2008-07-11,32940,34183,32070,32569,210018,19138.0,14608830.0
2008-07-14,32692,35924,32195,34558,257309,20306.0,14608830.0
2008-07-15,34557,35676,32941,34558,296155,20306.0,14608830.0
2008-07-16,37788,39652,37664,39655,296371,23301.0,14608830.0
2008-07-17,45496,45496,43258,45496,1305307,26734.0,14608830.0
2008-07-18,49101,49101,40399,42265,3713268,24835.0,14608830.0
2008-07-21,42761,46988,39902,39903,3853861,23447.0,14608830.0
2008-07-22,39902,41394,38659,40897,1299160,24032.0,14608830.0
2008-07-23,40895,42387,39031,39530,909214,23228.0,14608830.0
2008-07-24,40274,41766,39280,39903,768825,23447.0,14608830.0
2008-07-25,40648,45869,40151,43508,3884397,25565.0,14608830.0
2008-07-28,42761,47733,42140,43508,1804057,25565.0,14608830.0
2008-07-29,43009,44252,40274,43011,558948,25273.0,14608830.0
2008-07-30,43507,47236,43010,44751,1332118,26296.0,14608830.0
2008-07-31,44502,44626,38038,38659,1439893,22717.0,14608830.0
2008-08-01,38783,40772,38286,39778,546890,23374.0,14608830.0
2008-08-04,39777,41269,38533,38536,408923,22644.0,14608830.0
2008-08-05,38161,40275,38038,39157,338572,23009.0,14608830.0
2008-08-06,39778,40772,39157,39157,215414,23009.0,14608830.0
2008-08-07,39653,44377,38783,39157,2285598,23009.0,14608830.0
2008-08-08,39653,40896,37789,39157,713824,23009.0,14608830.0
2008-08-11,39777,44997,38658,45000,1117140,26442.0,14608830.0
2008-08-12,45372,46241,38659,39157,2879688,23009.0,14608830.0
2008-08-13,38534,40275,38410,39157,914911,23009.0,14608830.0
2008-08-14,38161,39280,37042,38908,652255,22863.0,14608830.0
2008-08-18,38783,44502,38410,44253,1286219,26004.0,14608830.0
2008-08-19,44750,45869,42636,45870,1113749,26953.0,14608830.0
2008-08-20,45744,52704,44873,52707,2237455,30971.0,14608830.0
2008-08-21,57179,59541,44873,44875,7007001,26369.0,14608830.0
2008-08-22,44501,44749,38160,38536,2718150,22644.0,14608830.0
2008-08-25,38285,39279,35426,37168,987614,21840.0,14608830.0
2008-08-26,37291,39280,36421,36422,855387,21402.0,14608830.0
2008-08-27,35799,37167,33065,34558,723618,20306.0,14608830.0
2008-08-28,34308,35551,29584,30952,708650,18188.0,14608830.0
2008-08-29,31821,33810,31448,32942,355241,19357.0,14608830.0
2008-09-01,31324,32070,28091,28094,576999,16508.0,14608830.0
2008-09-02,26103,29334,24238,24737,436319,14536.0,14608830.0
2008-09-03,24860,27844,24860,27845,456724,16362.0,14608830.0
2008-09-04,26850,28590,26601,27596,493538,16216.0,14608830.0
2008-09-05,26600,29334,26351,28218,276291,16581.0,14608830.0
2008-09-08,29583,30702,28838,29461,302265,17311.0,14608830.0
2008-09-09,29584,31076,29335,29709,183399,17458.0,14608830.0
2008-09-10,29211,29958,28714,29088,194532,17092.0,14608830.0
2008-09-11,29709,29833,28714,28715,166816,16873.0,14608830.0
2008-09-12,29088,30454,28714,29958,282700,17604.0,14608830.0
2008-09-16,26352,28341,25482,25483,308395,14974.0,14608830.0
2008-09-17,25606,27843,25606,27348,312180,16070.0,14608830.0
2008-09-18,25482,26973,25109,26353,87181,15485.0,14608830.0
2008-09-19,27346,28465,26973,27224,115452,15997.0,14608830.0
2008-09-22,27595,29334,27221,27224,139880,15997.0,14608830.0
2008-09-23,26849,27968,26849,27348,78040,16070.0,14608830.0
2008-09-24,27346,27346,26600,27099,114069,15924.0,14608830.0
2008-09-25,27346,27595,26227,27224,198585,15997.0,14608830.0
2008-09-26,27347,30703,27098,28964,628043,17019.0,14608830.0
2008-09-29,30330,30827,28092,28590,257597,16800.0,14608830.0
2008-09-30,26104,27720,24860,27720,215344,16289.0,14608830.0
2008-10-01,27596,28341,26726,26726,173418,15704.0,14608830.0
2008-10-02,26476,27346,25730,26229,84642,15412.0,14608830.0
2008-10-06,25109,25979,22623,24489,115825,14390.0,14608830.0
2008-10-07,23120,24612,22375,23370,98329,13732.0,14608830.0
2008-10-08,22872,23369,20137,20138,98345,11833.0,14608830.0
2008-10-09,20137,23120,19640,22251,103685,13075.0,14608830.0
2008-10-10,21132,21877,19142,20883,107078,12271.0,14608830.0
2008-10-13,20385,22498,20385,21878,155047,12856.0,14608830.0
2008-10-14,22746,24612,22622,22873,151512,13440.0,14608830.0
2008-10-15,22374,23368,22374,22873,110032,13440.0,14608830.0
2008-10-16,21256,21628,19889,19889,107501,11687.0,14608830.0
2008-10-17,20633,22125,19390,20511,76847,12052.0,14608830.0
2008-10-20,20136,20633,19888,20387,41477,11979.0,14608830.0
2008-10-21,20261,21628,20137,20883,138588,12271.0,14608830.0
2008-10-22,20509,20758,18893,19144,64088,11249.0,14608830.0
2008-10-23,18645,18645,16283,16284,155247,9569.0,14608830.0
2008-10-24,15413,16158,13920,13923,97866,8181.0,14608830.0
2008-10-27,11933,13425,11933,11933,262763,7012.0,14608830.0
2008-10-28,11187,13052,10192,12058,275966,7085.0,14608830.0
2008-10-29,12057,13176,10938,10939,174760,6428.0,14608830.0
2008-10-30,11186,12553,11186,12555,98317,7377.0,14608830.0
2008-10-31,13797,13797,11311,13301,265052,7816.0,14608830.0
2008-11-03,12926,14666,12802,13923,85137,8181.0,14608830.0
2008-11-04,13921,14916,13425,14046,284916,8254.0,14608830.0
2008-11-05,14791,15910,14667,15290,306881,8984.0,14608830.0
2008-11-06,13797,15165,13673,14420,114974,8473.0,14608830.0
2008-11-07,14169,14790,12802,14668,107211,8619.0,14608830.0
2008-11-10,14418,15661,13547,13550,97877,7962.0,14608830.0
2008-11-11,13547,14045,13175,13550,33873,7962.0,14608830.0
2008-11-12,14046,14046,12429,12928,71593,7597.0,14608830.0
2008-11-13,12802,12802,11062,11561,235751,6793.0,14608830.0
2008-11-14,11807,12305,11186,11437,78555,6720.0,14608830.0
2008-11-17,11807,11932,10440,11312,49766,6647.0,14608830.0
2008-11-18,10813,11434,10689,11437,29681,6720.0,14608830.0
2008-11-19,11932,11932,9943,10318,30206,6063.0,14608830.0
2008-11-20,9944,10316,8825,8826,72834,5186.0,14608830.0
2008-11-21,7706,9197,7706,9199,54386,5405.0,14608830.0
2008-11-24,9322,10192,8701,9945,53774,5844.0,14608830.0
2008-11-25,10316,10316,9198,10069,91256,5917.0,14608830.0
2008-11-26,10316,10938,10192,10939,58174,6428.0,14608830.0
2008-11-27,10938,12182,10938,11809,138293,6939.0,14608830.0
2008-11-28,11560,11933,11187,11188,65347,6574.0,14608830.0
2008-12-01,11186,11807,10689,11561,43062,6793.0,14608830.0
2008-12-02,10564,13175,10315,12804,546519,7524.0,14608830.0
2008-12-03,12802,13920,12677,13923,349473,8181.0,14608830.0
2008-12-04,15909,15909,14045,14668,886654,8619.0,14608830.0
2008-12-05,15413,15413,14170,14171,100763,8327.0,14608830.0
2008-12-08,14418,14915,13672,13923,157203,8181.0,14608830.0
2008-12-09,12926,14045,12926,13550,204078,7962.0,14608830.0
2008-12-10,13672,14790,13299,13799,106098,8108.0,14608830.0
2008-12-11,15661,15785,14790,15787,1324603,9277.0,14608830.0
2008-12-12,16158,16158,13796,13923,565484,8181.0,14608830.0
2008-12-15,13921,14791,13548,14171,234396,8327.0,14608830.0
2008-12-16,13796,15288,13547,14793,482761,8692.0,14608830.0
2008-12-17,14916,14916,14046,14171,186264,8327.0,14608830.0
2008-12-18,14169,14790,13796,13799,46610,8108.0,14608830.0
2008-12-19,13299,14418,13175,13550,121953,7962.0,14608830.0
2008-12-22,13672,13920,13424,13674,64467,8035.0,14608830.0
2008-12-23,13425,13921,12927,13052,86620,7670.0,14608830.0
2008-12-24,13797,13797,12429,13052,84102,7670.0,14608830.0
2008-12-26,12927,13425,12554,13052,41839,7670.0,14608830.0
2008-12-29,12803,13052,12554,12928,33151,7597.0,14608830.0
2008-12-30,13425,13425,12429,13176,32892,7743.0,14608830.0
2009-01-02,13797,13797,12803,12928,15835,7597.0,14608830.0
2009-01-05,13425,14791,12927,13425,618316,7889.0,14608830.0
2009-01-06,14170,14916,13176,14420,376840,8473.0,14608830.0
2009-01-07,14916,14916,13921,14171,197265,8327.0,14608830.0
2009-01-08,14170,16283,14170,16284,927126,9569.0,14608830.0
2009-01-09,16656,17774,15909,16160,1084129,9496.0,14608830.0
2009-01-12,16159,16408,14916,15290,263517,8984.0,14608830.0
2009-01-13,15288,17152,14294,15787,451272,9277.0,14608830.0
2009-01-14,15413,16158,15288,16036,168018,16499.0,25579842.0
2009-01-15,15909,18396,15164,18398,1775187,18929.0,25579842.0
2009-01-16,18894,21132,17278,19889,1576826,20464.0,25579842.0
2009-01-19,19889,20759,18645,18646,916317,19185.0,25579842.0
2009-01-20,18148,18770,17029,17403,373909,17906.0,25579842.0
2009-01-21,16282,17401,15660,16160,342508,16627.0,25579842.0
2009-01-22,16781,17775,16159,16657,273944,17138.0,25579842.0
2009-01-23,16158,16531,14169,14917,275513,15348.0,25579842.0
2009-01-28,15288,16407,14294,16160,252467,16627.0,25579842.0
2009-01-29,16159,16408,15910,16284,109183,16755.0,25579842.0
2009-01-30,15786,16657,15786,16657,112849,17138.0,25579842.0
2009-02-02,16283,18894,16159,17900,519010,18417.0,25579842.0
2009-02-03,17651,18894,17153,18895,304470,19441.0,25579842.0
2009-02-04,18894,19142,18148,18895,231131,19441.0,25579842.0
2009-02-05,18521,18894,17651,18521,246091,19057.0,25579842.0
2009-02-06,18520,19141,18147,19144,406696,19696.0,25579842.0
2009-02-09,21007,21007,19019,19640,726513,20208.0,25579842.0
2009-02-10,20137,20510,18521,19765,265152,20336.0,25579842.0
2009-02-11,19515,20510,17775,19765,272276,20336.0,25579842.0
2009-02-12,19764,20634,18894,19765,128105,20336.0,25579842.0
2009-02-13,19515,19889,19266,19889,97710,20464.0,25579842.0
2009-02-16,19889,20385,19391,20013,174647,20592.0,25579842.0
2009-02-17,19640,20137,18521,18895,228958,19441.0,25579842.0
2009-02-18,21131,21627,20882,21630,1024363,22254.0,25579842.0
2009-02-19,24859,24859,24114,24862,691596,25580.0,25579842.0
2009-02-20,24860,24860,21132,21132,1090323,21743.0,25579842.0
2009-02-23,18396,19018,18022,18025,977667,18545.0,25579842.0
2009-02-24,17028,17898,15785,16160,365846,16627.0,25579842.0
2009-02-25,16532,18272,16408,16408,364770,16883.0,25579842.0
2009-02-26,15538,17153,15040,15165,139650,15604.0,25579842.0
2009-02-27,15662,15662,14544,15414,58327,15860.0,25579842.0
