하나마이크론(067310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-28,5310,5430,5310,5360,103101,119906.0,22370446.0
2018-01-02,5410,5570,5350,5550,146567,124156.0,22370446.0
2018-01-03,5550,5580,5450,5510,146000,123261.0,22370446.0
2018-01-04,5470,5750,5470,5630,293197,125946.0,22370446.0
2018-01-05,5610,5700,5530,5550,160019,124156.0,22370446.0
2018-01-08,5550,5590,5260,5290,266579,118340.0,22370446.0
2018-01-09,5290,5360,5180,5250,141321,117445.0,22370446.0
2018-01-10,5260,5290,5100,5160,223767,115432.0,22370446.0
2018-01-11,5140,5260,5110,5240,101359,117221.0,22370446.0
2018-01-12,5240,5250,5070,5160,199446,115432.0,22370446.0
2018-01-15,5160,5220,5000,5040,232050,112747.0,22370446.0
2018-01-16,5020,5130,4980,5080,171587,113642.0,22370446.0
2018-01-17,5110,5130,5000,5060,206635,113194.0,22370446.0
2018-01-18,5100,5240,5100,5230,160179,116997.0,22370446.0
2018-01-19,5210,5270,5150,5180,133642,115879.0,22370446.0
2018-01-22,5220,5250,5110,5120,81528,114537.0,22370446.0
2018-01-23,5120,5320,5120,5300,173000,118563.0,22370446.0
2018-01-24,5300,5430,5250,5360,131840,119906.0,22370446.0
2018-01-25,5410,5460,5320,5450,159815,121919.0,22370446.0
2018-01-26,5470,5540,5320,5450,229048,121919.0,22370446.0
2018-01-29,5510,5570,5390,5450,211106,121919.0,22370446.0
2018-01-30,5450,5480,5380,5390,78051,120577.0,22370446.0
2018-01-31,5340,5410,5290,5350,144817,119682.0,22370446.0
2018-02-01,5350,5720,5340,5690,482551,127288.0,22370446.0
2018-02-02,5740,5740,5510,5600,226000,125274.0,22370446.0
2018-02-05,5500,5500,5270,5360,289244,119906.0,22370446.0
2018-02-06,5180,5300,5030,5260,332519,117669.0,22370446.0
2018-02-07,5300,5490,5200,5230,239817,116997.0,22370446.0
2018-02-08,5320,5460,5250,5440,140189,121695.0,22370446.0
2018-02-09,5260,5400,5220,5310,142720,118787.0,22370446.0
2018-02-12,5310,5450,5300,5350,112747,119682.0,22370446.0
2018-02-13,5420,5440,5270,5290,94316,118340.0,22370446.0
2018-02-14,5290,5350,5180,5310,115870,118787.0,22370446.0
2018-02-19,5320,5480,5310,5420,195307,121248.0,22370446.0
2018-02-20,5400,5440,5330,5340,106679,119458.0,22370446.0
2018-02-21,5350,5620,5350,5520,323705,123710.0,22411204.0
2018-02-22,5510,5550,5450,5550,167518,124382.0,22411204.0
2018-02-23,5610,5630,5500,5550,186720,124382.0,22411204.0
2018-02-26,5540,5630,5450,5510,197397,123486.0,22411204.0
2018-02-27,5560,5660,5520,5570,151683,124830.0,22411204.0
2018-02-28,5550,5730,5440,5500,151689,123262.0,22411204.0
2018-03-02,5470,5590,5400,5570,121797,124830.0,22411204.0
2018-03-05,5550,5590,5390,5460,142942,122365.0,22411204.0
2018-03-06,5500,5500,5370,5420,175503,121469.0,22411204.0
2018-03-07,5430,5580,5370,5470,129897,122589.0,22411204.0
2018-03-08,5510,5640,5500,5530,180531,123934.0,22411204.0
2018-03-09,5530,5680,5480,5530,199155,123934.0,22411204.0
2018-03-12,5600,5620,5500,5530,174806,123934.0,22411204.0
2018-03-13,5610,6440,5530,6200,3327566,138949.0,22411204.0
2018-03-14,6150,6270,5960,6060,997468,135812.0,22411204.0
2018-03-15,6470,6540,5940,5950,1927245,133347.0,22411204.0
2018-03-16,5910,6020,5750,5860,717033,131330.0,22411204.0
2018-03-19,5880,5910,5690,5750,465234,128864.0,22411204.0
2018-03-20,5740,5870,5680,5710,552363,127968.0,22411204.0
2018-03-21,5790,5790,5550,5580,481656,125225.0,22441772.0
2018-03-22,5620,5740,5470,5600,432006,125674.0,22441772.0
2018-03-23,5480,5580,5210,5230,533385,117370.0,22441772.0
2018-03-26,5200,5400,5140,5320,305684,119390.0,22441772.0
2018-03-27,5370,5400,5260,5330,197841,119615.0,22441772.0
2018-03-28,5240,5320,5170,5200,185470,116697.0,22441772.0
2018-03-29,5230,5410,5170,5280,212281,118493.0,22441772.0
2018-03-30,5340,5390,5250,5310,165004,119166.0,22441772.0
2018-04-02,5350,5360,5040,5170,448419,116024.0,22441772.0
2018-04-03,5080,5160,5050,5100,161646,114453.0,22441772.0
2018-04-04,5140,5200,5010,5040,204488,113107.0,22441772.0
2018-04-05,5080,5150,5020,5110,119777,114677.0,22441772.0
2018-04-06,5080,5130,5040,5040,125366,113107.0,22441772.0
2018-04-09,5040,5090,4995,5050,108596,113331.0,22441772.0
2018-04-10,5080,5130,4995,5130,124592,115126.0,22441772.0
2018-04-11,5150,5270,5100,5220,165513,117146.0,22441772.0
2018-04-12,5240,5280,5160,5260,196169,118044.0,22441772.0
2018-04-13,5260,5290,5190,5210,185313,116922.0,22441772.0
2018-04-16,5210,5250,5130,5150,126099,115575.0,22441772.0
2018-04-17,5160,5260,5160,5200,95213,116697.0,22441772.0
2018-04-18,5240,5450,5210,5340,443431,119839.0,22441772.0
2018-04-19,5370,5450,5320,5380,238876,120737.0,22441772.0
2018-04-20,5350,5360,5260,5270,172832,118268.0,22441772.0
2018-04-23,5230,5310,5100,5160,237113,117272.0,22727078.0
2018-04-24,5140,5170,5050,5080,211429,115454.0,22727078.0
2018-04-25,5060,5090,5000,5060,126826,114999.0,22727078.0
2018-04-26,5060,5180,5060,5110,89302,116135.0,22727078.0
2018-04-27,5140,5170,5090,5100,80490,115908.0,22727078.0
2018-04-30,5100,5150,5020,5070,162217,115226.0,22727078.0
2018-05-02,5070,5100,5020,5070,117789,115226.0,22727078.0
2018-05-03,5070,5250,4990,5200,352998,118181.0,22727078.0
2018-05-04,5190,5210,5070,5070,164652,115226.0,22727078.0
2018-05-08,5050,5130,5020,5030,166518,114317.0,22727078.0
2018-05-09,5020,5070,4980,5040,179161,114544.0,22727078.0
2018-05-10,5050,5150,5020,5110,159521,116135.0,22727078.0
2018-05-11,5120,5160,5100,5130,98944,116590.0,22727078.0
2018-05-14,5130,5160,5040,5130,112879,116590.0,22727078.0
2018-05-15,5130,5270,5040,5260,593968,119544.0,22727078.0
2018-05-16,5270,5270,5080,5100,361071,115908.0,22727078.0
2018-05-17,5140,5240,5120,5130,238997,116590.0,22727078.0
2018-05-18,5150,5250,5120,5190,202200,117954.0,22727078.0
2018-05-21,5260,5360,5190,5200,232677,118181.0,22727078.0
2018-05-23,5200,5420,5200,5290,465141,120226.0,22727078.0
2018-05-24,5360,5420,5230,5260,308828,119544.0,22727078.0
2018-05-25,5190,5300,5180,5240,207381,119090.0,22727078.0
2018-05-28,5230,5300,5180,5290,194945,120226.0,22727078.0
2018-05-29,5340,5470,5300,5380,513377,122272.0,22727078.0
2018-05-30,5370,5390,5210,5360,316423,121817.0,22727078.0
2018-05-31,5340,5390,5260,5300,180204,120454.0,22727078.0
2018-06-01,5320,5390,5230,5380,150323,122272.0,22727078.0
2018-06-04,5400,5450,5350,5410,144596,122953.0,22727078.0
2018-06-05,5480,5660,5450,5630,806746,127953.0,22727078.0
2018-06-07,5630,5720,5520,5550,341160,126135.0,22727078.0
2018-06-08,5530,5540,5350,5350,264960,121590.0,22727078.0
2018-06-11,5320,5450,5290,5320,252111,120908.0,22727078.0
2018-06-12,5320,5370,5180,5200,292380,118181.0,22727078.0
2018-06-14,5230,5250,5110,5150,133363,117044.0,22727078.0
2018-06-15,5150,5210,5120,5160,93163,117272.0,22727078.0
2018-06-18,5120,5130,4950,5000,414701,113635.0,22727078.0
2018-06-19,5000,5040,4880,4880,199628,110908.0,22727078.0
2018-06-20,4825,4950,4825,4855,152370,110340.0,22727078.0
2018-06-21,4870,4925,4830,4835,106942,109885.0,22727078.0
2018-06-22,4830,4865,4715,4810,170193,109317.0,22727078.0
2018-06-25,4810,4830,4730,4775,94316,108522.0,22727078.0
2018-06-26,4775,4940,4750,4900,177205,111363.0,22727078.0
2018-06-27,4870,4945,4865,4900,69559,111363.0,22727078.0
2018-06-28,4895,5380,4895,5120,1483966,116363.0,22727078.0
2018-06-29,5160,5160,4955,5020,300253,114090.0,22727078.0
2018-07-02,5040,5100,4900,4900,189849,111363.0,22727078.0
2018-07-03,4850,4950,4750,4845,200654,110113.0,22727078.0
2018-07-04,4840,4875,4775,4840,88864,109999.0,22727078.0
2018-07-05,4830,4830,4680,4690,189324,106590.0,22727078.0
2018-07-06,4715,4805,4600,4780,152819,108635.0,22727078.0
2018-07-09,4790,4825,4730,4785,62601,108749.0,22727078.0
2018-07-10,4795,4925,4795,4905,79161,111476.0,22727078.0
2018-07-11,4910,4910,4810,4875,52879,110795.0,22727078.0
2018-07-12,4885,4900,4815,4840,53567,109999.0,22727078.0
2018-07-13,4860,5060,4860,5040,170661,114544.0,22727078.0
2018-07-16,5070,5080,4975,4985,104723,113294.0,22727078.0
2018-07-17,5000,5050,4985,4990,75553,113408.0,22727078.0
2018-07-18,5030,5100,4960,4960,127941,112726.0,22727078.0
2018-07-19,4915,5000,4915,4950,52199,112499.0,22727078.0
2018-07-20,4950,5070,4945,5000,139917,113635.0,22727078.0
2018-07-23,5020,5040,4785,4785,210284,108749.0,22727078.0
2018-07-24,4785,4845,4755,4800,105010,109090.0,22727078.0
2018-07-25,4810,4930,4690,4700,106433,106817.0,22727078.0
2018-07-26,4715,4785,4675,4705,104444,106931.0,22727078.0
2018-07-27,4750,4820,4710,4800,67515,109090.0,22727078.0
2018-07-30,4750,4800,4750,4770,39247,108408.0,22727078.0
2018-07-31,4800,4865,4770,4810,62707,109317.0,22727078.0
2018-08-01,4910,4910,4810,4870,58944,110681.0,22727078.0
2018-08-02,4870,4920,4855,4890,89643,111135.0,22727078.0
2018-08-03,4885,4980,4885,4905,102880,111476.0,22727078.0
2018-08-06,4935,4990,4900,4905,36086,111476.0,22727078.0
2018-08-07,4900,4945,4870,4920,40408,111817.0,22727078.0
2018-08-08,4885,4995,4885,4930,100384,112044.0,22727078.0
2018-08-09,4910,4985,4910,4960,97595,112726.0,22727078.0
2018-08-10,4940,4980,4840,4855,88238,110340.0,22727078.0
2018-08-13,4780,4845,4695,4710,119979,107045.0,22727078.0
2018-08-14,4655,4780,4655,4690,112515,106590.0,22727078.0
2018-08-16,4870,4975,4750,4905,265045,111476.0,22727078.0
2018-08-17,4900,4950,4885,4915,64702,111704.0,22727078.0
2018-08-20,4875,4935,4855,4855,38331,110340.0,22727078.0
2018-08-21,4850,4945,4840,4920,55922,111817.0,22727078.0
2018-08-22,4920,4960,4850,4875,40037,110795.0,22727078.0
2018-08-23,4865,4950,4835,4835,43103,109885.0,22727078.0
2018-08-24,4835,4910,4780,4855,61455,110340.0,22727078.0
2018-08-27,4855,4955,4855,4920,92294,111817.0,22727078.0
2018-08-28,4940,4985,4920,4925,52038,111931.0,22727078.0
2018-08-29,4925,4965,4925,4965,107588,112840.0,22727078.0
2018-08-30,5080,5080,4915,4945,171290,112385.0,22727078.0
2018-08-31,4900,4965,4890,4920,68363,111817.0,22727078.0
2018-09-03,4895,4955,4860,4900,62668,111363.0,22727078.0
2018-09-04,4905,4930,4800,4875,124373,110795.0,22727078.0
2018-09-05,4875,4915,4845,4860,82280,110454.0,22727078.0
2018-09-06,4865,4890,4810,4830,94268,109772.0,22727078.0
2018-09-07,4805,4820,4760,4785,167581,108749.0,22727078.0
2018-09-10,4785,4845,4760,4780,111070,108635.0,22727078.0
2018-09-11,4785,4880,4785,4865,78142,110567.0,22727078.0
2018-09-12,4800,4860,4745,4785,150198,108749.0,22727078.0
2018-09-13,4715,4770,4655,4690,190070,106590.0,22727078.0
2018-09-14,4675,4780,4675,4760,76352,108181.0,22727078.0
2018-09-17,4750,4760,4695,4695,46557,106704.0,22727078.0
2018-09-18,4695,4695,4635,4650,87552,105681.0,22727078.0
2018-09-19,4690,4700,4630,4630,69906,105226.0,22727078.0
2018-09-20,4630,4660,4490,4515,192702,102613.0,22727078.0
2018-09-21,4525,4560,4505,4550,41526,103408.0,22727078.0
2018-09-27,4540,4580,4500,4535,62287,103067.0,22727078.0
2018-09-28,4535,4570,4500,4535,71214,103067.0,22727078.0
2018-10-01,4535,4560,4440,4440,146426,100908.0,22727078.0
2018-10-02,4465,4480,4345,4380,121064,99545.0,22727078.0
2018-10-04,4380,4420,4180,4180,328866,94999.0,22727078.0
2018-10-05,4185,4500,4175,4225,330773,96022.0,22727078.0
2018-10-08,4150,4300,4150,4165,95590,94658.0,22727078.0
2018-10-10,4165,4205,3975,4035,152379,91704.0,22727078.0
2018-10-11,3900,3980,3670,3770,322277,85681.0,22727078.0
2018-10-12,3700,3925,3700,3925,112256,89204.0,22727078.0
2018-10-15,3965,3965,3840,3940,80455,89545.0,22727078.0
2018-10-16,3860,4050,3860,4040,47479,91817.0,22727078.0
2018-10-17,4075,4145,4050,4090,33915,92954.0,22727078.0
2018-10-18,4040,4125,4040,4060,13334,92272.0,22727078.0
2018-10-19,4005,4050,3980,4015,30567,91249.0,22727078.0
2018-10-22,4020,4060,3945,4030,41353,91590.0,22727078.0
2018-10-23,4010,4065,3920,3920,74861,89090.0,22727078.0
2018-10-24,3925,4005,3900,3900,62204,88636.0,22727078.0
2018-10-25,3800,3880,3710,3795,97973,86249.0,22727078.0
2018-10-26,3870,3875,3600,3710,70033,84317.0,22727078.0
2018-10-29,3655,3730,3330,3355,195815,76249.0,22727078.0
2018-10-30,3185,3495,3160,3470,139093,78863.0,22727078.0
2018-10-31,3485,3640,3470,3640,45258,82727.0,22727078.0
2018-11-01,3645,3760,3645,3645,46459,82840.0,22727078.0
2018-11-02,3650,3820,3650,3815,46631,86704.0,22727078.0
2018-11-05,3730,3900,3720,3810,32395,86590.0,22727078.0
2018-11-06,3755,3835,3740,3810,18079,86590.0,22727078.0
2018-11-07,3790,3920,3760,3760,46300,85454.0,22727078.0
2018-11-08,3805,3920,3805,3860,35344,87727.0,22727078.0
2018-11-09,3820,3880,3805,3870,28590,87954.0,22727078.0
2018-11-12,3820,3885,3810,3875,37759,88067.0,22727078.0
2018-11-13,3815,3870,3730,3845,32524,87386.0,22727078.0
2018-11-14,3850,3960,3665,3830,124395,87045.0,22727078.0
2018-11-15,3870,3910,3800,3835,92206,87158.0,22727078.0
2018-11-16,3855,3945,3800,3830,70791,87045.0,22727078.0
2018-11-19,3850,3900,3820,3830,63020,87045.0,22727078.0
2018-11-20,3780,3840,3750,3820,43155,86817.0,22727078.0
2018-11-21,3795,3820,3730,3820,48574,86817.0,22727078.0
2018-11-22,3825,3945,3800,3865,56830,87840.0,22727078.0
2018-11-23,3900,3900,3755,3795,68940,86249.0,22727078.0
2018-11-26,3870,3880,3795,3850,49160,87499.0,22727078.0
2018-11-27,3865,3890,3830,3860,25306,87727.0,22727078.0
2018-11-28,3870,3945,3820,3930,85404,89317.0,22727078.0
2018-11-29,3975,3985,3925,3925,41994,89204.0,22727078.0
2018-11-30,3950,3950,3880,3925,27077,89204.0,22727078.0
2018-12-03,3920,3950,3905,3935,58935,89431.0,22727078.0
2018-12-04,3935,3965,3890,3895,25304,88522.0,22727078.0
2018-12-05,3850,3930,3800,3900,48593,88636.0,22727078.0
2018-12-06,3900,3930,3810,3860,47704,87727.0,22727078.0
2018-12-07,3840,3920,3825,3875,31700,88067.0,22727078.0
2018-12-10,3875,3875,3745,3805,47118,86477.0,22727078.0
2018-12-11,3775,3825,3680,3680,46578,83636.0,22727078.0
2018-12-12,3675,3755,3675,3720,39912,84545.0,22727078.0
2018-12-13,3720,3805,3720,3800,35562,86363.0,22727078.0
2018-12-14,3810,3810,3730,3745,42077,85113.0,22727078.0
2018-12-17,3710,3750,3640,3690,47399,83863.0,22727078.0
2018-12-18,3660,3790,3640,3640,60544,82727.0,22727078.0
2018-12-19,3670,3800,3640,3725,32209,84658.0,22727078.0
2018-12-20,3725,3725,3640,3645,36169,82840.0,22727078.0
2018-12-21,3610,3705,3610,3695,54104,83977.0,22727078.0
2018-12-24,3680,3690,3620,3680,28868,83636.0,22727078.0
2018-12-26,3670,3670,3590,3650,53397,82954.0,22727078.0
2018-12-27,3740,3740,3645,3655,26700,83067.0,22727078.0
2018-12-28,3660,3855,3655,3795,71242,86249.0,22727078.0
2019-01-02,3840,3860,3720,3745,27890,85113.0,22727078.0
2019-01-03,3745,3830,3650,3650,38546,82954.0,22727078.0
2019-01-04,3650,3700,3480,3670,36952,83408.0,22727078.0
2019-01-07,3740,3750,3695,3715,15670,84431.0,22727078.0
2019-01-08,3725,3730,3665,3675,21802,83522.0,22727078.0
2019-01-09,3675,3835,3675,3795,66496,86249.0,22727078.0
2019-01-10,3800,3900,3785,3860,64959,87727.0,22727078.0
2019-01-11,3860,3930,3830,3860,36648,87727.0,22727078.0
2019-01-14,3860,3935,3860,3875,52093,88067.0,22727078.0
2019-01-15,3900,3965,3875,3960,67975,89999.0,22727078.0
2019-01-16,3995,4070,3900,4020,102820,91363.0,22727078.0
2019-01-17,4020,4055,3990,4050,76655,92045.0,22727078.0
2019-01-18,4055,4070,3855,4030,49353,91590.0,22727078.0
2019-01-21,4050,4085,4010,4040,41823,91817.0,22727078.0
2019-01-22,4035,4075,3955,4000,48145,90908.0,22727078.0
2019-01-23,4000,4150,3995,4125,83698,93749.0,22727078.0
2019-01-24,4155,4190,4100,4165,65773,94658.0,22727078.0
2019-01-25,4150,4220,4135,4205,44878,95567.0,22727078.0
2019-01-28,4210,4230,4180,4200,30234,95454.0,22727078.0
2019-01-29,4190,4200,4135,4185,22249,95113.0,22727078.0
2019-01-30,4200,4245,4140,4230,26832,96136.0,22727078.0
2019-01-31,4290,4290,4160,4230,53489,96136.0,22727078.0
2019-02-01,4280,4280,4145,4145,41894,94204.0,22727078.0
2019-02-07,4150,4310,4145,4305,74482,97840.0,22727078.0
2019-02-08,4305,4310,4100,4225,37589,96022.0,22727078.0
2019-02-11,4245,4275,4150,4155,42098,94431.0,22727078.0
2019-02-12,4160,4215,4150,4180,20083,94999.0,22727078.0
2019-02-13,4215,4335,4185,4320,79861,98181.0,22727078.0
2019-02-14,4350,4365,4240,4350,76173,98863.0,22727078.0
2019-02-15,4350,4370,4245,4275,78205,97158.0,22727078.0
2019-02-18,4295,4345,4255,4280,51172,97272.0,22727078.0
2019-02-19,4265,4290,4205,4240,55667,96363.0,22727078.0
2019-02-20,4230,4335,4215,4330,66294,98408.0,22727078.0
2019-02-21,4350,4370,4275,4365,68300,99204.0,22727078.0
2019-02-22,4365,4390,4270,4325,37104,98295.0,22727078.0
2019-02-25,4325,4585,4310,4475,298284,101704.0,22727078.0
2019-02-26,4475,4510,4340,4405,126979,100113.0,22727078.0
2019-02-27,4395,4430,4335,4415,46711,100340.0,22727078.0
2019-02-28,4415,4440,4305,4305,104774,97840.0,22727078.0
2019-03-04,4280,4340,4090,4110,176795,93408.0,22727078.0
2019-03-05,4115,4170,3990,4135,63985,93976.0,22727078.0
2019-03-06,4130,4205,4130,4150,28775,94317.0,22727078.0
2019-03-07,4150,4175,4010,4140,28365,94090.0,22727078.0
2019-03-08,4120,4290,4000,4240,149525,96363.0,22727078.0
2019-03-11,4240,4245,4010,4045,179450,91931.0,22727078.0
2019-03-12,4050,4115,4035,4065,76368,92386.0,22727078.0
2019-03-13,4070,4095,3995,4065,71281,92386.0,22727078.0
2019-03-14,4070,4155,4055,4145,96732,94204.0,22727078.0
2019-03-15,4155,4185,4080,4130,60812,93863.0,22727078.0
2019-03-18,4110,4150,4100,4145,55259,94204.0,22727078.0
2019-03-19,4180,4215,4145,4170,106155,94772.0,22727078.0
2019-03-20,4175,4235,4160,4190,51733,95226.0,22727078.0
2019-03-21,4180,4410,4180,4300,329884,97726.0,22727078.0
2019-03-22,4340,4400,4290,4300,107335,97726.0,22727078.0
2019-03-25,4210,4250,4110,4170,62589,94772.0,22727078.0
2019-03-26,4180,4210,4065,4120,98848,93636.0,22727078.0
2019-03-27,4140,4140,4050,4090,87745,92954.0,22727078.0
2019-03-28,4090,4135,4000,4060,120340,92272.0,22727078.0
2019-03-29,4090,4090,3930,4025,105212,91476.0,22727078.0
2019-04-01,4085,4155,4030,4145,77684,94204.0,22727078.0
2019-04-02,4120,4240,4100,4240,72223,96363.0,22727078.0
2019-04-03,4220,4270,4175,4215,218088,95795.0,22727078.0
2019-04-04,4375,4450,4200,4210,603143,95681.0,22727078.0
2019-04-05,4215,4465,4200,4420,548591,100454.0,22727078.0
2019-04-08,4485,4495,4335,4380,173233,99545.0,22727078.0
2019-04-09,4400,4420,4340,4385,89798,99658.0,22727078.0
2019-04-10,4385,4420,4325,4380,77725,99545.0,22727078.0
2019-04-11,4405,4570,4380,4515,362290,102613.0,22727078.0
2019-04-12,4525,4635,4525,4555,219500,103522.0,22727078.0
2019-04-15,4595,4605,4475,4540,150453,103181.0,22727078.0
2019-04-16,4520,4575,4380,4450,170484,101135.0,22727078.0
2019-04-17,4480,4630,4460,4630,267253,105226.0,22727078.0
2019-04-18,4630,4645,4500,4510,168812,102499.0,22727078.0
2019-04-19,4540,4555,4500,4525,86279,102840.0,22727078.0
2019-04-22,4585,4670,4490,4610,191679,104772.0,22727078.0
2019-04-23,4670,4900,4390,4500,1495298,105313.0,23402819.0
2019-04-24,4540,4755,4510,4705,693500,110110.0,23402819.0
2019-04-25,4835,5590,4820,4955,9213561,115961.0,23402819.0
2019-04-26,4890,4890,4660,4730,1011194,110695.0,23402819.0
2019-04-29,4860,5400,4860,5290,5497999,123801.0,23402819.0
2019-04-30,5330,5390,5150,5320,1828116,124503.0,23402819.0
2019-05-02,5270,5770,5250,5300,3803829,124035.0,23402819.0
2019-05-03,5250,5270,5050,5170,1101101,120993.0,23402819.0
2019-05-07,5030,5170,4985,4985,716748,116663.0,23402819.0
2019-05-08,4885,4920,4670,4670,1397650,109291.0,23402819.0
2019-05-09,4655,4720,4430,4475,888578,104728.0,23402819.0
2019-05-10,4475,4550,4315,4400,691469,106615.0,24230784.0
2019-05-13,4430,4555,4285,4285,614471,103829.0,24230784.0
2019-05-14,4205,4395,4160,4305,425681,104314.0,24230784.0
2019-05-15,4340,4430,4285,4420,432873,107100.0,24230784.0
2019-05-16,4450,4490,4150,4195,691880,101648.0,24230784.0
2019-05-17,4290,4460,4220,4250,794118,105064.0,24720882.0
2019-05-20,4250,4320,4045,4125,479792,101974.0,24720882.0
2019-05-21,4105,4160,4070,4120,244243,101850.0,24720882.0
2019-05-22,4140,4195,4075,4095,214112,103361.0,25240683.0
2019-05-23,4095,4110,3910,3930,518127,99196.0,25240683.0
2019-05-24,3925,4005,3850,3985,217664,100584.0,25240683.0
2019-05-27,4000,4020,3860,3905,226422,98565.0,25240683.0
2019-05-28,3920,4035,3880,4010,197991,101215.0,25240683.0
2019-05-29,3950,4005,3850,3865,297125,97555.0,25240683.0
2019-05-30,3870,4030,3870,4030,224068,101720.0,25240683.0
2019-05-31,4030,4135,3995,4080,282080,102982.0,25240683.0
2019-06-03,4025,4260,4020,4210,437005,106263.0,25240683.0
2019-06-04,4210,4315,4210,4275,229189,107904.0,25240683.0
2019-06-05,4370,4440,4315,4400,277950,111059.0,25240683.0
2019-06-07,4440,4445,4330,4400,185715,111059.0,25240683.0
2019-06-10,4430,4465,4320,4395,249836,110933.0,25240683.0
2019-06-11,4430,4470,4350,4400,268206,111059.0,25240683.0
2019-06-12,4400,4445,4310,4350,229543,109797.0,25240683.0
2019-06-13,4355,4480,4355,4420,236335,111564.0,25240683.0
2019-06-14,4475,4475,4345,4385,198249,110680.0,25240683.0
2019-06-17,4385,4505,4355,4455,279072,112447.0,25240683.0
2019-06-18,4515,4655,4455,4595,674047,115981.0,25240683.0
2019-06-19,4640,4680,4540,4580,341866,115602.0,25240683.0
2019-06-20,4580,4625,4505,4585,186655,115729.0,25240683.0
2019-06-21,4635,4635,4535,4560,132697,115098.0,25240683.0
