코오롱생명과학(102940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-12,23050,25100,23050,24300,457453,277320.0,11412356.0
2019-06-13,24150,24850,23250,24200,381172,276179.0,11412356.0
2019-06-14,24200,25150,23700,24400,448536,278461.0,11412356.0
2019-06-17,23300,23300,21300,21350,668663,243654.0,11412356.0
2019-06-18,21400,22700,21200,21650,425078,247078.0,11412356.0
2019-06-19,21650,22950,21400,21600,702293,246507.0,11412356.0
2019-06-20,22150,22900,21950,22550,476796,257349.0,11412356.0
2019-06-21,22350,22600,21450,21450,286784,244795.0,11412356.0
2019-06-24,21800,22900,21750,22300,174481,254496.0,11412356.0
2019-06-25,22350,22550,21550,21600,147109,246507.0,11412356.0
2019-06-26,21600,22250,21300,21400,135400,244224.0,11412356.0
2019-06-27,21150,21400,20450,20500,179144,233953.0,11412356.0
2019-06-28,20500,21500,20500,20700,114084,236236.0,11412356.0
2019-07-01,21050,22400,20750,22100,304172,252213.0,11412356.0
2019-07-02,21550,22900,21400,22500,191144,256778.0,11412356.0
2019-07-03,22100,24500,20650,23650,1226347,269902.0,11412356.0
2019-07-04,23550,24400,22400,23550,419645,268761.0,11412356.0
2019-07-05,23800,30600,23800,30600,2764538,349218.0,11412356.0
2019-07-08,28500,30400,25800,26350,2015035,300716.0,11412356.0
2019-07-09,27000,27550,23450,24500,1079120,279603.0,11412356.0
2019-07-10,24550,24800,23600,24550,454603,280173.0,11412356.0
2019-07-11,24650,24850,21400,22600,1101819,257919.0,11412356.0
2019-07-12,23150,24800,22100,23000,845554,262484.0,11412356.0
2019-07-15,23000,23000,21600,22000,332223,251072.0,11412356.0
2019-07-16,21950,22650,21500,22050,230207,251642.0,11412356.0
2019-07-17,22050,22650,21700,22350,184746,255066.0,11412356.0
2019-07-18,22350,22450,21600,21800,158376,248789.0,11412356.0
2019-07-19,21750,22650,21450,22350,161000,255066.0,11412356.0
2019-07-22,22350,22700,21950,22200,105445,253354.0,11412356.0
2019-07-23,22200,22400,21700,22000,107286,251072.0,11412356.0
2019-07-24,21550,22100,21500,21550,111790,245936.0,11412356.0
2019-07-25,21000,21550,20400,20950,155790,239089.0,11412356.0
2019-07-26,20650,21700,20400,21400,179780,244224.0,11412356.0
2019-07-29,21800,22050,20000,20050,183246,228818.0,11412356.0
2019-07-30,19550,20650,19550,20200,131840,230530.0,11412356.0
2019-07-31,19850,21400,19700,21100,124796,240801.0,11412356.0
2019-08-01,20950,21500,20800,21000,72224,239659.0,11412356.0
2019-08-02,20250,21150,19550,20300,116763,231671.0,11412356.0
2019-08-05,20000,21700,20000,20500,372989,233953.0,11412356.0
2019-08-06,20150,21450,19700,20600,305358,235095.0,11412356.0
2019-08-07,21250,21250,20150,20500,136273,233953.0,11412356.0
2019-08-08,20500,21700,20300,21200,145160,241942.0,11412356.0
2019-08-09,21200,21550,19700,20000,235701,228247.0,11412356.0
2019-08-12,20000,20000,19100,19500,161759,222541.0,11412356.0
2019-08-13,19100,19350,18350,18650,236084,212840.0,11412356.0
2019-08-14,17750,17850,13900,14850,1475280,169473.0,11412356.0
2019-08-16,13350,15050,13150,14800,761710,168903.0,11412356.0
2019-08-19,14850,15250,14250,14900,372237,170044.0,11412356.0
2019-08-20,14950,15750,14500,15000,543976,171185.0,11412356.0
2019-08-21,15150,16400,15100,16000,384082,182598.0,11412356.0
2019-08-22,16200,20800,15850,20800,2899210,237377.0,11412356.0
2019-08-23,21900,26500,20500,20900,5335857,238518.0,11412356.0
2019-08-26,19950,24350,19000,22000,5189254,251072.0,11412356.0
2019-08-27,18850,21100,17200,17200,3613502,196293.0,11412356.0
2019-08-28,17450,17650,15750,16850,1861855,192298.0,11412356.0
2019-08-29,16550,17050,15700,16000,693261,182598.0,11412356.0
2019-08-30,16150,16350,15750,15800,561036,180315.0,11412356.0
2019-09-02,15300,15450,14350,15250,700224,174038.0,11412356.0
2019-09-03,15050,16300,15050,15350,726350,175180.0,11412356.0
2019-09-04,15300,15750,15250,15750,298956,179745.0,11412356.0
2019-09-05,15900,16000,15500,15600,229429,178033.0,11412356.0
2019-09-06,15750,15800,15350,15350,188772,175180.0,11412356.0
2019-09-09,15350,15650,14950,15050,151839,171756.0,11412356.0
2019-09-10,15050,15100,14750,15050,130304,171756.0,11412356.0
2019-09-11,14850,15550,14600,15050,234943,171756.0,11412356.0
2019-09-16,15350,15550,15000,15250,225489,174038.0,11412356.0
2019-09-17,15100,16100,14900,15750,468081,179745.0,11412356.0
2019-09-18,16050,18600,15550,17300,2353251,197434.0,11412356.0
2019-09-19,17500,17950,16550,16600,565467,189445.0,11412356.0
2019-09-20,16700,16750,15400,16000,471541,182598.0,11412356.0
2019-09-23,16650,18500,15100,16350,1918839,186592.0,11412356.0
2019-09-24,15950,16350,15600,15850,313165,180886.0,11412356.0
2019-09-25,15350,15600,14850,14900,357080,170044.0,11412356.0
2019-09-26,15100,15200,14550,14750,203255,168332.0,11412356.0
2019-09-27,14700,14700,14250,14450,135434,164909.0,11412356.0
2019-09-30,14550,15700,13450,14650,452481,167191.0,11412356.0
2019-10-01,14800,16100,14600,15250,619620,174038.0,11412356.0
2019-10-02,15000,15400,14800,14900,190816,170044.0,11412356.0
2019-10-04,14700,16100,14550,15500,382170,176892.0,11412356.0
2019-10-07,15800,17850,15650,16500,1415095,188304.0,11412356.0
