켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-17,6604,6849,6569,6718,49096,71664.0,9307001.0
2015-07-20,6788,6788,6596,6631,40147,70733.0,9307001.0
2015-07-21,6674,6674,6465,6579,24265,70175.0,9307001.0
2015-07-22,6517,6709,6499,6701,30324,71478.0,9307001.0
2015-07-23,6796,7102,6718,6980,92715,74456.0,9307001.0
2015-07-24,6883,6971,6674,6797,42440,72502.0,9307001.0
2015-07-27,6700,6779,6499,6562,45201,69989.0,9307001.0
2015-07-28,6412,6456,6212,6273,41988,66917.0,9307001.0
2015-07-29,6281,6438,6142,6273,98121,66917.0,9307001.0
2015-07-30,6246,6290,6081,6099,62488,65056.0,9307001.0
2015-07-31,6115,6203,5932,6204,27095,66173.0,9307001.0
2015-08-03,6307,6307,6081,6081,11988,64870.0,9307001.0
2015-08-04,5984,6159,5984,6134,16265,65428.0,9307001.0
2015-08-05,6168,6316,6151,6256,26392,66731.0,9307001.0
2015-08-06,6229,6569,6229,6562,49091,69989.0,9307001.0
2015-08-07,6543,6735,6526,6666,52164,71105.0,9307001.0
2015-08-10,6735,6735,6438,6509,23056,69430.0,9307001.0
2015-08-11,6604,6604,6325,6326,21911,67476.0,9307001.0
2015-08-12,6151,6246,5845,5977,64071,63753.0,9307001.0
2015-08-13,5915,6264,5915,6108,39585,65149.0,9307001.0
2015-08-17,6168,6168,5845,5933,34298,63288.0,9307001.0
2015-08-18,5889,5932,5670,5750,66554,61333.0,9307001.0
2015-08-19,5679,5740,5339,5523,63934,58913.0,9307001.0
2015-08-20,5286,5558,5252,5252,70988,56028.0,9307001.0
2015-08-21,4885,5191,4449,4476,164310,47745.0,9307001.0
2015-08-24,4179,4606,4179,4415,116491,47093.0,9307001.0
2015-08-25,4414,4737,4414,4721,51373,50351.0,9307001.0
2015-08-26,4710,5051,4632,4974,45723,53050.0,9307001.0
2015-08-27,4972,5164,4955,5096,26643,54353.0,9307001.0
2015-08-28,5094,5304,5060,5279,28252,56307.0,9307001.0
2015-08-31,5374,5906,5243,5724,87527,61054.0,9307001.0
2015-09-01,5662,5801,5566,5672,35964,60496.0,9307001.0
2015-09-02,5505,5810,5452,5794,30373,61798.0,9307001.0
2015-09-03,5941,5976,5792,5803,28048,61892.0,9307001.0
2015-09-04,5775,5984,5644,5672,27234,60496.0,9307001.0
2015-09-07,5670,6456,5514,5977,98407,63753.0,9307001.0
2015-09-08,5932,6142,5906,6038,38312,64404.0,9307001.0
2015-09-09,6046,6491,5932,6326,48668,67476.0,9307001.0
2015-09-10,6316,6534,6281,6343,39370,67662.0,9307001.0
2015-09-11,6299,6386,6255,6291,13905,67103.0,9307001.0
2015-09-14,6377,6377,6151,6230,21423,66452.0,9307001.0
2015-09-15,6159,6264,6159,6221,18337,66359.0,9307001.0
2015-09-16,6220,6316,6151,6195,27634,66080.0,9307001.0
2015-09-17,6176,6465,6124,6239,67024,66545.0,9307001.0
2015-09-18,6368,6368,6115,6282,26573,67010.0,9307001.0
2015-09-21,6176,6264,6159,6248,17067,66638.0,9307001.0
2015-09-22,6246,6456,6229,6413,45489,68406.0,9307001.0
2015-09-23,6412,6560,6307,6309,25656,67290.0,9307001.0
2015-09-24,6299,6482,6290,6448,28626,68779.0,9307001.0
2015-09-25,6447,6499,6343,6465,19987,68965.0,9307001.0
2015-09-30,6395,6438,6316,6326,18070,67476.0,9307001.0
2015-10-01,6325,6534,6325,6413,27176,68406.0,9307001.0
2015-10-02,6526,6543,6412,6422,30306,68500.0,9307001.0
2015-10-05,6368,6526,6368,6457,37057,68872.0,9307001.0
2015-10-06,6456,6526,6377,6378,19323,68034.0,9307001.0
2015-10-07,6412,6700,6412,6614,41922,70547.0,9307001.0
2015-10-08,6613,6971,6613,6806,56927,72595.0,9307001.0
2015-10-12,6770,6997,6761,6885,43515,73432.0,9307001.0
2015-10-13,6971,7005,6718,6849,33680,73060.0,9307001.0
2015-10-14,6849,6849,6674,6701,24081,71478.0,9307001.0
2015-10-15,6613,6761,6560,6762,18375,72129.0,9307001.0
2015-10-16,6691,6805,6691,6718,17560,71664.0,9307001.0
2015-10-19,6657,6761,6639,6640,12375,70826.0,9307001.0
2015-10-20,6577,6700,6543,6562,31825,69989.0,9307001.0
2015-10-21,6560,6718,6499,6518,12193,69523.0,9307001.0
2015-10-22,6491,6491,6246,6248,39027,66638.0,9307001.0
2015-10-23,6246,6560,6246,6265,56533,66824.0,9307001.0
2015-10-26,6237,6404,6237,6309,21643,67290.0,9307001.0
2015-10-27,6255,6325,6115,6134,33412,65428.0,9307001.0
2015-10-28,6273,6273,6089,6151,12972,65614.0,9307001.0
2015-10-29,6115,6246,6115,6134,14269,65428.0,9307001.0
2015-10-30,6115,6237,6002,6003,20722,64032.0,9307001.0
2015-11-02,5993,5993,5697,5741,38245,61240.0,9307001.0
2015-11-03,5740,5976,5706,5767,14046,61519.0,9307001.0
2015-11-04,5706,5828,5706,5803,12144,61892.0,9307001.0
2015-11-05,5801,5819,5767,5794,12721,61798.0,9307001.0
2015-11-06,5819,6020,5767,5803,28382,61892.0,9307001.0
2015-11-09,5784,5959,5601,5628,22421,60030.0,9307001.0
2015-11-10,5627,5653,5374,5401,21088,57610.0,9307001.0
2015-11-11,5426,5539,5130,5488,16146,58541.0,9307001.0
2015-11-12,5487,5566,5366,5567,13536,59379.0,9307001.0
2015-11-13,5636,5636,5391,5392,19612,57517.0,9307001.0
2015-11-16,5330,5505,5304,5392,8552,57517.0,9307001.0
2015-11-17,5330,5487,5330,5419,8000,57796.0,9307001.0
2015-11-18,5366,5461,5261,5296,22298,56493.0,9307001.0
2015-11-19,5409,5417,5278,5305,14913,56587.0,9307001.0
2015-11-20,5444,5609,5339,5575,12991,59472.0,9307001.0
2015-11-23,5653,5714,5522,5611,20718,59844.0,9307001.0
2015-11-24,5609,5749,5609,5680,10694,60589.0,9307001.0
2015-11-25,5784,5784,5662,5689,6270,60682.0,9307001.0
2015-11-26,5688,5767,5636,5724,5414,61054.0,9307001.0
2015-11-27,5714,5801,5636,5680,7025,60589.0,9307001.0
2015-11-30,5679,5784,5548,5628,9911,60030.0,9307001.0
2015-12-01,5644,5758,5583,5654,15982,60309.0,9307001.0
2015-12-02,5653,5932,5609,5715,15358,60961.0,9307001.0
2015-12-03,5714,5758,5627,5759,12115,61426.0,9307001.0
2015-12-04,5758,5758,5653,5706,10904,60868.0,9307001.0
2015-12-07,5758,5758,5627,5741,13991,61240.0,9307001.0
2015-12-08,5828,5828,5644,5715,12670,60961.0,9307001.0
2015-12-09,5758,6142,5758,5776,34815,61612.0,9307001.0
2015-12-10,5906,5906,5731,5803,15815,61892.0,9307001.0
2015-12-11,5845,5880,5749,5864,9264,62543.0,9307001.0
2015-12-14,5898,5898,5426,5436,24045,57983.0,9307001.0
2015-12-15,5435,5592,5435,5523,9192,58913.0,9307001.0
2015-12-16,5522,5644,5522,5602,6466,59751.0,9307001.0
2015-12-17,5601,5932,5601,5933,39737,63288.0,9307001.0
2015-12-18,5889,6037,5801,6029,16004,64311.0,9307001.0
2015-12-21,6028,6028,5889,5977,18362,63753.0,9307001.0
2015-12-22,5976,6063,5915,5916,17931,63101.0,9307001.0
2015-12-23,5889,6063,5889,5968,30320,63660.0,9307001.0
2015-12-24,5976,6237,5976,6186,47200,65987.0,9307001.0
2015-12-28,6185,6770,6185,6771,136266,72222.0,9307001.0
2015-12-29,6789,6961,6723,6771,38983,65987.0,9307001.0
2015-12-30,6866,6866,6532,6733,17126,65614.0,9307001.0
2016-01-04,6684,7162,6589,6971,111251,67941.0,9307001.0
2016-01-05,6828,7009,6799,6971,35250,67941.0,9307001.0
2016-01-06,6971,7057,6713,6914,39717,67383.0,9307001.0
2016-01-07,6732,6904,6551,6589,27413,64218.0,9307001.0
2016-01-08,6589,6589,6302,6475,19719,63101.0,9307001.0
2016-01-11,6312,6522,6312,6437,8500,62729.0,9307001.0
2016-01-12,6493,6532,6331,6341,14066,61798.0,9307001.0
2016-01-13,6312,6436,6312,6398,11111,62357.0,9307001.0
2016-01-14,6427,6427,6188,6312,20066,61519.0,9307001.0
2016-01-15,6455,6455,6293,6332,11101,61705.0,9307001.0
2016-01-18,6369,6369,6083,6150,14982,59937.0,9307001.0
2016-01-19,6207,6207,6025,6150,10800,59937.0,9307001.0
2016-01-20,6207,6207,5920,6112,20713,59565.0,9307001.0
2016-01-21,5930,6197,5930,5959,8152,58076.0,9307001.0
2016-01-22,6207,6207,5968,5997,16577,58448.0,9307001.0
2016-01-25,6150,6159,6054,6141,15097,59844.0,9307001.0
2016-01-26,6054,6293,6025,6179,6316,60216.0,9307001.0
2016-01-27,6178,6255,6006,6007,9776,58541.0,9307001.0
2016-01-28,5930,6140,5930,6007,7353,58541.0,9307001.0
2016-01-29,6006,6131,5978,6007,7701,58541.0,9307001.0
2016-02-01,6025,6188,6025,6112,5924,59565.0,9307001.0
2016-02-02,6255,6255,6073,6112,5513,59565.0,9307001.0
2016-02-03,6111,6111,5959,6036,11192,58820.0,9307001.0
2016-02-04,6006,6083,5987,6036,12245,58820.0,9307001.0
2016-02-05,5968,6083,5968,5997,6338,58448.0,9307001.0
2016-02-11,5987,6025,5815,5864,30117,57145.0,9307001.0
2016-02-12,5834,5834,5443,5520,66950,53794.0,9307001.0
2016-02-15,5519,5615,5472,5539,12038,53981.0,9307001.0
2016-02-16,5538,5653,5538,5654,7967,55097.0,9307001.0
2016-02-17,5663,5691,5548,5577,9096,54353.0,9307001.0
2016-02-18,5634,5739,5615,5720,12699,55749.0,9307001.0
2016-02-19,5749,5777,5672,5759,7620,56121.0,9307001.0
2016-02-22,5854,5873,5758,5864,19297,57145.0,9307001.0
2016-02-23,5758,5873,5758,5806,10776,56587.0,9307001.0
2016-02-24,5863,5863,5729,5797,11793,56493.0,9307001.0
2016-02-25,5729,5863,5729,5778,5797,56307.0,9307001.0
2016-02-26,5987,5997,5749,5759,11459,56121.0,9307001.0
2016-02-29,5710,5787,5682,5730,15045,55842.0,9307001.0
2016-03-02,5739,5815,5720,5739,10293,55935.0,9307001.0
2016-03-03,5739,6971,5720,6112,102657,59565.0,9307001.0
2016-03-04,6216,6493,6111,6303,56138,61426.0,9307001.0
2016-03-07,6388,6388,6274,6274,18933,61147.0,9307001.0
2016-03-08,6331,6331,6111,6131,21745,59751.0,9307001.0
2016-03-09,6131,6293,6092,6207,15960,60496.0,9307001.0
2016-03-10,6293,6484,6236,6370,24819,62078.0,9307001.0
2016-03-11,6427,6465,6369,6465,12307,63008.0,9307001.0
2016-03-14,6627,6627,6226,6398,8600,62357.0,9307001.0
2016-03-15,6302,6388,6255,6370,11146,62078.0,9307001.0
2016-03-16,6474,6474,6302,6332,11956,61705.0,9307001.0
2016-03-17,6331,6446,6073,6303,6757,61426.0,9307001.0
2016-03-18,6302,6513,6302,6456,11215,62915.0,9307001.0
2016-03-21,6455,6493,6360,6389,3719,62264.0,9307001.0
2016-03-22,6341,6398,6255,6370,6537,62078.0,9307001.0
2016-03-23,6436,6436,6207,6207,11012,60496.0,9307001.0
2016-03-24,6150,6274,6150,6188,12066,60309.0,9307001.0
2016-03-25,6236,6236,6054,6064,14429,59099.0,9307001.0
2016-03-28,6064,6121,5911,6026,20004,58727.0,9307001.0
2016-03-29,5978,6350,5911,5997,32785,58448.0,9307001.0
2016-03-30,6025,6197,5873,5902,47525,57517.0,9307001.0
2016-03-31,5911,6092,5739,5959,9366,58076.0,9307001.0
2016-04-01,5911,6016,5911,5959,14179,58076.0,9307001.0
2016-04-04,6054,6054,5873,5873,14314,57238.0,9307001.0
2016-04-05,5815,5978,5815,5902,11335,57517.0,9307001.0
2016-04-06,5987,5997,5901,5988,9022,58355.0,9307001.0
2016-04-07,6045,6064,5901,5902,12337,57517.0,9307001.0
2016-04-08,5901,5987,5844,5988,16670,58355.0,9307001.0
2016-04-11,6045,6054,5940,6026,7034,58727.0,9307001.0
2016-04-12,6073,6121,5968,6026,16942,58727.0,9307001.0
2016-04-14,6131,6131,5959,6102,14043,59472.0,9307001.0
2016-04-15,6054,6312,6054,6188,23250,60309.0,9307001.0
2016-04-18,6188,6302,6188,6246,18329,60868.0,9307001.0
2016-04-19,6398,6398,6169,6246,17888,60868.0,9307001.0
2016-04-20,6245,6302,6150,6255,29012,60961.0,9307001.0
2016-04-21,6159,6216,6035,6055,56569,64636.0,10194971.0
2016-04-22,6035,6140,5978,6131,30857,65452.0,10194971.0
2016-04-25,6169,6169,6025,6036,13664,64432.0,10194971.0
2016-04-26,5987,6140,5968,6102,32478,65146.0,10194971.0
2016-04-27,6150,6255,6064,6141,31522,65554.0,10194971.0
2016-04-28,6197,6197,6111,6112,25459,65248.0,10194971.0
2016-04-29,6111,6159,6016,6064,20470,64738.0,10194971.0
2016-05-02,5997,6102,5873,5959,28891,63617.0,10194971.0
2016-05-03,6064,6064,5806,5864,40765,62597.0,10194971.0
2016-05-04,5863,5863,5663,5720,38482,61068.0,10194971.0
2016-05-09,5701,5777,5596,5720,34257,61068.0,10194971.0
2016-05-10,5720,5796,5701,5778,13415,61680.0,10194971.0
2016-05-11,5901,5901,5739,5787,8859,61782.0,10194971.0
2016-05-12,5787,5873,5710,5787,19845,61782.0,10194971.0
2016-05-13,5844,5854,5710,5778,19664,61680.0,10194971.0
2016-05-16,5825,5854,5624,5654,24952,60354.0,10194971.0
2016-05-17,5729,5729,5376,5434,49942,58009.0,10194971.0
2016-05-18,5433,5519,5271,5300,37363,56582.0,10194971.0
2016-05-19,5443,5443,5109,5147,28333,54951.0,10194971.0
2016-05-20,5176,5176,5090,5157,8718,55053.0,10194971.0
2016-05-23,5156,5252,4975,5061,13185,54033.0,10194971.0
2016-05-24,5156,5156,4956,4966,18716,53014.0,10194971.0
2016-05-25,4899,5004,4879,4918,19823,52504.0,10194971.0
2016-05-26,5061,5061,4774,4775,20221,50975.0,10194971.0
2016-05-27,4774,5147,4731,4985,36520,53218.0,10194971.0
2016-05-30,5051,5051,4975,5023,13279,53626.0,10194971.0
2016-05-31,5051,5051,4899,4909,11448,52402.0,10194971.0
2016-06-01,5004,5051,4899,5004,21222,53422.0,10194971.0
2016-06-02,5004,5118,4946,5004,10754,53422.0,10194971.0
2016-06-03,5004,5090,4927,4995,12206,53320.0,10194971.0
2016-06-07,5042,5042,4946,4947,13722,52810.0,10194971.0
2016-06-08,5032,5061,4927,4928,12240,52606.0,10194971.0
2016-06-09,5004,5004,4918,4947,7017,52810.0,10194971.0
2016-06-10,5023,5051,4908,5052,14735,53931.0,10194971.0
2016-06-13,5051,5051,4937,5014,6145,53524.0,10194971.0
2016-06-14,4994,5156,4956,5147,26828,54951.0,10194971.0
2016-06-15,5118,5347,4946,5281,26992,56378.0,10194971.0
2016-06-16,5338,5338,4899,4966,25136,53014.0,10194971.0
2016-06-17,5109,5109,4965,5042,7178,53829.0,10194971.0
2016-06-20,5042,5080,4985,5042,11196,53829.0,10194971.0
2016-06-21,5051,5128,4994,5109,7946,54543.0,10194971.0
2016-06-22,5147,5147,5070,5109,7793,54543.0,10194971.0
2016-06-23,5156,5156,5023,5100,5621,54441.0,10194971.0
2016-06-24,5128,5166,4770,4947,22161,52810.0,10194971.0
2016-06-27,4536,5004,4536,4689,38235,50057.0,10194971.0
2016-06-28,4784,4860,4688,4851,8721,51790.0,10194971.0
2016-06-29,4908,4965,4794,4956,8161,52912.0,10194971.0
2016-06-30,4956,5023,4889,4966,3585,53014.0,10194971.0
2016-07-01,5013,5013,4899,4985,5895,53218.0,10194971.0
2016-07-04,5013,5013,4860,4890,16033,52198.0,10194971.0
2016-07-05,5013,5013,4784,4909,15252,52402.0,10194971.0
2016-07-06,4965,4965,4832,4918,15265,52504.0,10194971.0
2016-07-07,4889,5013,4889,5014,19223,53524.0,10194971.0
2016-07-08,5023,5109,4956,5052,9080,53931.0,10194971.0
2016-07-11,5118,5128,5051,5071,13487,54135.0,10194971.0
2016-07-12,5137,5137,5070,5109,8010,54543.0,10194971.0
2016-07-13,5147,5176,5061,5166,15656,55155.0,10194971.0
2016-07-14,5195,5195,5070,5186,9548,55359.0,10194971.0
2016-07-15,5185,5281,5156,5252,18305,56072.0,10194971.0
2016-07-18,5252,5386,5204,5386,22635,57500.0,10194971.0
2016-07-19,5405,5729,5386,5539,68430,59131.0,10194971.0
2016-07-20,5634,5682,5261,5596,38122,59743.0,10194971.0
2016-07-21,5596,5806,5433,5606,65073,59844.0,10194971.0
2016-07-22,5519,5663,5462,5482,23700,58519.0,10194971.0
2016-07-25,5529,5529,5347,5348,9514,57092.0,10194971.0
2016-07-26,5424,5510,5357,5491,5936,58621.0,10194971.0
2016-07-27,5510,5672,5405,5654,26072,60354.0,10194971.0
2016-07-28,5653,5653,5510,5587,11800,59641.0,10194971.0
2016-07-29,5634,5634,5529,5606,13920,59844.0,10194971.0
2016-08-01,5605,5701,5414,5520,25579,58927.0,10194971.0
2016-08-02,5462,5577,5443,5558,7613,59335.0,10194971.0
2016-08-03,5538,5586,5367,5501,11021,58723.0,10194971.0
2016-08-04,5328,5538,5328,5472,20368,58417.0,10194971.0
2016-08-05,5529,5672,5405,5673,36928,60558.0,10194971.0
2016-08-08,5777,6131,5739,5825,295041,62189.0,10194971.0
2016-08-09,5729,5940,5643,5892,60777,62903.0,10194971.0
2016-08-10,5968,5968,5834,5883,31754,62801.0,10194971.0
2016-08-11,5959,5968,5758,5825,24747,62189.0,10194971.0
2016-08-12,5825,5920,5768,5806,32337,61985.0,10194971.0
2016-08-16,5710,5806,5567,5692,37484,60762.0,10194971.0
2016-08-17,5691,5691,5462,5587,18331,59641.0,10194971.0
2016-08-18,5500,7143,5395,6857,1781578,73200.0,10194971.0
2016-08-19,6684,6770,6427,6609,571963,70549.0,10194971.0
2016-08-22,6704,6713,6255,6332,302859,67593.0,10194971.0
2016-08-23,6264,6656,6159,6494,359279,69326.0,10194971.0
2016-08-24,6493,6579,6293,6332,108016,67593.0,10194971.0
2016-08-25,6398,6398,6207,6246,47339,66675.0,10194971.0
2016-08-26,6188,6312,5930,6141,105387,65554.0,10194971.0
2016-08-29,6140,6150,5863,5997,56306,64024.0,10194971.0
2016-08-30,6016,6178,5987,5997,40311,64024.0,10194971.0
2016-08-31,5968,6092,5729,5854,47184,62495.0,10194971.0
2016-09-01,5729,5882,5682,5778,44366,61680.0,10194971.0
2016-09-02,5806,5806,5548,5778,43775,61680.0,10194971.0
2016-09-05,5663,5863,5663,5759,17908,61476.0,10194971.0
2016-09-06,5758,6274,5758,6016,157119,64228.0,10194971.0
2016-09-07,6016,6121,5882,5997,33318,64024.0,10194971.0
2016-09-08,6035,6064,5873,5997,38052,64024.0,10194971.0
2016-09-09,5901,6092,5844,6055,40369,64636.0,10194971.0
2016-09-12,6025,6570,5940,6446,409774,68816.0,10194971.0
2016-09-13,6503,6627,6197,6246,204928,66675.0,10194971.0
2016-09-19,6341,6436,6236,6389,98742,68204.0,10194971.0
2016-09-20,6513,7897,6207,7525,1979775,80336.0,10194971.0
2016-09-21,7601,7601,7305,7478,605031,79827.0,10194971.0
2016-09-22,7477,7477,7095,7134,374326,76156.0,10194971.0
2016-09-23,7181,7353,7019,7220,243320,77074.0,10194971.0
2016-09-26,7114,7324,6551,6761,491820,72180.0,10194971.0
2016-09-27,6761,6761,6465,6570,211322,70141.0,10194971.0
2016-09-28,6627,7286,6446,6838,717870,72996.0,10194971.0
2016-09-29,6837,7038,6789,6905,125923,73710.0,10194971.0
2016-09-30,6875,6933,6541,6742,87247,71976.0,10194971.0
2016-10-04,6895,6895,6789,6828,58930,72894.0,10194971.0
2016-10-05,6875,6933,6713,6771,73289,72282.0,10194971.0
2016-10-06,6732,6895,6665,6800,49190,72588.0,10194971.0
2016-10-07,6799,6847,6560,6647,73580,70957.0,10194971.0
2016-10-10,6646,7267,6522,7124,1287832,76054.0,10194971.0
2016-10-11,7028,7105,6474,6475,402562,69122.0,10194971.0
2016-10-12,6350,6388,6064,6179,308549,65961.0,10194971.0
2016-10-13,6121,6245,5911,5921,202721,63209.0,10194971.0
2016-10-14,5920,6255,5920,6207,165603,66267.0,10194971.0
2016-10-17,6216,6274,6064,6207,77421,66267.0,10194971.0
2016-10-18,6207,6274,6083,6207,55730,66267.0,10194971.0
2016-10-19,6207,6350,6131,6274,68380,66981.0,10194971.0
2016-10-20,6302,6322,6006,6121,79641,65350.0,10194971.0
2016-10-21,6045,6178,6006,6102,28741,65146.0,10194971.0
2016-10-24,6025,6675,6025,6246,320580,66675.0,10194971.0
2016-10-25,6255,6341,6006,6064,112978,64738.0,10194971.0
2016-10-26,6054,6054,5624,5864,142640,62597.0,10194971.0
2016-10-27,5768,5997,5768,5873,28603,62699.0,10194971.0
2016-10-28,5854,5978,5825,5892,22625,62903.0,10194971.0
2016-10-31,5882,5882,5481,5568,87117,59437.0,10194971.0
2016-11-01,5519,5710,5433,5644,26727,60252.0,10194971.0
2016-11-02,5643,5787,5347,5348,56509,57092.0,10194971.0
2016-11-03,5347,5491,5252,5329,34477,56888.0,10194971.0
2016-11-04,5328,5395,5319,5367,19540,57296.0,10194971.0
2016-11-07,5367,5643,5367,5634,37357,60150.0,10194971.0
2016-11-08,5634,5873,5491,5673,79184,60558.0,10194971.0
2016-11-09,5634,5749,4956,5367,160850,57296.0,10194971.0
2016-11-10,5462,5605,5367,5596,60575,59743.0,10194971.0
2016-11-11,5462,5672,5443,5673,38058,60558.0,10194971.0
2016-11-14,5624,5777,5577,5759,42248,61476.0,10194971.0
2016-11-15,5758,6150,5691,5816,63624,62087.0,10194971.0
2016-11-16,5825,5968,5758,5959,39750,63617.0,10194971.0
2016-11-17,5882,6064,5863,6036,38185,64432.0,10194971.0
2016-11-18,6035,6054,5911,6007,24638,64126.0,10194971.0
2016-11-21,5911,6045,5729,5911,37412,63107.0,10194971.0
2016-11-22,5624,5911,5624,5797,37639,61883.0,10194971.0
2016-11-23,5777,5825,5634,5749,32257,61374.0,10194971.0
2016-11-24,5777,5777,5586,5596,18141,59743.0,10194971.0
2016-11-25,5596,5729,5548,5711,10760,60966.0,10194971.0
2016-11-28,5758,5758,5577,5634,8995,60150.0,10194971.0
2016-11-29,5643,5710,5634,5682,17070,60660.0,10194971.0
2016-11-30,5672,5920,5672,5835,34451,62291.0,10194971.0
2016-12-01,5901,6006,5834,5911,27795,63107.0,10194971.0
2016-12-02,5940,6207,5930,6007,59328,64126.0,10194971.0
2016-12-05,6064,6064,5825,5835,37716,62291.0,10194971.0
2016-12-06,5959,5959,5815,5864,20846,62597.0,10194971.0
2016-12-07,5863,5968,5796,5892,14153,62903.0,10194971.0
2016-12-08,5777,5959,5777,5930,33420,63311.0,10194971.0
2016-12-09,6006,6140,5873,6083,41873,64942.0,10194971.0
2016-12-12,6092,6331,6092,6322,72023,67491.0,10194971.0
2016-12-13,6322,6541,6226,6494,58978,69326.0,10194971.0
2016-12-14,6493,6608,6302,6551,77832,69938.0,10194971.0
2016-12-15,6427,6684,6369,6637,82902,70855.0,10194971.0
2016-12-16,6646,6694,6503,6513,43028,69530.0,10194971.0
2016-12-19,6589,6875,6513,6876,144024,73404.0,10194971.0
2016-12-20,6828,7000,6799,6943,56153,74117.0,10194971.0
2016-12-21,6866,7181,6818,7182,130625,76666.0,10194971.0
2016-12-22,7219,7735,7181,7688,310866,82070.0,10194971.0
2016-12-23,7678,8231,7592,7831,376624,83599.0,10194971.0
2016-12-26,7869,7945,7487,7487,152524,79929.0,10194971.0
2016-12-27,7563,7878,7487,7850,143638,83803.0,10194971.0
2016-12-28,8170,8270,7780,8180,93512,83395.0,10194971.0
2016-12-29,8100,8380,8000,8380,116799,85434.0,10194971.0
2017-01-02,8420,9260,8410,8890,285768,90633.0,10194971.0
2017-01-03,8800,8870,8480,8700,180718,88696.0,10194971.0
2017-01-04,8600,9000,8260,8470,269461,86351.0,10194971.0
2017-01-05,8640,8800,8530,8740,120558,89104.0,10194971.0
2017-01-06,8800,8880,8360,8540,137408,87065.0,10194971.0
2017-01-09,8540,8550,7920,8070,271137,82273.0,10194971.0
2017-01-10,7990,8130,7800,7950,167296,81050.0,10194971.0
2017-01-11,7970,8200,7790,8130,174752,82885.0,10194971.0
2017-01-12,8170,8200,7860,7860,83728,80132.0,10194971.0
2017-01-13,7840,8120,7790,7810,66594,79623.0,10194971.0
2017-01-16,7780,7900,7330,7420,150198,75647.0,10194971.0
2017-01-17,7350,7650,7280,7390,60840,75341.0,10194971.0
2017-01-18,7470,7520,7140,7410,46125,75545.0,10194971.0
2017-01-19,7410,7740,7360,7710,87005,78603.0,10194971.0
2017-01-20,7710,7900,7600,7600,60228,77482.0,10194971.0
2017-01-23,7550,7760,7360,7360,46670,75035.0,10194971.0
2017-01-24,7360,7660,7300,7550,54298,76972.0,10194971.0
2017-01-25,7640,7780,7580,7680,84290,80160.0,10437538.0
2017-01-26,7700,7810,7690,7740,81900,80787.0,10437538.0
2017-01-31,7700,7850,7660,7750,67322,80891.0,10437538.0
2017-02-01,7840,8140,7770,8100,190462,84544.0,10437538.0
2017-02-02,8100,8100,7730,7850,122661,81935.0,10437538.0
2017-02-03,7840,7850,7300,7350,123358,76716.0,10437538.0
2017-02-06,7350,7820,7200,7520,134457,78490.0,10437538.0
2017-02-07,7590,7700,7200,7380,66865,77029.0,10437538.0
2017-02-08,7490,7490,7200,7350,35643,76716.0,10437538.0
2017-02-09,7420,7450,7250,7270,42135,75881.0,10437538.0
2017-02-10,7270,7380,7080,7150,59458,74628.0,10437538.0
2017-02-13,7120,7150,6850,6950,86131,72541.0,10437538.0
2017-02-14,7000,7050,6760,6800,55357,70975.0,10437538.0
2017-02-15,6900,6980,6800,6880,45414,71810.0,10437538.0
2017-02-16,6970,6970,6750,6760,39154,70558.0,10437538.0
2017-02-17,6790,6900,6680,6890,48335,71915.0,10437538.0
2017-02-20,6930,7210,6890,7150,75678,74628.0,10437538.0
2017-02-21,7150,7250,7100,7150,60102,74628.0,10437538.0
2017-02-22,7150,7230,7040,7040,28592,73480.0,10437538.0
2017-02-23,7040,7150,6850,6950,36493,74678.0,10745020.0
2017-02-24,6980,7040,6710,6850,38688,73603.0,10745020.0
2017-02-27,6900,6900,6550,6550,43647,70380.0,10745020.0
2017-02-28,6480,6590,6310,6360,62351,68338.0,10745020.0
2017-03-02,6470,6470,6210,6220,61245,66834.0,10745020.0
2017-03-03,6250,6280,6050,6090,51736,65437.0,10745020.0
2017-03-06,6130,6280,6020,6230,77005,66941.0,10745020.0
2017-03-07,6330,6330,6140,6200,24918,66619.0,10745020.0
2017-03-08,6200,6300,6120,6160,24900,66189.0,10745020.0
2017-03-09,6150,6180,6050,6080,34407,65330.0,10745020.0
2017-03-10,6120,6330,6040,6170,57978,66297.0,10745020.0
2017-03-13,6200,6510,6200,6510,78947,69950.0,10745020.0
2017-03-14,6510,6980,6510,6860,127283,73711.0,10745020.0
2017-03-15,6920,6980,6640,6800,94725,73066.0,10745020.0
2017-03-16,7050,7800,6860,7190,598596,77257.0,10745020.0
2017-03-17,7230,7240,7070,7090,81768,76182.0,10745020.0
2017-03-20,7150,8480,6880,7290,2319794,78331.0,10745020.0
2017-03-21,7130,7380,6920,6940,296302,74570.0,10745020.0
2017-03-22,6900,7030,6700,6800,128616,73066.0,10745020.0
2017-03-23,6760,6910,6540,6600,147691,70917.0,10745020.0
2017-03-24,6650,6730,6510,6680,77038,71777.0,10745020.0
2017-03-27,6680,6840,6630,6760,55522,72636.0,10745020.0
2017-03-28,6850,7090,6700,7030,89102,75537.0,10745020.0
2017-03-29,7010,7120,6900,7000,81177,75215.0,10745020.0
2017-03-30,7040,7250,7010,7100,90738,76290.0,10745020.0
2017-03-31,7100,7160,6960,7080,52270,76075.0,10745020.0
