아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-18,13301,13912,13225,13760,495728,184782.0,10237204.0
2011-01-19,13721,13949,13492,13722,366230,184270.0,10237204.0
2011-01-20,13797,14826,13759,14599,1184897,196042.0,10237204.0
2011-01-21,14597,15017,14293,14637,688039,196554.0,10237204.0
2011-01-24,14484,14788,14140,14256,605423,191436.0,10237204.0
2011-01-25,14254,14407,13530,13608,546262,182734.0,10237204.0
2011-01-26,13607,13873,13416,13684,287930,183758.0,10237204.0
2011-01-27,13988,13988,13188,13417,428442,180175.0,10237204.0
2011-01-28,13340,13721,13301,13531,225564,181710.0,10237204.0
2011-01-31,13264,13949,13225,13645,253039,183246.0,10237204.0
2011-02-01,13912,14254,13645,13645,314807,183246.0,10237204.0
2011-02-07,13797,13988,13645,13798,248381,185293.0,10237204.0
2011-02-08,13912,13988,13188,13227,275748,177615.0,10237204.0
2011-02-09,13340,13340,12616,12807,214033,171985.0,10237204.0
2011-02-10,12730,13073,12616,12655,149476,169938.0,10237204.0
2011-02-11,12730,13264,12653,12883,210781,173009.0,10237204.0
2011-02-14,13035,13188,12653,12959,117043,174032.0,10237204.0
2011-02-15,13073,13225,12844,12998,186772,174544.0,10237204.0
2011-02-16,12997,13721,12959,13493,432623,181199.0,10237204.0
2011-02-17,13645,13683,12501,12769,374596,171473.0,10237204.0
2011-02-18,12844,13073,12653,12959,193945,174032.0,10237204.0
2011-02-21,12959,13454,12920,13264,208906,178127.0,10237204.0
2011-02-22,13073,13568,12920,12921,213900,173521.0,10237204.0
2011-02-23,12730,13073,12425,12502,178011,167890.0,10237204.0
2011-02-24,12387,12883,12196,12769,210238,171473.0,10237204.0
2011-02-25,12730,13340,12692,13303,263900,178639.0,10237204.0
2011-02-28,13340,13721,13225,13531,298331,181710.0,10237204.0
2011-03-02,13492,13836,13454,13569,302296,182222.0,10237204.0
2011-03-03,13797,13912,13568,13760,301858,184782.0,10237204.0
2011-03-04,13949,14102,13721,13798,228340,185293.0,10237204.0
2011-03-07,13645,14331,13607,14141,438461,189900.0,10237204.0
2011-03-08,14217,14445,14064,14217,269441,190924.0,10237204.0
2011-03-09,14407,14407,13416,13569,393123,182222.0,10237204.0
2011-03-10,13111,13264,12616,12959,378910,174032.0,10237204.0
2011-03-11,12653,13111,12577,12998,257912,174544.0,10237204.0
2011-03-14,12883,12997,11815,12121,349400,162772.0,10237204.0
2011-03-15,12006,12463,10519,11091,386356,148951.0,10237204.0
2011-03-16,11396,11815,11205,11702,350086,157141.0,10237204.0
2011-03-17,11320,11624,11129,11550,150695,155094.0,10237204.0
2011-03-18,11777,12311,11700,12197,205425,163795.0,10237204.0
2011-03-21,12463,12730,12463,12692,172220,170449.0,10237204.0
2011-03-22,12768,12959,12616,12692,161503,170449.0,10237204.0
2011-03-23,12692,12883,12577,12807,122756,171985.0,10237204.0
2011-03-24,12883,13378,12539,13340,249842,179151.0,10237204.0
2011-03-25,13645,13645,13111,13340,182309,179151.0,10237204.0
2011-03-28,13340,13454,13111,13150,113370,176592.0,10237204.0
2011-03-29,13073,13340,13073,13188,82049,177104.0,10237204.0
2011-03-30,13149,13492,13035,13493,183584,181199.0,10237204.0
2011-03-31,13607,14712,13530,14332,1152997,192459.0,10237204.0
2011-04-01,14636,15017,14407,14446,537963,193995.0,10237204.0
2011-04-04,14521,14674,14254,14408,260030,193483.0,10237204.0
2011-04-05,14560,14636,14140,14484,333181,194507.0,10237204.0
2011-04-06,14636,14865,14217,14217,323324,190924.0,10237204.0
2011-04-07,14254,14636,14102,14256,200694,191436.0,10237204.0
2011-04-08,14445,14674,13645,13684,291775,183758.0,10237204.0
2011-04-11,13607,13912,13340,13760,115887,184782.0,10237204.0
2011-04-12,13683,13912,13225,13227,138789,177615.0,10237204.0
2011-04-13,13264,13530,13035,13493,120290,181199.0,10237204.0
2011-04-14,13607,13949,13492,13798,119839,185293.0,10237204.0
2011-04-15,13797,13912,13340,13493,106991,181199.0,10237204.0
2011-04-18,13454,13568,12577,12655,275461,169938.0,10237204.0
2011-04-19,12501,13111,12349,12845,164465,172497.0,10237204.0
2011-04-20,13035,13721,13035,13645,216844,183246.0,10237204.0
2011-04-21,13797,13836,13264,13264,168823,178127.0,10237204.0
2011-04-22,13188,13454,12539,12959,306797,174032.0,10237204.0
2011-04-25,12806,13149,12768,13112,81023,176080.0,10237204.0
2011-04-26,13149,13416,12692,12845,119753,172497.0,10237204.0
2011-04-27,12883,13225,12653,12731,160582,170961.0,10237204.0
2011-04-28,12806,12920,12044,12083,210904,162260.0,10237204.0
2011-04-29,12196,12349,11548,11816,172900,158677.0,10237204.0
2011-05-02,11777,12120,11739,12007,192818,161236.0,10237204.0
2011-05-03,12044,12616,11968,12159,167275,163283.0,10237204.0
2011-05-04,12196,12311,11815,11892,108094,159700.0,10237204.0
2011-05-06,11510,11624,11205,11435,188858,153558.0,10237204.0
2011-05-09,11663,11891,11548,11587,84540,155606.0,10237204.0
2011-05-11,11587,11777,11205,11321,141098,152022.0,10237204.0
2011-05-12,11015,11434,10976,11130,134722,149463.0,10237204.0
2011-05-13,11205,12006,11129,12007,254561,161236.0,10237204.0
2011-05-16,12006,12235,11777,11892,110580,159700.0,10237204.0
2011-05-17,11739,11968,11396,11435,98943,153558.0,10237204.0
2011-05-18,11624,11777,11434,11511,97087,154582.0,10237204.0
2011-05-19,11510,11663,10862,10863,139961,145880.0,10237204.0
2011-05-20,10939,11548,10748,11015,86657,147928.0,10237204.0
2011-05-23,10862,11053,10595,10634,83201,142809.0,10237204.0
2011-05-24,10405,10634,9910,9986,283796,134107.0,10237204.0
2011-05-25,10023,10671,9986,9986,268488,134107.0,10237204.0
2011-05-26,10176,10558,10138,10444,121405,140250.0,10237204.0
2011-05-27,10595,10786,10443,10444,139780,140250.0,10237204.0
2011-05-30,10519,10824,10291,10367,124273,139226.0,10237204.0
2011-05-31,10367,10558,9986,10253,142743,137690.0,10237204.0
2011-06-01,10367,10595,10252,10253,114063,137690.0,10237204.0
2011-06-02,9947,10176,9871,9949,72614,133596.0,10237204.0
2011-06-03,10023,10138,9299,9301,190060,124894.0,10237204.0
2011-06-07,9262,9452,8881,9414,138547,126429.0,10237204.0
2011-06-08,9414,9528,9033,9033,125258,121311.0,10237204.0
2011-06-09,8994,9375,8994,9148,98667,122846.0,10237204.0
2011-06-10,9375,9642,9262,9338,185434,125406.0,10237204.0
2011-06-13,9375,9452,8233,8462,152364,113633.0,10237204.0
2011-06-14,8499,8994,8270,8385,339308,112609.0,10237204.0
2011-06-15,8499,8994,8385,8614,382309,115680.0,10237204.0
2011-06-16,8422,8957,8346,8385,375830,112609.0,10237204.0
2011-06-17,8537,8842,8346,8538,247319,114657.0,10237204.0
2011-06-20,8613,8728,8118,8157,173859,109538.0,10237204.0
2011-06-21,8233,8575,8004,8272,261454,111074.0,10237204.0
2011-06-22,8499,8728,8422,8424,274504,113121.0,10237204.0
2011-06-23,8461,8728,8422,8653,190205,116192.0,10237204.0
2011-06-24,8651,9795,8651,9414,435570,126429.0,10237204.0
2011-06-27,9414,9642,9185,9529,227428,127965.0,10237204.0
2011-06-28,9681,9719,9109,9148,222627,122846.0,10237204.0
2011-06-29,9338,9490,8957,9072,232548,121823.0,10237204.0
2011-06-30,9185,9299,8994,9262,146938,124382.0,10237204.0
2011-07-01,9375,9719,9375,9529,235536,127965.0,10237204.0
2011-07-04,9757,10329,9681,9910,336388,133084.0,10237204.0
2011-07-05,9986,10138,9757,10062,282694,135131.0,10237204.0
2011-07-06,10062,10062,9833,9910,160287,133084.0,10237204.0
2011-07-07,9910,10138,9795,9834,201378,132060.0,10237204.0
2011-07-08,9910,10023,9795,9910,138063,133084.0,10237204.0
2011-07-11,9986,10291,9986,9986,272918,134107.0,10237204.0
2011-07-12,9719,9833,9375,9377,263696,125918.0,10237204.0
2011-07-13,9375,9605,9262,9414,163530,126429.0,10237204.0
2011-07-14,9452,9605,9338,9491,174609,127453.0,10237204.0
2011-07-15,9490,9871,9490,9720,208329,130524.0,10237204.0
2011-07-18,9947,10443,9871,10291,360234,138202.0,10237204.0
2011-07-19,10367,10710,10329,10367,421129,139226.0,10237204.0
2011-07-20,10595,10634,10062,10177,260762,136667.0,10237204.0
2011-07-21,10176,10291,10062,10253,150155,137690.0,10237204.0
2011-07-22,10062,10138,8728,9148,1162915,122846.0,10237204.0
2011-07-25,9262,9414,8690,8690,373543,116704.0,10237204.0
2011-07-26,8842,9033,8766,9033,195167,121311.0,10237204.0
2011-07-27,8918,9299,8842,9224,213077,123870.0,10237204.0
2011-07-28,8994,9262,8918,9110,140409,122335.0,10237204.0
2011-07-29,9223,9375,9071,9072,178421,121823.0,10237204.0
2011-08-01,9262,9452,9185,9262,255753,124382.0,10237204.0
2011-08-02,9261,9299,8918,8996,167491,120799.0,10237204.0
2011-08-03,8690,9528,8613,9453,408201,126941.0,10237204.0
2011-08-04,9605,9986,9071,9072,442547,121823.0,10237204.0
2011-08-05,8461,8613,7889,8081,374844,108514.0,10237204.0
2011-08-08,7965,8499,7089,7371,403826,98994.0,10237204.0
2011-08-09,6654,6860,6266,6327,684318,84969.0,10237204.0
2011-08-10,6784,7150,6669,6853,443936,92032.0,10237204.0
2011-08-11,6212,7059,6212,7029,320218,94387.0,10237204.0
2011-08-12,7393,7965,7234,7318,555351,98277.0,10237204.0
2011-08-16,7698,7889,7661,7813,220602,104931.0,10237204.0
2011-08-17,7698,8156,7661,7852,254562,105443.0,10237204.0
2011-08-18,7927,8156,7485,7540,223989,101246.0,10237204.0
2011-08-19,7013,7135,6540,6556,227348,88040.0,10237204.0
2011-08-22,6578,6814,6372,6548,134926,87938.0,10237204.0
2011-08-23,6586,6890,6586,6800,185719,91316.0,10237204.0
2011-08-24,7005,7119,6708,6769,172990,90906.0,10237204.0
2011-08-25,6936,7096,6708,6777,199166,91009.0,10237204.0
2011-08-26,6715,6974,6715,6937,87034,93159.0,10237204.0
2011-08-29,7203,7356,7127,7318,198397,98277.0,10237204.0
2011-08-30,7607,7774,7432,7486,196307,100529.0,10237204.0
2011-08-31,7577,7661,7295,7433,131047,99813.0,10237204.0
2011-09-01,7508,7698,7356,7395,180691,99301.0,10237204.0
2011-09-02,7317,7508,7180,7295,105749,97970.0,10237204.0
2011-09-05,7165,7187,6677,6678,124791,89678.0,10237204.0
2011-09-06,6441,6761,6372,6480,151758,87016.0,10237204.0
2011-09-07,6822,6944,6647,6861,121976,92135.0,10237204.0
2011-09-08,7020,7066,6708,6853,76857,92032.0,10237204.0
2011-09-09,6723,6898,6708,6708,71572,90087.0,10237204.0
2011-09-14,6708,6822,6334,6335,73805,85071.0,10237204.0
2011-09-15,6555,6608,6235,6365,73389,85481.0,10237204.0
2011-09-16,6487,6647,6395,6586,87188,88449.0,10237204.0
2011-09-19,6632,6684,6418,6434,60015,86402.0,10237204.0
2011-09-20,6380,6524,6212,6510,123856,87426.0,10237204.0
2011-09-21,6669,7371,6586,7037,390158,94489.0,10237204.0
2011-09-22,6761,6929,6601,6678,170335,89678.0,10237204.0
2011-09-23,6273,6380,6082,6084,212740,81693.0,10237204.0
2011-09-26,6212,6212,5335,5336,291502,71660.0,10237204.0
2011-09-27,5488,5831,5488,5694,179153,76472.0,10237204.0
2011-09-28,5816,6067,5755,5870,118163,78826.0,10237204.0
2011-09-29,5731,6090,5663,6091,104845,81795.0,10237204.0
2011-09-30,6235,6258,5922,6060,151570,81386.0,10237204.0
2011-10-04,5564,5763,5358,5633,78537,75653.0,10237204.0
2011-10-05,5716,5763,5183,5199,97012,69818.0,10237204.0
2011-10-06,5526,5686,5427,5488,114034,73708.0,10237204.0
2011-10-07,5648,6082,5648,5854,151457,78622.0,10237204.0
2011-10-10,6097,6097,5876,6023,80554,80874.0,10237204.0
2011-10-11,6205,6395,6067,6068,126040,81488.0,10237204.0
2011-10-12,6067,6662,6067,6610,186366,88757.0,10237204.0
2011-10-13,6799,6860,6479,6480,164166,87016.0,10237204.0
2011-10-14,6479,6829,6250,6800,141901,91316.0,10237204.0
2011-10-17,6951,7043,6753,6777,120594,91009.0,10237204.0
2011-10-18,6494,6807,6494,6632,90333,89064.0,10237204.0
2011-10-19,6936,6951,6593,6693,84735,89883.0,10237204.0
2011-10-20,6692,6990,6433,6434,195921,86402.0,10237204.0
2011-10-21,6563,6807,6479,6792,209248,91213.0,10237204.0
2011-10-24,6936,7774,6936,7776,432852,104419.0,10237204.0
2011-10-25,8042,8309,7622,7928,855773,106467.0,10237204.0
2011-10-26,7774,8233,7737,8233,599475,110562.0,10237204.0
2011-10-27,8385,8461,7851,8233,336949,110562.0,10237204.0
2011-10-28,8537,8537,7813,7966,276490,106979.0,10237204.0
2011-10-31,7889,8004,7577,7700,256260,103396.0,10237204.0
2011-11-01,7546,7851,7546,7577,223713,101758.0,10237204.0
2011-11-02,7241,7416,6974,7364,227036,98891.0,10237204.0
2011-11-03,7371,7378,6281,6297,737826,84559.0,10237204.0
2011-11-04,6448,6906,6418,6868,419410,92237.0,10237204.0
2011-11-07,6883,7774,6875,7471,629374,100325.0,10237204.0
2011-11-08,7661,8461,7599,8004,1028745,107491.0,10237204.0
2011-11-09,8194,8690,7774,8081,668170,108514.0,10237204.0
2011-11-10,7813,7927,7470,7585,345199,101860.0,10237204.0
2011-11-11,7774,8270,7599,8195,510845,110050.0,10237204.0
2011-11-14,8309,8346,8080,8195,260833,110050.0,10237204.0
2011-11-15,8004,8385,7851,8081,319117,108514.0,10237204.0
2011-11-16,8156,8804,7965,8462,1016420,113633.0,10237204.0
2011-11-17,8651,8918,8613,8690,777853,116704.0,10237204.0
2011-11-18,8499,8842,8309,8614,369745,115680.0,10237204.0
2011-11-21,8728,9262,8575,9033,667955,121311.0,10237204.0
2011-11-22,9071,9528,8881,9148,856973,122846.0,10237204.0
2011-11-23,9147,9452,8918,9148,416511,122846.0,10237204.0
2011-11-24,9147,9299,8957,8996,353937,120799.0,10237204.0
2011-11-25,8881,8994,8232,8348,339558,112097.0,10237204.0
2011-11-28,8575,8613,8042,8195,305789,110050.0,10237204.0
2011-11-29,8346,8804,8156,8690,455821,116704.0,10237204.0
2011-11-30,8690,8918,8499,8538,215903,114657.0,10237204.0
2011-12-01,8804,8918,8499,8614,351487,115680.0,10237204.0
2011-12-02,8842,9566,8766,9377,1016660,125918.0,10237204.0
2011-12-05,9528,9757,9262,9414,476470,126429.0,10237204.0
2011-12-06,9414,9414,8804,8843,363284,118752.0,10237204.0
2011-12-07,9071,9338,8842,9033,293722,121311.0,10237204.0
2011-12-08,9262,9871,9262,9643,1053407,129501.0,10237204.0
2011-12-09,9490,9986,9452,9758,700488,131036.0,10237204.0
2011-12-12,9986,10367,9452,9453,984758,126941.0,10237204.0
2011-12-13,9375,9375,8842,8996,602467,120799.0,10237204.0
2011-12-14,9109,9642,8690,9186,730541,123358.0,10237204.0
2011-12-15,8994,9414,8994,9072,332775,121823.0,10237204.0
2011-12-16,9223,9566,9071,9529,321059,127965.0,10237204.0
2011-12-19,9375,9642,8232,8766,514824,117728.0,10237204.0
2011-12-20,8766,9452,8766,9301,312677,124894.0,10237204.0
2011-12-21,9528,9681,9338,9377,346417,125918.0,10237204.0
2011-12-22,9414,9986,9375,9986,356147,134107.0,10237204.0
2011-12-23,9986,10291,9795,10062,591876,135131.0,10237204.0
2011-12-26,10062,10214,9642,10062,287660,135131.0,10237204.0
2011-12-27,10176,10176,9490,9720,247868,130524.0,10237204.0
2011-12-28,9719,9910,9414,9643,208237,129501.0,10237204.0
2011-12-29,9642,9795,9375,9414,113785,126429.0,10237204.0
2012-01-02,9566,10824,9566,10825,919197,145368.0,10237204.0
2012-01-03,11091,12120,10824,11550,1357802,155094.0,10237204.0
2012-01-04,11320,11815,11091,11244,399990,150999.0,10237204.0
2012-01-05,11434,12844,11205,12235,887912,164307.0,10237204.0
2012-01-06,12120,12272,11777,11968,263721,160724.0,10237204.0
2012-01-09,11968,12044,11282,11587,403618,155606.0,10237204.0
2012-01-10,11700,11929,11282,11626,316483,156117.0,10237204.0
2012-01-11,11624,11968,11167,11168,260712,149975.0,10237204.0
2012-01-12,11434,12235,11205,11282,776159,151511.0,10237204.0
2012-01-13,11320,11358,10862,11130,333891,149463.0,10237204.0
2012-01-16,11053,11853,10939,11778,446562,158165.0,10237204.0
2012-01-17,11777,11853,11434,11511,217928,154582.0,10237204.0
2012-01-18,11548,11548,11053,11130,139629,149463.0,10237204.0
2012-01-19,11320,11548,11129,11397,179469,153046.0,10237204.0
2012-01-20,11396,11472,10900,11054,176505,148439.0,10237204.0
2012-01-25,11091,11129,10710,10787,144828,144856.0,10237204.0
2012-01-26,10862,11091,10748,10901,126337,146392.0,10237204.0
2012-01-27,10976,10976,10519,10901,189248,146392.0,10237204.0
2012-01-30,11053,11624,10900,11397,393726,153046.0,10237204.0
2012-01-31,11358,11434,11129,11206,153052,150487.0,10237204.0
2012-02-01,11282,11320,10710,10939,219454,146904.0,10237204.0
2012-02-02,11091,11091,10748,10825,160246,145368.0,10237204.0
2012-02-03,10939,11015,10748,10825,107283,145368.0,10237204.0
2012-02-06,10976,11243,10710,10711,154096,143833.0,10237204.0
2012-02-07,10671,10862,10519,10749,145302,144345.0,10237204.0
2012-02-08,10900,10939,10595,10825,95985,145368.0,10237204.0
2012-02-09,10710,10824,10519,10749,91425,144345.0,10237204.0
2012-02-10,10519,10634,9947,10215,299463,137179.0,10237204.0
2012-02-13,10290,11624,10290,11244,614659,150999.0,10237204.0
2012-02-14,11167,11472,11053,11168,326270,149975.0,10237204.0
2012-02-15,11663,12616,11396,11435,1184097,153558.0,10237204.0
2012-02-16,11510,11548,11091,11168,190570,149975.0,10237204.0
2012-02-17,11358,11510,11129,11244,173235,150999.0,10237204.0
2012-02-20,11091,11396,10900,11282,125618,151511.0,10237204.0
2012-02-21,11243,11282,10939,10939,136336,146904.0,10237204.0
2012-02-22,11015,11015,10443,10597,309443,142297.0,10237204.0
2012-02-23,10595,10710,10291,10291,254589,138202.0,10237204.0
2012-02-24,10367,10595,10290,10444,149261,140250.0,10237204.0
2012-02-27,10443,10558,10023,10025,174262,134619.0,10237204.0
2012-02-28,10100,10291,9605,9910,305179,133084.0,10237204.0
2012-02-29,9986,10367,9681,9682,497051,130012.0,10237204.0
2012-03-02,9833,10100,9719,10101,357146,135643.0,10237204.0
2012-03-05,10176,10176,9642,9720,200670,130524.0,10237204.0
2012-03-06,9719,9910,9375,9377,186366,125918.0,10237204.0
2012-03-07,9223,9833,9071,9567,171431,128477.0,10237204.0
2012-03-08,9605,10062,9566,10062,332468,135131.0,10237204.0
2012-03-09,9947,10291,9871,10291,406153,138202.0,10237204.0
2012-03-12,10211,10291,9930,9971,137793,127453.0,10237204.0
2012-03-13,9890,10051,9890,10011,58954,127965.0,10237204.0
2012-03-14,10091,10171,9610,9651,136730,123358.0,10237204.0
2012-03-15,9650,9810,9410,9651,98682,123358.0,10237204.0
2012-03-16,9650,9850,9610,9611,45057,122846.0,10237204.0
2012-03-19,9450,9730,9450,9450,113621,120799.0,10237204.0
2012-03-20,9410,9690,9410,9531,48737,121823.0,10237204.0
2012-03-21,9530,9650,9410,9531,56926,121823.0,10237204.0
2012-03-22,9570,9610,9290,9330,63542,119263.0,10237204.0
2012-03-23,9330,9450,9090,9370,63073,119775.0,10237204.0
2012-03-26,9410,9450,9250,9450,55151,120799.0,10237204.0
2012-03-27,9450,9530,9330,9370,47836,119775.0,10237204.0
2012-03-28,9370,9410,9050,9050,58097,115680.0,10237204.0
2012-03-29,9050,9170,8489,8489,112819,108514.0,10237204.0
2012-03-30,8409,8729,8409,8690,56789,111074.0,10237204.0
2012-04-02,8689,9090,8609,9010,51007,115169.0,10237204.0
2012-04-03,9210,9210,8689,8730,66184,111586.0,10237204.0
2012-04-04,8649,8729,7984,8009,197706,102372.0,10237204.0
2012-04-05,7992,8128,7712,7793,125897,99608.0,10237204.0
2012-04-06,7728,7992,7552,7552,88310,96537.0,10237204.0
2012-04-09,7552,7552,6951,6952,191760,88859.0,10237204.0
2012-04-10,7111,7264,6983,7168,164398,91623.0,10237204.0
2012-04-12,7207,7280,6951,7008,114989,89576.0,10237204.0
2012-04-13,7087,7440,7087,7432,142362,95001.0,10237204.0
2012-04-16,7304,7528,7280,7432,68839,95001.0,10237204.0
2012-04-17,7408,7592,7392,7416,90319,94797.0,10237204.0
2012-04-18,7552,7560,7151,7240,176758,92544.0,10237204.0
2012-04-19,7450,8310,7400,8000,493227,81898.0,10237204.0
2012-04-20,8000,8250,7630,7700,201407,78826.0,10237204.0
2012-04-23,7620,7700,7280,7330,171207,75039.0,10237204.0
2012-04-24,7170,7600,7050,7400,120837,75755.0,10237204.0
2012-04-25,7590,7600,7330,7330,69205,75039.0,10237204.0
2012-04-26,7120,7120,6570,6650,590778,68077.0,10237204.0
2012-04-27,6660,6770,6450,6520,146139,66747.0,10237204.0
2012-04-30,6400,6460,5550,5740,1026083,73456.0,12797204.0
2012-05-02,5710,6120,5600,6080,488628,77807.0,12797204.0
2012-05-03,6100,6270,5990,6050,202253,77423.0,12797204.0
2012-05-04,6150,6410,6060,6300,331641,80622.0,12797204.0
2012-05-07,6020,6170,6000,6050,195558,77423.0,12797204.0
2012-05-08,6060,6500,6060,6410,231299,82030.0,12797204.0
2012-05-09,6330,6980,6300,6700,798806,107177.0,15996505.0
2012-05-10,6710,7240,6710,7050,782301,112775.0,15996505.0
2012-05-11,7020,7130,6890,6990,346019,111816.0,15996505.0
2012-05-14,6920,7100,6600,6810,292165,108936.0,15996505.0
2012-05-15,6900,7290,6890,7190,678162,115015.0,15996505.0
2012-05-16,7110,7190,6890,6980,309759,111656.0,15996505.0
2012-05-17,6860,7070,6630,7010,359351,112136.0,15996505.0
2012-05-18,6900,7270,6750,7030,493884,112455.0,15996505.0
2012-05-21,7190,7350,7110,7310,541521,116934.0,15996505.0
2012-05-22,7390,7490,7220,7250,454892,115975.0,15996505.0
2012-05-23,7260,7370,7190,7190,229672,115015.0,15996505.0
2012-05-24,7290,7310,7050,7050,240938,112775.0,15996505.0
2012-05-25,7220,7390,7200,7300,357501,116774.0,15996505.0
2012-05-29,7250,7330,7100,7230,210431,115655.0,15996505.0
2012-05-30,7300,7340,7100,7110,275461,113735.0,15996505.0
2012-05-31,7050,7580,6930,7520,478625,120294.0,15996505.0
2012-06-01,7580,7600,7410,7420,273745,118694.0,15996505.0
2012-06-04,7100,7300,6870,7040,295203,112615.0,15996505.0
2012-06-05,7230,7400,7180,7250,226850,115975.0,15996505.0
2012-06-07,7450,7620,7400,7480,357020,119654.0,15996505.0
2012-06-08,7550,7710,7370,7640,425283,122213.0,15996505.0
2012-06-11,7870,8080,7800,7900,402811,126372.0,15996505.0
2012-06-12,7800,7940,7670,7820,261859,125093.0,15996505.0
