안랩(053800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-09-25,19250,19850,19200,19650,50386,194789.0,9912935.0
2006-09-26,19800,20000,19100,19300,78172,191320.0,9912935.0
2006-09-27,19350,19600,19350,19600,27720,194294.0,9912935.0
2006-09-28,19800,19800,19400,19550,20235,193798.0,9912935.0
2006-09-29,19650,19900,19350,19700,42037,195285.0,9912935.0
2006-10-02,19600,19700,19300,19350,33372,191815.0,9912935.0
2006-10-04,19400,19700,19000,19000,75224,188346.0,9912935.0
2006-10-09,18950,19200,17300,17400,152457,172485.0,9912935.0
2006-10-10,17500,17950,17500,17700,76344,175459.0,9912935.0
2006-10-11,17800,18200,17550,17700,98920,175459.0,9912935.0
2006-10-12,17700,18100,17700,18100,58426,179424.0,9912935.0
2006-10-13,18500,18500,18100,18150,74001,179920.0,9912935.0
2006-10-16,18350,18350,18050,18200,62699,180415.0,9912935.0
2006-10-17,18200,18200,17550,17550,168063,173972.0,9912935.0
2006-10-18,17500,17700,17250,17550,68124,173972.0,9912935.0
2006-10-19,17550,18100,17550,17750,92244,175955.0,9912935.0
2006-10-20,17950,17950,17550,17550,66393,173972.0,9912935.0
2006-10-23,17850,20150,17700,18350,1152102,181902.0,9912935.0
2006-10-24,18850,19500,18350,18750,559614,185868.0,9912935.0
2006-10-25,18900,19450,18350,18650,295739,184876.0,9912935.0
2006-10-26,18650,18850,18100,18100,122218,179424.0,9912935.0
2006-10-27,18100,18100,17650,17700,115219,175459.0,9912935.0
2006-10-30,17600,18300,17550,18100,118470,179424.0,9912935.0
2006-10-31,18100,18200,17700,17800,119805,176450.0,9912935.0
2006-11-01,18000,18150,17800,18050,80511,178928.0,9912935.0
2006-11-02,17900,18000,17800,18000,85787,178433.0,9912935.0
2006-11-03,17950,18000,17750,17950,69956,177937.0,9912935.0
2006-11-06,18000,18000,17750,17800,70042,176450.0,9912935.0
2006-11-07,17900,18050,17800,17800,102818,176450.0,9912935.0
2006-11-08,17900,18050,17800,17900,110553,177442.0,9912935.0
2006-11-09,17850,17950,17750,17800,88151,176450.0,9912935.0
2006-11-10,17800,17900,17650,17700,113921,175459.0,9912935.0
2006-11-13,17600,17700,17250,17400,147970,172485.0,9912935.0
2006-11-14,17450,17600,17450,17450,69965,172981.0,9912935.0
2006-11-15,17600,17850,17400,17600,193516,174468.0,9912935.0
2006-11-16,17700,17750,17450,17500,87816,173476.0,9912935.0
2006-11-17,17500,17850,17500,17600,139516,174468.0,9912935.0
2006-11-20,17700,17750,17450,17500,73935,173476.0,9912935.0
2006-11-21,17800,18000,17400,17500,151469,173476.0,9912935.0
2006-11-22,17400,17550,17400,17450,95066,172981.0,9912935.0
2006-11-23,17400,17500,17250,17300,119399,171494.0,9912935.0
2006-11-24,17200,17400,16850,16900,172452,167529.0,9912935.0
2006-11-27,16900,16900,16400,16400,212673,162572.0,9912935.0
2006-11-28,16100,16850,16000,16450,108637,163068.0,9912935.0
2006-11-29,16350,17250,16350,16500,224755,163563.0,9912935.0
2006-11-30,16550,17250,16550,17000,173191,168520.0,9912935.0
2006-12-01,17050,17100,16800,16900,61024,167529.0,9912935.0
2006-12-04,16850,17150,16800,16950,76829,168024.0,9912935.0
2006-12-05,17050,17150,16900,17100,60912,169511.0,9912935.0
2006-12-06,17150,17250,16800,17000,77275,168520.0,9912935.0
2006-12-07,17300,17300,17000,17050,47650,169016.0,9912935.0
2006-12-08,17100,17100,16750,16800,48005,166537.0,9912935.0
2006-12-11,16800,16900,16700,16750,47431,166042.0,9912935.0
2006-12-12,17100,17100,16650,16650,66999,165050.0,9912935.0
2006-12-13,16800,16800,16500,16800,48009,166537.0,9912935.0
2006-12-14,16800,16950,16700,16800,56481,166537.0,9912935.0
2006-12-15,16900,17400,16850,17300,104134,171494.0,9912935.0
2006-12-18,17300,17450,17200,17300,55358,171494.0,9912935.0
2006-12-19,17300,17300,17100,17200,47576,170502.0,9912935.0
2006-12-20,17150,17350,17150,17300,67709,171494.0,9912935.0
2006-12-21,17200,17300,17000,17200,55104,170502.0,9912935.0
2006-12-22,17450,17800,17250,17700,124815,175459.0,9912935.0
2006-12-26,17600,17800,17400,17600,83816,174468.0,9912935.0
2006-12-27,17400,17450,17250,17300,36806,171494.0,9912935.0
2006-12-28,17400,17550,17300,17550,46030,173972.0,9912935.0
2007-01-02,17550,17550,16900,16900,66889,167529.0,9912935.0
2007-01-03,16950,17050,16500,16500,112999,163563.0,9912935.0
2007-01-04,16500,16650,16450,16450,46378,163068.0,9912935.0
2007-01-05,16550,16650,16100,16200,230068,160590.0,9912935.0
2007-01-08,16200,16350,16100,16200,40783,160590.0,9912935.0
2007-01-09,16250,16450,16250,16300,37762,161581.0,9912935.0
2007-01-10,16200,16300,15850,15950,54711,158111.0,9912935.0
2007-01-11,16050,16200,16000,16100,27577,159598.0,9912935.0
2007-01-12,16150,16450,16050,16300,53312,161581.0,9912935.0
2007-01-15,16600,16700,16400,16400,36646,162572.0,9912935.0
2007-01-16,16550,16600,16250,16250,46954,161085.0,9912935.0
2007-01-17,16300,16350,15950,16050,53642,159103.0,9912935.0
2007-01-18,15950,16250,15900,16000,43131,158607.0,9912935.0
2007-01-19,15800,16000,15000,15050,150292,149190.0,9912935.0
2007-01-22,15200,16250,15100,15700,219503,155633.0,9912935.0
2007-01-23,15750,15750,15300,15350,52112,152164.0,9912935.0
2007-01-24,15400,15700,15400,15550,42649,154146.0,9912935.0
2007-01-25,15700,15800,15450,15500,43439,153650.0,9912935.0
2007-01-26,15350,15600,15200,15450,33044,153155.0,9912935.0
2007-01-29,15550,15650,15450,15600,36229,154642.0,9912935.0
2007-01-30,15500,15500,14650,14750,169177,146216.0,9912935.0
2007-01-31,14850,14900,14400,14400,104543,142746.0,9912935.0
2007-02-01,14500,14650,14300,14450,108381,143242.0,9912935.0
2007-02-02,14300,14800,14300,14750,105390,146216.0,9912935.0
2007-02-05,14950,15050,14700,15000,51811,148694.0,9912935.0
2007-02-06,15200,15200,14900,14900,42146,147703.0,9912935.0
2007-02-07,14900,15450,14900,15200,57054,150677.0,9912935.0
2007-02-08,15350,15400,15200,15400,45961,152659.0,9912935.0
2007-02-09,15600,15650,15400,15600,76812,154642.0,9912935.0
2007-02-12,15250,15350,15000,15350,28197,152164.0,9912935.0
2007-02-13,15500,15500,15250,15400,36691,152659.0,9912935.0
2007-02-14,15300,15500,15300,15300,52022,151668.0,9912935.0
2007-02-15,15400,15450,15300,15350,33291,152164.0,9912935.0
2007-02-16,15450,15650,15300,15350,69280,152164.0,9912935.0
2007-02-20,15400,15850,15350,15650,55330,155137.0,9912935.0
2007-02-21,15800,15850,15550,15600,29317,154642.0,9912935.0
2007-02-22,15500,15650,15500,15550,44721,154146.0,9912935.0
2007-02-23,15650,15650,15500,15650,28951,155137.0,9912935.0
2007-02-26,15650,15650,15400,15500,36042,153650.0,9912935.0
2007-02-27,15650,15650,15300,15400,36006,152659.0,9912935.0
2007-02-28,14700,15100,14500,15000,60699,148694.0,9912935.0
2007-03-02,14950,17200,14600,15750,260276,156129.0,9912935.0
2007-03-05,15550,15850,15200,15300,59354,151668.0,9912935.0
2007-03-06,15200,15600,15150,15400,53019,152659.0,9912935.0
2007-03-07,15450,15650,15400,15450,55511,153155.0,9912935.0
2007-03-08,15400,15750,15400,15700,36395,155633.0,9912935.0
2007-03-09,15750,15800,15500,15500,60313,153650.0,9912935.0
2007-03-12,15550,15850,15550,15650,38364,155137.0,9912935.0
2007-03-13,15750,16200,15650,16150,97165,160124.0,9914814.0
2007-03-14,15850,16200,15700,16050,87570,159133.0,9914814.0
2007-03-15,16150,16450,16050,16400,55582,162603.0,9914814.0
2007-03-16,16400,16400,16200,16250,43215,161116.0,9914814.0
2007-03-19,16350,16700,16100,16450,66570,163099.0,9914814.0
2007-03-20,16650,16700,16350,16500,320469,163594.0,9914814.0
2007-03-21,16600,16600,16000,16000,57065,158637.0,9914814.0
2007-03-22,16250,16250,15950,16000,35967,158637.0,9914814.0
2007-03-23,15950,16150,15900,16000,50513,158637.0,9914814.0
2007-03-26,16000,16250,16000,16250,30148,161116.0,9914814.0
2007-03-27,16300,16350,16100,16150,25800,160124.0,9914814.0
2007-03-28,16100,16200,16000,16050,40182,159133.0,9914814.0
2007-03-29,15900,16250,15900,16250,37175,161116.0,9914814.0
2007-03-30,16200,16350,16100,16300,25771,161611.0,9914814.0
2007-04-02,16200,16600,16200,16500,69334,163594.0,9914814.0
2007-04-03,16500,16650,16400,16550,83439,164090.0,9914814.0
2007-04-04,16550,17000,16550,16700,76474,165577.0,9914814.0
2007-04-05,16800,16800,16500,16600,48950,164586.0,9914814.0
2007-04-06,16500,16800,16450,16550,57586,164090.0,9914814.0
2007-04-09,16500,16750,16450,16600,37470,164586.0,9914814.0
2007-04-10,16900,16900,16650,16750,41245,166073.0,9914814.0
2007-04-11,16950,17000,16650,16850,71903,167065.0,9914814.0
2007-04-12,16900,16950,16750,16900,49713,167560.0,9914814.0
2007-04-13,16950,16950,16750,16800,25409,166569.0,9914814.0
2007-04-16,16900,16900,16650,16650,31864,165082.0,9914814.0
2007-04-17,16800,16850,16550,16550,28184,164090.0,9914814.0
2007-04-18,16550,16900,16550,16750,31898,166073.0,9914814.0
2007-04-19,16900,16900,16200,16200,54812,160620.0,9914814.0
2007-04-20,16200,16650,16200,16600,48631,164586.0,9914814.0
2007-04-23,16600,17300,16400,17050,177388,169048.0,9914814.0
2007-04-24,17100,17600,17100,17350,107184,172022.0,9914814.0
2007-04-25,17450,18500,17100,18400,440026,182433.0,9914814.0
2007-04-26,18800,18850,17850,18200,173698,180450.0,9914814.0
2007-04-27,18300,19200,18200,19100,285903,189373.0,9914814.0
2007-04-30,19250,19550,18850,18850,113458,186894.0,9914814.0
2007-05-02,18850,19250,18650,19000,118737,188381.0,9914814.0
2007-05-03,19100,19200,18750,18850,50251,186894.0,9914814.0
2007-05-04,18850,18850,18200,18700,90838,185407.0,9914814.0
2007-05-07,18800,19600,18450,19600,154744,194330.0,9914814.0
2007-05-08,19650,19950,19200,19900,124392,197305.0,9914814.0
2007-05-09,19800,20550,19800,20300,158886,201271.0,9914814.0
2007-05-10,20450,20550,19800,19950,100524,197801.0,9914814.0
2007-05-11,19600,19850,19200,19450,72893,192843.0,9914814.0
2007-05-14,19500,19500,18850,18900,80884,187390.0,9914814.0
2007-05-15,18950,19700,18950,19500,79712,193339.0,9914814.0
2007-05-16,19500,20050,19100,19400,85472,192347.0,9914814.0
2007-05-17,19800,20200,19600,19750,55489,195818.0,9914814.0
2007-05-18,20000,20000,19100,19450,60223,192843.0,9914814.0
2007-05-21,19350,19800,19150,19700,59809,195322.0,9914814.0
2007-05-22,19700,19850,19350,19550,71856,193835.0,9914814.0
2007-05-23,19700,20750,19500,20700,210261,205237.0,9914814.0
2007-05-25,20700,21900,20250,21800,222974,216143.0,9914814.0
2007-05-28,21700,22400,21350,21550,106916,213664.0,9914814.0
2007-05-29,21700,21700,20800,21200,81122,210194.0,9914814.0
2007-05-30,21100,21700,20600,21700,91736,215151.0,9914814.0
2007-05-31,22000,22100,21250,21650,69133,214656.0,9914814.0
2007-06-01,21900,21950,21100,21200,83836,210194.0,9914814.0
2007-06-04,21300,21900,20850,21000,68953,208211.0,9914814.0
2007-06-05,20850,21400,20400,20500,99450,203254.0,9914814.0
2007-06-07,20300,21000,19950,20950,105080,207715.0,9914814.0
2007-06-08,20900,20950,19950,20200,74928,200279.0,9914814.0
2007-06-11,20750,20850,20300,20450,55398,202758.0,9914814.0
2007-06-12,20650,21150,20500,21050,130088,208707.0,9914814.0
2007-06-13,20900,21550,20900,21000,97044,208211.0,9914814.0
2007-06-14,21400,21500,20900,21100,64132,209203.0,9914814.0
2007-06-15,21100,21350,20900,21150,82218,209698.0,9914814.0
2007-06-18,21650,22150,21350,21350,131552,211681.0,9914814.0
2007-06-19,21500,22150,21250,21500,145550,213169.0,9914814.0
2007-06-20,21750,22300,21300,21800,174962,216143.0,9914814.0
2007-06-21,21600,22000,21350,21700,86701,215151.0,9914814.0
2007-06-22,21900,22000,21150,21200,103736,210362.0,9922733.0
2007-06-25,20950,21000,20400,20600,144018,204408.0,9922733.0
2007-06-26,20300,20600,19350,19550,172898,194085.0,9927628.0
2007-06-27,19600,19700,19250,19700,65173,195574.0,9927628.0
2007-06-28,19950,20800,19900,20500,82709,203516.0,9927628.0
2007-06-29,20400,20800,20350,20550,54157,204013.0,9927628.0
2007-07-02,20450,20550,19900,20100,64396,199545.0,9927628.0
2007-07-03,20150,20500,20000,20300,42788,201531.0,9927628.0
2007-07-04,20450,20950,20050,20700,85342,205502.0,9927628.0
2007-07-05,20750,20850,20350,20350,66914,202027.0,9927628.0
2007-07-06,20500,21100,20500,20600,67272,204509.0,9927628.0
2007-07-09,20650,20950,20150,20250,52572,201034.0,9927628.0
2007-07-10,20450,20650,19950,20650,97125,205006.0,9927628.0
2007-07-11,20650,21400,20600,21100,118659,209473.0,9927628.0
2007-07-12,21400,21800,21200,21700,103194,215430.0,9927628.0
2007-07-13,22000,22000,21300,21500,71531,213444.0,9927628.0
2007-07-16,21550,21700,21000,21000,66093,208480.0,9927628.0
2007-07-18,21150,24000,21150,23000,332068,228335.0,9927628.0
2007-07-19,23350,23650,21850,22000,195046,218408.0,9927628.0
2007-07-20,22600,22700,22050,22350,91361,221882.0,9927628.0
2007-07-23,22700,23500,22300,22400,110881,222379.0,9927628.0
2007-07-24,22500,22600,21500,21700,93142,215430.0,9927628.0
2007-07-25,21450,22300,21250,21800,81530,216422.0,9927628.0
2007-07-26,22000,22700,21800,22150,65655,219897.0,9927628.0
2007-07-27,21900,22150,21300,21350,64134,211955.0,9927628.0
2007-07-30,21000,21800,20800,21450,53941,212948.0,9927628.0
2007-07-31,21500,22800,21500,22750,92356,225854.0,9927628.0
2007-08-01,22750,22800,21800,21800,52135,216422.0,9927628.0
2007-08-02,22250,22500,21300,22200,50300,220393.0,9927628.0
2007-08-03,22900,22900,22150,22400,52467,222379.0,9927628.0
2007-08-06,21750,22050,21650,21950,30711,217911.0,9927628.0
2007-08-07,22150,22350,21650,21850,34470,216919.0,9927628.0
2007-08-08,21900,22650,21900,22550,71884,223868.0,9927628.0
2007-08-09,22900,22950,22100,22200,38997,220393.0,9927628.0
2007-08-10,21750,21800,20800,21250,63186,210962.0,9927628.0
2007-08-13,21250,21450,20700,20700,46259,205502.0,9927628.0
2007-08-14,21050,21050,20000,20000,49376,198553.0,9927628.0
2007-08-16,19000,19600,18500,18800,112921,186639.0,9927628.0
2007-08-17,18600,19100,17800,18300,64804,181676.0,9927628.0
2007-08-20,19000,19400,19000,19300,63559,191603.0,9927628.0
2007-08-21,19250,19400,18950,19100,34507,189618.0,9927628.0
2007-08-22,19100,19800,19000,19600,31152,194582.0,9927628.0
2007-08-23,19850,20400,19850,20000,47737,198553.0,9927628.0
2007-08-24,20200,20200,19300,19600,30109,194582.0,9927628.0
2007-08-27,20300,20350,19800,19800,31370,196567.0,9927628.0
2007-08-28,19650,20000,19500,19600,23678,194582.0,9927628.0
2007-08-29,19200,19600,18900,19300,34543,191603.0,9927628.0
2007-08-30,19600,20200,19600,20100,53944,199545.0,9927628.0
2007-08-31,20100,20200,19700,20050,47386,199049.0,9927628.0
2007-09-03,20250,20250,19900,19950,38424,198056.0,9927628.0
2007-09-04,19900,19950,19300,19500,67077,193589.0,9927628.0
2007-09-05,19550,19750,18950,18950,79913,188129.0,9927628.0
2007-09-06,18650,18750,18000,18500,102431,183661.0,9927628.0
2007-09-07,18500,18900,18500,18700,35304,185647.0,9927628.0
2007-09-10,18400,18450,17950,18200,40651,180683.0,9927628.0
2007-09-11,18200,18400,18200,18200,17500,180683.0,9927628.0
2007-09-12,18300,18400,18050,18050,39838,179194.0,9927628.0
2007-09-13,18150,18900,18150,18450,30711,183238.0,9931588.0
2007-09-14,18700,18950,18550,18650,19307,185224.0,9931588.0
2007-09-17,19200,19200,18700,18850,21253,187210.0,9931588.0
2007-09-18,19000,19000,18650,18650,14480,185224.0,9931588.0
2007-09-19,19150,19150,18700,19000,32577,188700.0,9931588.0
2007-09-20,19000,19700,18800,18850,62106,187210.0,9931588.0
2007-09-21,18900,19050,18400,18600,47704,184728.0,9931588.0
2007-09-27,18900,19000,18650,18750,32574,186217.0,9931588.0
2007-09-28,19000,19700,18850,19700,115956,195652.0,9931588.0
2007-10-01,20000,21400,19550,21400,128209,212536.0,9931588.0
2007-10-02,21500,21700,20700,20750,54865,206080.0,9931588.0
2007-10-04,20500,21450,20100,21100,61968,209557.0,9931588.0
2007-10-05,21300,21300,20500,20900,32335,207570.0,9931588.0
2007-10-08,20950,21050,20000,20400,66090,202604.0,9931588.0
2007-10-09,20300,20600,19700,20000,59788,198632.0,9931588.0
2007-10-10,20100,20550,19800,19800,52006,196645.0,9931588.0
2007-10-11,19850,20300,19600,19700,34363,195652.0,9931588.0
2007-10-12,19750,19950,19500,19550,32964,194163.0,9931588.0
2007-10-15,19900,20400,19650,20300,52920,201611.0,9931588.0
2007-10-16,20300,20300,20300,20300,0,201611.0,9931588.0
2007-10-17,20500,20550,18950,20300,118953,201611.0,9931588.0
2007-10-18,20400,21600,20000,21350,176505,212039.0,9931588.0
2007-10-19,21550,21800,20400,20400,90040,202604.0,9931588.0
2007-10-22,19300,19850,19100,19500,56735,193666.0,9931588.0
2007-10-23,19800,20300,19750,19850,49932,197142.0,9931588.0
2007-10-24,20050,20500,19850,19850,58833,197142.0,9931588.0
2007-10-25,19800,20300,19500,19600,38738,194659.0,9931588.0
2007-10-26,19700,20000,19300,19700,42335,195652.0,9931588.0
2007-10-29,19850,20000,19500,19650,40878,195156.0,9931588.0
2007-10-30,19700,19800,19300,19450,29388,193169.0,9931588.0
2007-10-31,19550,20950,19450,20500,99797,203598.0,9931588.0
2007-11-01,20800,21050,20300,20550,39118,204094.0,9931588.0
2007-11-02,19950,20600,19800,20400,46031,202604.0,9931588.0
2007-11-05,20800,20800,20000,20100,31468,199625.0,9931588.0
2007-11-06,20100,20650,20100,20500,27423,203598.0,9931588.0
2007-11-07,20300,20850,19900,19900,35177,197639.0,9931588.0
2007-11-08,19700,19800,19150,19300,36086,191680.0,9931588.0
2007-11-09,19500,19550,19050,19100,38763,189693.0,9931588.0
2007-11-12,19000,19100,18000,18400,50885,182741.0,9931588.0
2007-11-13,18200,18550,18100,18450,28635,183238.0,9931588.0
2007-11-14,18700,19000,18600,18950,35514,188204.0,9931588.0
2007-11-15,18950,18950,18550,18550,20890,184231.0,9931588.0
2007-11-16,18300,18450,18100,18300,34494,181748.0,9931588.0
2007-11-19,18600,18650,18150,18150,27053,180258.0,9931588.0
2007-11-20,18000,18050,17500,18050,36308,179265.0,9931588.0
2007-11-21,18200,18250,17900,18000,42083,178769.0,9931588.0
2007-11-22,18150,18150,17800,17800,55479,176782.0,9931588.0
2007-11-23,17700,18100,17550,18100,25187,179762.0,9931588.0
2007-11-26,18200,18200,17850,18000,50108,178769.0,9931588.0
2007-11-27,17900,17900,17350,17650,24392,175293.0,9931588.0
2007-11-28,17750,18350,17650,18050,55145,179265.0,9931588.0
2007-11-29,18300,18750,18300,18650,19833,185224.0,9931588.0
2007-11-30,18650,19000,18200,18900,32887,187707.0,9931588.0
2007-12-03,18750,19100,18750,19050,38479,189197.0,9931588.0
2007-12-04,18750,19050,18700,18800,15587,186714.0,9931588.0
2007-12-05,18650,19200,18650,19000,23842,188700.0,9931588.0
2007-12-06,19200,19900,18600,19200,81868,190686.0,9931588.0
2007-12-07,19350,19600,19000,19100,27568,189693.0,9931588.0
2007-12-10,19200,19900,19150,19500,36356,193666.0,9931588.0
2007-12-11,19500,19650,19300,19500,34693,193666.0,9931588.0
2007-12-12,19300,19700,19250,19650,29949,195156.0,9931588.0
2007-12-13,19750,20350,19750,19800,69011,196645.0,9931588.0
2007-12-14,19800,20100,19650,19850,20060,197142.0,9931588.0
2007-12-17,19900,19900,19500,19500,69097,193666.0,9931588.0
2007-12-18,19300,19850,19150,19550,38849,194163.0,9931588.0
2007-12-20,19600,20300,19550,20100,18439,199625.0,9931588.0
2007-12-21,20000,20250,19800,20200,15029,200618.0,9931588.0
2007-12-24,20200,20650,20200,20400,25392,202604.0,9931588.0
2007-12-26,20650,20650,20200,20600,15526,204591.0,9931588.0
2007-12-27,20250,20450,20150,20200,16860,200618.0,9931588.0
2007-12-28,20200,20350,19900,20350,19773,202108.0,9931588.0
2008-01-02,20300,20300,19700,20000,21014,198632.0,9931588.0
2008-01-03,19800,20500,19750,20400,28497,202604.0,9931588.0
2008-01-04,20400,20650,20300,20650,34607,205087.0,9931588.0
2008-01-07,20500,20500,19800,20500,13826,203598.0,9931588.0
2008-01-08,20500,20700,20100,20100,10671,199625.0,9931588.0
2008-01-09,20100,20500,19900,20050,28683,199128.0,9931588.0
2008-01-10,20200,20250,19900,20050,17674,199128.0,9931588.0
2008-01-11,20100,20500,19900,19900,42862,197639.0,9931588.0
2008-01-14,19800,19950,19600,19850,26835,197142.0,9931588.0
2008-01-15,19950,20000,17750,18550,90554,184231.0,9931588.0
2008-01-16,18400,18400,17700,17700,21604,175789.0,9931588.0
