이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-11,6960,6990,6750,6990,88689,41800.0,5980000.0
2010-01-12,6950,7170,6950,7050,79003,42159.0,5980000.0
2010-01-13,7050,7630,7040,7410,375992,44312.0,5980000.0
2010-01-14,7250,7380,6970,7250,176504,43355.0,5980000.0
2010-01-15,7300,7320,7000,7250,122367,43355.0,5980000.0
2010-01-18,7200,7400,7110,7350,181551,44026.0,5990000.0
2010-01-19,7440,7440,7200,7300,80543,43727.0,5990000.0
2010-01-20,7450,7450,6850,7150,119563,42828.0,5990000.0
2010-01-21,7150,7440,6900,7400,264994,44326.0,5990000.0
2010-01-22,7350,7700,7260,7510,317866,44985.0,5990000.0
2010-01-25,7700,8630,7600,8500,657027,50915.0,5990000.0
2010-01-26,8570,9300,8210,8720,606485,52233.0,5990000.0
2010-01-27,8720,9240,8450,8820,336618,52832.0,5990000.0
2010-01-28,9000,9000,8130,8430,243650,50496.0,5990000.0
2010-01-29,8430,8430,7680,7680,223540,46003.0,5990000.0
2010-02-01,7510,7830,7230,7360,104066,44086.0,5990000.0
2010-02-02,7410,7850,7410,7490,47760,44865.0,5990000.0
2010-02-03,7850,7850,7550,7850,38856,47022.0,5990000.0
2010-02-04,7840,7980,7640,7700,19240,46123.0,5990000.0
2010-02-05,7260,7800,7250,7740,44880,46363.0,5990000.0
2010-02-08,7560,7940,7560,7760,32106,46482.0,5990000.0
2010-02-09,7750,7840,7620,7740,20948,46363.0,5990000.0
2010-02-10,7980,7980,7620,7620,19209,45644.0,5990000.0
2010-02-11,7510,7790,7250,7740,47710,46363.0,5990000.0
2010-02-12,7700,8400,7700,8350,158573,50079.0,5997500.0
2010-02-16,8300,8870,8300,8300,110349,49779.0,5997500.0
2010-02-17,8250,8310,7930,8090,46917,48520.0,5997500.0
2010-02-18,8200,8200,7700,7700,37842,46181.0,5997500.0
2010-02-19,7890,8300,7700,8030,100962,48160.0,5997500.0
2010-02-22,8050,8130,7810,7940,53557,47620.0,5997500.0
2010-02-23,7810,8050,7810,8050,46117,48280.0,5997500.0
2010-02-24,8000,8070,7800,7810,17405,46840.0,5997500.0
2010-02-25,7820,8200,7670,7680,41806,46061.0,5997500.0
2010-02-26,7990,7990,7710,7990,45963,47920.0,5997500.0
2010-03-02,8100,8100,7710,7710,17720,46241.0,5997500.0
2010-03-03,7710,7820,7610,7780,30156,46661.0,5997500.0
2010-03-04,7990,7990,7610,7780,30678,46661.0,5997500.0
2010-03-05,7960,7960,7720,7800,28836,46780.0,5997500.0
2010-03-08,7710,8030,7630,7750,40592,46481.0,5997500.0
2010-03-09,7860,7860,7630,7750,45361,46481.0,5997500.0
2010-03-10,7860,7920,7740,7770,182794,46601.0,5997500.0
2010-03-11,7860,8060,7680,7810,166525,46840.0,5997500.0
2010-03-12,7850,8000,7700,7800,142162,46780.0,5997500.0
2010-03-15,7840,8000,7780,7830,110558,46960.0,5997500.0
2010-03-16,7710,7900,7610,7700,49377,46181.0,5997500.0
2010-03-17,7800,7800,7590,7700,94411,46181.0,5997500.0
2010-03-18,7780,7790,7600,7750,74894,46481.0,5997500.0
2010-03-19,7890,7890,7600,7810,96873,46840.0,5997500.0
2010-03-22,7830,8000,7730,7820,78176,46900.0,5997500.0
2010-03-23,7750,8380,7750,8200,195406,49180.0,5997500.0
2010-03-24,8370,8400,7730,7930,193573,47560.0,5997500.0
2010-03-25,8070,8070,7460,7600,136665,45581.0,5997500.0
2010-03-26,7740,7740,7420,7620,70705,45701.0,5997500.0
2010-03-29,7630,7630,7280,7470,98660,44801.0,5997500.0
2010-03-30,7470,7540,7280,7370,74002,44202.0,5997500.0
2010-03-31,7370,7420,6960,7000,43307,41982.0,5997500.0
2010-04-01,7010,7440,6990,7340,81032,44022.0,5997500.0
2010-04-02,7510,7510,7150,7420,42485,44501.0,5997500.0
2010-04-05,7460,7620,6750,7000,120620,41982.0,5997500.0
2010-04-06,7020,7020,6680,6840,148654,41023.0,5997500.0
2010-04-07,6900,6930,6790,6900,131090,41383.0,5997500.0
2010-04-08,7040,7080,6580,6800,129110,40783.0,5997500.0
2010-04-09,6880,6900,6560,6810,109355,40843.0,5997500.0
2010-04-12,6870,6870,6600,6800,44807,40783.0,5997500.0
2010-04-13,6800,7000,6740,6890,92139,41323.0,5997500.0
2010-04-14,7000,7060,6890,7060,74461,42342.0,5997500.0
2010-04-15,7220,7270,7010,7260,108175,43542.0,5997500.0
2010-04-16,7400,7400,7180,7300,76436,43782.0,5997500.0
2010-04-19,7290,7290,7180,7270,27664,43602.0,5997500.0
2010-04-20,7290,7290,7150,7260,85858,43542.0,5997500.0
2010-04-21,7300,7790,7230,7300,163506,43782.0,5997500.0
2010-04-22,7430,7430,7170,7280,80992,43662.0,5997500.0
2010-04-23,7370,7370,6970,7090,83631,42522.0,5997500.0
2010-04-26,7180,7190,6800,6840,116233,41023.0,5997500.0
2010-04-27,6860,7200,6840,7030,126301,42162.0,5997500.0
2010-04-28,6910,7160,6800,6880,164756,41263.0,5997500.0
2010-04-29,6800,7020,6800,6990,106658,41923.0,5997500.0
2010-04-30,6850,7120,6850,7030,78123,42162.0,5997500.0
2010-05-03,7030,7250,7010,7240,85792,43422.0,5997500.0
2010-05-04,7370,7410,7150,7250,81231,43482.0,5997500.0
2010-05-06,7400,7550,7130,7300,169288,43782.0,5997500.0
2010-05-07,6900,7170,6800,7000,123682,41982.0,5997500.0
2010-05-10,7080,7130,6930,7030,60811,42162.0,5997500.0
2010-05-11,7070,7510,7060,7460,115210,44741.0,5997500.0
2010-05-12,7540,7990,7460,7830,123151,46960.0,5997500.0
2010-05-13,7960,8000,7650,7710,100962,46241.0,5997500.0
2010-05-14,7830,7860,7510,7730,87254,46361.0,5997500.0
2010-05-17,7670,7730,7400,7520,65374,45101.0,5997500.0
2010-05-18,7440,7650,7200,7400,79475,44382.0,5997500.0
2010-05-19,7480,7740,7280,7430,168109,44561.0,5997500.0
2010-05-20,7440,7490,6330,6900,100652,41383.0,5997500.0
2010-05-24,6900,7040,6300,6700,100024,40183.0,5997500.0
2010-05-25,6850,6850,5900,6000,105414,35985.0,5997500.0
2010-05-26,6000,6500,6000,6480,79561,38864.0,5997500.0
2010-05-27,6480,6680,6020,6560,100895,39344.0,5997500.0
2010-05-28,6800,7540,6630,7540,393532,45221.0,5997500.0
2010-05-31,7600,7670,7190,7490,192523,44921.0,5997500.0
2010-06-01,7550,8100,7550,7750,205673,46481.0,5997500.0
2010-06-03,7820,8290,7710,8200,188177,49180.0,5997500.0
2010-06-04,8200,8350,7990,8190,114194,49120.0,5997500.0
2010-06-07,7920,8880,7920,8740,220994,52418.0,5997500.0
2010-06-08,8840,8860,8560,8670,88231,51998.0,5997500.0
2010-06-09,8780,9100,8330,8430,215028,50559.0,5997500.0
2010-06-10,8590,8730,8350,8720,102092,52298.0,5997500.0
2010-06-11,8850,8850,8370,8430,80975,50559.0,5997500.0
2010-06-14,8540,8680,8390,8460,60982,50739.0,5997500.0
2010-06-15,8540,8560,8160,8480,69237,50859.0,5997500.0
2010-06-16,8490,8690,8420,8560,37393,51339.0,5997500.0
2010-06-17,8680,9790,8680,9400,740413,56376.0,5997500.0
2010-06-18,9450,9780,9130,9210,162055,55237.0,5997500.0
2010-06-21,9210,9440,8990,9130,125184,54757.0,5997500.0
2010-06-22,9140,9400,9050,9230,115380,55357.0,5997500.0
2010-06-23,9210,9230,8900,8930,109048,53558.0,5997500.0
2010-06-24,9040,9100,8820,9000,41038,53978.0,5997500.0
2010-06-25,8910,9090,8650,8650,80647,51878.0,5997500.0
2010-06-28,8660,8840,8660,8800,43382,52778.0,5997500.0
2010-06-29,8720,8750,8420,8420,63187,50499.0,5997500.0
2010-06-30,8160,8410,8160,8300,32937,49779.0,5997500.0
2010-07-01,8300,8940,8300,8670,57188,51998.0,5997500.0
2010-07-02,8670,8880,8560,8620,30398,51698.0,5997500.0
2010-07-05,8630,8880,8500,8620,19229,51698.0,5997500.0
2010-07-06,8460,8660,8320,8500,45152,50979.0,5997500.0
2010-07-07,8630,8700,8430,8620,41150,51698.0,5997500.0
2010-07-08,8920,9240,8710,9100,75811,54577.0,5997500.0
2010-07-09,9030,9300,9030,9210,26998,55237.0,5997500.0
2010-07-12,9370,9370,9030,9250,32281,55477.0,5997500.0
2010-07-13,9380,9380,9050,9180,28500,55057.0,5997500.0
2010-07-14,9290,9290,9070,9240,51310,55417.0,5997500.0
2010-07-15,9800,10600,9750,10600,581556,63574.0,5997500.0
2010-07-16,11150,11300,10350,10800,836241,64773.0,5997500.0
2010-07-19,10900,11150,10500,11100,420169,66572.0,5997500.0
2010-07-20,11000,11550,10500,10700,442023,64173.0,5997500.0
2010-07-21,10900,11000,10150,10450,127309,62674.0,5997500.0
2010-07-22,10450,10450,9900,10000,128070,59975.0,5997500.0
2010-07-23,10300,10300,9600,9940,71373,59615.0,5997500.0
2010-07-26,9960,10200,9940,10000,51640,59975.0,5997500.0
2010-07-27,10250,10350,9970,10100,57607,60575.0,5997500.0
2010-07-28,10100,10150,9710,9770,63024,58596.0,5997500.0
2010-07-29,10050,11200,10050,11200,346414,67172.0,5997500.0
2010-07-30,11050,11400,10900,11100,149198,66572.0,5997500.0
2010-08-02,10950,11150,10650,10700,67801,64173.0,5997500.0
2010-08-03,10850,12100,10700,11050,347549,66272.0,5997500.0
2010-08-04,11150,11700,11100,11400,100157,68372.0,5997500.0
2010-08-05,11500,11800,11100,11350,92278,68072.0,5997500.0
2010-08-06,12400,13050,12300,13050,185219,78267.0,5997500.0
2010-08-09,13700,14350,13200,13500,492823,80966.0,5997500.0
2010-08-10,13350,13650,12950,13350,208163,80067.0,5997500.0
2010-08-11,13250,13750,13000,13650,140342,81866.0,5997500.0
2010-08-12,13500,14250,12550,12750,267811,76468.0,5997500.0
2010-08-13,12600,12950,12400,12800,68912,76768.0,5997500.0
2010-08-16,12800,12850,12200,12600,78585,75568.0,5997500.0
2010-08-17,12850,13550,12400,13500,156677,80966.0,5997500.0
2010-08-18,13300,13550,13000,13300,86861,79767.0,5997500.0
2010-08-19,13600,15200,13450,14400,705659,86364.0,5997500.0
2010-08-20,14000,14200,13800,14100,135631,84565.0,5997500.0
2010-08-23,14500,14500,13500,13500,100463,80966.0,5997500.0
2010-08-24,13450,14850,13150,14000,226135,84035.0,6002500.0
2010-08-25,14450,16000,14100,15400,632960,92438.0,6002500.0
2010-08-26,15300,16750,14900,15750,542658,94539.0,6002500.0
2010-08-27,15750,16550,15300,16500,230390,99041.0,6002500.0
2010-08-30,16900,17300,16600,16800,225739,100842.0,6002500.0
2010-08-31,16500,16950,16200,16350,103578,98141.0,6002500.0
2010-09-01,16500,16600,14100,15600,276581,93639.0,6002500.0
2010-09-02,15800,16100,15250,15650,216613,93939.0,6002500.0
2010-09-03,15650,15700,14950,15000,173252,90038.0,6002500.0
2010-09-06,15300,15550,14850,15050,146583,90338.0,6002500.0
2010-09-07,15150,15650,15150,15350,132820,92138.0,6002500.0
2010-09-08,15150,15600,15000,15050,90082,90338.0,6002500.0
2010-09-09,15100,15400,15050,15350,98727,92138.0,6002500.0
2010-09-10,15200,15350,13900,13950,254523,83735.0,6002500.0
2010-09-13,13800,13950,13250,13450,244223,80734.0,6002500.0
2010-09-14,13750,13800,13250,13450,111617,80734.0,6002500.0
2010-09-15,13550,14350,13550,14000,163176,84035.0,6002500.0
2010-09-16,14050,14450,13200,13200,121198,79233.0,6002500.0
2010-09-17,13550,13600,13200,13400,52446,80434.0,6002500.0
2010-09-20,13300,13800,13300,13600,30126,81634.0,6002500.0
2010-09-24,13950,13950,13250,13400,47106,80434.0,6002500.0
2010-09-27,13300,13350,12750,12950,119209,77732.0,6002500.0
2010-09-28,12900,13900,12850,13750,145661,82534.0,6002500.0
2010-09-29,13750,13900,13600,13700,43580,82234.0,6002500.0
2010-09-30,13800,13850,13350,13450,53389,80734.0,6002500.0
2010-10-01,13650,14100,13350,13950,92703,83735.0,6002500.0
2010-10-04,14350,14350,13450,13650,78680,81934.0,6002500.0
2010-10-05,13550,13850,13450,13500,40741,81034.0,6002500.0
2010-10-06,13800,13900,13550,13900,43722,83435.0,6002500.0
2010-10-07,14050,14500,13750,13900,156792,83435.0,6002500.0
2010-10-08,14400,14500,13950,14150,105300,84935.0,6002500.0
2010-10-11,14300,14350,13800,13900,71129,83435.0,6002500.0
2010-10-12,14000,14250,13650,14250,64252,85536.0,6002500.0
2010-10-13,14250,15000,14100,14700,117093,88237.0,6002500.0
2010-10-14,14700,15250,14500,15150,106153,90938.0,6002500.0
2010-10-15,15250,15450,14950,15100,80505,90638.0,6002500.0
2010-10-18,15300,15800,15100,15450,112342,92739.0,6002500.0
2010-10-19,15450,15450,14850,14900,75955,89437.0,6002500.0
2010-10-20,14800,15100,14600,15050,65155,90338.0,6002500.0
2010-10-21,15400,16100,15200,15600,146447,93639.0,6002500.0
2010-10-22,15600,15950,15200,15450,84580,92739.0,6002500.0
2010-10-25,15500,15500,15000,15250,55887,91538.0,6002500.0
2010-10-26,15100,15300,14850,15200,57800,91238.0,6002500.0
2010-10-27,15050,15200,14550,14950,51856,89737.0,6002500.0
2010-10-28,15100,15250,14700,15200,49345,91238.0,6002500.0
2010-10-29,15100,15100,14800,14900,23664,89437.0,6002500.0
2010-11-01,14900,14900,13900,14000,110530,84035.0,6002500.0
2010-11-02,14100,14400,13950,14100,49547,84635.0,6002500.0
2010-11-03,14100,14200,13900,14200,58901,85236.0,6002500.0
2010-11-04,14200,14650,14200,14600,47004,87636.0,6002500.0
2010-11-05,14650,15250,14500,14600,91602,87636.0,6002500.0
2010-11-08,14600,14800,14200,14250,48418,85536.0,6002500.0
2010-11-09,14250,14450,14150,14300,20358,85836.0,6002500.0
2010-11-10,14100,14400,13700,14350,64759,86136.0,6002500.0
2010-11-11,14500,14700,14350,14650,47957,87937.0,6002500.0
2010-11-12,14750,14800,13900,14200,56596,85236.0,6002500.0
2010-11-15,14200,14500,13950,14500,35327,87036.0,6002500.0
2010-11-16,14700,15500,14400,15300,138362,91838.0,6002500.0
2010-11-17,15050,15750,14950,15400,124675,92438.0,6002500.0
2010-11-18,15400,15700,15150,15550,77338,93339.0,6002500.0
2010-11-19,15700,15800,15500,15600,57815,93639.0,6002500.0
2010-11-22,15800,15850,14950,15050,68270,90338.0,6002500.0
2010-11-23,14600,15100,14600,14850,48849,89137.0,6002500.0
2010-11-24,13900,14800,13550,14400,79600,86436.0,6002500.0
2010-11-25,14650,14800,14350,14550,19849,87336.0,6002500.0
2010-11-26,14500,14600,13250,13250,139606,79533.0,6002500.0
2010-11-29,13250,14200,13100,13750,103827,82534.0,6002500.0
2010-11-30,14100,14150,13750,13950,26297,83735.0,6002500.0
2010-12-01,13900,13900,13650,13850,21576,83135.0,6002500.0
2010-12-02,14100,14150,13850,14000,23721,84035.0,6002500.0
2010-12-03,14000,14050,13700,13850,22942,83135.0,6002500.0
2010-12-06,13800,13900,13750,13800,10041,82834.0,6002500.0
2010-12-07,13800,14450,13500,14200,33467,85236.0,6002500.0
2010-12-08,14200,14400,13850,13900,32702,83435.0,6002500.0
2010-12-09,14800,14900,14250,14250,63634,85536.0,6002500.0
2010-12-10,14300,14500,14150,14250,22949,85536.0,6002500.0
2010-12-13,14150,15000,14150,14600,53603,87636.0,6002500.0
2010-12-14,14800,14850,14450,14600,25799,87636.0,6002500.0
2010-12-15,14600,14600,14200,14200,34837,85236.0,6002500.0
2010-12-16,14400,14400,14050,14050,17953,84335.0,6002500.0
2010-12-17,14100,14400,13950,14150,19075,84935.0,6002500.0
2010-12-20,13700,13800,13350,13600,46682,81634.0,6002500.0
2010-12-21,13900,14000,13650,13900,21011,83435.0,6002500.0
2010-12-22,13900,14100,13650,13650,16386,81934.0,6002500.0
2010-12-23,13950,14400,13600,14100,37480,84635.0,6002500.0
2010-12-24,14300,14600,14100,14150,36412,84935.0,6002500.0
2010-12-27,14000,14400,14000,14200,13117,85236.0,6002500.0
2010-12-28,14200,14300,13950,14000,16194,84035.0,6002500.0
2010-12-29,14000,14300,13900,14050,19093,84335.0,6002500.0
2010-12-30,14100,14950,14000,14950,104922,89737.0,6002500.0
2011-01-03,15200,17150,15100,16400,629370,98441.0,6002500.0
2011-01-04,16200,16450,16000,16100,139416,96640.0,6002500.0
2011-01-05,16150,17500,15800,17000,242343,102042.0,6002500.0
2011-01-06,17000,17400,16500,16900,128914,101442.0,6002500.0
2011-01-07,17050,17750,16700,16800,178023,100842.0,6002500.0
2011-01-10,16600,16900,16150,16350,98713,98141.0,6002500.0
2011-01-11,16500,16750,16200,16600,59091,99642.0,6002500.0
2011-01-12,16950,17150,16550,17000,76472,102042.0,6002500.0
2011-01-13,17500,18350,17500,18250,307882,109546.0,6002500.0
2011-01-14,18450,18750,17750,18400,132113,110446.0,6002500.0
2011-01-17,18400,19000,18150,18350,131066,110146.0,6002500.0
2011-01-18,18400,19750,18400,18500,449871,111046.0,6002500.0
2011-01-19,18500,18750,18150,18300,77379,109846.0,6002500.0
2011-01-20,18400,18750,17850,18400,77777,110446.0,6002500.0
2011-01-21,18650,19350,18400,19150,163852,114948.0,6002500.0
2011-01-24,19150,19150,17900,18100,137594,108645.0,6002500.0
2011-01-25,18100,18750,17100,17500,251517,105044.0,6002500.0
2011-01-26,18750,20100,18500,20100,345018,120650.0,6002500.0
2011-01-27,23100,23100,22700,23100,543890,138658.0,6002500.0
2011-01-28,25400,25450,20800,22300,2461653,133856.0,6002500.0
2011-01-31,22100,22750,21200,21200,889098,127253.0,6002500.0
2011-02-01,21550,21600,20350,21000,385735,126052.0,6002500.0
2011-02-07,21150,22250,21000,21300,302417,127853.0,6002500.0
2011-02-08,21100,22250,20850,22200,440628,133256.0,6002500.0
2011-02-09,22300,22350,21000,21000,243814,126052.0,6002500.0
2011-02-10,20750,21150,20150,20200,187191,121250.0,6002500.0
2011-02-11,20250,20850,20200,20200,219354,121250.0,6002500.0
2011-02-14,20800,20900,19950,20200,203327,121250.0,6002500.0
2011-02-15,20100,21500,20100,20200,485757,121250.0,6002500.0
2011-02-16,20250,20450,18500,18500,437004,111046.0,6002500.0
2011-02-17,19000,19300,18200,18200,195065,109246.0,6002500.0
2011-02-18,18200,18700,17600,18450,148682,110746.0,6002500.0
2011-02-21,18300,19350,18300,18750,178150,112547.0,6002500.0
2011-02-22,18850,18900,17800,18350,136275,110146.0,6002500.0
2011-02-23,18000,18250,17500,17600,128589,105644.0,6002500.0
2011-02-24,17450,19100,17200,18300,310308,109846.0,6002500.0
2011-02-25,18500,18950,18200,18800,99141,112847.0,6002500.0
2011-02-28,18900,18950,18000,18050,86102,108345.0,6002500.0
2011-03-02,17750,18150,17600,17700,71901,106244.0,6002500.0
2011-03-03,18000,18450,17750,18450,73543,110746.0,6002500.0
2011-03-04,18350,18650,17950,18350,91683,110146.0,6002500.0
2011-03-07,18100,19050,18100,18700,156663,112247.0,6002500.0
2011-03-08,19100,19750,19050,19100,201585,114648.0,6002500.0
2011-03-09,19150,19350,18500,18700,92209,112247.0,6002500.0
2011-03-10,18550,18850,17450,17800,183547,106844.0,6002500.0
2011-03-11,17300,17850,17200,17400,97522,104444.0,6002500.0
2011-03-14,17000,17150,15900,16600,185033,99642.0,6002500.0
2011-03-15,16400,17000,15500,16550,157825,99341.0,6002500.0
2011-03-16,16700,17100,16550,16900,75332,101442.0,6002500.0
2011-03-17,16400,17450,16100,17400,74107,104444.0,6002500.0
2011-03-18,17600,17600,17150,17400,55149,104444.0,6002500.0
2011-03-21,17350,18400,17350,18400,105270,110446.0,6002500.0
2011-03-22,18350,18800,18250,18350,74424,110146.0,6002500.0
2011-03-23,19000,19100,18650,18700,159917,112247.0,6002500.0
2011-03-24,19000,19800,18750,19500,228489,117049.0,6002500.0
2011-03-25,19700,19700,18900,18900,109165,113447.0,6002500.0
2011-03-28,18900,19200,18550,18900,51003,113447.0,6002500.0
2011-03-29,18700,18950,18500,18800,49218,112847.0,6002500.0
2011-03-30,18900,18950,18500,18750,65996,112547.0,6002500.0
2011-03-31,18900,19450,18700,19050,68996,114348.0,6002500.0
2011-04-01,19200,19200,18750,19000,54457,114048.0,6002500.0
2011-04-04,19200,19750,18800,19650,119741,117949.0,6002500.0
2011-04-05,19850,20400,19800,20400,157351,122451.0,6002500.0
2011-04-06,20850,21000,19850,19900,153050,119450.0,6002500.0
2011-04-07,20400,20550,19900,20350,94020,122151.0,6002500.0
2011-04-08,20350,21000,20100,20600,137049,123652.0,6002500.0
2011-04-11,20850,20850,19850,20200,128172,121250.0,6002500.0
2011-04-12,20450,20450,19850,19850,60937,119150.0,6002500.0
2011-04-13,19850,20050,19550,19600,48674,117649.0,6002500.0
2011-04-14,19600,20850,19600,20700,99780,124252.0,6002500.0
2011-04-15,20600,21550,20200,21300,203510,127853.0,6002500.0
2011-04-18,21800,22300,21400,21900,182648,131455.0,6002500.0
2011-04-19,21500,22100,21150,21850,117045,131155.0,6002500.0
2011-04-20,22450,22950,22000,22700,232366,136257.0,6002500.0
2011-04-21,23100,23700,22800,22800,205049,136857.0,6002500.0
2011-04-22,22800,23000,22000,22000,111174,132055.0,6002500.0
2011-04-25,21850,23150,21550,23000,123340,138058.0,6002500.0
2011-04-26,23000,23600,22800,23000,99089,138058.0,6002500.0
2011-04-27,23450,23450,22200,22650,64522,135957.0,6002500.0
2011-04-28,22400,22550,21250,21800,114404,130854.0,6002500.0
2011-04-29,21700,21700,20600,21600,112506,129654.0,6002500.0
2011-05-02,21900,22150,21600,22150,49393,132955.0,6002500.0
2011-05-03,21950,22300,21600,22000,47943,132055.0,6002500.0
2011-05-04,22350,23000,22350,22350,97949,134156.0,6002500.0
2011-05-06,21950,22300,21100,21950,91817,131755.0,6002500.0
2011-05-09,22100,22650,21100,21100,136581,126653.0,6002500.0
2011-05-11,21550,21600,20450,20900,110952,125452.0,6002500.0
2011-05-12,20600,21050,20450,20600,53663,123652.0,6002500.0
2011-05-13,20850,21500,20850,21500,65063,129054.0,6002500.0
2011-05-16,21300,21550,20500,20550,61250,123351.0,6002500.0
2011-05-17,20100,20650,20100,20400,54270,122451.0,6002500.0
2011-05-18,20600,21050,20550,20850,40376,125152.0,6002500.0
2011-05-19,20850,21000,20300,20800,65796,124852.0,6002500.0
2011-05-20,20800,21050,20100,20850,63405,125152.0,6002500.0
2011-05-23,20500,20900,20000,20400,52527,122451.0,6002500.0
2011-05-24,20000,20450,19300,19300,103864,115848.0,6002500.0
2011-05-25,19450,19700,18150,18200,124405,109246.0,6002500.0
2011-05-26,18350,19000,18050,18800,55629,112847.0,6002500.0
2011-05-27,18800,19000,18550,18600,41775,111646.0,6002500.0
2011-05-30,18600,18950,18600,18800,27300,112847.0,6002500.0
2011-05-31,18700,19000,18500,18750,32460,112547.0,6002500.0
2011-06-01,18900,18950,17800,18000,100486,108045.0,6002500.0
2011-06-02,17300,17900,16900,17900,127648,107445.0,6002500.0
2011-06-03,18100,18100,17300,17350,56441,104143.0,6002500.0
2011-06-07,17350,17600,15950,16200,155098,97240.0,6002500.0
2011-06-08,16450,16450,15500,16200,141701,97240.0,6002500.0
2011-06-09,16050,16450,16000,16200,59147,97240.0,6002500.0
2011-06-10,16500,16500,15000,15350,127587,92138.0,6002500.0
2011-06-13,15050,15400,14600,14750,83130,88537.0,6002500.0
2011-06-14,15250,16500,15050,15450,271372,92739.0,6002500.0
2011-06-15,15800,16100,15700,15900,158950,95440.0,6002500.0
2011-06-16,15750,16300,15500,16250,67742,97541.0,6002500.0
2011-06-17,16500,16800,16050,16250,78788,97541.0,6002500.0
2011-06-20,16550,16550,15950,16100,47508,96640.0,6002500.0
2011-06-21,16400,16500,15900,16400,34477,98441.0,6002500.0
2011-06-22,16400,16900,16300,16800,53085,100842.0,6002500.0
2011-06-23,16950,17500,16750,17500,93321,105044.0,6002500.0
2011-06-24,17800,18250,17550,18000,93314,108045.0,6002500.0
2011-06-27,18050,18500,17450,18400,73089,110446.0,6002500.0
2011-06-28,18600,18600,17650,17650,66136,105944.0,6002500.0
2011-06-29,18000,18050,17200,17750,77253,106544.0,6002500.0
2011-06-30,17800,18600,17600,18500,110902,111046.0,6002500.0
2011-07-01,18900,18900,18150,18400,81552,110446.0,6002500.0
2011-07-04,18750,18800,18200,18500,77799,111046.0,6002500.0
2011-07-05,18650,18650,18150,18400,57014,110446.0,6002500.0
