삼영이엔씨(065570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-08-07,4245,4380,4135,4300,33261,37840.0,8800000.0
2008-08-08,4230,4375,4220,4310,6090,37928.0,8800000.0
2008-08-11,4450,4460,4350,4400,32464,38720.0,8800000.0
2008-08-12,4400,4425,4330,4375,8820,38500.0,8800000.0
2008-08-13,4320,4395,4285,4370,15081,38456.0,8800000.0
2008-08-14,4370,4450,4305,4450,35916,39160.0,8800000.0
2008-08-18,4590,4665,4440,4470,10899,39336.0,8800000.0
2008-08-19,4400,4520,4225,4355,17625,38324.0,8800000.0
2008-08-20,4270,4400,4270,4360,1228,38368.0,8800000.0
2008-08-21,4470,4470,4300,4370,5903,38456.0,8800000.0
2008-08-22,4275,4360,4210,4350,10275,38280.0,8800000.0
2008-08-25,4395,4400,4250,4310,13884,37928.0,8800000.0
2008-08-26,4300,4355,4225,4250,2481,37400.0,8800000.0
2008-08-27,4275,4320,4275,4300,520,37840.0,8800000.0
2008-08-28,4255,4355,4135,4165,8632,36652.0,8800000.0
2008-08-29,4180,4300,4155,4295,25920,37796.0,8800000.0
2008-09-01,4375,4375,4080,4110,10617,36168.0,8800000.0
2008-09-02,4200,4200,3750,3930,19609,34584.0,8800000.0
2008-09-03,3720,4140,3720,4070,21428,35816.0,8800000.0
2008-09-04,4070,4135,4000,4130,5809,36344.0,8800000.0
2008-09-05,4250,4250,3970,4080,9709,35904.0,8800000.0
2008-09-08,4080,4380,4050,4300,31655,37840.0,8800000.0
2008-09-09,4475,4475,4200,4260,4408,37488.0,8800000.0
2008-09-10,4260,4300,4070,4190,8266,36872.0,8800000.0
2008-09-11,4170,4265,4140,4140,5827,36432.0,8800000.0
2008-09-12,4155,4395,4155,4355,21900,38324.0,8800000.0
2008-09-16,4140,4350,3950,4070,14635,35816.0,8800000.0
2008-09-17,4110,4260,4110,4230,11989,37224.0,8800000.0
2008-09-18,4150,4220,4100,4130,4774,36344.0,8800000.0
2008-09-19,4300,4300,4175,4235,21423,37268.0,8800000.0
2008-09-22,4320,4350,4205,4315,2158,37972.0,8800000.0
2008-09-23,4280,4380,4220,4370,5533,38456.0,8800000.0
2008-09-24,4320,4400,4270,4390,11783,38632.0,8800000.0
2008-09-25,4460,4460,4310,4335,5267,38148.0,8800000.0
2008-09-26,4340,4470,4250,4300,24186,37840.0,8800000.0
2008-09-29,4475,4475,4335,4335,14304,38148.0,8800000.0
2008-09-30,4100,4300,3910,4280,8105,37664.0,8800000.0
2008-10-01,4400,4400,4280,4340,3301,38192.0,8800000.0
2008-10-02,4390,4390,4235,4335,7406,38148.0,8800000.0
2008-10-06,4235,4390,4005,4020,9741,35376.0,8800000.0
2008-10-07,4240,4240,3900,4185,18706,36828.0,8800000.0
2008-10-08,3960,4360,3920,3985,24495,35068.0,8800000.0
2008-10-09,3900,4180,3900,4070,14891,35816.0,8800000.0
2008-10-10,3980,4000,3700,3980,26613,35024.0,8800000.0
2008-10-13,3930,4185,3930,3985,11459,35068.0,8800000.0
2008-10-14,4300,4300,4020,4165,12535,36652.0,8800000.0
2008-10-15,4165,4220,4145,4200,9799,36960.0,8800000.0
2008-10-16,4200,4200,4000,4000,28475,35200.0,8800000.0
2008-10-17,4050,4300,3945,4150,64070,36520.0,8800000.0
2008-10-20,4250,4250,4100,4200,11520,36960.0,8800000.0
2008-10-21,4300,4345,4215,4275,54644,37620.0,8800000.0
2008-10-22,4275,4315,4195,4285,42045,37708.0,8800000.0
2008-10-23,4000,4190,3645,4100,47085,36080.0,8800000.0
2008-10-24,3950,4125,3700,3800,47735,33440.0,8800000.0
2008-10-27,3450,4000,3450,3675,53253,32340.0,8800000.0
2008-10-28,3505,3690,3200,3610,48147,31768.0,8800000.0
2008-10-29,3900,4000,3570,3840,46100,33792.0,8800000.0
2008-10-30,3810,4245,3810,4150,48336,36520.0,8800000.0
2008-10-31,4150,4200,4040,4075,67918,35860.0,8800000.0
2008-11-03,4010,4215,4010,4180,42308,36784.0,8800000.0
2008-11-04,4175,4225,4100,4170,59181,36696.0,8800000.0
2008-11-05,4200,4290,4185,4200,39209,36960.0,8800000.0
2008-11-06,4095,4200,4040,4050,23056,35640.0,8800000.0
2008-11-07,4000,4300,4000,4160,48482,36608.0,8800000.0
2008-11-10,4170,4450,4140,4180,50072,36784.0,8800000.0
2008-11-11,4420,4795,4310,4320,79399,38016.0,8800000.0
2008-11-12,4380,4380,4195,4265,25884,37532.0,8800000.0
2008-11-13,4230,4345,4120,4185,38214,36828.0,8800000.0
2008-11-14,4280,4390,4280,4290,44480,37752.0,8800000.0
2008-11-17,4420,4420,4290,4360,24798,38368.0,8800000.0
2008-11-18,4360,4450,4280,4290,15613,37752.0,8800000.0
2008-11-19,4350,4350,4165,4185,6567,36828.0,8800000.0
2008-11-20,4010,4100,3810,3900,18072,34320.0,8800000.0
2008-11-21,3895,4175,3700,4090,63214,35992.0,8800000.0
2008-11-24,4140,4140,3900,3985,11612,35068.0,8800000.0
2008-11-25,4015,4270,4015,4080,29588,35904.0,8800000.0
2008-11-26,4010,4120,4010,4080,13218,35904.0,8800000.0
2008-11-27,4060,4250,4060,4090,62681,35992.0,8800000.0
2008-11-28,4090,4260,4090,4260,21412,37488.0,8800000.0
2008-12-01,4175,4450,4175,4420,44864,38896.0,8800000.0
2008-12-02,4400,4400,4210,4210,12410,37048.0,8800000.0
2008-12-03,4215,4365,4215,4365,5527,38412.0,8800000.0
2008-12-04,4365,4400,4255,4350,13569,38280.0,8800000.0
2008-12-05,4350,4485,4180,4260,8543,37488.0,8800000.0
2008-12-08,4260,4495,4230,4350,99556,38280.0,8800000.0
2008-12-09,4315,4470,4265,4295,20334,37796.0,8800000.0
2008-12-10,4310,4350,4265,4305,21202,37884.0,8800000.0
2008-12-11,4310,4400,4275,4400,25285,38720.0,8800000.0
2008-12-12,4400,4500,4340,4460,28247,39248.0,8800000.0
2008-12-15,4460,4535,4460,4500,26986,39600.0,8800000.0
2008-12-16,4480,4550,4440,4515,15309,39732.0,8800000.0
2008-12-17,4550,4590,4500,4590,20462,40392.0,8800000.0
2008-12-18,4640,4640,4485,4485,8570,39468.0,8800000.0
2008-12-19,4415,4545,4415,4425,13379,38940.0,8800000.0
2008-12-22,4580,4580,4400,4465,18432,39292.0,8800000.0
2008-12-23,4490,4640,4380,4475,113502,39380.0,8800000.0
2008-12-24,4405,4495,4320,4440,31076,39072.0,8800000.0
2008-12-26,4500,4500,4400,4460,64187,39248.0,8800000.0
2008-12-29,4215,4400,4100,4170,36682,36696.0,8800000.0
2008-12-30,4165,4300,4165,4215,16808,37092.0,8800000.0
2009-01-02,4195,4290,4150,4265,14731,37532.0,8800000.0
2009-01-05,4390,4390,4265,4320,36646,38016.0,8800000.0
2009-01-06,4390,4390,4275,4330,8075,38104.0,8800000.0
2009-01-07,4330,4375,4270,4300,45482,37840.0,8800000.0
2009-01-08,4360,4360,4200,4210,29766,37048.0,8800000.0
2009-01-09,4255,4255,4170,4235,31270,37268.0,8800000.0
2009-01-12,4170,4280,4170,4220,3753,37136.0,8800000.0
2009-01-13,4160,4200,4105,4190,4964,36872.0,8800000.0
2009-01-14,4180,4250,4040,4210,6531,37048.0,8800000.0
2009-01-15,4250,4250,4015,4015,49249,35332.0,8800000.0
2009-01-16,4090,4150,4020,4055,12077,35684.0,8800000.0
2009-01-19,4185,4395,4090,4195,11874,36916.0,8800000.0
2009-01-20,4140,4300,4010,4050,13594,35640.0,8800000.0
2009-01-21,4050,4100,3960,4080,11810,35904.0,8800000.0
2009-01-22,4135,4170,4000,4150,14758,36520.0,8800000.0
2009-01-23,4220,4435,4110,4435,29096,39028.0,8800000.0
2009-01-28,4600,5100,4600,5100,482386,44880.0,8800000.0
2009-01-29,5170,5180,4850,5000,160468,44000.0,8800000.0
2009-01-30,4980,5180,4880,4900,91497,43120.0,8800000.0
2009-02-02,4870,4995,4750,4785,67811,42108.0,8800000.0
2009-02-03,4790,5040,4725,4810,129002,42328.0,8800000.0
2009-02-04,4820,5050,4750,4950,131357,43560.0,8800000.0
2009-02-05,4855,4995,4815,4815,30143,42372.0,8800000.0
2009-02-06,4885,4920,4750,4865,60436,42812.0,8800000.0
2009-02-09,4910,4965,4755,4800,36357,42240.0,8800000.0
2009-02-10,4790,4850,4695,4695,55945,41316.0,8800000.0
2009-02-11,4595,4745,4595,4685,25836,41228.0,8800000.0
2009-02-12,4795,4850,4700,4780,33503,42064.0,8800000.0
2009-02-13,4800,4850,4685,4810,29086,42328.0,8800000.0
2009-02-16,4800,4970,4800,4810,37546,42328.0,8800000.0
2009-02-17,4900,4930,4520,4700,26049,41360.0,8800000.0
2009-02-18,4600,4700,4480,4630,16022,40744.0,8800000.0
2009-02-19,4565,4740,4560,4600,23363,40480.0,8800000.0
2009-02-20,4560,4600,4375,4380,33036,38544.0,8800000.0
2009-02-23,4270,4600,4260,4600,41010,40480.0,8800000.0
2009-02-24,4500,4590,4315,4565,23456,40172.0,8800000.0
2009-02-25,4660,4660,4520,4580,16850,40304.0,8800000.0
2009-02-26,4645,4780,4245,4400,105066,38720.0,8800000.0
2009-02-27,4385,4480,4330,4390,10766,38632.0,8800000.0
2009-03-02,4500,4570,4300,4330,27932,38104.0,8800000.0
2009-03-03,4330,4330,4000,4200,18814,36960.0,8800000.0
2009-03-04,4190,4350,4105,4270,16019,37576.0,8800000.0
2009-03-05,4330,4590,4300,4430,37991,38984.0,8800000.0
2009-03-06,4245,4400,4245,4330,25158,38104.0,8800000.0
2009-03-09,4330,4505,4330,4435,21698,39028.0,8800000.0
2009-03-10,4400,4495,4380,4470,25379,39336.0,8800000.0
2009-03-11,4500,4545,4400,4465,17574,39292.0,8800000.0
2009-03-12,4460,4520,4420,4500,44853,39600.0,8800000.0
2009-03-13,4500,4760,4470,4730,79117,41624.0,8800000.0
2009-03-16,4740,4800,4600,4600,29011,40480.0,8800000.0
2009-03-17,4610,4750,4605,4715,41533,41492.0,8800000.0
2009-03-18,4705,4970,4705,4945,124697,43516.0,8800000.0
2009-03-19,4980,4990,4875,4920,70901,43296.0,8800000.0
2009-03-20,5400,5650,5350,5650,782879,49720.0,8800000.0
2009-03-23,5820,6000,5660,5750,828785,50600.0,8800000.0
2009-03-24,5900,5930,5370,5410,253477,47608.0,8800000.0
2009-03-25,5450,5660,5390,5640,269516,49632.0,8800000.0
2009-03-26,5670,5680,5370,5410,188290,47608.0,8800000.0
2009-03-27,5470,5510,5310,5310,123429,46728.0,8800000.0
2009-03-30,5420,5570,5120,5150,125799,45320.0,8800000.0
2009-03-31,5210,5420,5210,5300,84161,46640.0,8800000.0
2009-04-01,5360,5550,5300,5400,95731,47520.0,8800000.0
2009-04-02,5530,5540,5330,5450,132601,47960.0,8800000.0
2009-04-03,5490,5500,5300,5350,103839,47080.0,8800000.0
2009-04-06,5500,5590,5400,5400,138777,47520.0,8800000.0
2009-04-07,5500,5940,5460,5910,395035,52008.0,8800000.0
2009-04-08,5850,5850,5600,5720,208690,50336.0,8800000.0
2009-04-09,5800,5900,5590,5810,194976,51128.0,8800000.0
2009-04-10,6020,6090,5650,5660,152204,49808.0,8800000.0
2009-04-13,5720,5830,5560,5670,127848,49896.0,8800000.0
2009-04-14,5850,6340,5700,6140,471934,54032.0,8800000.0
2009-04-15,6040,6530,5880,6220,320507,54736.0,8800000.0
2009-04-16,6340,6530,6250,6290,170192,55352.0,8800000.0
2009-04-17,6450,6450,5800,5980,133689,52624.0,8800000.0
2009-04-20,5920,5980,5500,5770,92375,50776.0,8800000.0
2009-04-21,5540,6280,5540,6020,151029,52976.0,8800000.0
2009-04-22,6100,6260,5990,6240,68343,54912.0,8800000.0
2009-04-23,6470,6540,6270,6520,173785,57376.0,8800000.0
2009-04-24,6620,6620,6250,6300,99982,55440.0,8800000.0
2009-04-27,6450,6450,5910,6240,90035,54912.0,8800000.0
2009-04-28,6120,6330,5500,5790,96983,50952.0,8800000.0
2009-04-29,5790,5920,5650,5920,72106,52096.0,8800000.0
2009-04-30,6100,6490,5800,5860,306085,51568.0,8800000.0
2009-05-04,5900,6090,5780,6050,155124,53240.0,8800000.0
2009-05-06,6100,6300,5920,6210,131474,54648.0,8800000.0
2009-05-07,6220,6500,6170,6470,155019,56936.0,8800000.0
2009-05-08,6410,6540,6270,6500,65338,57200.0,8800000.0
2009-05-11,6820,7060,6650,6700,323131,58960.0,8800000.0
2009-05-12,6670,7000,6550,7000,199493,61600.0,8800000.0
2009-05-13,7100,7920,7000,7730,1231678,68024.0,8800000.0
2009-05-14,7850,8880,7770,8880,1970807,78144.0,8800000.0
2009-05-15,10000,10200,8180,8410,3346800,74008.0,8800000.0
2009-05-18,8150,8370,7820,8100,1141623,71280.0,8800000.0
2009-05-19,8340,9190,8230,8800,1368848,77440.0,8800000.0
2009-05-20,8820,8890,8120,8310,739530,73128.0,8800000.0
2009-05-21,8330,8380,7950,8000,280738,70400.0,8800000.0
2009-05-22,7850,8130,7810,8000,226560,70400.0,8800000.0
2009-05-25,7850,7890,6800,7420,298103,65296.0,8800000.0
2009-05-26,7700,8440,7520,7800,641760,68640.0,8800000.0
2009-05-27,8010,8010,7450,7450,220331,65560.0,8800000.0
2009-05-28,7440,8340,7000,7650,863516,67320.0,8800000.0
2009-05-29,7850,8050,7360,7590,131869,66792.0,8800000.0
2009-06-01,7790,8150,7520,7770,310419,68376.0,8800000.0
2009-06-02,7860,8240,7810,8200,378715,72160.0,8800000.0
2009-06-03,8340,9070,8300,8600,1554176,75680.0,8800000.0
2009-06-04,8600,9000,7930,7970,584871,70136.0,8800000.0
2009-06-05,8120,8150,7520,7700,262756,67760.0,8800000.0
2009-06-08,7700,7920,7360,7390,208058,65032.0,8800000.0
2009-06-09,7550,7770,7300,7380,215212,64944.0,8800000.0
2009-06-10,7230,7370,7050,7200,197363,63360.0,8800000.0
2009-06-11,7160,7250,7030,7160,118647,63008.0,8800000.0
2009-06-12,7160,7320,7070,7150,157662,62920.0,8800000.0
2009-06-15,7210,7440,7190,7320,178482,64416.0,8800000.0
2009-06-16,7210,7450,7210,7450,95236,65560.0,8800000.0
2009-06-17,7450,8200,7330,7850,724169,69080.0,8800000.0
2009-06-18,7900,8000,7680,7840,245199,68992.0,8800000.0
2009-06-19,7970,7970,7520,7700,109579,67760.0,8800000.0
2009-06-22,7700,7830,7520,7670,96021,67496.0,8800000.0
2009-06-23,7400,7500,6520,7300,190015,64240.0,8800000.0
2009-06-24,7490,7490,7200,7310,90275,64328.0,8800000.0
2009-06-25,7310,7450,7200,7450,74587,65560.0,8800000.0
2009-06-26,7450,7500,7300,7350,55169,64680.0,8800000.0
2009-06-29,7450,7610,7200,7200,54812,63360.0,8800000.0
2009-06-30,7210,7390,6690,6800,218614,59840.0,8800000.0
2009-07-01,6750,6980,6660,6850,76339,60280.0,8800000.0
2009-07-02,6760,6890,6690,6840,66467,60192.0,8800000.0
2009-07-03,6700,6870,6700,6800,32961,59840.0,8800000.0
2009-07-06,6900,7100,6850,7080,65635,62304.0,8800000.0
2009-07-07,6940,7070,6920,7000,60398,61600.0,8800000.0
2009-07-08,7050,7380,7000,7310,79885,64328.0,8800000.0
2009-07-09,7310,7570,7250,7470,138198,65736.0,8800000.0
2009-07-10,7500,7560,7100,7150,74185,62920.0,8800000.0
2009-07-13,7200,7500,6950,7000,124944,61600.0,8800000.0
2009-07-14,7070,7190,6940,6940,47982,61072.0,8800000.0
2009-07-15,7000,7130,6970,6990,40062,61512.0,8800000.0
2009-07-16,7010,7330,6900,6930,112440,60984.0,8800000.0
2009-07-17,7030,7090,6850,6950,41439,61160.0,8800000.0
2009-07-20,6960,7070,6880,6970,51347,61336.0,8800000.0
2009-07-21,6970,7100,6930,7060,71019,62128.0,8800000.0
2009-07-22,7110,7280,7060,7100,69569,62480.0,8800000.0
2009-07-23,7100,7160,6950,7020,47981,61776.0,8800000.0
2009-07-24,7050,7170,7040,7040,62224,61952.0,8800000.0
2009-07-27,7190,7200,7020,7050,38847,62040.0,8800000.0
2009-07-28,7110,7150,7000,7000,31809,61600.0,8800000.0
2009-07-29,7030,7140,6880,6950,47105,61160.0,8800000.0
2009-07-30,6950,7080,6850,7080,52297,62304.0,8800000.0
2009-07-31,7050,7100,6930,7000,59539,61600.0,8800000.0
2009-08-03,7000,7180,6900,6960,84649,61248.0,8800000.0
2009-08-04,6980,7010,6930,7000,72735,61600.0,8800000.0
2009-08-05,7000,7060,6940,6940,47398,61072.0,8800000.0
2009-08-06,6940,6990,6810,6900,47106,60720.0,8800000.0
2009-08-07,6900,6980,6830,6900,25934,60720.0,8800000.0
2009-08-10,7050,7050,6760,6880,107804,60544.0,8800000.0
2009-08-11,6900,6900,5870,6700,125621,58960.0,8800000.0
2009-08-12,6620,6680,6500,6630,71821,58344.0,8800000.0
2009-08-13,6660,6880,6660,6780,53132,59664.0,8800000.0
2009-08-14,6880,6880,6600,6650,76162,58520.0,8800000.0
2009-08-17,6600,6700,6530,6580,80157,57904.0,8800000.0
2009-08-18,6440,6600,6440,6540,60182,57552.0,8800000.0
2009-08-19,6580,6770,6540,6540,36290,57552.0,8800000.0
2009-08-20,6510,6600,6400,6580,51312,57904.0,8800000.0
2009-08-21,6700,7060,6520,6640,376484,58432.0,8800000.0
2009-08-24,6700,7000,6640,6710,112331,59048.0,8800000.0
2009-08-25,6670,6870,6670,6700,86774,58960.0,8800000.0
2009-08-26,6750,6810,6560,6660,66154,58608.0,8800000.0
2009-08-27,6610,6790,6610,6740,36194,59312.0,8800000.0
2009-08-28,6740,6790,6670,6700,44170,58960.0,8800000.0
2009-08-31,6760,6770,6540,6600,33712,58080.0,8800000.0
2009-09-01,6550,6660,6550,6610,42766,58168.0,8800000.0
2009-09-02,6600,6730,6580,6580,50301,57904.0,8800000.0
2009-09-03,6580,6710,6540,6550,48082,57640.0,8800000.0
2009-09-04,6560,6700,6560,6600,46272,58080.0,8800000.0
2009-09-07,6600,6750,6550,6650,80873,58520.0,8800000.0
2009-09-08,6660,6740,6600,6670,71790,58696.0,8800000.0
2009-09-09,6700,6790,6660,6670,86344,58696.0,8800000.0
2009-09-10,6680,6940,6680,6940,115203,61072.0,8800000.0
2009-09-11,7470,7750,7000,7050,489429,62040.0,8800000.0
2009-09-14,7110,7250,7010,7130,86524,62744.0,8800000.0
2009-09-15,7130,7240,7000,7000,87861,61600.0,8800000.0
2009-09-16,7010,7130,6880,6880,86415,60544.0,8800000.0
2009-09-17,7070,7090,6650,6800,98825,59840.0,8800000.0
2009-09-18,6800,7050,6700,6800,81903,59840.0,8800000.0
2009-09-21,6850,7000,6750,6820,59453,60016.0,8800000.0
2009-09-22,6800,6890,6770,6810,54208,59928.0,8800000.0
2009-09-23,6800,7070,6800,7040,107266,61952.0,8800000.0
2009-09-24,7050,7280,6880,6910,100619,60808.0,8800000.0
2009-09-25,6830,6900,6680,6760,63028,59488.0,8800000.0
2009-09-28,6760,6880,6710,6710,57798,59048.0,8800000.0
2009-09-29,6760,6840,6660,6670,31503,58696.0,8800000.0
2009-09-30,6750,6750,6500,6500,31773,57200.0,8800000.0
2009-10-01,6500,6560,6120,6330,70956,55704.0,8800000.0
2009-10-05,6140,6500,6140,6470,21576,56936.0,8800000.0
2009-10-06,6360,6540,6350,6420,16302,56496.0,8800000.0
2009-10-07,6400,6540,6000,6210,18358,54648.0,8800000.0
2009-10-08,6300,6300,6200,6220,16044,54736.0,8800000.0
2009-10-09,6290,6290,6190,6210,31310,54648.0,8800000.0
2009-10-12,6270,6450,6230,6440,33315,56672.0,8800000.0
2009-10-13,6750,7400,6710,7280,755669,64064.0,8800000.0
2009-10-14,7270,7270,6860,7200,308952,63360.0,8800000.0
2009-10-15,7200,7200,6950,7000,93895,61600.0,8800000.0
2009-10-16,6960,7020,6600,6600,115990,58080.0,8800000.0
2009-10-19,6540,6670,6360,6600,70278,58080.0,8800000.0
2009-10-20,6670,6670,6550,6610,49711,58168.0,8800000.0
2009-10-21,6590,6780,6590,6710,39261,59048.0,8800000.0
2009-10-22,6640,6730,6500,6660,53808,58608.0,8800000.0
2009-10-23,6670,6800,6600,6660,28309,58608.0,8800000.0
2009-10-26,6610,6780,6540,6560,18950,57728.0,8800000.0
2009-10-27,6600,6850,6570,6820,66891,60016.0,8800000.0
2009-10-28,6780,6920,6600,6750,52601,59400.0,8800000.0
2009-10-29,6750,6900,6600,6890,52441,60632.0,8800000.0
2009-10-30,6890,6950,6680,6930,49768,60984.0,8800000.0
2009-11-02,6780,6900,6730,6800,30659,59840.0,8800000.0
2009-11-03,6790,6890,6740,6750,44895,59400.0,8800000.0
2009-11-04,6700,6790,6700,6790,33658,59752.0,8800000.0
2009-11-05,6870,6930,6790,6920,41686,60896.0,8800000.0
2009-11-06,6950,7100,6870,6920,40133,60896.0,8800000.0
2009-11-09,7050,7100,6920,7040,56433,61952.0,8800000.0
2009-11-10,7090,7200,6800,6880,120188,60544.0,8800000.0
2009-11-11,6860,6900,6750,6890,47731,60632.0,8800000.0
2009-11-12,6890,6930,6740,6770,45438,59576.0,8800000.0
2009-11-13,6770,6820,6650,6650,35282,58520.0,8800000.0
2009-11-16,6710,6710,6510,6600,38820,58080.0,8800000.0
2009-11-17,6640,6810,6550,6640,14818,58432.0,8800000.0
2009-11-18,6640,6670,6560,6660,11868,58608.0,8800000.0
2009-11-19,6690,6740,6600,6600,14609,58080.0,8800000.0
2009-11-20,6510,6640,6510,6600,9542,58080.0,8800000.0
2009-11-23,6650,6650,6540,6600,21866,58080.0,8800000.0
2009-11-24,6600,6640,6530,6550,14165,57640.0,8800000.0
2009-11-25,6620,6620,6500,6550,18747,57640.0,8800000.0
2009-11-26,6600,6600,6460,6560,9219,57728.0,8800000.0
2009-11-27,6560,6560,6360,6390,41840,56232.0,8800000.0
2009-11-30,6320,6550,6320,6520,16542,57376.0,8800000.0
2009-12-01,6500,6580,6500,6550,6739,57640.0,8800000.0
2009-12-02,6600,6740,6520,6550,26814,57640.0,8800000.0
2009-12-03,6550,6710,6550,6710,25228,59048.0,8800000.0
2009-12-04,6700,6800,6680,6800,21050,59840.0,8800000.0
2009-12-07,6800,6900,6760,6850,24345,60280.0,8800000.0
2009-12-08,6850,6920,6800,6880,10559,60544.0,8800000.0
2009-12-09,6890,6890,6720,6800,22702,59840.0,8800000.0
2009-12-10,6820,6840,6720,6740,16640,59312.0,8800000.0
2009-12-11,6940,6940,6760,6830,12708,60104.0,8800000.0
2009-12-14,6890,7070,6780,7070,70014,62216.0,8800000.0
2009-12-15,6970,7470,6970,7400,127368,65120.0,8800000.0
2009-12-16,7600,7600,7110,7200,195705,63360.0,8800000.0
2009-12-17,7290,7410,7200,7300,163386,64240.0,8800000.0
2009-12-18,7300,7370,7210,7280,53249,64064.0,8800000.0
2009-12-21,7320,7410,7160,7160,114260,63008.0,8800000.0
2009-12-22,7160,7230,7100,7190,44025,63272.0,8800000.0
2009-12-23,7200,7250,7080,7100,121984,62480.0,8800000.0
2009-12-24,7060,7170,7050,7100,45994,62480.0,8800000.0
2009-12-28,7230,7280,7100,7190,70371,63272.0,8800000.0
2009-12-29,7150,7150,6970,7050,43787,62040.0,8800000.0
2009-12-30,6910,7070,6860,7070,36524,62216.0,8800000.0
2010-01-04,7180,7240,7110,7230,92509,63624.0,8800000.0
2010-01-05,7240,7330,7210,7210,84652,63448.0,8800000.0
2010-01-06,7290,7290,7140,7200,25435,63360.0,8800000.0
2010-01-07,7250,7420,7180,7180,96619,63184.0,8800000.0
2010-01-08,7200,7260,7000,7100,41721,62480.0,8800000.0
2010-01-11,7190,7230,7050,7100,41589,62480.0,8800000.0
2010-01-12,7100,7130,6920,7030,26693,61864.0,8800000.0
2010-01-13,7040,7090,6960,7000,24957,61600.0,8800000.0
2010-01-14,7010,7100,6960,7070,27755,62216.0,8800000.0
2010-01-15,7070,7100,7030,7090,37219,62392.0,8800000.0
2010-01-18,7090,7350,7020,7220,118871,63536.0,8800000.0
2010-01-19,7260,7610,7240,7350,353130,64680.0,8800000.0
2010-01-20,7500,7500,7120,7210,123132,63448.0,8800000.0
2010-01-21,7190,7350,7070,7220,67784,63536.0,8800000.0
2010-01-22,7200,7330,7110,7210,84876,63448.0,8800000.0
2010-01-25,7250,7470,7140,7270,75660,63976.0,8800000.0
2010-01-26,7390,7390,6720,7080,88221,62304.0,8800000.0
2010-01-27,7090,7090,6760,6780,59379,59664.0,8800000.0
2010-01-28,6920,6970,6800,6900,13319,60720.0,8800000.0
2010-01-29,6880,6920,6710,6850,38679,60280.0,8800000.0
2010-02-01,6680,6850,6680,6800,30989,59840.0,8800000.0
2010-02-02,6870,6880,6770,6820,17651,60016.0,8800000.0
2010-02-03,6860,6870,6760,6810,22983,59928.0,8800000.0
2010-02-04,6870,6890,6800,6860,14253,60368.0,8800000.0
2010-02-05,6680,6800,6600,6800,23152,59840.0,8800000.0
2010-02-08,6800,6800,6600,6600,25324,58080.0,8800000.0
2010-02-09,6600,6700,6420,6550,19818,57640.0,8800000.0
2010-02-10,6630,6630,6500,6610,19702,58168.0,8800000.0
2010-02-11,6550,6700,6550,6660,17620,58608.0,8800000.0
2010-02-12,6700,6740,6600,6740,3179,59312.0,8800000.0
2010-02-16,6650,6790,6650,6780,6102,59664.0,8800000.0
2010-02-17,6810,6890,6800,6890,12940,60632.0,8800000.0
2010-02-18,6950,6950,6760,6890,6402,60632.0,8800000.0
2010-02-19,6920,6920,6660,6660,9235,58608.0,8800000.0
2010-02-22,6670,6870,6670,6830,29167,60104.0,8800000.0
2010-02-23,6810,6880,6750,6830,8922,60104.0,8800000.0
2010-02-24,6770,7000,6740,6930,24620,60984.0,8800000.0
2010-02-25,6950,6950,6790,6790,8140,59752.0,8800000.0
2010-02-26,6790,6870,6700,6860,22087,60368.0,8800000.0
2010-03-02,6790,6920,6700,6700,34238,58960.0,8800000.0
2010-03-03,6760,6850,6700,6720,12602,59136.0,8800000.0
2010-03-04,6720,6820,6670,6820,16232,60016.0,8800000.0
