한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-02,6710,6710,6470,6690,11932,58054.0,8677721.0
2011-09-05,6690,6690,6250,6500,23321,56405.0,8677721.0
2011-09-06,6390,6390,5990,6350,34867,55104.0,8677721.0
2011-09-07,6360,6400,6100,6350,9573,55104.0,8677721.0
2011-09-08,6390,6390,6120,6120,10465,53108.0,8677721.0
2011-09-09,5960,6300,5900,6200,21988,53802.0,8677721.0
2011-09-14,6200,6290,5960,6070,8500,52674.0,8677721.0
2011-09-15,6200,6300,5950,6140,12758,53281.0,8677721.0
2011-09-16,6110,6240,6060,6220,9718,53975.0,8677721.0
2011-09-19,6290,6290,5950,5950,15494,51632.0,8677721.0
2011-09-20,5870,6080,5780,5810,16209,50418.0,8677721.0
2011-09-21,5940,5940,5650,5800,29923,50331.0,8677721.0
2011-09-22,5630,5790,5500,5620,14822,48769.0,8677721.0
2011-09-23,5390,5490,5010,5100,35748,44256.0,8677721.0
2011-09-26,5060,5290,4870,5150,16236,44690.0,8677721.0
2011-09-27,4910,5380,4910,5350,41146,46426.0,8677721.0
2011-09-28,5260,5590,5260,5330,11222,46252.0,8677721.0
2011-09-29,5540,5710,5320,5710,11110,49550.0,8677721.0
2011-09-30,5980,5980,5470,5890,26272,51112.0,8677721.0
2011-10-04,5880,5880,5450,5460,14875,47380.0,8677721.0
2011-10-05,5380,5640,5080,5250,18729,45558.0,8677721.0
2011-10-06,5230,5880,5230,5410,33308,46946.0,8677721.0
2011-10-07,5540,5860,5410,5570,17165,48335.0,8677721.0
2011-10-10,5530,6400,5530,6000,154928,52066.0,8677721.0
2011-10-11,6180,6190,5920,5920,16840,51372.0,8677721.0
2011-10-12,5980,6050,5900,5930,8655,51459.0,8677721.0
2011-10-13,5990,5990,5610,5790,45837,50244.0,8677721.0
2011-10-14,5800,5840,5600,5630,37346,48856.0,8677721.0
2011-10-17,5790,6090,5730,6010,35885,52153.0,8677721.0
2011-10-18,5980,5990,5720,5790,46948,50244.0,8677721.0
2011-10-19,5890,5900,5680,5790,19401,50244.0,8677721.0
2011-10-20,5800,5900,5740,5800,5680,50331.0,8677721.0
2011-10-21,5890,5950,5790,5900,26522,51199.0,8677721.0
2011-10-24,5930,6170,5930,6120,27049,53108.0,8677721.0
2011-10-25,6120,6210,5910,5920,34379,51372.0,8677721.0
2011-10-26,5930,6090,5850,6010,20777,52153.0,8677721.0
2011-10-27,6350,6790,6280,6400,162556,55537.0,8677721.0
2011-10-28,6540,6540,6320,6490,36839,56318.0,8677721.0
2011-10-31,6400,6790,6400,6500,45100,56405.0,8677721.0
2011-11-01,6450,6690,6300,6500,24250,56405.0,8677721.0
2011-11-02,6490,6770,6170,6730,34425,58401.0,8677721.0
2011-11-03,6840,6950,6500,6740,54664,58488.0,8677721.0
2011-11-04,6840,6890,6690,6780,51693,58835.0,8677721.0
2011-11-07,6860,6860,6730,6750,12834,58575.0,8677721.0
2011-11-08,6800,7190,6700,7000,96041,60744.0,8677721.0
2011-11-09,7060,7310,6910,7000,50671,60744.0,8677721.0
2011-11-10,6790,6890,6570,6890,41636,59789.0,8677721.0
2011-11-11,6880,7020,6800,6950,29002,60310.0,8677721.0
2011-11-14,6860,7060,6800,6950,26314,60310.0,8677721.0
2011-11-15,6870,7050,6650,6650,37238,57707.0,8677721.0
2011-11-16,6890,6890,6560,6560,12130,56926.0,8677721.0
2011-11-17,6650,6890,6530,6700,9274,58141.0,8677721.0
2011-11-18,6500,6740,6330,6460,38159,56058.0,8677721.0
2011-11-21,6460,6540,6300,6390,10492,55451.0,8677721.0
2011-11-22,6390,6430,6210,6210,18221,53889.0,8677721.0
2011-11-23,6190,6500,6170,6170,5441,53542.0,8677721.0
2011-11-24,6360,6410,6200,6410,2497,55624.0,8677721.0
2011-11-25,6410,6490,6250,6470,5166,56145.0,8677721.0
2011-11-28,6400,6550,6300,6550,7742,56839.0,8677721.0
2011-11-29,6550,6790,6380,6500,14459,56405.0,8677721.0
2011-11-30,6650,6650,6350,6500,3537,56405.0,8677721.0
2011-12-01,6630,6630,6400,6560,35643,56926.0,8677721.0
2011-12-02,6580,6890,6500,6620,21510,57447.0,8677721.0
2011-12-05,6760,6820,6580,6700,6441,58141.0,8677721.0
2011-12-06,6610,6770,6430,6640,8169,57620.0,8677721.0
2011-12-07,6730,6790,6400,6450,20750,55971.0,8677721.0
2011-12-08,6360,6500,6340,6400,19023,55537.0,8677721.0
2011-12-09,6560,6560,6280,6300,14149,54670.0,8677721.0
2011-12-12,6300,6600,6200,6450,20798,55971.0,8677721.0
2011-12-13,6300,6430,6190,6410,10349,55624.0,8677721.0
2011-12-14,6430,6490,6250,6250,3893,54236.0,8677721.0
2011-12-15,6260,6350,6200,6270,10007,54409.0,8677721.0
2011-12-16,6200,6390,6200,6340,2115,55017.0,8677721.0
2011-12-19,6400,6470,6060,6210,70220,53889.0,8677721.0
2011-12-20,6260,6260,6070,6150,16231,53368.0,8677721.0
2011-12-21,6160,6320,6160,6280,20965,54496.0,8677721.0
2011-12-22,6360,6360,6180,6360,21554,55190.0,8677721.0
2011-12-23,6490,7310,6440,7310,289443,63434.0,8677721.0
2011-12-26,7380,7590,7110,7290,192615,63261.0,8677721.0
2011-12-27,7380,7960,7200,7240,201440,62827.0,8677721.0
2011-12-28,7450,8180,7350,7940,251041,68901.0,8677721.0
2011-12-29,7820,8100,7720,7940,100325,68901.0,8677721.0
2012-01-02,7900,8500,7710,8210,159296,71244.0,8677721.0
2012-01-03,8250,8440,8100,8420,112630,73066.0,8677721.0
2012-01-04,8450,8510,8250,8420,59719,73066.0,8677721.0
2012-01-05,8420,8670,8310,8590,92273,74542.0,8677721.0
2012-01-06,8600,8600,8200,8360,82723,72546.0,8677721.0
2012-01-09,8500,8500,8120,8290,76352,71938.0,8677721.0
2012-01-10,8290,8890,8250,8700,141105,75496.0,8677721.0
2012-01-11,8760,9070,8560,8570,75546,74368.0,8677721.0
2012-01-12,8510,8840,8510,8780,31845,76190.0,8677721.0
2012-01-13,8780,9060,8630,8700,86502,75496.0,8677721.0
2012-01-16,8700,8900,7630,8680,41873,75323.0,8677721.0
2012-01-17,8680,8720,8380,8560,55727,74281.0,8677721.0
2012-01-18,8460,8560,8210,8310,23639,72112.0,8677721.0
2012-01-19,8400,8700,8280,8310,68922,72112.0,8677721.0
2012-01-20,8500,8890,8260,8800,88241,76364.0,8677721.0
2012-01-25,9140,9400,8930,9080,107160,78794.0,8677721.0
2012-01-26,9130,9240,8730,9160,86537,79488.0,8677721.0
2012-01-27,9180,9280,8990,9160,51927,79488.0,8677721.0
2012-01-30,9100,9200,9020,9060,37514,78620.0,8677721.0
2012-01-31,9130,9800,8960,9650,290606,83740.0,8677721.0
2012-02-01,9650,9750,9510,9690,47309,84087.0,8677721.0
2012-02-02,9720,9850,9560,9800,52176,85042.0,8677721.0
2012-02-03,9760,10700,9670,10300,225941,89381.0,8677721.0
2012-02-06,10550,10750,10000,10300,121421,89381.0,8677721.0
2012-02-07,10300,10500,9900,10400,101427,90248.0,8677721.0
2012-02-08,10400,11600,10050,10800,905358,93719.0,8677721.0
2012-02-09,11700,12400,11400,12300,1077414,106736.0,8677721.0
2012-02-10,11950,12000,10950,11350,376097,98492.0,8677721.0
2012-02-13,11300,12400,11100,12000,248087,104133.0,8677721.0
2012-02-14,11950,12200,11450,11700,199373,101529.0,8677721.0
2012-02-15,11800,11850,11100,11400,115675,98926.0,8677721.0
2012-02-16,11400,11550,10600,10600,187637,91984.0,8677721.0
2012-02-17,10750,12000,10750,11700,314873,101529.0,8677721.0
2012-02-20,11850,12150,11500,12150,218832,105467.0,8680449.0
2012-02-21,12100,13150,11900,12200,280453,105901.0,8680449.0
2012-02-22,12400,13150,12200,12650,224269,109808.0,8680449.0
2012-02-23,12650,12950,12000,12000,116566,104165.0,8680449.0
2012-02-24,12050,12600,11750,12100,73549,105033.0,8680449.0
2012-02-27,12200,12300,11650,11700,51611,101561.0,8680449.0
2012-02-28,11600,12050,11100,11750,113290,101995.0,8680449.0
2012-02-29,11700,12200,11700,11700,49185,101561.0,8680449.0
2012-03-02,11700,12450,11650,12300,76745,106770.0,8680449.0
2012-03-05,12350,12400,11800,11950,68283,103731.0,8680449.0
2012-03-06,12150,12150,11000,11500,101827,99825.0,8680449.0
2012-03-07,11400,11800,11150,11550,67428,100259.0,8680449.0
2012-03-08,11550,13250,11550,13250,346174,115016.0,8680449.0
2012-03-09,13800,14300,13000,13600,555583,118054.0,8680449.0
2012-03-12,13600,14150,13100,14050,296285,121960.0,8680449.0
2012-03-13,14000,14300,13350,13500,208692,117186.0,8680449.0
2012-03-14,13450,13700,13100,13150,125714,114148.0,8680449.0
2012-03-15,13200,14050,13100,13100,220506,113714.0,8680449.0
2012-03-16,13250,13950,13150,13750,181718,119356.0,8680449.0
2012-03-19,13650,14150,13550,14050,140078,121960.0,8680449.0
2012-03-20,14250,14250,13400,13500,90573,117186.0,8680449.0
2012-03-21,13450,14000,13300,13550,95650,117620.0,8680449.0
2012-03-22,13650,13900,13050,13300,68656,115450.0,8680449.0
2012-03-23,13400,13400,12950,13300,60359,115450.0,8680449.0
2012-03-26,13050,13450,12700,12800,77548,111110.0,8680449.0
2012-03-27,13150,13150,12300,12600,81802,109374.0,8680449.0
2012-03-28,12600,12850,12000,12050,84395,104599.0,8680449.0
2012-03-29,12050,12300,11300,12300,185634,106770.0,8680449.0
2012-03-30,12100,12750,11950,12350,69806,107204.0,8680449.0
2012-04-02,12450,12500,11950,12050,49320,104599.0,8680449.0
2012-04-03,12100,12350,11750,11900,42549,103297.0,8680449.0
2012-04-04,12000,12050,11200,11450,128526,99391.0,8680449.0
2012-04-05,11500,12300,11150,12100,86823,105191.0,8693471.0
2012-04-06,12150,12850,11950,12750,126444,110842.0,8693471.0
2012-04-09,12400,12700,12000,12250,47778,106495.0,8693471.0
2012-04-10,12050,12500,11750,12400,75892,107799.0,8693471.0
2012-04-12,12400,12450,12100,12300,31912,106930.0,8693471.0
2012-04-13,12400,12650,12200,12500,61669,108668.0,8693471.0
2012-04-16,12350,13350,12350,13000,142736,113015.0,8693471.0
2012-04-17,13100,13500,12900,13200,85490,114754.0,8693471.0
2012-04-18,13400,13600,13100,13500,67159,117362.0,8693471.0
2012-04-19,13650,13700,13200,13400,57986,116493.0,8693471.0
2012-04-20,13350,13750,12900,13000,82281,113015.0,8693471.0
2012-04-23,13000,14000,12750,14000,258934,121709.0,8693471.0
2012-04-24,14000,14100,12900,13000,188880,113015.0,8693471.0
2012-04-25,13100,13500,12800,12800,112466,111276.0,8693471.0
2012-04-26,13150,13450,12650,12750,119343,110842.0,8693471.0
2012-04-27,13000,13100,12650,12900,75459,112146.0,8693471.0
2012-04-30,13150,13750,13000,13750,273450,119535.0,8693471.0
2012-05-02,14150,14750,13850,14450,359768,125621.0,8693471.0
2012-05-03,14450,14450,13950,14150,99233,123013.0,8693471.0
2012-05-04,14200,14700,14050,14050,153717,122143.0,8693471.0
2012-05-07,13850,14400,13750,13850,167872,120405.0,8693471.0
2012-05-08,14200,14850,14050,14600,277958,126925.0,8693471.0
2012-05-09,14550,14550,14050,14200,124936,123447.0,8693471.0
2012-05-10,14350,14750,14250,14500,156778,126055.0,8693471.0
2012-05-11,14350,15700,14200,15400,346782,133879.0,8693471.0
2012-05-14,15600,15900,15250,15250,295020,132575.0,8693471.0
2012-05-15,15150,15450,14200,14600,403459,126925.0,8693471.0
2012-05-16,14600,14700,13600,13600,244091,118231.0,8693471.0
2012-05-17,13450,14150,13100,14150,264565,123013.0,8693471.0
2012-05-18,13700,13700,13050,13050,183471,113450.0,8693471.0
2012-05-21,13350,13650,13150,13450,127190,116927.0,8693471.0
2012-05-22,13850,14450,13800,14100,157973,122578.0,8693471.0
2012-05-23,14200,14300,13800,13850,117136,120405.0,8693471.0
2012-05-24,13850,14250,13400,13500,115173,117362.0,8693471.0
2012-05-25,13600,13850,13250,13450,123613,116927.0,8693471.0
2012-05-29,13500,13600,13050,13500,98144,117362.0,8693471.0
2012-05-30,13700,14150,13450,13450,174538,116927.0,8693471.0
2012-05-31,13150,13450,12900,13400,89671,116493.0,8693471.0
2012-06-01,13350,13600,13100,13150,90193,114319.0,8693471.0
2012-06-04,12450,12550,11300,11500,472343,99975.0,8693471.0
2012-06-05,11700,11800,10950,11250,391813,97802.0,8693471.0
2012-06-07,11800,12250,11700,11900,336974,103452.0,8693471.0
2012-06-08,11750,11900,11450,11550,103432,100410.0,8693471.0
2012-06-11,11700,12000,11600,12000,96820,104322.0,8693471.0
2012-06-12,11650,11950,11550,11800,72631,102583.0,8693471.0
2012-06-13,12100,12150,11700,11800,91600,102583.0,8693471.0
2012-06-14,11800,12050,11650,11850,81760,103018.0,8693471.0
2012-06-15,11900,12050,11600,11950,123674,103887.0,8693471.0
2012-06-18,12250,13100,12150,12850,266658,111711.0,8693471.0
2012-06-19,12850,13300,12800,12850,127202,111711.0,8693471.0
2012-06-20,13100,13700,12850,13300,671575,115623.0,8693471.0
2012-06-21,13400,14050,13350,13600,519447,118231.0,8693471.0
2012-06-22,13300,13850,13300,13550,143683,117797.0,8693471.0
2012-06-25,13750,13800,13100,13650,171405,118666.0,8693471.0
2012-06-26,13500,13500,13000,13350,152109,116058.0,8693471.0
2012-06-27,13350,13450,12750,12950,139756,112580.0,8693471.0
2012-06-28,13050,13300,12800,12850,68247,111711.0,8693471.0
2012-06-29,12850,13850,12750,13700,197469,119101.0,8693471.0
2012-07-02,13850,14200,13600,13600,194847,118231.0,8693471.0
2012-07-03,13650,13900,13200,13350,124732,116058.0,8693471.0
2012-07-04,13350,13850,13250,13350,137880,116058.0,8693471.0
2012-07-05,13600,14300,13450,14100,356754,122578.0,8693471.0
2012-07-06,14250,14250,13900,13950,142464,121274.0,8693471.0
2012-07-09,13900,15250,13800,15000,536609,130402.0,8693471.0
2012-07-10,15000,15150,14600,14850,168352,129098.0,8693471.0
2012-07-11,14800,15450,14600,15100,299698,131271.0,8693471.0
2012-07-12,15100,15150,14150,14300,195584,124317.0,8693471.0
2012-07-13,14450,14450,13150,13950,242365,121274.0,8693471.0
2012-07-16,14300,15850,14100,15350,726354,133445.0,8693471.0
2012-07-17,15000,15250,13800,13850,579802,120405.0,8693471.0
2012-07-18,13900,14050,13250,13500,185773,117362.0,8693471.0
2012-07-19,13900,14300,13600,13750,160777,119535.0,8693471.0
2012-07-20,13550,13800,13400,13600,111304,118231.0,8693471.0
2012-07-23,13200,13400,13050,13350,109639,116058.0,8693471.0
2012-07-24,13150,13900,13150,13500,141992,117362.0,8693471.0
2012-07-25,13200,13250,12250,12300,180565,106930.0,8693471.0
2012-07-26,12400,12600,12200,12500,70026,108668.0,8693471.0
2012-07-27,12900,13200,12750,12900,107029,112146.0,8693471.0
2012-07-30,13150,13250,12800,12950,47286,112580.0,8693471.0
2012-07-31,12950,13450,12900,13250,64035,115188.0,8693471.0
2012-08-01,13100,13350,13000,13050,39047,113450.0,8693471.0
2012-08-02,13150,13150,12850,13100,35121,113884.0,8693471.0
2012-08-03,12950,13000,12600,12700,44578,110407.0,8693471.0
2012-08-06,13000,13050,12600,13000,70267,113015.0,8693471.0
2012-08-07,13050,13250,12900,13200,55445,114754.0,8693471.0
2012-08-08,13300,13300,12700,12700,132089,110407.0,8693471.0
2012-08-09,12750,12800,12150,12700,242280,110407.0,8693471.0
2012-08-10,12750,12750,12350,12500,68784,108668.0,8693471.0
2012-08-13,12500,12600,12200,12300,58326,106930.0,8693471.0
2012-08-14,12350,12750,12350,12500,70874,108668.0,8693471.0
2012-08-16,12650,12800,12400,12800,48466,111276.0,8693471.0
2012-08-17,12800,13000,12500,12900,92983,112146.0,8693471.0
2012-08-20,13050,13400,12950,13400,217915,116493.0,8693471.0
2012-08-21,13400,13900,13400,13600,242389,118231.0,8693471.0
2012-08-22,13650,13800,13400,13650,98349,118666.0,8693471.0
2012-08-23,13550,14050,13500,13700,131140,119101.0,8693471.0
2012-08-24,13450,13700,13250,13300,86773,115623.0,8693471.0
2012-08-27,13200,13350,12750,13250,103545,115188.0,8693471.0
2012-08-28,13350,13950,13250,13900,150120,120839.0,8693471.0
2012-08-29,14050,14400,13800,13800,175141,119970.0,8693471.0
2012-08-30,14050,14400,13500,14300,244231,124317.0,8693471.0
2012-08-31,14400,14400,13950,14200,202643,123447.0,8693471.0
2012-09-03,14200,14400,13850,14250,111091,123882.0,8693471.0
2012-09-04,14250,15000,14250,14300,375447,124317.0,8693471.0
2012-09-05,14600,14900,13800,13900,195750,120839.0,8693471.0
2012-09-06,14000,14350,13900,14100,73492,122578.0,8693471.0
2012-09-07,14300,14600,13900,14550,130779,126490.0,8693471.0
2012-09-10,14900,15300,14650,14700,322273,127794.0,8693471.0
2012-09-11,14750,15200,14450,15000,163091,130402.0,8693471.0
2012-09-12,15250,15650,15050,15450,341378,134314.0,8693471.0
2012-09-13,15350,15450,15100,15350,106176,133445.0,8693471.0
2012-09-14,15550,15550,14850,15000,232213,130402.0,8693471.0
2012-09-17,15000,15500,14800,15450,239332,134314.0,8693471.0
2012-09-18,15600,15950,15300,15450,163192,134314.0,8693471.0
2012-09-19,15350,15500,14950,15100,140304,131271.0,8693471.0
2012-09-20,15200,15500,14900,15200,152377,132141.0,8693471.0
2012-09-21,15250,15500,14700,15400,196309,133879.0,8693471.0
2012-09-24,15500,16900,15200,16900,620295,146920.0,8693471.0
2012-09-25,16850,16850,16100,16300,304433,141704.0,8693471.0
2012-09-26,16000,16550,16000,16350,178836,142138.0,8693471.0
2012-09-27,16400,16600,15600,15900,160958,138226.0,8693471.0
2012-09-28,16050,16800,16000,16050,227640,139530.0,8693471.0
2012-10-02,16050,16400,15800,16300,79811,141704.0,8693471.0
2012-10-04,16300,16700,15900,16100,134652,139965.0,8693471.0
2012-10-05,16150,16300,15700,15800,174298,137357.0,8693471.0
2012-10-08,16100,16850,15800,16600,303461,144312.0,8693471.0
2012-10-09,16500,16900,16100,16200,221355,140834.0,8693471.0
2012-10-10,16050,16100,15550,15550,159271,135183.0,8693471.0
2012-10-11,15500,16300,15450,16250,230688,141269.0,8693471.0
2012-10-12,16200,17050,16100,16500,292041,143442.0,8693471.0
2012-10-15,16500,16700,15200,15550,220914,135183.0,8693471.0
2012-10-16,15700,15750,14950,15450,114613,134314.0,8693471.0
2012-10-17,15500,15900,15050,15050,104567,130837.0,8693471.0
2012-10-18,15050,15400,14600,14700,104708,127794.0,8693471.0
2012-10-19,14700,14900,13250,13800,300438,119970.0,8693471.0
2012-10-22,13750,14200,13300,14100,73988,122578.0,8693471.0
2012-10-23,14200,14250,13500,13500,107049,117362.0,8693471.0
2012-10-24,13500,14100,13100,13900,82539,120839.0,8693471.0
2012-10-25,13800,14600,13800,14150,92677,123013.0,8693471.0
2012-10-26,13900,14200,13450,13700,69305,119101.0,8693471.0
2012-10-29,13800,14050,12450,12500,101631,108668.0,8693471.0
2012-10-30,12550,13100,12550,12900,52547,112146.0,8693471.0
2012-10-31,13050,13350,13000,13150,37066,114319.0,8693471.0
2012-11-01,13350,13600,12950,13500,35859,117362.0,8693471.0
2012-11-02,13700,13700,13150,13650,49151,118666.0,8693471.0
2012-11-05,13400,13800,13350,13800,38280,119970.0,8693471.0
2012-11-06,14000,14000,13650,13850,27767,120405.0,8693471.0
2012-11-07,13750,13950,13550,13700,50057,119101.0,8693471.0
2012-11-08,13550,13750,13400,13700,40188,119101.0,8693471.0
2012-11-09,13750,14700,13350,14500,124081,126055.0,8693471.0
2012-11-12,14600,14900,14250,14650,99820,127359.0,8693471.0
2012-11-13,14800,14800,14150,14500,59828,126055.0,8693471.0
2012-11-14,14700,14700,14050,14100,70119,122578.0,8693471.0
2012-11-15,13800,14500,13750,14250,64402,123882.0,8693471.0
2012-11-16,14150,14400,13550,13600,51395,118231.0,8693471.0
2012-11-19,13600,14750,13600,14300,81336,124317.0,8693471.0
2012-11-20,14450,14750,14050,14500,93314,126055.0,8693471.0
2012-11-21,14700,14700,14150,14450,47411,125621.0,8693471.0
2012-11-22,14450,14650,14250,14450,44245,125621.0,8693471.0
2012-11-23,14400,14500,13950,14150,71887,123013.0,8693471.0
2012-11-26,14200,14500,14050,14450,93616,125621.0,8693471.0
2012-11-27,14650,15300,13350,13600,631843,118231.0,8693471.0
2012-11-28,13700,13750,12950,13400,155027,116493.0,8693471.0
2012-11-29,13500,13700,12850,13050,246516,113450.0,8693471.0
2012-11-30,13100,13600,13100,13450,183124,116927.0,8693471.0
2012-12-03,13450,13800,13300,13700,86519,119101.0,8693471.0
2012-12-04,13800,13850,13500,13700,75859,119101.0,8693471.0
2012-12-05,13650,13800,13250,13450,60332,116927.0,8693471.0
2012-12-06,13450,13650,13000,13000,99232,113015.0,8693471.0
2012-12-07,13000,13150,12350,12500,153493,108668.0,8693471.0
2012-12-10,12750,12750,12350,12600,73150,109538.0,8693471.0
2012-12-11,12600,12950,12450,12850,51214,111711.0,8693471.0
2012-12-12,13000,13000,12650,12700,35640,110407.0,8693471.0
2012-12-13,12800,13050,12650,13050,35731,113450.0,8693471.0
2012-12-14,13050,13500,12900,13250,56267,115188.0,8693471.0
2012-12-17,13400,13400,12850,12950,30723,112580.0,8693471.0
2012-12-18,12950,13150,12600,12850,49544,111711.0,8693471.0
2012-12-20,12750,13050,12450,13000,64968,113015.0,8693471.0
2012-12-21,13050,13100,12700,12850,38060,111711.0,8693471.0
2012-12-24,12900,13600,12700,13600,118442,118231.0,8693471.0
2012-12-26,13600,13900,13500,13500,82364,117362.0,8693471.0
2012-12-27,13400,13900,13400,13800,69214,119970.0,8693471.0
2012-12-28,13900,14350,13250,13250,184553,115188.0,8693471.0
2013-01-02,13450,13700,13400,13500,64210,117362.0,8693471.0
2013-01-03,13650,13650,12900,13150,100268,114319.0,8693471.0
2013-01-04,13100,13150,12900,13050,55623,113450.0,8693471.0
2013-01-07,13150,13600,12900,13600,122667,118231.0,8693471.0
2013-01-08,13600,13650,13250,13250,80977,115188.0,8693471.0
2013-01-09,13250,14050,13250,13800,173651,119970.0,8693471.0
2013-01-10,13900,14100,13700,13850,113849,120405.0,8693471.0
2013-01-11,14050,14300,13650,14100,111927,122578.0,8693471.0
2013-01-14,14100,14700,14050,14200,291096,123447.0,8693471.0
2013-01-15,14100,14300,13850,14200,106849,123447.0,8693471.0
2013-01-16,14200,14700,14100,14400,190463,125186.0,8693471.0
2013-01-17,14400,14650,14300,14450,97538,125621.0,8693471.0
2013-01-18,14550,14850,14350,14750,150689,128229.0,8693471.0
2013-01-21,14850,15100,14650,14650,169392,127359.0,8693471.0
2013-01-22,14850,15400,14650,15350,400105,133445.0,8693471.0
2013-01-23,15400,15500,14900,15000,261965,130402.0,8693471.0
2013-01-24,14950,15050,14600,14800,183285,128663.0,8693471.0
2013-01-25,14850,14950,14150,14500,254253,126055.0,8693471.0
2013-01-28,14500,15000,14450,14950,125975,129967.0,8693471.0
2013-01-29,15000,15100,14650,15000,108236,130402.0,8693471.0
2013-01-30,15000,15050,14700,14850,47966,129098.0,8693471.0
2013-01-31,14850,14900,14350,14850,167213,129098.0,8693471.0
2013-02-01,14800,14900,14550,14850,90329,129098.0,8693471.0
2013-02-04,15100,15250,14650,14650,103044,127359.0,8693471.0
2013-02-05,14450,14800,14400,14800,55650,128663.0,8693471.0
2013-02-06,14800,15400,14650,15200,193609,132141.0,8693471.0
2013-02-07,15400,15600,14700,14700,192243,127794.0,8693471.0
2013-02-08,14700,15150,14550,15050,71471,130837.0,8693471.0
2013-02-12,15150,15200,14550,14750,98107,128229.0,8693471.0
2013-02-13,14900,15000,14800,14900,54736,129533.0,8693471.0
2013-02-14,15000,15000,14600,15000,64968,130402.0,8693471.0
2013-02-15,15000,15550,14850,15550,222680,135183.0,8693471.0
2013-02-18,15700,15750,15400,15750,120089,136922.0,8693471.0
2013-02-19,15750,15900,15550,15750,97791,136922.0,8693471.0
2013-02-20,15900,16150,15450,15500,162388,134749.0,8693471.0
2013-02-21,15350,15500,14900,14900,191683,129533.0,8693471.0
2013-02-22,14800,15300,14700,15250,98803,132575.0,8693471.0
2013-02-25,15400,15400,14850,15100,65994,131271.0,8693471.0
