바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-15,1725,1740,1700,1715,117222,38683.0,22555655.0
2017-02-16,1715,1735,1665,1690,95873,38119.0,22555655.0
2017-02-17,1680,1790,1650,1720,672723,38796.0,22555655.0
2017-02-20,1755,1760,1720,1725,120687,38909.0,22555655.0
2017-02-21,1725,1755,1720,1720,114478,38796.0,22555655.0
2017-02-22,1715,1745,1700,1740,119866,39247.0,22555655.0
2017-02-23,1740,1765,1715,1740,131431,39247.0,22555655.0
2017-02-24,1755,1775,1715,1740,148663,39247.0,22555655.0
2017-02-27,1750,1750,1665,1670,241563,37668.0,22555655.0
2017-02-28,1670,1685,1650,1675,89051,37781.0,22555655.0
2017-03-02,1675,1680,1640,1655,124275,37330.0,22555655.0
2017-03-03,1650,1665,1580,1620,155336,36540.0,22555655.0
2017-03-06,1620,1625,1565,1610,82019,36315.0,22555655.0
2017-03-07,1645,1645,1575,1595,76190,35976.0,22555655.0
2017-03-08,1595,1630,1585,1595,66298,35976.0,22555655.0
2017-03-09,1620,1625,1595,1610,47265,36315.0,22555655.0
2017-03-10,1600,1620,1515,1560,136429,35187.0,22555655.0
2017-03-13,1575,1610,1570,1600,100697,36089.0,22555655.0
2017-03-14,1600,1635,1585,1615,72442,36427.0,22555655.0
2017-03-15,1605,1740,1600,1725,602008,38909.0,22555655.0
2017-03-16,1740,1810,1720,1790,705647,40375.0,22555655.0
2017-03-17,1790,1890,1750,1845,578641,41615.0,22555655.0
2017-03-20,1855,1860,1800,1835,269592,41390.0,22555655.0
2017-03-21,1835,1870,1805,1820,202448,41051.0,22555655.0
2017-03-22,1800,1820,1755,1785,196336,40262.0,22555655.0
2017-03-23,1800,1975,1765,1775,1331702,40036.0,22555655.0
2017-03-24,1770,1790,1740,1740,205747,39247.0,22555655.0
2017-03-27,1730,1780,1725,1740,86457,39247.0,22555655.0
2017-03-28,1770,1785,1730,1755,91992,39585.0,22555655.0
2017-03-29,1745,1845,1745,1795,231112,40487.0,22555655.0
2017-03-30,1775,1810,1755,1795,151762,40487.0,22555655.0
2017-03-31,1795,1795,1745,1750,176752,39472.0,22555655.0
2017-04-03,1740,1760,1710,1735,258234,39134.0,22555655.0
2017-04-04,1725,1740,1690,1695,241365,39324.0,23199763.0
2017-04-05,1695,1730,1680,1715,137055,39788.0,23199763.0
2017-04-06,1715,1730,1705,1715,145497,39788.0,23199763.0
2017-04-07,1720,1755,1710,1750,196151,40600.0,23199763.0
2017-04-10,1735,1795,1705,1710,424787,39672.0,23199763.0
2017-04-11,1700,1725,1670,1680,154301,38976.0,23199763.0
2017-04-12,1680,1700,1650,1665,93245,38628.0,23199763.0
2017-04-13,1680,1690,1635,1685,79921,39092.0,23199763.0
2017-04-14,1685,1685,1635,1640,102749,38048.0,23199763.0
2017-04-17,1660,1675,1625,1670,74966,38744.0,23199763.0
2017-04-18,1680,1680,1635,1665,90517,38628.0,23199763.0
2017-04-19,1670,1680,1625,1650,157351,38280.0,23199763.0
2017-04-20,1680,1700,1635,1655,166089,38396.0,23199763.0
2017-04-21,1650,1660,1640,1645,74848,38164.0,23199763.0
2017-04-24,1640,1655,1600,1610,135530,37352.0,23199763.0
2017-04-25,1610,1645,1605,1615,96207,37468.0,23199763.0
2017-04-26,1630,1785,1605,1685,1954790,39092.0,23199763.0
2017-04-27,1685,1690,1655,1660,160715,38512.0,23199763.0
2017-04-28,1660,1680,1625,1660,120533,38512.0,23199763.0
2017-05-02,1645,1655,1615,1625,118910,37700.0,23199763.0
2017-05-04,1635,1635,1610,1615,74460,37468.0,23199763.0
2017-05-08,1620,1620,1590,1590,152498,36888.0,23199763.0
2017-05-10,1585,1640,1585,1600,132835,37120.0,23199763.0
2017-05-11,1620,1630,1595,1625,33702,37700.0,23199763.0
2017-05-12,1625,1635,1595,1605,122734,37236.0,23199763.0
2017-05-15,1600,1640,1600,1635,80636,37932.0,23199763.0
2017-05-16,1630,1630,1585,1610,135254,37352.0,23199763.0
2017-05-17,1595,1610,1570,1570,110853,36424.0,23199763.0
2017-05-18,1570,1610,1490,1510,308120,35032.0,23199763.0
2017-05-19,1540,1540,1470,1480,176208,34336.0,23199763.0
2017-05-22,1495,1520,1460,1495,70216,34684.0,23199763.0
2017-05-23,1495,1530,1490,1500,76687,34800.0,23199763.0
2017-05-24,1500,1520,1480,1485,95516,34452.0,23199763.0
2017-05-25,1490,1535,1465,1530,170528,35496.0,23199763.0
2017-05-26,1540,1540,1490,1500,56058,34800.0,23199763.0
2017-05-29,1500,1505,1420,1445,189320,33524.0,23199763.0
2017-05-30,1450,1450,1395,1420,147123,32944.0,23199763.0
2017-05-31,1440,1440,1385,1435,152820,33292.0,23199763.0
2017-06-01,1435,1435,1400,1415,139719,32828.0,23199763.0
2017-06-02,1425,1435,1405,1430,87065,33176.0,23199763.0
2017-06-05,1420,1440,1405,1435,88493,33292.0,23199763.0
2017-06-07,1425,1440,1405,1410,117821,32712.0,23199763.0
2017-06-08,1420,1450,1385,1390,107238,32248.0,23199763.0
2017-06-09,1395,1405,1360,1385,244476,32132.0,23199763.0
2017-06-12,1385,1390,1350,1355,141661,31436.0,23199763.0
2017-06-13,1355,1375,1340,1340,167854,31088.0,23199763.0
2017-06-14,1340,1350,1325,1345,126409,31204.0,23199763.0
2017-06-15,1345,1410,1330,1390,160652,32248.0,23199763.0
2017-06-16,1390,1600,1365,1460,3380023,33872.0,23199763.0
2017-06-19,1455,1470,1425,1435,307071,33292.0,23199763.0
2017-06-20,1460,1460,1400,1425,152214,33060.0,23199763.0
2017-06-21,1405,1435,1375,1380,172786,32016.0,23199763.0
2017-06-22,1395,1575,1375,1460,2124275,33872.0,23199763.0
2017-06-23,1450,1480,1435,1470,200394,34104.0,23199763.0
2017-06-26,1470,1475,1425,1445,127130,33524.0,23199763.0
2017-06-27,1455,1455,1415,1420,105852,32944.0,23199763.0
2017-06-28,1450,1450,1405,1425,120533,33060.0,23199763.0
2017-06-29,1430,1450,1410,1450,68048,33640.0,23199763.0
2017-06-30,1435,1490,1420,1440,168194,33408.0,23199763.0
2017-07-03,1440,1440,1375,1385,166574,32132.0,23199763.0
2017-07-04,1385,1415,1370,1370,104821,31784.0,23199763.0
2017-07-05,1370,1460,1370,1400,82206,32480.0,23199763.0
2017-07-06,1405,1410,1360,1375,193991,31900.0,23199763.0
2017-07-07,1380,1405,1365,1390,50579,32248.0,23199763.0
2017-07-10,1380,1390,1340,1340,129132,31088.0,23199763.0
2017-07-11,1305,1345,1305,1315,157705,30508.0,23199763.0
2017-07-12,1315,1325,1250,1260,226976,29232.0,23199763.0
2017-07-13,1265,1295,1235,1260,95533,29232.0,23199763.0
2017-07-14,1260,1275,1220,1235,85526,28652.0,23199763.0
2017-07-17,1255,1255,1230,1235,44962,28652.0,23199763.0
2017-07-18,1235,1250,1215,1230,57162,28536.0,23199763.0
2017-07-19,1240,1415,1220,1260,1232989,29232.0,23199763.0
2017-07-20,1260,1370,1250,1300,375296,30160.0,23199763.0
2017-07-21,1335,1335,1285,1285,51773,29812.0,23199763.0
2017-07-24,1290,1290,1260,1270,76741,29464.0,23199763.0
2017-07-25,1285,1445,1270,1340,891280,31088.0,23199763.0
2017-07-26,1360,1390,1290,1300,153668,30160.0,23199763.0
2017-07-27,1290,1310,1280,1290,96132,29928.0,23199763.0
2017-07-28,1295,1390,1280,1280,349985,29696.0,23199763.0
2017-07-31,1285,1315,1225,1245,122698,28884.0,23199763.0
2017-08-01,1270,1330,1240,1255,139668,29116.0,23199763.0
2017-08-02,1260,1310,1245,1260,294933,29232.0,23199763.0
2017-08-03,1260,1280,1235,1255,106752,29116.0,23199763.0
2017-08-04,1255,1270,1230,1260,80363,29232.0,23199763.0
2017-08-07,1255,1335,1255,1285,73170,29812.0,23199763.0
2017-08-08,1300,1300,1260,1270,84927,29464.0,23199763.0
2017-08-09,1270,1285,1250,1265,69008,29348.0,23199763.0
2017-08-10,1265,1280,1220,1260,57244,29232.0,23199763.0
2017-08-11,1225,1250,1190,1200,147665,27840.0,23199763.0
2017-08-14,1190,1240,1180,1185,73615,27492.0,23199763.0
2017-08-16,1190,1215,1180,1190,103302,27608.0,23199763.0
2017-08-17,1200,1205,1140,1165,146591,27028.0,23199763.0
2017-08-18,1160,1175,1140,1160,55159,26912.0,23199763.0
2017-08-21,1180,1190,1135,1150,74283,26680.0,23199763.0
2017-08-22,1160,1170,1130,1150,113219,26680.0,23199763.0
2017-08-23,1170,1170,1150,1160,55682,26912.0,23199763.0
2017-08-24,1165,1230,1150,1185,139552,27492.0,23199763.0
2017-08-25,1185,1270,1185,1235,480838,28652.0,23199763.0
2017-08-28,1245,1270,1215,1215,42897,28188.0,23199763.0
2017-08-29,1240,1360,1185,1205,717922,27956.0,23199763.0
2017-08-30,1215,1240,1205,1210,50255,28072.0,23199763.0
2017-08-31,1230,1230,1190,1205,41184,27956.0,23199763.0
2017-09-01,1210,1220,1195,1215,32238,28188.0,23199763.0
2017-09-04,1185,1185,1100,1175,79537,27260.0,23199763.0
2017-09-05,1190,1190,1170,1190,34569,27608.0,23199763.0
2017-09-06,1195,1205,1145,1200,32191,27840.0,23199763.0
2017-09-07,1210,1210,1180,1200,40251,27840.0,23199763.0
2017-09-08,1185,1210,1180,1200,42747,27840.0,23199763.0
2017-09-11,1210,1210,1160,1180,53022,27376.0,23199763.0
2017-09-12,1180,1195,1150,1170,51653,27144.0,23199763.0
2017-09-13,1170,1195,1155,1160,66983,26912.0,23199763.0
2017-09-14,1155,1175,1145,1175,55141,27260.0,23199763.0
2017-09-15,1195,1195,1145,1175,41848,27260.0,23199763.0
2017-09-18,1175,1180,1105,1110,190347,25752.0,23199763.0
2017-09-19,1110,1140,1045,1105,292926,25636.0,23199763.0
2017-09-20,1100,1100,995,995,185764,23084.0,23199763.0
2017-09-21,954,980,838,841,1759357,19511.0,23199763.0
2017-09-22,835,840,713,763,2084330,17701.0,23199763.0
2017-09-25,765,786,744,746,394741,17307.0,23199763.0
2017-09-26,743,785,743,748,426665,17353.0,23199763.0
2017-09-27,768,798,739,795,259620,18444.0,23199763.0
2017-09-28,795,813,774,783,283643,18165.0,23199763.0
2017-09-29,783,860,777,808,396881,18745.0,23199763.0
2017-10-10,810,833,810,827,164250,19186.0,23199763.0
2017-10-11,830,866,823,823,528076,19093.0,23199763.0
2017-10-12,822,842,806,816,272479,18931.0,23199763.0
2017-10-13,811,829,810,816,163469,18931.0,23199763.0
2017-10-16,816,828,812,818,82140,18977.0,23199763.0
2017-10-17,813,839,813,821,91993,19047.0,23199763.0
2017-10-18,833,833,819,824,38129,19117.0,23199763.0
2017-10-19,824,862,818,848,297688,19673.0,23199763.0
2017-10-20,848,851,831,848,45256,19673.0,23199763.0
2017-10-23,848,856,835,848,60502,19673.0,23199763.0
2017-10-24,848,863,838,856,59868,19859.0,23199763.0
2017-10-25,856,856,840,853,34043,19789.0,23199763.0
2017-10-26,864,864,842,842,99265,19534.0,23199763.0
2017-10-27,848,859,837,853,46093,19789.0,23199763.0
2017-10-30,844,870,844,848,23188,19673.0,23199763.0
2017-10-31,848,1100,848,1100,5934527,25520.0,23199763.0
2017-11-01,1110,1190,1020,1030,4396680,23896.0,23199763.0
2017-11-02,1040,1040,955,980,862618,22736.0,23199763.0
2017-11-03,984,987,932,965,346199,22388.0,23199763.0
2017-11-06,965,996,950,981,363054,22759.0,23199763.0
2017-11-07,981,993,920,940,346878,21808.0,23199763.0
2017-11-08,940,941,903,924,1128261,21437.0,23199763.0
2017-11-09,915,920,896,898,596170,20833.0,23199763.0
2017-11-10,898,898,874,880,257995,20416.0,23199763.0
2017-11-13,899,899,869,885,239071,22213.0,25099998.0
2017-11-14,885,885,868,870,157678,21837.0,25099998.0
2017-11-15,870,872,831,847,399823,21260.0,25099998.0
2017-11-16,847,881,820,874,414975,21937.0,25099998.0
2017-11-17,878,921,863,890,428301,22339.0,25099998.0
2017-11-20,888,900,870,893,261053,22414.0,25099998.0
2017-11-21,893,910,880,892,246626,22389.0,25099998.0
2017-11-22,892,900,871,878,90713,22038.0,25099998.0
2017-11-23,877,879,861,879,211707,22063.0,25099998.0
2017-11-24,880,889,871,877,54629,22013.0,25099998.0
2017-11-27,884,884,865,869,92829,21812.0,25099998.0
2017-11-28,870,885,861,863,169343,21661.0,25099998.0
2017-11-29,874,875,855,856,113239,21486.0,25099998.0
2017-11-30,846,889,846,865,209978,21711.0,25099998.0
2017-12-01,868,869,855,868,77038,21787.0,25099998.0
2017-12-04,876,890,860,860,74898,21586.0,25099998.0
2017-12-05,860,876,854,855,93867,21460.0,25099998.0
2017-12-06,859,995,855,906,2756522,22741.0,25099998.0
2017-12-07,896,906,863,872,433264,21887.0,25099998.0
2017-12-08,872,880,853,859,266847,21561.0,25099998.0
2017-12-11,852,883,852,869,174624,21812.0,25099998.0
2017-12-12,873,954,865,918,715826,23042.0,25099998.0
2017-12-13,920,1040,884,887,5046796,22264.0,25099998.0
2017-12-14,887,907,877,900,260640,22590.0,25099998.0
2017-12-15,909,950,895,921,485478,23117.0,25099998.0
2017-12-18,921,940,905,929,298962,23318.0,25099998.0
2017-12-19,929,938,871,878,326209,22038.0,25099998.0
2017-12-20,885,885,824,834,440615,20933.0,25099998.0
2017-12-21,834,834,800,821,124917,20607.0,25099998.0
2017-12-22,821,1065,809,1010,5188158,25351.0,25099998.0
2017-12-26,939,1225,933,1095,5381779,27484.0,25099998.0
2017-12-27,1135,1150,1020,1050,1680430,26355.0,25099998.0
2017-12-28,1070,1100,1025,1050,815332,26355.0,25099998.0
2018-01-02,1090,1135,1030,1075,1725278,26982.0,25099998.0
2018-01-03,1085,1090,1005,1030,1017666,25853.0,25099998.0
2018-01-04,1045,1290,1030,1185,5575875,30588.0,25812587.0
2018-01-05,1175,1175,1090,1120,1585268,28910.0,25812587.0
2018-01-08,1105,1425,1085,1215,9445375,31362.0,25812587.0
2018-01-09,1200,1255,1140,1175,1726033,30330.0,25812587.0
2018-01-10,1175,1185,1120,1130,813427,29168.0,25812587.0
2018-01-11,1105,1130,1005,1040,1013688,26845.0,25812587.0
2018-01-12,1060,1085,1035,1065,700646,27490.0,25812587.0
2018-01-15,1080,1105,1045,1070,515408,29144.0,27237765.0
2018-01-16,1055,1080,1040,1070,246336,34137.0,31903723.0
2018-01-17,1070,1075,1015,1030,357741,32861.0,31903723.0
2018-01-18,1030,1085,1020,1085,433971,34616.0,31903723.0
2018-01-19,1105,1150,1050,1075,1147944,34297.0,31903723.0
2018-01-22,1080,1105,1060,1070,567506,34137.0,31903723.0
2018-01-23,1070,1105,1050,1085,560094,35583.0,32795285.0
2018-01-24,1085,1095,1060,1060,258409,34763.0,32795285.0
2018-01-25,1055,1065,1035,1045,580623,34271.0,32795285.0
2018-01-26,1055,1080,1050,1075,372210,35255.0,32795285.0
2018-01-29,1075,1115,1065,1105,968869,36239.0,32795285.0
2018-01-30,1105,1130,1080,1090,556128,35747.0,32795285.0
2018-01-31,1075,1090,1055,1075,391940,35255.0,32795285.0
2018-02-01,1075,1090,1055,1075,333422,35255.0,32795285.0
2018-02-02,1080,1100,1055,1070,458684,35091.0,32795285.0
2018-02-05,1055,1065,1015,1015,313921,33287.0,32795285.0
2018-02-06,970,1005,968,1000,348933,32795.0,32795285.0
2018-02-07,1025,1025,980,985,260824,32303.0,32795285.0
2018-02-08,985,1015,985,995,147370,32631.0,32795285.0
2018-02-09,954,986,940,975,179375,31975.0,32795285.0
2018-02-12,975,985,956,960,156328,31483.0,32795285.0
2018-02-13,963,974,921,939,249298,30795.0,32795285.0
2018-02-14,939,947,910,916,131049,30040.0,32795285.0
2018-02-19,921,965,915,949,80578,31123.0,32795285.0
2018-02-20,949,992,944,977,115082,32041.0,32795285.0
2018-02-21,977,993,971,990,125763,32467.0,32795285.0
2018-02-22,990,998,981,995,91586,32631.0,32795285.0
2018-02-23,998,998,985,989,67229,32435.0,32795285.0
2018-02-26,989,994,925,954,127179,31287.0,32795285.0
2018-02-27,961,970,946,958,100175,31418.0,32795285.0
2018-02-28,958,969,931,937,68769,30729.0,32795285.0
2018-03-02,937,949,930,937,88864,30729.0,32795285.0
2018-03-05,940,970,940,947,96063,31057.0,32795285.0
2018-03-06,951,960,936,945,91166,30992.0,32795285.0
2018-03-07,945,945,911,928,79194,30434.0,32795285.0
2018-03-08,928,942,919,935,72722,30664.0,32795285.0
2018-03-09,930,939,916,927,92976,30401.0,32795285.0
2018-03-12,935,948,928,943,90991,30926.0,32795285.0
2018-03-13,947,990,943,976,234019,32008.0,32795285.0
2018-03-14,975,983,957,967,79764,31713.0,32795285.0
2018-03-15,968,985,959,983,147987,32238.0,32795285.0
2018-03-16,982,983,963,975,54384,31975.0,32795285.0
2018-03-19,975,976,915,940,174735,30828.0,32795285.0
2018-03-20,940,940,918,920,139699,30172.0,32795285.0
2018-03-21,935,935,912,918,223848,30106.0,32795285.0
2018-03-22,918,918,875,876,301890,28729.0,32795285.0
2018-03-23,825,873,825,835,124113,27384.0,32795285.0
2018-03-26,835,875,816,848,142566,27810.0,32795285.0
2018-03-27,846,866,834,846,129554,27745.0,32795285.0
2018-03-28,846,846,819,820,128319,26892.0,32795285.0
2018-03-29,820,827,807,825,133696,27056.0,32795285.0
2018-03-30,826,880,826,861,145424,28237.0,32795285.0
2018-04-02,861,880,849,861,125387,28237.0,32795285.0
2018-04-03,860,860,831,840,57135,27548.0,32795285.0
2018-04-04,840,877,837,852,1623212,27942.0,32795285.0
2018-04-05,852,871,841,852,85359,27942.0,32795285.0
2018-04-06,837,866,837,854,75271,28007.0,32795285.0
2018-04-09,844,854,833,846,77467,27745.0,32795285.0
2018-04-10,846,865,831,850,97601,27876.0,32795285.0
2018-04-11,850,860,832,852,96948,27942.0,32795285.0
2018-04-12,864,987,854,890,872803,29188.0,32795285.0
2018-04-13,934,945,890,919,330499,30139.0,32795285.0
2018-04-16,923,956,897,947,275528,31057.0,32795285.0
2018-04-17,947,971,945,962,221395,31549.0,32795285.0
2018-04-18,962,965,903,940,148541,30828.0,32795285.0
2018-04-19,954,954,936,940,133946,30828.0,32795285.0
2018-04-20,918,959,915,947,140381,31057.0,32795285.0
2018-04-23,947,952,934,949,150762,31123.0,32795285.0
2018-04-24,949,950,938,946,114931,31024.0,32795285.0
2018-04-25,946,946,933,933,102287,30598.0,32795285.0
2018-04-26,934,947,925,930,79587,30500.0,32795285.0
2018-04-27,922,945,920,944,78564,30959.0,32795285.0
2018-04-30,944,961,910,913,261032,29942.0,32795285.0
2018-05-02,916,929,915,927,116656,30401.0,32795285.0
2018-05-03,927,1015,927,928,2279535,30434.0,32795285.0
2018-05-04,930,951,922,934,388482,30631.0,32795285.0
2018-05-08,931,966,927,927,504731,30401.0,32795285.0
2018-05-09,924,933,900,921,266190,30204.0,32795285.0
2018-05-10,921,945,913,925,290954,30336.0,32795285.0
2018-05-11,939,939,920,926,107334,30368.0,32795285.0
2018-05-14,917,923,901,920,200759,30172.0,32795285.0
2018-05-15,924,924,901,917,212346,30073.0,32795285.0
2018-05-16,917,960,881,881,299186,28893.0,32795285.0
2018-05-17,881,914,881,881,59121,28893.0,32795285.0
2018-05-18,881,906,881,902,109109,29581.0,32795285.0
2018-05-21,902,905,893,900,41787,29516.0,32795285.0
2018-05-23,900,900,885,892,71839,29253.0,32795285.0
2018-05-24,892,909,890,890,77160,29188.0,32795285.0
2018-05-25,890,890,866,873,117127,28630.0,32795285.0
2018-05-28,873,890,866,879,31313,28827.0,32795285.0
2018-05-29,871,896,865,890,130186,29188.0,32795285.0
2018-05-30,890,896,860,862,114709,28270.0,32795285.0
2018-05-31,862,889,860,873,65161,28630.0,32795285.0
2018-06-01,875,882,861,862,47770,28270.0,32795285.0
2018-06-04,860,869,852,853,87964,27974.0,32795285.0
2018-06-05,853,859,829,843,143671,27646.0,32795285.0
2018-06-07,843,852,829,841,84311,27581.0,32795285.0
2018-06-08,832,845,832,845,95602,27712.0,32795285.0
2018-06-11,845,940,833,847,1848377,27778.0,32795285.0
2018-06-12,847,855,839,841,167221,27581.0,32795285.0
2018-06-14,841,850,826,827,111063,27122.0,32795285.0
2018-06-15,827,840,800,821,90939,26925.0,32795285.0
2018-06-18,799,821,792,796,109196,26105.0,32795285.0
2018-06-19,773,795,751,761,123192,24957.0,32795285.0
2018-06-20,748,799,741,785,93516,25744.0,32795285.0
2018-06-21,794,804,750,789,48333,25875.0,32795285.0
2018-06-22,789,797,751,751,108485,24629.0,32795285.0
2018-06-25,751,762,711,748,90345,24531.0,32795285.0
2018-06-26,724,755,724,745,39577,24432.0,32795285.0
2018-06-27,745,751,725,741,62615,24301.0,32795285.0
2018-06-28,741,754,722,729,71058,23908.0,32795285.0
2018-06-29,718,762,699,710,134312,23285.0,32795285.0
2018-07-02,710,720,699,712,191843,23350.0,32795285.0
2018-07-03,712,724,703,710,43146,23285.0,32795285.0
2018-07-04,710,733,707,710,157296,23285.0,32795285.0
2018-07-05,715,725,690,714,120069,23416.0,32795285.0
2018-07-06,714,923,704,755,4614502,24760.0,32795285.0
2018-07-09,772,776,740,766,504243,25121.0,32795285.0
2018-07-10,754,776,750,766,375416,25121.0,32795285.0
2018-07-11,766,799,745,765,680709,25088.0,32795285.0
2018-07-12,765,769,743,750,168494,24596.0,32795285.0
2018-07-13,737,761,737,761,84284,24957.0,32795285.0
2018-07-16,761,770,750,760,55746,24924.0,32795285.0
2018-07-17,760,775,753,761,99306,24957.0,32795285.0
2018-07-18,779,779,762,771,107762,25285.0,32795285.0
2018-07-19,770,774,757,763,89197,25023.0,32795285.0
2018-07-20,763,771,750,754,53237,24728.0,32795285.0
2018-07-23,754,813,732,733,552234,24039.0,32795285.0
2018-07-24,733,744,717,723,136083,23711.0,32795285.0
2018-07-25,723,751,703,734,112713,24072.0,32795285.0
2018-07-26,725,747,719,746,38209,24465.0,32795285.0
2018-07-27,737,750,729,749,40519,24564.0,32795285.0
2018-07-30,749,755,721,750,51279,24596.0,32795285.0
2018-07-31,750,750,722,749,31601,24564.0,32795285.0
2018-08-01,749,749,730,739,79883,24236.0,32795285.0
2018-08-02,739,739,728,731,53116,23973.0,32795285.0
2018-08-03,731,748,730,737,23069,24170.0,32795285.0
2018-08-06,737,743,732,741,29508,24301.0,32795285.0
2018-08-07,741,766,734,757,135533,24826.0,32795285.0
2018-08-08,757,785,751,777,164495,25482.0,32795285.0
2018-08-09,785,803,770,785,113917,25744.0,32795285.0
2018-08-10,785,816,782,805,91974,26400.0,32795285.0
2018-08-13,805,805,770,777,69258,25482.0,32795285.0
2018-08-14,760,780,758,777,30252,25482.0,32795285.0
2018-08-16,777,777,753,763,73310,25023.0,32795285.0
2018-08-17,758,782,748,782,51283,25646.0,32795285.0
2018-08-20,783,785,777,784,32624,25712.0,32795285.0
2018-08-21,790,805,778,786,78216,25777.0,32795285.0
2018-08-22,777,794,777,782,55440,25646.0,32795285.0
2018-08-23,782,794,780,787,61976,25810.0,32795285.0
2018-08-24,790,794,784,786,45751,25777.0,32795285.0
2018-08-27,785,785,768,772,47251,25318.0,32795285.0
2018-08-28,771,788,764,776,126625,25449.0,32795285.0
2018-08-29,787,799,772,779,49981,25548.0,32795285.0
2018-08-30,770,782,770,777,65135,25482.0,32795285.0
2018-08-31,779,789,771,776,63228,25449.0,32795285.0
2018-09-03,767,782,763,772,58394,25318.0,32795285.0
2018-09-04,760,804,760,791,131056,25941.0,32795285.0
2018-09-05,798,812,790,804,89515,26367.0,32795285.0
2018-09-06,813,813,790,810,62342,26564.0,32795285.0
2018-09-07,793,817,793,812,55889,26630.0,32795285.0
2018-09-10,812,818,796,803,25974,26335.0,32795285.0
2018-09-11,803,803,788,795,27726,26072.0,32795285.0
2018-09-12,785,793,753,777,232759,25482.0,32795285.0
