이수앱지스(086890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-12,8365,8479,8194,8280,79217,170551.0,19581052.0
2015-11-13,8280,8337,7795,8061,76065,166047.0,19581052.0
2015-11-16,8327,8327,7785,7985,123220,164481.0,19581052.0
2015-11-17,7994,8099,7890,8071,45433,166243.0,19581052.0
2015-11-18,8080,8270,7852,8042,42756,165656.0,19581052.0
2015-11-19,8042,8261,7985,8061,62647,166047.0,19581052.0
2015-11-20,8042,8280,8042,8118,57126,167222.0,19581052.0
2015-11-23,8118,8213,8099,8175,70390,168397.0,19581052.0
2015-11-24,8175,8432,8175,8280,100086,170551.0,19581052.0
2015-11-25,8365,8422,8222,8290,61737,170747.0,19581052.0
2015-11-26,8270,8289,8042,8223,119013,169376.0,19581052.0
2015-11-27,8222,8222,7966,8033,64797,165460.0,19581052.0
2015-11-30,8089,8089,7890,8033,31838,165460.0,19581052.0
2015-12-01,8070,8070,7918,7919,37715,163110.0,19581052.0
2015-12-02,7918,8023,7861,7947,35454,163698.0,19581052.0
2015-12-03,7956,7975,7776,7805,45838,160760.0,19581052.0
2015-12-04,7757,7757,7548,7548,115248,155474.0,19581052.0
2015-12-07,7557,7747,7538,7653,75890,157627.0,19581052.0
2015-12-08,7652,7700,7338,7339,63478,151166.0,19581052.0
2015-12-09,7177,7481,7129,7139,37160,147054.0,19581052.0
2015-12-10,7072,7224,6854,6940,48445,142942.0,19581052.0
2015-12-11,6939,7129,6701,7044,91758,145096.0,19581052.0
2015-12-14,6825,6854,6654,6654,88666,137067.0,19581052.0
2015-12-15,6749,6854,6682,6816,26536,140396.0,19581052.0
2015-12-16,6844,7224,6835,7082,49222,145879.0,19581052.0
2015-12-17,7129,7548,7101,7358,69056,151557.0,19581052.0
2015-12-18,7357,7795,7215,7586,63918,156257.0,19581052.0
2015-12-21,7595,7595,7329,7453,30296,153515.0,19581052.0
2015-12-22,7452,7452,7196,7225,30321,148816.0,19581052.0
2015-12-23,7243,7310,7063,7225,59043,148816.0,19581052.0
2015-12-24,7234,7405,7205,7310,51915,150578.0,19581052.0
2015-12-28,7224,7652,7205,7653,220067,157627.0,19581052.0
2015-12-29,7614,7700,7529,7624,43214,157040.0,19581052.0
2015-12-30,7681,7728,7605,7615,20190,156844.0,19581052.0
2016-01-04,7614,7880,7614,7748,54571,159586.0,19581052.0
2016-01-05,7700,8127,7433,8128,123842,167418.0,19581052.0
2016-01-06,8261,8261,7985,8175,131761,168397.0,19581052.0
2016-01-07,8242,8242,7871,8033,124801,165460.0,19581052.0
2016-01-08,7852,8213,7757,8204,88413,168984.0,19581052.0
2016-01-11,8270,8527,8203,8318,188453,171334.0,19581052.0
2016-01-12,8555,8603,8318,8404,94566,173096.0,19581052.0
2016-01-13,8546,8546,8337,8404,109590,173096.0,19581052.0
2016-01-14,8365,8821,8270,8746,272016,180146.0,19581052.0
2016-01-15,8840,8993,8365,8461,131101,174271.0,19581052.0
2016-01-18,8280,8669,8280,8670,85823,178579.0,19581052.0
2016-01-19,8679,8888,8622,8679,129918,178775.0,19581052.0
2016-01-20,8698,8850,8242,8366,126538,172313.0,19581052.0
2016-01-21,8270,8631,8108,8461,85590,174271.0,19581052.0
2016-01-22,8479,8650,8242,8518,45288,175446.0,19581052.0
2016-01-25,8650,8745,8546,8717,85723,179558.0,19581052.0
2016-01-26,8831,8831,8441,8470,68411,174467.0,19581052.0
2016-01-27,8498,8631,8222,8271,78062,170355.0,19581052.0
2016-01-28,8213,8413,8194,8366,40382,172313.0,19581052.0
2016-01-29,8422,8432,8127,8347,76863,171922.0,19581052.0
2016-02-01,8441,8460,8146,8166,57206,168201.0,19581052.0
2016-02-02,8175,8289,8032,8147,43399,167810.0,19581052.0
2016-02-03,8080,8194,8004,8137,68949,167614.0,19581052.0
2016-02-04,8175,8175,7899,8042,63691,165656.0,19581052.0
2016-02-05,8146,8146,7947,8090,27529,166635.0,19581052.0
2016-02-11,8089,8089,7433,7434,77015,153124.0,19581052.0
2016-02-12,7414,7481,6654,6845,134730,140984.0,19581052.0
2016-02-15,7462,7462,6939,7130,55497,146858.0,19581052.0
2016-02-16,7129,7785,7034,7786,90047,160369.0,19581052.0
2016-02-17,7624,7785,7462,7672,44619,158019.0,19581052.0
2016-02-18,7671,7871,7614,7824,31958,161152.0,19581052.0
2016-02-19,7795,7909,7624,7852,43600,161739.0,19581052.0
2016-02-22,7833,8080,7681,8080,69992,166439.0,19581052.0
2016-02-23,8118,8222,7909,7928,48112,163306.0,19581052.0
2016-02-24,7928,8460,7918,7966,127937,164089.0,19581052.0
2016-02-25,8080,8242,8013,8033,57730,165460.0,19581052.0
2016-02-26,8032,8165,8023,8090,26457,166635.0,19581052.0
2016-02-29,8261,8308,8032,8309,69669,171138.0,19581052.0
2016-03-02,8308,8384,8175,8232,43691,169572.0,19581052.0
2016-03-03,8365,8365,8004,8099,96646,166831.0,19581052.0
2016-03-04,8099,8165,7909,7985,72435,164481.0,19581052.0
2016-03-07,8023,8289,7966,8242,75799,169768.0,19581052.0
2016-03-08,8270,8413,8165,8280,52624,170551.0,19581052.0
2016-03-09,8270,8736,8203,8556,146787,176229.0,19581052.0
2016-03-10,8641,8812,8574,8651,153824,178188.0,19581052.0
2016-03-11,8650,8869,8603,8651,93760,178188.0,19581052.0
2016-03-14,8650,8859,8479,8556,102231,176229.0,19581052.0
2016-03-15,8641,8641,8365,8451,49615,174076.0,19581052.0
2016-03-16,8460,8546,8222,8242,70762,169768.0,19581052.0
2016-03-17,8251,8422,8194,8309,49720,171138.0,19581052.0
2016-03-18,8356,8688,8270,8689,60892,178971.0,19581052.0
2016-03-21,8707,8783,8460,8461,54821,174271.0,19581052.0
2016-03-22,8460,8574,8308,8413,43352,173292.0,19581052.0
2016-03-23,8460,8517,8299,8347,79186,171922.0,19581052.0
2016-03-24,8318,8470,8242,8309,34930,171138.0,19581052.0
2016-03-25,8270,8517,8270,8518,45831,175446.0,19581052.0
2016-03-28,8460,8517,8365,8489,30173,174859.0,19581052.0
2016-03-29,8422,8650,8422,8603,65317,177293.0,19590383.0
2016-03-30,8498,8783,8498,8660,103753,178468.0,19590383.0
2016-03-31,8650,8650,8432,8603,69871,177293.0,19590383.0
2016-04-01,8603,9078,8517,8717,418928,179644.0,19590383.0
2016-04-04,8812,9164,8745,9145,244371,188459.0,19590383.0
2016-04-05,9145,9259,8897,9145,125761,188459.0,19590383.0
2016-04-06,9126,9496,8954,9060,237271,186696.0,19590383.0
2016-04-07,9202,9230,8993,9136,78264,188264.0,19590383.0
2016-04-08,9135,9344,8964,9278,105578,191202.0,19590383.0
2016-04-11,9458,9744,9287,9297,248974,191594.0,19590383.0
2016-04-12,9211,9553,9154,9250,118223,190614.0,19590383.0
2016-04-14,9287,9373,8840,8869,121181,182778.0,19590383.0
2016-04-15,8973,9088,8831,9012,75977,185717.0,19590383.0
2016-04-18,9031,9164,8840,9031,84394,186109.0,19590383.0
2016-04-19,9126,9126,8945,9031,54210,186109.0,19590383.0
2016-04-20,8935,9078,8850,9031,104587,186109.0,19590383.0
2016-04-21,9097,9306,8993,9107,119739,187676.0,19590383.0
2016-04-22,9107,9173,9021,9107,79697,187676.0,19590383.0
2016-04-25,9107,9107,8555,8860,65312,182582.0,19590383.0
2016-04-26,8840,9078,8717,9079,113617,187088.0,19590383.0
2016-04-27,9031,9097,8869,8926,40308,183954.0,19590383.0
2016-04-28,9088,9088,8878,8936,38955,184150.0,19590383.0
2016-04-29,8907,8935,8669,8698,93625,179252.0,19590383.0
2016-05-02,8698,9012,8555,8955,94727,184541.0,19590383.0
2016-05-03,9031,9601,8698,8755,387703,180427.0,19590383.0
2016-05-04,8612,8745,8612,8651,51738,178272.0,19590383.0
2016-05-09,8660,8669,8451,8537,78511,175922.0,19590383.0
2016-05-10,8470,8736,8470,8651,39106,178272.0,19590383.0
2016-05-11,8650,8831,8555,8670,40913,178664.0,19590383.0
2016-05-12,8612,8812,8584,8746,47254,180232.0,19590383.0
2016-05-13,8612,8840,8612,8708,24454,179448.0,19590383.0
2016-05-16,8650,8736,8565,8603,41117,177293.0,19590383.0
2016-05-17,8612,8745,8508,8594,53944,177097.0,19590383.0
2016-05-18,8527,8622,8413,8546,58741,176118.0,19590383.0
2016-05-19,8698,8745,8527,8565,44114,176509.0,19590383.0
2016-05-20,8555,8745,8451,8698,80582,179252.0,19590383.0
2016-05-23,8641,8954,8584,8936,135427,184150.0,19590383.0
2016-05-24,8954,9287,8878,9136,191872,188264.0,19590383.0
2016-05-25,9230,9297,8669,8670,131548,178664.0,19590383.0
2016-05-26,8669,8831,8622,8698,81450,179252.0,19590383.0
2016-05-27,8745,8821,8565,8717,59850,179644.0,19590383.0
2016-05-30,8679,8973,8679,8926,69477,183954.0,19590383.0
2016-05-31,8983,9097,8926,9003,62311,185521.0,19590383.0
2016-06-01,8964,9135,8926,9126,124102,188068.0,19590383.0
2016-06-02,9192,9477,9107,9345,226469,192573.0,19590383.0
2016-06-03,9278,9506,9240,9354,216818,192769.0,19590383.0
2016-06-07,9458,9601,9344,9506,157436,195904.0,19590383.0
2016-06-08,9601,9791,9392,9497,160123,195708.0,19590383.0
2016-06-09,9696,10171,9506,9696,542342,199822.0,19590383.0
2016-06-10,9791,9934,9411,9601,190887,197863.0,19590383.0
2016-06-13,9601,9601,9344,9345,142743,192573.0,19590383.0
2016-06-14,9249,9839,9221,9459,235470,194924.0,19590383.0
2016-06-15,9506,9839,9297,9839,191338,202760.0,19590383.0
2016-06-16,9839,10742,9601,9982,735331,205699.0,19590383.0
2016-06-17,10361,10647,9981,10029,387656,206679.0,19590383.0
2016-06-20,10219,10932,10124,10600,537367,218433.0,19590383.0
2016-06-21,10599,10742,10171,10600,244048,218433.0,19590383.0
2016-06-22,10647,10884,10314,10314,264118,212556.0,19590383.0
2016-06-23,10076,10504,9839,10505,215199,216474.0,19590383.0
2016-06-24,10504,10647,9506,9839,491320,202760.0,19590383.0
2016-06-27,9496,10171,9420,10029,249295,206679.0,19590383.0
2016-06-28,9839,10884,9839,10790,443417,222351.0,19590383.0
2016-06-29,11169,11502,10742,11170,613196,230187.0,19590383.0
2016-06-30,11122,11692,10837,11217,591369,231167.0,19590383.0
2016-07-01,11074,11407,10884,10932,275150,225289.0,19590383.0
2016-07-04,11074,11550,10789,11217,311684,231167.0,19590383.0
2016-07-05,11265,11597,11027,11503,331594,237044.0,19590383.0
2016-07-06,11407,11692,11122,11550,303732,238023.0,19590383.0
2016-07-07,11597,11835,11360,11598,226869,239003.0,19590383.0
2016-07-08,11597,11740,11217,11408,219172,235085.0,19590383.0
2016-07-11,11502,12073,11265,12026,304316,247818.0,19590383.0
2016-07-12,12073,12168,11787,12026,253525,247818.0,19590383.0
2016-07-13,11882,11882,11169,11408,573163,235085.0,19590383.0
2016-07-14,11360,11407,11074,11265,261962,232146.0,19590383.0
2016-07-15,11312,11740,11265,11645,360871,241892.0,19746267.0
2016-07-18,11787,11882,11312,11645,232133,241892.0,19746267.0
2016-07-19,11692,11787,11455,11550,99284,239917.0,19746267.0
2016-07-20,11502,11692,11360,11503,112958,238930.0,19746267.0
2016-07-21,11455,11550,11360,11408,126485,236955.0,19746267.0
2016-07-22,11550,11930,11455,11550,167247,239917.0,19746267.0
2016-07-25,11550,11550,10884,10932,261316,227082.0,19746267.0
2016-07-26,10884,11169,10837,11027,87852,229057.0,19746267.0
2016-07-27,11027,11169,10504,10600,169972,220171.0,19746267.0
2016-07-28,10599,10837,10171,10647,186802,221158.0,19746267.0
2016-07-29,10599,11074,10599,10980,100955,228069.0,19746267.0
2016-08-01,11122,11122,10552,10600,106210,220171.0,19746267.0
2016-08-02,10504,10884,10504,10647,64570,221158.0,19746267.0
2016-08-03,10504,10742,10314,10600,101690,220171.0,19746267.0
2016-08-04,10504,11217,10504,10980,114662,228069.0,19746267.0
2016-08-05,11074,11074,10504,10600,127752,220171.0,19746267.0
2016-08-08,10694,10884,10361,10790,133696,224120.0,19746267.0
2016-08-09,10979,11074,10742,10837,80456,225107.0,19746267.0
2016-08-10,10932,11407,10789,11408,162957,237011.0,19750932.0
2016-08-11,11265,11692,11265,11408,166907,237011.0,19750932.0
2016-08-12,11360,11692,11312,11408,122318,237011.0,19750932.0
2016-08-16,11550,11550,10932,11217,60898,233061.0,19750932.0
2016-08-17,11265,11312,10932,11027,85059,229111.0,19750932.0
2016-08-18,11074,11217,10837,11075,86272,230098.0,19750932.0
2016-08-19,11122,11122,10694,10885,131175,226148.0,19750932.0
2016-08-22,10884,10884,10504,10695,84102,222198.0,19750932.0
2016-08-23,10789,11027,10647,10885,91952,226148.0,19750932.0
2016-08-24,10884,10884,10552,10742,64721,223186.0,19750932.0
2016-08-25,10742,10789,10361,10505,117320,218248.0,19750932.0
2016-08-26,10552,10552,10029,10219,125967,212323.0,19750932.0
2016-08-29,10076,10266,9553,9934,148837,206397.0,19750932.0
2016-08-30,9981,9981,9506,9696,141961,201460.0,19750932.0
2016-08-31,9648,9744,9373,9696,98302,201460.0,19750932.0
2016-09-01,9696,9791,9506,9649,89247,200472.0,19750932.0
2016-09-02,9648,9791,9496,9554,83958,198497.0,19750932.0
2016-09-05,9601,9791,9506,9792,39725,203435.0,19750932.0
2016-09-06,9839,9981,9401,9468,98657,196719.0,19750932.0
2016-09-07,9506,9553,9088,9126,143764,189609.0,19750932.0
2016-09-08,9211,9249,8935,9060,58173,188226.0,19750932.0
2016-09-09,8964,9059,8802,8879,91145,184474.0,19750932.0
2016-09-12,8650,8935,8622,8812,52957,183091.0,19750932.0
2016-09-13,8831,9135,8831,8983,71628,186646.0,19750932.0
2016-09-19,9031,9211,8926,9164,43078,190399.0,19750932.0
2016-09-20,9192,9487,9107,9411,62525,195534.0,19750932.0
2016-09-21,9420,9449,9230,9440,29963,196127.0,19750932.0
2016-09-22,9373,9601,9373,9392,60587,195139.0,19750932.0
2016-09-23,9392,9601,9297,9554,97875,198497.0,19750932.0
2016-09-26,9601,9648,9439,9478,41027,196917.0,19750932.0
2016-09-27,9496,9601,9439,9601,41031,199484.0,19750932.0
2016-09-28,9648,9648,9344,9354,64868,194349.0,19750932.0
2016-09-29,9439,9477,9316,9373,24033,194744.0,19750932.0
2016-09-30,9506,9506,9126,9155,108975,190201.0,19750932.0
2016-10-04,9154,9154,8555,9060,92750,188226.0,19750932.0
2016-10-05,9031,9259,9012,9174,79159,190596.0,19750932.0
2016-10-06,9230,9230,9040,9098,38659,189016.0,19750932.0
2016-10-07,9050,9116,8764,8936,73194,185659.0,19750932.0
2016-10-10,8935,8993,8717,8860,38860,184079.0,19750932.0
2016-10-11,8793,8859,8641,8746,84685,181709.0,19750932.0
2016-10-12,8840,8840,8650,8803,27906,182894.0,19750932.0
2016-10-13,8802,8926,8764,8841,23917,183684.0,19750932.0
2016-10-14,8840,8945,8774,8907,37621,185066.0,19750932.0
2016-10-17,8888,8897,8631,8679,59326,180326.0,19750932.0
2016-10-18,8755,8755,8508,8613,50500,178943.0,19750932.0
2016-10-19,8584,8707,8584,8698,33385,180721.0,19750932.0
2016-10-20,8745,8764,8337,8461,77697,175783.0,19750932.0
2016-10-21,8555,8555,8137,8147,68198,169265.0,19750932.0
2016-10-24,8089,8337,8070,8204,44209,170451.0,19750932.0
2016-10-25,8213,8222,7880,7938,79641,164920.0,19750932.0
2016-10-26,7804,8270,7776,7976,37053,165710.0,19750932.0
2016-10-27,8061,8061,7880,8042,37853,167093.0,19750932.0
2016-10-28,8042,8042,7719,7814,53973,162353.0,19750932.0
2016-10-31,7719,7728,7510,7691,56952,159785.0,19750932.0
2016-11-01,7491,7795,7452,7795,45851,161958.0,19750932.0
2016-11-02,7795,7795,7481,7605,68901,158007.0,19750932.0
2016-11-03,7605,7700,7462,7615,35070,158205.0,19750932.0
2016-11-04,7614,7643,7319,7558,57090,157020.0,19750932.0
2016-11-07,7414,7709,7414,7529,78234,156427.0,19750932.0
2016-11-08,7633,7880,7595,7824,76641,162550.0,19750932.0
2016-11-09,8070,8070,7044,7510,102705,156032.0,19750932.0
2016-11-10,7776,7918,7671,7919,60339,164525.0,19750932.0
2016-11-11,8042,8051,7823,7919,42838,164525.0,19750932.0
2016-11-14,8032,8032,7766,7890,20717,163933.0,19750932.0
2016-11-15,7985,7985,7690,7700,18560,159983.0,19750932.0
2016-11-16,7795,7937,7747,7871,24875,163538.0,19750932.0
2016-11-17,7871,7871,7709,7805,19156,162155.0,19750932.0
2016-11-18,7880,7880,7662,7672,31277,159390.0,19750932.0
2016-11-21,7757,7785,7605,7738,22548,160773.0,19750932.0
2016-11-22,7652,7757,7576,7729,32731,160575.0,19750932.0
2016-11-23,7738,7738,7424,7462,33322,155045.0,19750932.0
2016-11-24,7519,7519,7186,7320,53885,152082.0,19750932.0
2016-11-25,7319,7471,7272,7462,16272,155045.0,19750932.0
2016-11-28,7491,7519,7272,7282,28882,151292.0,19750932.0
2016-11-29,7291,7491,7253,7358,31699,152872.0,19750932.0
2016-11-30,7500,7500,7196,7358,22444,152872.0,19750932.0
2016-12-01,7357,7395,7167,7225,22987,150107.0,19750932.0
2016-12-02,7129,7319,7129,7215,12724,149910.0,19750932.0
2016-12-05,7500,7500,7091,7092,16496,147342.0,19750932.0
2016-12-06,7348,7348,7091,7225,16369,150107.0,19750932.0
2016-12-07,7215,7253,6806,6968,28326,144774.0,19750932.0
2016-12-08,6977,7110,6892,7006,12602,145564.0,19750932.0
2016-12-09,7006,7300,6939,7301,16510,151687.0,19750932.0
2016-12-12,7300,7424,7215,7358,34768,152872.0,19750932.0
2016-12-13,7357,7671,7234,7624,30986,158402.0,19750932.0
2016-12-14,7728,7728,7576,7605,18355,158007.0,19750932.0
2016-12-15,7510,7652,7414,7643,25652,158797.0,19750932.0
2016-12-16,7548,7728,7548,7624,5271,158402.0,19750932.0
2016-12-19,7605,7909,7605,7900,58243,164130.0,19750932.0
2016-12-20,7947,7947,7728,7729,28790,160575.0,19750932.0
2016-12-21,7747,7871,7424,7729,19491,160575.0,19750932.0
2016-12-22,7567,7804,7567,7786,38992,161760.0,19750932.0
2016-12-23,7738,7947,7633,7843,30721,162945.0,19750932.0
2016-12-26,7947,7947,7747,7795,23989,161958.0,19750932.0
2016-12-27,8175,8365,7937,7985,45415,165908.0,19750932.0
2016-12-28,7994,8070,7918,7919,19850,164525.0,19750932.0
2016-12-29,7890,8070,7747,8004,31253,166303.0,19750932.0
2017-01-02,7994,7994,7804,7824,13354,162550.0,19750932.0
2017-01-03,7823,7956,7662,7767,57347,161365.0,19750932.0
2017-01-04,7766,7918,7700,7919,32731,164525.0,19750932.0
2017-01-05,8070,8070,7909,8033,28100,166895.0,19750932.0
2017-01-06,7966,8070,7871,7976,19151,165710.0,19750932.0
2017-01-09,8251,8251,8013,8052,31036,167290.0,19750932.0
2017-01-10,8013,8156,7966,7966,34327,165513.0,19750932.0
2017-01-11,8080,8137,7966,8137,26409,169068.0,19750932.0
2017-01-12,7985,8080,7890,7919,28414,164525.0,19750932.0
2017-01-13,7975,7975,7842,7871,11288,163538.0,19750932.0
2017-01-16,8013,8013,7757,7805,14224,162155.0,19750932.0
2017-01-17,7795,7937,7728,7786,23146,161760.0,19750932.0
2017-01-18,7928,7928,7605,7605,17789,158007.0,19750932.0
2017-01-19,7605,7728,7576,7605,10912,158007.0,19750932.0
2017-01-20,7690,7700,7529,7624,7443,158402.0,19750932.0
2017-01-23,7614,7728,7519,7529,16553,156427.0,19750932.0
2017-01-24,7491,7814,7491,7643,18398,158797.0,19750932.0
2017-01-25,7681,7700,7414,7539,51648,156625.0,19750932.0
2017-01-26,7538,7652,7414,7643,8483,158797.0,19750932.0
2017-01-31,7662,7662,7586,7624,7573,158402.0,19750932.0
2017-02-01,7567,7681,7557,7605,12818,158007.0,19750932.0
2017-02-02,7700,7700,7500,7529,16773,156427.0,19750932.0
2017-02-03,7557,7624,7462,7529,16002,156427.0,19750932.0
2017-02-06,7557,7586,7424,7520,17101,156230.0,19750932.0
2017-02-07,7519,7538,7319,7424,28526,154255.0,19750932.0
2017-02-08,7414,7462,7357,7386,16068,153465.0,19750932.0
2017-02-09,7414,7510,7357,7367,19844,153070.0,19750932.0
2017-02-10,7424,7529,6939,7424,27025,154255.0,19750932.0
2017-02-13,7424,7652,7357,7605,25979,158007.0,19750932.0
2017-02-14,7576,7728,7548,7615,15563,158205.0,19750932.0
2017-02-15,7605,7738,7595,7681,11081,159588.0,19750932.0
2017-02-16,7700,7700,7567,7634,11060,158600.0,19750932.0
2017-02-17,7557,7652,7557,7577,7761,157415.0,19750932.0
2017-02-20,7605,7662,7491,7624,20583,158402.0,19750932.0
2017-02-21,7681,7700,7614,7653,27189,158995.0,19750932.0
2017-02-22,7652,7700,7624,7653,21596,158995.0,19750932.0
2017-02-23,7652,7814,7652,7653,39104,158995.0,19750932.0
2017-02-24,7652,7757,7643,7643,17193,158797.0,19750932.0
2017-02-27,7747,7747,7510,7643,15307,158797.0,19750932.0
2017-02-28,7605,7690,7519,7681,22136,159588.0,19750932.0
2017-03-02,7681,7700,7557,7662,21152,159193.0,19750932.0
2017-03-03,7605,7681,7500,7539,19639,156625.0,19750932.0
2017-03-06,7605,7605,7414,7539,13060,156625.0,19750932.0
2017-03-07,7652,7652,7462,7539,11451,156625.0,19750932.0
2017-03-08,7557,7557,7433,7510,16965,156032.0,19750932.0
2017-03-09,7424,7529,7395,7481,16207,155440.0,19750932.0
2017-03-10,7443,7500,7319,7367,22239,153070.0,19750932.0
2017-03-13,7386,7452,7367,7415,14127,154057.0,19750932.0
2017-03-14,7357,7433,7291,7386,25503,153465.0,19750932.0
2017-03-15,7357,7443,7186,7253,30978,150700.0,19750932.0
2017-03-16,7243,7338,7110,7149,53780,148527.0,19750932.0
2017-03-17,7224,7262,7177,7206,23557,149712.0,19750932.0
2017-03-20,7224,7376,7129,7301,26318,151687.0,19750932.0
2017-03-21,7329,7329,7120,7320,38464,152082.0,19750932.0
2017-03-22,7329,7386,7224,7272,22522,151095.0,19750932.0
2017-03-23,7272,7367,7224,7282,40358,151292.0,19750932.0
2017-03-24,7329,7367,7215,7358,18783,152872.0,19750932.0
2017-03-27,7319,7500,7319,7358,25933,152872.0,19750932.0
2017-03-28,7481,7481,7310,7396,24825,153662.0,19750932.0
2017-03-29,7405,7690,7405,7624,62319,158402.0,19750932.0
2017-03-30,7652,7652,7529,7624,16391,158402.0,19750932.0
2017-03-31,7643,7700,7471,7700,27516,159983.0,19750932.0
2017-04-03,7738,7785,7605,7738,33259,160773.0,19750932.0
2017-04-04,7700,7747,7633,7719,11196,160378.0,19750932.0
2017-04-05,7719,7804,7605,7672,27369,159390.0,19750932.0
2017-04-06,7719,7747,7557,7634,10216,158600.0,19750932.0
2017-04-07,7709,7757,7643,7748,27967,160970.0,19750932.0
2017-04-10,7766,7766,7557,7662,28367,159193.0,19750932.0
2017-04-11,7671,7690,7519,7586,31366,157612.0,19750932.0
2017-04-12,7643,7643,7510,7558,9982,157020.0,19750932.0
2017-04-13,7595,7757,7557,7672,15812,159390.0,19750932.0
2017-04-14,7700,7700,7519,7577,9869,157415.0,19750932.0
2017-04-17,7633,7662,7510,7624,15094,158402.0,19750932.0
2017-04-18,7662,7757,7586,7757,26072,161168.0,19750932.0
2017-04-19,7785,7785,7652,7729,22135,160575.0,19750932.0
2017-04-20,7728,7994,7690,7985,47200,165908.0,19750932.0
2017-04-21,8032,8127,7909,7976,44078,165710.0,19750932.0
2017-04-24,7890,7966,7795,7843,15390,162945.0,19750932.0
2017-04-25,7757,8080,7728,7843,23319,163022.0,19760263.0
2017-04-26,7909,7918,7785,7795,25038,162034.0,19760263.0
2017-04-27,7890,7890,7700,7757,6562,161244.0,19760263.0
2017-04-28,7738,7747,7614,7634,14660,158675.0,19760263.0
2017-05-02,7624,7662,7586,7586,11916,157687.0,19760263.0
2017-05-04,7614,7643,7595,7634,13219,158675.0,19760263.0
2017-05-08,7633,7719,7614,7672,21843,159465.0,19760263.0
2017-05-10,7747,7747,7633,7662,15242,159268.0,19760263.0
2017-05-11,7757,7757,7452,7605,82473,158082.0,19760263.0
2017-05-12,7605,7643,7529,7586,30935,157687.0,19760263.0
2017-05-15,7586,7690,7529,7605,21729,158082.0,19760263.0
2017-05-16,7538,7643,7405,7529,27209,156501.0,19760263.0
2017-05-17,7471,7624,7462,7510,14216,156106.0,19760263.0
2017-05-18,7414,7500,7319,7329,39636,152352.0,19760263.0
2017-05-19,7433,7462,7224,7272,63355,151166.0,19760263.0
2017-05-22,7357,7357,7120,7196,57592,149585.0,19760263.0
2017-05-23,7196,7272,7129,7130,37694,148202.0,19760263.0
2017-05-24,7120,7395,7053,7377,54409,153340.0,19760263.0
2017-05-25,7367,7414,7272,7310,45272,151956.0,19760263.0
2017-05-26,7338,7338,7129,7282,16868,151364.0,19760263.0
2017-05-29,7376,7376,7177,7196,20402,149585.0,19760263.0
2017-05-30,7329,7329,7110,7158,34492,148795.0,19760263.0
2017-05-31,7310,7367,7167,7272,42451,151166.0,19760263.0
2017-06-01,7386,7405,7167,7206,26443,149783.0,19760263.0
2017-06-02,7196,7262,7186,7206,25175,149783.0,19760263.0
2017-06-05,7205,7414,7158,7320,38014,152154.0,19760263.0
2017-06-07,7414,7414,7177,7301,34468,151759.0,19760263.0
2017-06-08,7243,7319,7205,7272,41868,151166.0,19760263.0
2017-06-09,7272,7557,7243,7501,70429,155908.0,19760263.0
2017-06-12,7500,7576,7291,7377,28589,153340.0,19760263.0
2017-06-13,7348,7443,7310,7386,20720,153537.0,19760263.0
2017-06-14,7386,7500,7367,7491,28595,155711.0,19760263.0
2017-06-15,7405,7567,7319,7396,34631,153735.0,19760263.0
2017-06-16,7462,7462,7281,7301,41100,151759.0,19760263.0
2017-06-19,7319,7405,7186,7272,39805,151166.0,19760263.0
2017-06-20,7272,7329,7253,7291,30551,151561.0,19760263.0
2017-06-21,7291,7510,7177,7472,62547,155316.0,19760263.0
2017-06-22,7424,7994,7424,7919,215739,164603.0,19760263.0
2017-06-23,7880,7909,7700,7843,57306,163022.0,19760263.0
2017-06-26,7795,7890,7624,7700,64338,160058.0,19760263.0
2017-06-27,7633,7728,7519,7596,62286,157885.0,19760263.0
2017-06-28,7766,7766,7471,7472,69427,155316.0,19760263.0
2017-06-29,7471,8080,7462,7795,193305,162034.0,19760263.0
2017-06-30,7785,7852,7652,7653,49000,159070.0,19760263.0
2017-07-03,7776,7776,7491,7529,42167,156501.0,19760263.0
2017-07-04,7586,7586,7386,7386,21827,153537.0,19760263.0
2017-07-05,7386,7700,7367,7662,66513,159268.0,19760263.0
2017-07-06,7614,7861,7576,7833,41584,162825.0,19760263.0
2017-07-07,7776,7985,7681,7957,73999,165393.0,19760263.0
2017-07-10,8013,8061,7852,7938,65964,164998.0,19760263.0
2017-07-11,8023,8023,7842,7890,42357,164010.0,19760263.0
2017-07-12,7842,8042,7795,7814,19103,162429.0,19760263.0
2017-07-13,7890,7890,7700,7748,19196,161046.0,19760263.0
2017-07-14,7728,7842,7652,7795,20755,162034.0,19760263.0
2017-07-17,7880,7880,7652,7719,19858,160453.0,19760263.0
2017-07-18,7614,7757,7567,7567,28326,157292.0,19760263.0
2017-07-19,7662,7662,7491,7577,29208,157489.0,19760263.0
2017-07-20,7576,7633,7500,7605,38954,158082.0,19760263.0
2017-07-21,7728,7728,7462,7491,39942,155711.0,19760263.0
2017-07-24,7462,7586,7414,7510,37598,156106.0,19760263.0
2017-07-25,7605,7605,7414,7472,44069,155316.0,19760263.0
2017-07-26,7433,7491,7329,7358,56174,152944.0,19760263.0
2017-07-27,7386,7414,7329,7377,20037,153340.0,19760263.0
2017-07-28,7395,7405,7224,7320,15440,152154.0,19760263.0
