바텍(043150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-20,10450,10700,9900,9900,567699,147057.0,14854256.0
2011-07-21,9980,10700,9790,10450,537138,155227.0,14854256.0
2011-07-22,10400,10800,10150,10500,391118,155970.0,14854256.0
2011-07-25,10600,11000,10300,10400,429482,154484.0,14854256.0
2011-07-26,10450,10750,10300,10700,373052,158941.0,14854256.0
2011-07-27,10700,10850,10450,10750,382749,159683.0,14854256.0
2011-07-28,10650,10750,10450,10650,193818,158198.0,14854256.0
2011-07-29,10650,10700,10100,10250,246815,152256.0,14854256.0
2011-08-01,10250,10500,10150,10350,138988,153742.0,14854256.0
2011-08-02,10400,10700,10350,10500,283205,155970.0,14854256.0
2011-08-03,10300,10600,10200,10400,157314,154484.0,14854256.0
2011-08-04,10450,11200,10200,10700,574439,158941.0,14854256.0
2011-08-05,9860,10100,9380,9570,259295,142155.0,14854256.0
2011-08-08,9300,9530,8140,8200,397444,121805.0,14854256.0
2011-08-09,7400,7670,6970,7020,345150,104277.0,14854256.0
2011-08-10,7400,7810,7310,7790,240834,115715.0,14854256.0
2011-08-11,7120,7950,7120,7950,198571,118091.0,14854256.0
2011-08-12,8350,8500,8020,8250,174352,122548.0,14854256.0
2011-08-16,8650,8650,8450,8520,187255,126558.0,14854256.0
2011-08-17,8480,8930,8340,8730,151825,129678.0,14854256.0
2011-08-18,8740,8860,8230,8640,116931,128341.0,14854256.0
2011-08-19,8010,8310,7710,8060,115961,119725.0,14854256.0
2011-08-22,8150,8200,7400,8040,78837,119428.0,14854256.0
2011-08-23,8010,8380,7900,8330,65857,123736.0,14854256.0
2011-08-24,8550,8550,7990,8150,56472,121062.0,14854256.0
2011-08-25,8210,8290,7800,7930,70230,117794.0,14854256.0
2011-08-26,7710,7980,7650,7980,49615,118537.0,14854256.0
2011-08-29,8190,8190,8010,8120,42057,120617.0,14854256.0
2011-08-30,8200,8420,8170,8270,75101,122845.0,14854256.0
2011-08-31,8270,8690,8200,8380,88138,124479.0,14854256.0
2011-09-01,8380,8530,8130,8330,86060,123736.0,14854256.0
2011-09-02,8260,8300,8030,8190,38365,121656.0,14854256.0
2011-09-05,8020,8090,7700,7880,60086,117052.0,14854256.0
2011-09-06,7770,7770,7400,7580,58196,112595.0,14854256.0
2011-09-07,7600,7770,7600,7700,33758,114378.0,14854256.0
2011-09-08,7710,7780,7460,7500,32441,111407.0,14854256.0
2011-09-09,7540,7690,7460,7550,26400,112150.0,14854256.0
2011-09-14,7460,7550,7240,7350,30258,109179.0,14854256.0
2011-09-15,7370,7500,7100,7200,15508,106951.0,14854256.0
2011-09-16,7270,7360,7200,7340,30413,109030.0,14854256.0
2011-09-19,7330,7330,7190,7280,29536,108139.0,14854256.0
2011-09-20,7200,7290,7080,7180,37126,106654.0,14854256.0
2011-09-21,7180,7350,7150,7270,37264,107990.0,14854256.0
2011-09-22,7180,7590,7170,7450,77798,110664.0,14854256.0
2011-09-23,7220,7370,6650,7070,69598,105020.0,14854256.0
2011-09-26,7090,7090,6010,6010,169676,89274.0,14854256.0
2011-09-27,6000,6270,5950,6140,80663,91205.0,14854256.0
2011-09-28,6020,6210,5890,5890,49169,87492.0,14854256.0
2011-09-29,5890,6200,5800,6180,35992,91799.0,14854256.0
2011-09-30,6100,6240,5950,6050,17506,89868.0,14854256.0
2011-10-04,5630,5760,5580,5620,28028,83481.0,14854256.0
2011-10-05,5730,5740,5300,5490,44807,81550.0,14854256.0
2011-10-06,5520,5700,5520,5700,44475,84669.0,14854256.0
2011-10-07,5940,5940,5740,5850,21862,86897.0,14854256.0
2011-10-10,5850,5930,5580,5930,24628,88086.0,14854256.0
2011-10-11,6090,6630,6040,6470,122168,96107.0,14854256.0
2011-10-12,6500,6500,6210,6320,44916,93879.0,14854256.0
2011-10-13,6350,6700,6350,6640,55492,98632.0,14854256.0
2011-10-14,6630,6630,6380,6610,48711,98187.0,14854256.0
2011-10-17,6600,6760,6560,6750,59362,100266.0,14854256.0
2011-10-18,6530,7500,6530,7250,279902,107693.0,14854256.0
2011-10-19,7390,7390,6950,7180,83388,106654.0,14854256.0
2011-10-20,7180,7250,6950,7000,85467,103980.0,14854256.0
2011-10-21,7010,7300,6930,7180,80731,106654.0,14854256.0
2011-10-24,7180,7560,7180,7300,66132,108436.0,14854256.0
2011-10-25,7410,7410,7160,7310,58744,108585.0,14854256.0
2011-10-26,7600,7900,7450,7700,264874,114378.0,14854256.0
2011-10-27,7910,8850,7900,8850,588867,131460.0,14854256.0
2011-10-28,8810,9190,8030,8030,297511,119280.0,14854256.0
2011-10-31,8220,8220,7750,7750,87083,115120.0,14854256.0
2011-11-01,7900,8260,7780,7910,174401,117497.0,14854256.0
2011-11-02,7650,7720,7320,7540,113704,112001.0,14854256.0
2011-11-03,7570,7650,7200,7200,55790,106951.0,14854256.0
2011-11-04,7440,7490,7310,7450,40868,110664.0,14854256.0
2011-11-07,7590,7590,7450,7510,53616,111555.0,14854256.0
2011-11-08,7500,7550,7340,7370,44358,109476.0,14854256.0
2011-11-09,7350,7490,7000,7030,101114,104425.0,14854256.0
2011-11-10,6780,6790,6570,6640,73377,98632.0,14854256.0
2011-11-11,6790,7200,6560,7150,74092,106208.0,14854256.0
2011-11-14,7150,8220,7150,8220,454202,122102.0,14854256.0
2011-11-15,8190,8190,7700,7720,273078,114675.0,14854256.0
2011-11-16,7860,7950,7270,7610,162349,113041.0,14854256.0
2011-11-17,7650,8400,7500,7740,250727,114972.0,14854256.0
2011-11-18,7720,7940,7560,7580,111744,112595.0,14854256.0
2011-11-21,7730,7900,7640,7840,143162,116457.0,14854256.0
2011-11-22,7640,7790,7380,7380,117264,109624.0,14854256.0
2011-11-23,7440,7440,6800,6850,131398,101752.0,14854256.0
2011-11-24,6850,7070,6750,6990,50592,103831.0,14854256.0
2011-11-25,6980,7100,6860,6860,52488,101900.0,14854256.0
2011-11-28,6860,7060,6850,6900,48575,102494.0,14854256.0
2011-11-29,7100,7140,6900,6970,40596,103534.0,14854256.0
2011-11-30,6990,7040,6850,6890,40769,102346.0,14854256.0
2011-12-01,7050,7100,6960,7000,50424,103980.0,14854256.0
2011-12-02,7000,7190,6930,6990,59889,103831.0,14854256.0
2011-12-05,6990,7140,6990,7050,24540,104723.0,14854256.0
2011-12-06,7020,7040,6200,6900,44684,102494.0,14854256.0
2011-12-07,6990,6990,6700,6920,25736,102791.0,14854256.0
2011-12-08,6950,6950,6720,6850,35173,101752.0,14854256.0
2011-12-09,6800,6800,6690,6770,28714,100563.0,14854256.0
2011-12-12,6810,7170,6700,7000,76965,103980.0,14854256.0
2011-12-13,7000,7170,6820,6820,53473,101306.0,14854256.0
2011-12-14,6880,7030,6760,6830,16992,101455.0,14854256.0
2011-12-15,6800,6930,6720,6740,25068,100118.0,14854256.0
2011-12-16,6700,6880,6620,6740,26165,100118.0,14854256.0
2011-12-19,6800,6870,5760,6250,89359,92839.0,14854256.0
2011-12-20,6260,6840,6260,6800,59072,101009.0,14854256.0
2011-12-21,6870,7140,6870,6870,67704,102049.0,14854256.0
2011-12-22,6900,7170,6880,7020,59642,104277.0,14854256.0
2011-12-23,7170,7190,6900,6900,42102,102494.0,14854256.0
2011-12-26,7070,7390,7030,7280,105337,108139.0,14854256.0
2011-12-27,7230,7840,7210,7600,247802,112892.0,14854256.0
2011-12-28,7600,7600,7250,7270,51933,107990.0,14854256.0
2011-12-29,7150,7390,7070,7250,34893,107693.0,14854256.0
2012-01-02,7430,7660,7260,7450,88235,110664.0,14854256.0
2012-01-03,7530,7650,7350,7410,68684,110070.0,14854256.0
2012-01-04,7450,7600,7320,7510,91406,111555.0,14854256.0
2012-01-05,7560,8050,7560,7790,251478,115715.0,14854256.0
2012-01-06,7930,7930,7420,7600,78934,112892.0,14854256.0
2012-01-09,7600,7850,7450,7810,116281,116012.0,14854256.0
2012-01-10,7850,8090,7640,7940,134626,117943.0,14854256.0
2012-01-11,8010,8080,7800,7890,97790,117200.0,14854256.0
2012-01-12,7760,7940,7650,7840,50560,116457.0,14854256.0
2012-01-13,7890,7940,7650,7810,71283,116012.0,14854256.0
2012-01-16,7750,7750,7420,7690,75405,114229.0,14854256.0
2012-01-17,7680,7680,7490,7550,44911,112150.0,14854256.0
2012-01-18,7520,7600,7350,7600,38838,112892.0,14854256.0
2012-01-19,7600,7680,7430,7680,35048,114081.0,14854256.0
2012-01-20,7650,7830,7470,7760,53688,115269.0,14854256.0
2012-01-25,7750,7760,7500,7710,37092,114526.0,14854256.0
2012-01-26,7580,7720,7580,7650,22525,113635.0,14854256.0
2012-01-27,7530,7650,7500,7520,37240,111704.0,14854256.0
2012-01-30,7520,7550,7240,7240,61668,107545.0,14854256.0
2012-01-31,7110,7460,7110,7460,33747,110813.0,14854256.0
2012-02-01,7420,7540,7320,7480,31388,111110.0,14854256.0
2012-02-02,7480,7570,7200,7240,57275,107545.0,14854256.0
2012-02-03,7250,7800,7250,7800,139097,115863.0,14854256.0
2012-02-06,7800,7870,7340,7600,147132,112892.0,14854256.0
2012-02-07,7660,7780,7430,7680,57201,114081.0,14854256.0
2012-02-08,7790,7830,7450,7450,91507,110664.0,14854256.0
2012-02-09,7450,7650,7450,7600,85068,112892.0,14854256.0
2012-02-10,7600,7790,7550,7780,87393,115566.0,14854256.0
2012-02-13,7770,7930,7650,7820,54934,116160.0,14854256.0
2012-02-14,7870,7870,7650,7800,46994,115863.0,14854256.0
2012-02-15,7800,7800,7600,7700,46970,114378.0,14854256.0
2012-02-16,7620,7710,7500,7570,37879,112447.0,14854256.0
2012-02-17,7570,7600,7500,7510,44009,111555.0,14854256.0
2012-02-20,7520,7600,7350,7550,43389,112150.0,14854256.0
2012-02-21,7550,7600,7440,7490,27435,111258.0,14854256.0
2012-02-22,7480,7490,7350,7420,44927,110219.0,14854256.0
2012-02-23,7420,7430,7350,7430,22103,110367.0,14854256.0
2012-02-24,7430,7520,7310,7310,48906,108585.0,14854256.0
2012-02-27,7260,7380,7220,7310,26855,108585.0,14854256.0
2012-02-28,7230,7320,7230,7250,37972,107693.0,14854256.0
2012-02-29,7200,7390,7200,7390,28248,109773.0,14854256.0
2012-03-02,7430,7440,7300,7350,16502,109179.0,14854256.0
2012-03-05,7350,7470,7300,7320,34551,108733.0,14854256.0
2012-03-06,7250,7450,7250,7400,33830,109921.0,14854256.0
2012-03-07,7250,7410,7200,7380,27064,109624.0,14854256.0
2012-03-08,7370,7770,7300,7650,120333,113635.0,14854256.0
2012-03-09,7740,7780,7600,7750,76264,115120.0,14854256.0
2012-03-12,7750,7920,7700,7790,128539,115715.0,14854256.0
2012-03-13,7520,7580,7200,7410,182562,110070.0,14854256.0
2012-03-14,7470,7490,7250,7250,118806,107693.0,14854256.0
2012-03-15,7270,7360,7220,7280,38635,108139.0,14854256.0
2012-03-16,7270,7320,7210,7220,34456,107248.0,14854256.0
2012-03-19,7180,7300,7060,7160,52357,106356.0,14854256.0
2012-03-20,7090,7190,7010,7050,37785,104723.0,14854256.0
2012-03-21,7000,7050,6860,6880,53706,102197.0,14854256.0
2012-03-22,6880,6990,6770,6990,42091,103831.0,14854256.0
2012-03-23,6890,7040,6820,6990,11431,103831.0,14854256.0
2012-03-26,6990,7060,6940,7030,21755,104425.0,14854256.0
2012-03-27,7080,7100,6950,7100,20666,105465.0,14854256.0
2012-03-28,7190,7190,6960,7100,18223,105465.0,14854256.0
2012-03-29,6860,7090,6860,6940,17184,103089.0,14854256.0
2012-03-30,6900,6970,6840,6840,16283,101603.0,14854256.0
2012-04-02,6840,6900,6810,6840,8308,101603.0,14854256.0
2012-04-03,6930,6940,6620,6660,19593,98929.0,14854256.0
2012-04-04,6750,6760,6500,6500,20073,96553.0,14854256.0
2012-04-05,6400,6580,6380,6500,15574,96553.0,14854256.0
2012-04-06,6420,6590,6350,6400,7041,95067.0,14854256.0
2012-04-09,6450,6490,5950,6130,45477,91057.0,14854256.0
2012-04-10,5920,6210,5900,6090,43048,90462.0,14854256.0
2012-04-12,6090,6140,6000,6020,14263,89423.0,14854256.0
2012-04-13,6130,6240,6050,6240,15019,92691.0,14854256.0
2012-04-16,6210,6460,6200,6460,16438,95958.0,14854256.0
2012-04-17,6450,6570,6450,6500,14716,96553.0,14854256.0
2012-04-18,6600,6940,6550,6880,22783,102197.0,14854256.0
2012-04-19,6710,6930,6690,6800,12804,101009.0,14854256.0
2012-04-20,6740,6900,6640,6900,11027,102494.0,14854256.0
2012-04-23,6920,6920,6750,6900,6566,102494.0,14854256.0
2012-04-24,6900,6900,6700,6800,12715,101009.0,14854256.0
2012-04-25,6840,6840,6650,6650,13206,98781.0,14854256.0
2012-04-26,6750,6750,6400,6560,8214,97444.0,14854256.0
2012-04-27,6560,6600,6310,6600,13711,98038.0,14854256.0
2012-04-30,6930,6930,6530,6750,8628,100266.0,14854256.0
2012-05-02,6660,6830,6660,6760,11625,100415.0,14854256.0
2012-05-03,6760,6800,6690,6730,9156,99969.0,14854256.0
2012-05-04,6700,6780,6660,6770,10848,100563.0,14854256.0
2012-05-07,6690,6780,6630,6690,4997,99375.0,14854256.0
2012-05-08,6700,6760,6630,6700,7912,99524.0,14854256.0
2012-05-09,6700,6740,6630,6700,5201,99524.0,14854256.0
2012-05-10,6650,6750,6630,6720,7527,99821.0,14854256.0
2012-05-11,6720,6730,6640,6730,9602,99969.0,14854256.0
2012-05-14,6700,6750,6590,6650,18071,98781.0,14854256.0
2012-05-15,6450,6630,6290,6300,26687,93582.0,14854256.0
2012-05-16,6120,6400,6120,6330,14616,94027.0,14854256.0
2012-05-17,6300,6420,6300,6380,6704,94770.0,14854256.0
2012-05-18,6250,6300,5900,6180,28639,91799.0,14854256.0
2012-05-21,5920,6180,5920,6180,22203,91799.0,14854256.0
2012-05-22,6180,6340,6120,6330,11345,94027.0,14854256.0
2012-05-23,6330,6450,6160,6400,6738,95067.0,14854256.0
2012-05-24,6310,6470,6310,6470,10673,96107.0,14854256.0
2012-05-25,6420,6530,6420,6490,8336,96404.0,14854256.0
2012-05-29,6490,6490,6320,6430,6607,95513.0,14854256.0
2012-05-30,6310,6460,6300,6370,7886,94622.0,14854256.0
2012-05-31,6360,6360,6290,6340,1498,94176.0,14854256.0
2012-06-01,6330,6340,6150,6200,13185,92096.0,14854256.0
2012-06-04,6000,6140,5930,6050,11210,89868.0,14854256.0
2012-06-05,6020,6100,5960,5980,24600,88828.0,14854256.0
2012-06-07,6050,6180,6000,6020,15683,89423.0,14854256.0
2012-06-08,6000,6090,5960,6050,7824,89868.0,14854256.0
2012-06-11,6000,6100,5970,6100,14212,90611.0,14854256.0
2012-06-12,6010,6090,5940,6050,21736,89868.0,14854256.0
2012-06-13,6060,6100,5980,6100,15858,90611.0,14854256.0
2012-06-14,6020,6110,5930,6040,41331,89720.0,14854256.0
2012-06-15,6040,6040,5900,5950,20463,88383.0,14854256.0
2012-06-18,6000,6060,5950,6040,20946,89720.0,14854256.0
2012-06-19,5990,6140,5990,6100,22746,90611.0,14854256.0
2012-06-20,6150,6220,6120,6120,11587,90908.0,14854256.0
2012-06-21,6180,6410,6130,6390,31115,94919.0,14854256.0
2012-06-22,6320,6380,6210,6300,10812,93582.0,14854256.0
2012-06-25,6300,6300,6060,6150,13518,91354.0,14854256.0
2012-06-26,6170,6170,6080,6130,6416,91057.0,14854256.0
2012-06-27,6080,6140,6050,6140,10570,91205.0,14854256.0
2012-06-28,6140,6410,6050,6210,53828,92245.0,14854256.0
2012-06-29,6280,6280,6150,6230,9433,92542.0,14854256.0
2012-07-02,6210,6370,6180,6370,21692,94622.0,14854256.0
2012-07-03,6300,6350,6260,6300,14631,93582.0,14854256.0
2012-07-04,6310,6440,6280,6430,22713,95513.0,14854256.0
2012-07-05,6410,6860,6410,6840,102751,101603.0,14854256.0
2012-07-06,6800,6990,6570,6830,31447,101455.0,14854256.0
2012-07-09,6750,6860,6690,6760,16941,100415.0,14854256.0
2012-07-10,6660,6820,6600,6700,10001,99524.0,14854256.0
2012-07-11,6690,6750,6550,6700,32438,99524.0,14854256.0
2012-07-12,6620,6790,6130,6300,40150,93582.0,14854256.0
2012-07-13,6290,6350,6060,6270,29687,93136.0,14854256.0
2012-07-16,6280,6340,6160,6270,10017,93136.0,14854256.0
2012-07-17,6270,6270,6190,6230,7427,92542.0,14854256.0
2012-07-18,6260,6280,6100,6210,21794,92245.0,14854256.0
2012-07-19,6190,6250,6180,6220,17827,92393.0,14854256.0
2012-07-20,6220,6340,6190,6280,20021,93285.0,14854256.0
2012-07-23,6200,6240,6120,6200,15680,92096.0,14854256.0
2012-07-24,6150,6260,6100,6200,5693,92096.0,14854256.0
2012-07-25,6120,6190,6100,6170,6948,91651.0,14854256.0
2012-07-26,6140,6280,6140,6190,42159,91948.0,14854256.0
2012-07-27,6230,6350,6180,6340,22696,94176.0,14854256.0
2012-07-30,6350,6730,6350,6530,37532,96998.0,14854256.0
2012-07-31,6500,6570,6390,6490,15381,96404.0,14854256.0
2012-08-01,6360,6440,6320,6380,17020,94770.0,14854256.0
2012-08-02,6380,6450,6260,6400,4435,95067.0,14854256.0
2012-08-03,6390,6430,6310,6400,1721,95067.0,14854256.0
2012-08-06,6430,6650,6400,6560,29749,97444.0,14854256.0
2012-08-07,6550,6640,6500,6570,9539,97592.0,14854256.0
2012-08-08,6570,6700,6530,6660,20921,98929.0,14854256.0
2012-08-09,6660,7040,6650,6850,129619,101752.0,14854256.0
2012-08-10,6850,6890,6700,6870,22830,102049.0,14854256.0
2012-08-13,6870,6920,6770,6870,21887,102049.0,14854256.0
2012-08-14,6870,7000,6800,6880,48635,102197.0,14854256.0
2012-08-16,6820,6930,6800,6890,22446,102346.0,14854256.0
2012-08-17,6880,6880,6700,6730,27076,99969.0,14854256.0
2012-08-20,6690,6870,6610,6870,50431,102049.0,14854256.0
2012-08-21,6910,7210,6900,7110,129391,105614.0,14854256.0
2012-08-22,7110,7250,6950,7250,73882,107693.0,14854256.0
2012-08-23,7310,8000,7250,7850,405822,116606.0,14854256.0
2012-08-24,7800,7870,7600,7850,108609,116606.0,14854256.0
2012-08-27,7830,7920,7720,7870,80611,116903.0,14854256.0
2012-08-28,7870,8030,7830,7900,88912,117349.0,14854256.0
2012-08-29,7980,8170,7700,7900,126744,117349.0,14854256.0
2012-08-30,7900,7900,7670,7670,63942,113932.0,14854256.0
2012-08-31,7670,8210,7620,8100,175084,120319.0,14854256.0
2012-09-03,8270,8430,8120,8340,148080,123884.0,14854256.0
2012-09-04,8340,8390,8140,8200,141336,121805.0,14854256.0
2012-09-05,8190,8190,7900,8080,77367,120022.0,14854256.0
2012-09-06,8140,8140,8000,8060,41861,119725.0,14854256.0
2012-09-07,8150,8200,7940,8200,51938,121805.0,14854256.0
2012-09-10,8290,8290,7940,8000,48948,118834.0,14854256.0
2012-09-11,8010,8030,7800,7950,35795,118091.0,14854256.0
2012-09-12,7800,8280,7800,8210,144553,121953.0,14854256.0
2012-09-13,8210,8570,8180,8500,103682,126261.0,14854256.0
2012-09-14,8580,8600,8190,8520,109783,126558.0,14854256.0
2012-09-17,8540,8540,8350,8490,59128,126113.0,14854256.0
2012-09-18,8500,8730,8320,8580,169026,127450.0,14854256.0
2012-09-19,8570,8710,8400,8520,87857,126558.0,14854256.0
2012-09-20,8520,8680,8360,8530,158390,126707.0,14854256.0
2012-09-21,8530,9340,8500,9340,370956,138739.0,14854256.0
2012-09-24,9300,9900,9230,9850,164891,146314.0,14854256.0
2012-09-25,9730,9870,9670,9840,76353,146166.0,14854256.0
2012-09-26,9800,10350,9510,9860,116113,146463.0,14854256.0
2012-09-27,9860,10200,9800,10000,106575,148543.0,14854256.0
2012-09-28,10300,10350,9950,10100,98440,150028.0,14854256.0
2012-10-02,10400,10750,10200,10450,303725,155227.0,14854256.0
2012-10-04,10550,10600,10000,10150,338274,150771.0,14854256.0
2012-10-05,10250,10650,10050,10550,240746,156712.0,14854256.0
2012-10-08,10600,10950,10500,10600,328073,157455.0,14854256.0
2012-10-09,10800,10800,10400,10600,176088,157455.0,14854256.0
2012-10-10,10550,10750,10200,10650,181797,158198.0,14854256.0
2012-10-11,10650,11200,10650,10950,304948,162654.0,14854256.0
2012-10-12,11100,11950,10950,11550,597133,171567.0,14854256.0
2012-10-15,12000,12850,11700,12500,898238,185678.0,14854256.0
2012-10-16,12900,13350,12350,13250,825223,196819.0,14854256.0
2012-10-17,13250,14550,12800,14000,686278,207960.0,14854256.0
2012-10-18,13800,14250,11950,12000,917287,178251.0,14854256.0
2012-10-19,11850,12700,11200,12700,758660,188649.0,14854256.0
2012-10-22,12400,13400,12300,13100,437734,194591.0,14854256.0
2012-10-23,13200,13650,12700,12750,456286,189392.0,14854256.0
2012-10-24,12450,12900,12050,12500,442552,185678.0,14854256.0
2012-10-25,12500,12550,11550,11700,552766,173795.0,14854256.0
2012-10-26,12000,12000,10800,10900,610348,161911.0,14854256.0
2012-10-29,11100,11250,10050,10350,595951,153742.0,14854256.0
2012-10-30,10500,10950,10450,10800,453987,160426.0,14854256.0
2012-10-31,10950,11450,10850,11200,392375,166368.0,14854256.0
2012-11-01,11050,11050,10600,10950,256142,162654.0,14854256.0
2012-11-02,11150,11150,10550,10700,248945,158941.0,14854256.0
2012-11-05,10600,11350,10500,11300,253726,167853.0,14854256.0
2012-11-06,11350,11500,10750,11050,240811,164140.0,14854256.0
2012-11-07,11050,11100,10550,10600,242009,157455.0,14854256.0
2012-11-08,10300,10700,10150,10650,228544,158198.0,14854256.0
2012-11-09,10650,11300,10250,11200,318037,166368.0,14854256.0
2012-11-12,11150,11200,10750,10850,195214,161169.0,14854256.0
2012-11-13,11000,11700,10900,11150,560576,165625.0,14854256.0
2012-11-14,11250,11400,10750,10850,242767,161169.0,14854256.0
2012-11-15,10650,11000,10250,10450,308915,155227.0,14854256.0
2012-11-16,10350,10600,9360,9410,264278,139779.0,14854256.0
2012-11-19,9600,10350,9530,10250,176671,152256.0,14854256.0
2012-11-20,10400,10450,10000,10100,95538,150028.0,14854256.0
2012-11-21,10150,10800,10100,10250,303920,152256.0,14854256.0
2012-11-22,10450,10550,10200,10300,104085,152999.0,14854256.0
2012-11-23,10350,11550,10350,11350,688807,168596.0,14854256.0
2012-11-26,11600,12150,11500,11850,535151,176023.0,14854256.0
2012-11-27,11900,12000,11600,12000,282396,178251.0,14854256.0
2012-11-28,11950,12050,11650,12000,192154,178251.0,14854256.0
2012-11-29,12100,12150,11300,11300,344597,167853.0,14854256.0
2012-11-30,11350,12400,11300,12150,484280,180479.0,14854256.0
2012-12-03,12400,13000,12350,12700,784818,188649.0,14854256.0
2012-12-04,12700,13000,12500,13000,287103,193105.0,14854256.0
2012-12-05,12950,12950,12450,12850,259220,190877.0,14854256.0
2012-12-06,13000,13800,12300,12300,1481099,182707.0,14854256.0
2012-12-07,12450,12550,10750,11350,1226584,168596.0,14854256.0
2012-12-10,11500,11650,10800,11400,447844,169339.0,14854256.0
2012-12-11,11450,11850,10900,10900,436997,161911.0,14854256.0
2012-12-12,11000,11200,10550,11200,351402,166368.0,14854256.0
2012-12-13,11200,11500,11000,11100,318062,164882.0,14854256.0
