인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-07,11250,11300,11100,11200,30686,192640.0,17200000.0
2017-09-08,11300,11300,11100,11250,24597,193500.0,17200000.0
2017-09-11,11250,11250,11100,11200,20240,192640.0,17200000.0
2017-09-12,11250,11250,11000,11000,21089,189200.0,17200000.0
2017-09-13,11100,11100,10850,10900,33710,187480.0,17200000.0
2017-09-14,11000,11100,10900,11050,16569,190060.0,17200000.0
2017-09-15,10900,11150,10900,11000,21050,189200.0,17200000.0
2017-09-18,11000,11100,11000,11100,15894,190920.0,17200000.0
2017-09-19,11100,11350,10900,11250,58607,193500.0,17200000.0
2017-09-20,11250,11450,11150,11400,36710,196080.0,17200000.0
2017-09-21,11350,11400,11100,11100,17797,190920.0,17200000.0
2017-09-22,10900,11100,10700,10800,42671,185760.0,17200000.0
2017-09-25,10700,10850,10550,10700,32426,184040.0,17200000.0
2017-09-26,10700,10900,10600,10900,25011,187480.0,17200000.0
2017-09-27,10900,10950,10700,10850,9902,186620.0,17200000.0
2017-09-28,10900,11050,10800,11000,23152,189200.0,17200000.0
2017-09-29,11000,11150,10950,11100,23283,190920.0,17200000.0
2017-10-10,11100,11100,10850,10950,27511,188340.0,17200000.0
2017-10-11,10850,11050,10850,11050,12809,190060.0,17200000.0
2017-10-12,11050,11150,10950,10950,21774,188340.0,17200000.0
2017-10-13,10900,11000,10500,10650,35955,183180.0,17200000.0
2017-10-16,10650,10650,10450,10600,29885,182320.0,17200000.0
2017-10-17,10600,10700,10400,10500,16465,180600.0,17200000.0
2017-10-18,10450,10600,10400,10450,18309,179740.0,17200000.0
2017-10-19,10450,10550,10400,10450,16539,179740.0,17200000.0
2017-10-20,10500,10500,10200,10450,30602,179740.0,17200000.0
2017-10-23,10500,10900,10350,10850,42261,186620.0,17200000.0
2017-10-24,10850,10850,10500,10550,45820,181460.0,17200000.0
2017-10-25,10550,10600,10400,10550,41590,181460.0,17200000.0
2017-10-26,10550,10550,10200,10300,45407,177160.0,17200000.0
2017-10-27,10300,10400,10250,10400,23462,178880.0,17200000.0
2017-10-30,10400,10500,10300,10450,33068,179740.0,17200000.0
2017-10-31,10500,10550,10400,10500,19018,180600.0,17200000.0
2017-11-01,10500,10800,10450,10700,37267,184040.0,17200000.0
2017-11-02,10700,10850,10550,10600,12257,182320.0,17200000.0
2017-11-03,10550,10550,10400,10550,19239,181460.0,17200000.0
2017-11-06,10550,10550,10400,10450,3550,179740.0,17200000.0
2017-11-07,10450,10500,10300,10400,23990,178880.0,17200000.0
2017-11-08,10400,10600,10350,10450,20470,179740.0,17200000.0
2017-11-09,10450,10600,10300,10550,34989,181460.0,17200000.0
2017-11-10,10550,10600,10400,10400,20550,178880.0,17200000.0
2017-11-13,10400,10450,10300,10400,30190,178880.0,17200000.0
2017-11-14,10400,10700,10400,10550,46162,181460.0,17200000.0
2017-11-15,10550,10600,10350,10500,41013,180600.0,17200000.0
2017-11-16,10500,10500,10250,10350,63664,178020.0,17200000.0
2017-11-17,10400,10600,10350,10550,38031,181460.0,17200000.0
2017-11-20,10500,10850,10500,10700,61197,184040.0,17200000.0
2017-11-21,10700,10700,10450,10600,39574,182320.0,17200000.0
2017-11-22,10600,10700,10400,10550,45376,181460.0,17200000.0
2017-11-23,10550,10850,10500,10800,55811,185760.0,17200000.0
2017-11-24,10850,10900,10700,10850,24440,186620.0,17200000.0
2017-11-27,10900,10950,10700,10800,20763,185760.0,17200000.0
2017-11-28,10750,11100,10750,10850,45840,186620.0,17200000.0
2017-11-29,10800,11100,10800,10900,42710,187480.0,17200000.0
2017-11-30,11000,11000,10550,10700,46207,184040.0,17200000.0
2017-12-01,10700,10850,10500,10500,37971,180600.0,17200000.0
2017-12-04,10600,10750,10550,10750,20465,184900.0,17200000.0
2017-12-05,10750,11050,10700,10900,21762,187480.0,17200000.0
2017-12-06,10900,10900,10650,10750,38306,184900.0,17200000.0
2017-12-07,10850,10850,10450,10600,57874,182320.0,17200000.0
2017-12-08,10600,10650,10350,10350,42643,178020.0,17200000.0
2017-12-11,10350,10550,10350,10550,12035,181460.0,17200000.0
2017-12-12,10600,10600,10450,10500,10411,180600.0,17200000.0
2017-12-13,10500,10550,10400,10550,12694,181460.0,17200000.0
2017-12-14,10550,10600,10450,10500,12791,180600.0,17200000.0
2017-12-15,10500,10550,10300,10500,28318,180600.0,17200000.0
2017-12-18,10500,10550,10350,10450,27131,179740.0,17200000.0
2017-12-19,10500,10500,10350,10450,24712,179740.0,17200000.0
2017-12-20,10500,10500,10300,10450,29561,179740.0,17200000.0
2017-12-21,10450,10450,10250,10400,16743,178880.0,17200000.0
2017-12-22,10400,10550,10300,10550,21284,181460.0,17200000.0
2017-12-26,10550,10750,10550,10650,146320,183180.0,17200000.0
2017-12-27,10650,10800,10550,10700,6659,184040.0,17200000.0
2017-12-28,10600,10700,10500,10700,19648,184040.0,17200000.0
2018-01-02,10800,10800,10600,10700,31086,184040.0,17200000.0
2018-01-03,10800,10800,10500,10700,26161,184040.0,17200000.0
2018-01-04,10700,10700,10500,10600,18532,182320.0,17200000.0
2018-01-05,10600,10600,10350,10550,42092,181460.0,17200000.0
2018-01-08,10550,10550,10350,10500,29382,180600.0,17200000.0
2018-01-09,10500,10500,10300,10400,41701,178880.0,17200000.0
2018-01-10,10300,10400,10200,10400,30606,178880.0,17200000.0
2018-01-11,10400,10450,10250,10400,21187,178880.0,17200000.0
2018-01-12,10400,10400,10150,10300,41629,177160.0,17200000.0
2018-01-15,10350,10350,10100,10250,25998,176300.0,17200000.0
2018-01-16,10150,10200,10050,10200,31313,175440.0,17200000.0
2018-01-17,10150,10200,10050,10150,40073,174580.0,17200000.0
2018-01-18,10150,10300,10150,10250,15932,176300.0,17200000.0
2018-01-19,10300,10300,10000,10150,54082,174580.0,17200000.0
2018-01-22,10100,10200,10100,10200,18070,175440.0,17200000.0
2018-01-23,10200,10300,10200,10300,14830,177160.0,17200000.0
2018-01-24,10300,10450,10250,10350,56873,178020.0,17200000.0
2018-01-25,10350,10500,10300,10500,32629,180600.0,17200000.0
2018-01-26,10500,10550,10350,10500,44177,180600.0,17200000.0
2018-01-29,10500,10700,10450,10600,52878,182320.0,17200000.0
2018-01-30,10600,10750,10550,10600,34048,182320.0,17200000.0
2018-01-31,10600,10700,10500,10650,29294,183180.0,17200000.0
2018-02-01,10750,10900,10650,10900,59425,187480.0,17200000.0
2018-02-02,10900,11350,10850,11050,98301,190060.0,17200000.0
2018-02-05,10900,11400,10650,11050,192124,190060.0,17200000.0
2018-02-06,10800,11200,10800,11200,123132,192640.0,17200000.0
2018-02-07,11350,11400,10750,10750,72782,184900.0,17200000.0
2018-02-08,10750,11000,10700,10900,33464,187480.0,17200000.0
2018-02-09,10700,11050,10600,10800,56710,185760.0,17200000.0
2018-02-12,10850,11000,10800,10900,38445,187480.0,17200000.0
2018-02-13,10950,11400,10900,10900,76902,187480.0,17200000.0
2018-02-14,10950,11250,10900,11000,46180,189200.0,17200000.0
2018-02-19,11100,11250,11000,11150,20227,191780.0,17200000.0
2018-02-20,11150,11250,10850,10950,44859,188340.0,17200000.0
2018-02-21,10900,11200,10850,11100,32984,190920.0,17200000.0
2018-02-22,11150,11250,11000,11150,22718,191780.0,17200000.0
2018-02-23,11250,11250,10900,11050,27778,190060.0,17200000.0
2018-02-26,11050,11050,10700,10850,38746,186620.0,17200000.0
2018-02-27,10850,11050,10700,10850,26871,186620.0,17200000.0
2018-02-28,10850,11050,10750,10950,29430,188340.0,17200000.0
2018-03-02,10850,10900,10650,10800,11697,185760.0,17200000.0
2018-03-05,10800,10800,10500,10500,40644,180600.0,17200000.0
2018-03-06,10550,10800,10550,10750,21815,184900.0,17200000.0
2018-03-07,10850,10950,10700,10750,19080,184900.0,17200000.0
2018-03-08,10850,10850,10550,10700,13234,184040.0,17200000.0
2018-03-09,10700,10850,10600,10700,13950,184040.0,17200000.0
2018-03-12,10800,10800,10500,10600,17266,182320.0,17200000.0
2018-03-13,10650,10650,10450,10500,23119,180600.0,17200000.0
2018-03-14,10400,10650,10400,10600,18135,182320.0,17200000.0
2018-03-15,10600,10650,10450,10600,26427,182320.0,17200000.0
2018-03-16,10600,10600,10400,10600,15843,182320.0,17200000.0
2018-03-19,10550,10650,10350,10450,23613,179740.0,17200000.0
2018-03-20,10400,10400,10100,10350,44504,178020.0,17200000.0
2018-03-21,10300,10400,10150,10300,22592,177160.0,17200000.0
2018-03-22,10350,10350,10150,10350,26625,178020.0,17200000.0
2018-03-23,10250,10250,9990,10100,44017,173720.0,17200000.0
2018-03-26,10100,10200,9970,10200,21873,175440.0,17200000.0
2018-03-27,10200,10250,9990,10150,30667,174580.0,17200000.0
2018-03-28,10100,10100,9960,9960,32049,171312.0,17200000.0
2018-03-29,9950,10050,9930,10050,12586,172860.0,17200000.0
2018-03-30,10000,10050,9930,10050,23213,172860.0,17200000.0
2018-04-02,9960,10050,9930,9990,24496,171828.0,17200000.0
2018-04-03,9990,9990,9900,9990,21494,171828.0,17200000.0
2018-04-04,10000,10000,9920,9990,21117,171828.0,17200000.0
2018-04-05,9990,10000,9940,10000,14076,172000.0,17200000.0
2018-04-06,10000,10000,9920,9970,14707,171484.0,17200000.0
2018-04-09,9960,9960,9760,9810,39509,168732.0,17200000.0
2018-04-10,9770,9780,9630,9740,20942,167528.0,17200000.0
2018-04-11,9750,9990,9650,9880,30912,169936.0,17200000.0
2018-04-12,9870,9910,9780,9910,10176,170452.0,17200000.0
2018-04-13,9900,9900,9350,9730,27369,167356.0,17200000.0
2018-04-16,9670,9790,9600,9700,18910,166840.0,17200000.0
2018-04-17,9710,9730,9640,9730,19510,167356.0,17200000.0
2018-04-18,9740,9770,9730,9760,35947,167872.0,17200000.0
2018-04-19,9790,10300,9700,9830,195795,169076.0,17200000.0
2018-04-20,9800,9800,9700,9790,29776,168388.0,17200000.0
2018-04-23,9780,9780,9540,9600,53951,165120.0,17200000.0
2018-04-24,9600,9610,9360,9440,53914,162368.0,17200000.0
2018-04-25,9400,9430,9280,9330,55071,160476.0,17200000.0
2018-04-26,9300,9450,9200,9340,42397,160648.0,17200000.0
2018-04-27,9320,9440,9320,9350,23585,160820.0,17200000.0
2018-04-30,9350,9410,9170,9250,41697,159100.0,17200000.0
2018-05-02,9280,9280,9100,9130,64843,157036.0,17200000.0
2018-05-03,9130,9190,9090,9190,49838,158068.0,17200000.0
2018-05-04,9190,9190,8970,9060,95820,155832.0,17200000.0
2018-05-08,9070,9160,8920,9030,70852,155316.0,17200000.0
2018-05-09,9030,9040,8850,9000,55424,154800.0,17200000.0
2018-05-10,9000,9000,8780,8900,73771,153080.0,17200000.0
2018-05-11,8960,9110,8880,9080,34747,156176.0,17200000.0
2018-05-14,9100,9280,9090,9270,55904,159444.0,17200000.0
2018-05-15,9280,9420,9280,9410,86200,161852.0,17200000.0
2018-05-16,9400,9400,9030,9100,58287,156520.0,17200000.0
2018-05-17,9100,9160,9040,9110,15169,156692.0,17200000.0
2018-05-18,9100,9150,9060,9110,16166,156692.0,17200000.0
2018-05-21,9170,9200,9110,9130,12201,157036.0,17200000.0
2018-05-23,9140,9300,9120,9170,16526,157724.0,17200000.0
2018-05-24,9220,9220,9000,9070,44716,156004.0,17200000.0
2018-05-25,9000,9030,8900,8910,36744,153252.0,17200000.0
2018-05-28,8920,9200,8920,9130,33374,157036.0,17200000.0
2018-05-29,9240,9300,9100,9290,38014,159788.0,17200000.0
2018-05-30,9250,9300,9020,9110,57031,156692.0,17200000.0
2018-05-31,9110,9110,9020,9080,32158,156176.0,17200000.0
2018-06-01,9100,9150,9020,9070,17132,156004.0,17200000.0
2018-06-04,9100,9130,8920,8990,39438,154628.0,17200000.0
2018-06-05,8990,9110,8980,9000,26795,154800.0,17200000.0
2018-06-07,9050,9050,8940,9030,36011,155316.0,17200000.0
2018-06-08,9050,9070,8940,8990,29558,154628.0,17200000.0
2018-06-11,8990,9090,8960,9030,21301,155316.0,17200000.0
2018-06-12,9060,9080,9000,9040,11084,155488.0,17200000.0
2018-06-14,9150,9280,8890,9000,40771,154800.0,17200000.0
2018-06-15,9030,9030,8900,8900,30451,153080.0,17200000.0
2018-06-18,8920,9110,8910,9070,96773,156004.0,17200000.0
2018-06-19,9070,9160,8980,9000,64784,154800.0,17200000.0
2018-06-20,8950,9060,8910,8930,22287,153596.0,17200000.0
2018-06-21,8900,8900,8780,8790,45247,151188.0,17200000.0
2018-06-22,8800,8800,8720,8740,22329,150328.0,17200000.0
2018-06-25,8740,9000,8720,8950,18019,153940.0,17200000.0
2018-06-26,8950,9030,8900,8950,13249,153940.0,17200000.0
2018-06-27,9020,9170,9020,9060,21659,155832.0,17200000.0
2018-06-28,9020,9080,8950,9070,13979,156004.0,17200000.0
2018-06-29,9060,9060,8830,8910,28903,153252.0,17200000.0
2018-07-02,8910,8910,8670,8680,20520,149296.0,17200000.0
2018-07-03,8620,8670,8570,8580,44303,147576.0,17200000.0
2018-07-04,8620,8620,8400,8420,17702,144824.0,17200000.0
2018-07-05,8350,8480,8310,8330,17965,143276.0,17200000.0
2018-07-06,8460,8600,8340,8550,6987,147060.0,17200000.0
2018-07-09,8530,8740,8520,8650,22335,148780.0,17200000.0
2018-07-10,8750,8920,8680,8860,16742,152392.0,17200000.0
2018-07-11,8820,9060,8800,8980,31572,154456.0,17200000.0
2018-07-12,8980,9060,8960,9040,27338,155488.0,17200000.0
2018-07-13,8920,9100,8920,9030,13603,155316.0,17200000.0
2018-07-16,9030,9030,8970,9010,15078,154972.0,17200000.0
2018-07-17,9020,9250,9000,9170,28314,157724.0,17200000.0
2018-07-18,9290,9290,9100,9170,17180,157724.0,17200000.0
2018-07-19,9080,9190,9050,9150,12264,157380.0,17200000.0
2018-07-20,9270,9270,9080,9140,20775,157208.0,17200000.0
2018-07-23,9100,9120,8900,8910,21922,153252.0,17200000.0
2018-07-24,8800,8910,8800,8880,7607,152736.0,17200000.0
2018-07-25,8880,9000,8880,8900,10816,153080.0,17200000.0
2018-07-26,8900,9010,8870,8950,6923,153940.0,17200000.0
2018-07-27,9080,9080,8950,9010,17649,154972.0,17200000.0
2018-07-30,9010,9080,8960,9030,18351,155316.0,17200000.0
2018-07-31,9060,9120,9030,9080,9489,156176.0,17200000.0
2018-08-01,9040,9130,9030,9120,14496,156864.0,17200000.0
2018-08-02,9120,9230,8970,9220,43578,158584.0,17200000.0
2018-08-03,9250,9370,9180,9350,32173,160820.0,17200000.0
2018-08-06,9350,9370,9170,9340,20431,160648.0,17200000.0
2018-08-07,9250,9370,9210,9370,32305,161164.0,17200000.0
2018-08-08,9350,9400,9110,9190,51002,158068.0,17200000.0
2018-08-09,9150,9250,9110,9230,15727,158756.0,17200000.0
2018-08-10,9280,9280,8990,9070,20736,156004.0,17200000.0
2018-08-13,9070,9070,8820,8820,21105,151704.0,17200000.0
2018-08-14,8890,9000,8800,8950,11186,153940.0,17200000.0
2018-08-16,8700,8900,8700,8890,16872,152908.0,17200000.0
2018-08-17,8920,9040,8920,8990,18860,154628.0,17200000.0
2018-08-20,9150,9280,8960,9210,36492,158412.0,17200000.0
2018-08-21,9120,9180,9100,9180,21370,157896.0,17200000.0
2018-08-22,9110,9250,9090,9230,21814,158756.0,17200000.0
2018-08-23,9230,9370,9210,9300,49631,159960.0,17200000.0
2018-08-24,9300,9300,9080,9250,28130,159100.0,17200000.0
2018-08-27,9080,9190,9050,9110,20702,156692.0,17200000.0
2018-08-28,9090,9230,9090,9170,8641,157724.0,17200000.0
2018-08-29,9200,9270,9140,9190,6396,158068.0,17200000.0
2018-08-30,9140,9300,9010,9280,19992,159616.0,17200000.0
2018-08-31,9370,9370,9150,9270,6383,159444.0,17200000.0
2018-09-03,9270,9270,9050,9080,16143,156176.0,17200000.0
2018-09-04,9000,9120,9000,9090,6774,156348.0,17200000.0
2018-09-05,9050,9200,9050,9100,16959,156520.0,17200000.0
2018-09-06,9200,9210,9120,9190,12475,158068.0,17200000.0
2018-09-07,9200,9200,8980,9000,20553,154800.0,17200000.0
2018-09-10,9000,9190,8960,9190,20442,158068.0,17200000.0
2018-09-11,9200,9370,9200,9240,53069,158928.0,17200000.0
2018-09-12,9200,9240,9030,9060,15614,155832.0,17200000.0
2018-09-13,9020,9100,9000,9060,10752,155832.0,17200000.0
2018-09-14,9120,9120,8920,8950,33029,153940.0,17200000.0
2018-09-17,8950,8950,8780,8830,29219,151876.0,17200000.0
2018-09-18,8790,8810,8740,8800,15987,151360.0,17200000.0
2018-09-19,8740,9020,8740,8910,22141,153252.0,17200000.0
2018-09-20,8940,8970,8800,8800,14454,151360.0,17200000.0
2018-09-21,8800,8950,8800,8880,2747,152736.0,17200000.0
2018-09-27,8870,8880,8800,8830,4658,151876.0,17200000.0
2018-09-28,8890,8890,8810,8850,11418,152220.0,17200000.0
2018-10-01,8880,8890,8670,8830,11094,151876.0,17200000.0
2018-10-02,8890,8890,8710,8770,13413,150844.0,17200000.0
2018-10-04,8860,8860,8400,8540,22094,146888.0,17200000.0
2018-10-05,8810,9410,8600,8600,370679,147920.0,17200000.0
2018-10-08,8670,8670,8400,8460,45020,145512.0,17200000.0
2018-10-10,8410,8500,8350,8350,31227,143620.0,17200000.0
2018-10-11,8280,8300,8110,8140,30404,140008.0,17200000.0
2018-10-12,8020,8250,8020,8220,17219,141384.0,17200000.0
2018-10-15,8120,8230,8100,8110,24555,139492.0,17200000.0
2018-10-16,8140,8270,8090,8240,12081,141728.0,17200000.0
2018-10-17,8250,8320,8180,8250,16213,141900.0,17200000.0
2018-10-18,8250,8440,8180,8390,13763,144308.0,17200000.0
2018-10-19,8360,8490,8280,8490,6638,146028.0,17200000.0
2018-10-22,8350,8560,8300,8490,5369,146028.0,17200000.0
2018-10-23,8400,8540,8200,8220,7415,141384.0,17200000.0
2018-10-24,8210,8300,8000,8120,17508,139664.0,17200000.0
2018-10-25,7900,8080,7810,8080,17117,138976.0,17200000.0
2018-10-26,8020,8060,7720,7950,16952,136740.0,17200000.0
2018-10-29,7890,7940,7470,7590,36578,130548.0,17200000.0
2018-10-30,7170,7750,7170,7690,32587,132268.0,17200000.0
2018-10-31,7690,7840,7570,7770,12874,133644.0,17200000.0
2018-11-01,7850,7970,7800,7890,20018,135708.0,17200000.0
2018-11-02,7960,8190,7850,8190,24959,140868.0,17200000.0
2018-11-05,8100,8180,8020,8160,3517,140352.0,17200000.0
2018-11-06,8090,8950,7960,8770,318708,150844.0,17200000.0
2018-11-07,8700,10350,8690,9850,1152311,169420.0,17200000.0
2018-11-08,10300,11000,10050,10500,1014513,180600.0,17200000.0
2018-11-09,10400,10600,10050,10350,260999,178020.0,17200000.0
2018-11-12,10250,10900,10000,10450,400199,179740.0,17200000.0
2018-11-13,10300,10900,10100,10900,125766,187480.0,17200000.0
2018-11-14,11000,11400,10550,10800,379568,185760.0,17200000.0
2018-11-15,10900,11100,10050,10700,177027,184040.0,17200000.0
2018-11-16,10700,11500,10500,11300,320863,194360.0,17200000.0
2018-11-19,11300,11400,10300,10500,309804,180600.0,17200000.0
2018-11-20,10450,10750,10300,10350,192590,178020.0,17200000.0
2018-11-21,10200,11200,10100,10900,182298,187480.0,17200000.0
2018-11-22,10900,12150,10700,11600,577547,199520.0,17200000.0
2018-11-23,11500,12000,11350,11800,317819,202960.0,17200000.0
2018-11-26,11650,12200,11500,11600,206388,199520.0,17200000.0
2018-11-27,11500,11600,11150,11250,146812,193500.0,17200000.0
2018-11-28,11200,11600,11200,11550,114228,198660.0,17200000.0
2018-11-29,11700,11950,11400,11500,81182,197800.0,17200000.0
2018-11-30,11550,11850,11500,11800,145523,202960.0,17200000.0
2018-12-03,11850,11950,11250,11400,133178,196080.0,17200000.0
2018-12-04,11350,11650,11200,11650,97267,200380.0,17200000.0
2018-12-05,11500,12050,11250,12000,114363,206400.0,17200000.0
2018-12-06,12000,13000,11350,11350,399905,195220.0,17200000.0
2018-12-07,11600,12150,11450,11850,115201,203820.0,17200000.0
2018-12-10,11800,12100,11600,11950,47891,205540.0,17200000.0
2018-12-11,11950,12850,11750,11950,195365,205540.0,17200000.0
2018-12-12,11950,12450,11950,12350,75994,212420.0,17200000.0
2018-12-13,12450,12500,11650,12050,154643,207260.0,17200000.0
2018-12-14,12000,12200,11550,12050,69218,207260.0,17200000.0
2018-12-17,12000,12200,11500,11500,60231,197800.0,17200000.0
2018-12-18,11400,11550,11150,11300,71991,194360.0,17200000.0
2018-12-19,11400,11450,10950,11250,50002,193500.0,17200000.0
2018-12-20,11150,11300,10950,11100,31775,190920.0,17200000.0
2018-12-21,11000,11450,10650,11100,106791,190920.0,17200000.0
2018-12-24,11200,12000,11000,11850,109092,203820.0,17200000.0
2018-12-26,11550,11850,11500,11800,91597,202960.0,17200000.0
2018-12-27,11900,12000,11550,11550,42500,198660.0,17200000.0
2018-12-28,11550,11900,11500,11500,23473,197800.0,17200000.0
2019-01-02,11600,12200,11600,11950,42660,205540.0,17200000.0
2019-01-03,11900,12150,11400,11500,35153,197800.0,17200000.0
2019-01-04,11300,11850,11250,11600,43478,199520.0,17200000.0
2019-01-07,11650,11750,11050,11250,43154,193500.0,17200000.0
2019-01-08,11300,11500,10950,11100,50692,190920.0,17200000.0
2019-01-09,11650,12050,11300,11950,57472,205540.0,17200000.0
2019-01-10,12050,12150,11850,12050,41511,207260.0,17200000.0
2019-01-11,12050,12500,11850,12200,127955,209840.0,17200000.0
2019-01-14,12350,12600,12050,12350,102180,212420.0,17200000.0
2019-01-15,12600,12850,12250,12450,135602,214140.0,17200000.0
2019-01-16,12600,13000,12200,13000,215756,223600.0,17200000.0
2019-01-17,13100,13200,12500,12500,82287,215000.0,17200000.0
2019-01-18,12500,13100,12500,12900,105197,221880.0,17200000.0
2019-01-21,12850,13650,12650,13450,116900,231340.0,17200000.0
2019-01-22,13200,13450,13050,13100,71013,225320.0,17200000.0
2019-01-23,13050,14300,13050,14200,328773,244240.0,17200000.0
2019-01-24,14300,15200,14100,14450,250112,248540.0,17200000.0
2019-01-25,14550,14800,14200,14350,107578,246820.0,17200000.0
2019-01-28,14450,14550,14100,14200,137162,244240.0,17200000.0
2019-01-29,14100,14650,14100,14550,157832,250260.0,17200000.0
2019-01-30,14650,14800,14300,14700,96056,252840.0,17200000.0
