에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-08,4414,4414,4217,4342,21553,40126.0,22292354.0
2011-03-09,4435,4435,4204,4379,26019,40461.0,22292354.0
2011-03-10,4376,4400,4241,4391,33999,40572.0,22292354.0
2011-03-11,4390,4535,4279,4511,51454,41687.0,22292354.0
2011-03-14,4462,4511,4072,4415,39891,40795.0,22292354.0
2011-03-15,4269,4413,4095,4246,34535,39235.0,22292354.0
2011-03-16,4342,4785,4241,4583,208579,42355.0,22292354.0
2011-03-17,4533,4941,4509,4692,104796,43359.0,22292354.0
2011-03-18,4703,4800,4462,4463,30424,41241.0,22292354.0
2011-03-21,4400,4607,4400,4487,39841,41464.0,22292354.0
2011-03-22,4679,5147,4583,4777,1240208,44139.0,22292354.0
2011-03-23,4824,4824,4568,4583,205442,42355.0,22292354.0
2011-03-24,4583,4617,4448,4511,78462,41687.0,22292354.0
2011-03-25,4496,4655,4438,4511,97168,41687.0,22292354.0
2011-03-28,4541,4556,4445,4451,40964,41129.0,22292354.0
2011-03-29,4459,4541,4421,4499,33773,41575.0,22292354.0
2011-03-30,4435,4580,4435,4572,49933,42244.0,22292354.0
2011-03-31,4518,4638,4470,4644,79870,42913.0,22292354.0
2011-04-01,4677,4893,4629,4716,119737,43582.0,22292354.0
2011-04-04,4882,4882,4592,4777,134624,44139.0,22292354.0
2011-04-05,4711,5362,4711,5199,238535,48040.0,22292354.0
2011-04-06,5292,5292,5066,5187,68095,47929.0,22292354.0
2011-04-07,5208,5835,5184,5609,385387,51830.0,22292354.0
2011-04-08,5738,5738,5256,5392,248371,49823.0,22292354.0
2011-04-11,5401,5979,5401,5729,427034,52944.0,22292354.0
2011-04-12,5738,5893,5401,5874,317026,54282.0,22292354.0
2011-04-13,5859,5893,5652,5657,86408,52276.0,22292354.0
2011-04-14,5533,5620,5268,5331,160823,49266.0,22292354.0
2011-04-15,5379,5533,5075,5379,161972,49712.0,22292354.0
2011-04-18,5379,5379,5050,5066,101603,46814.0,22292354.0
2011-04-19,4969,5789,4969,5790,184391,53502.0,22292354.0
2011-04-20,5689,5906,5459,5537,136933,51161.0,22292354.0
2011-04-21,5654,5846,5475,5718,119730,52833.0,22292354.0
2011-04-22,5620,5750,5596,5621,24933,51941.0,22292354.0
2011-04-25,5765,5765,5210,5621,82855,51941.0,22292354.0
2011-04-26,5461,5654,5292,5452,74533,50381.0,22292354.0
2011-04-27,5475,5702,5340,5597,95050,51718.0,22292354.0
2011-04-28,5596,5692,5461,5597,73163,51718.0,22292354.0
2011-04-29,5605,5678,5427,5549,48849,51272.0,22292354.0
2011-05-02,5434,5569,5207,5344,58001,49378.0,22292354.0
2011-05-03,5340,5451,5066,5138,83930,47483.0,22292354.0
2011-05-04,5135,5256,4894,5005,79698,46257.0,22292354.0
2011-05-06,4872,5195,4824,5066,54880,46814.0,22292354.0
2011-05-09,5196,5196,4944,5114,18711,47260.0,22292354.0
2011-05-11,4976,5217,4976,5175,33371,47817.0,22292354.0
2011-05-12,5145,5169,4880,5005,27813,46257.0,22292354.0
2011-05-13,4904,5207,4822,4933,26208,45588.0,22292354.0
2011-05-16,5193,5193,4904,4933,60005,45588.0,22292354.0
2011-05-17,4954,5026,4872,4946,36508,45699.0,22292354.0
2011-05-18,4906,5026,4824,4946,36685,45699.0,22292354.0
2011-05-19,4920,5017,4751,4970,54131,45922.0,22292354.0
2011-05-20,4966,5039,4856,4933,21097,45588.0,22292354.0
2011-05-23,4954,4992,4583,4583,149421,42355.0,22292354.0
2011-05-24,4761,4761,4462,4631,29967,42801.0,22292354.0
2011-05-25,4511,5002,4511,4898,71949,45253.0,22292354.0
2011-05-26,4896,5002,4761,4801,30761,44362.0,22292354.0
2011-05-27,4824,4968,4679,4777,55192,44139.0,22292354.0
2011-05-30,4776,4978,4713,4777,8907,44139.0,22292354.0
2011-05-31,5002,5002,4617,4729,22206,43693.0,22292354.0
2011-06-01,4920,4920,4713,4777,20287,44139.0,22292354.0
2011-06-02,4583,5306,4583,4946,50395,45699.0,22292354.0
2011-06-03,5400,5400,4880,4957,69486,45811.0,22292354.0
2011-06-07,4978,5050,4727,4825,28129,44585.0,22292354.0
2011-06-08,4846,4846,4653,4789,29797,44250.0,22292354.0
2011-06-09,5086,5086,4663,4740,45575,43804.0,22292354.0
2011-06-10,4663,4941,4639,4692,21208,43359.0,22292354.0
2011-06-13,4758,4758,4541,4596,24419,42467.0,22292354.0
2011-06-14,4592,4809,4559,4656,25045,43024.0,22292354.0
2011-06-15,4631,4713,4462,4607,39346,42578.0,22292354.0
2011-06-16,4700,4700,4436,4620,41551,42690.0,22292354.0
2011-06-17,4617,4809,4592,4753,29552,43916.0,22292354.0
2011-06-20,4750,4822,4639,4813,19702,44473.0,22292354.0
2011-06-21,4727,4776,4689,4777,16673,44139.0,22292354.0
2011-06-22,4966,4966,4653,4933,37761,45588.0,22292354.0
2011-06-23,4930,4930,4776,4873,13346,45031.0,22292354.0
2011-06-24,4992,4992,4751,4825,38408,44585.0,22292354.0
2011-06-27,4583,4848,4583,4656,9698,43024.0,22292354.0
2011-06-28,4676,4758,4470,4620,57723,42690.0,22292354.0
2011-06-29,4533,4750,4470,4716,22784,43582.0,22292354.0
2011-06-30,4824,5185,4727,5018,142764,46368.0,22292354.0
2011-07-01,5015,5145,4942,5151,127399,47594.0,22292354.0
2011-07-04,5171,5209,4954,5066,45225,46814.0,22292354.0
2011-07-05,5065,5185,4944,5042,49810,46591.0,22292354.0
2011-07-06,5025,5699,5025,5512,480261,50938.0,22292354.0
2011-07-07,5458,5545,5207,5368,151241,49600.0,22292354.0
2011-07-08,5475,5475,5042,5114,90668,47260.0,22292354.0
2011-07-11,5195,5195,4968,5066,141733,46814.0,22292354.0
2011-07-12,4920,5138,4920,5114,30660,47260.0,22292354.0
2011-07-13,4993,5340,4921,5138,78088,47483.0,22292354.0
2011-07-14,5162,5268,5124,5259,55789,48597.0,22292354.0
2011-07-15,5280,5280,5072,5247,29937,48486.0,22292354.0
2011-07-18,5340,5340,4930,5114,21330,47260.0,22292354.0
2011-07-19,5113,5209,5002,5018,29798,46368.0,22292354.0
2011-07-20,5039,5159,5015,5103,34790,47148.0,22292354.0
2011-07-21,5135,5135,4942,5030,41983,46480.0,22292354.0
2011-07-22,4978,5233,4882,5018,110672,46368.0,22292354.0
2011-07-25,5018,5234,4897,5211,61357,48151.0,22292354.0
2011-07-26,5268,5268,4968,5090,46668,47037.0,22292354.0
2011-07-27,5089,5195,4954,4994,60057,46145.0,22292354.0
2011-07-28,4928,5135,4822,4933,49727,45588.0,22292354.0
2011-07-29,4920,4944,4776,4849,35364,44808.0,22292354.0
2011-08-01,4798,5048,4774,5005,57581,46257.0,22292354.0
2011-08-02,5089,5089,4785,4922,31695,45476.0,22292354.0
2011-08-03,4944,4968,4592,4873,49812,45031.0,22292354.0
2011-08-04,5041,5041,4776,4898,21017,45253.0,22292354.0
2011-08-05,4583,4882,4544,4705,92213,43470.0,22292354.0
2011-08-08,5062,5062,3998,4596,117960,42467.0,22292354.0
2011-08-09,4318,4438,3966,4366,146069,40349.0,22292354.0
2011-08-10,4628,4652,4350,4620,26781,42690.0,22292354.0
2011-08-11,4607,4920,4241,4849,81902,44808.0,22292354.0
2011-08-12,4920,5041,4761,4777,123166,44139.0,22292354.0
2011-08-16,4895,5482,4847,5488,317252,50715.0,22292354.0
2011-08-17,5499,5581,5331,5452,222993,50381.0,22292354.0
2011-08-18,5331,5726,5268,5500,277676,50827.0,22292354.0
2011-08-19,5257,6317,5160,6285,2462196,58072.0,22292354.0
2011-08-22,6326,6451,5338,5344,1133572,49378.0,22292354.0
2011-08-23,5340,6005,5331,5790,524680,53502.0,22292354.0
2011-08-24,5837,5967,5427,5549,472629,51272.0,22292354.0
2011-08-25,5668,6368,5461,5911,508766,54616.0,22292354.0
2011-08-26,5799,6175,5790,6031,303777,55731.0,22292354.0
2011-08-29,6031,6272,5920,6224,165210,57514.0,22292354.0
2011-08-30,6267,6941,6122,6514,543984,60189.0,22292354.0
2011-08-31,6597,6631,6366,6598,153754,60970.0,22292354.0
2011-09-01,6559,6742,6438,6501,218273,60078.0,22292354.0
2011-09-02,6365,6534,6100,6212,195692,57403.0,22292354.0
2011-09-05,6026,6763,6026,6562,338209,60635.0,22292354.0
2011-09-06,6556,6676,6074,6562,236525,60635.0,22292354.0
2011-09-07,6549,6872,6477,6574,340317,60747.0,22292354.0
2011-09-08,6599,6792,5630,6031,603753,55731.0,22292354.0
2011-09-09,6208,6272,5668,5838,155713,53947.0,22292354.0
2011-09-14,5716,5789,5148,5331,235103,49266.0,22292354.0
2011-09-15,5437,5678,5210,5549,186349,51272.0,22292354.0
2011-09-16,5548,5654,5485,5549,47415,51272.0,22292354.0
2011-09-19,5545,5545,5183,5368,104186,49600.0,22292354.0
2011-09-20,5207,5376,5097,5272,69631,48709.0,22292354.0
2011-09-21,5389,5461,5186,5404,47741,49935.0,22292354.0
2011-09-22,5475,5475,5172,5259,83661,48597.0,22292354.0
2011-09-23,5185,5185,4785,4922,199243,45476.0,22292354.0
2011-09-26,4920,5026,4486,4656,77089,43024.0,22292354.0
2011-09-27,4807,4845,4591,4716,29325,43582.0,22292354.0
2011-09-28,4713,4858,4631,4849,40477,44808.0,22292354.0
2011-09-29,4897,5572,4656,5524,166475,51049.0,22292354.0
2011-09-30,5458,5665,5217,5440,94956,50269.0,22292354.0
2011-10-04,5413,5774,4825,5645,444538,52164.0,22292354.0
2011-10-05,5644,5644,5355,5524,139416,51049.0,22292354.0
2011-10-06,5740,5789,5355,5524,82213,51049.0,22292354.0
2011-10-07,5548,5668,5379,5597,46073,51718.0,22292354.0
2011-10-10,5618,5820,5483,5802,129841,53613.0,22292354.0
2011-10-11,5981,5981,5620,5790,43798,53502.0,22292354.0
2011-10-12,5787,5787,5570,5657,28179,52276.0,22292354.0
2011-10-13,5557,5726,5499,5500,38681,50827.0,22292354.0
2011-10-14,5668,5668,5307,5549,61305,51272.0,22292354.0
2011-10-17,5451,5692,5365,5694,59579,52610.0,22292354.0
2011-10-18,5692,6016,5485,5983,163567,55285.0,22292354.0
2011-10-19,5982,6209,5934,6079,276865,56177.0,22292354.0
2011-10-20,6126,6126,5789,5790,115118,53502.0,22292354.0
2011-10-21,6031,6031,5789,5935,75258,54839.0,22292354.0
2011-10-24,5862,6055,5790,6031,109478,55731.0,22292354.0
2011-10-25,5934,6247,5838,6031,181976,55731.0,22292354.0
2011-10-26,6004,6052,5772,6019,101707,55619.0,22292354.0
2011-10-27,6004,6124,5845,6044,159231,55842.0,22292354.0
2011-10-28,6040,6137,5814,6031,77296,55731.0,22292354.0
2011-10-31,6005,6005,5750,5862,60222,54170.0,22292354.0
2011-11-01,5716,5789,5389,5500,175809,50827.0,22292354.0
2011-11-02,5265,5386,5159,5272,82362,48709.0,22292354.0
2011-11-03,5340,5533,5162,5259,65595,48597.0,22292354.0
2011-11-04,5162,5461,5138,5428,75400,50158.0,22292354.0
2011-11-07,5448,5448,5135,5247,110556,48486.0,22292354.0
2011-11-08,5256,5386,5111,5247,46137,48486.0,22292354.0
2011-11-09,5280,5338,5097,5199,74413,48040.0,22292354.0
2011-11-10,5137,5137,4944,4946,48021,45699.0,22292354.0
2011-11-11,5090,5307,5027,5307,63684,49043.0,22292354.0
2011-11-14,5362,5376,5063,5199,54938,48040.0,22292354.0
2011-11-15,5193,5231,5063,5078,72409,46925.0,22292354.0
2011-11-16,5172,5548,5114,5307,124012,49043.0,22292354.0
2011-11-17,5316,5596,5307,5500,84094,50827.0,22292354.0
2011-11-18,5304,5482,5256,5440,30832,50269.0,22292354.0
2011-11-21,5389,5461,5234,5331,28450,49266.0,22292354.0
2011-11-22,5352,5434,5207,5344,27886,49378.0,22292354.0
2011-11-23,5389,5572,5138,5379,97072,49712.0,22292354.0
2011-11-24,5410,5410,5241,5392,23547,49823.0,22292354.0
2011-11-25,5307,5499,5283,5452,46964,50381.0,22292354.0
2011-11-28,5451,5740,5220,5549,116504,51272.0,22292354.0
2011-11-29,5570,5747,5425,5537,60878,51161.0,22292354.0
2011-11-30,5665,5699,5425,5537,41873,51161.0,22292354.0
2011-12-01,5548,5644,5403,5500,52616,50827.0,22292354.0
2011-12-02,5596,6015,5499,5694,190308,52610.0,22292354.0
2011-12-05,5740,5740,5485,5621,19215,51941.0,22292354.0
2011-12-06,5499,5668,5379,5379,47757,49712.0,22292354.0
2011-12-07,5413,5413,5258,5404,51480,49935.0,22292354.0
2011-12-08,5451,5630,5283,5524,80348,51049.0,22292354.0
2011-12-09,5437,5740,5365,5670,319690,52387.0,22292354.0
2011-12-12,5668,5789,5509,5573,107684,51495.0,22292354.0
2011-12-13,5570,5713,5401,5537,44947,51161.0,22292354.0
2011-12-14,5533,5572,5379,5524,42103,51049.0,22292354.0
2011-12-15,5572,5740,5389,5670,143248,52387.0,22292354.0
2011-12-16,5799,6382,5679,6224,765273,57514.0,22292354.0
2011-12-19,6343,6503,5379,5766,444980,53279.0,22292354.0
2011-12-20,5620,5943,5548,5670,175010,52387.0,22292354.0
2011-12-21,5740,5837,5389,5670,249144,52387.0,22292354.0
2011-12-22,5620,5620,5427,5428,171869,50158.0,22292354.0
2011-12-23,5437,5572,5413,5524,131594,51049.0,22292354.0
2011-12-26,5548,5644,5451,5452,104259,50381.0,22292354.0
2011-12-27,5475,5596,5355,5573,112844,51495.0,22292354.0
2011-12-28,5554,5554,5304,5320,101619,49155.0,22292354.0
2011-12-29,5355,5461,5258,5379,50180,49712.0,22292354.0
2012-01-02,5427,5692,5307,5379,188304,49712.0,22292354.0
2012-01-03,5424,5448,5265,5320,70956,49155.0,22292354.0
2012-01-04,5304,5386,5207,5272,85192,48709.0,22292354.0
2012-01-05,5283,5499,5283,5307,112032,49043.0,22292354.0
2012-01-06,5283,5403,5186,5355,79969,49489.0,22292354.0
2012-01-09,5328,5352,5135,5199,66423,48040.0,22292354.0
2012-01-10,5135,5304,5063,5175,144045,47817.0,22292354.0
2012-01-11,5186,5283,5138,5211,37895,48151.0,22292354.0
2012-01-12,5171,5283,4978,5066,134064,46814.0,22292354.0
2012-01-13,5065,5113,4896,5018,110875,46368.0,22292354.0
2012-01-16,5002,5123,4920,5090,44333,47037.0,22292354.0
2012-01-17,5113,5161,4992,5042,70134,46591.0,22292354.0
2012-01-18,5039,5097,4904,5005,109292,46257.0,22292354.0
2012-01-19,4918,5039,4904,5005,143341,46257.0,22292354.0
2012-01-20,5017,5017,4882,4994,37109,46145.0,22292354.0
2012-01-25,5041,5089,4978,5066,35916,46814.0,22292354.0
2012-01-26,5113,5113,4776,4946,158568,45699.0,22292354.0
2012-01-27,4978,4992,4872,4970,62619,45922.0,22292354.0
2012-01-30,5000,5039,4880,4885,40615,45142.0,22292354.0
2012-01-31,4896,4968,4858,4898,29801,45253.0,22292354.0
2012-02-01,4894,4991,4894,4933,38775,45588.0,22292354.0
2012-02-02,4978,5148,4930,5114,147606,47260.0,22292354.0
2012-02-03,5121,5183,4952,5151,94404,47594.0,22292354.0
2012-02-06,5065,5162,5041,5090,45865,47037.0,22292354.0
2012-02-07,5121,5183,5063,5151,63431,47594.0,22292354.0
2012-02-08,5148,5186,5066,5163,59303,47706.0,22292354.0
2012-02-09,5135,5593,5121,5247,192167,48486.0,22292354.0
2012-02-10,5290,5594,5242,5561,269505,51384.0,22292354.0
2012-02-13,5605,5654,5475,5549,149274,51272.0,22292354.0
2012-02-14,5545,5651,5304,5416,175762,50046.0,22292354.0
2012-02-15,5425,5627,5425,5512,41202,50938.0,22292354.0
2012-02-16,5548,5605,5427,5500,75835,50827.0,22292354.0
2012-02-17,5475,5572,5340,5500,213278,50827.0,22292354.0
2012-02-20,5499,5509,5355,5428,86587,50158.0,22292354.0
2012-02-21,5485,5485,5355,5476,97190,50604.0,22292354.0
2012-02-22,5498,5570,5377,5537,231037,51161.0,22292354.0
2012-02-23,5548,5572,5475,5549,59942,51272.0,22292354.0
2012-02-24,5579,5714,5546,5705,183059,52721.0,22292354.0
2012-02-27,5726,5726,5548,5549,66715,51272.0,22292354.0
2012-02-28,5548,5620,5461,5476,71684,50604.0,22292354.0
2012-02-29,5548,5644,5499,5621,99542,51941.0,22292354.0
2012-03-02,5652,5676,5522,5609,55971,51830.0,22292354.0
2012-03-05,5557,5726,5557,5718,137769,52833.0,22292354.0
2012-03-06,5726,5957,5668,5814,241099,53725.0,22292354.0
2012-03-07,5726,5895,5596,5645,156574,52164.0,22292354.0
2012-03-08,5604,5787,5594,5729,93014,52944.0,22292354.0
2012-03-09,5498,5883,5377,5778,233111,53390.0,22292354.0
2012-03-12,5811,5811,5666,5753,46443,53167.0,22292354.0
2012-03-13,5666,5796,5618,5705,63468,52721.0,22292354.0
2012-03-14,5668,5765,5524,5549,35731,51272.0,22292354.0
2012-03-15,5499,5572,5413,5549,75223,51272.0,22292354.0
2012-03-16,5548,5548,5124,5259,206384,48597.0,22292354.0
2012-03-19,5400,5400,5183,5344,73824,49378.0,22292354.0
2012-03-20,5338,5338,5097,5199,48859,48040.0,22292354.0
2012-03-21,5123,5209,5065,5066,38817,46814.0,22292354.0
2012-03-22,5039,5169,5015,5127,36864,47371.0,22292354.0
2012-03-23,5124,5244,4969,5211,42463,48151.0,22292354.0
2012-03-26,5138,5355,5138,5259,26336,48597.0,22292354.0
2012-03-27,5307,5307,5114,5259,30160,48597.0,22292354.0
2012-03-28,5162,5307,5026,5114,61369,47260.0,22292354.0
2012-03-29,5137,5137,4920,4970,77297,45922.0,22292354.0
2012-03-30,4966,5024,4894,4981,62161,46034.0,22292354.0
2012-04-02,4944,5233,4944,4994,62327,46145.0,22292354.0
2012-04-03,5111,5111,4928,4981,21394,46034.0,22292354.0
2012-04-04,5026,5026,4751,4898,123512,45253.0,22292354.0
2012-04-05,4735,4966,4701,4885,49941,45142.0,22292354.0
2012-04-06,4872,4944,4809,4922,20199,45476.0,22292354.0
2012-04-09,4928,5015,4711,4909,28697,45365.0,22292354.0
2012-04-10,4920,4920,4761,4873,30793,45031.0,22292354.0
2012-04-12,4617,4800,4607,4705,58466,43470.0,22292354.0
2012-04-13,4750,4822,4725,4813,15180,44473.0,22292354.0
2012-04-16,4904,4904,4605,4789,30667,44250.0,22292354.0
2012-04-17,4821,4821,4615,4692,39547,43359.0,22292354.0
2012-04-18,4701,4797,4629,4692,24307,43359.0,22292354.0
2012-04-19,4689,4689,4607,4681,12872,43247.0,22292354.0
2012-04-20,4751,4751,4544,4607,45795,42578.0,22292354.0
2012-04-23,4687,4918,4629,4765,41992,44027.0,22292354.0
2012-04-24,4807,4831,4629,4740,19863,43804.0,22292354.0
2012-04-25,4734,4903,4662,4668,40217,43136.0,22292354.0
2012-04-26,4773,4773,4590,4644,47697,42913.0,22292354.0
2012-04-27,4607,4872,4607,4849,47153,44808.0,22292354.0
2012-04-30,4872,4882,4713,4849,19330,44808.0,22292354.0
2012-05-02,4904,4991,4846,4981,34751,46034.0,22292354.0
2012-05-03,5000,5024,4880,4957,18163,45811.0,22292354.0
2012-05-04,4882,5041,4882,4970,9105,45922.0,22292354.0
2012-05-07,4928,5024,4856,5005,25281,46257.0,22292354.0
2012-05-08,5041,5065,4968,4970,13068,45922.0,22292354.0
2012-05-09,5063,5063,4918,4981,4869,46034.0,22292354.0
2012-05-10,5041,5041,4848,4946,26446,45699.0,22292354.0
2012-05-11,5039,5039,4856,4957,6472,45811.0,22292354.0
2012-05-14,4966,5063,4822,4909,6440,45365.0,22292354.0
2012-05-15,5017,5017,4751,4849,12340,44808.0,22292354.0
2012-05-16,4944,4944,4689,4801,47372,44362.0,22292354.0
2012-05-17,4906,4906,4641,4681,29722,43247.0,22292354.0
2012-05-18,4676,4676,4509,4668,35876,43136.0,22292354.0
2012-05-21,4679,4751,4583,4681,5466,43247.0,22292354.0
2012-05-22,4821,4893,4629,4692,13691,43359.0,22292354.0
2012-05-23,4689,4824,4544,4825,74590,44585.0,22292354.0
2012-05-24,4821,4821,4662,4668,66241,43136.0,22292354.0
2012-05-25,4727,4776,4665,4705,15193,43470.0,22292354.0
2012-05-29,4751,4751,4641,4705,4936,43470.0,22292354.0
2012-05-30,4710,4749,4580,4596,31367,42467.0,22292354.0
2012-05-31,4590,4700,4533,4644,36786,42913.0,22292354.0
2012-06-01,4679,4689,4535,4681,18982,43247.0,22292354.0
2012-06-04,4583,4665,4462,4559,39107,42133.0,22292354.0
2012-06-05,4472,4631,4472,4559,14908,42133.0,22292354.0
2012-06-07,4628,4700,4542,4644,35183,42913.0,22292354.0
2012-06-08,4631,4641,4583,4631,10477,42801.0,22292354.0
2012-06-11,4565,4604,4532,4548,31276,42021.0,22292354.0
2012-06-12,4484,4590,4469,4548,12564,42021.0,22292354.0
2012-06-13,4559,4641,4520,4583,14604,42355.0,22292354.0
2012-06-14,4631,4631,4511,4535,18232,41910.0,22292354.0
2012-06-15,4583,4607,4270,4366,138779,40349.0,22292354.0
2012-06-18,4532,4532,4204,4403,91121,40684.0,22292354.0
2012-06-19,4414,4424,4351,4415,31068,40795.0,22292354.0
2012-06-20,4448,4486,4366,4487,15909,41464.0,22292354.0
2012-06-21,4438,4511,4400,4463,22051,41241.0,22292354.0
2012-06-22,4411,4484,4363,4475,21554,41352.0,22292354.0
2012-06-25,4462,4486,4270,4391,42850,40572.0,22292354.0
2012-06-26,4414,4414,4294,4391,16056,40572.0,22292354.0
2012-06-27,4400,4400,4342,4391,14097,40572.0,22292354.0
2012-06-28,4414,4414,4342,4391,20810,40572.0,22292354.0
2012-06-29,4376,4462,4318,4439,12827,41018.0,22292354.0
2012-07-02,4438,4511,4400,4439,7809,41018.0,22292354.0
2012-07-03,4435,4445,4363,4403,17084,40684.0,22292354.0
2012-07-04,4445,4493,4387,4427,22203,40906.0,22292354.0
2012-07-05,4486,4544,4414,4511,27219,41687.0,22292354.0
2012-07-06,4508,4532,4435,4475,36988,41352.0,22292354.0
2012-07-09,4459,4484,4315,4379,38434,40461.0,22292354.0
2012-07-10,4414,4414,4327,4391,25365,40572.0,22292354.0
2012-07-11,4339,4411,4315,4379,14999,40461.0,22292354.0
2012-07-12,4342,4414,4327,4366,9012,40349.0,22292354.0
2012-07-13,4339,4411,4315,4379,29337,40461.0,22292354.0
2012-07-16,4342,4414,4318,4366,27548,40349.0,22292354.0
2012-07-17,4363,4517,4300,4524,29476,41798.0,22292354.0
2012-07-18,4520,4535,4400,4487,15016,41464.0,22292354.0
2012-07-19,4459,4541,4421,4548,20233,42021.0,22292354.0
2012-07-20,4484,4556,4459,4499,17208,41575.0,22292354.0
2012-07-23,4376,4496,4342,4415,25381,40795.0,22292354.0
2012-07-24,4411,4493,4339,4403,24699,40684.0,22292354.0
2012-07-25,4390,4400,4318,4342,20801,40126.0,22292354.0
2012-07-26,4351,4424,4303,4391,14080,40572.0,22292354.0
2012-07-27,4387,4459,4363,4427,24793,40906.0,22292354.0
2012-07-30,4462,4511,4390,4511,33899,41687.0,22292354.0
2012-07-31,4535,4544,4448,4535,20208,41910.0,22292354.0
2012-08-01,4462,4535,4390,4535,18885,41910.0,22292354.0
2012-08-02,4544,4544,4303,4463,57831,41241.0,22292354.0
2012-08-03,4390,4438,4351,4415,12706,40795.0,22292354.0
2012-08-06,4421,4493,4363,4499,7269,41575.0,22292354.0
2012-08-07,4493,4532,4363,4499,12533,41575.0,22292354.0
2012-08-08,4541,4541,4363,4499,16672,41575.0,22292354.0
2012-08-09,4496,4496,4342,4487,38644,41464.0,22292354.0
2012-08-10,4535,4535,4448,4487,28818,41464.0,22292354.0
2012-08-13,4486,4535,4448,4487,6508,41464.0,22292354.0
2012-08-14,4486,4511,4414,4511,14400,41687.0,22292354.0
2012-08-16,4517,4652,4508,4620,12078,42690.0,22292354.0
2012-08-17,4632,5307,4511,5307,403922,49043.0,22292354.0
2012-08-20,5605,6102,5268,5331,1822789,49266.0,22292354.0
2012-08-21,5258,5307,5099,5211,468085,48151.0,22292354.0
2012-08-22,5162,5220,4969,5187,232341,47929.0,22292354.0
2012-08-23,5137,5243,4968,5042,191417,46591.0,22292354.0
2012-08-24,5041,5089,4906,4946,135245,45699.0,22292354.0
2012-08-27,4896,4944,4800,4825,129619,44585.0,22292354.0
2012-08-28,4831,5063,4831,4933,151247,45588.0,22292354.0
2012-08-29,5000,5087,4894,5030,116886,46480.0,22292354.0
2012-08-30,5000,5217,4942,5054,160859,46702.0,22292354.0
2012-08-31,5065,5113,4882,4946,107755,45699.0,22292354.0
2012-09-03,5000,5145,4918,5103,146306,47148.0,22292354.0
2012-09-04,5113,5219,4954,5018,90936,46368.0,22292354.0
