네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-05,21250,22500,20900,21400,892859,468981.0,21915008.0
2018-06-07,21250,21600,20400,21350,693441,467885.0,21915008.0
2018-06-08,21100,21200,20100,20350,363325,445970.0,21915008.0
2018-06-11,20600,21750,20450,20650,628802,452545.0,21915008.0
2018-06-12,20650,21050,20100,20350,287144,445970.0,21915008.0
2018-06-14,20050,20250,18500,18500,1227067,405428.0,21915008.0
2018-06-15,18950,19650,18550,18550,456715,406523.0,21915008.0
2018-06-18,18600,18800,18100,18200,288725,398853.0,21915008.0
2018-06-19,18400,19200,18050,18300,235323,401045.0,21915008.0
2018-06-20,18300,19050,18300,18700,167807,409811.0,21915008.0
2018-06-21,18850,19000,17800,17850,231232,391183.0,21915008.0
2018-06-22,18050,18600,17700,18250,162128,399949.0,21915008.0
2018-06-25,18450,18900,18000,18600,121252,407619.0,21915008.0
2018-06-26,18350,18400,17800,18200,164602,398853.0,21915008.0
2018-06-27,18350,18900,18250,18350,163819,402140.0,21915008.0
2018-06-28,18400,18750,18050,18250,131213,399949.0,21915008.0
2018-06-29,18200,18400,16950,17950,316698,393374.0,21915008.0
2018-07-02,17850,18200,16550,16750,267979,367076.0,21915008.0
2018-07-03,16850,17100,16000,16550,196194,362693.0,21915008.0
2018-07-04,16300,17200,16300,16900,131012,370364.0,21915008.0
2018-07-05,16900,17000,16350,16950,102101,371459.0,21915008.0
2018-07-06,16950,17400,16550,17100,104617,374747.0,21915008.0
2018-07-09,17250,17700,16900,17450,105044,382417.0,21915008.0
2018-07-10,17400,17650,17150,17350,114816,380225.0,21915008.0
2018-07-11,17350,17450,17050,17450,82662,382417.0,21915008.0
2018-07-12,17450,18650,17300,18100,199754,396662.0,21915008.0
2018-07-13,18350,18600,17950,18300,125048,401045.0,21915008.0
2018-07-16,18300,18300,17250,17750,217644,388991.0,21915008.0
2018-07-17,17650,18650,17650,18250,159860,399949.0,21915008.0
2018-07-18,18300,18550,17950,18050,98767,395566.0,21915008.0
2018-07-19,18100,18150,17450,17500,133881,383513.0,21915008.0
2018-07-20,17500,17750,17000,17400,84930,381321.0,21915008.0
2018-07-23,17350,17450,16300,16350,141767,358310.0,21915008.0
2018-07-24,16350,16950,16350,16700,142053,365981.0,21915008.0
2018-07-25,16500,17050,16450,17000,111185,372555.0,21915008.0
2018-07-26,17050,18000,17000,17450,126544,382417.0,21915008.0
2018-07-27,17650,18400,17600,18400,209035,403236.0,21915008.0
2018-07-30,18700,18700,17800,18050,101966,395566.0,21915008.0
2018-07-31,18000,18000,17450,17500,99003,383513.0,21915008.0
2018-08-01,17600,18300,17450,18250,113850,399949.0,21915008.0
2018-08-02,18250,18300,17600,17900,76744,392279.0,21915008.0
2018-08-03,17900,18150,17850,18050,50256,395566.0,21915008.0
2018-08-06,18150,18350,17850,17900,75121,392279.0,21915008.0
2018-08-07,18100,18300,17850,17900,65546,392279.0,21915008.0
2018-08-08,18100,18200,17900,18050,65833,395566.0,21915008.0
2018-08-09,18050,18850,17900,18850,152088,413098.0,21915008.0
2018-08-10,18850,19000,17250,17300,457959,379130.0,21915008.0
2018-08-13,17350,17400,16350,16500,203686,361598.0,21915008.0
2018-08-14,16600,16850,16100,16200,189436,355023.0,21915008.0
2018-08-16,15850,16250,15400,16050,144360,351736.0,21915008.0
2018-08-17,16350,16500,15900,16200,96742,355023.0,21915008.0
2018-08-20,16200,16350,15500,15600,142056,341874.0,21915008.0
2018-08-21,15650,16200,15600,16100,128790,352832.0,21915008.0
2018-08-22,16300,16350,15750,15900,107680,348449.0,21915008.0
2018-08-23,16050,16200,15850,16100,99618,352832.0,21915008.0
2018-08-24,16250,16600,16150,16350,163977,358310.0,21915008.0
2018-08-27,16600,16600,16050,16150,120654,353927.0,21915008.0
2018-08-28,16300,16350,16000,16050,87763,351736.0,21915008.0
2018-08-29,16050,16100,15800,15900,130678,348449.0,21915008.0
2018-08-30,16000,16100,15750,15900,92994,348449.0,21915008.0
2018-08-31,15900,16100,15800,15950,91515,349544.0,21915008.0
2018-09-03,16000,16000,15500,15550,120973,340778.0,21915008.0
2018-09-04,15500,15750,15400,15450,87677,338587.0,21915008.0
2018-09-05,15400,16000,15400,15700,131098,344066.0,21915008.0
2018-09-06,15800,17050,15700,16750,525694,367076.0,21915008.0
2018-09-07,16750,16800,15800,16200,317163,355023.0,21915008.0
2018-09-10,16200,16950,16100,16250,215369,356119.0,21915008.0
2018-09-11,16350,16750,16050,16650,132999,364885.0,21915008.0
2018-09-12,16700,16700,16150,16400,139722,359406.0,21915008.0
2018-09-13,16550,16700,16300,16550,72936,362693.0,21915008.0
2018-09-14,16550,17000,16500,16800,125547,368172.0,21915008.0
2018-09-17,16800,16950,16450,16550,102751,362693.0,21915008.0
2018-09-18,16450,16650,16300,16400,92583,359406.0,21915008.0
2018-09-19,16450,16750,16150,16350,104327,358310.0,21915008.0
2018-09-20,16400,16400,15300,15450,403008,338587.0,21915008.0
2018-09-21,15450,16000,15450,15600,148064,341874.0,21915008.0
2018-09-27,15700,16100,15550,16050,108770,351736.0,21915008.0
2018-09-28,15850,16100,15550,15550,77610,340778.0,21915008.0
2018-10-01,15500,15750,15150,15500,78990,339683.0,21915008.0
2018-10-02,15500,15500,14550,14850,204417,325438.0,21915008.0
2018-10-04,14650,14850,13900,14350,152385,314480.0,21915008.0
2018-10-05,13800,14300,13550,13650,246244,299140.0,21915008.0
2018-10-08,13550,13700,13250,13600,114801,298044.0,21915008.0
2018-10-10,13400,13650,12850,12950,152090,283799.0,21915008.0
2018-10-11,12200,12800,11750,11750,328836,257501.0,21915008.0
2018-10-12,11500,12400,11500,12300,231456,269555.0,21915008.0
2018-10-15,12200,12450,12000,12000,92879,262980.0,21915008.0
2018-10-16,12250,13350,12150,13050,233714,285991.0,21915008.0
2018-10-17,13150,13500,12700,13000,116825,284895.0,21915008.0
2018-10-18,13000,13400,12950,13000,85976,284895.0,21915008.0
2018-10-19,13000,13500,12550,13500,113215,295853.0,21915008.0
2018-10-22,13500,13500,13100,13150,66871,288182.0,21915008.0
2018-10-23,13000,13050,12400,12600,136585,276129.0,21915008.0
2018-10-24,12600,12750,11950,12000,262751,262980.0,21915008.0
2018-10-25,11700,12150,11300,11750,181441,257501.0,21915008.0
2018-10-26,11750,11900,11150,11250,213061,246544.0,21915008.0
2018-10-29,11250,11950,10900,10900,329249,238874.0,21915008.0
2018-10-30,10700,11400,10550,11300,240854,247640.0,21915008.0
2018-10-31,11450,11650,11200,11400,101820,249831.0,21915008.0
2018-11-01,11700,12400,11500,12000,160736,262980.0,21915008.0
2018-11-02,12150,12400,12000,12300,129641,269555.0,21915008.0
2018-11-05,12300,12300,11900,12100,104727,265172.0,21915008.0
2018-11-06,12100,12200,11900,12150,158885,266267.0,21915008.0
2018-11-07,12200,12450,11800,11900,119472,260789.0,21915008.0
2018-11-08,12100,12850,12100,12550,224565,275033.0,21915008.0
2018-11-09,12700,12900,12550,12700,294367,278321.0,21915008.0
2018-11-12,12550,12950,12100,12100,180523,265172.0,21915008.0
2018-11-13,11600,11750,11100,11650,286667,255310.0,21915008.0
2018-11-14,11750,12450,11550,12200,170084,267363.0,21915008.0
2018-11-15,12300,12400,11850,11950,79298,261884.0,21915008.0
2018-11-16,12200,12650,12200,12400,175562,271746.0,21915008.0
2018-11-19,12550,14700,12450,14500,1788189,317768.0,21915008.0
2018-11-20,14250,14450,13850,14000,569466,306810.0,21915008.0
2018-11-21,13850,14000,13550,13850,364770,303523.0,21915008.0
2018-11-22,13900,14000,13100,13250,415841,290374.0,21915008.0
2018-11-23,13250,13450,12700,12950,260729,283799.0,21915008.0
2018-11-26,13100,13500,13000,13300,232690,291470.0,21915008.0
2018-11-27,13450,13800,13200,13500,247194,295853.0,21915008.0
2018-11-28,13650,13950,13350,13850,198570,303523.0,21915008.0
2018-11-29,13950,14000,13400,13400,143807,293661.0,21915008.0
2018-11-30,13550,13650,13000,13150,108523,288182.0,21915008.0
2018-12-03,13400,13450,13050,13150,100804,288182.0,21915008.0
2018-12-04,13250,13450,13050,13400,116234,293661.0,21915008.0
2018-12-05,13100,13300,12800,12950,92307,283799.0,21915008.0
2018-12-06,13050,13100,12000,12050,231852,264076.0,21915008.0
2018-12-07,12150,12450,11950,12100,107143,265172.0,21915008.0
2018-12-10,11850,12200,11500,11650,138494,255310.0,21915008.0
2018-12-11,11750,11850,11500,11750,75498,257501.0,21915008.0
2018-12-12,11700,12250,11650,12100,95555,265172.0,21915008.0
2018-12-13,12150,12350,12050,12200,67327,267363.0,21915008.0
2018-12-14,12150,12200,11700,11750,71029,257501.0,21915008.0
2018-12-17,11700,11800,11300,11300,124530,247640.0,21915008.0
2018-12-18,11100,11800,11050,11350,168182,248735.0,21915008.0
2018-12-19,11400,11700,11300,11700,78761,256406.0,21915008.0
2018-12-20,11500,11750,11350,11350,99742,248735.0,21915008.0
2018-12-21,11300,12250,11300,11700,199369,256406.0,21915008.0
2018-12-24,11750,12550,11750,12250,229152,268459.0,21915008.0
2018-12-26,12000,12250,11750,11800,116624,258597.0,21915008.0
2018-12-27,12100,12500,12000,12100,84049,265172.0,21915008.0
2018-12-28,12200,12500,12150,12250,71190,268459.0,21915008.0
2019-01-02,12500,12700,12250,12450,89761,272842.0,21915008.0
2019-01-03,12600,12750,11900,12050,119000,264076.0,21915008.0
2019-01-04,11850,12300,11750,12250,89610,268459.0,21915008.0
2019-01-07,12550,12550,12200,12300,79838,269555.0,21915008.0
2019-01-08,12500,12550,12200,12500,88735,273938.0,21915008.0
2019-01-09,12600,12850,12500,12800,109671,280512.0,21915008.0
2019-01-10,12800,12850,12500,12700,77414,278321.0,21915008.0
2019-01-11,12700,12850,12600,12700,61673,278321.0,21915008.0
2019-01-14,12850,12850,12500,12700,70980,278321.0,21915008.0
2019-01-15,12600,12950,12600,12950,95408,283799.0,21915008.0
2019-01-16,12950,13000,12650,12850,82508,281608.0,21915008.0
2019-01-17,12850,13750,12500,12500,523724,273938.0,21915008.0
2019-01-18,12600,13250,12600,13150,169144,288182.0,21915008.0
2019-01-21,13250,13250,12900,13150,69770,288182.0,21915008.0
2019-01-22,13050,13150,12800,12850,56409,281608.0,21915008.0
2019-01-23,12800,12900,12650,12800,75154,280512.0,21915008.0
2019-01-24,12700,12950,12600,12700,74357,278321.0,21915008.0
2019-01-25,12800,13250,12800,13050,155126,285991.0,21915008.0
2019-01-28,13150,13300,12800,12850,66728,281608.0,21915008.0
2019-01-29,12900,12900,12550,12550,99038,275033.0,21915008.0
2019-01-30,12550,12750,12550,12600,78566,276129.0,21915008.0
2019-01-31,12800,12800,12600,12800,85908,280512.0,21915008.0
2019-02-01,13050,13350,12600,12650,168655,277225.0,21915008.0
2019-02-07,12800,12950,12650,12900,61938,282704.0,21915008.0
2019-02-08,12850,13050,12850,12900,63246,282704.0,21915008.0
2019-02-11,12950,13050,12900,12950,60030,283799.0,21915008.0
2019-02-12,12900,13150,12750,13050,71469,285991.0,21915008.0
2019-02-13,13500,13700,13200,13350,372428,292565.0,21915008.0
2019-02-14,13450,14200,13400,13900,599702,304619.0,21915008.0
2019-02-15,13900,14100,13600,13800,152514,302427.0,21915008.0
2019-02-18,14000,14000,13650,13650,102739,299140.0,21915008.0
2019-02-19,13750,13800,13500,13700,107616,300236.0,21915008.0
2019-02-20,13700,13950,13550,13800,89669,302427.0,21915008.0
2019-02-21,13850,14200,13700,14000,133385,306810.0,21915008.0
2019-02-22,14000,14000,13500,13550,144037,296948.0,21915008.0
2019-02-25,13700,13900,13600,13650,98267,299140.0,21915008.0
2019-02-26,13600,13800,13600,13800,79465,302427.0,21915008.0
2019-02-27,13750,14450,13750,14250,319219,312289.0,21915008.0
2019-02-28,14250,14350,13550,13600,187413,298044.0,21915008.0
2019-03-04,13800,14100,13700,13900,122404,304619.0,21915008.0
2019-03-05,13850,13950,13600,13750,77847,301331.0,21915008.0
2019-03-06,13750,13850,13550,13550,75701,296948.0,21915008.0
2019-03-07,13550,13700,13150,13300,93656,291470.0,21915008.0
2019-03-08,13150,13600,13000,13600,106847,298044.0,21915008.0
2019-03-11,13800,13800,13500,13700,93796,300236.0,21915008.0
2019-03-12,13800,14250,13750,13950,143871,305714.0,21915008.0
2019-03-13,13950,14150,13850,14100,81159,309002.0,21915008.0
2019-03-14,14100,14200,13900,13950,86708,305714.0,21915008.0
2019-03-15,13950,14000,13550,13650,78179,299140.0,21915008.0
2019-03-18,13750,14600,13650,14600,308075,319959.0,21915008.0
2019-03-19,14650,14700,14350,14550,132270,318863.0,21915008.0
2019-03-20,14550,14600,13900,14250,155790,312289.0,21915008.0
2019-03-21,14300,14600,14100,14350,135423,314480.0,21915008.0
2019-03-22,14500,14850,14400,14750,133746,323246.0,21915008.0
2019-03-25,14500,15000,14450,14850,149352,325438.0,21915008.0
2019-03-26,14850,15550,14850,15000,208493,328725.0,21915008.0
2019-03-27,15150,15150,14350,14450,86400,316672.0,21915008.0
2019-03-28,14450,14550,14100,14150,77283,310097.0,21915008.0
2019-03-29,14000,14200,13850,14100,84350,309002.0,21915008.0
2019-04-01,14350,14450,14100,14150,40642,310097.0,21915008.0
2019-04-02,14150,14250,13800,13800,61029,302427.0,21915008.0
2019-04-03,14000,14250,13950,14000,54189,306810.0,21915008.0
2019-04-04,14000,14200,13800,13900,44961,304619.0,21915008.0
2019-04-05,13900,14650,13850,14400,122106,315576.0,21915008.0
2019-04-08,14400,14600,14350,14450,61037,316672.0,21915008.0
2019-04-09,14600,14600,13950,14050,117917,307906.0,21915008.0
2019-04-10,14000,14250,13850,14150,54251,310097.0,21915008.0
2019-04-11,14200,14450,14150,14300,91801,313385.0,21915008.0
2019-04-12,14350,14500,14200,14300,72005,313385.0,21915008.0
2019-04-15,14300,14350,14050,14050,82805,307906.0,21915008.0
2019-04-16,14050,14100,13800,13900,114642,304619.0,21915008.0
2019-04-17,14200,14200,14000,14100,47125,309002.0,21915008.0
2019-04-18,14100,14250,13450,13550,110723,296948.0,21915008.0
2019-04-19,13650,13800,13600,13600,37562,298044.0,21915008.0
2019-04-22,13550,13650,13400,13450,49813,294757.0,21915008.0
2019-04-23,13450,13550,13200,13350,51262,292565.0,21915008.0
2019-04-24,13400,13500,13100,13200,97502,289278.0,21915008.0
2019-04-25,13400,13400,12900,13000,77057,284895.0,21915008.0
2019-04-26,13000,13100,12600,12600,73246,276129.0,21915008.0
2019-04-29,12800,13100,12650,13050,42819,285991.0,21915008.0
2019-04-30,13050,13250,12950,13050,47374,285991.0,21915008.0
2019-05-02,13050,13350,12950,13150,52955,288182.0,21915008.0
2019-05-03,13250,13500,12950,13050,106839,285991.0,21915008.0
2019-05-07,12800,13000,12650,12700,92727,278321.0,21915008.0
2019-05-08,12600,13100,12600,12850,85568,281608.0,21915008.0
2019-05-09,13500,13600,12650,12700,282878,278321.0,21915008.0
2019-05-10,12750,13250,12600,13050,244088,285991.0,21915008.0
2019-05-13,13000,13200,12750,12950,96961,283799.0,21915008.0
2019-05-14,12700,13150,12650,12950,93298,283799.0,21915008.0
2019-05-15,12950,13500,12900,13400,114862,293661.0,21915008.0
2019-05-16,13600,13600,12850,13000,95937,284895.0,21915008.0
2019-05-17,13100,13300,13000,13000,112419,284895.0,21915008.0
2019-05-20,13000,13250,12850,12900,89599,282704.0,21915008.0
2019-05-21,12850,13050,12800,12850,74832,281608.0,21915008.0
2019-05-22,13000,13800,12950,13750,245451,301331.0,21915008.0
2019-05-23,14000,15000,13800,13850,926808,303523.0,21915008.0
2019-05-24,14200,14850,13850,14750,541941,323246.0,21915008.0
2019-05-27,14400,14450,13250,13800,446248,302427.0,21915008.0
2019-05-28,13900,14650,13800,13900,310376,304619.0,21915008.0
2019-05-29,14000,14000,13350,13450,169640,294757.0,21915008.0
2019-05-30,13450,13800,13400,13500,88637,295853.0,21915008.0
2019-05-31,13500,13650,13400,13550,84578,296948.0,21915008.0
2019-06-03,13450,13650,13300,13450,85093,294757.0,21915008.0
2019-06-04,13450,13550,13000,13100,111979,287087.0,21915008.0
2019-06-05,13250,13500,13200,13400,107442,293661.0,21915008.0
2019-06-07,13400,13900,13400,13650,90888,299140.0,21915008.0
2019-06-10,13700,13900,13500,13750,103389,301331.0,21915008.0
2019-06-11,13850,13900,13600,13650,87534,299140.0,21915008.0
2019-06-12,13650,14300,13650,13900,220399,304619.0,21915008.0
2019-06-13,13950,14200,13800,13800,153939,302427.0,21915008.0
2019-06-14,13950,14050,13550,13650,87753,299140.0,21915008.0
2019-06-17,13650,13800,13450,13550,76419,296948.0,21915008.0
2019-06-18,13600,14900,13600,14700,650100,322151.0,21915008.0
2019-06-19,14800,15400,14650,14950,378215,327629.0,21915008.0
2019-06-20,15000,15500,14850,15350,281571,336395.0,21915008.0
2019-06-21,15400,15500,14800,15050,180580,329821.0,21915008.0
2019-06-24,14900,15350,14850,15200,132031,333108.0,21915008.0
2019-06-25,15150,15450,14950,15050,121186,329821.0,21915008.0
2019-06-26,15050,15350,14900,15200,90732,333108.0,21915008.0
2019-06-27,15350,15500,14850,14900,134605,326534.0,21915008.0
2019-06-28,14950,15150,14600,14600,103158,319959.0,21915008.0
2019-07-01,14650,14750,14200,14300,74498,313385.0,21915008.0
2019-07-02,14400,14500,13950,14200,90662,311193.0,21915008.0
2019-07-03,14250,14450,14150,14300,81683,313385.0,21915008.0
2019-07-04,14300,14450,13850,14050,92505,307906.0,21915008.0
2019-07-05,14200,14700,14050,14650,120386,321055.0,21915008.0
2019-07-08,14650,14950,13600,13950,180806,305714.0,21915008.0
2019-07-09,14000,14300,13550,13600,110759,298044.0,21915008.0
2019-07-10,13750,13900,13500,13550,62116,296948.0,21915008.0
2019-07-11,13650,14100,13500,14100,72155,309002.0,21915008.0
2019-07-12,14000,14350,13900,14050,81233,307906.0,21915008.0
2019-07-15,14150,14150,13650,13650,67800,299140.0,21915008.0
2019-07-16,13700,14350,13500,14350,153772,314480.0,21915008.0
2019-07-17,14150,14300,13650,13950,118290,305714.0,21915008.0
2019-07-18,13800,14050,13650,13650,64946,299140.0,21915008.0
2019-07-19,13800,14050,13700,13950,50067,305714.0,21915008.0
2019-07-22,13900,14150,13800,14100,55466,309002.0,21915008.0
2019-07-23,14100,14150,13700,13750,83391,301331.0,21915008.0
2019-07-24,13800,13850,13350,13450,64508,294757.0,21915008.0
2019-07-25,13550,13600,12950,13200,94224,289278.0,21915008.0
2019-07-26,13300,13300,12800,13050,85140,285991.0,21915008.0
2019-07-29,13050,13300,12600,12700,123794,278321.0,21915008.0
2019-07-30,12550,13050,12500,12900,55152,282704.0,21915008.0
2019-07-31,12800,13200,12700,12850,67733,281608.0,21915008.0
2019-08-01,12950,13200,12700,12850,42263,281608.0,21915008.0
2019-08-02,12800,13150,12650,12900,65389,282704.0,21915008.0
2019-08-05,14500,14550,12500,12600,383301,276129.0,21915008.0
2019-08-06,12250,12700,11600,12100,198291,265172.0,21915008.0
2019-08-07,12150,12650,12000,12150,135767,266267.0,21915008.0
2019-08-08,12300,13500,12300,13300,139325,291470.0,21915008.0
2019-08-09,13250,14550,13250,14500,354859,317768.0,21915008.0
2019-08-12,14500,14850,14300,14600,143832,319959.0,21915008.0
2019-08-13,14550,15250,14450,15150,232411,332012.0,21915008.0
2019-08-14,15000,15200,14650,14750,123163,323246.0,21915008.0
2019-08-16,14550,14800,14300,14650,96881,321055.0,21915008.0
2019-08-19,14700,15200,14700,14750,101872,323246.0,21915008.0
2019-08-20,14850,16350,14850,16250,643838,356119.0,21915008.0
2019-08-21,16300,16350,15750,15850,260919,347353.0,21915008.0
2019-08-22,16050,16100,15550,15850,167862,347353.0,21915008.0
2019-08-23,15800,16150,15550,15800,182696,346257.0,21915008.0
2019-08-26,15500,15600,14900,15400,267495,337491.0,21915008.0
2019-08-27,15700,16250,15600,15700,221765,344066.0,21915008.0
2019-08-28,15700,16350,15700,16100,150437,352832.0,21915008.0
2019-08-29,16150,16350,15850,16000,100631,350640.0,21915008.0
2019-08-30,16300,16300,15800,15900,105809,348449.0,21915008.0
2019-09-02,15950,16550,15900,16200,249154,355023.0,21915008.0
2019-09-03,16250,16800,16150,16700,204248,365981.0,21915008.0
2019-09-04,16700,16900,16450,16500,126699,361598.0,21915008.0
2019-09-05,16650,16850,16400,16400,108743,359406.0,21915008.0
