리더스 기술투자(019570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-03,1009,1018,1001,1018,3647,14770.0,24413570.0
2009-12-04,984,1060,984,1035,45481,15014.0,24413570.0
2009-12-07,1035,1051,967,1010,122527,14648.0,24413570.0
2009-12-08,1018,1018,984,1010,4564,14648.0,24413570.0
2009-12-09,1026,1026,984,1018,7146,14770.0,24413570.0
2009-12-10,1026,1077,984,1018,4187,14770.0,24413570.0
2009-12-11,1009,1009,976,993,3755,14404.0,24413570.0
2009-12-14,984,1110,883,985,83265,14282.0,24413570.0
2009-12-15,984,1043,984,1010,967,14648.0,24413570.0
2009-12-16,967,1026,967,1010,4305,14648.0,24413570.0
2009-12-17,959,1009,959,993,5686,14404.0,24413570.0
2009-12-18,976,1009,976,1010,2270,14648.0,24413570.0
2009-12-21,1009,1009,984,1010,5382,14648.0,24413570.0
2009-12-22,1009,1018,984,993,13120,14404.0,24413570.0
2009-12-23,1001,1009,992,1010,4035,14648.0,24413570.0
2009-12-24,1001,1009,984,1001,5552,14526.0,24413570.0
2009-12-28,1001,1001,976,993,1522,14404.0,24413570.0
2009-12-29,992,1001,984,985,3061,14282.0,24413570.0
2009-12-30,925,1001,925,976,43178,14160.0,24413570.0
2010-01-04,984,1035,908,1001,33758,14526.0,24413570.0
2010-01-05,925,992,925,976,24440,14160.0,24413570.0
2010-01-06,967,967,942,968,20533,14038.0,24413570.0
2010-01-07,967,967,925,942,2390,13672.0,24413570.0
2010-01-08,942,959,892,942,55859,13672.0,24413570.0
2010-01-11,967,967,934,934,3218,13550.0,24413570.0
2010-01-12,942,942,892,942,719,13672.0,24413570.0
2010-01-13,942,967,892,951,3538,13794.0,24413570.0
2010-01-14,942,984,900,934,8116,13550.0,24413570.0
2010-01-15,900,925,892,892,1297,12939.0,24413570.0
2010-01-18,976,976,866,909,2814,13183.0,24413570.0
2010-01-19,875,892,875,875,3945,12695.0,24413570.0
2010-01-20,959,959,892,926,1911,13427.0,24413570.0
2010-01-21,950,959,942,942,2858,13672.0,24413570.0
2010-01-22,908,942,841,867,10036,12573.0,24413570.0
2010-01-25,833,900,833,884,10024,12817.0,24413570.0
2010-01-26,883,883,824,867,21982,12573.0,24413570.0
2010-01-27,841,917,816,909,5627,13183.0,24413570.0
2010-01-28,908,908,841,884,4996,12817.0,24413570.0
2010-01-29,883,892,841,892,20916,12939.0,24413570.0
2010-02-01,892,950,858,900,5734,13061.0,24413570.0
2010-02-02,900,917,866,892,4337,12939.0,24413570.0
2010-02-03,925,925,908,909,27,13183.0,24413570.0
2010-02-04,942,942,858,884,22764,12817.0,24413570.0
2010-02-05,925,925,875,892,16357,12939.0,24413570.0
2010-02-08,849,892,849,892,3812,12939.0,24413570.0
2010-02-09,934,934,875,892,11108,12939.0,24413570.0
2010-02-10,892,892,858,858,27419,12451.0,24413570.0
2010-02-11,875,959,875,892,5249,12939.0,24413570.0
2010-02-12,917,917,875,900,9911,13061.0,24413570.0
2010-02-16,866,908,866,909,2269,13183.0,24413570.0
2010-02-17,892,967,892,909,2455,13183.0,24413570.0
2010-02-18,908,908,908,909,500,13183.0,24413570.0
2010-02-19,984,984,866,875,6161,12695.0,24413570.0
2010-02-22,875,908,849,892,383,12939.0,24413570.0
2010-02-23,900,934,892,926,4022,13427.0,24413570.0
2010-02-24,875,883,849,850,41180,12329.0,24413570.0
2010-02-25,875,875,841,858,45367,12451.0,24413570.0
2010-02-26,967,967,892,900,3501,13061.0,24413570.0
2010-03-02,900,908,875,884,2190,12817.0,24413570.0
2010-03-03,883,883,849,884,2166,12817.0,24413570.0
2010-03-04,917,917,866,884,2632,12817.0,24413570.0
2010-03-05,892,900,866,867,13703,12573.0,24413570.0
2010-03-08,858,883,858,875,4061,12695.0,24413570.0
2010-03-09,849,875,849,867,3558,12573.0,24413570.0
2010-03-10,858,866,849,867,10285,12573.0,24413570.0
2010-03-11,866,866,841,867,14748,12573.0,24413570.0
2010-03-12,841,875,799,875,27981,12695.0,24413570.0
2010-03-15,866,908,849,875,1840,12695.0,24413570.0
2010-03-16,875,900,858,875,24876,12695.0,24413570.0
2010-03-17,925,925,849,850,4168,12329.0,24413570.0
2010-03-18,900,900,841,867,1406,12573.0,24413570.0
2010-03-19,875,875,799,867,94032,12573.0,24413570.0
2010-03-22,866,866,833,850,9708,12329.0,24413570.0
2010-03-23,866,866,807,842,9567,12207.0,24413570.0
2010-03-24,807,833,799,833,8172,12085.0,24413570.0
2010-03-25,833,900,799,884,79859,12817.0,24413570.0
2010-03-26,883,883,833,850,19793,12329.0,24413570.0
2010-03-29,875,908,841,842,10622,12207.0,24413570.0
2010-03-30,875,875,841,842,8727,12207.0,24413570.0
2010-03-31,875,875,824,833,5855,12085.0,24413570.0
2010-04-01,841,841,774,799,18722,11596.0,24413570.0
2010-04-02,807,858,807,842,7348,12207.0,24413570.0
2010-04-05,816,841,765,825,22327,11963.0,24413570.0
2010-04-06,816,824,765,799,1396,11596.0,24413570.0
2010-04-07,799,807,774,808,7579,11719.0,24413570.0
2010-04-08,917,917,782,842,3289,12207.0,24413570.0
2010-04-09,807,833,782,825,10406,11963.0,24413570.0
2010-04-12,925,925,765,808,10005,11719.0,24413570.0
2010-04-13,807,807,774,799,7665,11596.0,24413570.0
2010-04-14,833,833,740,757,60809,10986.0,24413570.0
2010-04-15,816,816,765,791,3820,11474.0,24413570.0
2010-04-16,791,791,774,783,737,11352.0,24413570.0
2010-04-19,782,799,748,791,22455,11474.0,24413570.0
2010-04-20,748,782,748,783,5859,11352.0,24413570.0
2010-04-21,782,782,757,766,1834,11108.0,24413570.0
2010-04-22,765,841,748,757,18447,10986.0,24413570.0
2010-04-23,757,757,740,749,4200,10864.0,24413570.0
2010-04-26,774,774,732,741,3144,10742.0,24413570.0
2010-04-27,740,757,673,698,25539,10132.0,24413570.0
2010-04-28,664,740,664,732,9413,10620.0,24413570.0
2010-04-29,715,723,673,682,15687,9887.0,24413570.0
2010-04-30,681,706,673,690,6879,10010.0,24413570.0
2010-05-03,715,715,673,690,4963,10010.0,24413570.0
2010-05-04,681,690,673,682,2501,9887.0,24413570.0
2010-05-06,681,690,664,682,4326,9887.0,24413570.0
2010-05-07,673,673,664,673,1971,9765.0,24413570.0
2010-05-10,681,690,664,673,5701,9765.0,24413570.0
2010-05-11,681,681,647,673,5280,9765.0,24413570.0
2010-05-12,673,723,673,682,3138,9887.0,24413570.0
2010-05-13,589,740,589,665,3628,9643.0,24413570.0
2010-05-14,698,698,589,656,8618,9521.0,24413570.0
2010-05-17,639,647,580,589,21334,8545.0,24413570.0
2010-05-18,614,622,521,539,11931,7812.0,24413570.0
2010-05-19,462,572,462,471,28660,6836.0,24413570.0
2010-05-20,437,538,437,471,18368,6836.0,24413570.0
2010-05-24,488,530,437,488,13406,7080.0,24413570.0
2010-05-25,538,538,446,480,16442,6958.0,24413570.0
2010-05-26,521,521,446,505,3115,7324.0,24413570.0
2010-05-27,572,572,504,539,3732,7812.0,24413570.0
2010-05-28,538,538,462,513,20440,7446.0,24413570.0
2010-05-31,488,513,471,480,4847,6958.0,24413570.0
2010-06-01,504,504,479,488,2885,7080.0,24413570.0
2010-06-03,530,530,471,488,21301,7080.0,24413570.0
2010-06-04,496,555,479,555,60123,8056.0,24413570.0
2010-06-07,563,631,521,631,84243,9155.0,24413570.0
2010-06-08,614,723,572,640,141192,9277.0,24413570.0
2010-06-09,698,698,605,606,24177,8789.0,24413570.0
2010-06-10,605,605,538,606,36806,8789.0,24413570.0
2010-06-11,605,605,555,572,26271,8301.0,24413570.0
2010-06-14,555,656,521,656,81626,9521.0,24413570.0
2010-06-15,664,740,614,640,99206,9277.0,24413570.0
2010-06-16,647,647,572,597,51841,8667.0,24413570.0
2010-06-17,597,597,580,597,11458,8667.0,24413570.0
2010-06-18,605,605,572,597,20565,8667.0,24413570.0
2010-06-21,580,589,563,581,14341,8423.0,24413570.0
2010-06-22,563,572,521,530,33614,7690.0,24413570.0
2010-06-23,513,538,513,530,6426,7690.0,24413570.0
2010-06-24,538,538,513,539,18774,7812.0,24413570.0
2010-06-25,589,589,521,539,14718,7812.0,24413570.0
2010-06-28,555,555,488,530,26321,7690.0,24413570.0
2010-06-29,530,530,454,480,44680,6958.0,24413570.0
2010-06-30,437,488,437,471,13322,6836.0,24413570.0
2010-07-01,471,471,437,463,13263,6714.0,24413570.0
2010-07-02,471,521,462,471,27199,6836.0,24413570.0
2010-07-05,454,488,454,480,28151,6958.0,24413570.0
2010-07-06,462,462,420,454,69354,6592.0,24413570.0
2010-07-07,454,462,446,446,16394,6470.0,24413570.0
2010-07-08,437,454,437,454,6400,6592.0,24413570.0
2010-07-09,521,521,488,522,111805,7568.0,24413570.0
2010-07-12,563,597,521,597,97110,8667.0,24413570.0
2010-07-13,614,656,538,539,366932,7812.0,24413570.0
2010-07-14,546,563,521,564,29314,8179.0,24413570.0
2010-07-15,605,605,530,555,6718,8056.0,24413570.0
2010-07-16,538,546,479,480,164458,6958.0,24413570.0
2010-07-19,446,538,446,522,24438,7568.0,24413570.0
2010-07-20,572,572,496,539,22742,7812.0,24413570.0
2010-07-21,496,521,471,488,38402,7080.0,24413570.0
2010-07-22,521,555,488,522,184188,7568.0,24413570.0
2010-07-23,538,538,496,522,16550,7568.0,24413570.0
2010-07-26,538,572,504,547,51598,7934.0,24413570.0
2010-07-27,555,555,504,539,22024,7812.0,24413570.0
2010-07-28,521,555,521,555,24791,8056.0,24413570.0
2010-07-29,555,580,521,555,62333,8056.0,24413570.0
2010-07-30,555,555,521,547,8544,7934.0,24413570.0
2010-08-02,513,555,513,539,22189,7812.0,24413570.0
2010-08-03,538,589,513,589,29834,8545.0,24413570.0
2010-08-04,589,631,555,614,70684,8911.0,24413570.0
2010-08-05,546,647,546,623,27444,9033.0,24413570.0
2010-08-06,631,647,589,623,7493,9033.0,24413570.0
2010-08-09,614,639,563,614,38236,8911.0,24413570.0
2010-08-10,622,622,572,606,8604,8789.0,24413570.0
2010-08-11,614,673,580,640,13020,9277.0,24413570.0
2010-08-12,572,639,572,589,18237,8545.0,24413570.0
2010-08-13,572,639,572,623,30561,9033.0,24413570.0
2010-08-16,656,664,622,623,3176,9033.0,24413570.0
2010-08-17,580,631,572,631,10049,9155.0,24413570.0
2010-08-18,631,639,614,631,54960,9155.0,24413570.0
2010-08-19,631,723,605,614,142509,8911.0,24413570.0
2010-08-20,605,656,589,623,19728,9033.0,24413570.0
2010-08-23,589,647,589,623,12128,9033.0,24413570.0
2010-08-24,656,656,589,623,7106,9033.0,24413570.0
2010-08-25,580,622,580,623,32387,9033.0,24413570.0
2010-08-26,631,631,580,631,32507,9155.0,24413570.0
2010-08-27,580,639,580,631,11638,9155.0,24413570.0
2010-08-30,639,723,622,648,19846,9399.0,24413570.0
2010-08-31,639,664,614,648,24505,9399.0,24413570.0
2010-09-01,622,647,614,648,9800,9399.0,24413570.0
2010-09-02,647,673,622,673,21965,9765.0,24413570.0
2010-09-03,664,774,639,648,190778,9399.0,24413570.0
2010-09-06,664,690,614,673,8156,9765.0,24413570.0
2010-09-07,631,681,631,673,996,9765.0,24413570.0
2010-09-08,631,673,622,631,9746,9155.0,24413570.0
2010-09-09,631,681,614,640,50243,9277.0,24413570.0
2010-09-10,698,706,614,665,7075,9643.0,24413570.0
2010-09-13,698,757,589,597,270410,8667.0,24413570.0
2010-09-14,597,597,563,589,19449,8545.0,24413570.0
2010-09-15,597,597,572,589,7413,8545.0,24413570.0
2010-09-16,605,647,597,648,11051,9399.0,24413570.0
2010-09-17,673,673,597,614,13495,8911.0,24413570.0
2010-09-20,614,656,589,656,6411,9521.0,24413570.0
2010-09-24,698,698,622,656,22248,9521.0,24413570.0
2010-09-27,622,656,605,606,59017,8789.0,24413570.0
2010-09-28,614,622,605,606,14618,8789.0,24413570.0
2010-09-29,589,614,589,606,5839,8789.0,24413570.0
2010-09-30,647,656,605,606,25080,8789.0,24413570.0
2010-10-01,597,656,589,597,27535,8667.0,24413570.0
2010-10-04,597,637,582,589,8131,8545.0,24413570.0
2010-10-05,589,631,589,589,12361,8545.0,24413570.0
2010-10-06,612,612,589,594,8853,8618.0,24413570.0
2010-10-07,567,624,567,589,8078,8545.0,24413570.0
2010-10-08,604,604,580,592,7639,8594.0,24413570.0
2010-10-11,604,679,592,680,134154,9863.0,24413570.0
2010-10-12,723,779,639,670,42720,9717.0,24413570.0
2010-10-13,690,690,642,660,7839,9570.0,24413570.0
2010-10-14,678,738,615,672,10162,9741.0,24413570.0
2010-10-15,691,691,631,655,8492,9497.0,24413570.0
2010-10-18,656,673,639,673,7930,9765.0,24413570.0
2010-10-19,690,690,656,656,2739,9521.0,24413570.0
2010-10-20,614,673,600,650,43695,9424.0,24413570.0
2010-10-21,666,705,639,650,11399,9424.0,24413570.0
2010-10-22,649,701,642,650,5827,9424.0,24413570.0
2010-10-25,738,738,649,675,4833,9790.0,24413570.0
2010-10-26,644,688,644,672,6606,9741.0,24413570.0
2010-10-27,673,757,663,685,144669,9936.0,24413570.0
2010-10-28,727,727,678,680,4914,9863.0,24413570.0
2010-10-29,686,690,676,680,20347,9863.0,24413570.0
2010-11-01,674,727,673,725,2516,10522.0,24413570.0
2010-11-02,653,722,653,678,71,9839.0,24413570.0
2010-11-03,612,779,612,677,53021,9814.0,24413570.0
2010-11-04,713,713,666,673,12673,9765.0,24413570.0
2010-11-05,656,764,656,666,14490,9668.0,24413570.0
2010-11-08,668,748,656,673,3113,9765.0,24413570.0
2010-11-09,666,690,666,668,3697,9692.0,24413570.0
2010-11-10,713,716,641,712,3918,10327.0,24413570.0
2010-11-11,711,727,673,680,3603,9863.0,24413570.0
2010-11-12,686,718,619,648,9642,9399.0,24413570.0
2010-11-15,654,722,654,663,4633,9619.0,24413570.0
2010-11-16,664,762,664,715,81535,10376.0,24413570.0
2010-11-17,658,755,658,715,19890,10376.0,24413570.0
2010-11-18,683,740,683,727,7544,10547.0,24413570.0
2010-11-19,727,762,710,710,28602,10303.0,24413570.0
2010-11-22,716,752,701,737,2181,10693.0,24413570.0
2010-11-23,691,748,666,702,27349,10180.0,24413570.0
2010-11-24,632,742,632,698,10667,10132.0,24413570.0
2010-11-25,696,764,696,710,32828,10303.0,24413570.0
2010-11-26,710,816,710,816,276202,11841.0,24413570.0
2010-11-29,923,937,923,937,55622,13598.0,24413570.0
2010-11-30,1077,1077,1045,1077,722481,15625.0,24413570.0
2010-12-01,1178,1211,957,986,1243597,14306.0,24413570.0
2010-12-02,1043,1132,932,990,2059192,14355.0,24413570.0
2010-12-03,964,987,900,907,435559,13159.0,24413570.0
2010-12-06,908,923,841,862,312762,12500.0,24413570.0
2010-12-07,833,932,831,879,338133,12744.0,24413570.0
2010-12-08,912,912,844,848,104692,12304.0,24413570.0
2010-12-09,833,971,833,884,164307,12817.0,24413570.0
2010-12-10,858,900,858,882,67608,12793.0,24413570.0
2010-12-13,903,903,833,850,151199,12329.0,24413570.0
2010-12-14,849,878,841,843,53828,12231.0,24413570.0
2010-12-15,844,895,833,835,106587,12109.0,24413570.0
2010-12-16,760,959,760,843,590345,12231.0,24413570.0
2010-12-17,817,856,794,825,85571,11963.0,24413570.0
2010-12-20,826,865,792,818,49033,11865.0,24413570.0
2010-12-21,784,817,760,774,133822,11230.0,24413570.0
2010-12-22,789,824,774,794,39589,11523.0,24413570.0
2010-12-23,762,816,745,806,40590,11694.0,24413570.0
2010-12-24,807,812,774,808,422152,11719.0,24413570.0
2010-12-27,777,806,698,767,36424,11133.0,24413570.0
2010-12-28,804,804,696,766,37767,11108.0,24413570.0
2010-12-29,792,792,715,778,4298,11279.0,24413570.0
2010-12-30,812,812,757,778,4707,11279.0,24413570.0
2011-01-03,791,812,762,762,13017,11059.0,24413570.0
2011-01-04,748,799,748,791,3826,11474.0,24413570.0
2011-01-05,791,816,708,744,37478,10791.0,24413570.0
2011-01-06,713,765,713,739,17387,10718.0,24413570.0
2011-01-07,759,759,700,724,92475,10498.0,24413570.0
2011-01-10,743,743,700,720,25311,10449.0,24413570.0
2011-01-11,740,740,637,672,187860,9741.0,24413570.0
2011-01-12,644,671,639,663,112131,9619.0,24413570.0
2011-01-13,659,668,641,643,16769,9326.0,24413570.0
2011-01-14,572,656,572,655,49719,9497.0,24413570.0
2011-01-17,622,752,622,752,85218,10913.0,24413570.0
2011-01-18,774,839,755,794,190500,11523.0,24413570.0
2011-01-19,905,905,693,788,146800,11426.0,24413570.0
2011-01-20,787,836,669,670,139275,9717.0,24413570.0
2011-01-21,669,738,570,619,423363,8984.0,24413570.0
2011-01-24,622,639,580,611,60424,8862.0,24413570.0
2011-01-25,589,653,589,636,52125,9228.0,24413570.0
2011-01-26,646,646,622,645,1712,9350.0,24413570.0
2011-01-27,567,647,567,640,30277,9277.0,24413570.0
2011-01-28,639,666,619,666,33089,9668.0,24413570.0
2011-01-31,656,688,607,619,10905,8984.0,24413570.0
2011-02-01,592,671,592,658,18181,9546.0,24413570.0
2011-02-07,641,720,637,656,15354,9521.0,24413570.0
2011-02-08,753,753,642,670,29952,9717.0,24413570.0
2011-02-09,750,752,664,712,40222,10327.0,24413570.0
2011-02-10,711,765,673,719,126386,10425.0,24413570.0
2011-02-11,698,809,698,742,155870,10766.0,24413570.0
2011-02-14,819,819,701,707,133167,10254.0,24413570.0
2011-02-15,787,787,659,678,45118,9839.0,24413570.0
2011-02-16,669,686,647,663,5974,9619.0,24413570.0
2011-02-17,663,673,636,636,30508,9228.0,24413570.0
2011-02-18,705,705,631,633,43121,9180.0,24413570.0
2011-02-21,632,668,594,596,1019836,8642.0,24413570.0
2011-02-22,614,647,597,603,27724,8740.0,24413570.0
2011-02-23,607,639,592,631,51091,9155.0,24413570.0
2011-02-24,632,632,610,631,31118,9155.0,24413570.0
2011-02-25,631,631,607,628,36424,9106.0,24413570.0
2011-02-28,642,642,607,608,1923,8813.0,24413570.0
2011-03-02,610,641,600,629,16118,9131.0,24413570.0
2011-03-03,602,626,602,619,20299,8984.0,24413570.0
2011-03-04,605,619,604,618,12511,8960.0,24413570.0
2011-03-07,614,615,602,616,7914,8935.0,24413570.0
2011-03-08,597,621,597,609,16172,8838.0,24413570.0
2011-03-09,619,619,607,614,41004,8911.0,24413570.0
2011-03-10,622,622,589,604,29016,8764.0,24413570.0
2011-03-11,605,607,599,603,7661,8740.0,24413570.0
2011-03-14,600,644,599,609,3932,8838.0,24413570.0
2011-03-15,600,607,589,603,40096,8740.0,24413570.0
2011-03-16,589,604,557,581,16698,8423.0,24413570.0
2011-03-17,578,622,578,606,71707,8789.0,24413570.0
2011-03-18,600,673,600,673,184875,9765.0,24413570.0
2011-03-21,627,664,627,648,147344,9399.0,24413570.0
2011-03-22,639,716,634,683,339563,9912.0,24413570.0
2011-03-23,664,684,659,683,23860,9912.0,24413570.0
2011-03-24,649,718,649,719,125937,10425.0,24413570.0
2011-03-25,681,732,681,717,205985,10400.0,24413570.0
2011-03-28,622,718,622,668,16161,9692.0,24413570.0
2011-03-29,668,710,666,710,191768,10303.0,24413570.0
2011-03-30,723,757,698,737,145931,10693.0,24413570.0
2011-03-31,698,740,647,673,230263,9765.0,24413570.0
2011-04-01,659,703,659,677,3016,9814.0,24413570.0
2011-04-04,701,701,651,672,26414,9741.0,24413570.0
2011-04-05,674,695,666,692,15038,10034.0,24413570.0
2011-04-06,693,693,673,692,6106,10034.0,24413570.0
2011-04-07,691,703,681,690,46692,10010.0,24413570.0
2011-04-08,701,701,669,688,27294,9985.0,24413570.0
2011-04-11,688,703,673,688,12296,9985.0,24413570.0
2011-04-12,688,695,666,680,20713,9863.0,24413570.0
2011-04-13,679,688,668,670,53656,9717.0,24413570.0
2011-04-14,669,698,668,692,8370,10034.0,24413570.0
2011-04-15,649,695,649,668,15755,9692.0,24413570.0
2011-04-18,695,695,627,672,25962,9741.0,24413570.0
2011-04-19,690,690,651,661,15203,9595.0,24413570.0
2011-04-20,663,681,642,672,64912,9741.0,24413570.0
2011-04-21,679,679,656,672,21816,9741.0,24413570.0
2011-04-22,671,671,649,656,15970,9521.0,24413570.0
2011-04-25,671,671,644,648,90124,9399.0,24413570.0
2011-04-26,631,654,631,643,20793,9326.0,24413570.0
2011-04-27,627,654,627,640,46198,9277.0,24413570.0
2011-04-28,651,651,622,641,31055,9302.0,24413570.0
2011-04-29,647,647,627,640,49844,9277.0,24413570.0
2011-05-02,690,690,622,640,42989,9277.0,24413570.0
2011-05-03,639,639,621,623,25887,9033.0,24413570.0
2011-05-04,637,637,605,623,69214,9033.0,24413570.0
2011-05-06,621,631,612,626,36267,9082.0,24413570.0
2011-05-09,622,631,594,609,96257,8838.0,24413570.0
2011-05-11,609,622,599,599,23277,8691.0,24413570.0
2011-05-12,614,614,599,609,56847,8838.0,24413570.0
2011-05-13,594,612,589,609,56049,8838.0,24413570.0
2011-05-16,619,619,580,604,73779,8764.0,24413570.0
2011-05-17,582,604,575,587,43542,8520.0,24413570.0
2011-05-18,585,610,580,589,39464,8545.0,24413570.0
2011-05-19,590,619,585,597,258341,8667.0,24413570.0
2011-05-20,577,686,577,646,267801,9375.0,24413570.0
2011-05-23,617,738,617,658,255703,9546.0,24413570.0
2011-05-24,637,705,627,648,176371,9399.0,24413570.0
2011-05-25,649,654,584,635,105938,9204.0,24413570.0
2011-05-26,671,671,582,645,30089,9350.0,24413570.0
2011-05-27,622,671,622,665,52377,9643.0,24413570.0
2011-05-30,624,671,617,668,38348,9692.0,24413570.0
2011-05-31,629,663,610,663,126142,9619.0,24413570.0
2011-06-01,605,678,605,645,202918,9350.0,24413570.0
2011-06-02,644,671,599,609,111028,8838.0,24413570.0
2011-06-03,668,668,578,626,132230,9082.0,24413570.0
2011-06-07,582,644,578,631,34066,9155.0,24413570.0
2011-06-08,639,664,580,587,52227,8520.0,24413570.0
2011-06-09,587,641,573,584,19007,8472.0,24413570.0
2011-06-10,585,621,538,552,26152,8008.0,24413570.0
2011-06-13,548,548,469,512,169196,7422.0,24413570.0
2011-06-14,496,548,454,505,221139,7324.0,24413570.0
2011-06-15,474,558,471,491,80079,7129.0,24413570.0
2011-06-16,491,521,481,488,64056,7080.0,24413570.0
2011-06-17,504,558,493,549,118579,7959.0,24413570.0
2011-06-20,560,560,513,520,46045,7544.0,24413570.0
2011-06-21,552,552,477,513,112376,7446.0,24413570.0
2011-06-22,491,585,477,498,193563,7226.0,24413570.0
2011-06-23,499,555,471,530,31015,7690.0,24413570.0
2011-06-24,525,577,493,565,70230,8203.0,24413570.0
2011-06-27,541,592,535,581,20808,8423.0,24413570.0
2011-06-28,582,602,550,562,13278,8154.0,24413570.0
2011-06-29,604,604,536,565,31577,8203.0,24413570.0
2011-06-30,546,585,528,555,105114,8056.0,24413570.0
2011-07-01,560,631,538,631,37094,9155.0,24413570.0
2011-07-04,631,700,602,635,31187,9204.0,24413570.0
2011-07-05,612,673,612,629,16759,9131.0,24413570.0
2011-07-06,629,651,600,616,77018,8935.0,24413570.0
2011-07-07,615,615,577,597,16422,8667.0,24413570.0
2011-07-08,602,602,567,601,19109,8716.0,24413570.0
2011-07-11,582,604,572,594,17615,8618.0,24413570.0
2011-07-12,577,594,565,589,61736,8545.0,24413570.0
2011-07-13,600,600,570,584,46339,8472.0,24413570.0
2011-07-14,572,590,567,582,15257,8447.0,24413570.0
2011-07-15,572,621,555,614,67726,8911.0,24413570.0
2011-07-18,619,619,572,582,124810,8447.0,24413570.0
2011-07-19,575,585,563,582,108422,8447.0,24413570.0
2011-07-20,587,587,541,572,292506,8301.0,24413570.0
2011-07-21,565,573,546,574,126525,8325.0,24413570.0
2011-07-22,558,580,558,571,62304,8276.0,24413570.0
2011-07-25,578,582,562,562,33025,8154.0,24413570.0
2011-07-26,557,639,557,569,11059,8252.0,24413570.0
2011-07-27,563,587,555,587,18567,8520.0,24413570.0
