컴투스(078340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-30,114252,117436,112524,112616,182147,1248739.0,10086746.0
2015-07-01,112888,122803,112888,122804,349927,1361711.0,10086746.0
2015-07-02,125805,130808,123713,126988,314565,1408110.0,10086746.0
2015-07-03,128898,130444,122712,123713,183988,1371797.0,10086746.0
2015-07-06,118346,126442,118346,119711,166972,1327416.0,10086746.0
2015-07-07,120984,129444,118164,127989,552256,1419205.0,10086746.0
2015-07-08,131627,135084,125714,125715,568954,1393988.0,10086746.0
2015-07-09,126260,129444,121803,128717,280690,1427275.0,10086746.0
2015-07-10,130535,135993,127170,135994,492747,1507969.0,10086746.0
2015-07-13,136448,145090,135538,142907,620751,1584628.0,10086746.0
2015-07-14,139814,139814,131263,131264,763878,1455517.0,10086746.0
2015-07-15,130808,133082,127806,128717,324331,1427275.0,10086746.0
2015-07-16,129262,135447,128625,135266,358346,1499899.0,10086746.0
2015-07-17,135629,136266,131081,132264,188920,1466613.0,10086746.0
2015-07-20,132628,134993,130535,130809,157649,1450474.0,10086746.0
2015-07-21,131081,131536,125623,128353,252590,1423240.0,10086746.0
2015-07-22,127897,130899,125168,125260,181793,1388945.0,10086746.0
2015-07-23,127170,128989,125077,125533,119646,1391971.0,10086746.0
2015-07-24,126533,133446,126169,129171,287259,1432318.0,10086746.0
2015-07-27,128989,129080,120893,120893,228915,1340529.0,10086746.0
2015-07-28,119165,120620,113798,113798,306921,1261852.0,10086746.0
2015-07-29,115526,119438,112251,112252,238298,1244704.0,10086746.0
2015-07-30,114525,116163,110341,111251,196453,1233609.0,10086746.0
2015-07-31,110705,113707,108613,113161,152879,1254791.0,10086746.0
2015-08-03,110978,115799,109067,113070,166190,1253783.0,10086746.0
2015-08-04,112342,115526,111614,113252,117318,1255800.0,10086746.0
2015-08-05,114434,115162,112069,112979,138735,1252774.0,10086746.0
2015-08-06,113798,116709,112706,114890,158020,1273956.0,10086746.0
2015-08-07,113889,117709,113707,116800,164913,1295138.0,10086746.0
2015-08-10,119900,125300,119900,123200,152590,1242687.0,10086746.0
2015-08-11,123000,124000,120400,120600,100149,1216462.0,10086746.0
2015-08-12,131900,136400,123500,124400,687456,1254791.0,10086746.0
2015-08-13,123500,125400,120300,122000,251255,1230583.0,10086746.0
2015-08-17,123100,124300,120000,120000,124079,1210410.0,10086746.0
2015-08-18,120700,121900,117400,118200,143643,1192253.0,10086746.0
2015-08-19,117500,119400,110400,112800,183027,1137785.0,10086746.0
2015-08-20,111300,113300,109700,111900,241131,1308866.0,11696746.0
2015-08-21,106500,108800,101500,105100,336903,1229328.0,11696746.0
2015-08-24,105500,107700,98900,99900,319887,1168505.0,11696746.0
2015-08-25,102000,105700,100000,104000,294417,1216462.0,11696746.0
2015-08-26,104500,111600,104100,109800,272720,1284303.0,11696746.0
2015-08-27,111500,112300,107200,108300,126173,1266758.0,11696746.0
2015-08-28,109900,111900,108800,109000,119807,1274945.0,11696746.0
2015-08-31,110100,110500,105000,105800,158436,1361267.0,12866420.0
2015-09-01,104900,108000,103400,103400,155665,1330388.0,12866420.0
2015-09-02,104300,107500,103500,105800,160221,1361267.0,12866420.0
2015-09-03,107500,108000,103500,104600,121951,1345828.0,12866420.0
2015-09-04,105000,105300,101000,103000,140899,1325241.0,12866420.0
2015-09-07,103700,103700,99400,99900,140800,1285355.0,12866420.0
2015-09-08,100700,101000,94400,101000,252912,1299508.0,12866420.0
2015-09-09,103100,104500,102500,103500,121277,1331674.0,12866420.0
2015-09-10,102800,103300,101000,102200,82827,1314948.0,12866420.0
2015-09-11,103300,103500,101400,101700,87485,1308515.0,12866420.0
2015-09-14,102600,102700,99500,102100,105564,1313661.0,12866420.0
2015-09-15,99800,101300,97900,100600,183352,1294362.0,12866420.0
2015-09-16,101600,102200,100200,100300,89558,1290502.0,12866420.0
2015-09-17,101500,103900,100800,102700,144343,1321381.0,12866420.0
2015-09-18,103800,111600,103200,110000,353604,1415306.0,12866420.0
2015-09-21,109100,113100,108100,111000,191271,1428173.0,12866420.0
2015-09-22,111000,113600,108800,111800,178620,1438466.0,12866420.0
2015-09-23,110000,111700,109200,109500,97065,1408873.0,12866420.0
2015-09-24,109800,113700,108500,113300,156086,1457765.0,12866420.0
2015-09-25,113800,116700,113200,115700,216676,1488645.0,12866420.0
2015-09-30,113400,116900,111300,116300,143246,1496365.0,12866420.0
2015-10-01,117200,118200,115100,115700,118509,1488645.0,12866420.0
2015-10-02,116000,116600,114200,114800,109331,1477065.0,12866420.0
2015-10-05,115800,119100,115800,116000,135701,1492505.0,12866420.0
2015-10-06,117000,117600,112800,112800,120843,1451332.0,12866420.0
2015-10-07,113400,115600,112700,113900,141788,1465485.0,12866420.0
2015-10-08,114700,114900,110800,110800,136243,1425599.0,12866420.0
2015-10-12,110800,111300,108000,108100,138674,1390860.0,12866420.0
2015-10-13,109100,111500,108700,109000,142360,1402440.0,12866420.0
2015-10-14,108800,115100,108100,113400,131992,1459052.0,12866420.0
2015-10-15,113200,114500,111400,113100,97731,1455192.0,12866420.0
2015-10-16,113400,114100,112200,113600,76199,1461625.0,12866420.0
2015-10-19,114400,114900,113000,113400,61354,1459052.0,12866420.0
2015-10-20,113400,113900,110500,110900,94822,1426886.0,12866420.0
2015-10-21,111100,111900,109200,111100,102508,1429459.0,12866420.0
2015-10-22,111400,111900,106000,106000,121628,1363841.0,12866420.0
2015-10-23,106200,108200,104600,104800,111756,1348401.0,12866420.0
2015-10-26,105700,120200,105500,115100,921744,1480925.0,12866420.0
2015-10-27,114400,116900,111400,115800,371664,1489931.0,12866420.0
2015-10-28,115100,116900,114200,116600,165698,1500225.0,12866420.0
2015-10-29,117700,119400,116300,117500,151735,1511804.0,12866420.0
2015-10-30,118500,118600,113600,115000,111213,1479638.0,12866420.0
2015-11-02,116100,116300,114200,115200,88363,1482212.0,12866420.0
2015-11-03,115200,116800,113900,116500,98374,1498938.0,12866420.0
2015-11-04,116500,117800,114700,115100,106990,1480925.0,12866420.0
2015-11-05,114800,115600,114100,115100,86487,1480925.0,12866420.0
2015-11-06,115100,121800,114100,120300,296909,1547830.0,12866420.0
2015-11-09,120700,122700,115500,115500,244778,1486072.0,12866420.0
2015-11-10,115500,115900,104500,104900,396650,1349687.0,12866420.0
2015-11-11,104900,107300,104400,105300,176721,1354834.0,12866420.0
2015-11-12,104700,104800,100200,101500,278365,1305942.0,12866420.0
2015-11-13,99500,104100,99100,102000,126447,1312375.0,12866420.0
2015-11-16,99600,103000,99500,100800,100843,1296935.0,12866420.0
2015-11-17,102000,104400,102000,103900,115496,1336821.0,12866420.0
2015-11-18,104700,105900,102900,102900,101000,1323955.0,12866420.0
2015-11-19,104400,105000,102500,104600,95147,1345828.0,12866420.0
2015-11-20,105100,107600,104800,105800,113601,1361267.0,12866420.0
2015-11-23,105800,107200,105200,105800,67894,1361267.0,12866420.0
2015-11-24,105800,106400,103000,104800,124742,1348401.0,12866420.0
2015-11-25,104800,104800,103000,103500,84185,1331674.0,12866420.0
2015-11-26,104000,113500,104000,113500,317480,1460339.0,12866420.0
2015-11-27,113400,114000,111600,112300,149192,1444899.0,12866420.0
2015-11-30,112400,113000,110200,111000,88133,1428173.0,12866420.0
2015-12-01,113500,117000,112500,116000,209918,1492505.0,12866420.0
2015-12-02,115500,118800,115100,116700,123185,1501511.0,12866420.0
2015-12-03,116000,116400,113300,115600,97561,1487358.0,12866420.0
2015-12-04,113500,117100,113400,113900,85566,1465485.0,12866420.0
2015-12-07,115100,121700,114500,119000,318557,1531104.0,12866420.0
2015-12-08,118000,118500,113600,113800,167585,1464199.0,12866420.0
2015-12-09,113800,115700,111000,114100,80504,1468059.0,12866420.0
2015-12-10,114600,115100,111300,112500,88403,1447472.0,12866420.0
2015-12-11,115000,117600,111500,112800,105700,1451332.0,12866420.0
2015-12-14,111000,111000,106900,109000,122939,1402440.0,12866420.0
2015-12-15,108500,110800,107000,109100,77756,1403726.0,12866420.0
2015-12-16,110100,111400,109100,111000,73524,1428173.0,12866420.0
2015-12-17,111800,115400,111500,114700,106755,1475778.0,12866420.0
2015-12-18,113000,115500,111700,114400,89084,1471918.0,12866420.0
2015-12-21,114600,116700,114100,114700,64152,1475778.0,12866420.0
2015-12-22,115100,116300,111300,111300,175495,1432033.0,12866420.0
2015-12-23,112100,114300,111800,112000,78986,1441039.0,12866420.0
2015-12-24,112700,113300,111200,111200,91353,1430746.0,12866420.0
2015-12-28,111200,112400,109400,110500,87055,1421739.0,12866420.0
2015-12-29,110500,115000,110500,114700,110107,1475778.0,12866420.0
2015-12-30,115300,120500,114500,118500,216568,1524671.0,12866420.0
2016-01-04,119000,120000,116700,117000,147163,1505371.0,12866420.0
2016-01-05,115500,118200,115500,117900,129848,1516951.0,12866420.0
2016-01-06,117900,118000,112100,114000,214644,1466772.0,12866420.0
2016-01-07,113800,116000,112400,113100,143592,1455192.0,12866420.0
2016-01-08,110800,114500,110100,113300,169914,1457765.0,12866420.0
2016-01-11,113100,121300,111900,117300,393511,1509231.0,12866420.0
2016-01-12,117300,121000,116100,116700,269100,1501511.0,12866420.0
2016-01-13,120000,120600,117500,118600,158756,1525957.0,12866420.0
2016-01-14,116500,121500,116200,120000,247302,1543970.0,12866420.0
2016-01-15,125000,128600,118000,118000,737791,1518238.0,12866420.0
2016-01-18,117900,127500,116700,127200,489394,1636609.0,12866420.0
2016-01-19,127900,128400,123000,127200,338028,1636609.0,12866420.0
2016-01-20,126900,131600,124300,129600,472700,1667488.0,12866420.0
2016-01-21,130500,136900,129600,135500,733084,1743400.0,12866420.0
2016-01-22,139600,147500,137000,145100,1056545,1866918.0,12866420.0
2016-01-25,144400,145600,138100,139000,598580,1788432.0,12866420.0
2016-01-26,138600,143900,138500,142200,294046,1829605.0,12866420.0
2016-01-27,142200,143600,134700,136400,389004,1754980.0,12866420.0
2016-01-28,135400,138500,133800,136700,238696,1758840.0,12866420.0
2016-01-29,136700,136900,130900,135600,365260,1744687.0,12866420.0
2016-02-01,133000,134500,129300,130300,360431,1676495.0,12866420.0
2016-02-02,130700,133700,130000,132400,327275,1703514.0,12866420.0
2016-02-03,134000,135500,126400,129700,453629,1668775.0,12866420.0
2016-02-04,132600,134500,130100,132400,231674,1703514.0,12866420.0
2016-02-05,131200,133400,131000,131400,176093,1690648.0,12866420.0
2016-02-11,127000,132600,126400,131500,264924,1691934.0,12866420.0
2016-02-12,131500,134100,123900,130000,462271,1672635.0,12866420.0
2016-02-15,130200,133800,128500,133000,175867,1711234.0,12866420.0
2016-02-16,133900,135300,132500,133500,144229,1717667.0,12866420.0
2016-02-17,133500,138600,133500,135400,262739,1742113.0,12866420.0
2016-02-18,137500,139400,136100,138300,156682,1779426.0,12866420.0
2016-02-19,138400,139400,135100,136100,139419,1751120.0,12866420.0
2016-02-22,137400,138800,134300,135100,135054,1738253.0,12866420.0
2016-02-23,135200,135800,126000,126800,388594,1631462.0,12866420.0
2016-02-24,126000,128600,123500,128200,185793,1649475.0,12866420.0
2016-02-25,128200,129200,123300,123300,230265,1586430.0,12866420.0
2016-02-26,122100,125300,121700,122200,151858,1572277.0,12866420.0
2016-02-29,123500,123700,119000,123200,184129,1585143.0,12866420.0
2016-03-02,125100,126500,123900,125700,108006,1617309.0,12866420.0
2016-03-03,125800,126300,123500,125700,128174,1617309.0,12866420.0
2016-03-04,125200,126400,124200,124700,146081,1604443.0,12866420.0
2016-03-07,124600,125200,120600,120700,140365,1552977.0,12866420.0
2016-03-08,120800,121500,116600,117000,233906,1505371.0,12866420.0
2016-03-09,117000,119500,117000,118000,134627,1518238.0,12866420.0
2016-03-10,118500,123000,118200,122500,157252,1576136.0,12866420.0
2016-03-11,122700,124100,120500,123000,113782,1582570.0,12866420.0
2016-03-14,123900,124400,122200,122600,98654,1577423.0,12866420.0
2016-03-15,123700,124200,119800,119800,92402,1541397.0,12866420.0
2016-03-16,119700,121300,119200,120100,72055,1545257.0,12866420.0
2016-03-17,120300,121400,118300,118700,116218,1527244.0,12866420.0
2016-03-18,119900,120700,118500,119400,86173,1536251.0,12866420.0
2016-03-21,119100,120400,117900,117900,154080,1516951.0,12866420.0
2016-03-22,119000,125300,118600,125300,270803,1612162.0,12866420.0
2016-03-23,126200,127300,123400,124200,159603,1598009.0,12866420.0
2016-03-24,125100,126300,123700,125900,136264,1619882.0,12866420.0
2016-03-25,125900,125900,121900,122200,94122,1572277.0,12866420.0
2016-03-28,123000,123200,119600,119800,103612,1541397.0,12866420.0
2016-03-29,120600,121800,120100,121500,94448,1563270.0,12866420.0
2016-03-30,121600,122500,119600,121900,94885,1568417.0,12866420.0
2016-03-31,122500,125500,122000,123900,121706,1594149.0,12866420.0
2016-04-01,124400,125700,123200,125000,138331,1608302.0,12866420.0
2016-04-04,126300,129800,125200,129000,195659,1659768.0,12866420.0
2016-04-05,129600,132100,129200,131600,178741,1693221.0,12866420.0
2016-04-06,131800,132700,128700,129300,114376,1663628.0,12866420.0
2016-04-07,129300,131000,127100,128900,94509,1658482.0,12866420.0
2016-04-08,128100,128500,124500,125000,179618,1608302.0,12866420.0
2016-04-11,125800,126000,122300,124800,186541,1605729.0,12866420.0
2016-04-12,124700,125700,123700,124500,74128,1601869.0,12866420.0
2016-04-14,125700,126100,123600,125000,96498,1608302.0,12866420.0
2016-04-15,124900,125600,121500,122600,85948,1577423.0,12866420.0
2016-04-18,123200,125800,122900,124800,87627,1605729.0,12866420.0
2016-04-19,124900,127100,124900,127000,85050,1634035.0,12866420.0
2016-04-20,127700,128900,125300,126900,74710,1632749.0,12866420.0
2016-04-21,126900,128300,126000,128100,95719,1648188.0,12866420.0
2016-04-22,128500,129800,127700,128900,102081,1658482.0,12866420.0
2016-04-25,130000,130900,127900,127900,88525,1645615.0,12866420.0
2016-04-26,127900,128200,126000,126700,74824,1630175.0,12866420.0
2016-04-27,127400,130100,127400,129800,130416,1670061.0,12866420.0
2016-04-28,131200,131200,128100,128100,84763,1648188.0,12866420.0
2016-04-29,128100,130300,127200,129400,68686,1664915.0,12866420.0
2016-05-02,130100,130200,124900,124900,88163,1607016.0,12866420.0
2016-05-03,126000,127700,125100,127300,63907,1637895.0,12866420.0
2016-05-04,128300,132500,127700,131700,248306,1694508.0,12866420.0
2016-05-09,133000,134300,131700,133000,150952,1711234.0,12866420.0
2016-05-10,133900,134900,131800,134500,133407,1730533.0,12866420.0
2016-05-11,137400,138600,132600,133200,439241,1713807.0,12866420.0
2016-05-12,135100,136600,133700,134600,165281,1731820.0,12866420.0
2016-05-13,135400,137000,135200,136500,148270,1756266.0,12866420.0
2016-05-16,138000,138000,134900,136000,96386,1749833.0,12866420.0
2016-05-17,136100,136800,133200,136000,105160,1749833.0,12866420.0
2016-05-18,136100,136500,134000,134100,65478,1725387.0,12866420.0
2016-05-19,133600,134900,131600,134100,80128,1725387.0,12866420.0
2016-05-20,133500,133800,131500,133400,57708,1716380.0,12866420.0
2016-05-23,133100,136100,133000,135500,49630,1743400.0,12866420.0
2016-05-24,134500,136300,133000,133000,52241,1711234.0,12866420.0
2016-05-25,133400,134200,129500,130000,166063,1672635.0,12866420.0
2016-05-26,130000,131600,128700,129800,81538,1670061.0,12866420.0
2016-05-27,130400,130500,128500,129300,57430,1663628.0,12866420.0
2016-05-30,129900,131300,128500,131200,65920,1688074.0,12866420.0
2016-05-31,131000,131000,129300,130700,73805,1681641.0,12866420.0
2016-06-01,131600,132900,130800,132800,63965,1708661.0,12866420.0
2016-06-02,133200,134800,132700,133000,65960,1711234.0,12866420.0
2016-06-03,133000,133600,130900,132700,55384,1707374.0,12866420.0
2016-06-07,133200,135300,132900,133400,47465,1716380.0,12866420.0
2016-06-08,133700,135200,133100,134100,75429,1725387.0,12866420.0
2016-06-09,135500,145200,135000,139800,755372,1798726.0,12866420.0
2016-06-10,141200,143200,139300,141200,182278,1816739.0,12866420.0
2016-06-13,140200,140300,137600,138200,97522,1778139.0,12866420.0
2016-06-14,137700,139000,135600,136800,61027,1760126.0,12866420.0
2016-06-15,136800,140800,136400,139200,96494,1791006.0,12866420.0
2016-06-16,140200,142200,136800,138300,114481,1779426.0,12866420.0
2016-06-17,141000,141000,135600,136100,98425,1751120.0,12866420.0
2016-06-20,136400,136700,133600,135500,141209,1743400.0,12866420.0
2016-06-21,136000,136700,134500,136300,89165,1753693.0,12866420.0
2016-06-22,136300,136600,131700,131800,141450,1695794.0,12866420.0
2016-06-23,132000,132100,127200,128700,169432,1655908.0,12866420.0
2016-06-24,130000,131000,121000,122100,248607,1570990.0,12866420.0
2016-06-27,118400,126200,118400,125400,130422,1613449.0,12866420.0
2016-06-28,125100,127100,124800,126400,100577,1626315.0,12866420.0
2016-06-29,128000,128000,126900,127000,75381,1634035.0,12866420.0
2016-06-30,128000,132800,127700,131500,144765,1691934.0,12866420.0
2016-07-01,131700,132400,129500,129800,74948,1670061.0,12866420.0
2016-07-04,129800,129800,127500,127800,78553,1644328.0,12866420.0
2016-07-05,127900,129400,127800,128100,61151,1648188.0,12866420.0
2016-07-06,127900,128100,125100,125100,119448,1609589.0,12866420.0
2016-07-07,126000,127700,125900,127500,63148,1640469.0,12866420.0
2016-07-08,127500,129000,125600,125800,55077,1618596.0,12866420.0
2016-07-11,125900,126800,125100,126700,30866,1630175.0,12866420.0
2016-07-12,127400,129200,126900,128300,76946,1650762.0,12866420.0
2016-07-13,129000,130900,126000,126200,99883,1623742.0,12866420.0
2016-07-14,126700,126900,122000,122400,162635,1574850.0,12866420.0
2016-07-15,122000,123200,118900,121200,146635,1559410.0,12866420.0
2016-07-18,119800,120900,118600,118900,134862,1529817.0,12866420.0
2016-07-19,120000,121100,119600,119700,96972,1540110.0,12866420.0
2016-07-20,119700,119800,114700,114700,244151,1475778.0,12866420.0
2016-07-21,115500,116700,114400,114900,210442,1478352.0,12866420.0
2016-07-22,115700,117100,115500,116900,124108,1504084.0,12866420.0
2016-07-25,117600,118000,116800,116900,76575,1504084.0,12866420.0
2016-07-26,117000,120400,117000,118000,84829,1518238.0,12866420.0
2016-07-27,117500,118800,117400,117900,46884,1516951.0,12866420.0
2016-07-28,118000,118900,114700,115500,80258,1486072.0,12866420.0
2016-07-29,115500,117300,115500,115600,60213,1487358.0,12866420.0
2016-08-01,115600,115900,110900,112600,140025,1448759.0,12866420.0
2016-08-02,112100,116500,112100,114500,71044,1473205.0,12866420.0
2016-08-03,115300,116200,112700,114000,45439,1466772.0,12866420.0
2016-08-04,114100,115000,112400,112800,52411,1451332.0,12866420.0
