팅크웨어(084730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-03,7310,7460,7220,7460,34022,59646.0,7995503.0
2014-11-04,7450,7500,7130,7400,25658,59167.0,7995503.0
2014-11-05,7310,7560,7300,7440,46079,59487.0,7995503.0
2014-11-06,7360,7800,7150,7800,24546,62365.0,7995503.0
2014-11-07,7540,8210,7540,8000,89947,63964.0,7995503.0
2014-11-10,8000,8040,7790,7800,9956,62365.0,7995503.0
2014-11-11,7730,7740,7500,7680,7752,61405.0,7995503.0
2014-11-12,7780,7840,7610,7770,25888,62125.0,7995503.0
2014-11-13,7850,7850,7700,7710,5314,61645.0,7995503.0
2014-11-14,7750,7800,7570,7640,14518,61086.0,7995503.0
2014-11-17,7310,7630,7310,7630,11378,61006.0,7995503.0
2014-11-18,7560,7690,7560,7670,3517,61326.0,7995503.0
2014-11-19,7690,7690,7500,7570,3373,60526.0,7995503.0
2014-11-20,7670,7670,7480,7650,5297,61166.0,7995503.0
2014-11-21,7530,7720,7530,7670,3536,61326.0,7995503.0
2014-11-24,7650,7770,7500,7500,10559,59966.0,7995503.0
2014-11-25,7610,7610,7510,7550,4063,60366.0,7995503.0
2014-11-26,7660,7920,7550,7710,21413,61645.0,7995503.0
2014-11-27,7710,7730,7610,7620,4803,60926.0,7995503.0
2014-11-28,7610,7740,7530,7740,6869,61885.0,7995503.0
2014-12-01,7760,7800,7550,7750,8926,61965.0,7995503.0
2014-12-02,7750,7790,7650,7750,11967,61965.0,7995503.0
2014-12-03,7800,7800,7690,7740,9364,61885.0,7995503.0
2014-12-04,7800,7810,7730,7790,19062,62285.0,7995503.0
2014-12-05,7740,7880,7740,7820,11015,62525.0,7995503.0
2014-12-08,7890,7980,7740,7960,21886,63644.0,7995503.0
2014-12-09,8100,8500,8030,8060,51275,64444.0,7995503.0
2014-12-10,8070,8170,7900,8100,18382,64764.0,7995503.0
2014-12-11,7900,8080,7900,7950,11919,63564.0,7995503.0
2014-12-12,7950,8060,7860,7860,12187,62845.0,7995503.0
2014-12-15,7860,8170,7700,7750,11026,61965.0,7995503.0
2014-12-16,7750,8030,7700,7700,5966,61565.0,7995503.0
2014-12-17,7880,7900,7600,7620,8531,60926.0,7995503.0
2014-12-18,7640,7820,7460,7590,12367,60686.0,7995503.0
2014-12-19,7600,7690,7580,7600,7169,60766.0,7995503.0
2014-12-22,7610,7800,7590,7600,8616,60766.0,7995503.0
2014-12-23,7600,7900,7600,7700,6191,61565.0,7995503.0
2014-12-24,7740,7850,7700,7700,7725,61565.0,7995503.0
2014-12-26,7660,7840,7650,7720,9570,61725.0,7995503.0
2014-12-29,7720,7850,7720,7720,11885,61725.0,7995503.0
2014-12-30,7660,7880,7660,7810,6638,62445.0,7995503.0
2015-01-02,7810,8000,7810,7860,7512,62845.0,7995503.0
2015-01-05,7790,7940,7770,7900,12776,63164.0,7995503.0
2015-01-06,7900,8230,7870,7910,35596,63244.0,7995503.0
2015-01-07,7970,8060,7910,8050,20611,64364.0,7995503.0
2015-01-08,8070,8100,7940,7940,11084,63484.0,7995503.0
2015-01-09,8000,8340,7980,8290,50780,66283.0,7995503.0
2015-01-12,8210,8450,8210,8250,27551,65963.0,7995503.0
2015-01-13,8260,8320,8210,8240,7701,65883.0,7995503.0
2015-01-14,8250,8340,8240,8300,7908,66363.0,7995503.0
2015-01-15,8300,8500,8260,8400,43893,67162.0,7995503.0
2015-01-16,8460,8460,8210,8210,22100,65643.0,7995503.0
2015-01-19,8370,8370,8150,8180,27264,65403.0,7995503.0
2015-01-20,8130,8280,8030,8030,11964,64204.0,7995503.0
2015-01-21,8040,8140,8030,8120,10444,64923.0,7995503.0
2015-01-22,8120,8220,8030,8140,16808,65083.0,7995503.0
2015-01-23,8210,8210,8080,8150,9499,65163.0,7995503.0
2015-01-26,8220,8280,8100,8100,21533,64764.0,7995503.0
2015-01-27,8120,8190,8100,8120,17202,64923.0,7995503.0
2015-01-28,8200,8350,8150,8350,25419,66762.0,7995503.0
2015-01-29,8390,8490,8250,8450,32077,67562.0,7995503.0
2015-01-30,8530,8550,8370,8430,14821,67402.0,7995503.0
2015-02-02,8430,8580,8330,8580,19975,68601.0,7995503.0
2015-02-03,8600,8790,8520,8670,26726,69321.0,7995503.0
2015-02-04,8750,8810,8620,8700,14964,69561.0,7995503.0
2015-02-05,8770,8770,8510,8600,16785,68761.0,7995503.0
2015-02-06,8600,8600,8470,8490,12871,67882.0,7995503.0
2015-02-09,8400,8450,8270,8290,24191,66283.0,7995503.0
2015-02-10,8290,8350,8160,8220,20614,65723.0,7995503.0
2015-02-11,8320,8320,8150,8270,8400,66123.0,7995503.0
2015-02-12,8250,8280,8200,8250,8218,65963.0,7995503.0
2015-02-13,8250,8290,8150,8250,9055,65963.0,7995503.0
2015-02-16,8250,8420,8160,8390,17927,67082.0,7995503.0
2015-02-17,8410,8450,8240,8400,16302,67162.0,7995503.0
2015-02-23,8520,8520,8300,8370,17677,66922.0,7995503.0
2015-02-24,8370,8430,8250,8300,17078,66363.0,7995503.0
2015-02-25,8230,8310,8210,8230,16751,65803.0,7995503.0
2015-02-26,8230,8380,8230,8290,19995,66283.0,7995503.0
2015-02-27,8310,8690,8290,8620,36836,68921.0,7995503.0
2015-03-02,8760,8760,8550,8630,52544,69001.0,7995503.0
2015-03-03,8670,9100,8660,8950,48931,71560.0,7995503.0
2015-03-04,8920,9130,8890,8890,25791,71080.0,7995503.0
2015-03-05,8890,9430,8790,9050,90715,72359.0,7995503.0
2015-03-06,8950,9060,8730,8730,34118,69801.0,7995503.0
2015-03-09,8690,8860,8650,8840,16761,70680.0,7995503.0
2015-03-10,8790,8870,8650,8740,22695,69881.0,7995503.0
2015-03-11,8740,9030,8680,9020,33542,72119.0,7995503.0
2015-03-12,9200,9200,8970,9020,22402,72119.0,7995503.0
2015-03-13,8970,9180,8970,9000,24862,71960.0,7995503.0
2015-03-16,9140,9140,8990,9090,20554,72679.0,7995503.0
2015-03-17,9150,10450,9150,10450,660143,83553.0,7995503.0
2015-03-18,10300,12000,10200,11500,1037436,91948.0,7995503.0
2015-03-19,11550,11950,10800,10850,457141,86751.0,7995503.0
2015-03-20,10850,11750,10550,11050,528403,88350.0,7995503.0
2015-03-23,11300,11450,10550,10800,225224,86351.0,7995503.0
2015-03-24,10750,11000,10300,10450,201992,83553.0,7995503.0
2015-03-25,10650,11050,10450,10550,277286,84353.0,7995503.0
2015-03-26,10600,10950,10450,10850,167105,86751.0,7995503.0
2015-03-27,10850,10900,10050,10250,256215,81954.0,7995503.0
2015-03-30,10250,10550,9960,10350,159489,82753.0,7995503.0
2015-03-31,10400,10700,10300,10450,257053,83553.0,7995503.0
2015-04-01,10650,10950,10400,10600,153258,84752.0,7995503.0
2015-04-02,10600,10600,10300,10350,80210,82753.0,7995503.0
2015-04-03,10550,10600,10150,10350,66337,82753.0,7995503.0
2015-04-06,10450,10600,10150,10550,64264,84353.0,7995503.0
2015-04-07,10750,10900,10200,10200,112591,81554.0,7995503.0
2015-04-08,10300,10500,10150,10400,74048,83153.0,7995503.0
2015-04-09,10400,10700,10200,10450,83016,83553.0,7995503.0
2015-04-10,10550,11150,10500,11000,251409,87951.0,7995503.0
2015-04-13,11300,11300,10500,10650,128279,85152.0,7995503.0
2015-04-14,10650,10700,9700,9980,496882,79795.0,7995503.0
2015-04-15,10250,11450,10150,11150,777491,89150.0,7995503.0
2015-04-16,11300,11350,10850,11250,196565,89949.0,7995503.0
2015-04-17,11300,11350,10800,10800,125228,86351.0,7995503.0
2015-04-20,10700,10800,10300,10300,118144,82354.0,7995503.0
2015-04-21,10550,10700,10350,10650,79268,85152.0,7995503.0
2015-04-22,10700,10700,9740,10200,157746,81554.0,7995503.0
2015-04-23,10200,10200,9620,9900,69318,79155.0,7995503.0
2015-04-24,9900,10100,9760,9960,50906,79635.0,7995503.0
2015-04-27,10300,10300,9830,9990,75995,79875.0,7995503.0
2015-04-28,9990,10050,9630,9650,103062,77157.0,7995503.0
2015-04-29,9580,10800,9550,10350,298970,82753.0,7995503.0
2015-04-30,10350,11250,10300,10550,290791,84353.0,7995503.0
2015-05-04,10500,11000,10250,10600,107090,84752.0,7995503.0
2015-05-06,10500,11250,10450,10850,189172,86751.0,7995503.0
2015-05-07,10950,11050,10250,10700,111255,85552.0,7995503.0
2015-05-08,10850,11000,10450,10700,89349,85552.0,7995503.0
2015-05-11,10700,10750,9970,10000,285172,79955.0,7995503.0
2015-05-12,10000,10150,9870,10100,66040,80755.0,7995503.0
2015-05-13,10000,11600,9910,11350,493072,90749.0,7995503.0
2015-05-14,11800,13050,11800,13050,440534,104341.0,7995503.0
2015-05-15,14000,15000,13650,15000,865691,119933.0,7995503.0
2015-05-18,14800,15450,14650,15150,481077,121132.0,7995503.0
2015-05-19,15150,16400,14700,16400,424247,131126.0,7995503.0
2015-05-20,16150,17000,15600,15950,191820,127528.0,7995503.0
2015-05-21,16150,16400,15350,15950,124285,127528.0,7995503.0
2015-05-22,16150,18300,15800,17600,200189,140721.0,7995503.0
2015-05-26,17350,18500,16250,16700,183020,133525.0,7995503.0
2015-05-27,16400,16900,16050,16150,230670,129127.0,7995503.0
2015-05-28,16450,18550,16250,17500,345309,139921.0,7995503.0
2015-05-29,17200,17650,16850,17000,103514,136210.0,8012377.0
2015-06-01,17000,17600,16600,17000,86948,136210.0,8012377.0
2015-06-02,17000,17300,16650,16800,100392,134608.0,8012377.0
2015-06-03,16850,19300,16200,18900,540654,151434.0,8012377.0
2015-06-04,18200,18800,18050,18750,202452,150232.0,8012377.0
2015-06-05,18850,18950,17700,18350,211915,147027.0,8012377.0
2015-06-08,18450,20050,18400,18650,275082,149431.0,8012377.0
2015-06-09,18650,19400,18550,19100,522904,153036.0,8012377.0
2015-06-10,19300,20350,18450,18800,186803,155550.0,8273934.0
2015-06-11,18800,19200,18400,18500,69276,153068.0,8273934.0
2015-06-12,18600,19050,17750,18300,130993,151413.0,8273934.0
2015-06-15,18300,18550,17550,17600,95177,145621.0,8273934.0
2015-06-16,17500,18750,17100,18500,156870,153068.0,8273934.0
2015-06-17,18500,19800,18500,19000,186542,157205.0,8273934.0
2015-06-18,19300,19850,19000,19500,157686,161342.0,8273934.0
2015-06-19,19850,20450,19600,19950,175774,165065.0,8273934.0
2015-06-22,20250,20600,19100,19500,114926,161342.0,8273934.0
2015-06-23,20000,20100,19400,19550,107206,161755.0,8273934.0
2015-06-24,19600,20900,19550,20250,194406,167547.0,8273934.0
2015-06-25,20300,20350,19000,19250,204989,159273.0,8273934.0
2015-06-26,19150,19550,18600,18900,162857,156377.0,8273934.0
2015-06-29,18550,18850,17050,17100,233271,141484.0,8273934.0
2015-06-30,16700,17450,16650,17450,95719,144380.0,8273934.0
2015-07-01,17350,17500,17000,17450,96873,144380.0,8273934.0
2015-07-02,17450,17750,17000,17300,104172,143139.0,8273934.0
2015-07-03,17300,17400,16500,16700,89459,138175.0,8273934.0
2015-07-06,16300,16350,15000,15200,364856,125764.0,8273934.0
2015-07-07,15500,16100,14750,15800,206454,130728.0,8273934.0
2015-07-08,15700,16400,15450,15600,115179,129073.0,8273934.0
2015-07-09,15200,16350,15150,16350,71085,135279.0,8273934.0
2015-07-10,16600,17450,15850,17150,139854,141898.0,8273934.0
2015-07-13,17800,18250,17500,18000,190922,148931.0,8273934.0
2015-07-14,18250,18250,17500,18100,84406,149758.0,8273934.0
2015-07-15,17900,19200,17900,19000,203993,157205.0,8273934.0
2015-07-16,19050,20700,18650,19700,164329,162996.0,8273934.0
2015-07-17,20000,20550,19200,19750,152888,163410.0,8273934.0
2015-07-20,20000,20450,19250,19400,139850,160514.0,8273934.0
2015-07-21,19600,19600,18500,18800,109516,155550.0,8273934.0
2015-07-22,18800,19100,18250,18900,130822,156377.0,8273934.0
2015-07-23,19400,19400,18500,19000,79197,157205.0,8273934.0
2015-07-24,18750,18800,18000,18100,89616,149758.0,8273934.0
2015-07-27,18100,18500,17050,17150,65020,141898.0,8273934.0
2015-07-28,17000,17400,16250,16900,88460,139829.0,8273934.0
2015-07-29,17400,17500,16800,17000,115667,140657.0,8273934.0
2015-07-30,17150,17950,15650,15700,134759,129901.0,8273934.0
2015-07-31,15600,16500,15000,16500,91451,137216.0,8316120.0
2015-08-03,16250,17250,15900,17050,47446,141790.0,8316120.0
2015-08-04,16700,18100,16600,18000,112189,149690.0,8316120.0
2015-08-05,17650,19100,17650,18550,132958,154264.0,8316120.0
2015-08-06,18750,19100,18350,18500,77875,153848.0,8316120.0
2015-08-07,18450,20600,18200,20350,214183,169233.0,8316120.0
2015-08-10,20850,21000,18850,19000,149251,158006.0,8316120.0
2015-08-11,18900,19250,17550,17750,246550,147611.0,8316120.0
2015-08-12,17150,17250,14500,15100,525651,125573.0,8316120.0
2015-08-13,15100,15700,14550,14900,256297,123910.0,8316120.0
2015-08-17,15100,15250,14600,14850,75853,123494.0,8316120.0
2015-08-18,15100,15100,13400,13500,182994,112268.0,8316120.0
2015-08-19,13800,14850,13350,14100,195146,117257.0,8316120.0
2015-08-20,13950,14750,13750,13900,99191,115594.0,8316120.0
2015-08-21,12900,14000,12100,13350,102232,111020.0,8316120.0
2015-08-24,12600,13750,12600,12950,205801,107694.0,8316120.0
2015-08-25,13500,14750,13000,14100,133093,119042.0,8442680.0
2015-08-26,13800,14250,13400,13600,115653,114820.0,8442680.0
2015-08-27,13750,14350,13400,13550,170099,114398.0,8442680.0
2015-08-28,13600,13700,12850,13100,388458,110599.0,8442680.0
2015-08-31,13100,13300,12900,13100,110847,110599.0,8442680.0
2015-09-01,13100,13600,12600,13100,269946,128066.0,9776005.0
2015-09-02,13050,13500,12850,13000,197243,127088.0,9776005.0
2015-09-03,13200,13400,12950,13050,936766,127577.0,9776005.0
2015-09-04,13050,14050,13050,13250,394348,129532.0,9776005.0
2015-09-07,13250,13750,12950,13550,106766,132465.0,9776005.0
2015-09-08,13550,14950,13550,14850,667920,145174.0,9776005.0
2015-09-09,15050,15200,14650,14950,256814,146151.0,9776005.0
2015-09-10,14800,15750,14650,15350,289154,150062.0,9776005.0
2015-09-11,15200,15600,14850,15400,124977,150550.0,9776005.0
2015-09-14,15550,15600,15150,15300,119584,149573.0,9776005.0
2015-09-15,15250,15850,15100,15100,183189,147618.0,9776005.0
2015-09-16,15200,15700,14900,15350,156707,150062.0,9776005.0
2015-09-17,15350,15800,15100,15200,96688,148595.0,9776005.0
2015-09-18,15250,15600,15150,15500,108950,151528.0,9776005.0
2015-09-21,15500,15700,15200,15450,62121,151039.0,9776005.0
2015-09-22,15450,16050,15350,16000,121897,156416.0,9776005.0
2015-09-23,15600,16050,15450,15650,57432,152994.0,9776005.0
2015-09-24,15700,15900,15400,15650,37544,152994.0,9776005.0
2015-09-25,15500,15700,14850,15600,47055,152506.0,9776005.0
2015-09-30,15300,15600,14800,14900,78658,145662.0,9776005.0
2015-10-01,15150,15150,14300,14750,89903,144196.0,9776005.0
2015-10-02,14700,14850,13450,13750,237050,134420.0,9776005.0
2015-10-05,13900,14000,13000,13500,448028,131976.0,9776005.0
2015-10-06,13800,14100,13500,13500,359162,131976.0,9776005.0
2015-10-07,14300,14750,13950,14200,546664,138819.0,9776005.0
2015-10-08,14250,14450,13950,14150,179860,138330.0,9776005.0
2015-10-12,14300,14300,13300,13950,176705,136375.0,9776005.0
2015-10-13,13950,14300,13700,13950,95967,136375.0,9776005.0
2015-10-14,14100,15800,13800,14150,788715,138330.0,9776005.0
2015-10-15,14350,14850,14150,14800,241542,144685.0,9776005.0
2015-10-16,15000,15200,14500,15150,212668,148106.0,9776005.0
2015-10-19,15200,16200,15200,16100,368538,157394.0,9776005.0
2015-10-20,16200,16650,15750,16150,210389,157882.0,9776005.0
2015-10-21,16100,16500,15850,16300,171032,159349.0,9776005.0
2015-10-22,16300,16300,15600,15650,97634,152994.0,9776005.0
2015-10-23,15650,15900,15400,15900,78816,155438.0,9776005.0
2015-10-26,16150,16350,15600,16200,123075,158371.0,9776005.0
2015-10-27,16300,16550,16100,16500,104856,161304.0,9776005.0
2015-10-28,16600,17950,16300,17350,366938,169614.0,9776005.0
2015-10-29,17550,17950,16900,17150,143160,167658.0,9776005.0
2015-10-30,17050,17350,16500,17300,140094,169125.0,9776005.0
2015-11-02,17350,17350,16050,16250,139128,158860.0,9776005.0
2015-11-03,16150,16300,15750,16150,88090,157882.0,9776005.0
2015-11-04,16500,16700,15850,16350,94596,159838.0,9776005.0
2015-11-05,16400,16400,15400,15400,163774,150550.0,9776005.0
2015-11-06,15250,15350,14100,14850,335168,145174.0,9776005.0
2015-11-09,15000,15400,14600,15300,110632,149573.0,9776005.0
2015-11-10,15000,15050,14600,14750,119730,144196.0,9776005.0
2015-11-11,14550,15400,14550,15200,50964,148595.0,9776005.0
2015-11-12,15350,15350,14950,15000,51544,146640.0,9776005.0
2015-11-13,15000,15300,14200,14500,136627,141752.0,9776005.0
2015-11-16,13800,14600,13600,14450,112242,141263.0,9776005.0
2015-11-17,14450,14750,14250,14500,31295,141752.0,9776005.0
2015-11-18,14500,14650,13800,14500,147785,141752.0,9776005.0
2015-11-19,14400,14400,14100,14200,42791,138819.0,9776005.0
2015-11-20,14150,14700,14100,14500,85911,141752.0,9776005.0
2015-11-23,14700,14700,14150,14350,49456,140286.0,9776005.0
2015-11-24,14350,14400,13950,14100,28215,137842.0,9776005.0
2015-11-25,14100,15050,13850,14950,131020,146151.0,9776005.0
2015-11-26,15000,15000,14600,14900,60623,145662.0,9776005.0
2015-11-27,14950,15000,14500,14500,34885,141752.0,9776005.0
2015-11-30,14600,14600,14100,14350,25424,140286.0,9776005.0
2015-12-01,14300,14500,14000,14300,54587,139797.0,9776005.0
2015-12-02,14300,14400,13750,14100,30597,137842.0,9776005.0
2015-12-03,14100,14100,13800,14000,28419,136864.0,9776005.0
2015-12-04,14000,14200,13600,13850,40786,135398.0,9776005.0
2015-12-07,13950,14000,13150,13650,123503,133442.0,9776005.0
2015-12-08,13450,13800,13150,13200,130064,129043.0,9776005.0
2015-12-09,13200,13250,12400,12700,105408,124155.0,9776005.0
2015-12-10,12700,12700,12050,12050,98838,117801.0,9776005.0
2015-12-11,12000,12150,11200,11300,104306,110469.0,9776005.0
2015-12-14,11000,11050,10400,10700,326618,104603.0,9776005.0
2015-12-15,10650,11100,10450,11050,87915,108025.0,9776005.0
2015-12-16,11050,11350,11000,11250,58424,109980.0,9776005.0
2015-12-17,11250,11450,10950,11400,46645,111446.0,9776005.0
2015-12-18,11200,11750,11150,11650,66565,113890.0,9776005.0
2015-12-21,11550,11800,11400,11600,19881,113402.0,9776005.0
2015-12-22,11950,11950,11400,11600,39357,113402.0,9776005.0
2015-12-23,11600,11950,11400,11700,44381,114379.0,9776005.0
2015-12-24,11700,11700,10900,11150,85881,109002.0,9776005.0
2015-12-28,11000,11350,10950,11300,40730,110469.0,9776005.0
2015-12-29,11300,11350,10750,10950,59977,107047.0,9776005.0
2015-12-30,11100,11100,10700,10800,65990,105581.0,9776005.0
2016-01-04,10850,11100,10700,10700,34797,104603.0,9776005.0
2016-01-05,10500,11250,10500,11250,69945,109980.0,9776005.0
2016-01-06,11200,11450,10550,11350,84366,110958.0,9776005.0
2016-01-07,11100,11450,10700,10700,90014,104603.0,9776005.0
2016-01-08,10400,10550,9980,10500,155919,102648.0,9776005.0
2016-01-11,10350,10600,9970,10300,271044,100693.0,9776005.0
2016-01-12,10500,12600,10450,11550,768489,112913.0,9776005.0
2016-01-13,11600,11800,11200,11700,213469,114379.0,9776005.0
2016-01-14,11450,12450,11350,12150,592750,118778.0,9776005.0
2016-01-15,12150,12900,11900,12900,425317,126110.0,9776005.0
2016-01-18,12500,12900,12400,12700,195133,124155.0,9776005.0
2016-01-19,12550,12800,12000,12250,92542,119756.0,9776005.0
2016-01-20,12150,12250,11600,12100,138120,118290.0,9776005.0
2016-01-21,11700,12000,11300,11550,81219,112913.0,9776005.0
2016-01-22,11750,12350,11650,12150,60812,118778.0,9776005.0
2016-01-25,12150,12450,11900,12400,67865,121222.0,9776005.0
2016-01-26,12350,12450,11950,12300,53962,120245.0,9776005.0
2016-01-27,12250,12550,12000,12500,95556,122200.0,9776005.0
2016-01-28,12400,13250,12400,13150,393980,128554.0,9776005.0
2016-01-29,13250,13250,12700,12850,125038,125622.0,9776005.0
2016-02-01,12950,12950,12300,12500,85222,122200.0,9776005.0
2016-02-02,12450,13700,12450,13250,287380,129532.0,9776005.0
2016-02-03,13100,13450,13000,13250,94367,129532.0,9776005.0
2016-02-04,13400,13400,12850,13000,76900,127088.0,9776005.0
2016-02-05,13000,13300,12700,12900,72969,126110.0,9776005.0
2016-02-11,12400,12450,11650,11650,107026,113890.0,9776005.0
2016-02-12,11400,11650,9900,10200,238653,99715.0,9776005.0
2016-02-15,10400,11000,10400,10900,120794,106558.0,9776005.0
2016-02-16,11000,11450,11000,11400,55231,111446.0,9776005.0
2016-02-17,11400,11850,11100,11400,97308,111446.0,9776005.0
2016-02-18,11500,11750,11400,11450,61555,111935.0,9776005.0
2016-02-19,11550,12400,11350,11900,111703,116334.0,9776005.0
2016-02-22,11950,12200,11850,11950,59453,116823.0,9776005.0
2016-02-23,12300,12300,11600,11700,86932,114379.0,9776005.0
2016-02-24,11550,12200,11550,12000,41062,117312.0,9776005.0
2016-02-25,12100,12100,11450,11450,56593,111935.0,9776005.0
2016-02-26,11550,11650,11200,11300,56581,110469.0,9776005.0
2016-02-29,11300,11350,10850,10950,69501,107047.0,9776005.0
2016-03-02,11050,11300,11000,11050,55348,108025.0,9776005.0
2016-03-03,11100,11250,10650,10800,89699,105581.0,9776005.0
2016-03-04,10850,10850,10550,10550,89414,103137.0,9776005.0
2016-03-07,10800,10900,10500,10600,121643,103626.0,9776005.0
2016-03-08,10700,10850,10400,10500,135953,102648.0,9776005.0
2016-03-09,10500,10950,10500,10850,109948,106070.0,9776005.0
2016-03-10,10900,10950,10750,10900,107453,106558.0,9776005.0
2016-03-11,10900,11350,10700,11350,115409,110958.0,9776005.0
2016-03-14,11400,11600,11200,11350,94461,110958.0,9776005.0
2016-03-15,11500,11650,11200,11200,59859,109491.0,9776005.0
2016-03-16,11200,11350,10900,10950,56411,107047.0,9776005.0
2016-03-17,11100,11200,10850,10900,76405,106558.0,9776005.0
2016-03-18,10950,11100,10900,11000,36861,107536.0,9776005.0
2016-03-21,11000,11050,10850,11050,35588,108025.0,9776005.0
2016-03-22,11050,11700,11050,11700,160336,114379.0,9776005.0
2016-03-23,11800,11850,11400,11500,132840,112424.0,9776005.0
2016-03-24,11500,11550,11150,11150,79293,109002.0,9776005.0
2016-03-25,11600,11750,11350,11500,97844,112424.0,9776005.0
2016-03-28,11550,12150,11350,12000,186841,117312.0,9776005.0
2016-03-29,12200,12200,11750,11850,107579,115846.0,9776005.0
2016-03-30,12000,12150,11750,11850,96443,115846.0,9776005.0
2016-03-31,11850,11900,11650,11700,79372,114379.0,9776005.0
2016-04-01,11750,12150,11650,12000,117694,117312.0,9776005.0
2016-04-04,12000,12250,11900,12200,132150,119267.0,9776005.0
2016-04-05,12150,12150,11900,12000,59669,117312.0,9776005.0
2016-04-06,11900,12450,11850,12250,136112,119756.0,9776005.0
2016-04-07,12250,13900,12050,13400,1333018,130998.0,9776005.0
2016-04-08,13550,14550,13450,14250,1139256,139308.0,9776005.0
2016-04-11,14100,14300,13950,14150,251599,138330.0,9776005.0
2016-04-12,14150,14200,13600,14150,355624,138330.0,9776005.0
