마크로젠(038290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-25,9266,9299,9133,9233,23461,73552.0,5310593.0
2011-03-28,9266,9266,9066,9167,21082,73021.0,5310593.0
2011-03-29,9266,9300,8900,8967,31118,71427.0,5310593.0
2011-03-30,8966,9200,8966,9200,21372,73286.0,5310593.0
2011-03-31,9199,9399,9099,9333,27218,74348.0,5310593.0
2011-04-01,9333,9466,9233,9467,22700,75410.0,5310593.0
2011-04-04,9500,9700,9366,9400,42243,74879.0,5310593.0
2011-04-05,9400,9566,9300,9467,26196,75410.0,5310593.0
2011-04-06,9466,9566,9266,9400,28479,74879.0,5310593.0
2011-04-07,9400,9400,9166,9267,35911,73817.0,5310593.0
2011-04-08,9500,9800,9466,9600,83392,76473.0,5310593.0
2011-04-11,9533,9666,9266,9267,43623,73817.0,5310593.0
2011-04-12,9266,9566,9233,9300,44955,74083.0,5310593.0
2011-04-13,9300,9433,9166,9267,26355,73817.0,5310593.0
2011-04-14,9299,9466,9199,9433,28851,75145.0,5310593.0
2011-04-15,9400,9933,9333,9933,98149,79128.0,5310593.0
2011-04-18,9866,10000,9733,9933,44871,79128.0,5310593.0
2011-04-19,9766,10266,9733,10033,79175,79924.0,5310593.0
2011-04-20,10233,10333,9933,10067,61300,80190.0,5310593.0
2011-04-21,10133,10133,9733,9800,47251,78066.0,5310593.0
2011-04-22,9766,9966,9600,9633,37609,76738.0,5310593.0
2011-04-25,9766,9833,9500,9500,35039,75676.0,5310593.0
2011-04-26,9533,9733,9166,9267,60691,73817.0,5310593.0
2011-04-27,9366,9433,9166,9267,27713,73817.0,5310593.0
2011-04-28,9500,9733,9200,9400,48383,74879.0,5310593.0
2011-04-29,9433,9433,9100,9300,34380,74083.0,5310593.0
2011-05-02,9233,9466,9133,9400,14882,74879.0,5310593.0
2011-05-03,9266,9399,9166,9333,20334,74348.0,5310593.0
2011-05-04,9366,9399,9166,9333,24324,74348.0,5310593.0
2011-05-06,9300,9333,9200,9267,22836,73817.0,5310593.0
2011-05-09,9266,9466,9199,9333,16347,74348.0,5310593.0
2011-05-11,9299,9499,9199,9433,19183,75145.0,5310593.0
2011-05-12,9366,9466,9200,9400,24567,74879.0,5310593.0
2011-05-13,9400,9533,9300,9400,16530,74879.0,5310593.0
2011-05-16,9399,9533,9233,9233,25823,73552.0,5310593.0
2011-05-17,9266,9366,9100,9300,19869,74083.0,5310593.0
2011-05-18,9299,9299,8966,9133,46905,72755.0,5310593.0
2011-05-19,9133,9166,8633,8633,65912,68772.0,5310593.0
2011-05-20,8500,8700,8466,8700,26046,69303.0,5310593.0
2011-05-23,8666,8766,8333,8600,21693,68507.0,5310593.0
2011-05-24,8366,8633,8366,8533,14585,67976.0,5310593.0
2011-05-25,8599,8599,8299,8333,13268,66382.0,5310593.0
2011-05-26,8433,8433,8266,8333,25911,66382.0,5310593.0
2011-05-27,8400,8400,8133,8133,47054,64789.0,5310593.0
2011-05-30,8266,8333,8166,8200,13655,65320.0,5310593.0
2011-05-31,8333,8433,8266,8333,21247,66382.0,5310593.0
2011-06-01,8500,8500,8266,8300,15373,66117.0,5310593.0
2011-06-02,8233,8233,8033,8200,24794,65320.0,5310593.0
2011-06-03,8100,8233,8100,8167,13297,65055.0,5310593.0
2011-06-07,8199,8399,8166,8233,18908,65586.0,5310593.0
2011-06-08,8133,8366,8133,8233,12158,65586.0,5310593.0
2011-06-09,8266,8566,8233,8300,17722,66117.0,5310593.0
2011-06-10,8299,8399,8166,8233,11865,65586.0,5310593.0
2011-06-13,8100,8200,7933,8067,19970,64258.0,5310593.0
2011-06-14,7966,8066,7766,7800,32854,62134.0,5310593.0
2011-06-15,7900,8000,7800,7933,20797,63196.0,5310593.0
2011-06-16,7900,7900,7600,7667,19384,61072.0,5310593.0
2011-06-17,7666,7833,7533,7600,15411,60541.0,5310593.0
2011-06-20,7666,8033,7666,7933,33148,63196.0,5310593.0
2011-06-21,7833,7966,7700,7800,19386,62134.0,5310593.0
2011-06-22,7933,8133,7766,7867,19985,62665.0,5310593.0
2011-06-23,7966,8033,7766,7867,21601,62665.0,5310593.0
2011-06-24,8200,8566,8066,8300,109282,66117.0,5310593.0
2011-06-27,8499,9533,8499,9533,366089,75941.0,5310593.0
2011-06-28,9700,9733,9066,9267,255000,73817.0,5310593.0
2011-06-29,8999,9066,8599,8733,116323,69569.0,5310593.0
2011-06-30,8900,9200,8733,8800,70621,70100.0,5310593.0
2011-07-01,8866,9300,8733,9300,113298,74083.0,5310593.0
2011-07-04,10166,10666,9666,9667,982905,77004.0,5310593.0
2011-07-05,9666,9766,9333,9633,203244,76738.0,5310593.0
2011-07-06,9766,10233,9633,9700,236880,77269.0,5310593.0
2011-07-07,9500,10633,9433,10300,320976,82049.0,5310593.0
2011-07-08,10133,10433,9933,9933,176250,79128.0,5310593.0
2011-07-11,10033,10200,9700,9700,96857,77269.0,5310593.0
2011-07-12,9666,11133,9633,10700,480762,85235.0,5310593.0
2011-07-13,10833,11133,10300,11133,234229,88687.0,5310593.0
2011-07-14,11900,12800,11100,11333,1252881,90280.0,5310593.0
2011-07-15,11200,11766,11133,11600,250990,92404.0,5310593.0
2011-07-18,11666,12233,11433,12000,197204,95591.0,5310593.0
2011-07-19,11966,12166,11533,11733,233094,93466.0,5310593.0
2011-07-20,11966,11966,11333,11533,163929,91873.0,5310593.0
2011-07-21,11533,11633,10533,10633,245074,84704.0,5310593.0
2011-07-22,10866,11566,10766,11333,305057,90280.0,5310593.0
2011-07-25,11333,11733,11166,11533,142157,91873.0,5310593.0
2011-07-26,11700,12566,11400,11867,392425,94529.0,5310593.0
2011-07-27,12033,12166,11800,11967,127071,95325.0,5310593.0
2011-07-28,11800,12200,11733,12000,111250,95591.0,5310593.0
2011-07-29,12000,12533,11366,11367,199988,90546.0,5310593.0
2011-08-01,11600,11933,11466,11767,70402,93732.0,5310593.0
2011-08-02,11766,12166,11466,11733,94932,93466.0,5310593.0
2011-08-03,11533,11533,11166,11400,80690,90811.0,5310593.0
2011-08-04,11633,11633,10666,10667,112706,84969.0,5310593.0
2011-08-05,9633,10133,9333,9900,141266,78862.0,5310593.0
2011-08-08,9666,10066,8499,8833,171848,70365.0,5310593.0
2011-08-09,8266,8666,7533,8667,178899,69038.0,5310593.0
2011-08-10,9266,9499,9066,9233,121323,73552.0,5310593.0
2011-08-11,8733,9600,8733,9500,102299,75676.0,5310593.0
2011-08-12,9800,10666,9700,10067,203133,80190.0,5310593.0
2011-08-16,10600,11566,10300,11567,370114,92139.0,5310593.0
2011-08-17,11500,11700,11266,11533,151211,91873.0,5310593.0
2011-08-18,11766,11833,10666,11033,117728,87890.0,5310593.0
2011-08-19,10333,10866,10266,10367,101871,82580.0,5310593.0
2011-08-22,10400,11200,10200,10733,137131,85501.0,5310593.0
2011-08-23,10733,11333,10733,11100,87647,88421.0,5310593.0
2011-08-24,11366,11533,10600,10633,88939,84704.0,5310593.0
2011-08-25,10800,11066,10366,10367,46089,82580.0,5310593.0
2011-08-26,10400,10600,10233,10600,29333,84438.0,5310593.0
2011-08-29,10966,11400,10833,10900,90841,86828.0,5310593.0
2011-08-30,10899,10966,10533,10833,62523,86297.0,5310593.0
2011-08-31,10900,11133,10700,11067,53041,88156.0,5310593.0
2011-09-01,11200,11366,10566,10667,95956,84969.0,5310593.0
2011-09-02,10633,10833,10300,10400,48567,82845.0,5310593.0
2011-09-05,10300,10500,9966,10067,59279,80190.0,5310593.0
2011-09-06,9933,10033,9266,9433,62781,75145.0,5310593.0
2011-09-07,9666,10033,9533,9900,63269,78862.0,5310593.0
2011-09-08,10033,10200,9633,9767,38581,77800.0,5310593.0
2011-09-09,9866,9866,9533,9600,15355,76473.0,5310593.0
2011-09-14,9566,9900,9166,9167,51947,73021.0,5310593.0
2011-09-15,9500,9566,9033,9200,31494,73286.0,5310593.0
2011-09-16,9533,10566,9500,10367,171595,82580.0,5310593.0
2011-09-19,10466,11100,10133,10133,287267,80721.0,5310593.0
2011-09-20,10200,10300,9866,10000,100459,79659.0,5310593.0
2011-09-21,10133,10533,10000,10067,90231,80190.0,5310593.0
2011-09-22,9900,10433,9733,10400,86855,82845.0,5310593.0
2011-09-23,9866,10166,9466,9500,93011,75676.0,5310593.0
2011-09-26,9566,9700,8333,8800,153229,70100.0,5310593.0
2011-09-27,9133,9866,8933,9800,56755,78066.0,5310593.0
2011-09-28,9933,9933,9333,9467,40032,75410.0,5310593.0
2011-09-29,9333,9733,9233,9500,54634,75676.0,5310593.0
2011-09-30,9533,9699,9133,9233,108129,73552.0,5310593.0
2011-10-04,8666,8900,8500,8867,52490,70631.0,5310593.0
2011-10-05,8966,9166,8666,8700,47649,69303.0,5310593.0
2011-10-06,8900,9266,8866,9000,36831,71693.0,5310593.0
2011-10-07,9066,9466,9066,9200,42831,73286.0,5310593.0
2011-10-10,9333,10200,9200,9967,135163,79393.0,5310593.0
2011-10-11,10466,11433,9966,10867,576042,86563.0,5310593.0
2011-10-12,10766,11000,10400,10800,200148,86032.0,5310593.0
2011-10-13,10933,11099,10433,10833,143732,86297.0,5310593.0
2011-10-14,10833,12433,10666,12433,870950,99043.0,5310593.0
2011-10-17,13466,14266,13266,14267,359311,113647.0,5310593.0
2011-10-18,15866,16400,15766,16400,500099,130641.0,5310593.0
2011-10-19,17333,18833,16733,17767,2597699,141527.0,5310593.0
2011-10-20,17766,18266,15900,16800,1564875,133827.0,5310593.0
2011-10-21,17133,17400,15033,16533,1358704,131703.0,5310593.0
2011-10-24,17066,19000,16000,19000,1306298,151352.0,5310593.0
2011-10-25,20266,21500,19400,19700,1977127,156928.0,5310593.0
2011-10-26,19166,22633,19000,21300,1847762,169673.0,5310593.0
2011-10-27,21433,22133,19533,20733,1023330,165159.0,5310593.0
2011-10-28,21133,21133,18566,20300,782208,161708.0,5310593.0
2011-10-31,20833,21533,19366,19533,688714,155600.0,5310593.0
2011-11-01,19300,19466,18066,19300,670049,153742.0,5310593.0
2011-11-02,18666,20133,18333,19500,663477,155335.0,5310593.0
2011-11-03,20300,21233,17266,17267,986817,137544.0,5310593.0
2011-11-04,17666,19833,17133,19833,987886,157990.0,5310593.0
2011-11-07,20800,22666,20333,21700,1229999,172860.0,5310593.0
2011-11-08,21266,22166,20433,20667,583838,164628.0,5310593.0
2011-11-09,20666,23766,20599,23767,1303264,189323.0,5310593.0
2011-11-10,24300,27266,23666,25167,2957762,200475.0,5310593.0
2011-11-11,25533,28633,24733,27267,1696936,217203.0,5310593.0
2011-11-14,28466,30799,27833,30467,1442968,242694.0,5310593.0
2011-11-15,31233,32866,29333,30867,1738901,245880.0,5310593.0
2011-11-16,30366,30633,26666,26667,1235901,212424.0,5310593.0
2011-11-17,27000,30666,27000,30667,1584889,244287.0,5310593.0
2011-11-18,31533,33933,30099,32467,2164641,258626.0,5310593.0
2011-11-21,30733,31799,27600,27600,1477018,219859.0,5310593.0
2011-11-22,27600,31733,27000,31733,1584150,252784.0,5310593.0
2011-11-23,31200,31933,27799,29467,1627163,234728.0,5310593.0
2011-11-24,28833,30266,26200,28000,1168276,223045.0,5310593.0
2011-11-25,27666,27866,25666,26667,865814,212424.0,5310593.0
2011-11-28,26800,28300,26433,26667,598527,212424.0,5310593.0
2011-11-29,27200,29033,26800,27867,1271971,221983.0,5310593.0
2011-11-30,28066,30633,27533,28733,1320632,239141.0,5548505.0
2011-12-01,29200,29600,26333,27467,888160,228598.0,5548505.0
2011-12-02,27000,27233,25266,25667,843809,213617.0,5548505.0
2011-12-05,26000,27099,25566,25967,565596,216114.0,5548505.0
2011-12-06,25933,26766,23933,24467,585467,203630.0,5548505.0
2011-12-07,25000,26500,24800,25200,777977,209733.0,5548505.0
2011-12-08,25233,25766,23400,24200,676570,201411.0,5548505.0
2011-12-09,23966,24833,23033,23133,575086,192533.0,5548505.0
2011-12-12,23733,24400,23200,23800,638391,198082.0,5548505.0
2011-12-13,24000,27366,23366,26533,2168113,220830.0,5548505.0
2011-12-14,26666,26733,24000,24233,999503,201688.0,5548505.0
2011-12-15,24000,25400,23200,23267,595841,193643.0,5548505.0
2011-12-16,23500,24533,22433,23333,678313,194198.0,5548505.0
2011-12-19,23600,24700,20400,21533,695357,179217.0,5548505.0
2011-12-20,21800,23000,21633,22700,404055,188927.0,5548505.0
2011-12-21,23200,24400,22966,23567,448908,196140.0,5548505.0
2011-12-22,23800,27100,23800,26000,1539906,216392.0,5548505.0
2011-12-23,26566,26933,25333,25467,799776,211953.0,5548505.0
2011-12-26,25866,26833,25166,25633,518894,213340.0,5548505.0
2011-12-27,25800,26200,23366,24267,486970,201966.0,5548505.0
2011-12-28,24166,24966,23666,23900,230605,198914.0,5548505.0
2011-12-29,23800,24433,23033,24133,310711,200856.0,5548505.0
2012-01-02,24600,26000,24466,25733,344338,214172.0,5548505.0
2012-01-03,26300,26300,25366,25700,281569,213895.0,5548505.0
2012-01-04,25733,29133,25200,27933,1240046,232482.0,5548505.0
2012-01-05,27933,28966,27333,27933,581763,232482.0,5548505.0
2012-01-06,28200,28899,26866,28000,403244,233037.0,5548505.0
2012-01-09,27333,28233,26000,26800,544252,223050.0,5548505.0
2012-01-10,26600,27966,26200,26467,397258,220276.0,5548505.0
2012-01-11,26800,27766,25866,27067,496582,225269.0,5548505.0
2012-01-12,27033,27300,26033,26033,218236,216669.0,5548505.0
2012-01-13,26033,26466,25600,26200,183310,218056.0,5548505.0
2012-01-16,26066,26600,25733,26033,162757,216669.0,5548505.0
2012-01-17,26199,26333,25200,25367,261449,211121.0,5548505.0
2012-01-18,25533,25666,23333,23333,460694,194198.0,5548505.0
2012-01-19,23666,24200,22633,22667,308874,188649.0,5548505.0
2012-01-20,22800,22966,21066,21467,444708,178662.0,5548505.0
2012-01-25,21400,22400,21400,22133,163538,184210.0,5548505.0
2012-01-26,22233,22433,21533,21600,172221,179772.0,5548505.0
2012-01-27,21666,22400,21533,21533,191948,179217.0,5548505.0
2012-01-30,21533,21733,19933,19933,298266,165900.0,5548505.0
2012-01-31,19666,20366,19533,19933,243078,165900.0,5548505.0
2012-02-01,20166,20333,19299,19667,243712,163681.0,5548505.0
2012-02-02,19766,21166,19333,21133,459278,175888.0,5548505.0
2012-02-03,21066,21066,20000,20067,225221,167010.0,5548505.0
2012-02-06,20733,21666,20533,20867,420291,173668.0,5548505.0
2012-02-07,20633,21199,20100,20300,181826,168952.0,5548505.0
2012-02-08,20399,20866,20233,20567,122152,171171.0,5548505.0
2012-02-09,20433,20766,19966,20067,156345,167010.0,5548505.0
2012-02-10,20266,21166,20033,20600,212192,171449.0,5548505.0
2012-02-13,20666,21366,20433,21100,147677,175610.0,5548505.0
2012-02-14,21300,21700,20700,20733,199603,172559.0,5548505.0
2012-02-15,21066,21333,20833,21333,157894,177552.0,5548505.0
2012-02-16,21666,21700,20466,20500,198467,170617.0,5548505.0
2012-02-17,20600,20933,20133,20367,145985,169507.0,5548505.0
2012-02-20,20600,20699,20199,20367,97565,169507.0,5548505.0
2012-02-21,20466,20566,20266,20333,85250,169229.0,5548505.0
2012-02-22,20400,20966,20333,20433,97151,170062.0,5548505.0
2012-02-23,20366,20433,19366,19367,208962,161184.0,5548505.0
2012-02-24,19199,19366,18133,18367,295078,152861.0,5548505.0
2012-02-27,18133,18733,18033,18267,103182,152029.0,5548505.0
2012-02-28,18133,18566,17800,18000,105009,149810.0,5548505.0
2012-02-29,18100,18266,17533,18000,139171,149810.0,5548505.0
2012-03-02,18066,18633,17833,18500,118631,153971.0,5548505.0
2012-03-05,18633,18733,18233,18233,79349,151752.0,5548505.0
2012-03-06,18200,18366,16633,16933,197455,140932.0,5548505.0
2012-03-07,16666,17233,16400,16900,80407,140655.0,5548505.0
2012-03-08,17000,18933,16933,18333,484927,152584.0,5548505.0
2012-03-09,18333,18399,17533,17967,113419,149532.0,5548505.0
2012-03-12,17866,18000,16866,16933,132278,140932.0,5548505.0
2012-03-13,17066,17466,16866,17367,68074,144539.0,5548505.0
2012-03-14,17466,17766,17266,17367,89336,144539.0,5548505.0
2012-03-15,17533,18300,17100,17933,166806,149255.0,5548505.0
2012-03-16,17966,18833,17600,18400,286953,153139.0,5548505.0
2012-03-19,17933,18766,17900,18733,184167,155913.0,5548505.0
2012-03-20,18866,18866,18066,18133,100479,150919.0,5548505.0
2012-03-21,18266,18533,17866,18433,78172,153416.0,5548505.0
2012-03-22,18533,18700,18000,18000,97710,149810.0,5548505.0
2012-03-23,17900,17900,16900,17300,128123,143984.0,5548505.0
2012-03-26,17299,17599,16866,17467,94366,145371.0,5548505.0
2012-03-27,17533,17800,17000,17000,152279,141487.0,5548505.0
2012-03-28,18300,19200,17700,17733,401244,147590.0,5548505.0
2012-03-29,17800,17800,16666,16900,156584,140655.0,5548505.0
2012-03-30,16933,17233,16666,16933,84833,140932.0,5548505.0
2012-04-02,17033,17166,16766,16967,44997,141209.0,5548505.0
2012-04-03,17266,17266,16533,16533,86962,137603.0,5548505.0
2012-04-04,16333,16966,15066,15267,241150,127061.0,5548505.0
2012-04-05,14733,15266,14300,14800,114972,123177.0,5548505.0
2012-04-06,15000,16200,14933,15067,258992,125396.0,5548505.0
2012-04-09,14466,16300,14433,14800,343299,123177.0,5548505.0
2012-04-10,14700,15333,13933,14200,158499,118183.0,5548505.0
2012-04-12,14133,15433,14133,14567,163242,121235.0,5548505.0
2012-04-13,14833,15133,14733,14900,92042,124009.0,5548505.0
2012-04-16,16266,16833,15700,15700,443108,130667.0,5548505.0
2012-04-17,15600,15833,14866,14967,169617,124564.0,5548505.0
2012-04-18,15233,15366,15066,15067,66039,125396.0,5548505.0
2012-04-19,14933,15200,14700,15000,69692,124841.0,5548505.0
2012-04-20,15133,15733,15000,15000,141956,124841.0,5548505.0
2012-04-23,15133,15200,14433,14467,95104,120403.0,5548505.0
2012-04-24,14100,14433,13933,14000,87877,116519.0,5548505.0
2012-04-25,14133,14333,13466,13467,94706,112080.0,5548505.0
2012-04-26,13633,13833,12800,12867,85181,107086.0,5548505.0
2012-04-27,12900,13333,12766,12900,71393,107364.0,5548505.0
2012-04-30,13100,14200,12933,13267,136175,110415.0,5548505.0
2012-05-02,13600,13666,13200,13500,57570,112357.0,5548505.0
2012-05-03,13733,15133,13733,14533,355381,120957.0,5548505.0
2012-05-04,14466,14700,14000,14167,87537,117906.0,5548505.0
2012-05-07,14166,14166,13566,13633,54366,113467.0,5548505.0
2012-05-08,13733,13866,13499,13800,43455,114854.0,5548505.0
2012-05-09,13666,13800,13166,13267,46677,110415.0,5548505.0
2012-05-10,13400,13866,13266,13600,42782,113190.0,5548505.0
2012-05-11,13800,15333,13800,14400,440348,119848.0,5548505.0
2012-05-14,14666,15166,14199,14833,176153,123454.0,5548505.0
2012-05-15,14566,15300,14500,14867,146885,123732.0,5548505.0
2012-05-16,14900,15633,14200,14267,212363,118738.0,5548505.0
2012-05-17,14333,15299,14200,15000,156089,124841.0,5548505.0
2012-05-18,14833,14933,13333,13333,174804,110970.0,5548505.0
2012-05-21,13400,13766,13100,13233,110502,110138.0,5548505.0
2012-05-22,13633,14333,13466,14133,123515,117628.0,5548505.0
2012-05-23,14266,14633,14066,14400,117812,119848.0,5548505.0
2012-05-24,14499,14600,13766,14333,127044,119293.0,5548505.0
2012-05-25,14633,15600,14600,15200,320484,126506.0,5548505.0
2012-05-29,15133,15933,15133,15200,159129,126506.0,5548505.0
2012-05-30,15366,16033,15000,15867,151237,132054.0,5548505.0
2012-05-31,15533,16266,15466,15867,161247,132054.0,5548505.0
2012-06-01,15866,16400,15800,15800,181588,131500.0,5548505.0
2012-06-04,15066,15433,14466,14533,180184,120957.0,5548505.0
2012-06-05,14866,15200,14700,15200,106837,126506.0,5548505.0
2012-06-07,15533,16266,15366,16000,189000,133164.0,5548505.0
2012-06-08,16266,17800,16133,16400,693210,136493.0,5548505.0
2012-06-11,16766,16933,16466,16533,167390,137603.0,5548505.0
2012-06-12,16200,17833,16166,17067,281078,142042.0,5548505.0
2012-06-13,17233,17566,16666,16867,159266,140377.0,5548505.0
2012-06-14,16866,17233,16166,16333,160435,135938.0,5548505.0
2012-06-15,16533,16566,15766,16167,126885,134551.0,5548505.0
2012-06-18,16533,17200,16466,17000,147205,141487.0,5548505.0
2012-06-19,16999,17499,16733,17067,142354,142042.0,5548505.0
2012-06-20,17366,17400,16700,16700,100342,138990.0,5548505.0
2012-06-21,16733,16900,16266,16600,102534,138158.0,5548505.0
2012-06-22,16333,16533,16200,16433,73842,136771.0,5548505.0
2012-06-25,16666,16666,16200,16267,66562,135384.0,5548505.0
2012-06-26,16066,16499,15266,15433,164957,128448.0,5548505.0
2012-06-27,15566,15933,15333,15467,112604,128725.0,5548505.0
2012-06-28,15666,16000,15366,15600,102069,129835.0,5548505.0
2012-06-29,16166,16466,15533,15600,155031,129835.0,5548505.0
2012-07-02,15766,16666,15533,16000,151672,133164.0,5548505.0
2012-07-03,16166,16633,16000,16500,113166,137325.0,5548505.0
2012-07-04,16599,17066,16466,16467,137016,137048.0,5548505.0
2012-07-05,16500,16733,16333,16467,64621,137048.0,5548505.0
2012-07-06,16600,16666,15833,16000,101925,133164.0,5548505.0
2012-07-09,15700,15900,15533,15567,64517,129558.0,5548505.0
2012-07-10,15699,15966,15533,15533,52218,129280.0,5548505.0
2012-07-11,15633,15733,15400,15533,41259,129280.0,5548505.0
2012-07-12,15533,15800,14933,14967,80662,124564.0,5548505.0
2012-07-13,14900,14966,13900,14633,136758,121790.0,5548505.0
2012-07-16,14733,15066,14533,14667,44467,122067.0,5548505.0
2012-07-17,14400,14666,14233,14267,71531,118738.0,5548505.0
2012-07-18,14266,14433,13700,13833,81700,117952.0,5684454.0
2012-07-19,13966,14400,13900,14100,72782,120226.0,5684454.0
2012-07-20,14266,15033,14200,14733,117660,125626.0,5684454.0
2012-07-23,14666,14900,14366,14667,54648,125058.0,5684454.0
2012-07-24,14733,15299,14733,15133,95108,129037.0,5684454.0
2012-07-25,14866,14933,14266,14267,65300,121647.0,5684454.0
2012-07-26,14400,14766,14300,14667,36377,125058.0,5684454.0
2012-07-27,14866,15000,14566,14667,31747,125058.0,5684454.0
2012-07-30,14966,16199,14766,15833,209819,135006.0,5684454.0
2012-07-31,15866,15933,15500,15600,85741,133016.0,5684454.0
2012-08-01,15566,15900,15400,15733,50940,134153.0,5684454.0
2012-08-02,15700,16533,15600,16267,191108,138701.0,5684454.0
2012-08-03,16100,16833,16033,16433,127836,140122.0,5684454.0
2012-08-06,16633,16833,16133,16300,86634,138985.0,5684454.0
2012-08-07,16166,16566,16066,16167,51448,137848.0,5684454.0
2012-08-08,16333,16600,16133,16300,73746,138985.0,5684454.0
2012-08-09,16133,16666,16100,16267,55910,138701.0,5684454.0
2012-08-10,16600,17666,16600,16933,319787,144385.0,5684454.0
2012-08-13,17166,17700,17033,17167,158969,146375.0,5684454.0
2012-08-14,17466,18366,17199,18367,288151,156607.0,5684454.0
2012-08-16,18333,18699,17999,18667,241594,159165.0,5684454.0
2012-08-17,18800,19333,18500,18700,214479,159449.0,5684454.0
