KTH(036030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-05,6560,6730,6480,6480,35425,223560.0,34500000.0
2010-08-06,6500,6700,6450,6570,19068,226665.0,34500000.0
2010-08-09,6550,6750,6550,6710,30683,231495.0,34500000.0
2010-08-10,6720,6840,6690,6840,37582,235980.0,34500000.0
2010-08-11,6900,6900,6690,6700,32117,231150.0,34500000.0
2010-08-12,6600,6700,6560,6560,32002,226320.0,34500000.0
2010-08-13,6530,6700,6530,6600,26798,227700.0,34500000.0
2010-08-16,6600,6670,6580,6580,38273,227010.0,34500000.0
2010-08-17,6580,6690,6560,6560,19727,226320.0,34500000.0
2010-08-18,6600,6640,6520,6600,24844,227700.0,34500000.0
2010-08-19,6680,6950,6570,6810,53574,234945.0,34500000.0
2010-08-20,6730,6840,6680,6750,17998,232875.0,34500000.0
2010-08-23,6760,6880,6670,6680,33105,230460.0,34500000.0
2010-08-24,6700,6730,6580,6730,29382,232185.0,34500000.0
2010-08-25,6730,6730,6550,6580,24829,227010.0,34500000.0
2010-08-26,6610,6810,6610,6700,45409,231150.0,34500000.0
2010-08-27,6780,6780,6500,6550,40617,225975.0,34500000.0
2010-08-30,6690,6690,6500,6530,30508,225285.0,34500000.0
2010-08-31,6600,6600,6350,6360,51815,219420.0,34500000.0
2010-09-01,6370,6470,6300,6350,55241,219075.0,34500000.0
2010-09-02,6390,6410,6300,6350,49947,219075.0,34500000.0
2010-09-03,6480,6480,6300,6310,69380,217695.0,34500000.0
2010-09-06,6340,6490,6340,6480,38939,223560.0,34500000.0
2010-09-07,6490,6490,6300,6320,47169,218040.0,34500000.0
2010-09-08,6270,6360,6190,6190,46378,213555.0,34500000.0
2010-09-09,6220,6280,6110,6170,41964,212865.0,34500000.0
2010-09-10,6170,6300,6170,6260,29805,215970.0,34500000.0
2010-09-13,6280,6310,6200,6210,41268,214245.0,34500000.0
2010-09-14,6220,6250,6170,6170,37356,212865.0,34500000.0
2010-09-15,6200,6240,6090,6110,39052,210795.0,34500000.0
2010-09-16,6070,6240,6070,6200,41501,213900.0,34500000.0
2010-09-17,6210,6240,6150,6200,16204,213900.0,34500000.0
2010-09-20,6220,6300,6220,6220,41486,214590.0,34500000.0
2010-09-24,6200,6290,6190,6230,37501,214935.0,34500000.0
2010-09-27,6230,6420,6230,6350,40675,219075.0,34500000.0
2010-09-28,6430,6440,6320,6320,22403,218040.0,34500000.0
2010-09-29,6320,6430,6320,6400,19516,220800.0,34500000.0
2010-09-30,6440,6930,6400,6880,194396,237360.0,34500000.0
2010-10-01,7030,7840,6820,7610,670573,262545.0,34500000.0
2010-10-04,7740,7890,7520,7830,292062,270135.0,34500000.0
2010-10-05,7720,8050,7660,7990,199465,275655.0,34500000.0
2010-10-06,7940,8170,7850,8130,256713,280485.0,34500000.0
2010-10-07,8630,9090,8290,8550,1125992,294975.0,34500000.0
2010-10-08,8520,8520,8240,8400,231622,289800.0,34500000.0
2010-10-11,8490,8490,7990,8000,222793,276000.0,34500000.0
2010-10-12,8180,8530,8040,8480,382904,292560.0,34500000.0
2010-10-13,8510,8520,8280,8430,183174,290835.0,34500000.0
2010-10-14,8300,8340,8110,8300,189292,286350.0,34500000.0
2010-10-15,8370,8490,8200,8250,142193,284625.0,34500000.0
2010-10-18,8200,8320,8120,8240,145859,284280.0,34500000.0
2010-10-19,8300,8650,8170,8520,341640,293940.0,34500000.0
2010-10-20,8390,8850,8390,8730,273764,301185.0,34500000.0
2010-10-21,8900,9550,8730,9490,702408,327405.0,34500000.0
2010-10-22,9490,9660,9260,9490,320285,327405.0,34500000.0
2010-10-25,9500,9670,9270,9540,235881,329130.0,34500000.0
2010-10-26,9410,9470,8840,9000,340506,310500.0,34500000.0
2010-10-27,8900,9190,8880,9170,171889,316365.0,34500000.0
2010-10-28,9060,9160,8740,8770,142338,302565.0,34500000.0
2010-10-29,8790,8950,8640,8870,122801,306015.0,34500000.0
2010-11-01,8650,8800,8050,8200,395338,282900.0,34500000.0
2010-11-02,8370,8620,8300,8450,196243,291525.0,34500000.0
2010-11-03,8410,8540,8380,8420,78355,290490.0,34500000.0
2010-11-04,8420,8540,8050,8050,208796,277725.0,34500000.0
2010-11-05,8220,8650,8050,8600,245560,296700.0,34500000.0
2010-11-08,8800,9080,8800,8990,303668,310155.0,34500000.0
2010-11-09,8900,9250,8750,9200,307461,317400.0,34500000.0
2010-11-10,9350,10500,9240,10500,1345995,362250.0,34500000.0
2010-11-11,9990,10250,9540,9650,1091034,332925.0,34500000.0
2010-11-12,9800,9810,8740,9150,691339,315675.0,34500000.0
2010-11-15,9220,9640,9120,9440,357210,325680.0,34500000.0
2010-11-16,9440,9500,9050,9170,199395,316365.0,34500000.0
2010-11-17,9080,9410,8870,9270,191059,319815.0,34500000.0
2010-11-18,9370,9620,9350,9570,213808,330165.0,34500000.0
2010-11-19,9620,9650,9230,9260,161786,319470.0,34500000.0
2010-11-22,9270,9480,9000,9000,163868,310500.0,34500000.0
2010-11-23,9000,9170,8770,8850,183915,305325.0,34500000.0
2010-11-24,8200,8630,8150,8500,247297,293250.0,34500000.0
2010-11-25,8640,8850,8420,8840,136775,304980.0,34500000.0
2010-11-26,8850,8880,8350,8390,135810,289455.0,34500000.0
2010-11-29,8310,8530,8310,8420,59083,290490.0,34500000.0
2010-11-30,8440,8510,8280,8390,96770,289455.0,34500000.0
2010-12-01,8400,8430,8190,8310,90984,286695.0,34500000.0
2010-12-02,8580,8810,8380,8780,162747,302910.0,34500000.0
2010-12-03,8870,8870,8500,8500,119752,293250.0,34500000.0
2010-12-06,8600,8760,8360,8560,79176,295320.0,34500000.0
2010-12-07,8500,8660,8380,8380,53860,289110.0,34500000.0
2010-12-08,8580,8580,8280,8300,87726,286350.0,34500000.0
2010-12-09,8300,8390,8290,8300,57518,286350.0,34500000.0
2010-12-10,8290,8660,8280,8660,114859,298770.0,34500000.0
2010-12-13,8570,8780,8570,8690,84428,299805.0,34500000.0
2010-12-14,8730,8850,8490,8530,128645,294285.0,34500000.0
2010-12-15,8560,8560,8300,8360,123335,288420.0,34500000.0
2010-12-16,8360,8510,8310,8330,62129,287385.0,34500000.0
2010-12-17,8340,8490,8280,8290,55225,286005.0,34500000.0
2010-12-20,8120,8210,7890,8000,135176,276000.0,34500000.0
2010-12-21,8150,8230,8010,8120,98348,280140.0,34500000.0
2010-12-22,8170,8220,8010,8010,48441,276345.0,34500000.0
2010-12-23,8100,8120,7770,7770,113149,268065.0,34500000.0
2010-12-24,7890,7890,7500,7600,133254,262200.0,34500000.0
2010-12-27,7590,7700,7360,7360,112435,253920.0,34500000.0
2010-12-28,7360,7620,7360,7620,87501,262890.0,34500000.0
2010-12-29,7620,7960,7520,7960,108000,274620.0,34500000.0
2010-12-30,8080,8620,8080,8160,462520,281520.0,34500000.0
2011-01-03,8300,8340,7970,8050,191366,277725.0,34500000.0
2011-01-04,8010,8190,7980,8040,154233,277380.0,34500000.0
2011-01-05,8090,8130,7850,7990,104696,275655.0,34500000.0
2011-01-06,7990,8040,7760,7780,98216,268410.0,34500000.0
2011-01-07,7800,8010,7720,7960,90504,274620.0,34500000.0
2011-01-10,8010,8060,7850,7890,76830,272205.0,34500000.0
2011-01-11,7820,7870,7700,7710,97033,265995.0,34500000.0
2011-01-12,7730,7750,7560,7730,102014,266685.0,34500000.0
2011-01-13,7790,7790,7550,7560,90722,260820.0,34500000.0
2011-01-14,7560,7810,7460,7660,94728,264270.0,34500000.0
2011-01-17,7740,7920,7670,7760,85475,267720.0,34500000.0
2011-01-18,7830,7920,7610,7680,47498,264960.0,34500000.0
2011-01-19,7680,7810,7620,7630,38060,263235.0,34500000.0
2011-01-20,7580,7690,7500,7500,53726,258750.0,34500000.0
2011-01-21,7500,7670,7380,7530,78062,259785.0,34500000.0
2011-01-24,7530,7660,7490,7530,40456,259785.0,34500000.0
2011-01-25,7550,7620,7450,7450,80939,257025.0,34500000.0
2011-01-26,7450,7540,7350,7350,50648,253575.0,34500000.0
2011-01-27,7360,7450,7350,7400,39365,255300.0,34500000.0
2011-01-28,7380,7540,7150,7150,96952,246675.0,34500000.0
2011-01-31,7130,7130,6800,6900,103496,238050.0,34500000.0
2011-02-01,6910,7080,6900,7080,33146,244260.0,34500000.0
2011-02-07,7080,7200,6950,7010,54970,241845.0,34500000.0
2011-02-08,7000,7220,6970,7180,58601,247710.0,34500000.0
2011-02-09,7240,7250,7050,7070,44026,243915.0,34500000.0
2011-02-10,7010,7120,7000,7000,37167,241500.0,34500000.0
2011-02-11,6970,7160,6900,7000,43794,241500.0,34500000.0
2011-02-14,7000,7140,6800,6800,40846,234600.0,34500000.0
2011-02-15,6730,6920,6580,6680,77449,230460.0,34500000.0
2011-02-16,6680,6820,6680,6820,46415,235290.0,34500000.0
2011-02-17,6780,7500,6730,6910,69778,238395.0,34500000.0
2011-02-18,6920,7200,6920,7100,27973,244950.0,34500000.0
2011-02-21,7190,7190,6890,6890,36681,237705.0,34500000.0
2011-02-22,6810,6910,6710,6850,55740,236325.0,34500000.0
2011-02-23,6930,6930,6800,6850,23712,236325.0,34500000.0
2011-02-24,6840,7080,6810,6850,33050,236325.0,34500000.0
2011-02-25,6850,7050,6850,7000,21568,241500.0,34500000.0
2011-02-28,7100,7100,6900,7040,28402,242880.0,34500000.0
2011-03-02,6950,7120,6950,7100,32825,244950.0,34500000.0
2011-03-03,7270,7270,7130,7170,30163,247365.0,34500000.0
2011-03-04,7120,7300,7120,7140,37779,246330.0,34500000.0
2011-03-07,7120,7230,7000,7080,33981,244260.0,34500000.0
2011-03-08,7050,7370,7000,7370,80501,254265.0,34500000.0
2011-03-09,7390,7700,7370,7400,141805,255300.0,34500000.0
2011-03-10,7400,7460,7250,7350,33095,253575.0,34500000.0
2011-03-11,7010,7400,7010,7180,50508,247710.0,34500000.0
2011-03-14,6990,7100,6700,6900,108030,238050.0,34500000.0
2011-03-15,6900,6940,6610,6770,61953,233565.0,34500000.0
2011-03-16,6710,6990,6710,6990,38567,241155.0,34500000.0
2011-03-17,6980,6980,6760,6800,40047,234600.0,34500000.0
2011-03-18,6820,6900,6770,6790,107291,234255.0,34500000.0
2011-03-21,6810,6940,6810,6860,42272,236670.0,34500000.0
2011-03-22,6930,6980,6790,6910,46552,238395.0,34500000.0
2011-03-23,6770,6940,6770,6820,50471,235290.0,34500000.0
2011-03-24,6800,6900,6800,6820,33258,235290.0,34500000.0
2011-03-25,6830,6900,6770,6800,35085,234600.0,34500000.0
2011-03-28,6830,7020,6820,6970,44959,240465.0,34500000.0
2011-03-29,6970,7060,6900,7030,55762,242535.0,34500000.0
2011-03-30,7090,7380,7030,7310,87959,252195.0,34500000.0
2011-03-31,7350,7440,7270,7310,45397,252195.0,34500000.0
2011-04-01,7360,7400,7250,7370,42725,254265.0,34500000.0
2011-04-04,7440,7440,7120,7130,54271,245985.0,34500000.0
2011-04-05,7140,7280,6980,7020,114865,242190.0,34500000.0
2011-04-06,6970,7080,6970,6980,66097,240810.0,34500000.0
2011-04-07,6920,7000,6870,6890,55159,237705.0,34500000.0
2011-04-08,6890,7000,6860,6910,39584,238395.0,34500000.0
2011-04-11,6930,7130,6930,7000,51928,241500.0,34500000.0
2011-04-12,7020,7090,6840,6860,47436,236670.0,34500000.0
2011-04-13,6770,6960,6750,6960,52079,240120.0,34500000.0
2011-04-14,6890,6940,6790,6860,57099,236670.0,34500000.0
2011-04-15,6800,6980,6750,6870,66414,237015.0,34500000.0
2011-04-18,6910,7000,6750,6760,87016,233220.0,34500000.0
2011-04-19,6670,6780,6640,6730,47279,232185.0,34500000.0
2011-04-20,6730,6800,6590,6610,103056,228045.0,34500000.0
2011-04-21,6610,6690,6570,6570,72205,226665.0,34500000.0
2011-04-22,6580,6650,6530,6560,63895,226320.0,34500000.0
2011-04-25,6560,6630,6520,6530,47503,225285.0,34500000.0
2011-04-26,6530,6600,6300,6400,93246,220800.0,34500000.0
2011-04-27,6500,6720,6390,6700,71393,231150.0,34500000.0
2011-04-28,6620,6770,6620,6730,48215,232185.0,34500000.0
2011-04-29,6700,6800,6600,6690,35494,230805.0,34500000.0
2011-05-02,6610,6790,6610,6770,48612,233565.0,34500000.0
2011-05-03,6790,6810,6550,6620,41245,228390.0,34500000.0
2011-05-04,6600,6650,6560,6600,23857,227700.0,34500000.0
2011-05-06,6500,6540,6420,6530,33243,225285.0,34500000.0
2011-05-09,6530,6610,6310,6310,30018,217695.0,34500000.0
2011-05-11,6160,6330,6160,6300,81841,217350.0,34500000.0
2011-05-12,6300,6300,6100,6300,50655,217350.0,34500000.0
2011-05-13,6270,6470,6270,6470,26871,223215.0,34500000.0
2011-05-16,6520,6520,6370,6370,22559,219765.0,34500000.0
2011-05-17,6300,6410,6300,6400,14626,220800.0,34500000.0
2011-05-18,6300,6490,6300,6470,32331,223215.0,34500000.0
2011-05-19,6460,6490,6380,6400,26428,220800.0,34500000.0
2011-05-20,6350,6480,6350,6420,20294,221490.0,34500000.0
2011-05-23,6420,6600,6250,6250,40237,215625.0,34500000.0
2011-05-24,6230,6340,6160,6300,34107,217350.0,34500000.0
2011-05-25,6300,6300,6010,6100,59516,210450.0,34500000.0
2011-05-26,6110,6230,6000,6230,39920,214935.0,34500000.0
2011-05-27,6210,6250,6110,6150,32204,212175.0,34500000.0
2011-05-30,6090,6220,6090,6100,19234,210450.0,34500000.0
2011-05-31,6040,6270,6040,6250,51181,215625.0,34500000.0
2011-06-01,6270,6320,6240,6280,20090,216660.0,34500000.0
2011-06-02,6250,6300,6140,6250,31235,215625.0,34500000.0
2011-06-03,6210,6600,6210,6600,79545,227700.0,34500000.0
2011-06-07,6700,6750,6540,6700,63087,231150.0,34500000.0
2011-06-08,6700,6750,6610,6740,85261,232530.0,34500000.0
2011-06-09,6690,6780,6600,6690,48837,230805.0,34500000.0
2011-06-10,6690,6790,6500,6510,60726,224595.0,34500000.0
2011-06-13,6370,6590,6350,6410,52785,221145.0,34500000.0
2011-06-14,6430,6750,6430,6750,61322,232875.0,34500000.0
2011-06-15,6690,6920,6670,6880,48324,237360.0,34500000.0
2011-06-16,6860,6880,6750,6800,29402,234600.0,34500000.0
2011-06-17,6810,7180,6810,7000,86862,241500.0,34500000.0
2011-06-20,6920,7120,6920,7000,35149,241500.0,34500000.0
2011-06-21,6950,7050,6790,6870,28073,237015.0,34500000.0
2011-06-22,6840,6980,6790,6790,13480,234255.0,34500000.0
2011-06-23,6640,6860,6640,6780,24229,233910.0,34500000.0
2011-06-24,6790,6840,6670,6800,26252,234600.0,34500000.0
2011-06-27,6820,6820,6700,6700,12008,231150.0,34500000.0
2011-06-28,6740,6860,6700,6860,19982,236670.0,34500000.0
2011-06-29,6860,6920,6770,6900,42103,238050.0,34500000.0
2011-06-30,6900,6910,6810,6900,26977,238050.0,34500000.0
2011-07-01,6860,7040,6840,7000,64135,241500.0,34500000.0
2011-07-04,7050,7100,6950,6950,49360,239775.0,34500000.0
2011-07-05,7000,7010,6880,6880,32432,237360.0,34500000.0
2011-07-06,6980,6980,6690,6930,76714,239085.0,34500000.0
2011-07-07,6830,6930,6810,6810,34179,234945.0,34500000.0
2011-07-08,6860,6860,6640,6640,48351,229080.0,34500000.0
2011-07-11,6600,6670,6530,6580,27436,227010.0,34500000.0
2011-07-12,6580,6700,6580,6630,23167,228735.0,34500000.0
2011-07-13,6550,6880,6550,6880,55103,237360.0,34500000.0
2011-07-14,6880,6900,6730,6840,13739,235980.0,34500000.0
2011-07-15,6910,7200,6910,7040,52620,242880.0,34500000.0
2011-07-18,7040,7170,7040,7120,47789,245640.0,34500000.0
2011-07-19,7150,7160,7070,7110,51251,245295.0,34500000.0
2011-07-20,7000,7200,7000,7020,57998,242190.0,34500000.0
2011-07-21,7150,7150,6990,6990,28579,241155.0,34500000.0
2011-07-22,7120,7150,7030,7050,35457,243225.0,34500000.0
2011-07-25,7060,7350,7010,7310,112168,252195.0,34500000.0
2011-07-26,7440,7440,7150,7240,63671,249780.0,34500000.0
2011-07-27,7290,7290,7130,7160,41212,247020.0,34500000.0
2011-07-28,7060,7160,6990,7130,65799,245985.0,34500000.0
2011-07-29,7170,7230,6980,7050,54608,243225.0,34500000.0
2011-08-01,7050,7130,6990,7060,36574,243570.0,34500000.0
2011-08-02,7070,7070,6920,6980,32547,240810.0,34500000.0
2011-08-03,6940,6940,6650,6680,56858,230460.0,34500000.0
2011-08-04,6950,7290,6750,7100,136521,244950.0,34500000.0
2011-08-05,6710,7090,6700,6780,82626,233910.0,34500000.0
2011-08-08,6660,6870,6240,6630,129128,228735.0,34500000.0
2011-08-09,6250,6500,5650,6210,129977,214245.0,34500000.0
2011-08-10,6370,6580,6250,6380,84589,220110.0,34500000.0
2011-08-11,6030,6700,6030,6660,43918,229770.0,34500000.0
2011-08-12,6700,6950,6700,6770,59033,233565.0,34500000.0
2011-08-16,6930,6980,6820,6900,43344,238050.0,34500000.0
2011-08-17,6790,7000,6790,6980,61437,240810.0,34500000.0
2011-08-18,6980,8000,6980,7590,638560,261855.0,34500000.0
2011-08-19,7420,7820,7230,7330,418271,252885.0,34500000.0
2011-08-22,7450,7580,6980,6980,177420,240810.0,34500000.0
2011-08-23,6980,7400,6980,7400,103628,255300.0,34500000.0
2011-08-24,7540,7540,7200,7270,129434,250815.0,34500000.0
2011-08-25,7420,7520,7200,7320,144316,252540.0,34500000.0
2011-08-26,7320,7450,7230,7320,51655,252540.0,34500000.0
2011-08-29,7420,7660,7320,7660,141877,264270.0,34500000.0
2011-08-30,7780,8100,7770,7850,235765,270825.0,34500000.0
2011-08-31,7950,7970,7720,7970,91778,274965.0,34500000.0
2011-09-01,8080,8170,7600,8000,232213,276000.0,34500000.0
2011-09-02,8000,8050,7780,8000,96401,276000.0,34500000.0
2011-09-05,7810,8040,7690,7690,93015,265305.0,34500000.0
2011-09-06,7590,7870,7340,7720,102629,266340.0,34500000.0
2011-09-07,7790,8000,7600,7980,114091,275310.0,34500000.0
2011-09-08,8050,8050,7870,7980,62725,275310.0,34500000.0
2011-09-09,7970,7980,7780,7850,46750,270825.0,34500000.0
2011-09-14,7850,7850,7150,7150,200841,246675.0,34500000.0
2011-09-15,7300,7680,7300,7610,92093,262545.0,34500000.0
2011-09-16,7780,7790,7640,7790,54869,268755.0,34500000.0
2011-09-19,7690,7780,7570,7600,42138,262200.0,34500000.0
2011-09-20,7690,7730,7500,7650,67015,263925.0,34500000.0
2011-09-21,7580,7880,7510,7790,104488,268755.0,34500000.0
2011-09-22,7600,7940,7510,7840,152257,270480.0,34500000.0
2011-09-23,7580,7710,7270,7500,116603,258750.0,34500000.0
2011-09-26,7520,7580,6380,6380,351235,220110.0,34500000.0
2011-09-27,6340,6780,6340,6760,160083,233220.0,34500000.0
2011-09-28,6880,7080,6800,6940,93505,239430.0,34500000.0
2011-09-29,6810,7070,6750,7060,64399,243570.0,34500000.0
2011-09-30,7230,7230,6810,6880,73671,237360.0,34500000.0
2011-10-04,6610,6800,6030,6780,110633,233910.0,34500000.0
2011-10-05,6970,6970,6500,6600,98335,227700.0,34500000.0
2011-10-06,6840,7000,6610,6870,92141,237015.0,34500000.0
2011-10-07,7020,7150,6790,6880,50437,237360.0,34500000.0
2011-10-10,6880,6980,6800,6860,31759,236670.0,34500000.0
2011-10-11,7000,7000,6800,6900,52796,238050.0,34500000.0
2011-10-12,6820,7150,6820,7150,56600,246675.0,34500000.0
2011-10-13,7200,7270,7140,7160,44167,247020.0,34500000.0
2011-10-14,7130,7300,7130,7290,40954,251505.0,34500000.0
2011-10-17,7200,7390,7170,7320,47542,252540.0,34500000.0
2011-10-18,7150,7450,7150,7300,87492,251850.0,34500000.0
2011-10-19,7390,7570,7350,7530,104599,259785.0,34500000.0
2011-10-20,7530,7600,7340,7420,77845,255990.0,34500000.0
2011-10-21,7470,7470,7150,7390,122690,254955.0,34500000.0
2011-10-24,7410,7550,7350,7440,90178,256680.0,34500000.0
2011-10-25,7500,7500,7280,7420,59936,255990.0,34500000.0
2011-10-26,7420,7470,7230,7450,77042,257025.0,34500000.0
2011-10-27,7430,7550,7240,7320,115025,252540.0,34500000.0
2011-10-28,7420,7500,7170,7400,87491,255300.0,34500000.0
2011-10-31,7390,7780,7320,7610,228147,262545.0,34500000.0
2011-11-01,7620,7790,7610,7730,131681,266685.0,34500000.0
2011-11-02,7460,8180,7340,8180,279880,282210.0,34500000.0
2011-11-03,8180,8200,7940,8070,141058,278415.0,34500000.0
2011-11-04,8180,8490,8120,8230,244923,283935.0,34500000.0
2011-11-07,8110,8150,7720,7780,341042,268410.0,34500000.0
2011-11-08,7800,7910,7590,7750,168987,267375.0,34500000.0
2011-11-09,7880,7880,7580,7750,116998,267375.0,34500000.0
2011-11-10,7550,7640,7300,7510,158335,259095.0,34500000.0
2011-11-11,7600,7840,7540,7840,159982,270480.0,34500000.0
2011-11-14,7920,8070,7890,8060,133706,278070.0,34500000.0
2011-11-15,8000,8250,7870,8090,370776,279105.0,34500000.0
2011-11-16,8120,8170,7890,7890,136575,272205.0,34500000.0
2011-11-17,7950,8050,7890,8040,167907,277380.0,34500000.0
2011-11-18,8020,8260,7900,8200,197853,282900.0,34500000.0
2011-11-21,8250,8250,8020,8130,121568,280485.0,34500000.0
2011-11-22,8000,8180,7970,8090,111196,279105.0,34500000.0
2011-11-23,8030,8160,7800,7950,157754,274275.0,34500000.0
2011-11-24,7940,8080,7800,7950,121379,274275.0,34500000.0
2011-11-25,7940,7950,7470,7690,172883,265305.0,34500000.0
2011-11-28,7650,7750,7320,7420,179321,255990.0,34500000.0
2011-11-29,7540,7600,7450,7490,73975,258405.0,34500000.0
2011-11-30,7470,7610,7430,7560,62392,260820.0,34500000.0
2011-12-01,7700,7700,7370,7540,135048,260130.0,34500000.0
2011-12-02,7630,7630,7300,7510,78051,259095.0,34500000.0
2011-12-05,7510,7560,7370,7500,59882,258750.0,34500000.0
2011-12-06,7500,7550,7280,7400,78321,255300.0,34500000.0
2011-12-07,7360,7410,6990,7240,355662,249780.0,34500000.0
2011-12-08,7240,7350,7040,7310,104294,252195.0,34500000.0
2011-12-09,7170,7500,7140,7500,121466,258750.0,34500000.0
2011-12-12,7560,7700,7500,7610,194985,262545.0,34500000.0
2011-12-13,7530,7850,7530,7810,145730,269445.0,34500000.0
2011-12-14,7750,7840,7590,7700,64354,265650.0,34500000.0
2011-12-15,7460,7700,7430,7570,56768,261165.0,34500000.0
2011-12-16,7550,7570,7120,7370,193654,254265.0,34500000.0
2011-12-19,7260,7280,6350,7020,204023,242190.0,34500000.0
2011-12-20,6910,7100,6860,7020,57866,242190.0,34500000.0
2011-12-21,7060,7350,7060,7280,61106,251160.0,34500000.0
2011-12-22,7350,7400,7170,7230,39128,249435.0,34500000.0
2011-12-23,7230,7320,6960,7200,119046,248400.0,34500000.0
2011-12-26,7160,7310,6880,7060,163480,243570.0,34500000.0
2011-12-27,7060,7140,6950,7050,70867,243225.0,34500000.0
2011-12-28,7030,7130,6890,7000,87884,241500.0,34500000.0
2011-12-29,6980,7280,6900,7260,78482,250470.0,34500000.0
2012-01-02,7270,7270,7110,7250,31918,250125.0,34500000.0
2012-01-03,7200,7410,7120,7200,50012,248400.0,34500000.0
2012-01-04,7210,8090,7200,7810,497796,269445.0,34500000.0
2012-01-05,7990,8270,7910,8050,591802,277725.0,34500000.0
2012-01-06,8140,8680,7910,8180,730873,282210.0,34500000.0
2012-01-09,8180,8250,7870,8050,241302,277725.0,34500000.0
2012-01-10,8130,8350,7960,8200,302195,282900.0,34500000.0
2012-01-11,8250,8250,8030,8030,155878,277035.0,34500000.0
2012-01-12,8040,8130,7740,7740,168294,267030.0,34500000.0
2012-01-13,7920,7990,7650,7780,100839,268410.0,34500000.0
