디케이락(105740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-07,10700,10900,10550,10550,132317,87174.0,8262912.0
2019-06-10,10700,11200,10550,11200,203637,92545.0,8262912.0
2019-06-11,11200,11400,11000,11250,195714,92958.0,8262912.0
2019-06-12,11300,11450,10900,11050,248759,91305.0,8262912.0
2019-06-13,10950,11150,10650,10950,180952,90479.0,8262912.0
2019-06-14,10900,11050,10550,10600,140658,87587.0,8262912.0
2019-06-17,10600,11850,10600,11000,1201692,90892.0,8262912.0
2019-06-18,11050,11100,10650,10800,331030,89239.0,8262912.0
2019-06-19,10850,11000,10750,10900,205757,90066.0,8262912.0
2019-06-20,10900,11050,10750,10950,268850,90479.0,8262912.0
2019-06-21,10950,11000,10550,10750,229949,88826.0,8262912.0
2019-06-24,10800,10850,10600,10750,98762,88826.0,8262912.0
2019-06-25,10650,10750,10350,10350,214233,85521.0,8262912.0
2019-06-26,10350,10550,10200,10200,149201,84282.0,8262912.0
2019-06-27,10250,10650,10100,10200,196104,84282.0,8262912.0
2019-06-28,10200,10550,9950,10300,198948,85108.0,8262912.0
2019-07-01,10750,10800,10450,10500,158066,86761.0,8262912.0
2019-07-02,10500,10750,10450,10600,114129,87587.0,8262912.0
2019-07-03,10600,10850,10550,10650,95510,88000.0,8262912.0
2019-07-04,10650,10700,10200,10400,165744,85934.0,8262912.0
2019-07-05,10450,11050,10450,11000,459542,90892.0,8262912.0
2019-07-08,10950,11000,10050,10200,345075,84282.0,8262912.0
2019-07-09,10150,10400,9970,10050,169927,83042.0,8262912.0
2019-07-10,10100,10350,10050,10250,82258,84695.0,8262912.0
2019-07-11,10200,10600,10200,10450,225381,86347.0,8262912.0
2019-07-12,10500,10600,10300,10400,104464,85934.0,8262912.0
2019-07-15,10500,10550,10000,10050,173420,83042.0,8262912.0
2019-07-16,10050,10200,9930,9990,151829,82546.0,8262912.0
2019-07-17,9940,10000,9480,9500,205753,78498.0,8262912.0
2019-07-18,9670,10100,9580,9820,173159,81142.0,8262912.0
2019-07-19,9820,10250,9820,10000,85625,82629.0,8262912.0
2019-07-22,10100,10900,9990,10550,457419,87174.0,8262912.0
2019-07-23,10600,10800,10350,10500,151280,86761.0,8262912.0
2019-07-24,10500,10700,10300,10650,138541,88000.0,8262912.0
2019-07-25,10550,10600,10300,10400,107478,85934.0,8262912.0
2019-07-26,10300,10400,9910,10050,230188,83042.0,8262912.0
2019-07-29,9990,10250,9550,9550,159383,78911.0,8262912.0
2019-07-30,9500,9940,9500,9670,96010,79902.0,8262912.0
2019-07-31,9750,9840,9390,9660,104615,79820.0,8262912.0
2019-08-01,9610,9750,9240,9250,105690,76432.0,8262912.0
2019-08-02,9120,9350,8980,9230,95145,76267.0,8262912.0
2019-08-05,9100,9230,8170,8170,237900,67508.0,8262912.0
2019-08-06,7830,8500,7600,7910,282258,65360.0,8262912.0
2019-08-07,7900,8380,7900,8260,231271,68252.0,8262912.0
2019-08-08,8360,8630,8360,8530,77930,70483.0,8262912.0
2019-08-09,8560,8760,8520,8600,79497,71061.0,8262912.0
2019-08-12,8600,9150,8570,8970,111794,74118.0,8262912.0
2019-08-13,8960,9230,8810,9180,103687,75854.0,8262912.0
2019-08-14,9300,9350,9130,9180,53796,75854.0,8262912.0
2019-08-16,9160,9160,8900,9000,44568,74366.0,8262912.0
2019-08-19,9010,9690,9010,9430,200044,77919.0,8262912.0
2019-08-20,9600,9600,9340,9480,59172,78332.0,8262912.0
2019-08-21,9430,9560,9390,9490,35588,78415.0,8262912.0
2019-08-22,9450,9530,9340,9350,64249,77258.0,8262912.0
2019-08-23,9330,9400,9160,9290,30090,76762.0,8262912.0
2019-08-26,8950,9100,8810,8810,100965,72796.0,8262912.0
2019-08-27,8930,9320,8930,9050,83129,74779.0,8262912.0
2019-08-28,9270,9350,9180,9290,27697,76762.0,8262912.0
2019-08-29,9340,9340,9080,9170,42025,75771.0,8262912.0
2019-08-30,9230,9480,9170,9410,56220,77754.0,8262912.0
2019-09-02,9410,9530,9390,9430,59256,77919.0,8262912.0
2019-09-03,9470,9570,9410,9500,69648,78498.0,8262912.0
2019-09-04,9500,9620,9440,9510,57804,78580.0,8262912.0
2019-09-05,9550,9970,9550,9790,128008,80894.0,8262912.0
2019-09-06,9790,9830,9580,9740,54935,80481.0,8262912.0
2019-09-09,9890,10100,9640,9790,122772,80894.0,8262912.0
2019-09-10,9880,10300,9830,10200,226811,84282.0,8262912.0
2019-09-11,10250,10450,10050,10300,154031,85108.0,8262912.0
2019-09-16,10500,11100,10400,10850,617047,89653.0,8262912.0
2019-09-17,10700,11050,10500,10850,224980,89653.0,8262912.0
2019-09-18,10800,10900,10650,10850,114527,89653.0,8262912.0
2019-09-19,10800,11050,10450,10850,263472,89653.0,8262912.0
2019-09-20,10950,11000,10650,10800,116246,89239.0,8262912.0
2019-09-23,10950,11300,10800,10950,833868,90479.0,8262912.0
2019-09-24,10800,11050,10600,10750,292503,88826.0,8262912.0
2019-09-25,10600,10750,10200,10300,242780,85108.0,8262912.0
2019-09-26,10600,10650,10100,10250,130447,84695.0,8262912.0
2019-09-27,10200,10400,10150,10300,59527,85108.0,8262912.0
2019-09-30,10200,10400,9900,10050,85415,83042.0,8262912.0
2019-10-01,10050,10250,10000,10000,68006,82629.0,8262912.0
2019-10-02,10150,10250,9930,10050,121343,83042.0,8262912.0
2019-10-04,10100,10150,9890,9890,87653,81720.0,8262912.0
2019-10-07,9800,9870,9460,9620,201928,79489.0,8262912.0
