서울옥션(063170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-20,14100,14250,13600,14200,301202,240228.0,16917500.0
2018-09-21,14150,15100,14100,14950,341218,252917.0,16917500.0
2018-09-27,15100,15700,14750,15450,276212,261375.0,16917500.0
2018-09-28,15500,15800,15250,15300,272582,258838.0,16917500.0
2018-10-01,15400,16000,15150,15250,257639,257992.0,16917500.0
2018-10-02,15300,15800,15150,15400,274831,260530.0,16917500.0
2018-10-04,15600,16350,15350,16350,420754,276601.0,16917500.0
2018-10-05,16200,16450,14300,14950,851632,252917.0,16917500.0
2018-10-08,14800,15350,14100,14300,396496,241920.0,16917500.0
2018-10-10,14450,14650,13950,14050,290548,237691.0,16917500.0
2018-10-11,13200,13850,12550,12550,520359,212315.0,16917500.0
2018-10-12,12900,14850,12900,14150,1170827,239383.0,16917500.0
2018-10-15,14650,14950,12850,13000,884146,219928.0,16917500.0
2018-10-16,13150,13550,12700,13150,589276,222465.0,16917500.0
2018-10-17,13450,13600,12800,12850,296356,217390.0,16917500.0
2018-10-18,13000,13400,12650,12950,345577,219082.0,16917500.0
2018-10-19,12750,12950,12450,12850,339944,217390.0,16917500.0
2018-10-22,12550,13050,12150,12900,459845,218236.0,16917500.0
2018-10-23,12700,12850,12000,12300,532568,208085.0,16917500.0
2018-10-24,12350,12650,11700,11700,405141,197935.0,16917500.0
2018-10-25,11300,12400,11250,11800,594119,199626.0,16917500.0
2018-10-26,11950,12000,11000,11200,349450,189476.0,16917500.0
2018-10-29,11150,11750,10800,10850,474039,183555.0,16917500.0
2018-10-30,10600,11050,10150,11000,471607,186092.0,16917500.0
2018-10-31,11250,11800,11000,11450,447669,193705.0,16917500.0
2018-11-01,11700,12250,11500,11600,642662,196243.0,16917500.0
2018-11-02,11900,12100,11650,11900,381979,201318.0,16917500.0
2018-11-05,11850,11850,11350,11500,299620,194551.0,16917500.0
2018-11-06,11550,11800,11250,11600,265385,196243.0,16917500.0
2018-11-07,11750,12350,11000,11100,775927,187784.0,16917500.0
2018-11-08,11400,11550,11200,11350,268838,192014.0,16917500.0
2018-11-09,11400,11800,11250,11600,258979,196243.0,16917500.0
2018-11-12,11500,12050,11350,11950,266640,202164.0,16917500.0
2018-11-13,11800,11950,11400,11800,256944,199626.0,16917500.0
2018-11-14,11750,12800,11650,12650,607160,214006.0,16917500.0
2018-11-15,12600,13800,12350,13700,869455,231770.0,16917500.0
2018-11-16,13600,13950,13200,13650,394881,230924.0,16917500.0
2018-11-19,13850,14000,13300,13550,343144,229232.0,16917500.0
2018-11-20,13250,13750,13050,13550,272438,229232.0,16917500.0
2018-11-21,13350,13650,13300,13550,191677,229232.0,16917500.0
2018-11-22,13650,13800,13150,13250,201081,224157.0,16917500.0
2018-11-23,13200,13600,12850,13350,316490,225849.0,16917500.0
2018-11-26,13350,13350,11650,11650,1575494,197089.0,16917500.0
2018-11-27,11850,12000,11050,11200,908894,189476.0,16917500.0
2018-11-28,11300,11350,10950,11100,522383,187784.0,16917500.0
2018-11-29,11300,11400,11050,11250,310823,190322.0,16917500.0
2018-11-30,11300,11350,11050,11150,210988,188630.0,16917500.0
2018-12-03,11300,11350,11050,11050,287114,186938.0,16917500.0
2018-12-04,11250,11800,11200,11800,856756,199626.0,16917500.0
2018-12-05,11450,12200,11450,12150,719501,205548.0,16917500.0
2018-12-06,12000,12100,11350,11650,413489,197089.0,16917500.0
2018-12-07,11750,11900,11100,11300,413971,191168.0,16917500.0
2018-12-10,11100,11350,10450,10700,608136,181017.0,16917500.0
2018-12-11,10800,10900,10000,10300,427300,174250.0,16917500.0
2018-12-12,10400,11100,10400,11050,326118,186938.0,16917500.0
2018-12-13,11100,11150,10850,11000,179732,186092.0,16917500.0
2018-12-14,10400,10500,9110,9110,2116598,154118.0,16917500.0
2018-12-17,9000,9050,8380,8580,1270190,145152.0,16917500.0
2018-12-18,8400,8790,8230,8600,751795,145490.0,16917500.0
2018-12-19,8600,9110,8600,8830,695040,149382.0,16917500.0
2018-12-20,8700,9050,8530,8700,367051,147182.0,16917500.0
2018-12-21,8610,9200,8610,8840,421085,149551.0,16917500.0
2018-12-24,8780,8870,8550,8630,223630,145998.0,16917500.0
2018-12-26,8530,8580,8290,8410,270843,142276.0,16917500.0
2018-12-27,8610,8780,8440,8470,243669,143291.0,16917500.0
2018-12-28,8560,8880,8530,8800,269363,148874.0,16917500.0
2019-01-02,8870,9230,8860,9010,338697,152427.0,16917500.0
2019-01-03,9010,9120,8620,8720,209125,147521.0,16917500.0
2019-01-04,8600,8770,8420,8720,188390,147521.0,16917500.0
2019-01-07,8740,9080,8740,9000,184112,152258.0,16917500.0
2019-01-08,9000,9000,8810,8900,141631,150566.0,16917500.0
2019-01-09,8960,9040,8880,9000,145974,152258.0,16917500.0
2019-01-10,9100,9410,8950,9360,362558,158348.0,16917500.0
2019-01-11,9460,9510,9170,9250,227146,156487.0,16917500.0
2019-01-14,9250,9310,8890,8980,197314,151919.0,16917500.0
2019-01-15,9040,9140,8980,9050,161382,153103.0,16917500.0
2019-01-16,9060,9220,8940,9180,127403,155303.0,16917500.0
2019-01-17,9180,9340,9060,9160,152704,154964.0,16917500.0
2019-01-18,9210,9210,9050,9120,118009,154288.0,16917500.0
2019-01-21,9110,9330,9050,9190,177996,155472.0,16917500.0
2019-01-22,9210,9290,9020,9100,178938,153949.0,16917500.0
2019-01-23,8990,9080,8960,8980,161621,151919.0,16917500.0
2019-01-24,8990,9070,8950,9030,87672,152765.0,16917500.0
2019-01-25,8960,9130,8960,9130,152666,154457.0,16917500.0
2019-01-28,9180,9420,9140,9290,289126,157164.0,16917500.0
2019-01-29,9330,9330,8800,8900,451623,150566.0,16917500.0
2019-01-30,8930,8950,8660,8770,238394,148366.0,16917500.0
2019-01-31,8880,8920,8750,8880,112009,150227.0,16917500.0
2019-02-01,8910,9320,8870,9270,476399,156825.0,16917500.0
2019-02-07,9400,9450,9240,9390,279539,158855.0,16917500.0
2019-02-08,9420,9420,9230,9340,124544,158009.0,16917500.0
2019-02-11,9340,9340,9080,9200,130261,155641.0,16917500.0
2019-02-12,9240,9310,9110,9230,96809,156149.0,16917500.0
2019-02-13,9200,9360,9170,9360,144446,158348.0,16917500.0
2019-02-14,9360,9710,9240,9710,310992,164269.0,16917500.0
2019-02-15,9740,9740,9510,9700,175233,164100.0,16917500.0
2019-02-18,9720,9890,9550,9790,216667,165622.0,16917500.0
2019-02-19,9730,9730,9180,9410,596619,159194.0,16917500.0
2019-02-20,9410,9770,9310,9650,307131,163254.0,16917500.0
2019-02-21,9700,9720,9480,9540,152805,161393.0,16917500.0
2019-02-22,9540,9640,9350,9380,173044,158686.0,16917500.0
2019-02-25,9410,10250,9400,10200,1051037,172558.0,16917500.0
2019-02-26,10300,10350,9980,10050,420841,170021.0,16917500.0
2019-02-27,10100,10500,9930,10450,569979,176788.0,16917500.0
2019-02-28,10500,10550,9550,10050,480255,170021.0,16917500.0
2019-03-04,10150,10350,10050,10150,277622,171713.0,16917500.0
2019-03-05,10050,10150,9840,10000,213664,169175.0,16917500.0
2019-03-06,10100,10700,10000,10550,601410,178480.0,16917500.0
2019-03-07,10450,10650,10000,10250,370897,173404.0,16917500.0
2019-03-08,10050,10350,9990,10100,270078,170867.0,16917500.0
2019-03-11,10150,10200,9530,9750,439819,164946.0,16917500.0
2019-03-12,9830,10100,9600,10050,386918,170021.0,16917500.0
2019-03-13,9690,9920,9500,9840,463356,166468.0,16917500.0
2019-03-14,9860,9980,9720,9730,244763,164607.0,16917500.0
2019-03-15,9680,9840,9380,9570,443725,161900.0,16917500.0
2019-03-18,9570,9780,9430,9690,263592,163931.0,16917500.0
2019-03-19,9770,9830,9660,9710,161409,164269.0,16917500.0
2019-03-20,9760,9760,9440,9530,227955,161224.0,16917500.0
2019-03-21,9520,9610,9430,9440,139906,159701.0,16917500.0
2019-03-22,9440,9520,9340,9360,133595,158348.0,16917500.0
2019-03-25,9200,9300,9100,9100,195973,153949.0,16917500.0
2019-03-26,9110,9440,9060,9370,138496,158517.0,16917500.0
2019-03-27,9400,9440,9170,9250,93427,156487.0,16917500.0
2019-03-28,9120,9250,8860,8880,278185,150227.0,16917500.0
2019-03-29,8880,9030,8830,9000,124779,152258.0,16917500.0
2019-04-01,9200,9550,9140,9420,287099,159363.0,16917500.0
2019-04-02,9370,9430,9060,9090,273459,153780.0,16917500.0
2019-04-03,9090,9200,9060,9160,169981,154964.0,16917500.0
2019-04-04,9150,9230,9040,9200,175575,155641.0,16917500.0
2019-04-05,9170,9370,9150,9270,127050,156825.0,16917500.0
2019-04-08,9310,9320,9180,9240,84776,156318.0,16917500.0
2019-04-09,9310,9310,9120,9150,116872,154795.0,16917500.0
2019-04-10,9240,9390,9200,9220,157239,155979.0,16917500.0
2019-04-11,9250,9310,9170,9300,164702,157333.0,16917500.0
2019-04-12,9330,9340,9240,9320,159351,157671.0,16917500.0
2019-04-15,9330,9410,9270,9370,169573,158517.0,16917500.0
2019-04-16,9380,9420,9260,9350,196610,158179.0,16917500.0
2019-04-17,9350,9710,9310,9660,378865,163423.0,16917500.0
2019-04-18,9700,9740,9310,9310,292556,157502.0,16917500.0
2019-04-19,9350,9620,9310,9510,232199,160885.0,16917500.0
2019-04-22,9550,9560,9350,9350,130695,158179.0,16917500.0
2019-04-23,9380,9410,9190,9340,140723,158009.0,16917500.0
2019-04-24,9340,9460,9270,9280,130031,156994.0,16917500.0
2019-04-25,9300,9300,9030,9080,218323,153611.0,16917500.0
2019-04-26,9080,9080,8850,8910,188426,150735.0,16917500.0
2019-04-29,8990,8990,8860,8970,56993,151750.0,16917500.0
2019-04-30,8960,9010,8820,8940,93632,151242.0,16917500.0
2019-05-02,8940,9110,8930,9010,74364,152427.0,16917500.0
2019-05-03,8990,9080,8970,9050,62286,153103.0,16917500.0
2019-05-07,8940,9000,8780,8900,98018,150566.0,16917500.0
2019-05-08,8860,8900,8770,8790,106703,148705.0,16917500.0
2019-05-09,8830,8830,8440,8460,234014,143122.0,16917500.0
2019-05-10,8350,8560,8250,8400,111220,142107.0,16917500.0
2019-05-13,8400,8480,8260,8260,85349,139739.0,16917500.0
2019-05-14,8040,8460,8030,8460,102766,143122.0,16917500.0
2019-05-15,8430,8770,8300,8650,124400,146336.0,16917500.0
2019-05-16,8490,8600,8310,8340,168098,141092.0,16917500.0
2019-05-17,8350,8440,8040,8040,187789,136017.0,16917500.0
2019-05-20,8010,8130,7930,7930,83989,134156.0,16917500.0
2019-05-21,7930,8060,7920,7990,47963,135171.0,16917500.0
2019-05-22,7990,8070,7850,7920,73406,133987.0,16917500.0
2019-05-23,7920,7950,7810,7830,51641,132464.0,16917500.0
2019-05-24,7710,7820,7560,7730,144583,130772.0,16917500.0
2019-05-27,7590,7900,7580,7710,85742,130434.0,16917500.0
2019-05-28,7650,7780,7640,7700,86502,130265.0,16917500.0
2019-05-29,7650,7730,7440,7510,92535,127050.0,16917500.0
2019-05-30,7420,7520,7200,7300,153593,123498.0,16917500.0
2019-05-31,7200,7460,7200,7420,96900,125528.0,16917500.0
2019-06-03,7350,7430,7270,7350,55056,124344.0,16917500.0
2019-06-04,7290,7610,7260,7540,110703,127558.0,16917500.0
2019-06-05,7600,7740,7530,7540,95837,127558.0,16917500.0
2019-06-07,7550,7730,7540,7620,71950,128911.0,16917500.0
2019-06-10,7640,8100,7640,8100,265818,137032.0,16917500.0
2019-06-11,8080,8370,8000,8150,310854,137878.0,16917500.0
2019-06-12,8190,9000,8190,8350,987828,141261.0,16917500.0
2019-06-13,8280,8470,8250,8360,108060,141430.0,16917500.0
2019-06-14,8440,8460,8240,8300,102460,140415.0,16917500.0
2019-06-17,8350,8560,8250,8290,138006,140246.0,16917500.0
2019-06-18,8400,8550,8340,8480,168094,143460.0,16917500.0
2019-06-19,8490,8660,8470,8510,139814,143968.0,16917500.0
2019-06-20,8560,8580,8390,8400,78571,142107.0,16917500.0
2019-06-21,8420,8450,8160,8390,104759,141938.0,16917500.0
2019-06-24,8310,8390,8090,8100,106954,137032.0,16917500.0
2019-06-25,8050,8240,8020,8020,74089,135678.0,16917500.0
2019-06-26,8020,8140,7880,7900,76080,133648.0,16917500.0
2019-06-27,7910,8290,7910,8030,90439,135848.0,16917500.0
2019-06-28,8110,8110,7790,8080,113445,136693.0,16917500.0
2019-07-01,8080,8090,7920,7940,57209,134325.0,16917500.0
2019-07-02,8020,8020,7820,7890,28793,133479.0,16917500.0
2019-07-03,7870,7960,7750,7790,73073,131787.0,16917500.0
2019-07-04,7770,7920,7770,7910,53412,133817.0,16917500.0
2019-07-05,7810,7950,7810,7950,29692,134494.0,16917500.0
2019-07-08,7960,7960,7550,7630,94533,129081.0,16917500.0
2019-07-09,7520,7650,7320,7360,133038,124513.0,16917500.0
2019-07-10,7260,7490,7260,7360,82598,124513.0,16917500.0
2019-07-11,7360,7480,7360,7440,54995,125866.0,16917500.0
2019-07-12,7470,7650,7450,7540,62313,127558.0,16917500.0
2019-07-15,7550,7580,7290,7340,80438,124174.0,16917500.0
2019-07-16,7300,7410,7270,7280,84523,123159.0,16917500.0
2019-07-17,7240,7370,7110,7170,82135,121298.0,16917500.0
2019-07-18,7120,7430,7120,7210,52599,121975.0,16917500.0
2019-07-19,7230,7280,7180,7230,21329,122314.0,16917500.0
2019-07-22,7290,7290,7110,7160,49292,121129.0,16917500.0
2019-07-23,7200,7220,7070,7080,39304,119776.0,16917500.0
2019-07-24,7090,7120,6810,6850,185057,115885.0,16917500.0
2019-07-25,6720,6800,6570,6660,137814,112671.0,16917500.0
2019-07-26,6560,6620,6400,6590,88403,111486.0,16917500.0
2019-07-29,6530,6590,6250,6250,101477,105734.0,16917500.0
2019-07-30,6050,6560,6050,6470,110250,109456.0,16917500.0
2019-07-31,6380,6620,6310,6470,49875,109456.0,16917500.0
2019-08-01,6510,6510,6240,6360,50484,107595.0,16917500.0
2019-08-02,6240,6360,6120,6200,48863,104888.0,16917500.0
2019-08-05,6110,6200,5650,5650,152188,95584.0,16917500.0
2019-08-06,5340,5770,5300,5500,132235,93046.0,16917500.0
2019-08-07,5350,5660,5350,5580,74368,94400.0,16917500.0
2019-08-08,5640,5880,5640,5850,56112,98967.0,16917500.0
2019-08-09,5850,5950,5670,5710,130193,96599.0,16917500.0
2019-08-12,5700,5900,5660,5890,54754,99644.0,16917500.0
2019-08-13,5810,5960,5770,5800,48816,98122.0,16917500.0
2019-08-14,5820,5960,5780,5950,59561,100659.0,16917500.0
2019-08-16,5880,5880,5620,5750,55092,97276.0,16917500.0
2019-08-19,5780,5850,5680,5770,73690,97614.0,16917500.0
2019-08-20,5800,5930,5770,5920,62878,100152.0,16917500.0
2019-08-21,5920,6130,5860,6130,138366,103704.0,16917500.0
2019-08-22,6490,6490,5990,6050,205158,102351.0,16917500.0
2019-08-23,5940,6070,5920,5990,54475,101336.0,16917500.0
2019-08-26,5980,5980,5510,5680,61869,96091.0,16917500.0
2019-08-27,5700,5840,5690,5690,33165,96261.0,16917500.0
2019-08-28,5800,5800,5500,5700,47549,96430.0,16917500.0
2019-08-29,5810,5920,5750,5850,81883,98967.0,16917500.0
2019-08-30,5860,5930,5840,5850,51596,98967.0,16917500.0
2019-09-02,5860,5870,5750,5850,39222,98967.0,16917500.0
2019-09-03,5900,5980,5850,5910,80866,99982.0,16917500.0
2019-09-04,5970,5980,5860,5970,61305,100997.0,16917500.0
2019-09-05,5970,6230,5930,6090,232784,103028.0,16917500.0
2019-09-06,6140,6170,5960,5970,119426,100997.0,16917500.0
2019-09-09,5940,6020,5830,5860,115104,99137.0,16917500.0
2019-09-10,5940,6520,5920,6160,1422014,104212.0,16917500.0
2019-09-11,6200,6200,6030,6120,184659,103535.0,16917500.0
2019-09-16,6120,6170,6030,6080,139038,102858.0,16917500.0
2019-09-17,6080,6230,6050,6100,216262,103197.0,16917500.0
2019-09-18,6130,6190,6020,6020,186910,101843.0,16917500.0
2019-09-19,6030,6140,6010,6040,134952,102182.0,16917500.0
2019-09-20,6070,6100,6010,6040,102009,102182.0,16917500.0
2019-09-23,6000,6060,5890,5940,169505,100490.0,16917500.0
2019-09-24,5940,6000,5900,5980,61865,101167.0,16917500.0
2019-09-25,5980,5980,5630,5660,289944,95753.0,16917500.0
2019-09-26,5700,5740,5570,5610,122261,94907.0,16917500.0
2019-09-27,5560,5630,5530,5600,51248,94738.0,16917500.0
2019-09-30,5580,5620,5400,5420,117439,91693.0,16917500.0
2019-10-01,5340,5480,5320,5420,86307,91693.0,16917500.0
2019-10-02,5370,5450,5370,5390,49444,91185.0,16917500.0
2019-10-04,5350,5390,5210,5280,89560,89324.0,16917500.0
2019-10-07,5290,5370,5260,5360,44307,90678.0,16917500.0
