레드로버(060300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-12,5147,5207,5108,5168,20552,100010.0,7663605.0
2011-12-13,5147,5168,5029,5110,29858,98861.0,7663605.0
2011-12-14,5088,5127,4910,4932,55498,95412.0,7663605.0
2011-12-15,4929,5009,4831,4873,36813,94262.0,7663605.0
2011-12-16,4910,5068,4573,4773,76722,92346.0,7663605.0
2011-12-19,4772,4772,4237,4377,60073,84683.0,7663605.0
2011-12-20,4276,4711,4276,4634,43399,89664.0,7663605.0
2011-12-21,4791,4890,4653,4892,45391,94646.0,7663605.0
2011-12-22,4870,5009,4672,4753,27277,91963.0,7663605.0
2011-12-23,4752,4890,4672,4714,24832,91197.0,7663605.0
2011-12-26,4752,4851,4653,4734,22537,91580.0,7663605.0
2011-12-27,4791,4791,4534,4694,43649,90814.0,7663605.0
2011-12-28,4613,4791,4593,4753,21588,91963.0,7663605.0
2011-12-29,4791,5188,4772,5188,95222,100393.0,7663605.0
2012-01-02,5207,5345,5127,5268,68793,101926.0,7663605.0
2012-01-03,5326,5445,5127,5288,71407,102309.0,7663605.0
2012-01-04,5405,5425,5207,5348,58304,103459.0,7663605.0
2012-01-05,5365,5524,5306,5466,90765,105758.0,7663605.0
2012-01-06,5604,6078,5604,5723,280547,110739.0,7663605.0
2012-01-09,5604,5722,5483,5604,82241,108440.0,7663605.0
2012-01-10,5663,5801,5524,5723,86864,110739.0,7663605.0
2012-01-11,5801,5801,5544,5604,52864,108440.0,7663605.0
2012-01-12,5544,5544,5386,5486,65261,106141.0,7663605.0
2012-01-13,5523,5604,5504,5565,25660,107674.0,7663605.0
2012-01-16,5483,5563,5425,5506,32325,106524.0,7663605.0
2012-01-17,5445,5523,5425,5427,35090,104991.0,7663605.0
2012-01-18,5524,5801,5504,5684,104600,109973.0,7663605.0
2012-01-19,5899,5979,5742,5941,152420,114954.0,7663605.0
2012-01-20,5940,6019,5801,5882,56942,113805.0,7663605.0
2012-01-25,5781,5919,5761,5763,27958,111505.0,7663605.0
2012-01-26,5822,5940,5702,5941,44320,114954.0,7663605.0
2012-01-27,5940,5979,5781,5862,31901,113421.0,7663605.0
2012-01-30,5761,5880,5682,5763,35716,111505.0,7663605.0
2012-01-31,5761,5861,5663,5763,36061,111505.0,7663605.0
2012-02-01,5822,5822,5682,5744,37560,111122.0,7663605.0
2012-02-02,5722,5822,5623,5723,77812,110739.0,7663605.0
2012-02-03,5742,5742,5365,5584,99829,108057.0,7663605.0
2012-02-06,5722,5722,5483,5526,44802,106907.0,7663605.0
2012-02-07,5465,5682,5465,5645,49677,109206.0,7663605.0
2012-02-08,5642,5663,5483,5486,47853,106141.0,7663605.0
2012-02-09,5523,5563,5405,5526,46488,106907.0,7663605.0
2012-02-10,5643,5643,5445,5506,34926,106524.0,7663605.0
2012-02-13,5504,5504,5326,5328,58812,103075.0,7663605.0
2012-02-14,5326,5365,5168,5328,42800,103075.0,7663605.0
2012-02-15,5286,5445,5266,5446,36852,105375.0,7663605.0
2012-02-16,5326,5465,5286,5446,35529,105375.0,7663605.0
2012-02-17,5483,5604,5385,5604,57588,108440.0,7663605.0
2012-02-20,5583,5801,5465,5506,75686,106524.0,7663605.0
2012-02-21,5524,5604,5405,5446,37323,105375.0,7663605.0
2012-02-22,5524,5583,5445,5546,29352,107290.0,7663605.0
2012-02-23,5623,5761,5386,5744,69621,111122.0,7663605.0
2012-02-24,5761,5761,5583,5664,42968,109590.0,7663605.0
2012-02-27,5663,5701,5583,5584,44940,108057.0,7663605.0
2012-02-28,5682,5880,5682,5684,121183,109973.0,7663605.0
2012-02-29,5801,5801,5583,5625,57957,108823.0,7663605.0
2012-03-02,5524,5524,5326,5466,73676,105758.0,7663605.0
2012-03-05,5445,5563,5425,5466,27913,105758.0,7663605.0
2012-03-06,5544,5563,5365,5506,41768,106524.0,7663605.0
2012-03-07,5386,5504,5365,5446,28275,105375.0,7663605.0
2012-03-08,5524,5524,5286,5386,31607,104225.0,7663605.0
2012-03-09,5345,5504,5306,5328,53434,103075.0,7663605.0
2012-03-12,5405,5544,5266,5526,51432,106907.0,7663605.0
2012-03-13,5524,5604,5425,5546,43772,107290.0,7663605.0
2012-03-14,5623,5623,5465,5546,27888,107290.0,7663605.0
2012-03-15,5623,5623,5365,5486,30920,106141.0,7663605.0
2012-03-16,5504,5523,5365,5427,19137,104991.0,7663605.0
2012-03-19,5425,5483,5306,5407,29855,104608.0,7663605.0
2012-03-20,5405,5722,5365,5604,49217,108440.0,7663605.0
2012-03-21,5603,5623,5503,5584,34135,108057.0,7663605.0
2012-03-22,5583,5583,5483,5546,31399,107290.0,7663605.0
2012-03-23,5504,5583,5386,5486,25115,106141.0,7663605.0
2012-03-26,5445,5504,5405,5486,29206,106141.0,7663605.0
2012-03-27,5544,5544,5386,5407,45446,104608.0,7663605.0
2012-03-28,5386,5523,5386,5427,30304,104991.0,7663605.0
2012-03-29,5425,5604,5385,5506,36200,106524.0,7663605.0
2012-03-30,5524,5544,5445,5466,30063,105758.0,7663605.0
2012-04-02,5483,5563,5465,5486,28638,106141.0,7663605.0
2012-04-03,5523,5563,5386,5427,51842,104991.0,7663605.0
2012-04-04,5483,5483,5266,5386,47699,104225.0,7663605.0
2012-04-05,5286,5425,5266,5348,22441,103459.0,7663605.0
2012-04-06,5266,5386,5266,5308,29684,102692.0,7663605.0
2012-04-09,5206,5286,5108,5110,26876,98861.0,7663605.0
2012-04-10,5147,5247,5088,5209,22304,100776.0,7663605.0
2012-04-12,5147,5207,4910,5070,30230,98094.0,7663605.0
2012-04-13,5049,5345,5049,5328,32234,103075.0,7663605.0
2012-04-16,5306,5386,5247,5328,8322,103075.0,7663605.0
2012-04-17,5286,5365,5266,5328,9221,103075.0,7663605.0
2012-04-18,5326,5483,5306,5407,41732,104608.0,7663605.0
2012-04-19,5405,5405,5266,5348,7700,103459.0,7663605.0
2012-04-20,5286,5345,5207,5228,9029,101160.0,7663605.0
2012-04-23,5286,5286,5127,5150,14707,99627.0,7663605.0
2012-04-24,5088,5247,5029,5248,19993,101543.0,7663605.0
2012-04-25,5167,5306,5108,5228,9799,101160.0,7663605.0
2012-04-26,5168,5345,5107,5188,12557,100393.0,7663605.0
2012-04-27,5206,5206,5068,5110,13139,98861.0,7663605.0
2012-04-30,5009,5147,5009,5150,25450,99627.0,7663605.0
2012-05-02,5227,5227,5068,5070,8007,98094.0,7663605.0
2012-05-03,5068,5127,5049,5090,16906,98477.0,7663605.0
2012-05-04,5127,5147,5029,5070,25049,98094.0,7663605.0
2012-05-07,5029,5088,4910,4912,26564,95029.0,7663605.0
2012-05-08,4949,5167,4949,5130,41457,99244.0,7663605.0
2012-05-09,5108,5247,5009,5150,40889,99627.0,7663605.0
2012-05-10,5068,5068,4534,4873,68779,94262.0,7663605.0
2012-05-11,4870,4870,4435,4614,49274,89281.0,7663605.0
2012-05-14,4494,4692,4237,4476,46517,86599.0,7663605.0
2012-05-15,4336,4435,4019,4080,68756,78935.0,7663605.0
2012-05-16,4077,4295,4039,4159,26307,80468.0,7663605.0
2012-05-17,4118,4217,3939,4021,38630,77786.0,7663605.0
2012-05-18,3904,4039,3773,3910,58066,75640.0,7663605.0
2012-05-21,3813,4118,3813,3937,38631,76176.0,7663605.0
2012-05-22,3936,4077,3936,3957,28288,76559.0,7663605.0
2012-05-23,4000,4000,3924,3961,40418,76636.0,7663605.0
2012-05-24,4039,4118,3821,3910,90352,75640.0,7663605.0
2012-05-25,3726,4000,3726,3980,59403,77019.0,7663605.0
2012-05-29,3903,3980,3757,3844,44886,68972.0,7663605.0
2012-05-30,3881,3881,3629,3737,15699,67057.0,7663605.0
2012-05-31,3629,3633,3437,3541,70763,63531.0,7663605.0
2012-06-01,3539,3539,3395,3460,31330,62075.0,7663605.0
2012-06-04,3266,3420,3266,3417,35150,61309.0,7663605.0
2012-06-05,3459,3480,3416,3451,14009,61922.0,7663605.0
2012-06-07,3450,3770,3450,3652,23157,65524.0,7663605.0
2012-06-08,3655,3822,3655,3767,11874,67593.0,7663605.0
2012-06-11,3804,3822,3702,3742,12875,67133.0,7663605.0
2012-06-12,3638,3766,3638,3762,10300,67516.0,7663605.0
2012-06-13,3745,3762,3646,3652,10904,65524.0,7663605.0
2012-06-14,3608,3817,3608,3780,24025,67823.0,7663605.0
2012-06-15,3757,3834,3749,3784,13568,67900.0,7663605.0
2012-06-18,3924,3924,3787,3891,20778,69815.0,7663605.0
2012-06-19,3890,3954,3843,3930,19173,70505.0,7663605.0
2012-06-20,3928,3992,3886,3942,18147,70735.0,7663605.0
2012-06-21,3941,4018,3886,3972,22016,71272.0,7663605.0
2012-06-22,3971,3971,3907,3963,7443,71118.0,7663605.0
2012-06-25,3963,4030,3826,3925,18940,70429.0,7663605.0
2012-06-26,3898,3928,3775,3776,13447,67746.0,7663605.0
2012-06-27,3698,3804,3629,3673,16009,65907.0,7663605.0
2012-06-28,3706,3706,3484,3485,34263,62535.0,7663605.0
2012-06-29,3472,4005,3450,4007,188170,71885.0,7663605.0
2012-07-02,4091,4142,3847,3930,138504,70505.0,7663605.0
2012-07-03,3881,3945,3822,3827,72712,68666.0,7663605.0
2012-07-04,3830,3869,3723,3819,55941,68513.0,7663605.0
2012-07-05,3847,3877,3737,3780,36474,67823.0,7663605.0
2012-07-06,3676,3792,3621,3715,60094,66673.0,7663605.0
2012-07-09,3715,3950,3702,3809,29070,68359.0,7663605.0
2012-07-10,3826,3890,3749,3836,14278,68819.0,7663605.0
2012-07-11,3779,3886,3766,3844,14407,68972.0,7663605.0
2012-07-12,3843,3916,3830,3856,17017,69202.0,7663605.0
2012-07-13,3916,3916,3728,3801,29860,68206.0,7663605.0
2012-07-16,3800,3864,3783,3784,17816,67900.0,7663605.0
2012-07-17,4065,4091,3830,3831,53731,34371.0,7663605.0
2012-07-18,3830,3963,3830,3903,24994,35023.0,7663605.0
2012-07-19,3928,3928,3839,3908,13563,35061.0,7663605.0
2012-07-20,3924,3924,3843,3900,7912,34984.0,7663605.0
2012-07-23,3928,3928,3638,3673,17005,32954.0,7663605.0
2012-07-24,3613,3693,3544,3588,6425,32187.0,7663605.0
2012-07-25,3510,3715,3416,3715,16800,33337.0,7663605.0
2012-07-26,3407,3454,3321,3378,49906,30310.0,7663605.0
2012-07-27,3343,3425,3288,3395,19417,30463.0,7663605.0
2012-07-30,3378,3437,3262,3328,30718,38805.0,9962686.0
2012-07-31,3296,3360,3232,3271,22732,38157.0,9962686.0
2012-08-01,3288,3343,3227,3246,16751,37858.0,9962686.0
2012-08-02,3245,3321,3224,3263,15667,38057.0,9962686.0
2012-08-03,3224,3279,3219,3233,16531,37709.0,9962686.0
2012-08-06,3147,3288,3147,3216,44953,37510.0,9962686.0
2012-08-07,3194,3348,3194,3301,24310,38506.0,9962686.0
2012-08-08,3219,3305,3219,3271,55565,76314.0,19925372.0
2012-08-09,3271,3331,3254,3254,44788,75916.0,19925372.0
2012-08-10,3254,3279,3202,3254,37157,75916.0,19925372.0
2012-08-13,3262,3262,3198,3199,49742,74621.0,19925372.0
2012-08-14,3172,3215,3138,3195,43774,74521.0,19925372.0
2012-08-16,3185,3492,3172,3378,244310,78805.0,19925372.0
2012-08-17,3373,3428,3254,3297,75637,76912.0,19925372.0
2012-08-20,3262,3365,3237,3340,58380,77908.0,19925372.0
2012-08-21,3309,3557,3309,3481,105158,81196.0,19925372.0
2012-08-22,3433,3531,3395,3511,44895,81893.0,19925372.0
2012-08-23,3539,3988,3539,3750,237539,87472.0,19925372.0
2012-08-24,3826,4010,3737,3814,241340,88967.0,19925372.0
2012-08-27,3813,3971,3775,3853,95799,89863.0,19925372.0
2012-08-28,3928,3933,3775,3792,86268,88469.0,19925372.0
2012-08-29,3787,4048,3745,3963,201574,92454.0,19925372.0
2012-08-30,3967,4347,3963,4101,731628,95642.0,19925372.0
2012-08-31,4185,4193,4014,4049,172983,94446.0,19925372.0
2012-09-03,4048,4129,3869,3942,93392,91956.0,19925372.0
2012-09-04,4014,4014,3715,3733,178102,87074.0,19925372.0
2012-09-05,3770,3843,3719,3819,63010,89066.0,19925372.0
2012-09-06,3851,3851,3757,3784,44670,88269.0,19925372.0
2012-09-07,3783,3877,3757,3874,63584,90362.0,19925372.0
2012-09-10,3877,3928,3753,3886,79802,90660.0,19925372.0
2012-09-11,3843,3916,3770,3831,36559,89365.0,19925372.0
2012-09-12,3860,3864,3762,3792,65709,88469.0,19925372.0
2012-09-13,3800,3800,3663,3750,107061,87472.0,19925372.0
2012-09-14,3749,3779,3655,3682,67989,85878.0,19925372.0
2012-09-17,3660,3715,3621,3622,45396,84484.0,19925372.0
2012-09-18,3604,3753,3578,3754,71120,87572.0,19925372.0
2012-09-19,3753,4099,3660,4040,216516,94247.0,19925372.0
2012-09-20,4039,4270,3971,4143,169443,96638.0,19925372.0
2012-09-21,4112,4253,4057,4057,153410,97859.0,20601790.0
2012-09-24,3971,4198,3971,4198,138310,101258.0,20601790.0
2012-09-25,4253,4672,4253,4416,473929,106511.0,20601790.0
2012-09-26,4577,4672,4270,4451,407453,107335.0,20601790.0
2012-09-27,4501,4501,4330,4485,208840,108159.0,20601790.0
2012-09-28,4483,4654,4347,4356,119302,105069.0,20601790.0
2012-10-02,4223,4483,4223,4485,139883,108159.0,20601790.0
2012-10-04,4407,4552,4372,4535,114328,109396.0,20601790.0
2012-10-05,4560,4697,3873,4510,214058,108777.0,20601790.0
2012-10-08,4543,4962,4449,4912,300524,118460.0,20601790.0
2012-10-09,4911,5031,4663,4912,192033,118460.0,20601790.0
2012-10-10,4902,5021,4834,4954,186015,119490.0,20601790.0
2012-10-11,4945,5004,4817,4912,499734,118460.0,20601790.0
2012-10-12,4868,5372,4868,5288,512702,127525.0,20601790.0
2012-10-15,5372,5586,5201,5390,455072,129997.0,20601790.0
2012-10-16,5440,5628,5269,5450,245122,131439.0,20601790.0
2012-10-17,5449,5509,5125,5348,230023,128967.0,20601790.0
2012-10-18,5380,5551,5210,5348,208232,128967.0,20601790.0
2012-10-19,5415,5705,5363,5552,374536,133912.0,20601790.0
2012-10-22,5423,5910,5423,5723,425811,138032.0,20601790.0
2012-10-23,5893,5927,5680,5920,282580,142770.0,20601790.0
2012-10-24,5868,5978,5816,5868,464843,141534.0,20601790.0
2012-10-25,5918,5936,5603,5612,299007,135354.0,20601790.0
2012-10-26,5722,5799,5150,5313,572600,128143.0,20601790.0
2012-10-29,5372,5372,4868,5031,322860,121345.0,20601790.0
2012-10-30,4954,5312,4706,5142,374951,124023.0,20601790.0
2012-10-31,5090,5252,5073,5151,114606,124229.0,20601790.0
2012-11-01,5252,5252,5021,5057,129435,121963.0,20601790.0
2012-11-02,5125,5133,4945,5006,128619,120726.0,20601790.0
2012-11-05,4962,5150,4902,5023,98915,121139.0,20601790.0
2012-11-06,4971,5175,4971,5091,118343,122787.0,20601790.0
2012-11-07,5065,5295,5065,5271,128842,127113.0,20601790.0
2012-11-08,5167,5653,5142,5459,262470,131645.0,20601790.0
2012-11-09,5466,5577,5295,5424,168766,130821.0,20601790.0
2012-11-12,5432,5432,5142,5142,186955,124023.0,20601790.0
2012-11-13,5056,5269,5056,5125,255207,123611.0,20601790.0
2012-11-14,5133,5235,4783,4792,262203,115576.0,20601790.0
2012-11-15,4654,4842,4483,4741,179178,114340.0,20601790.0
2012-11-16,4740,4808,4355,4518,239210,108983.0,20601790.0
2012-11-19,4295,4860,4295,4818,629497,116194.0,20601790.0
2012-11-20,4851,5090,4808,4963,198978,119696.0,20601790.0
2012-11-21,4962,5252,4962,5040,164459,121551.0,20601790.0
2012-11-22,4919,5192,4885,5125,117512,123611.0,20601790.0
2012-11-23,5125,5184,5013,5108,93258,123199.0,20601790.0
2012-11-26,4996,5115,4791,4835,175057,116606.0,20601790.0
2012-11-27,4825,4936,4756,4852,76051,117018.0,20601790.0
2012-11-28,4954,4979,4800,4860,86184,118963.0,20907320.0
2012-11-29,4834,5107,4834,4954,122114,121262.0,20907320.0
2012-11-30,4842,5073,4783,4946,117088,125750.0,21718526.0
2012-12-03,5031,5031,4860,4946,90182,125750.0,21718526.0
2012-12-04,4885,4945,4569,4869,198936,123796.0,21718526.0
2012-12-05,4783,4825,4646,4724,98433,123212.0,22280576.0
2012-12-06,4672,4783,4595,4595,98401,119869.0,22280576.0
2012-12-07,4672,4680,4535,4612,81262,120315.0,22280576.0
2012-12-10,4620,4860,4587,4656,66327,121429.0,22280576.0
2012-12-11,4612,4697,4441,4527,56883,118087.0,22280576.0
2012-12-12,4407,4552,4228,4356,157862,113631.0,22280576.0
2012-12-13,4304,4458,4304,4391,42631,114522.0,22280576.0
2012-12-14,4389,4441,4322,4391,29727,114522.0,22280576.0
2012-12-17,4355,4697,4339,4570,116202,119201.0,22280576.0
2012-12-18,4569,4842,4483,4587,101429,119647.0,22280576.0
2012-12-20,4697,4783,4304,4305,69469,112294.0,22280576.0
2012-12-21,4313,4518,4304,4356,89294,113631.0,22280576.0
2012-12-24,4381,4441,4257,4399,95493,114745.0,22280576.0
2012-12-26,4483,4587,4355,4399,104015,114745.0,22280576.0
2012-12-27,4398,4449,4347,4391,76093,114522.0,22280576.0
2012-12-28,4389,4441,4372,4416,44698,115191.0,22280576.0
2013-01-02,4432,4646,4432,4647,126942,121206.0,22280576.0
2013-01-03,4740,4740,4595,4689,68458,122320.0,22280576.0
2013-01-04,4612,4851,4612,4852,61827,126554.0,22280576.0
2013-01-07,4748,4851,4637,4698,76117,122543.0,22280576.0
2013-01-08,4663,4740,4577,4698,59064,122543.0,22280576.0
2013-01-09,4663,4945,4663,4672,131823,121875.0,22280576.0
2013-01-10,4714,4714,4501,4639,143972,120984.0,22280576.0
2013-01-11,4612,4654,4509,4510,75606,117641.0,22280576.0
2013-01-14,4509,4587,4381,4527,70208,118087.0,22280576.0
2013-01-15,4526,4612,4398,4399,69453,114745.0,22280576.0
2013-01-16,4398,4483,4364,4459,68118,116305.0,22280576.0
2013-01-17,4441,4817,4432,4527,276580,118087.0,22280576.0
2013-01-18,4493,4577,4355,4433,170084,115636.0,22280576.0
2013-01-21,4416,4424,4330,4374,76271,114077.0,22280576.0
2013-01-22,4372,4372,4248,4271,140398,111403.0,22280576.0
2013-01-23,4270,4313,4048,4139,156933,107949.0,22280576.0
2013-01-24,4108,4176,4022,4134,113854,107838.0,22280576.0
2013-01-25,4108,4210,4099,4151,71744,108284.0,22280576.0
2013-01-28,4154,4270,4151,4250,70646,110846.0,22280576.0
2013-01-29,4248,4287,4185,4241,36939,110623.0,22280576.0
2013-01-30,4228,4253,4168,4228,40297,110289.0,22280576.0
2013-01-31,4228,4262,4210,4262,45207,111180.0,22280576.0
2013-02-01,4099,4330,4099,4271,124579,111403.0,22280576.0
2013-02-04,4228,4339,4159,4280,49832,111626.0,22280576.0
2013-02-05,4248,4313,4193,4262,69715,111180.0,22280576.0
2013-02-06,4278,4339,4245,4271,83024,111403.0,22280576.0
2013-02-07,4270,4449,4231,4391,152164,114522.0,22280576.0
2013-02-08,4381,4416,4330,4391,51444,114522.0,22280576.0
2013-02-12,4389,4398,4304,4391,53132,114522.0,22280576.0
2013-02-13,4389,4483,4364,4476,87112,116750.0,22280576.0
2013-02-14,4493,4493,4381,4441,32245,115859.0,22280576.0
2013-02-15,4416,4483,4339,4391,58718,114522.0,22280576.0
2013-02-18,4364,4398,4248,4250,132900,110846.0,22280576.0
2013-02-19,4270,4295,4185,4228,69821,110289.0,22280576.0
2013-02-20,4201,4245,4108,4211,76253,109843.0,22280576.0
2013-02-21,4185,4240,4142,4143,62332,108061.0,22280576.0
2013-02-22,4099,4181,4087,4181,73285,109063.0,22280576.0
2013-02-25,4154,4210,3766,3767,262009,98257.0,22280576.0
2013-02-26,3629,3920,3629,3806,215801,99260.0,22280576.0
2013-02-27,3813,4099,3813,4010,124448,104607.0,22280576.0
2013-02-28,4091,4154,3907,3963,125634,103382.0,22280576.0
2013-03-04,3937,4052,3843,3946,82193,102936.0,22280576.0
2013-03-05,4005,4142,3933,4101,89577,106947.0,22280576.0
2013-03-06,4018,4121,4005,4049,43103,105610.0,22280576.0
2013-03-07,4082,4087,4005,4027,51638,105053.0,22280576.0
2013-03-08,4057,4065,3928,3930,71950,102491.0,22280576.0
2013-03-11,3928,3941,3834,3895,60093,101599.0,22280576.0
2013-03-12,3894,4398,3834,4113,207583,107281.0,22280576.0
2013-03-13,4087,4171,4035,4117,70130,107392.0,22280576.0
2013-03-14,4116,4458,4116,4356,227432,113631.0,22280576.0
2013-03-15,4424,4689,4355,4502,696033,117419.0,22280576.0
2013-03-18,4569,5048,4569,4706,290709,122766.0,22280576.0
2013-03-19,4774,4774,4526,4639,154420,120984.0,22280576.0
2013-03-20,4637,4766,4577,4741,124895,123657.0,22280576.0
2013-03-21,4697,4791,4381,4656,207920,121429.0,22280576.0
2013-03-22,4612,4714,4577,4621,103130,120538.0,22280576.0
2013-03-25,4637,5081,4595,4904,347392,127891.0,22280576.0
2013-03-26,4868,4902,4723,4877,155365,127222.0,22280576.0
2013-03-27,4885,4954,4748,4954,248740,129227.0,22280576.0
2013-03-28,4877,5073,4766,4835,164588,126108.0,22280576.0
2013-03-29,4783,4996,4723,4997,164572,134544.0,22998914.0
2013-04-01,5013,5081,4851,4989,325219,134314.0,22998914.0
2013-04-02,4979,5073,4817,4937,466075,132934.0,22998914.0
2013-04-03,4936,5048,4808,4989,246636,134314.0,22998914.0
2013-04-04,4954,5440,4911,5373,846803,144663.0,22998914.0
2013-04-05,5466,5500,5252,5373,339301,144663.0,22998914.0
2013-04-08,5406,5406,5184,5296,315663,142593.0,22998914.0
2013-04-09,5295,5440,5021,5288,400222,142363.0,22998914.0
2013-04-10,5329,5509,5175,5390,456321,145123.0,22998914.0
2013-04-11,5423,5577,5363,5536,391184,149033.0,22998914.0
2013-04-12,5637,5722,4756,4835,1451094,130314.0,23023721.0
2013-04-15,4783,4860,4483,4595,581857,123868.0,23023721.0
2013-04-16,4493,4740,4493,4715,243107,127091.0,23023721.0
2013-04-17,4714,4962,4714,4826,566958,130084.0,23023721.0
2013-04-18,4825,4885,4646,4877,216371,131465.0,23023721.0
2013-04-19,4894,4894,4748,4766,137706,128472.0,23023721.0
2013-04-22,4756,4894,4612,4852,226973,130775.0,23023721.0
2013-04-23,4936,5167,4894,5091,477335,137221.0,23023721.0
2013-04-24,5158,5346,5073,5253,711836,141596.0,23023721.0
2013-04-25,5252,5483,5184,5415,462640,145970.0,23023721.0
2013-04-26,5466,5526,5338,5415,458261,145970.0,23023721.0
2013-04-29,5466,5517,5312,5321,226046,143438.0,23023721.0
2013-04-30,5321,5363,5175,5185,244197,139754.0,23023721.0
2013-05-02,5380,5509,5210,5219,411154,140675.0,23023721.0
2013-05-03,5252,5406,5227,5313,195691,143208.0,23023721.0
2013-05-06,5321,5492,5295,5467,373066,147352.0,23023721.0
2013-05-07,5483,5500,5406,5475,252842,147582.0,23023721.0
2013-05-08,5534,5637,5415,5552,517429,149654.0,23023721.0
2013-05-09,5551,5620,5483,5578,244722,150345.0,23023721.0
2013-05-10,5466,5628,5415,5459,168455,147122.0,23023721.0
2013-05-13,5509,5509,5081,5117,381907,137912.0,23023721.0
2013-05-14,5081,5286,5081,5125,232528,138142.0,23023721.0
2013-05-15,5158,5586,5158,5492,472552,148043.0,23023721.0
2013-05-16,5500,5551,5321,5407,201434,145740.0,23023721.0
2013-05-20,5406,5483,5329,5398,156327,145510.0,23023721.0
2013-05-21,5449,5474,5295,5407,157711,145740.0,23023721.0
2013-05-22,5492,5842,5440,5800,780587,156331.0,23023721.0
2013-05-23,5807,5893,5594,5621,549594,151496.0,23023721.0
2013-05-24,5637,5987,5611,5945,666850,160245.0,23023721.0
2013-05-27,6022,6064,5893,5945,499589,160245.0,23023721.0
2013-05-28,5987,6158,5970,5980,466176,161166.0,23023721.0
2013-05-29,6089,6116,5851,5886,593041,158633.0,23023721.0
2013-05-30,5807,5901,5594,5707,471663,153798.0,23023721.0
2013-05-31,5705,5816,5569,5817,274495,156792.0,23023721.0
2013-06-03,5807,5807,5645,5732,133227,154489.0,23023721.0
2013-06-04,5730,5782,5466,5544,237743,149424.0,23023721.0
2013-06-05,5534,5534,5252,5382,206694,145049.0,23023721.0
2013-06-07,5295,5457,5201,5432,191134,146431.0,23023721.0
2013-06-10,5390,5517,5175,5382,125069,145049.0,23023721.0
2013-06-11,5380,5380,5210,5348,130886,144128.0,23023721.0
2013-06-12,5380,5594,5304,5595,168079,150805.0,23023721.0
2013-06-13,5594,5603,5380,5424,171710,146201.0,23023721.0
2013-06-14,5423,5594,5312,5432,181163,146431.0,23023721.0
2013-06-17,5390,5457,5090,5134,196678,138373.0,23023721.0
2013-06-18,5142,5321,5090,5279,101009,142287.0,23023721.0
2013-06-19,5295,5321,5048,5108,175261,137682.0,23023721.0
2013-06-20,5004,5098,4860,4963,246229,133768.0,23023721.0
2013-06-21,4731,4954,4672,4929,235526,132847.0,23023721.0
2013-06-24,4962,5133,4868,4877,146591,131465.0,23023721.0
2013-06-25,4774,4996,4518,4612,338052,124328.0,23023721.0
2013-06-26,4663,4868,4663,4835,127892,130314.0,23023721.0
2013-06-27,4911,5004,4868,4946,163778,133307.0,23023721.0
