제이브이엠(054950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-03,58400,58400,56400,56500,10023,357696.0,6330908.0
2014-11-04,57200,57200,55200,55800,16500,353265.0,6330908.0
2014-11-05,55100,57500,55100,57500,10408,364027.0,6330908.0
2014-11-06,57100,58000,55700,57000,10159,360862.0,6330908.0
2014-11-07,56000,57100,56000,56800,3975,359596.0,6330908.0
2014-11-10,56700,56700,55700,56600,12752,358329.0,6330908.0
2014-11-11,56000,56700,55600,56400,16977,357063.0,6330908.0
2014-11-12,56700,57100,55800,56600,14929,358329.0,6330908.0
2014-11-13,56000,57200,56000,56900,8137,360229.0,6330908.0
2014-11-14,56300,56800,55700,56500,12153,357696.0,6330908.0
2014-11-17,55500,56300,54200,54500,13208,345034.0,6330908.0
2014-11-18,54200,55800,54200,55800,11105,353265.0,6330908.0
2014-11-19,55900,55900,55000,55600,7191,351998.0,6330908.0
2014-11-20,55700,57100,55200,55900,6923,353898.0,6330908.0
2014-11-21,55900,58300,55500,58300,12844,369092.0,6330908.0
2014-11-24,58200,58400,57400,57700,4243,365293.0,6330908.0
2014-11-25,58200,58200,56600,56600,6457,358329.0,6330908.0
2014-11-26,58800,58800,56500,57500,13239,364027.0,6330908.0
2014-11-27,56900,58500,56900,58200,18714,368459.0,6330908.0
2014-11-28,58200,59500,58200,59200,7590,374790.0,6330908.0
2014-12-01,59900,60200,59000,59600,460162,377322.0,6330908.0
2014-12-02,60000,60000,57500,58800,16086,372257.0,6330908.0
2014-12-03,58800,61600,58700,60700,20405,384286.0,6330908.0
2014-12-04,60500,62200,60200,61600,15516,389984.0,6330908.0
2014-12-05,61500,62400,61400,62300,10877,394416.0,6330908.0
2014-12-08,62400,62600,61200,62600,6013,396315.0,6330908.0
2014-12-09,62900,62900,61200,61200,8305,387452.0,6330908.0
2014-12-10,61900,61900,60700,61200,11587,387452.0,6330908.0
2014-12-11,60200,61800,58500,61500,14097,389351.0,6330908.0
2014-12-12,61500,61900,60400,61800,8065,391250.0,6330908.0
2014-12-15,60200,61600,60200,60900,5604,385552.0,6330908.0
2014-12-16,60000,60500,59600,60000,5048,379854.0,6330908.0
2014-12-17,57800,60700,57800,60700,9199,384286.0,6330908.0
2014-12-18,60000,60300,58700,60000,11651,379854.0,6330908.0
2014-12-19,59900,60500,58900,60300,10390,381754.0,6330908.0
2014-12-22,61000,61000,58600,60000,3455,379854.0,6330908.0
2014-12-23,60400,60400,59000,60100,4669,380488.0,6330908.0
2014-12-24,59400,60000,58800,59300,6192,375423.0,6330908.0
2014-12-26,58900,60800,58500,59200,6403,374790.0,6330908.0
2014-12-29,59200,60100,58400,60000,11777,379854.0,6330908.0
2014-12-30,60400,60400,59500,60100,8777,380488.0,6330908.0
2015-01-02,60900,60900,58000,59600,29527,377322.0,6330908.0
2015-01-05,60000,61900,59400,61500,14470,389351.0,6330908.0
2015-01-06,61000,62000,59800,61900,14154,391883.0,6330908.0
2015-01-07,62100,63600,61800,62600,18128,396315.0,6330908.0
2015-01-08,62800,63500,61700,62500,3610,395682.0,6330908.0
2015-01-09,62100,62600,61700,61700,12021,390617.0,6330908.0
2015-01-12,62300,62400,60800,61300,6239,388085.0,6330908.0
2015-01-13,60500,61200,60200,61100,8654,386818.0,6330908.0
2015-01-14,60500,61600,59600,60600,7571,383653.0,6330908.0
2015-01-15,60600,61200,60000,61100,7928,386818.0,6330908.0
2015-01-16,61100,61600,60100,61300,8483,388085.0,6330908.0
2015-01-19,61300,61600,59900,61500,7133,389351.0,6330908.0
2015-01-20,61800,62100,60900,61800,5480,391250.0,6330908.0
2015-01-21,62000,62000,60600,60600,7632,383653.0,6330908.0
2015-01-22,60300,61000,59800,61000,3683,386185.0,6330908.0
2015-01-23,61000,61900,61000,61500,4505,389351.0,6330908.0
2015-01-26,61500,61500,58500,59600,43304,377322.0,6330908.0
2015-01-27,59600,60200,58700,59500,15321,376689.0,6330908.0
2015-01-28,58900,59700,57600,59200,46157,374790.0,6330908.0
2015-01-29,59600,59600,58500,59200,6091,374790.0,6330908.0
2015-01-30,59100,59500,58600,59200,9433,374790.0,6330908.0
2015-02-02,58500,59100,57400,57900,15446,366560.0,6330908.0
2015-02-03,57500,58600,57500,58600,11564,370991.0,6330908.0
2015-02-04,59000,59000,57900,58000,11513,367193.0,6330908.0
2015-02-05,58300,58700,57700,57700,11496,365293.0,6330908.0
2015-02-06,57700,59100,57400,58600,14162,370991.0,6330908.0
2015-02-09,58100,58800,57800,58800,11540,372257.0,6330908.0
2015-02-10,58800,59100,57900,58300,10588,369092.0,6330908.0
2015-02-11,58300,58600,57400,58600,13149,370991.0,6330908.0
2015-02-12,58600,58600,57600,58500,8170,370358.0,6330908.0
2015-02-13,58500,59000,57600,58000,14039,367193.0,6330908.0
2015-02-16,57500,57500,56000,56600,21489,358329.0,6330908.0
2015-02-17,56200,58300,55700,57300,25640,362761.0,6330908.0
2015-02-23,57500,57900,56300,57200,6641,362128.0,6330908.0
2015-02-24,56600,57400,56200,56400,9641,357063.0,6330908.0
2015-02-25,56100,57200,56100,57000,39281,360862.0,6330908.0
2015-02-26,57600,57600,55400,55800,14092,353265.0,6330908.0
2015-02-27,54700,56000,54700,55700,72349,352632.0,6330908.0
2015-03-02,55900,59000,55600,58000,30859,367193.0,6330908.0
2015-03-03,59000,59000,57900,59000,13273,373524.0,6330908.0
2015-03-04,58600,60200,56100,60200,36766,381121.0,6330908.0
2015-03-05,60200,60200,59100,59800,5900,378588.0,6330908.0
2015-03-06,59400,61000,58700,60900,15307,385552.0,6330908.0
2015-03-09,61300,61300,59100,60000,14564,379854.0,6330908.0
2015-03-10,59400,60100,58200,59700,15117,377955.0,6330908.0
2015-03-11,59500,59700,58500,59500,5302,376689.0,6330908.0
2015-03-12,59100,60500,58700,60500,10621,383020.0,6330908.0
2015-03-13,60000,62500,59100,62000,27090,392516.0,6330908.0
2015-03-16,61900,62000,60800,61500,7549,389351.0,6330908.0
2015-03-17,61600,61700,60500,60900,9749,385552.0,6330908.0
2015-03-18,61000,61000,59800,59800,16068,378588.0,6330908.0
2015-03-19,59700,61500,59100,60500,24052,383020.0,6330908.0
2015-03-20,60800,60800,59500,60300,7007,381754.0,6330908.0
2015-03-23,60300,61700,59400,61700,21079,390617.0,6330908.0
2015-03-24,61800,62000,61000,61900,6868,391883.0,6330908.0
2015-03-25,62400,63900,62300,63600,35745,402646.0,6330908.0
2015-03-26,63500,64100,62500,64100,15740,405811.0,6330908.0
2015-03-27,64100,64100,62600,62600,22738,396315.0,6330908.0
2015-03-30,62100,65200,62100,65200,80703,412775.0,6330908.0
2015-03-31,65300,65900,64500,64500,21866,408344.0,6330908.0
2015-04-01,63900,66100,63900,65800,13350,416574.0,6330908.0
2015-04-02,65800,66200,64600,65900,11235,417207.0,6330908.0
2015-04-03,66500,66600,65200,66400,18734,420372.0,6330908.0
2015-04-06,66400,66800,65300,66700,11251,422272.0,6330908.0
2015-04-07,66500,67100,65800,67000,7614,424171.0,6330908.0
2015-04-08,67000,67800,66000,67500,20970,427336.0,6330908.0
2015-04-09,67500,68200,66500,67400,20988,426703.0,6330908.0
2015-04-10,67900,67900,64300,67300,23112,426070.0,6330908.0
2015-04-13,67300,67400,65500,67300,24385,426070.0,6330908.0
2015-04-14,67300,67300,64100,64500,21388,408344.0,6330908.0
2015-04-15,64100,65200,63100,64900,20531,410876.0,6330908.0
2015-04-16,65500,65500,63500,64400,9248,407710.0,6330908.0
2015-04-17,63600,64500,62400,64200,27107,406444.0,6330908.0
2015-04-20,64200,64500,62500,62800,12008,397581.0,6330908.0
2015-04-21,62700,64100,62400,64000,16281,405178.0,6330908.0
2015-04-22,64100,64200,62000,63000,31883,398847.0,6330908.0
2015-04-23,62900,62900,60800,61200,42468,387452.0,6330908.0
2015-04-24,60800,61500,60500,61000,14117,386185.0,6330908.0
2015-04-27,61500,62100,60300,62100,9072,393149.0,6330908.0
2015-04-28,61600,62500,61000,62200,11416,393782.0,6330908.0
2015-04-29,61600,62500,61600,62300,7685,394416.0,6330908.0
2015-04-30,62300,62300,60800,60800,12662,384919.0,6330908.0
2015-05-04,60100,60800,58900,59000,15337,373524.0,6330908.0
2015-05-06,58100,60500,57000,60200,18152,381121.0,6330908.0
2015-05-07,59400,61500,57500,58700,22073,371624.0,6330908.0
2015-05-08,59700,59700,58000,58300,14958,369092.0,6330908.0
2015-05-11,59100,59800,58500,59600,9709,377322.0,6330908.0
2015-05-12,60000,60700,59200,60600,9355,383653.0,6330908.0
2015-05-13,61300,61400,60000,60500,10701,383020.0,6330908.0
2015-05-14,61100,61200,60100,61200,8458,387452.0,6330908.0
2015-05-15,61300,61300,59500,60900,17120,385552.0,6330908.0
2015-05-18,61000,61000,59300,59900,6973,379221.0,6330908.0
2015-05-19,59200,60300,58500,60200,8425,381121.0,6330908.0
2015-05-20,60300,60800,59700,60300,5981,381754.0,6330908.0
2015-05-21,59400,59500,56600,58100,77605,367826.0,6330908.0
2015-05-22,57500,58900,56900,58300,22002,369092.0,6330908.0
2015-05-26,58000,58800,57800,58300,10232,369092.0,6330908.0
2015-05-27,58300,58700,57300,58000,8983,367193.0,6330908.0
2015-05-28,59300,59300,57400,58100,6267,367826.0,6330908.0
2015-05-29,58800,58900,57900,58800,7074,372257.0,6330908.0
2015-06-01,58200,58900,57300,58500,12678,370358.0,6330908.0
2015-06-02,58500,59000,57800,58400,10875,369725.0,6330908.0
2015-06-03,58400,59100,57600,58700,9210,371624.0,6330908.0
2015-06-04,57800,58800,57500,58200,6760,368459.0,6330908.0
2015-06-05,57200,58500,57200,58400,14025,369725.0,6330908.0
2015-06-08,58700,58700,57700,58100,8226,367826.0,6330908.0
2015-06-09,58800,60800,57900,60100,19278,380488.0,6330908.0
2015-06-10,59800,62300,59600,61700,14974,390617.0,6330908.0
2015-06-11,61500,62000,60900,61200,5912,387452.0,6330908.0
2015-06-12,60400,62200,60400,62000,8012,392516.0,6330908.0
2015-06-15,62100,62100,60400,60800,5347,384919.0,6330908.0
2015-06-16,60600,61200,59500,60300,3369,381754.0,6330908.0
2015-06-17,59900,61100,59600,61000,4277,386185.0,6330908.0
2015-06-18,60600,60900,59100,60000,12513,379854.0,6330908.0
2015-06-19,59400,61300,58700,61000,8470,386185.0,6330908.0
2015-06-22,61500,62000,61000,62000,9029,392516.0,6330908.0
2015-06-23,62000,62800,61700,62200,7085,393782.0,6330908.0
2015-06-24,62200,62800,60900,61000,5674,386185.0,6330908.0
2015-06-25,61000,62200,60300,61900,4667,391883.0,6330908.0
2015-06-26,62300,63000,61100,62700,10158,396948.0,6330908.0
2015-06-29,62800,62800,60800,61800,3656,391250.0,6330908.0
2015-06-30,60600,62000,60200,61500,4398,389351.0,6330908.0
2015-07-01,61500,62600,60300,62300,12829,394416.0,6330908.0
2015-07-02,63000,63000,61000,62300,5488,394416.0,6330908.0
2015-07-03,63200,63200,61000,61200,4961,387452.0,6330908.0
2015-07-06,60400,61100,59100,59300,10801,375423.0,6330908.0
2015-07-07,59200,59500,57200,57900,11840,366560.0,6330908.0
2015-07-08,57900,58100,56600,57300,13176,362761.0,6330908.0
2015-07-09,57000,58500,56100,58400,11012,369725.0,6330908.0
2015-07-10,58100,59600,57600,58700,2887,371624.0,6330908.0
2015-07-13,59400,59400,57900,57900,4500,366560.0,6330908.0
2015-07-14,58100,59400,57400,59000,10471,373524.0,6330908.0
2015-07-15,59000,59500,57500,59300,5701,375423.0,6330908.0
2015-07-16,58700,59300,58300,58900,3392,372890.0,6330908.0
2015-07-17,58900,59000,58200,58800,3968,372257.0,6330908.0
2015-07-20,58900,59200,58200,58800,3963,372257.0,6330908.0
2015-07-21,58700,58800,56200,56300,15925,356430.0,6330908.0
2015-07-22,56600,58000,56400,57500,4947,364027.0,6330908.0
2015-07-23,57600,58400,57000,57800,2528,365926.0,6330908.0
2015-07-24,57200,58800,55100,56000,7429,354531.0,6330908.0
2015-07-27,56700,56800,55900,55900,4197,353898.0,6330908.0
2015-07-28,56000,57400,54500,55900,5330,353898.0,6330908.0
2015-07-29,56900,57100,55500,55900,4951,353898.0,6330908.0
2015-07-30,55200,56200,55000,55600,4066,351998.0,6330908.0
2015-07-31,54900,56800,54800,56600,4516,358329.0,6330908.0
2015-08-03,55500,56700,54300,54300,5195,343768.0,6330908.0
2015-08-04,55600,56000,54200,55800,3682,353265.0,6330908.0
2015-08-05,55800,56000,55100,55700,1767,352632.0,6330908.0
2015-08-06,56000,56000,55000,55100,832,348833.0,6330908.0
2015-08-07,55100,55600,54400,55300,1048,350099.0,6330908.0
2015-08-10,55400,55400,54500,55100,1119,348833.0,6330908.0
2015-08-11,54600,55700,54400,55000,2493,348200.0,6330908.0
2015-08-12,55100,55100,53000,54100,4017,342502.0,6330908.0
2015-08-13,54000,56600,53200,56300,6848,356430.0,6330908.0
2015-08-17,55300,56100,54600,55600,4200,351998.0,6330908.0
2015-08-18,55600,55600,54700,54900,1942,347567.0,6330908.0
2015-08-19,55000,56600,51300,56100,8676,355164.0,6330908.0
2015-08-20,55300,56500,53500,55100,10718,348833.0,6330908.0
2015-08-21,52500,55100,52300,54700,12939,346301.0,6330908.0
2015-08-24,56300,56300,52800,54800,9396,346934.0,6330908.0
2015-08-25,55500,55500,53800,55000,4267,348200.0,6330908.0
2015-08-26,56000,56000,53900,55100,3997,348833.0,6330908.0
2015-08-27,55700,55700,54300,55200,6584,349466.0,6330908.0
2015-08-28,55900,55900,53200,54000,5907,341869.0,6330908.0
2015-08-31,54200,54800,53400,54200,2346,343135.0,6330908.0
2015-09-01,53800,54400,52200,53000,6830,335538.0,6330908.0
2015-09-02,52700,53400,52000,52900,1360,334905.0,6330908.0
2015-09-03,53400,53400,52300,52600,2223,333006.0,6330908.0
2015-09-04,53400,53400,51900,52400,3677,331740.0,6330908.0
2015-09-07,52500,52800,51700,52800,5210,334272.0,6330908.0
2015-09-08,53400,53400,50500,52600,2446,333006.0,6330908.0
2015-09-09,52600,53300,51700,52700,5008,333639.0,6330908.0
2015-09-10,53200,53200,51800,52900,2860,334905.0,6330908.0
2015-09-11,53100,53100,52000,52800,8439,334272.0,6330908.0
2015-09-14,53000,53000,51100,52100,3369,329840.0,6330908.0
2015-09-15,52100,53600,51700,53000,5802,335538.0,6330908.0
2015-09-16,53600,54700,53300,54700,4382,346301.0,6330908.0
2015-09-17,55600,55700,54100,55000,6772,348200.0,6330908.0
2015-09-18,55800,55800,54600,55300,3227,350099.0,6330908.0
2015-09-21,56000,56000,53500,54600,7231,345668.0,6330908.0
2015-09-22,54600,55000,53500,54600,4538,345668.0,6330908.0
2015-09-23,54900,55000,54100,55000,4213,348200.0,6330908.0
2015-09-24,54200,55300,53800,55100,6461,348833.0,6330908.0
2015-09-25,55200,55400,54000,55300,5148,350099.0,6330908.0
2015-09-30,55200,55800,54500,55800,2189,353265.0,6330908.0
2015-10-01,56100,56100,54700,54800,5985,346934.0,6330908.0
2015-10-02,55500,55800,54600,54700,1900,346301.0,6330908.0
2015-10-05,54500,55400,54400,54800,1236,346934.0,6330908.0
2015-10-06,55100,55100,54400,55000,2630,348200.0,6330908.0
2015-10-07,55400,55500,54400,55100,3779,348833.0,6330908.0
2015-10-08,55100,55500,54500,55500,3984,351365.0,6330908.0
2015-10-12,54700,56600,54100,56300,5826,356430.0,6330908.0
2015-10-13,56800,59700,54700,58900,31358,372890.0,6330908.0
2015-10-14,58900,59300,57400,59300,2440,375423.0,6330908.0
2015-10-15,59500,59500,57400,58000,7510,367193.0,6330908.0
2015-10-16,57400,59000,57300,58500,3533,370358.0,6330908.0
2015-10-19,59000,59000,57000,57100,4075,361495.0,6330908.0
2015-10-20,57100,57600,56300,57000,5977,360862.0,6330908.0
2015-10-21,57500,57600,56300,57500,2614,364027.0,6330908.0
2015-10-22,57800,57800,55300,57000,6264,360862.0,6330908.0
2015-10-23,56600,57600,56000,56900,2614,360229.0,6330908.0
2015-10-26,57000,57000,56000,56700,4819,358962.0,6330908.0
2015-10-27,56100,57200,55600,56700,3957,358962.0,6330908.0
2015-10-28,57000,57200,55500,55600,2970,351998.0,6330908.0
2015-10-29,55600,55600,54400,55000,11913,348200.0,6330908.0
2015-10-30,54400,56000,54400,55900,9416,353898.0,6330908.0
2015-11-02,55900,56000,54900,54900,5756,347567.0,6330908.0
2015-11-03,55000,55800,54400,54800,4212,346934.0,6330908.0
2015-11-04,54800,54800,50400,53200,16452,336804.0,6330908.0
2015-11-05,54700,54700,52500,53700,6385,339970.0,6330908.0
2015-11-06,53100,54400,52900,54000,3911,341869.0,6330908.0
2015-11-09,53100,54000,53100,53900,6033,341236.0,6330908.0
2015-11-10,53800,53800,50600,51200,16750,324142.0,6330908.0
2015-11-11,50700,52300,50400,52100,9029,329840.0,6330908.0
2015-11-12,51200,52600,50600,52200,7396,330473.0,6330908.0
2015-11-13,52200,52200,51000,51500,4395,326042.0,6330908.0
2015-11-16,51400,51400,50000,50800,10424,321610.0,6330908.0
2015-11-17,50300,51900,49950,51600,8929,326675.0,6330908.0
2015-11-18,50600,52500,50500,52300,6102,331106.0,6330908.0
2015-11-19,52000,53200,51400,53000,7484,335538.0,6330908.0
2015-11-20,52500,53800,51800,53700,8833,339970.0,6330908.0
2015-11-23,53800,53800,52800,53700,2640,339970.0,6330908.0
2015-11-24,53900,54100,53300,54000,4830,341869.0,6330908.0
2015-11-25,53200,53900,52900,53900,3352,341236.0,6330908.0
2015-11-26,54100,54400,53200,54200,5300,343135.0,6330908.0
2015-11-27,54600,54600,53000,54000,3357,341869.0,6330908.0
2015-11-30,54000,54000,52800,53400,12080,338070.0,6330908.0
2015-12-01,53500,53500,52200,53300,2324,337437.0,6330908.0
2015-12-02,53300,53300,52000,52900,4508,334905.0,6330908.0
2015-12-03,52900,53400,50000,51500,12905,326042.0,6330908.0
2015-12-04,51500,51900,50600,51500,4634,326042.0,6330908.0
2015-12-07,51600,51700,51000,51600,3170,326675.0,6330908.0
2015-12-08,51600,52000,50800,52000,5328,329207.0,6330908.0
2015-12-09,52000,52000,51200,51900,2827,328574.0,6330908.0
2015-12-10,51900,51900,50300,51200,5160,324142.0,6330908.0
2015-12-11,51200,51700,50800,51500,5850,326042.0,6330908.0
2015-12-14,50900,51400,49600,49600,6485,314013.0,6330908.0
2015-12-15,49000,50800,49000,50700,3466,320977.0,6330908.0
2015-12-16,51000,51500,51000,51000,4218,322876.0,6330908.0
2015-12-17,51700,53400,50900,53300,10040,337437.0,6330908.0
2015-12-18,53000,53800,53000,53400,4684,338070.0,6330908.0
2015-12-21,53400,54600,53400,54500,6595,345034.0,6330908.0
2015-12-22,54600,54800,53900,54500,4815,345034.0,6330908.0
2015-12-23,54500,54800,54000,54400,1485,344401.0,6330908.0
2015-12-24,54000,54600,53700,54300,1927,343768.0,6330908.0
2015-12-28,54300,54300,53800,54200,4973,343135.0,6330908.0
2015-12-29,54600,54600,53700,54200,3444,343135.0,6330908.0
2015-12-30,54400,56000,54400,55500,5070,351365.0,6330908.0
2016-01-04,55500,55600,54200,54300,3103,343768.0,6330908.0
2016-01-05,53300,54500,53300,54000,4650,341869.0,6330908.0
2016-01-06,54300,54800,53300,54400,4322,344401.0,6330908.0
2016-01-07,54400,54400,53000,54400,3430,344401.0,6330908.0
2016-01-08,53100,54500,53100,54200,3532,343135.0,6330908.0
2016-01-11,53100,53600,52400,52400,4544,331740.0,6330908.0
2016-01-12,52000,53800,51700,53000,2953,335538.0,6330908.0
2016-01-13,52700,54200,52300,54000,2655,341869.0,6330908.0
2016-01-14,54000,54000,52700,53500,952,338704.0,6330908.0
2016-01-15,53500,53600,52600,52600,1469,333006.0,6330908.0
2016-01-18,51000,52800,51000,52600,3180,333006.0,6330908.0
2016-01-19,52400,53400,52300,52900,2038,334905.0,6330908.0
2016-01-20,52700,53800,51600,53800,3619,340603.0,6330908.0
2016-01-21,52600,54300,52600,53800,2802,340603.0,6330908.0
2016-01-22,53400,54000,53300,53600,1171,339337.0,6330908.0
2016-01-25,53900,54000,53100,53900,1791,341236.0,6330908.0
2016-01-26,54000,54000,52900,53000,1029,335538.0,6330908.0
2016-01-27,53000,53300,51400,53100,2788,336171.0,6330908.0
2016-01-28,53100,53600,52600,52600,676,333006.0,6330908.0
2016-01-29,52200,53200,52200,52500,1182,332373.0,6330908.0
2016-02-01,52400,52400,51500,51500,3147,326042.0,6330908.0
2016-02-02,52000,52400,50900,50900,2385,322243.0,6330908.0
2016-02-03,50900,52000,49100,51300,8351,324776.0,6330908.0
2016-02-04,51800,54200,51800,52800,98359,334272.0,6330908.0
2016-02-05,52800,53500,52500,53200,2267,336804.0,6330908.0
2016-02-11,53600,53600,50900,52100,1892,329840.0,6330908.0
2016-02-12,53000,53100,51500,52300,8499,331106.0,6330908.0
2016-02-15,52300,53500,51900,52300,1272,331106.0,6330908.0
2016-02-16,51700,52200,50400,51600,6799,326675.0,6330908.0
2016-02-17,51700,52400,50800,52100,2873,329840.0,6330908.0
2016-02-18,52100,52500,51000,51900,4684,328574.0,6330908.0
2016-02-19,52900,52900,49750,50000,20691,316545.0,6330908.0
2016-02-22,50200,50500,48950,49750,17766,314963.0,6330908.0
2016-02-23,53000,53000,50500,51900,4630,328574.0,6330908.0
2016-02-24,51000,52000,51000,51800,1573,327941.0,6330908.0
2016-02-25,51200,52400,50500,51900,4141,328574.0,6330908.0
2016-02-26,51800,51900,50100,51800,10922,327941.0,6330908.0
2016-02-29,51000,51200,48400,48500,21027,307049.0,6330908.0
2016-03-02,49300,49300,48250,49000,14147,310214.0,6330908.0
2016-03-03,48600,49300,48600,49050,52391,310531.0,6330908.0
2016-03-04,49300,49500,48700,49500,2330,313380.0,6330908.0
2016-03-07,49550,51000,48350,50500,7281,319711.0,6330908.0
2016-03-08,51000,51200,49650,51200,4338,324142.0,6330908.0
2016-03-09,50800,51800,50700,51700,3700,327308.0,6330908.0
2016-03-10,51700,53200,50700,53200,8511,336804.0,6330908.0
