중앙백신(072020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-04,15589,15670,15468,15671,24431,141642.0,7320000.0
2017-05-08,15711,16318,15711,16279,110075,147132.0,7320000.0
2017-05-10,16197,16237,15954,15955,58743,144204.0,7320000.0
2017-05-11,15954,16318,15954,16319,40172,147498.0,7320000.0
2017-05-12,16399,16399,16197,16238,30598,146766.0,7320000.0
2017-05-15,16318,17087,16237,16805,137001,151890.0,7320000.0
2017-05-16,16561,16763,16399,16400,49299,148230.0,7320000.0
2017-05-17,16399,16602,16237,16441,25048,148596.0,7320000.0
2017-05-18,16278,16278,15873,16076,43188,145302.0,7320000.0
2017-05-19,16197,16440,16035,16198,26350,146400.0,7320000.0
2017-05-22,16197,16602,16197,16319,32472,147498.0,7320000.0
2017-05-23,16237,16399,16156,16279,28165,147132.0,7320000.0
2017-05-24,16278,16359,16156,16198,33313,146400.0,7320000.0
2017-05-25,16156,16359,16035,16036,44366,144936.0,7320000.0
2017-05-26,16075,16197,15994,16198,27996,146400.0,7320000.0
2017-05-29,16399,16399,16035,16036,26370,144936.0,7320000.0
2017-05-30,15954,16318,15954,16319,42063,147498.0,7320000.0
2017-05-31,16359,16602,16278,16522,60987,149328.0,7320000.0
2017-06-01,16521,16602,16237,16238,32236,146766.0,7320000.0
2017-06-02,16318,16399,16237,16360,34941,147864.0,7320000.0
2017-06-05,17816,18181,17087,17372,590333,157014.0,7320000.0
2017-06-07,17735,17857,16763,16765,290839,151524.0,7320000.0
2017-06-08,16763,16804,16359,16360,119609,147864.0,7320000.0
2017-06-09,16561,16683,16359,16563,51096,149694.0,7320000.0
2017-06-12,16480,16642,16075,16076,107124,145302.0,7320000.0
2017-06-13,16237,16237,15994,16076,47944,145302.0,7320000.0
2017-06-14,16116,16197,15873,15955,65924,144204.0,7320000.0
2017-06-15,15954,15994,15427,15509,84833,140178.0,7320000.0
2017-06-16,15549,15630,15468,15509,29960,140178.0,7320000.0
2017-06-19,15549,15549,15103,15225,99829,137616.0,7320000.0
2017-06-20,15225,15346,14942,14942,88064,135054.0,7320000.0
2017-06-21,14982,15184,14901,15064,46083,136152.0,7320000.0
2017-06-22,14982,15508,14982,15266,54225,137982.0,7320000.0
2017-06-23,15346,15387,15184,15306,28131,138348.0,7320000.0
2017-06-26,15306,15306,14942,14983,38376,135420.0,7320000.0
2017-06-27,14942,15103,14861,14902,41491,134688.0,7320000.0
2017-06-28,14982,14982,14739,14740,44293,133224.0,7320000.0
2017-06-29,14820,14982,14780,14983,23379,135420.0,7320000.0
2017-06-30,14982,15063,14861,14942,20742,135054.0,7320000.0
2017-07-03,14901,14982,14820,14902,22036,134688.0,7320000.0
2017-07-04,14861,14982,14820,14821,27807,133956.0,7320000.0
2017-07-05,14820,14982,14739,14740,38238,133224.0,7320000.0
2017-07-06,14739,14942,14739,14902,20914,134688.0,7320000.0
2017-07-07,14739,14942,14739,14780,28533,133590.0,7320000.0
2017-07-10,14820,14861,14618,14659,33506,132492.0,7320000.0
2017-07-11,14658,14739,14577,14618,33068,132126.0,7320000.0
2017-07-12,14699,14699,14496,14699,27705,132858.0,7320000.0
2017-07-13,14577,14699,14496,14537,25686,131394.0,7320000.0
2017-07-14,14496,14658,14496,14537,16143,131394.0,7320000.0
2017-07-17,14375,14577,14375,14416,25980,130296.0,7320000.0
2017-07-18,14415,14577,14172,14213,59101,128466.0,7320000.0
2017-07-19,14172,14375,14132,14254,33242,128832.0,7320000.0
2017-07-20,14415,14780,14253,14699,34332,132858.0,7320000.0
2017-07-21,14699,14699,14415,14497,24996,131028.0,7320000.0
2017-07-24,14496,14537,14172,14375,33149,129930.0,7320000.0
2017-07-25,14375,14537,14253,14294,18056,129198.0,7320000.0
2017-07-26,14496,15063,14415,14942,117226,135054.0,7320000.0
2017-07-27,15023,15023,14618,14699,43236,132858.0,7320000.0
2017-07-28,14739,14820,14496,14537,31129,131394.0,7320000.0
2017-07-31,14456,14618,14375,14456,21708,130662.0,7320000.0
2017-08-01,14496,14699,14496,14618,18236,132126.0,7320000.0
2017-08-02,14739,14820,14618,14618,17685,132126.0,7320000.0
2017-08-03,14658,14780,14375,14416,34144,130296.0,7320000.0
2017-08-04,14415,14537,14375,14456,17942,130662.0,7320000.0
2017-08-07,14618,14861,14618,14821,45556,133956.0,7320000.0
2017-08-08,14658,14780,14537,14740,17422,133224.0,7320000.0
2017-08-09,14658,14739,14537,14537,20621,131394.0,7320000.0
2017-08-10,14537,14658,14334,14416,30790,130296.0,7320000.0
2017-08-11,14253,14375,14091,14132,44726,127734.0,7320000.0
2017-08-14,14172,14375,14132,14213,19468,128466.0,7320000.0
2017-08-16,14213,14415,14213,14254,26394,128832.0,7320000.0
2017-08-17,14334,14577,14253,14456,32133,130662.0,7320000.0
2017-08-18,14294,14699,14294,14537,28213,131394.0,7320000.0
2017-08-21,14739,14820,14577,14821,25745,133956.0,7320000.0
2017-08-22,14699,14861,14658,14740,25754,133224.0,7320000.0
2017-08-23,14739,14942,14699,14861,27396,134322.0,7320000.0
2017-08-24,14901,14901,14658,14740,15603,133224.0,7320000.0
2017-08-25,14861,14861,14658,14659,8664,132492.0,7320000.0
2017-08-28,14820,14901,14739,14780,17629,133590.0,7320000.0
2017-08-29,14739,14820,14658,14699,14424,132858.0,7320000.0
2017-08-30,14780,14780,14577,14699,10832,132858.0,7320000.0
2017-08-31,14739,14739,14577,14699,18121,132858.0,7320000.0
2017-09-01,14699,14942,14577,14942,40857,135054.0,7320000.0
2017-09-04,14618,14861,14496,14861,36262,134322.0,7320000.0
2017-09-05,14861,14982,14739,14983,32023,135420.0,7320000.0
2017-09-06,14982,15346,14942,15225,42760,137616.0,7320000.0
2017-09-07,15063,15427,15063,15347,40595,138714.0,7320000.0
2017-09-08,15306,15549,15184,15306,41352,138348.0,7320000.0
2017-09-11,15306,15427,14942,14942,57431,135054.0,7320000.0
2017-09-12,14982,15225,14942,15225,22039,137616.0,7320000.0
2017-09-13,15184,15225,14982,15023,17208,135786.0,7320000.0
2017-09-14,14982,15103,14942,14983,15181,135420.0,7320000.0
2017-09-15,14901,15144,14820,14983,27992,135420.0,7320000.0
2017-09-18,14942,15103,14901,15023,25890,135786.0,7320000.0
2017-09-19,15063,15063,14901,14902,21531,134688.0,7320000.0
2017-09-20,14901,15184,14861,14902,33465,134688.0,7320000.0
2017-09-21,14820,14942,14537,14740,35380,133224.0,7320000.0
2017-09-22,14699,14699,14294,14375,43000,129930.0,7320000.0
2017-09-25,14294,14415,13848,13849,42197,125172.0,7320000.0
2017-09-26,13686,13929,13565,13849,42818,125172.0,7320000.0
2017-09-27,13889,14334,13848,14173,52910,128100.0,7320000.0
2017-09-28,14294,14334,14051,14294,22963,129198.0,7320000.0
2017-09-29,14213,14415,14213,14375,30114,129930.0,7320000.0
2017-10-10,14375,14375,14091,14213,24180,128466.0,7320000.0
2017-10-11,13970,14375,13970,14294,46305,129198.0,7320000.0
2017-10-12,14294,14456,14253,14456,30923,130662.0,7320000.0
2017-10-13,14456,14496,14294,14294,21365,129198.0,7320000.0
2017-10-16,14577,14577,14213,14456,54255,130662.0,7320000.0
2017-10-17,14496,14496,14294,14375,29840,129930.0,7320000.0
2017-10-18,14496,14496,14213,14375,28629,129930.0,7320000.0
2017-10-19,14375,14375,14172,14213,28110,128466.0,7320000.0
2017-10-20,14172,14456,14132,14456,40734,130662.0,7320000.0
2017-10-23,14456,14618,14375,14456,30496,130662.0,7320000.0
2017-10-24,14577,14901,14496,14902,69936,134688.0,7320000.0
2017-10-25,14901,14982,14699,14861,36984,134322.0,7320000.0
2017-10-26,14820,14901,14618,14821,53361,133956.0,7320000.0
2017-10-27,14780,14861,14658,14821,44829,133956.0,7320000.0
2017-10-30,14901,15549,14820,15509,191502,140178.0,7320000.0
2017-10-31,15508,15549,15225,15347,65893,138714.0,7320000.0
2017-11-01,15387,15549,15144,15387,73750,139080.0,7320000.0
2017-11-02,15427,15508,15184,15266,30495,137982.0,7320000.0
2017-11-03,15225,15387,15144,15306,38829,138348.0,7320000.0
2017-11-06,15427,15913,15427,15630,62171,141276.0,7320000.0
2017-11-07,15630,15670,15468,15630,35561,141276.0,7320000.0
2017-11-08,15711,15792,15427,15671,33405,141642.0,7320000.0
2017-11-09,15670,15670,15306,15630,40316,141276.0,7320000.0
2017-11-10,15670,15670,15468,15630,21402,141276.0,7320000.0
2017-11-13,15711,15711,15427,15468,30884,139812.0,7320000.0
2017-11-14,15508,15549,15265,15468,43906,139812.0,7320000.0
2017-11-15,15549,15994,15387,15793,121925,142740.0,7320000.0
2017-11-16,15913,15954,15468,15712,46434,142008.0,7320000.0
2017-11-17,15792,15994,15589,15874,50274,143472.0,7320000.0
2017-11-20,17128,17897,16440,16522,981863,149328.0,7320000.0
2017-11-21,16844,16885,15913,15995,342228,144570.0,7320000.0
2017-11-22,16035,16237,15468,15468,214403,139812.0,7320000.0
2017-11-23,15346,15589,15306,15509,85230,140178.0,7320000.0
2017-11-24,15589,15630,15387,15387,73284,139080.0,7320000.0
2017-11-27,15468,15549,15144,15306,76661,138348.0,7320000.0
2017-11-28,15468,15549,15184,15225,81214,137616.0,7320000.0
2017-11-29,15184,15387,15103,15144,72366,136884.0,7320000.0
2017-11-30,15103,15103,14699,14821,93969,133956.0,7320000.0
2017-12-01,14820,15184,14820,14983,268599,135420.0,7320000.0
2017-12-04,15103,15306,14942,15023,84245,135786.0,7320000.0
2017-12-05,15023,15023,14456,14740,66205,133224.0,7320000.0
2017-12-06,14739,14739,14456,14578,101731,131760.0,7320000.0
2017-12-07,14577,14618,14051,14092,104292,127368.0,7320000.0
2017-12-08,14091,14334,14091,14173,36629,128100.0,7320000.0
2017-12-11,14415,14658,14375,14497,83966,131028.0,7320000.0
2017-12-12,14780,14780,14294,14294,51983,129198.0,7320000.0
2017-12-13,14456,14537,14294,14375,26261,129930.0,7320000.0
2017-12-14,14334,14496,14334,14456,38137,130662.0,7320000.0
2017-12-15,14456,14496,14294,14416,21271,130296.0,7320000.0
2017-12-18,14415,14456,14172,14213,47005,128466.0,7320000.0
2017-12-19,14172,14213,13848,13930,53955,125904.0,7320000.0
2017-12-20,13929,14051,13889,14011,28249,126636.0,7320000.0
2017-12-21,14132,14172,13727,13808,62411,124806.0,7320000.0
2017-12-22,13929,13929,13443,13768,36489,124440.0,7320000.0
2017-12-26,13605,13808,13605,13606,36354,122976.0,7320000.0
2017-12-27,13686,13929,13646,13808,31116,124806.0,7320000.0
2017-12-28,13848,14010,13808,13889,23951,125538.0,7320000.0
2018-01-02,14010,14334,14010,14254,48130,128832.0,7320000.0
2018-01-03,14253,14415,14091,14294,50409,129198.0,7320000.0
2018-01-04,14415,14496,14213,14294,60375,129198.0,7320000.0
2018-01-05,14415,14456,14132,14254,72595,128832.0,7320000.0
2018-01-08,14334,14334,13848,13930,57414,125904.0,7320000.0
2018-01-09,14010,14051,13767,13970,67046,126270.0,7320000.0
2018-01-10,14051,14172,13889,14173,51522,128100.0,7320000.0
2018-01-11,14172,14294,14051,14254,73120,128832.0,7320000.0
2018-01-12,14172,14294,14091,14132,49180,127734.0,7320000.0
2018-01-15,14334,14334,14051,14132,42132,127734.0,7320000.0
2018-01-16,14334,14415,14132,14254,56755,128832.0,7320000.0
2018-01-17,14213,14213,14010,14092,36920,127368.0,7320000.0
2018-01-18,14132,14415,14132,14213,58312,128466.0,7320000.0
2018-01-19,14213,14658,14213,14416,71301,130296.0,7320000.0
2018-01-22,14496,14537,14294,14416,38317,130296.0,7320000.0
2018-01-23,14415,14496,14334,14456,44269,130662.0,7320000.0
2018-01-24,14456,14658,14375,14618,71994,132126.0,7320000.0
2018-01-25,14618,14739,14537,14659,34554,132492.0,7320000.0
2018-01-26,14699,14820,14577,14821,57542,133956.0,7320000.0
2018-01-29,14982,15184,14982,15144,158465,136884.0,7320000.0
2018-01-30,16116,16116,15023,15023,306929,135786.0,7320000.0
2018-01-31,15023,15023,14496,14699,81089,132858.0,7320000.0
2018-02-01,14618,14699,14415,14537,53565,131394.0,7320000.0
2018-02-02,14537,14577,14132,14416,98985,130296.0,7320000.0
2018-02-05,14172,14294,14010,14051,76464,127002.0,7320000.0
2018-02-06,13686,13970,13484,13970,96184,126270.0,7320000.0
2018-02-07,14091,14213,13929,13930,53756,125904.0,7320000.0
2018-02-08,14091,14091,13686,14092,28749,127368.0,7320000.0
2018-02-09,13686,14010,13686,13889,24841,125538.0,7320000.0
2018-02-12,13929,14253,13889,14213,42036,128466.0,7320000.0
2018-02-13,14253,14334,14091,14294,31710,129198.0,7320000.0
2018-02-14,14294,14334,14132,14335,19705,129564.0,7320000.0
2018-02-19,14334,14496,14172,14375,35328,129930.0,7320000.0
2018-02-20,14415,14415,14213,14294,17503,129198.0,7320000.0
2018-02-21,14294,14415,14172,14335,25572,129564.0,7320000.0
2018-02-22,14334,14334,14051,14092,31547,127368.0,7320000.0
2018-02-23,13970,14294,13970,14254,32193,128832.0,7320000.0
2018-02-26,14253,14375,14172,14213,30992,128466.0,7320000.0
2018-02-27,14213,14253,14091,14173,32735,128100.0,7320000.0
2018-02-28,14172,14172,13929,14011,28037,126636.0,7320000.0
2018-03-02,14010,14010,13767,13889,29818,125538.0,7320000.0
2018-03-05,13889,13889,13605,13768,32691,124440.0,7320000.0
2018-03-06,13808,13929,13767,13849,21700,125172.0,7320000.0
2018-03-07,13848,14010,13767,13808,21788,124806.0,7320000.0
2018-03-08,13848,13929,13646,13808,18544,124806.0,7320000.0
2018-03-09,13767,13929,13767,13889,26941,125538.0,7320000.0
2018-03-12,13929,14213,13889,14132,50322,127734.0,7320000.0
2018-03-13,14010,14172,14010,14173,18791,128100.0,7320000.0
2018-03-14,14132,14253,14091,14092,30242,127368.0,7320000.0
2018-03-15,14172,14496,14172,14375,57646,129930.0,7320000.0
2018-03-16,14334,14375,14213,14294,21686,129198.0,7320000.0
2018-03-19,14577,14618,14294,14294,62022,129198.0,7320000.0
2018-03-20,14415,14415,14051,14132,31361,127734.0,7320000.0
2018-03-21,14132,14172,14010,14132,26984,127734.0,7320000.0
2018-03-22,14213,14415,14132,14335,62941,129564.0,7320000.0
2018-03-23,14091,14172,13808,13849,58876,125172.0,7320000.0
2018-03-26,13848,14375,13767,14375,52272,129930.0,7320000.0
2018-03-27,14496,15144,14456,15144,325799,136884.0,7320000.0
2018-03-28,15508,15589,14537,14578,279281,131760.0,7320000.0
2018-03-29,14577,14780,14334,14497,67099,131028.0,7320000.0
2018-03-30,14456,14658,14375,14416,72526,130296.0,7320000.0
2018-04-02,14375,14658,14334,14537,44067,131394.0,7320000.0
2018-04-03,14537,14699,14415,14699,46917,132858.0,7320000.0
2018-04-04,14739,14820,14496,14578,83328,131760.0,7320000.0
2018-04-05,14658,14699,14496,14618,44309,132126.0,7320000.0
2018-04-06,14618,14942,14496,14942,63904,135054.0,7320000.0
2018-04-09,15023,15265,14942,15266,128617,137982.0,7320000.0
2018-04-10,15306,16035,15225,15833,399727,143106.0,7320000.0
2018-04-11,15994,16035,15711,15914,126453,143838.0,7320000.0
2018-04-12,16035,16399,15225,15468,229510,139812.0,7320000.0
2018-04-13,15427,15427,14942,15428,66145,139446.0,7320000.0
2018-04-16,15468,16116,15468,16117,115336,145668.0,7320000.0
2018-04-17,16075,16318,15954,16238,131615,146766.0,7320000.0
2018-04-18,16318,17006,16116,16846,256763,152256.0,7320000.0
2018-04-19,17006,18910,17006,18627,640496,168360.0,7320000.0
2018-04-20,18464,19315,17938,18870,302759,170556.0,7320000.0
2018-04-23,18626,20408,18626,19680,295796,177876.0,7320000.0
2018-04-24,19761,19923,19234,19356,99686,174948.0,7320000.0
2018-04-25,18951,19801,18829,19802,114682,178974.0,7320000.0
2018-04-26,19923,20611,19680,20085,128537,181536.0,7320000.0
2018-04-27,20368,20935,19680,19923,155010,180072.0,7320000.0
2018-04-30,19437,20489,18951,19437,207413,175680.0,7320000.0
2018-05-02,19558,20530,19072,20368,160897,184098.0,7320000.0
2018-05-03,20489,20530,19599,19761,99686,178608.0,7320000.0
2018-05-04,19437,20246,19396,19842,62309,179340.0,7320000.0
2018-05-08,19842,20732,19720,20247,130980,183000.0,7320000.0
2018-05-09,20570,20651,19032,20247,83456,183000.0,7320000.0
2018-05-10,20165,20327,19315,19640,80543,177510.0,7320000.0
2018-05-11,19801,19801,19356,19478,41103,176046.0,7320000.0
2018-05-14,19639,19639,17897,18992,175019,171654.0,7320000.0
2018-05-15,19153,19801,19113,19761,110548,178608.0,7320000.0
2018-05-16,19599,19599,19032,19356,97504,174948.0,7320000.0
2018-05-17,19356,19882,19275,19842,54642,179340.0,7320000.0
2018-05-18,19923,20044,19275,19478,43832,176046.0,7320000.0
2018-05-21,19396,19599,18707,19356,54740,174948.0,7320000.0
2018-05-23,19032,19477,18910,19235,43163,173850.0,7320000.0
2018-05-24,19072,19396,18910,19154,35207,173118.0,7320000.0
2018-05-25,18870,19356,18464,19113,37804,172752.0,7320000.0
2018-05-28,19275,20287,19072,19923,72888,180072.0,7320000.0
2018-05-29,20084,20125,18991,19032,93632,172020.0,7320000.0
2018-05-30,19153,19639,18464,18749,129222,169458.0,7320000.0
2018-05-31,18748,20085,18748,20085,164056,181536.0,7320000.0
2018-06-01,19625,20001,17913,18540,252139,162504.0,7320000.0
2018-06-04,18540,18623,17704,18290,76624,160308.0,7320000.0
2018-06-05,17872,18456,17872,18331,43026,160674.0,7320000.0
2018-06-07,18331,19291,18331,18832,57220,165066.0,7320000.0
2018-06-08,18832,19082,18456,18498,31272,162138.0,7320000.0
2018-06-11,18498,18665,18122,18540,28036,162504.0,7320000.0
2018-06-12,18498,18707,18247,18331,19683,160674.0,7320000.0
2018-06-14,18331,18331,17704,17705,21385,155184.0,7320000.0
2018-06-15,17245,20043,17245,18624,94631,163236.0,7320000.0
2018-06-18,18414,19041,17955,18290,65329,160308.0,7320000.0
2018-06-19,18164,18581,18122,18123,36893,158844.0,7320000.0
2018-06-20,18039,19208,18039,18958,41218,166164.0,7320000.0
2018-06-21,18748,19208,18623,18916,20674,165798.0,7320000.0
2018-06-22,18915,19333,18540,18832,36308,165066.0,7320000.0
2018-06-25,18874,19250,18707,18874,23121,165432.0,7320000.0
2018-06-26,18748,19041,18289,18874,33219,165432.0,7320000.0
2018-06-27,18874,18874,18331,18331,28475,160674.0,7320000.0
2018-06-28,17997,18665,17997,18081,34387,158478.0,7320000.0
2018-06-29,18039,18581,17663,18081,49068,158478.0,7320000.0
2018-07-02,18039,18957,18039,18749,34957,164334.0,7320000.0
2018-07-03,18707,19208,18540,18874,49122,165432.0,7320000.0
2018-07-04,19041,19584,18832,19334,41914,169458.0,7320000.0
2018-07-05,19417,19458,18456,18791,34872,164700.0,7320000.0
2018-07-06,19041,19041,18122,18707,37558,163968.0,7320000.0
2018-07-09,18623,19375,18289,19250,48797,168726.0,7320000.0
2018-07-10,19208,19500,18581,18749,57499,164334.0,7320000.0
2018-07-11,18748,18748,18039,18290,62769,160308.0,7320000.0
2018-07-12,18164,18623,17872,18624,49892,163236.0,7320000.0
2018-07-13,18707,19041,18373,18999,30402,166530.0,7320000.0
2018-07-16,18999,19124,18456,18958,46837,166164.0,7320000.0
2018-07-17,18456,19542,18289,19250,152134,168726.0,7320000.0
2018-07-18,20000,21800,19800,20200,282239,147864.0,7320000.0
2018-07-19,20400,20500,19350,19550,54680,143106.0,7320000.0
2018-07-20,19150,19650,19000,19100,36826,139812.0,7320000.0
2018-07-23,18700,18950,18100,18250,59176,133590.0,7320000.0
2018-07-24,18450,18750,18050,18250,34884,133590.0,7320000.0
2018-07-25,18100,18200,17800,17850,65291,130662.0,7320000.0
2018-07-26,17850,18150,17700,18000,40902,131760.0,7320000.0
2018-07-27,17700,18300,17700,18250,13453,133590.0,7320000.0
2018-07-30,18200,19200,18050,19150,47400,158945.0,8300000.0
2018-07-31,19500,20500,19350,19900,95718,165170.0,8300000.0
2018-08-01,19950,20600,19650,20000,52265,166000.0,8300000.0
2018-08-02,20500,22900,20050,21750,295207,180525.0,8300000.0
2018-08-03,21750,22300,21350,21550,60503,178865.0,8300000.0
2018-08-06,21600,22150,21400,21550,57633,178865.0,8300000.0
2018-08-07,21450,22050,21200,21750,42732,180525.0,8300000.0
2018-08-08,21600,22000,21100,21650,68791,179695.0,8300000.0
2018-08-09,21600,22600,21350,22400,68230,185920.0,8300000.0
2018-08-10,21900,22000,21300,22000,123657,219120.0,9960000.0
2018-08-13,21800,23450,21800,22800,203145,227088.0,9960000.0
2018-08-14,22600,23750,22600,23350,146609,232566.0,9960000.0
2018-08-16,23100,24100,22850,23500,247542,234060.0,9960000.0
2018-08-17,23550,23600,22850,23400,134541,233064.0,9960000.0
2018-08-20,23300,23800,22900,23350,87179,232566.0,9960000.0
2018-08-21,23500,23500,22700,22700,78646,226092.0,9960000.0
2018-08-22,22600,23350,22600,23250,63417,231570.0,9960000.0
2018-08-23,23500,23750,23350,23450,54093,233562.0,9960000.0
2018-08-24,23600,23700,23100,23500,43934,234060.0,9960000.0
2018-08-27,23550,24600,23500,24250,127216,241530.0,9960000.0
2018-08-28,24700,24700,23500,24250,86740,241530.0,9960000.0
2018-08-29,24150,24300,23700,24200,47711,241032.0,9960000.0
2018-08-30,24250,24800,24000,24800,123744,247008.0,9960000.0
