국순당(043650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-12-08,11850,12350,11700,12200,267267,217871.0,17858304.0
2010-12-09,12350,12450,12150,12200,146905,217871.0,17858304.0
2010-12-10,12200,12300,12050,12150,110180,216978.0,17858304.0
2010-12-13,12300,12600,12100,12400,338102,221443.0,17858304.0
2010-12-14,12500,12500,12200,12250,173588,218764.0,17858304.0
2010-12-15,12300,12350,12100,12200,140696,217871.0,17858304.0
2010-12-16,12200,12250,11350,11700,337348,208942.0,17858304.0
2010-12-17,11750,11850,11500,11500,256579,205370.0,17858304.0
2010-12-20,11250,11350,11000,11100,181743,198227.0,17858304.0
2010-12-21,11300,11500,11250,11400,109526,203585.0,17858304.0
2010-12-22,11450,11500,11200,11250,96699,200906.0,17858304.0
2010-12-23,11200,11350,11100,11150,98487,199120.0,17858304.0
2010-12-24,11150,11250,10850,10900,117940,194656.0,17858304.0
2010-12-27,10600,10800,10550,10600,144856,189298.0,17858304.0
2010-12-28,10650,10900,10650,10850,105350,193763.0,17858304.0
2010-12-29,10850,10850,10700,10700,89091,191084.0,17858304.0
2010-12-30,10700,11450,10700,11100,240659,198227.0,17858304.0
2011-01-03,11150,11250,11000,11050,109209,197334.0,17858304.0
2011-01-04,11050,11200,11050,11150,107991,199120.0,17858304.0
2011-01-05,11250,11350,11100,11250,139082,200906.0,17858304.0
2011-01-06,11200,11250,10850,10950,220000,195548.0,17858304.0
2011-01-07,10950,10950,10700,10750,209253,191977.0,17858304.0
2011-01-10,10750,11100,10700,10750,191518,191977.0,17858304.0
2011-01-11,10800,10850,10450,10600,240969,189298.0,17858304.0
2011-01-12,10550,10750,10500,10600,186466,189298.0,17858304.0
2011-01-13,10650,10750,10500,10600,112791,189298.0,17858304.0
2011-01-14,10600,10650,10300,10500,176499,187512.0,17858304.0
2011-01-17,10500,11250,10500,11150,559495,199120.0,17858304.0
2011-01-18,11150,11550,11050,11300,535067,201799.0,17858304.0
2011-01-19,11400,11500,11050,11150,351528,199120.0,17858304.0
2011-01-20,11300,11350,10650,10650,266414,190191.0,17858304.0
2011-01-21,10550,10750,10350,10650,349446,190191.0,17858304.0
2011-01-24,10650,10700,10400,10600,151976,189298.0,17858304.0
2011-01-25,10650,10800,10450,10500,134081,187512.0,17858304.0
2011-01-26,10450,10650,10450,10450,92973,186619.0,17858304.0
2011-01-27,10500,10600,10350,10400,137851,185726.0,17858304.0
2011-01-28,10400,10500,10150,10200,187242,182155.0,17858304.0
2011-01-31,10050,10100,9950,9970,157912,178047.0,17858304.0
2011-02-01,9970,10150,9960,9990,109027,178404.0,17858304.0
2011-02-07,9990,10100,9980,10000,149225,178583.0,17858304.0
2011-02-08,10400,11500,10300,11500,2385350,205370.0,17858304.0
2011-02-09,11600,11700,11050,11550,1305288,206263.0,17858304.0
2011-02-10,11500,12000,11300,11450,910274,204478.0,17858304.0
2011-02-11,11550,11850,11100,11100,687294,198227.0,17858304.0
2011-02-14,11150,11300,10300,10350,644962,184833.0,17858304.0
2011-02-15,10300,10550,10150,10450,238685,186619.0,17858304.0
2011-02-16,10600,10950,10500,10550,351933,188405.0,17858304.0
2011-02-17,10800,10850,10000,10150,358494,181262.0,17858304.0
2011-02-18,10150,10300,10050,10250,182273,183048.0,17858304.0
2011-02-21,10300,10350,10150,10350,187584,184833.0,17858304.0
2011-02-22,10350,10350,10000,10100,166931,180369.0,17858304.0
2011-02-23,9950,10100,9820,10000,222494,178583.0,17858304.0
2011-02-24,9880,10050,8680,9000,483978,160725.0,17858304.0
2011-02-25,9110,9640,9110,9310,239272,166261.0,17858304.0
2011-02-28,9300,9410,9050,9060,160271,161796.0,17858304.0
2011-03-02,8830,9000,8810,8920,146851,159296.0,17858304.0
2011-03-03,8890,9120,8880,9070,98523,161975.0,17858304.0
2011-03-04,9180,9910,9150,9600,287352,171440.0,17858304.0
2011-03-07,9790,9880,9590,9680,135033,172868.0,17858304.0
2011-03-08,9740,9810,9630,9710,105184,173404.0,17858304.0
2011-03-09,9730,9850,9730,9800,120493,175011.0,17858304.0
2011-03-10,9870,9870,9670,9760,90233,174297.0,17858304.0
2011-03-11,9700,9700,9530,9650,90805,172333.0,17858304.0
2011-03-14,9210,9390,9020,9170,215108,163761.0,17858304.0
2011-03-15,9030,9170,8500,8790,192773,156974.0,17858304.0
2011-03-16,8710,9050,8710,8980,120879,160368.0,17858304.0
2011-03-17,8660,8850,8660,8770,104486,156617.0,17858304.0
2011-03-18,9070,9070,8820,8860,95035,158225.0,17858304.0
2011-03-21,8920,9290,8880,9280,157872,165725.0,17858304.0
2011-03-22,9400,9600,9190,9550,193102,170547.0,17858304.0
2011-03-23,9640,9670,9460,9600,106989,171440.0,17858304.0
2011-03-24,9620,9900,9520,9860,119612,176083.0,17858304.0
2011-03-25,9900,11150,9900,10600,1284303,189298.0,17858304.0
2011-03-28,10600,10700,10300,10500,293090,187512.0,17858304.0
2011-03-29,10450,11000,10350,10600,414507,189298.0,17858304.0
2011-03-30,10650,10900,10500,10700,197555,191084.0,17858304.0
2011-03-31,10800,11050,10700,10800,239487,192870.0,17858304.0
2011-04-01,10900,10900,10600,10700,179515,191084.0,17858304.0
2011-04-04,10750,10850,10050,10250,326956,183048.0,17858304.0
2011-04-05,10100,10300,10000,10300,225462,183941.0,17858304.0
2011-04-06,10300,10600,10200,10600,192979,189298.0,17858304.0
2011-04-07,10850,10850,10450,10450,176069,186619.0,17858304.0
2011-04-08,10500,10500,10250,10300,116297,183941.0,17858304.0
2011-04-11,10250,10500,10250,10300,83756,183941.0,17858304.0
2011-04-12,10300,10400,10100,10100,79510,180369.0,17858304.0
2011-04-13,10100,10450,10100,10450,100667,186619.0,17858304.0
2011-04-14,10900,11350,10750,11250,1197459,200906.0,17858304.0
2011-04-15,12450,12900,12400,12900,810184,230372.0,17858304.0
2011-04-18,13500,14550,13250,13700,4921830,244659.0,17858304.0
2011-04-19,13550,14150,13250,13450,2162591,240194.0,17858304.0
2011-04-20,13750,13950,12250,12700,2033039,226800.0,17858304.0
2011-04-21,13000,14050,12750,13550,3242153,241980.0,17858304.0
2011-04-22,13300,13350,12500,12650,1213899,225908.0,17858304.0
2011-04-25,13000,14150,12900,13550,2427639,241980.0,17858304.0
2011-04-26,13650,14200,13300,14200,1466060,253588.0,17858304.0
2011-04-27,14100,14100,13200,13400,1135263,239301.0,17858304.0
2011-04-28,13250,13500,13000,13050,606715,233051.0,17858304.0
2011-04-29,13000,13250,12500,13250,425785,236623.0,17858304.0
2011-05-02,12600,12800,12150,12300,841587,219657.0,17858304.0
2011-05-03,12300,12450,11550,11800,574409,210728.0,17858304.0
2011-05-04,11800,12150,11700,11800,357891,210728.0,17858304.0
2011-05-06,11650,12200,11650,11800,216812,210728.0,17858304.0
2011-05-09,11800,11900,11350,11450,264040,204478.0,17858304.0
2011-05-11,11450,11750,11350,11500,206045,205370.0,17858304.0
2011-05-12,11350,12050,11350,11650,335034,208049.0,17858304.0
2011-05-13,11800,11800,11350,11450,134810,204478.0,17858304.0
2011-05-16,11550,11800,11400,11500,122730,205370.0,17858304.0
2011-05-17,11450,11600,11150,11150,136804,199120.0,17858304.0
2011-05-18,11200,11300,10950,11050,155994,197334.0,17858304.0
2011-05-19,11050,11250,10600,10650,180412,190191.0,17858304.0
2011-05-20,10550,10950,10550,10750,105623,191977.0,17858304.0
2011-05-23,10600,10950,10300,10400,200046,185726.0,17858304.0
2011-05-24,10450,10650,10350,10450,101058,186619.0,17858304.0
2011-05-25,10700,10700,10250,10250,138813,183048.0,17858304.0
2011-05-26,10450,10450,9970,10200,194531,182155.0,17858304.0
2011-05-27,10350,11700,10200,11500,1187084,205370.0,17858304.0
2011-05-30,11700,11800,11050,11150,442554,199120.0,17858304.0
2011-05-31,11400,11400,10900,11150,239922,199120.0,17858304.0
2011-06-01,10950,11100,10750,10850,326691,193763.0,17858304.0
2011-06-02,10450,10850,10450,10550,229347,188405.0,17858304.0
2011-06-03,10500,10750,10350,10500,164373,187512.0,17858304.0
2011-06-07,10800,12050,10800,11300,2084549,201799.0,17858304.0
2011-06-08,11500,11650,11100,11200,548659,200013.0,17858304.0
2011-06-09,11300,11750,11300,11300,430688,201799.0,17858304.0
2011-06-10,11450,11550,11200,11250,186746,200906.0,17858304.0
2011-06-13,11100,11850,11100,11700,460072,208942.0,17858304.0
2011-06-14,11700,11850,11450,11800,406409,210728.0,17858304.0
2011-06-15,11850,12050,11600,11700,412939,208942.0,17858304.0
2011-06-16,11550,11700,11350,11600,215320,207156.0,17858304.0
2011-06-17,11700,12100,11550,11700,466085,208942.0,17858304.0
2011-06-20,11950,12200,11400,11400,383838,203585.0,17858304.0
2011-06-21,11450,11700,11150,11250,233303,200906.0,17858304.0
2011-06-22,11400,11600,11300,11400,194098,203585.0,17858304.0
2011-06-23,11350,11750,11350,11700,291711,208942.0,17858304.0
2011-06-24,11700,11800,11550,11600,222560,207156.0,17858304.0
2011-06-27,11550,11600,11350,11400,170239,203585.0,17858304.0
2011-06-28,11500,11750,11350,11600,265773,207156.0,17858304.0
2011-06-29,11700,11800,11400,11400,212160,203585.0,17858304.0
2011-06-30,11450,11700,11300,11400,195212,203585.0,17858304.0
2011-07-01,11450,11550,11350,11400,154853,203585.0,17858304.0
2011-07-04,11800,12300,11700,11950,873159,213407.0,17858304.0
2011-07-05,12200,12450,11950,12050,538999,215193.0,17858304.0
2011-07-06,12100,12150,11850,11950,194314,213407.0,17858304.0
2011-07-07,12150,12500,11950,12050,606414,215193.0,17858304.0
2011-07-08,12150,12250,11850,12050,337814,215193.0,17858304.0
2011-07-11,12100,12450,11900,12350,530773,220550.0,17858304.0
2011-07-12,12200,12300,11750,11750,343819,209835.0,17858304.0
2011-07-13,11850,12050,11800,11900,198701,212514.0,17858304.0
2011-07-14,11950,12100,11550,11600,218463,207156.0,17858304.0
2011-07-15,11600,11650,11400,11500,262882,205370.0,17858304.0
2011-07-18,11600,12250,11500,12250,480260,218764.0,17858304.0
2011-07-19,12400,13050,12350,12350,1196301,220550.0,17858304.0
2011-07-20,12600,12600,12050,12250,517454,218764.0,17858304.0
2011-07-21,12250,12750,12250,12500,443148,223229.0,17858304.0
2011-07-22,12600,12700,12300,12450,241197,222336.0,17858304.0
2011-07-25,12500,12650,12300,12350,319101,220550.0,17858304.0
2011-07-26,12350,12600,12250,12350,261614,220550.0,17858304.0
2011-07-27,12350,12400,12000,12050,326549,215193.0,17858304.0
2011-07-28,12100,12200,11800,11850,222314,211621.0,17858304.0
2011-07-29,11950,12450,11800,11800,510877,210728.0,17858304.0
2011-08-01,11950,12050,11600,11800,321171,210728.0,17858304.0
2011-08-02,11800,11950,11300,11450,363592,204478.0,17858304.0
2011-08-03,11200,11200,10800,10850,231010,193763.0,17858304.0
2011-08-04,11200,11350,10750,10750,292170,191977.0,17858304.0
2011-08-05,9800,10300,9700,10050,358596,179476.0,17858304.0
2011-08-08,9610,10050,8680,9140,423155,163225.0,17858304.0
2011-08-09,8200,9000,7770,8430,694264,150546.0,17858304.0
2011-08-10,9100,9150,8780,9030,444327,161260.0,17858304.0
2011-08-11,8400,9120,8350,9030,254731,161260.0,17858304.0
2011-08-12,9300,9460,9100,9100,303782,162511.0,17858304.0
2011-08-16,9370,9550,9370,9540,171047,170368.0,17858304.0
2011-08-17,9560,10250,9530,10000,430368,178583.0,17858304.0
2011-08-18,10100,10200,9600,9890,226581,176619.0,17858304.0
2011-08-19,9390,9490,9040,9040,248734,161439.0,17858304.0
2011-08-22,9030,9240,8510,8850,169222,158046.0,17858304.0
2011-08-23,8950,9170,8950,9100,108302,162511.0,17858304.0
2011-08-24,9310,9310,8970,9010,109781,160903.0,17858304.0
2011-08-25,9120,9400,9000,9100,132228,162511.0,17858304.0
2011-08-26,8960,9160,8960,9120,78683,162868.0,17858304.0
2011-08-29,9300,9340,9240,9280,103815,165725.0,17858304.0
2011-08-30,9500,9550,9350,9450,132047,168761.0,17858304.0
2011-08-31,9580,9620,9460,9620,135609,171797.0,17858304.0
2011-09-01,9740,9780,9520,9560,167434,170725.0,17858304.0
2011-09-02,9560,9560,9300,9400,105453,167868.0,17858304.0
2011-09-05,9400,9400,9000,9000,116719,160725.0,17858304.0
2011-09-06,8750,8910,8610,8690,141916,155189.0,17858304.0
2011-09-07,8810,9000,8810,8950,78871,159832.0,17858304.0
2011-09-08,9010,9070,8770,8890,78975,158760.0,17858304.0
2011-09-09,8870,8950,8690,8730,67954,155903.0,17858304.0
2011-09-14,8780,8870,8400,8400,129057,150010.0,17858304.0
2011-09-15,8590,8680,8270,8280,80681,147867.0,17858304.0
2011-09-16,8410,8560,8340,8540,101634,152510.0,17858304.0
2011-09-19,8580,8640,8350,8350,92187,149117.0,17858304.0
2011-09-20,8280,9490,8200,8850,455401,158046.0,17858304.0
2011-09-21,8850,8930,8700,8840,130373,157867.0,17858304.0
2011-09-22,8590,8890,8460,8470,164353,151260.0,17858304.0
2011-09-23,8050,8160,7970,8050,171304,143759.0,17858304.0
2011-09-26,8050,8140,7010,7080,204816,126437.0,17858304.0
2011-09-27,7100,8140,7100,7800,563805,139295.0,17858304.0
2011-09-28,8020,8400,7780,7780,515768,138938.0,17858304.0
2011-09-29,7700,7860,7520,7750,184469,138402.0,17858304.0
2011-09-30,7870,7990,7700,7750,142441,138402.0,17858304.0
2011-10-04,7220,7500,7120,7340,107864,131080.0,17858304.0
2011-10-05,7380,7510,7080,7100,126188,126794.0,17858304.0
2011-10-06,7260,7490,7150,7150,94299,127687.0,17858304.0
2011-10-07,7400,7440,7330,7430,82440,132687.0,17858304.0
2011-10-10,7430,7700,7430,7610,94229,135902.0,17858304.0
2011-10-11,7800,7880,7600,7600,120645,135723.0,17858304.0
2011-10-12,7600,7660,7510,7660,74406,136795.0,17858304.0
2011-10-13,7780,8100,7760,7940,144208,141795.0,17858304.0
2011-10-14,7950,8190,7900,8030,194144,143402.0,17858304.0
2011-10-17,8130,8530,8070,8330,272316,148760.0,17858304.0
2011-10-18,8120,8590,8050,8250,208357,147331.0,17858304.0
2011-10-19,8390,8440,8210,8270,138721,147688.0,17858304.0
2011-10-20,8250,8450,8200,8200,179450,146438.0,17858304.0
2011-10-21,8350,8650,8300,8350,130796,149117.0,17858304.0
2011-10-24,8510,8510,8350,8380,131706,149653.0,17858304.0
2011-10-25,8420,8460,8180,8200,147366,146438.0,17858304.0
2011-10-26,8110,8240,8050,8190,99305,146260.0,17858304.0
2011-10-27,8220,8440,8200,8370,163351,149474.0,17858304.0
2011-10-28,8520,8520,8240,8360,161348,149295.0,17858304.0
2011-10-31,8250,8310,8040,8080,151858,144295.0,17858304.0
2011-11-01,8000,8050,7800,7860,182917,140366.0,17858304.0
2011-11-02,7660,7700,7500,7600,150321,135723.0,17858304.0
2011-11-03,7650,7760,7580,7680,102681,137152.0,17858304.0
2011-11-04,7770,7900,7710,7800,108200,139295.0,17858304.0
2011-11-07,7770,7890,7770,7870,90705,140545.0,17858304.0
2011-11-08,8150,8150,7810,7820,148671,139652.0,17858304.0
2011-11-09,7880,7950,7810,7830,70212,139831.0,17858304.0
2011-11-10,7630,7700,7490,7500,120052,133937.0,17858304.0
2011-11-11,7550,7690,7550,7610,57375,135902.0,17858304.0
2011-11-14,7770,7830,7700,7750,74560,138402.0,17858304.0
2011-11-15,7700,7750,7620,7640,69956,136437.0,17858304.0
2011-11-16,7650,7700,7500,7550,84157,134830.0,17858304.0
2011-11-17,7420,7660,7420,7580,69325,135366.0,17858304.0
2011-11-18,7460,7510,7450,7500,41417,133937.0,17858304.0
2011-11-21,7520,7670,7460,7460,48018,133223.0,17858304.0
2011-11-22,7320,7450,7320,7370,65011,131616.0,17858304.0
2011-11-23,7380,7430,7080,7190,105588,128401.0,17858304.0
2011-11-24,7180,7230,7090,7160,36298,127865.0,17858304.0
2011-11-25,7120,7150,7090,7110,49266,126973.0,17858304.0
2011-11-28,7130,7270,7130,7220,41971,128937.0,17858304.0
2011-11-29,7260,7310,7210,7230,37255,129116.0,17858304.0
2011-11-30,7230,7300,7140,7300,57982,130366.0,17858304.0
2011-12-01,7600,7710,7460,7600,223693,135723.0,17858304.0
2011-12-02,7730,7730,7610,7650,104660,136616.0,17858304.0
2011-12-05,7650,7760,7630,7680,74903,137152.0,17858304.0
2011-12-06,7750,7750,7520,7560,58680,135009.0,17858304.0
2011-12-07,7580,8060,7580,7940,248041,141795.0,17858304.0
2011-12-08,7990,8160,7910,8100,182764,144652.0,17858304.0
2011-12-09,8000,8040,7840,7950,116710,141974.0,17858304.0
2011-12-12,8100,8230,8010,8120,127259,145009.0,17858304.0
2011-12-13,8030,8100,7920,7970,122878,142331.0,17858304.0
2011-12-14,7940,8050,7910,8010,66700,143045.0,17858304.0
2011-12-15,7960,8010,7880,7960,64896,142152.0,17858304.0
2011-12-16,7970,8100,7930,7940,50041,141795.0,17858304.0
2011-12-19,7960,8090,6950,7500,131521,133937.0,17858304.0
2011-12-20,7410,7700,7410,7690,58742,137330.0,17858304.0
2011-12-21,7750,8260,7750,8000,209468,142866.0,17858304.0
2011-12-22,8050,8340,8000,8210,251590,146617.0,17858304.0
2011-12-23,8350,8570,8330,8420,300822,150367.0,17858304.0
2011-12-26,8550,8630,8240,8280,108149,147867.0,17858304.0
2011-12-27,8310,8310,8020,8110,113878,144831.0,17858304.0
2011-12-28,8040,8130,8000,8080,45512,144295.0,17858304.0
2011-12-29,8130,8130,7860,7970,83893,142331.0,17858304.0
2012-01-02,8000,8080,7930,7970,57391,142331.0,17858304.0
2012-01-03,7970,8130,7910,8030,105329,143402.0,17858304.0
2012-01-04,8060,8270,8000,8200,140891,146438.0,17858304.0
2012-01-05,8270,8410,8230,8310,176309,148403.0,17858304.0
2012-01-06,8370,8390,8070,8100,119032,144652.0,17858304.0
2012-01-09,8080,8240,8020,8220,68963,146795.0,17858304.0
2012-01-10,8270,8320,8120,8200,79554,146438.0,17858304.0
2012-01-11,8250,8250,8050,8100,65213,144652.0,17858304.0
2012-01-12,8110,8180,8100,8130,75429,145188.0,17858304.0
2012-01-13,8140,8360,8130,8250,168441,147331.0,17858304.0
2012-01-16,8250,8470,8240,8330,242820,148760.0,17858304.0
2012-01-17,8380,8500,8340,8410,193155,150188.0,17858304.0
2012-01-18,8390,8450,8210,8210,134595,146617.0,17858304.0
2012-01-19,8210,8210,8060,8060,149787,143938.0,17858304.0
2012-01-20,8150,8150,8040,8050,107664,143759.0,17858304.0
2012-01-25,8050,8110,8010,8040,56882,143581.0,17858304.0
2012-01-26,8150,8350,8070,8310,186085,148403.0,17858304.0
2012-01-27,8450,9060,8430,8700,886600,155367.0,17858304.0
2012-01-30,8840,8870,8400,8400,233606,150010.0,17858304.0
2012-01-31,8430,8590,8340,8420,187917,150367.0,17858304.0
2012-02-01,8440,8570,8390,8490,172499,151617.0,17858304.0
2012-02-02,8540,8590,8390,8430,168511,150546.0,17858304.0
2012-02-03,8440,8470,8300,8400,146605,150010.0,17858304.0
2012-02-06,8360,8430,8200,8200,185703,146438.0,17858304.0
2012-02-07,8210,8220,8080,8110,173813,144831.0,17858304.0
2012-02-08,8110,8280,8110,8280,114860,147867.0,17858304.0
2012-02-09,8300,8310,8100,8200,118557,146438.0,17858304.0
2012-02-10,8200,8580,8200,8410,296909,150188.0,17858304.0
2012-02-13,8320,8390,8200,8260,152459,147510.0,17858304.0
2012-02-14,8250,8250,8100,8120,229035,145009.0,17858304.0
2012-02-15,8140,8190,8070,8070,151309,144117.0,17858304.0
2012-02-16,8100,8300,8030,8210,302638,146617.0,17858304.0
2012-02-17,8260,8270,8120,8180,156594,146081.0,17858304.0
2012-02-20,8240,8240,8100,8110,134299,144831.0,17858304.0
2012-02-21,8110,8210,8100,8160,91151,145724.0,17858304.0
2012-02-22,8190,8220,8110,8150,92481,145545.0,17858304.0
2012-02-23,8150,8450,8110,8450,342702,150903.0,17858304.0
2012-02-24,8590,8730,8430,8450,503879,150903.0,17858304.0
2012-02-27,8490,8590,8390,8580,245264,153224.0,17858304.0
2012-02-28,8620,8690,8490,8520,157369,152153.0,17858304.0
2012-02-29,8520,8560,8380,8400,157760,150010.0,17858304.0
2012-03-02,8420,8560,8340,8470,157200,151260.0,17858304.0
2012-03-05,8450,8490,8370,8390,104415,149831.0,17858304.0
2012-03-06,8410,8560,8390,8560,191026,152867.0,17858304.0
2012-03-07,8480,8700,8410,8570,197157,153046.0,17858304.0
2012-03-08,8580,8940,8540,8850,432983,158046.0,17858304.0
2012-03-09,8880,8980,8750,8830,202042,157689.0,17858304.0
2012-03-12,8810,8900,8720,8850,137141,158046.0,17858304.0
2012-03-13,8840,9030,8800,8870,218457,158403.0,17858304.0
2012-03-14,8970,8980,8720,8720,180729,155724.0,17858304.0
2012-03-15,8750,8860,8680,8810,123668,157332.0,17858304.0
2012-03-16,8800,8890,8740,8850,103758,158046.0,17858304.0
2012-03-19,8900,8980,8850,8870,100397,158403.0,17858304.0
2012-03-20,8890,8900,8690,8880,149450,158582.0,17858304.0
2012-03-21,8800,8850,8700,8760,115290,156439.0,17858304.0
2012-03-22,8700,8770,8440,8440,157457,150724.0,17858304.0
2012-03-23,8390,8610,8390,8470,99003,151260.0,17858304.0
2012-03-26,8570,8570,8400,8500,101222,151796.0,17858304.0
2012-03-27,8500,8700,8500,8660,83188,154653.0,17858304.0
2012-03-28,8690,8690,8530,8560,72115,152867.0,17858304.0
2012-03-29,8500,8540,8200,8240,163403,147152.0,17858304.0
2012-03-30,8240,8390,8190,8300,73074,148224.0,17858304.0
2012-04-02,8370,8540,8350,8380,70511,149653.0,17858304.0
2012-04-03,8390,8400,8280,8280,59167,147867.0,17858304.0
2012-04-04,8260,8380,8030,8110,137524,144831.0,17858304.0
2012-04-05,8020,8150,8010,8120,79717,145009.0,17858304.0
2012-04-06,8100,8160,8030,8030,78318,143402.0,17858304.0
2012-04-09,7960,8020,7750,7750,97059,138402.0,17858304.0
2012-04-10,7520,7730,7520,7680,86763,137152.0,17858304.0
2012-04-12,7630,7790,7580,7700,58236,137509.0,17858304.0
2012-04-13,7890,7970,7800,7970,39096,142331.0,17858304.0
2012-04-16,7850,8120,7850,8120,50079,145009.0,17858304.0
