CJ ENM(035760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-09,208922,210033,205036,209293,33274,1245615.0,11013399.0
2010-08-10,211883,216324,209292,214474,42795,1276453.0,11013399.0
2010-08-11,216879,216879,208181,208368,38566,1240109.0,11013399.0
2010-08-12,205406,218360,202815,213179,35137,1268744.0,11013399.0
2010-08-13,213178,220395,212993,219841,51160,1308392.0,11013399.0
2010-08-16,219840,220210,213733,214660,34141,1278128.0,11018349.0
2010-08-17,216509,224281,216324,223912,50972,1333220.0,11018349.0
2010-08-18,222431,236679,219655,234090,81033,1393821.0,11018349.0
2010-08-19,233163,236124,227983,231499,73294,1378395.0,11018349.0
2010-08-20,229463,236679,228352,233905,98878,1392719.0,11018349.0
2010-08-23,235015,264067,232609,237236,199348,1412552.0,11018349.0
2010-08-24,239456,248523,237420,244268,113850,1454422.0,11018349.0
2010-08-25,244267,247227,230943,235015,121186,1399330.0,11018349.0
2010-08-26,235014,239455,227982,231869,179600,1380599.0,11018349.0
2010-08-27,229463,238345,225392,237606,320407,1414756.0,11018349.0
2010-08-30,0,0,0,237606,0,1414756.0,11018349.0
2010-08-31,0,0,0,237606,0,,
2010-09-01,0,0,0,237606,0,,
2010-09-02,0,0,0,237606,0,,
2010-09-03,0,0,0,237606,0,,
2010-09-06,0,0,0,237606,0,,
2010-09-07,0,0,0,237606,0,,
2010-09-08,0,0,0,237606,0,,
2010-09-09,0,0,0,237606,0,,
2010-09-10,0,0,0,237606,0,,
2010-09-13,0,0,0,237606,0,,
2010-09-14,0,0,0,237606,0,,
2010-09-15,0,0,0,237606,0,,
2010-09-16,0,0,0,237606,0,,
2010-09-17,0,0,0,237606,0,,
2010-09-20,0,0,0,237606,0,,
2010-09-24,0,0,0,237606,0,,
2010-09-27,0,0,0,237606,0,,
2010-09-28,0,0,0,237606,0,,
2010-09-29,0,0,0,237606,0,,
2010-09-30,237606,258305,227108,237704,283131,1468360.0,6060092.0
2010-10-01,240156,240156,231229,238587,107113,1473814.0,6060092.0
2010-10-04,238390,239764,236428,237900,69204,1469572.0,6060092.0
2010-10-05,236919,237409,227599,235448,94107,1454422.0,6060092.0
2010-10-06,237900,237900,224558,226422,99052,1398669.0,6060092.0
2010-10-07,227501,227599,215532,215827,97368,1333220.0,6060092.0
2010-10-08,214846,220634,207292,220634,89236,1362915.0,6060092.0
2010-10-11,219064,225637,215434,219163,50542,1353825.0,6060092.0
2010-10-12,215827,220732,208567,216906,95824,1339886.0,6060092.0
2010-10-13,218181,222301,214846,220732,37966,1363521.0,6060092.0
2010-10-14,220928,223871,218475,220732,36435,1363521.0,6060092.0
2010-10-15,220732,223577,219555,223381,39436,1379883.0,6060092.0
2010-10-18,223675,223675,214747,215140,53869,1328978.0,6060092.0
2010-10-19,215827,217396,212883,214846,28464,1327160.0,6060092.0
2010-10-20,211118,218672,211118,218280,35713,1348370.0,6060092.0
2010-10-21,217789,225931,216121,225637,27536,1393821.0,6060092.0
2010-10-22,225637,230052,225539,227501,27573,1405335.0,6060092.0
2010-10-25,229267,229267,224950,226618,18040,1399881.0,6060092.0
2010-10-26,227991,239764,226127,236723,30426,1462300.0,6060092.0
2010-10-27,238979,257128,237017,255755,64510,1579866.0,6060092.0
2010-10-28,255755,269685,250555,255068,63873,1575624.0,6060092.0
2010-10-29,258011,258011,243786,248986,42741,1538051.0,6060092.0
2010-11-01,248985,274689,248887,258894,31883,1599258.0,6060092.0
2010-11-02,258894,269783,255853,257129,27030,1588350.0,6060092.0
2010-11-03,267821,273707,260954,264879,62429,1636225.0,6060092.0
2010-11-04,263309,279594,258011,274689,38746,1696826.0,6060092.0
2010-11-05,280084,280477,274689,275866,27446,1704098.0,6060092.0
2010-11-08,275866,280771,269587,273217,32893,1687736.0,6060092.0
2010-11-09,269391,270764,256638,257030,121228,1587744.0,6060092.0
2010-11-10,255166,265859,254087,261936,43318,1618045.0,6060092.0
2010-11-11,260562,268214,260464,266841,39058,1648345.0,6060092.0
2010-11-12,264878,265957,255068,259974,44483,1605924.0,6060092.0
2010-11-15,258992,258992,249182,258502,24977,1596834.0,6060092.0
2010-11-16,252615,257913,246925,252616,37831,1562145.0,6066583.0
2010-11-17,249182,254087,246140,254087,23653,1571245.0,6066583.0
2010-11-18,258992,263897,249770,263898,15716,1631911.0,6066583.0
2010-11-19,261935,264780,256147,263996,18023,1632517.0,6066583.0
2010-11-22,261445,263603,257913,259974,22388,1607644.0,6066583.0
2010-11-23,258502,258502,248789,257521,36873,1592478.0,6066583.0
2010-11-24,250849,254970,248593,248594,38569,1537272.0,6066583.0
2010-11-25,252125,253793,245061,252125,22022,1559112.0,6066583.0
2010-11-26,248691,253400,246140,248888,20396,1539092.0,6066583.0
2010-11-29,241726,250359,241726,249673,20761,1543945.0,6066583.0
2010-11-30,249182,259973,245650,259974,35012,1607644.0,6066583.0
2010-12-01,255068,259875,254774,259875,17576,1607038.0,6066583.0
2010-12-02,259777,260954,252517,252518,15697,1561538.0,6066583.0
2010-12-03,254087,254087,242413,242413,52356,1499053.0,6066583.0
2010-12-06,244178,244178,228776,235448,77823,1455980.0,6066583.0
2010-12-07,233485,236821,225539,231524,68939,1431714.0,6066583.0
2010-12-08,232504,234957,227599,228581,32440,1413514.0,6066583.0
2010-12-09,228874,231621,228874,230150,36968,1423220.0,6066583.0
2010-12-10,229365,231229,225637,228581,52259,1413514.0,6066583.0
2010-12-13,228580,237409,226127,237410,49118,1468113.0,6066583.0
2010-12-14,238390,238488,233191,236429,35989,1462047.0,6066583.0
2010-12-15,236919,238881,233485,238881,29611,1478186.0,6070578.0
2010-12-16,237900,238685,233485,233486,14502,1444798.0,6070578.0
2010-12-17,233485,234957,230150,231131,33706,1430228.0,6070578.0
2010-12-20,228776,229561,219260,219751,62969,1359809.0,6070578.0
2010-12-21,222694,223184,218181,223185,50648,1381056.0,6070578.0
2010-12-22,220830,223675,219555,221223,27899,1368915.0,6070578.0
2010-12-23,219751,223086,216808,221615,47368,1371344.0,6070578.0
2010-12-24,220732,220732,217396,217691,45354,1347061.0,6070578.0
2010-12-27,217691,220437,216415,218672,27626,1353132.0,6070578.0
2010-12-28,218672,222400,216906,222400,58566,1376200.0,6070578.0
2010-12-29,222400,232500,222300,232400,64189,1410802.0,6070578.0
2010-12-30,232400,233400,228300,231000,34663,1402304.0,6070578.0
2011-01-03,231000,231000,226900,226900,38183,1377414.0,6070578.0
2011-01-04,228100,231100,226900,229200,32493,1391376.0,6070578.0
2011-01-05,231100,239500,229400,239300,71640,1452689.0,6070578.0
2011-01-06,242000,253500,239500,250500,95114,1520680.0,6070578.0
2011-01-07,252000,254000,247600,249000,45654,1511574.0,6070578.0
2011-01-10,252600,252600,244000,251300,32329,1525536.0,6070578.0
2011-01-11,251300,254800,248700,248700,25809,1509753.0,6070578.0
2011-01-12,249900,254000,246000,252000,30957,1529786.0,6070578.0
2011-01-13,254000,254000,247000,247200,38376,1500647.0,6070578.0
2011-01-14,248800,252700,245500,250500,41097,1520680.0,6070578.0
2011-01-17,254100,262500,251000,251100,42744,1524322.0,6070578.0
2011-01-18,250000,254200,248600,248800,23124,1510752.0,6072156.0
2011-01-19,248800,253500,246600,253500,31467,1539292.0,6072156.0
2011-01-20,255400,256900,250300,250300,27860,1519861.0,6072156.0
2011-01-21,250000,251000,247200,248800,30804,1510752.0,6072156.0
2011-01-24,250100,256800,248300,256800,37764,1559330.0,6072156.0
2011-01-25,259000,259000,250000,253700,27012,1540506.0,6072156.0
2011-01-26,255900,257000,251800,257000,23084,1560544.0,6072156.0
2011-01-27,259300,267000,257600,263900,67462,1602442.0,6072156.0
2011-01-28,261700,266800,261700,264600,24288,1606692.0,6072156.0
2011-01-31,261000,267100,260700,262800,28573,1595763.0,6072156.0
2011-02-01,266000,266000,253300,257500,32296,1563580.0,6072156.0
2011-02-07,257500,257500,250000,250000,35021,1518039.0,6072156.0
2011-02-08,251900,253300,248500,249300,21954,1513788.0,6072156.0
2011-02-09,250000,250000,241500,245200,24184,1488893.0,6072156.0
2011-02-10,243000,247000,235700,241900,41978,1468855.0,6072156.0
2011-02-11,238000,241800,231000,240000,79601,1457317.0,6072156.0
2011-02-14,240000,240600,234200,237500,35295,1442137.0,6072156.0
2011-02-15,233500,236000,231100,232200,40906,1409955.0,6072156.0
2011-02-16,232000,240700,232000,239800,38343,1456103.0,6072156.0
2011-02-17,238300,239700,233000,239000,16697,1451245.0,6072156.0
2011-02-18,235600,239000,234500,238600,28373,1448816.0,6072156.0
2011-02-21,238600,238600,233500,233500,10390,1419231.0,6078075.0
2011-02-22,230800,230800,220400,229000,47381,1391879.0,6078075.0
2011-02-23,223700,228400,223700,227400,26566,1382154.0,6078075.0
2011-02-24,226900,229300,223500,227200,20984,1380939.0,6078075.0
2011-02-25,227200,236900,227200,236900,24769,1439896.0,6078075.0
2011-02-28,237500,238000,230100,237600,12820,1444151.0,6078075.0
2011-03-02,237000,238400,228300,237500,20745,1443543.0,6078075.0
2011-03-03,235500,236800,231100,232500,22628,1413152.0,6078075.0
2011-03-04,232400,237500,230000,235900,35167,1433818.0,6078075.0
2011-03-07,236800,236800,230800,230800,13022,1402820.0,6078075.0
2011-03-08,229200,243500,229200,240000,50734,1458738.0,6078075.0
2011-03-09,241400,245700,238900,241000,32593,1464816.0,6078075.0
2011-03-10,242500,242500,236100,236900,18724,1439896.0,6078075.0
2011-03-11,233800,236300,232600,233400,8856,1418623.0,6078075.0
2011-03-14,228500,229000,217100,224900,58366,1366959.0,6078075.0
2011-03-15,222700,228000,211100,224900,30770,1366959.0,6078075.0
2011-03-16,225000,227000,222500,222900,22759,1355191.0,6079815.0
2011-03-17,218600,222200,215000,218000,38270,1325400.0,6079815.0
2011-03-18,222800,222800,215000,215800,40053,1312024.0,6079815.0
2011-03-21,218500,218500,213000,213000,72076,1295001.0,6079815.0
2011-03-22,215100,216300,214300,215900,49018,1312632.0,6079815.0
2011-03-23,216800,222400,216600,221900,78403,1349111.0,6079815.0
2011-03-24,222500,224700,220800,220800,59438,1342423.0,6079815.0
2011-03-25,222200,223000,218400,219600,38022,1335127.0,6079815.0
2011-03-28,219600,222200,219400,222100,41186,1350327.0,6079815.0
2011-03-29,223500,224700,219400,224000,38085,1361879.0,6079815.0
2011-03-30,224000,229700,222100,229600,43936,1395926.0,6079815.0
2011-03-31,231500,239400,231000,236700,63237,1439092.0,6079815.0
2011-04-01,235500,240000,233000,233000,24010,1416597.0,6079815.0
2011-04-04,233100,247000,231000,245600,73207,1493203.0,6079815.0
2011-04-05,246600,249800,242400,244500,36397,1486515.0,6079815.0
2011-04-06,242500,244500,238700,239100,30530,1453684.0,6079815.0
2011-04-07,241900,245500,236700,241500,28148,1468275.0,6079815.0
2011-04-08,239100,241200,236200,240000,39753,1459156.0,6079815.0
2011-04-11,240100,240600,234100,235000,53037,1456431.0,6197578.0
2011-04-12,235000,235000,231300,232600,36407,1441557.0,6197578.0
2011-04-13,229000,232500,226400,230000,50790,1425443.0,6197578.0
2011-04-14,228100,231700,226700,229000,42818,1419245.0,6197578.0
2011-04-15,227800,234600,227800,233400,46395,1446515.0,6197578.0
2011-04-18,233400,235000,226800,228000,46917,1414114.0,6202253.0
2011-04-19,225300,225400,220500,222100,52253,1377520.0,6202253.0
2011-04-20,222100,226700,217900,223900,55151,1388684.0,6202253.0
2011-04-21,223900,226200,220100,225800,67186,1400469.0,6202253.0
2011-04-22,226400,226400,220700,226200,50409,1402950.0,6202253.0
2011-04-25,221500,233900,221500,233300,65558,1446986.0,6202253.0
2011-04-26,234300,236000,228600,231500,38027,1435822.0,6202253.0
2011-04-27,231000,235000,225400,227800,44172,1412873.0,6202253.0
2011-04-28,226600,231000,224300,228300,30659,1415974.0,6202253.0
2011-04-29,227500,230000,221400,229500,36613,1423417.0,6202253.0
2011-05-02,230000,230000,224300,224300,36334,1391165.0,6202253.0
2011-05-03,224400,226200,218700,219000,29659,1358293.0,6202253.0
2011-05-04,220000,231000,220000,230400,65387,1428999.0,6202253.0
2011-05-06,228000,233400,227800,232700,50137,1443264.0,6202253.0
2011-05-09,231000,235900,228200,235200,35768,1458770.0,6202253.0
2011-05-11,235200,246900,232900,243500,87859,1510249.0,6202253.0
2011-05-12,242500,246500,240700,245000,40671,1519552.0,6202253.0
2011-05-13,243300,249900,237600,249900,36366,1549943.0,6202253.0
2011-05-16,249900,254600,248300,251900,45457,1562348.0,6202253.0
2011-05-17,253000,253900,244000,244800,23132,1518513.0,6203078.0
2011-05-18,244500,247900,237200,237600,42824,1473851.0,6203078.0
2011-05-19,237600,240800,233000,240000,28171,1488739.0,6203078.0
2011-05-20,240000,250400,237600,249500,32681,1547668.0,6203078.0
2011-05-23,251400,251400,244200,244200,22047,1514792.0,6203078.0
2011-05-24,241100,244700,237100,240500,19636,1491840.0,6203078.0
2011-05-25,240000,242100,236000,240500,26259,1491840.0,6203078.0
2011-05-26,242000,247500,236400,246500,27925,1529059.0,6203078.0
2011-05-27,246500,255000,243200,254800,44441,1580544.0,6203078.0
2011-05-30,256000,257900,253000,255400,15514,1584266.0,6203078.0
2011-05-31,257600,257600,252000,253300,14289,1571240.0,6203078.0
2011-06-01,253100,254900,248000,248000,27690,1538363.0,6203078.0
2011-06-02,245200,248200,242500,243900,18709,1512931.0,6203078.0
2011-06-03,245200,249600,244300,248700,24552,1542705.0,6203078.0
2011-06-07,246100,250000,245100,249600,21943,1548288.0,6203078.0
2011-06-08,250000,252000,247000,250000,20048,1550770.0,6203078.0
2011-06-09,251400,251400,247500,250000,26878,1550770.0,6203078.0
2011-06-10,250000,252100,248000,249000,30382,1544566.0,6203078.0
2011-06-13,249500,250700,240900,250000,24081,1550770.0,6203078.0
2011-06-14,250000,250000,243400,243400,27339,1509829.0,6203078.0
2011-06-15,241000,243000,231700,234600,61416,1455242.0,6203078.0
2011-06-16,233800,233800,226000,227700,36138,1412441.0,6203078.0
2011-06-17,226700,231400,226400,226800,32637,1406858.0,6203078.0
2011-06-20,225900,230900,225900,229900,19920,1426088.0,6203078.0
2011-06-21,229000,233100,227100,230000,18015,1426708.0,6203078.0
2011-06-22,230000,232300,228600,231000,23913,1432911.0,6203078.0
2011-06-23,231000,232500,229200,230000,21265,1426708.0,6203078.0
2011-06-24,230000,232000,226400,227900,36001,1413681.0,6203078.0
2011-06-27,227000,230500,226400,230500,14010,1429809.0,6203078.0
2011-06-28,233000,233000,227300,229900,28774,1426088.0,6203078.0
2011-06-29,229000,230000,219300,229900,63636,1426088.0,6203078.0
2011-06-30,230900,232000,227000,230700,24718,1431050.0,6203078.0
2011-07-01,230100,232000,228000,228000,28177,1414302.0,6203078.0
2011-07-04,229000,230000,228000,229300,16888,1422366.0,6203078.0
2011-07-05,230000,230700,229200,230300,15406,1428569.0,6203078.0
2011-07-06,230300,236500,229600,236400,35905,1466408.0,6203078.0
2011-07-07,233100,247000,233100,245100,59767,1520374.0,6203078.0
2011-07-08,245700,253400,245700,252900,54726,1568758.0,6203078.0
2011-07-11,256000,264000,255200,261900,91746,1624586.0,6203078.0
2011-07-12,261900,280100,258000,268000,101219,1662425.0,6203078.0
2011-07-13,265000,269900,261000,269700,40852,1672970.0,6203078.0
2011-07-14,268000,275000,266100,266600,21899,1653741.0,6203078.0
2011-07-15,267000,280600,266900,278000,58247,1724456.0,6203078.0
2011-07-18,284400,287000,278000,283400,41963,1757952.0,6203078.0
2011-07-19,281900,285200,278000,283500,34795,1758573.0,6203078.0
2011-07-20,287000,290800,278300,287100,33048,1780904.0,6203078.0
2011-07-21,289900,294300,284500,292700,28584,1815641.0,6203078.0
2011-07-22,291000,292700,280100,289100,39865,1793310.0,6203078.0
2011-07-25,288000,291800,282000,289000,30102,1792690.0,6203078.0
2011-07-26,288000,290000,281500,289800,22750,1797652.0,6203078.0
2011-07-27,286900,290000,282100,282100,39943,1749888.0,6203078.0
2011-07-28,282000,285500,277400,282600,34125,1752990.0,6203078.0
2011-07-29,283000,294000,281000,282500,33094,1752370.0,6203078.0
2011-08-01,287100,287100,279700,284000,24124,1761674.0,6203078.0
2011-08-02,283500,287400,282900,287000,28741,1780283.0,6203078.0
2011-08-03,283000,300200,281200,300200,47434,1862164.0,6203078.0
2011-08-04,300400,304000,293400,300100,26773,1861544.0,6203078.0
2011-08-05,285000,303000,283700,300000,50929,1860923.0,6203078.0
2011-08-08,297000,304000,283000,291000,53062,1805096.0,6203078.0
2011-08-09,291000,291900,251100,284900,50614,1767257.0,6203078.0
2011-08-10,295500,295500,275000,280000,44520,1736862.0,6203078.0
2011-08-11,272000,283900,262500,280600,27456,1740584.0,6203078.0
2011-08-12,280500,292000,278600,280500,36913,1739963.0,6203078.0
2011-08-16,290000,290000,278100,281000,34446,1743065.0,6203078.0
2011-08-17,283000,297100,276000,293200,33619,1818742.0,6203078.0
2011-08-18,295000,302500,290200,302500,40449,1876431.0,6203078.0
2011-08-19,300000,309000,294100,296500,51953,1839213.0,6203078.0
2011-08-22,298000,298000,262000,285100,49721,1768498.0,6203078.0
2011-08-23,288000,288000,271700,282600,47530,1752990.0,6203078.0
2011-08-24,286200,286200,273300,277000,27242,1718253.0,6203078.0
2011-08-25,278500,287900,272000,286800,31674,1779043.0,6203078.0
2011-08-26,283100,283600,262000,262000,55106,1625206.0,6203078.0
2011-08-29,263000,267500,256100,262700,54108,1629549.0,6203078.0
2011-08-30,264900,272500,263500,271400,35609,1683515.0,6203078.0
2011-08-31,273400,281700,272500,278000,37123,1724456.0,6203078.0
2011-09-01,269000,281000,266300,273700,57892,1697782.0,6203078.0
2011-09-02,277700,277700,273700,276000,19540,1712050.0,6203078.0
2011-09-05,276000,285800,274000,275800,25529,1710809.0,6203078.0
2011-09-06,267500,283000,267500,277100,46892,1718873.0,6203078.0
2011-09-07,281500,289000,278400,289000,32082,1792690.0,6203078.0
2011-09-08,288000,291900,278800,282800,36237,1754230.0,6203078.0
2011-09-09,282500,282500,272500,273200,22294,1694681.0,6203078.0
2011-09-14,273000,273000,253500,253500,35016,1572480.0,6203078.0
2011-09-15,253500,260000,236600,244000,100699,1513551.0,6203078.0
2011-09-16,247100,259000,247100,259000,34753,1606597.0,6203078.0
2011-09-19,256000,258500,253100,255000,17274,1581785.0,6203078.0
2011-09-20,251000,261500,248100,259400,24498,1609078.0,6203078.0
2011-09-21,259000,259300,255800,255900,26412,1587368.0,6203078.0
2011-09-22,251000,261800,248300,253000,36684,1569379.0,6203078.0
2011-09-23,247800,255900,242400,251900,24723,1562555.0,6203078.0
2011-09-26,245100,257000,236400,249900,34688,1550149.0,6203078.0
2011-09-27,253000,263900,249300,263900,38429,1636992.0,6203078.0
2011-09-28,261500,267000,258900,263000,20319,1631410.0,6203078.0
