오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-19,2270,2370,2255,2340,31652,18338.0,7836620.0
2009-03-20,2315,2600,2315,2580,54709,20218.0,7836620.0
2009-03-23,2640,2840,2555,2840,106787,22256.0,7836620.0
2009-03-24,2845,2945,2720,2795,49581,21903.0,7836620.0
2009-03-25,2795,2800,2700,2775,21226,21747.0,7836620.0
2009-03-26,2790,2795,2695,2780,27351,21786.0,7836620.0
2009-03-27,2770,2900,2765,2850,33914,22334.0,7836620.0
2009-03-30,2880,2880,2710,2715,8172,21276.0,7836620.0
2009-03-31,2700,2790,2670,2780,24064,21786.0,7836620.0
2009-04-01,2950,2950,2830,2900,46212,22726.0,7836620.0
2009-04-02,2900,2970,2865,2920,18623,22883.0,7836620.0
2009-04-03,3000,3045,2855,2900,8113,22726.0,7836620.0
2009-04-06,2995,3180,2865,2910,60903,22805.0,7836620.0
2009-04-07,2845,3090,2845,3090,33428,24215.0,7836620.0
2009-04-08,3100,3150,2965,2990,24818,23431.0,7836620.0
2009-04-09,3005,3150,3000,3090,52573,24215.0,7836620.0
2009-04-10,3165,3165,2950,3050,59553,23902.0,7836620.0
2009-04-13,3045,3045,2950,3025,36966,23706.0,7836620.0
2009-04-14,3035,3200,2985,3050,22864,23902.0,7836620.0
2009-04-15,2990,3090,2990,3030,22781,23745.0,7836620.0
2009-04-16,3165,3165,3030,3110,28194,24372.0,7836620.0
2009-04-17,3110,3185,3060,3120,19602,24450.0,7836620.0
2009-04-20,3130,3130,3040,3090,14302,24215.0,7836620.0
2009-04-21,3090,3090,2995,3050,14176,23902.0,7836620.0
2009-04-22,3090,3260,3010,3230,38773,25312.0,7836620.0
2009-04-23,3300,3535,3230,3350,119602,26253.0,7836620.0
2009-04-24,3365,3500,3210,3400,35804,26645.0,7836620.0
2009-04-27,3400,3700,3400,3635,48525,28486.0,7836620.0
2009-04-28,3655,3800,3115,3390,24155,26566.0,7836620.0
2009-04-29,3370,3550,3350,3430,34694,26880.0,7836620.0
2009-04-30,3470,3600,3105,3185,123755,24960.0,7836620.0
2009-05-04,3200,3355,3170,3325,37890,26057.0,7836620.0
2009-05-06,3400,3455,3220,3300,22869,25861.0,7836620.0
2009-05-07,3300,3410,3200,3200,17945,25077.0,7836620.0
2009-05-08,3195,3305,3195,3225,35105,25273.0,7836620.0
2009-05-11,3190,3190,2945,2945,91761,23079.0,7836620.0
2009-05-12,2950,2995,2800,2840,65494,22256.0,7836620.0
2009-05-13,2840,3000,2750,3000,43995,23510.0,7836620.0
2009-05-14,2990,3130,2900,2945,45279,23079.0,7836620.0
2009-05-15,2995,3190,2900,3150,47295,24685.0,7836620.0
2009-05-18,3150,3240,3010,3100,11609,24294.0,7836620.0
2009-05-19,3200,3200,3035,3090,16730,24215.0,7836620.0
2009-05-20,3065,3100,2950,2950,45510,23118.0,7836620.0
2009-05-21,2950,2955,2860,2860,21928,22413.0,7836620.0
2009-05-22,2850,3040,2815,2850,62786,22334.0,7836620.0
2009-05-25,2850,2925,2525,2800,26675,21943.0,7836620.0
2009-05-26,2785,2870,2780,2840,17091,22256.0,7836620.0
2009-05-27,2850,2945,2845,2900,14678,22726.0,7836620.0
2009-05-28,2830,2910,2700,2710,43749,21237.0,7836620.0
2009-05-29,2825,2900,2715,2760,15987,21629.0,7836620.0
2009-06-01,2760,2845,2710,2835,20820,22217.0,7836620.0
2009-06-02,2870,2930,2800,2830,52752,22178.0,7836620.0
2009-06-03,2830,2855,2770,2855,3819,22374.0,7836620.0
2009-06-04,2855,2855,2750,2820,8365,22099.0,7836620.0
2009-06-05,2800,2800,2400,2595,76445,20336.0,7836620.0
2009-06-08,2610,2670,2500,2500,23233,19592.0,7836620.0
2009-06-09,2540,2600,2480,2500,20590,19592.0,7836620.0
2009-06-10,2500,2525,2425,2480,7434,19435.0,7836620.0
2009-06-11,2480,2565,2445,2550,10117,19983.0,7836620.0
2009-06-12,2535,2630,2535,2620,11578,20532.0,7836620.0
2009-06-15,2605,2675,2590,2630,7245,20610.0,7836620.0
2009-06-16,2695,3020,2610,2610,979208,20454.0,7836620.0
2009-06-17,2685,3000,2635,2725,1567152,21355.0,7836620.0
2009-06-18,2790,2825,2600,2660,541420,20845.0,7836620.0
2009-06-19,2620,2665,2420,2420,390826,18965.0,7836620.0
2009-06-22,2435,2470,2355,2375,128785,18612.0,7836620.0
2009-06-23,2285,2375,2220,2340,107689,18338.0,7836620.0
2009-06-24,2345,2360,2150,2300,194616,18024.0,7836620.0
2009-06-25,2325,2350,2250,2280,78132,17867.0,7836620.0
2009-06-26,2290,2345,2270,2290,54576,17946.0,7836620.0
2009-06-29,2305,2365,2250,2295,56608,17985.0,7836620.0
2009-06-30,2310,2340,2220,2225,55420,17436.0,7836620.0
2009-07-01,2225,2275,2220,2235,69105,17515.0,7836620.0
2009-07-02,2245,2245,2215,2235,82299,17515.0,7836620.0
2009-07-03,2180,2225,2140,2150,129032,16849.0,7836620.0
2009-07-06,2140,2175,2100,2105,82093,16496.0,7836620.0
2009-07-07,2105,2180,2090,2130,102236,16692.0,7836620.0
2009-07-08,2105,2225,2105,2145,109054,16810.0,7836620.0
2009-07-09,2190,2340,2170,2335,115245,18299.0,7836620.0
2009-07-10,2350,2350,2250,2340,81639,18338.0,7836620.0
2009-07-13,2310,2375,2235,2235,36016,17515.0,7836620.0
2009-07-14,2280,2325,2155,2315,56363,18142.0,7836620.0
2009-07-15,2320,2355,2270,2300,54752,18024.0,7836620.0
2009-07-16,2340,2360,2265,2305,70633,18063.0,7836620.0
2009-07-17,2250,2310,2230,2265,72860,17750.0,7836620.0
2009-07-20,2280,2320,2250,2295,35643,17985.0,7836620.0
2009-07-21,2295,2380,2295,2300,53403,18024.0,7836620.0
2009-07-22,2310,2405,2295,2400,61746,18808.0,7836620.0
2009-07-23,2400,2490,2350,2350,74720,18416.0,7836620.0
2009-07-24,2360,2400,2320,2340,66392,18338.0,7836620.0
2009-07-27,2345,2370,2285,2325,49741,18220.0,7836620.0
2009-07-28,2350,2350,2250,2280,58108,17867.0,7836620.0
2009-07-29,2290,2460,2260,2460,114276,19278.0,7836620.0
2009-07-30,2455,2550,2400,2525,76421,19787.0,7836620.0
2009-07-31,2530,2565,2465,2565,47620,20101.0,7836620.0
2009-08-03,2535,2595,2535,2570,6683,20140.0,7836620.0
2009-08-04,2610,2610,2515,2570,42198,20140.0,7836620.0
2009-08-05,2585,2600,2520,2545,23122,19944.0,7836620.0
2009-08-06,2570,2570,2465,2510,24914,19670.0,7836620.0
2009-08-07,2450,2535,2425,2460,31284,19278.0,7836620.0
2009-08-10,2430,2495,2405,2455,40988,19239.0,7836620.0
2009-08-11,2440,2490,2415,2460,18918,19278.0,7836620.0
2009-08-12,2450,2485,2435,2475,19948,19396.0,7836620.0
2009-08-13,2540,2785,2505,2660,157392,20845.0,7836620.0
2009-08-14,2750,2750,2590,2670,40480,20924.0,7836620.0
2009-08-17,2600,2795,2480,2500,111108,19592.0,7836620.0
2009-08-18,2500,2565,2420,2485,15935,19474.0,7836620.0
2009-08-19,2495,2585,2495,2550,51400,19983.0,7836620.0
2009-08-20,2550,2570,2495,2515,26542,19709.0,7836620.0
2009-08-21,2530,2585,2400,2525,28981,19787.0,7836620.0
2009-08-24,2520,2525,2430,2435,31423,19082.0,7836620.0
2009-08-25,2425,2435,2300,2300,97142,18024.0,7836620.0
2009-08-26,2300,2380,2265,2350,48398,18416.0,7836620.0
2009-08-27,2350,2700,2350,2690,306972,21081.0,7836620.0
2009-08-28,2690,2740,2565,2640,129152,20689.0,7836620.0
2009-08-31,2590,2680,2500,2540,175688,19905.0,7836620.0
2009-09-01,2545,2630,2540,2550,58865,19983.0,7836620.0
2009-09-02,2550,2590,2460,2460,74407,19278.0,7836620.0
2009-09-03,2430,2460,2385,2425,34432,19004.0,7836620.0
2009-09-04,2470,2575,2415,2505,33178,19631.0,7836620.0
2009-09-07,2545,2560,2470,2545,83865,19944.0,7836620.0
2009-09-08,2525,2700,2525,2680,115415,21002.0,7836620.0
2009-09-09,2680,3080,2680,3080,635374,24137.0,7836620.0
2009-09-10,3170,3185,2930,3025,316967,23706.0,7836620.0
2009-09-11,3050,3145,2900,2900,196490,22726.0,7836620.0
2009-09-14,2900,3280,2870,3100,533478,24294.0,7836620.0
2009-09-15,3100,3375,2970,3055,392418,23941.0,7836620.0
2009-09-16,3010,3055,2900,2930,141840,22961.0,7836620.0
2009-09-17,2950,3020,2800,2920,77408,22883.0,7836620.0
2009-09-18,2920,3000,2820,2840,38972,22256.0,7836620.0
2009-09-21,2900,2945,2735,2800,71517,21943.0,7836620.0
2009-09-22,2800,2960,2770,2910,66630,22805.0,7836620.0
2009-09-23,2885,2945,2780,2855,41481,22374.0,7836620.0
2009-09-24,2890,2890,2725,2730,39888,21394.0,7836620.0
2009-09-25,2710,2770,2600,2610,43571,20454.0,7836620.0
2009-09-28,2585,2670,2575,2625,43992,20571.0,7836620.0
2009-09-29,2660,2730,2525,2540,50500,19905.0,7836620.0
2009-09-30,2520,2595,2470,2505,63711,19631.0,7836620.0
2009-10-01,2495,2585,2435,2530,34352,19827.0,7836620.0
2009-10-05,2495,2580,2465,2470,61103,19356.0,7836620.0
2009-10-06,2525,2525,2450,2495,14168,19552.0,7836620.0
2009-10-07,2500,2615,2500,2575,34734,20179.0,7836620.0
2009-10-08,2605,2650,2565,2640,28490,20689.0,7836620.0
2009-10-09,2680,2685,2590,2650,21484,20767.0,7836620.0
2009-10-12,2605,2900,2605,2710,97930,21237.0,7836620.0
2009-10-13,2715,2820,2660,2680,27827,21002.0,7836620.0
2009-10-14,2680,2735,2615,2665,50389,20885.0,7836620.0
2009-10-15,2700,2700,2630,2685,19848,21041.0,7836620.0
2009-10-16,2620,2650,2570,2575,71605,20179.0,7836620.0
2009-10-19,2580,2635,2545,2590,32733,20297.0,7836620.0
2009-10-20,2605,2785,2600,2680,122515,21002.0,7836620.0
2009-10-21,2720,2850,2670,2680,36031,21002.0,7836620.0
2009-10-22,2680,2700,2605,2605,40287,20414.0,7836620.0
2009-10-23,2620,2710,2620,2655,97742,20806.0,7836620.0
2009-10-26,2720,2720,2655,2685,16204,21041.0,7836620.0
2009-10-27,2690,2700,2600,2690,29500,21081.0,7836620.0
2009-10-28,2690,2690,2530,2560,34511,20062.0,7836620.0
2009-10-29,2480,2590,2400,2580,72713,20218.0,7836620.0
2009-10-30,2550,2700,2550,2690,31160,21081.0,7836620.0
2009-11-02,2700,2700,2600,2680,53494,21002.0,7836620.0
2009-11-03,2730,2950,2680,2700,10685,21159.0,7836620.0
2009-11-04,2735,2735,2675,2710,27694,21237.0,7836620.0
2009-11-05,2660,2705,2650,2685,10212,21041.0,7836620.0
2009-11-06,2675,2795,2660,2730,150496,21394.0,7836620.0
2009-11-09,2780,2850,2730,2800,143711,21943.0,7836620.0
2009-11-10,2800,2845,2700,2705,92198,21198.0,7836620.0
2009-11-11,2740,2765,2670,2730,23112,21394.0,7836620.0
2009-11-12,2700,2760,2700,2720,86560,21316.0,7836620.0
2009-11-13,2705,2740,2675,2725,85256,21355.0,7836620.0
2009-11-16,2750,2975,2740,2900,315441,22726.0,7836620.0
2009-11-17,2940,2945,2855,2855,97371,22374.0,7836620.0
2009-11-18,2900,2900,2815,2855,74432,22374.0,7836620.0
2009-11-19,2840,3035,2830,2985,411284,23392.0,7836620.0
2009-11-20,3050,3280,3050,3140,628087,24607.0,7836620.0
2009-11-23,3170,3240,3000,3085,299940,24176.0,7836620.0
2009-11-24,3155,3200,2920,2920,201669,22883.0,7836620.0
2009-11-25,2965,3190,2920,3080,421509,24137.0,7836620.0
2009-11-26,3120,3170,3020,3080,210138,24137.0,7836620.0
2009-11-27,3050,3130,2895,2945,166811,23079.0,7836620.0
2009-11-30,2980,3140,2925,3125,169823,24489.0,7836620.0
2009-12-01,3140,3200,3025,3110,149229,24372.0,7836620.0
2009-12-02,3120,3230,2985,3050,281648,23902.0,7836620.0
2009-12-03,3070,3070,2975,3050,128711,23902.0,7836620.0
2009-12-04,3070,3070,2940,2940,100205,23040.0,7836620.0
2009-12-07,2950,2990,2900,2910,154923,22805.0,7836620.0
2009-12-08,2945,2945,2720,2910,57809,22805.0,7836620.0
2009-12-09,2865,3050,2865,3030,48640,23745.0,7836620.0
2009-12-10,3030,3085,2950,2980,26226,23353.0,7836620.0
2009-12-11,2990,2990,2900,2960,69668,23196.0,7836620.0
2009-12-14,2985,3040,2875,2965,27142,23236.0,7836620.0
2009-12-15,3010,3010,2935,2965,12187,23236.0,7836620.0
2009-12-16,2965,3000,2920,2955,15473,23157.0,7836620.0
2009-12-17,2910,2975,2885,2955,69258,23157.0,7836620.0
2009-12-18,2930,3005,2870,3005,43143,23549.0,7836620.0
2009-12-21,3010,3070,2960,3000,33743,23510.0,7836620.0
2009-12-22,3075,3075,2920,3000,67358,23510.0,7836620.0
2009-12-23,3065,3065,2945,3010,9061,23588.0,7836620.0
2009-12-24,3045,3045,2980,3025,23200,23706.0,7836620.0
2009-12-28,3025,3070,2960,3025,56564,23706.0,7836620.0
2009-12-29,3050,3050,2980,3010,7254,23588.0,7836620.0
2009-12-30,3045,3045,2970,3000,42645,23510.0,7836620.0
2010-01-04,3000,3065,2980,2985,28095,23392.0,7836620.0
2010-01-05,2985,3040,2960,3020,80096,23667.0,7836620.0
2010-01-06,3045,3295,3020,3190,87348,24999.0,7836620.0
2010-01-07,3250,3250,3100,3160,64014,24764.0,7836620.0
2010-01-08,3230,3230,3120,3190,45907,24999.0,7836620.0
2010-01-11,3250,3260,3160,3210,124656,25156.0,7836620.0
2010-01-12,3280,3645,3210,3560,387595,27898.0,7836620.0
2010-01-13,3485,3570,3420,3435,114890,26919.0,7836620.0
2010-01-14,3495,3520,3420,3485,139377,27311.0,7836620.0
2010-01-15,3545,3755,3470,3570,224794,27977.0,7836620.0
2010-01-18,3550,3550,3400,3430,119386,26880.0,7836620.0
2010-01-19,3430,3500,3415,3440,38561,26958.0,7836620.0
2010-01-20,3520,3860,3480,3750,651420,29387.0,7836620.0
2010-01-21,3700,3740,3585,3620,184965,28369.0,7836620.0
2010-01-22,3600,3650,3415,3540,247346,27742.0,7836620.0
2010-01-25,3500,3600,3400,3470,135320,27193.0,7836620.0
2010-01-26,3475,3520,3250,3365,162574,26370.0,7836620.0
2010-01-27,3445,3510,3305,3350,134914,26253.0,7836620.0
2010-01-28,3370,3400,2850,3270,193631,25626.0,7836620.0
2010-01-29,3260,3390,3250,3275,145596,25665.0,7836620.0
2010-02-01,3120,3320,3120,3310,59497,25939.0,7836620.0
2010-02-02,3300,3345,3250,3315,175252,25978.0,7836620.0
2010-02-03,3315,3810,3315,3670,489704,28760.0,7836620.0
2010-02-04,3900,3900,3670,3680,316403,28839.0,7836620.0
2010-02-05,3505,3645,3505,3620,105400,28369.0,7836620.0
2010-02-08,3700,3830,3640,3690,139607,28917.0,7836620.0
2010-02-09,3690,3800,3505,3660,160402,28682.0,7836620.0
2010-02-10,3680,3695,3540,3570,90033,27977.0,7836620.0
2010-02-11,3530,3635,3520,3600,49202,28212.0,7836620.0
2010-02-12,3600,3680,3535,3670,47552,28760.0,7836620.0
2010-02-16,3720,3720,3585,3650,55689,28604.0,7836620.0
2010-02-17,3700,3835,3655,3800,84619,29779.0,7836620.0
2010-02-18,3875,4280,3810,4145,370648,40584.0,9791018.0
2010-02-19,4140,4270,4065,4165,179230,40780.0,9791018.0
2010-02-22,4170,4285,4105,4220,78891,41318.0,9791018.0
2010-02-23,4170,4320,4170,4270,74348,41808.0,9791018.0
2010-02-24,4280,4535,4235,4440,163412,43472.0,9791018.0
2010-02-25,4440,4470,4130,4130,122315,40437.0,9791018.0
2010-02-26,4140,4280,4140,4155,45429,40682.0,9791018.0
2010-03-02,4250,4270,4145,4190,93744,41024.0,9791018.0
2010-03-03,4200,4250,4050,4190,38482,41024.0,9791018.0
2010-03-04,4240,4240,4130,4190,27223,41024.0,9791018.0
2010-03-05,4160,4245,4110,4180,27938,40926.0,9791018.0
2010-03-08,4150,4195,4050,4120,53600,40339.0,9791018.0
2010-03-09,4075,4320,4075,4250,115920,41612.0,9791018.0
2010-03-10,4290,4530,4230,4285,135804,41955.0,9791018.0
2010-03-11,4285,4320,4180,4290,74079,42003.0,9791018.0
2010-03-12,4390,4390,4180,4180,32305,40926.0,9791018.0
2010-03-15,4120,4180,3560,4060,102644,39752.0,9791018.0
2010-03-16,4000,4165,3985,4040,30532,39556.0,9791018.0
2010-03-17,3980,4040,3885,3920,91549,38381.0,9791018.0
2010-03-18,3900,4080,3900,3990,27335,39066.0,9791018.0
2010-03-19,3975,4120,3955,4030,16949,39458.0,9791018.0
2010-03-22,4180,4180,3855,3980,35292,38968.0,9791018.0
2010-03-23,3930,3980,3780,3860,78768,37793.0,9791018.0
2010-03-24,3880,3900,3560,3600,166493,35248.0,9791018.0
2010-03-25,3600,3760,3565,3595,46679,35199.0,9791018.0
2010-03-26,3570,3660,3535,3640,40379,35639.0,9791018.0
2010-03-29,3740,3740,3640,3690,34195,36129.0,9791018.0
2010-03-30,3620,3715,3620,3655,22156,35786.0,9791018.0
2010-03-31,3665,3830,3625,3670,25937,35933.0,9791018.0
2010-04-01,3670,3810,3630,3800,48400,37206.0,9791018.0
2010-04-02,3740,3795,3715,3735,31689,36569.0,9791018.0
2010-04-05,3735,3740,3550,3650,21282,35737.0,9791018.0
2010-04-06,3620,3700,3515,3685,24917,36080.0,9791018.0
2010-04-07,3655,3675,3550,3660,13291,35835.0,9791018.0
2010-04-08,3620,3660,3600,3645,11475,35688.0,9791018.0
2010-04-09,3630,3770,3625,3630,7604,35541.0,9791018.0
2010-04-12,3575,3690,3550,3630,17389,35541.0,9791018.0
2010-04-13,3560,3645,3560,3615,7942,35395.0,9791018.0
2010-04-14,3630,3750,3600,3630,10504,35541.0,9791018.0
2010-04-15,3650,3685,3575,3630,9217,35541.0,9791018.0
2010-04-16,3630,3790,3575,3645,29342,35688.0,9791018.0
2010-04-19,3600,3650,3545,3625,32198,35492.0,9791018.0
2010-04-20,3555,3635,3540,3575,20774,35003.0,9791018.0
2010-04-21,3650,3690,3510,3575,29664,35003.0,9791018.0
2010-04-22,3595,3595,3500,3500,33359,34269.0,9791018.0
2010-04-23,3620,3750,3560,3660,128788,35835.0,9791018.0
2010-04-26,3660,3705,3600,3605,47021,35297.0,9791018.0
2010-04-27,3605,3640,3490,3555,29404,34807.0,9791018.0
2010-04-28,3505,3505,3400,3455,35228,33828.0,9791018.0
2010-04-29,3475,3535,3390,3455,55573,33828.0,9791018.0
2010-04-30,3560,3560,3420,3460,10915,33877.0,9791018.0
2010-05-03,3460,3460,3300,3310,28602,32408.0,9791018.0
2010-05-04,3320,3395,3225,3285,35065,32163.0,9791018.0
2010-05-06,3225,3285,3100,3285,45739,32163.0,9791018.0
2010-05-07,3100,3295,3070,3160,35888,30940.0,9791018.0
2010-05-10,3160,3295,3160,3270,14596,32017.0,9791018.0
2010-05-11,3350,3355,3230,3300,20661,32310.0,9791018.0
2010-05-12,3275,3360,3245,3300,6537,32310.0,9791018.0
2010-05-13,3340,3340,3250,3300,11426,32310.0,9791018.0
2010-05-14,3295,3390,3215,3390,36522,33192.0,9791018.0
2010-05-17,3390,3460,3295,3450,36589,33779.0,9791018.0
2010-05-18,3450,3525,3010,3320,31692,32506.0,9791018.0
2010-05-19,3320,3320,3150,3270,8989,32017.0,9791018.0
2010-05-20,3270,3270,2940,3115,43700,30499.0,9791018.0
2010-05-24,3180,3180,3110,3155,36028,30891.0,9791018.0
2010-05-25,3185,3185,2845,3000,29870,29373.0,9791018.0
2010-05-26,2960,3100,2890,3025,29016,29618.0,9791018.0
2010-05-27,3025,3030,2940,3010,49574,29471.0,9791018.0
2010-05-28,3110,3110,2995,3025,52243,29618.0,9791018.0
2010-05-31,3080,3080,2955,2990,44060,29275.0,9791018.0
2010-06-01,2990,3085,2970,3060,20774,29961.0,9791018.0
2010-06-03,3100,3100,3010,3050,27405,29863.0,9791018.0
2010-06-04,3090,3095,2960,2980,45823,29177.0,9791018.0
2010-06-07,2900,2960,2890,2945,32736,28835.0,9791018.0
2010-06-08,2905,3035,2900,2965,33251,29030.0,9791018.0
2010-06-09,3035,3035,2920,2960,15220,28981.0,9791018.0
2010-06-10,2960,2980,2910,2970,10633,29079.0,9791018.0
2010-06-11,3000,3075,2980,3010,37008,29471.0,9791018.0
2010-06-14,3030,3145,3025,3045,25271,29814.0,9791018.0
2010-06-15,3100,3100,2970,3025,32889,29618.0,9791018.0
2010-06-16,3035,3075,2940,3015,19478,29520.0,9791018.0
2010-06-17,3015,3075,2945,2950,27105,28884.0,9791018.0
2010-06-18,2975,3040,2940,2980,17808,29177.0,9791018.0
2010-06-21,2995,3095,2965,3030,14528,29667.0,9791018.0
2010-06-22,3030,3040,2975,3040,23940,29765.0,9791018.0
2010-06-23,3050,3050,2955,3025,21844,29618.0,9791018.0
2010-06-24,2885,3295,2885,3140,67381,30744.0,9791018.0
2010-06-25,3100,3180,3055,3135,19462,30695.0,9791018.0
2010-06-28,3175,3175,3075,3120,13942,30548.0,9791018.0
2010-06-29,3100,3250,3100,3185,59429,31184.0,9791018.0
2010-06-30,3130,3495,3130,3400,75593,33289.0,9791018.0
2010-07-01,3385,3400,3260,3380,47904,33094.0,9791018.0
2010-07-02,3395,3395,3330,3380,15232,33094.0,9791018.0
2010-07-05,3350,3530,3315,3470,52362,33975.0,9791018.0
2010-07-06,3500,3500,3350,3445,30919,33730.0,9791018.0
2010-07-07,3485,3495,3400,3495,14226,34220.0,9791018.0
2010-07-08,3500,3500,3400,3470,34853,33975.0,9791018.0
2010-07-09,3490,3500,3395,3500,12991,34269.0,9791018.0
2010-07-12,3500,3500,3425,3480,4753,34073.0,9791018.0
2010-07-13,3480,3495,3430,3430,9409,33583.0,9791018.0
2010-07-14,3405,3500,3405,3495,47801,34220.0,9791018.0
2010-07-15,3490,3515,3430,3500,11517,34269.0,9791018.0
2010-07-16,3485,3500,3420,3500,28835,34269.0,9791018.0
2010-07-19,3560,3870,3500,3860,263230,37793.0,9791018.0
2010-07-20,3925,4055,3760,3865,94727,37842.0,9791018.0
2010-07-21,3845,3890,3715,3745,30408,36667.0,9791018.0
2010-07-22,3745,3745,3600,3600,40313,35248.0,9791018.0
2010-07-23,3570,3785,3570,3700,46925,36227.0,9791018.0
2010-07-26,3760,3760,3610,3630,25826,35541.0,9791018.0
2010-07-27,3580,3700,3550,3605,35603,35297.0,9791018.0
2010-07-28,3625,3800,3590,3710,42958,36325.0,9791018.0
2010-07-29,3710,3760,3635,3750,62508,36716.0,9791018.0
2010-07-30,3800,3800,3640,3750,27199,36716.0,9791018.0
2010-08-02,3750,3795,3660,3795,21696,37157.0,9791018.0
2010-08-03,3830,3830,3750,3760,59948,36814.0,9791018.0
2010-08-04,3780,3975,3605,3770,182875,36912.0,9791018.0
2010-08-05,3800,3800,3470,3600,55532,35248.0,9791018.0
2010-08-06,3600,3640,3450,3500,48278,34269.0,9791018.0
2010-08-09,3500,3535,3450,3505,30032,34318.0,9791018.0
2010-08-10,3550,3550,3460,3500,23295,34269.0,9791018.0
2010-08-11,3520,3530,3360,3480,53359,34073.0,9791018.0
2010-08-12,3455,3465,3340,3460,31569,33877.0,9791018.0
2010-08-13,3480,3480,3410,3480,1563,34073.0,9791018.0
2010-08-16,3480,3480,3390,3475,4200,34024.0,9791018.0
2010-08-17,3475,3590,3450,3565,30795,34905.0,9791018.0
2010-08-18,3580,3580,3495,3565,24566,34905.0,9791018.0
2010-08-19,3500,3565,3480,3535,25720,34611.0,9791018.0
2010-08-20,3540,3560,3425,3555,6342,34807.0,9791018.0
2010-08-23,3550,3550,3380,3450,46085,33779.0,9791018.0
2010-08-24,3400,3470,3400,3460,13669,33877.0,9791018.0
2010-08-25,3500,3540,3345,3355,44232,32849.0,9791018.0
2010-08-26,3350,3400,3330,3380,21584,33094.0,9791018.0
2010-08-27,3380,3390,3305,3390,3179,33192.0,9791018.0
2010-08-30,3425,3450,3330,3345,13059,32751.0,9791018.0
2010-08-31,3350,3350,3190,3280,35147,32115.0,9791018.0
2010-09-01,3370,3370,3220,3240,18428,31723.0,9791018.0
2010-09-02,3270,3270,3185,3200,16877,31331.0,9791018.0
2010-09-03,3150,3320,3135,3260,24244,31919.0,9791018.0
2010-09-06,3260,3260,3100,3245,48649,31772.0,9791018.0
2010-09-07,3490,3490,3200,3200,17386,31331.0,9791018.0
2010-09-08,3205,3330,3180,3235,48736,31674.0,9791018.0
2010-09-09,3195,3335,3195,3335,17702,32653.0,9791018.0
2010-09-10,3320,3440,3285,3355,4624,32849.0,9791018.0
2010-09-13,3440,3440,3255,3365,11324,32947.0,9791018.0
2010-09-14,3350,3365,3250,3295,5518,32261.0,9791018.0
2010-09-15,3110,3300,3110,3300,23527,32310.0,9791018.0
2010-09-16,3300,3300,3195,3255,4359,31870.0,9791018.0
2010-09-17,3320,3320,3205,3300,6707,32310.0,9791018.0
2010-09-20,3280,3325,3230,3300,4767,32310.0,9791018.0
2010-09-24,3285,3365,3215,3270,8215,32017.0,9791018.0
2010-09-27,3300,3300,3220,3260,7160,31919.0,9791018.0
2010-09-28,3295,3295,3150,3200,23024,31331.0,9791018.0
2010-09-29,3205,3210,3100,3150,28796,30842.0,9791018.0
2010-09-30,3160,3290,3120,3250,15894,31821.0,9791018.0
2010-10-01,3350,3350,3195,3290,25758,32212.0,9791018.0
2010-10-04,3300,3400,3265,3370,63013,32996.0,9791018.0
2010-10-05,3380,3480,3280,3325,81264,32555.0,9791018.0
2010-10-06,3370,3430,3325,3360,28708,32898.0,9791018.0
2010-10-07,3420,3420,3335,3335,23020,32653.0,9791018.0
2010-10-08,3340,3360,3265,3325,23378,32555.0,9791018.0
2010-10-11,3415,3415,3275,3325,37118,32555.0,9791018.0
2010-10-12,3350,3375,3295,3320,3092,32506.0,9791018.0
