파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-08,8200,8730,7900,8100,1178215,106033.0,13090550.0
2009-05-11,8200,8400,7280,7280,3068094,95299.0,13090550.0
2009-05-12,6800,7590,6590,7470,3797774,97786.0,13090550.0
2009-05-13,7620,7620,6990,7300,1409644,95561.0,13090550.0
2009-05-14,7080,8280,7050,7950,1823368,104070.0,13090550.0
2009-05-15,8100,8600,7750,8300,1660837,108652.0,13090550.0
2009-05-18,8520,8930,8230,8330,1076261,109044.0,13090550.0
2009-05-19,8370,8530,8050,8240,740994,107866.0,13090550.0
2009-05-20,8310,8860,8300,8380,894805,109699.0,13090550.0
2009-05-21,8410,8600,7530,7990,807506,104593.0,13090550.0
2009-05-22,7850,7890,7200,7200,1029711,94252.0,13090550.0
2009-05-25,7400,7670,6120,7030,735027,92027.0,13090550.0
2009-05-26,7110,7270,6450,6860,917326,89801.0,13090550.0
2009-05-27,7200,7720,6860,7150,964139,93597.0,13090550.0
2009-05-28,7140,8070,7130,7950,1383516,104070.0,13090550.0
2009-05-29,8130,8340,7690,7950,729428,104070.0,13090550.0
2009-06-01,7950,8240,7770,8220,562894,107604.0,13090550.0
2009-06-02,8460,8740,8100,8220,951860,107604.0,13090550.0
2009-06-03,8350,8350,7970,8130,524861,106426.0,13090550.0
2009-06-04,8210,8340,7900,8130,384006,106426.0,13090550.0
2009-06-05,8160,8320,7900,8110,357659,106164.0,13090550.0
2009-06-08,8050,8730,8010,8550,1318968,111924.0,13090550.0
2009-06-09,8660,8890,8120,8230,870699,107735.0,13090550.0
2009-06-10,8340,9000,8150,9000,1606799,117815.0,13090550.0
2009-06-11,8980,9550,8120,8260,2482444,108128.0,13090550.0
2009-06-12,8270,9320,8000,8270,2509455,108259.0,13090550.0
2009-06-15,8890,9040,8450,8620,1816405,112841.0,13090550.0
2009-06-16,8500,8930,7330,7930,6622592,103808.0,13090550.0
2009-06-17,0,0,0,7930,0,103808.0,13090550.0
2009-06-18,0,0,0,7930,0,,
2009-06-19,0,0,0,7930,0,,
2009-06-22,0,0,0,7930,0,,
2009-06-23,0,0,0,7930,0,,
2009-06-24,0,0,0,7930,0,,
2009-06-25,0,0,0,7930,0,,
2009-06-26,0,0,0,7930,0,,
2009-06-29,0,0,0,7930,0,,
2009-06-30,7460,7890,6750,7100,3008488,92943.0,13090550.0
2009-07-01,7100,7330,6880,7100,782265,92943.0,13090550.0
2009-07-02,7220,7570,7210,7550,691730,98834.0,13090550.0
2009-07-03,7420,8600,7420,8550,1342615,111924.0,13090550.0
2009-07-06,8360,8910,8280,8500,1012605,111270.0,13090550.0
2009-07-07,8690,9140,8430,9000,1251420,117815.0,13090550.0
2009-07-08,9180,9710,9060,9710,1124783,127109.0,13090550.0
2009-07-09,9920,9950,9290,9400,710902,123051.0,13090550.0
2009-07-10,9350,9550,8010,8700,726072,113888.0,13090550.0
2009-07-13,8760,8880,8040,8070,505786,105641.0,13090550.0
2009-07-14,8350,8640,8000,8560,516626,112055.0,13090550.0
2009-07-15,8750,8880,8400,8520,359319,111531.0,13090550.0
2009-07-16,8650,8690,8070,8120,537073,106295.0,13090550.0
2009-07-17,8120,8310,7920,8240,418389,107866.0,13090550.0
2009-07-20,8250,8380,7980,8140,490715,106557.0,13090550.0
2009-07-21,8250,8600,7980,8390,572471,109830.0,13090550.0
2009-07-22,8400,8510,8080,8510,470829,111401.0,13090550.0
2009-07-23,8420,8580,8190,8260,718742,108128.0,13090550.0
2009-07-24,8460,8520,8010,8010,728000,104855.0,13090550.0
2009-07-27,7970,8150,7670,7800,639038,102106.0,13090550.0
2009-07-28,7900,8180,7600,7680,706174,100535.0,13090550.0
2009-07-29,7700,7740,7410,7520,681132,98441.0,13090550.0
2009-07-30,7410,7780,7330,7780,444632,101844.0,13090550.0
2009-07-31,7820,7930,7620,7890,338197,103284.0,13090550.0
2009-08-03,7800,8130,7650,8000,574748,104724.0,13090550.0
2009-08-04,8200,8260,7820,7890,1673631,103284.0,13090550.0
2009-08-05,8050,8120,7880,8030,1283514,105117.0,13090550.0
2009-08-06,8000,8080,7910,8030,313834,105117.0,13090550.0
2009-08-07,8030,8100,7900,8060,342469,105510.0,13090550.0
2009-08-10,8060,8530,7900,8530,719933,111662.0,13090550.0
2009-08-11,8530,9130,8520,9030,1049412,118208.0,13090550.0
2009-08-12,8990,9420,8730,9210,698524,120564.0,13090550.0
2009-08-13,9360,9370,9050,9180,592696,120171.0,13090550.0
2009-08-14,9250,9420,8830,8920,855733,116768.0,13090550.0
2009-08-17,9000,9000,8390,8500,952818,111270.0,13090550.0
2009-08-18,8310,8630,8210,8560,517566,112055.0,13090550.0
2009-08-19,8700,9730,8560,9440,1453725,123575.0,13090550.0
2009-08-20,9500,9700,8900,9160,1464406,119909.0,13090550.0
2009-08-21,9270,9280,8450,8550,865541,111924.0,13090550.0
2009-08-24,8520,8920,8370,8890,648141,116375.0,13090550.0
2009-08-25,9590,10200,9210,10200,2160962,133524.0,13090550.0
2009-08-26,10800,11100,10000,10600,2075745,138760.0,13090550.0
2009-08-27,10800,11450,10450,10950,1700258,143342.0,13090550.0
2009-08-28,10950,11350,10550,11200,1045966,146614.0,13090550.0
2009-08-31,11000,11650,10750,11600,1196085,151850.0,13090550.0
2009-09-01,11500,11750,9900,9900,1796184,129596.0,13090550.0
2009-09-02,10400,11100,10150,10800,3541232,141378.0,13090550.0
2009-09-03,10650,10800,9810,9910,1241272,129727.0,13090550.0
2009-09-04,10750,11350,10750,11350,2904945,148578.0,13090550.0
2009-09-07,12050,13050,12050,13050,2250834,170832.0,13090550.0
2009-09-08,14100,14750,13200,13550,6044318,177377.0,13090550.0
2009-09-09,13500,14950,12900,14500,3879438,189813.0,13090550.0
2009-09-10,14700,15400,14200,15150,2338656,198322.0,13090550.0
2009-09-11,14800,15050,13650,14000,1890746,183268.0,13090550.0
2009-09-14,14550,16100,14450,16100,4371446,210758.0,13090550.0
2009-09-15,16800,17150,16050,16850,2919755,220576.0,13090550.0
2009-09-16,16500,16900,15750,16400,1957014,214685.0,13090550.0
2009-09-17,16300,16350,14800,15400,1822264,201594.0,13090550.0
2009-09-18,15200,15900,15100,15550,891403,203558.0,13090550.0
2009-09-21,15600,15600,13650,14150,2081379,185231.0,13090550.0
2009-09-22,14300,16200,14300,15550,2921648,203558.0,13090550.0
2009-09-23,15500,15500,14450,14550,1092180,190468.0,13090550.0
2009-09-24,14000,14400,12900,13650,1740821,178686.0,13090550.0
2009-09-25,13350,14250,13000,14000,1583756,183268.0,13090550.0
2009-09-28,14100,14850,13500,14100,1591540,184577.0,13090550.0
2009-09-29,14400,14500,13000,13300,1338819,174104.0,13090550.0
2009-09-30,13200,13950,12300,12450,1489828,162977.0,13090550.0
2009-10-01,12650,12850,11700,12400,1007108,162323.0,13090550.0
2009-10-05,12400,13100,12350,12500,845364,163632.0,13090550.0
2009-10-06,12850,13700,12500,13700,1158139,179341.0,13090550.0
2009-10-07,13850,14100,13300,13500,1255360,176722.0,13090550.0
2009-10-08,13750,15450,13750,14600,4303549,191122.0,13090550.0
2009-10-09,14750,14950,14050,14450,1571574,189158.0,13090550.0
2009-10-12,14600,14650,14050,14550,803827,190468.0,13090550.0
2009-10-13,14550,14950,14100,14150,1258020,185231.0,13090550.0
2009-10-14,12050,12050,12050,12050,225397,157741.0,13090550.0
2009-10-15,11550,12250,11300,11750,3807193,153814.0,13090550.0
2009-10-16,11850,11950,11450,11500,990496,150541.0,13090550.0
2009-10-19,11700,11900,11400,11700,860669,153159.0,13090550.0
2009-10-20,11800,11850,10800,11000,1591724,143996.0,13090550.0
2009-10-21,10800,11150,10650,10700,867093,140069.0,13090550.0
2009-10-22,10400,10900,10200,10300,1143637,134833.0,13090550.0
2009-10-23,10750,11350,10500,10500,1757301,137451.0,13090550.0
2009-10-26,10600,10750,10100,10300,1088709,134833.0,13090550.0
2009-10-27,10200,10450,10000,10050,811608,131560.0,13090550.0
2009-10-28,10050,10150,9300,9400,1276102,123051.0,13090550.0
2009-10-29,9380,10150,9040,9870,1530001,129204.0,13090550.0
2009-10-30,10100,10150,9570,9570,694005,125277.0,13090550.0
2009-11-02,9100,9430,9060,9170,360517,120040.0,13090550.0
2009-11-03,9260,9590,9180,9190,394220,120302.0,13090550.0
2009-11-04,9420,9810,9350,9810,1016022,128418.0,13090550.0
2009-11-05,9910,10150,9400,9400,1325888,123051.0,13090550.0
2009-11-06,8890,9330,8810,9280,3898120,121480.0,13090550.0
2009-11-09,9550,9800,9440,9680,2207281,126717.0,13090550.0
2009-11-10,9630,9750,9350,9590,1743422,186914.0,19490550.0
2009-11-11,9570,9670,9320,9460,880009,184381.0,19490550.0
2009-11-12,9550,9550,9170,9170,905278,178728.0,19490550.0
2009-11-13,9160,9200,8870,8960,976800,174635.0,19490550.0
2009-11-16,8850,8900,8550,8900,1224361,173466.0,19490550.0
2009-11-17,9120,9290,8910,8910,1018328,173661.0,19490550.0
2009-11-18,9010,9070,8660,8810,767443,171712.0,19490550.0
2009-11-19,8930,9230,8850,9200,1106020,179313.0,19490550.0
2009-11-20,9160,9400,9100,9300,825027,181262.0,19490550.0
2009-11-23,9380,9680,9300,9530,1044087,185745.0,19490550.0
2009-11-24,9670,9670,9340,9360,746219,182432.0,19490550.0
2009-11-25,9420,9590,9280,9570,676932,186525.0,19490550.0
2009-11-26,9640,9790,9300,9300,1053219,181262.0,19490550.0
2009-11-27,9090,9130,8500,8560,1097585,166839.0,19490550.0
2009-11-30,8790,8920,8660,8660,759464,168788.0,19490550.0
2009-12-01,8670,8720,7460,8400,1617338,163721.0,19490550.0
2009-12-02,8530,8900,8450,8800,874320,171517.0,19490550.0
2009-12-03,8810,8870,8690,8760,385066,170737.0,19490550.0
2009-12-04,8760,8860,8680,8850,349624,172491.0,19490550.0
2009-12-07,8880,9100,8800,9050,712088,176389.0,19490550.0
2009-12-08,9030,9190,8940,9020,544254,175805.0,19490550.0
2009-12-09,8830,9040,8820,8950,322176,174440.0,19490550.0
2009-12-10,8960,9280,8930,9120,745987,177754.0,19490550.0
2009-12-11,9260,9940,9210,9730,2513371,189643.0,19490550.0
2009-12-14,10000,10300,9960,10150,1757211,197829.0,19490550.0
2009-12-15,10200,10250,9920,10000,924772,194906.0,19490550.0
2009-12-16,9960,10500,9730,10500,1538088,204651.0,19490550.0
2009-12-17,10700,10900,10400,10500,1675935,204651.0,19490550.0
2009-12-18,10250,10750,10000,10550,1015058,205625.0,19490550.0
2009-12-21,10700,11350,10600,11300,1858561,220243.0,19490550.0
2009-12-22,11500,11500,10700,10700,1553896,208549.0,19490550.0
2009-12-23,10800,10900,10200,10200,1259440,198804.0,19490550.0
2009-12-24,10350,10500,9960,10000,947480,194906.0,19490550.0
2009-12-28,9950,10300,9700,9980,996299,194516.0,19490550.0
2009-12-29,10050,10550,10050,10150,746785,197829.0,19490550.0
2009-12-30,10250,10450,10000,10250,700588,199778.0,19490550.0
2010-01-04,10500,10700,10350,10650,861620,207574.0,19490550.0
2010-01-05,10850,11100,10500,10850,1476712,211472.0,19490550.0
2010-01-06,11050,11200,10550,10650,1160799,207574.0,19490550.0
2010-01-07,10800,10900,10150,10200,1126369,198804.0,19490550.0
2010-01-08,10350,10400,9900,10400,979275,202702.0,19490550.0
2010-01-11,10550,10800,10000,10150,1019439,197829.0,19490550.0
2010-01-12,10200,10500,9990,10150,991597,197829.0,19490550.0
2010-01-13,10100,10350,10000,10000,655509,194906.0,19490550.0
2010-01-14,10100,10350,9950,10250,1090270,199778.0,19490550.0
2010-01-15,10300,10350,10000,10150,602758,197829.0,19490550.0
2010-01-18,10200,11050,10150,11000,2619937,214396.0,19490550.0
2010-01-19,11250,11250,10600,10900,1524797,212447.0,19490550.0
2010-01-20,10900,11050,10200,10250,1249271,199778.0,19490550.0
2010-01-21,10100,10350,9970,10200,641569,198804.0,19490550.0
2010-01-22,9970,10100,9770,10000,1019371,194906.0,19490550.0
2010-01-25,9800,10250,9780,9850,798953,191982.0,19490550.0
2010-01-26,9990,10050,9260,9420,896213,183601.0,19490550.0
2010-01-27,9550,9550,9060,9090,627827,177169.0,19490550.0
2010-01-28,9170,9670,9150,9280,880135,180872.0,19490550.0
2010-01-29,8930,8980,8350,8590,795244,167424.0,19490550.0
2010-02-01,8490,8650,8210,8550,437769,166644.0,19490550.0
2010-02-02,8720,8870,8520,8560,448633,166839.0,19490550.0
2010-02-03,8720,9100,8660,8930,634879,174051.0,19490550.0
2010-02-04,8990,9110,8780,8880,296254,173076.0,19490550.0
2010-02-05,8300,8360,8020,8230,633752,160407.0,19490550.0
2010-02-08,8300,8320,7810,7810,526288,152221.0,19490550.0
2010-02-09,7710,8050,7650,7950,479805,154950.0,19490550.0
2010-02-10,8150,8150,7940,7940,311523,154755.0,19490550.0
2010-02-11,7940,8250,7940,8140,343433,158653.0,19490550.0
2010-02-12,8200,8360,8140,8300,231916,161772.0,19490550.0
2010-02-16,8140,8160,7900,8150,470301,158848.0,19490550.0
2010-02-17,8250,8450,8200,8330,425572,162356.0,19490550.0
2010-02-18,8470,8870,8410,8600,795413,167619.0,19490550.0
2010-02-19,8560,8850,7850,8150,1631307,158848.0,19490550.0
2010-02-22,8330,8530,8290,8290,340367,161577.0,19490550.0
2010-02-23,8290,8400,8080,8240,314282,160602.0,19490550.0
2010-02-24,8100,8210,8080,8170,259261,159238.0,19490550.0
2010-02-25,8250,8310,7900,7970,318167,155340.0,19490550.0
2010-02-26,8000,8080,7920,8050,160638,156899.0,19490550.0
2010-03-02,8160,8210,8100,8120,209107,158263.0,19490550.0
2010-03-03,8120,8150,8030,8050,222752,156899.0,19490550.0
2010-03-04,8050,8050,7670,7800,695787,152026.0,19490550.0
2010-03-05,7850,8220,7840,8130,709685,158458.0,19490550.0
2010-03-08,8430,9300,8350,9270,2655820,180677.0,19490550.0
2010-03-09,9100,9100,8710,8730,1154955,170153.0,19490550.0
2010-03-10,8730,9120,8730,8870,1093312,172881.0,19490550.0
2010-03-11,8880,9150,8880,8990,596675,175220.0,19490550.0
2010-03-12,9140,9810,9110,9430,2128867,183796.0,19490550.0
2010-03-15,9530,9530,9180,9270,578789,180677.0,19490550.0
2010-03-16,9360,9360,8980,9030,634978,176000.0,19490550.0
2010-03-17,8930,9090,8760,8960,873717,174635.0,19490550.0
2010-03-18,9300,9800,9230,9490,1991641,184965.0,19490550.0
2010-03-19,9640,9690,9450,9550,553171,186135.0,19490550.0
2010-03-22,9460,9470,9280,9280,425538,180872.0,19490550.0
2010-03-23,9220,9580,9150,9550,564894,186135.0,19490550.0
2010-03-24,9730,9730,9310,9340,689155,182042.0,19490550.0
2010-03-25,9340,9390,9060,9150,517742,178339.0,19490550.0
2010-03-26,9230,9260,9110,9230,265289,179898.0,19490550.0
2010-03-29,9060,9150,8940,8950,473277,174440.0,19490550.0
2010-03-30,9020,9250,9000,9190,302864,179118.0,19490550.0
2010-03-31,9250,9510,9000,9010,642277,175610.0,19490550.0
2010-04-01,8950,9000,8770,8820,594191,171907.0,19490550.0
2010-04-02,8910,8970,7700,8530,617505,166254.0,19490550.0
2010-04-05,8690,8690,7950,8290,476708,161577.0,19490550.0
2010-04-06,8310,8380,8190,8310,259130,161966.0,19490550.0
2010-04-07,8310,8400,8250,8330,221977,162356.0,19490550.0
2010-04-08,8350,8640,8350,8520,234559,166059.0,19490550.0
2010-04-09,8530,8580,8250,8390,281595,163526.0,19490550.0
2010-04-12,8420,8740,8410,8640,436776,168398.0,19490550.0
2010-04-13,8600,8700,8520,8550,184874,166644.0,19490550.0
2010-04-14,8660,8740,8480,8500,185773,165670.0,19490550.0
2010-04-15,8520,8610,8260,8310,370441,161966.0,19490550.0
2010-04-16,8350,8350,8110,8150,295689,158848.0,19490550.0
2010-04-19,7960,8090,7850,7870,466883,153391.0,19490550.0
2010-04-20,7870,8060,7870,8000,169335,155924.0,19490550.0
2010-04-21,8040,8280,8040,8180,176064,159433.0,19490550.0
2010-04-22,8110,8250,8070,8120,209177,158263.0,19490550.0
2010-04-23,8120,8280,8100,8110,265421,158068.0,19490550.0
2010-04-26,8240,8240,8110,8120,191215,158263.0,19490550.0
2010-04-27,8120,8160,7950,8000,354112,155924.0,19490550.0
2010-04-28,7760,8080,7750,7990,278018,155729.0,19490550.0
2010-04-29,8010,8090,7920,8050,304476,156899.0,19490550.0
2010-04-30,8260,8360,8130,8250,420982,160797.0,19490550.0
2010-05-03,8340,8430,8100,8140,221471,158653.0,19490550.0
2010-05-04,8230,8300,7970,7980,224747,155535.0,19490550.0
2010-05-06,7660,7890,7650,7860,332793,153196.0,19490550.0
2010-05-07,7550,7610,7250,7410,347620,144425.0,19490550.0
2010-05-10,7410,7780,7410,7780,181382,151636.0,19490550.0
2010-05-11,7950,8170,7820,7940,317322,154755.0,19490550.0
2010-05-12,8000,8150,7750,7790,188585,151831.0,19490550.0
2010-05-13,7940,7980,7820,7890,169459,153780.0,19490550.0
2010-05-14,7900,8100,7650,7980,342734,155535.0,19490550.0
2010-05-17,7900,8140,7700,7700,327634,150077.0,19490550.0
2010-05-18,7740,7840,7450,7470,245920,145594.0,19490550.0
2010-05-19,7420,7500,7100,7160,240937,139552.0,19490550.0
2010-05-20,7080,7230,6300,6590,465050,128443.0,19490550.0
2010-05-24,6410,6570,6310,6550,266438,127663.0,19490550.0
2010-05-25,6290,6490,5610,6000,417223,116943.0,19490550.0
2010-05-26,6000,6200,5900,6050,259092,117918.0,19490550.0
2010-05-27,5900,6340,5900,6340,243307,123570.0,19490550.0
2010-05-28,6600,7190,6500,6800,524104,132536.0,19490550.0
2010-05-31,6800,7050,6700,7050,228645,137408.0,19490550.0
2010-06-01,7050,7120,6930,7040,232422,137213.0,19490550.0
2010-06-03,7050,7480,7050,7400,244312,144230.0,19490550.0
2010-06-04,7300,7670,7260,7280,244447,141891.0,19490550.0
2010-06-07,6990,7200,6860,7170,211287,139747.0,19490550.0
2010-06-08,7200,7540,7130,7420,170611,144620.0,19490550.0
2010-06-09,7490,7510,7340,7340,153125,143061.0,19490550.0
2010-06-10,7430,7490,7290,7310,95804,142476.0,19490550.0
2010-06-11,7350,7550,7330,7330,223574,142866.0,19490550.0
2010-06-14,7380,7500,7330,7340,94838,143061.0,19490550.0
2010-06-15,7470,7470,7350,7400,88359,144230.0,19490550.0
2010-06-16,7520,7520,7390,7400,121733,144230.0,19490550.0
2010-06-17,7420,7460,7170,7180,211233,139942.0,19490550.0
2010-06-18,7280,7330,7110,7200,117503,140332.0,19490550.0
2010-06-21,7230,7420,7230,7390,114988,144035.0,19490550.0
2010-06-22,7320,7390,7230,7250,99409,141306.0,19490550.0
2010-06-23,7340,7420,7210,7220,113874,140722.0,19490550.0
2010-06-24,7260,7340,7230,7280,63174,141891.0,19490550.0
2010-06-25,7270,7420,7250,7350,154266,143256.0,19490550.0
2010-06-28,7430,7480,7330,7370,109773,143645.0,19490550.0
2010-06-29,7350,7390,7170,7210,194936,140527.0,19490550.0
2010-06-30,6990,7260,6920,7010,272365,136629.0,19490550.0
2010-07-01,7130,7430,7020,7400,497273,144230.0,19490550.0
2010-07-02,7500,8230,7490,7800,1246186,152026.0,19490550.0
2010-07-05,7810,8080,7700,7750,538845,151052.0,19490550.0
2010-07-06,7810,8000,7650,8000,400066,155924.0,19490550.0
2010-07-07,8020,8160,7900,8140,377273,158653.0,19490550.0
2010-07-08,8200,8280,8090,8130,310297,158458.0,19490550.0
2010-07-09,8140,8350,8010,8230,590879,160407.0,19490550.0
2010-07-12,8820,9190,8740,8900,3121169,173466.0,19490550.0
2010-07-13,8950,8950,8510,8640,744428,168398.0,19490550.0
2010-07-14,8790,8840,8470,8500,577223,165670.0,19490550.0
2010-07-15,8450,8620,8300,8340,416420,162551.0,19490550.0
2010-07-16,8470,8670,8360,8440,402716,164500.0,19490550.0
2010-07-19,8250,8400,8160,8230,391804,160407.0,19490550.0
2010-07-20,8160,8340,8160,8250,283749,160797.0,19490550.0
2010-07-21,8400,8640,8340,8440,569389,164500.0,19490550.0
2010-07-22,8380,8500,8090,8130,385041,158458.0,19490550.0
2010-07-23,8270,8350,8060,8070,239405,157289.0,19490550.0
2010-07-26,8080,8150,7860,7910,256315,154170.0,19490550.0
2010-07-27,7930,8080,7920,8000,156541,155924.0,19490550.0
2010-07-28,8080,8240,8020,8230,220209,160407.0,19490550.0
2010-07-29,8250,8420,7950,8000,280437,155924.0,19490550.0
2010-07-30,8000,8110,7760,7810,256131,152221.0,19490550.0
2010-08-02,7800,7880,7660,7690,180797,149882.0,19490550.0
2010-08-03,7750,7770,7600,7690,118651,149882.0,19490550.0
2010-08-04,7690,7870,7680,7740,118812,150857.0,19490550.0
2010-08-05,7760,7830,7470,7470,199932,145594.0,19490550.0
2010-08-06,7420,7480,7080,7300,222782,142281.0,19490550.0
2010-08-09,7550,7550,7330,7340,117791,143061.0,19490550.0
2010-08-10,7400,7490,7300,7320,132483,142671.0,19490550.0
2010-08-11,7190,7330,7070,7130,164294,138968.0,19490550.0
2010-08-12,7050,7180,6920,7100,91841,138383.0,19490550.0
2010-08-13,7130,7210,7060,7210,116005,140527.0,19490550.0
2010-08-16,7150,7200,7040,7110,97887,138578.0,19490550.0
2010-08-17,7000,7240,6670,6730,694485,131171.0,19490550.0
2010-08-18,6760,6760,6380,6420,627517,125129.0,19490550.0
2010-08-19,6420,6680,6250,6560,470265,127858.0,19490550.0
2010-08-20,6460,6630,6430,6570,136631,128053.0,19490550.0
2010-08-23,6590,7150,6530,6950,737247,135459.0,19490550.0
2010-08-24,6950,7000,6670,6740,215910,131366.0,19490550.0
2010-08-25,6690,6690,6550,6580,126469,128248.0,19490550.0
2010-08-26,6650,6930,6610,6610,294018,128833.0,19490550.0
2010-08-27,6550,6850,6400,6730,184644,131171.0,19490550.0
2010-08-30,6750,6950,6750,6820,162856,132926.0,19490550.0
2010-08-31,6800,6830,6670,6700,111559,130587.0,19490550.0
2010-09-01,6640,6780,6640,6700,133146,130587.0,19490550.0
2010-09-02,6750,6830,6700,6730,87859,131171.0,19490550.0
2010-09-03,6730,6860,6670,6710,191849,130782.0,19490550.0
2010-09-06,6810,7080,6760,7080,310824,137993.0,19490550.0
2010-09-07,7180,7190,6920,6940,208821,135264.0,19490550.0
2010-09-08,6940,7030,6860,6980,112372,136044.0,19490550.0
2010-09-09,6980,7030,6820,6850,112771,133510.0,19490550.0
2010-09-10,6880,6970,6860,6890,115580,134290.0,19490550.0
2010-09-13,6960,6960,6730,6780,162076,132146.0,19490550.0
2010-09-14,6750,6870,6710,6780,133631,132146.0,19490550.0
2010-09-15,6850,6940,6610,6750,329844,131561.0,19490550.0
2010-09-16,6780,6910,6710,6710,91631,130782.0,19490550.0
2010-09-17,6670,6750,6650,6690,103454,130392.0,19490550.0
2010-09-20,6650,6790,6650,6690,74955,130392.0,19490550.0
2010-09-24,6770,6770,6620,6640,111824,129417.0,19490550.0
2010-09-27,6650,6690,6590,6600,113184,128638.0,19490550.0
2010-09-28,6630,6670,6510,6510,116564,126883.0,19490550.0
2010-09-29,6510,6610,6500,6580,74075,128248.0,19490550.0
2010-09-30,6580,6680,6560,6680,111754,130197.0,19490550.0
2010-10-01,6740,6940,6680,6780,214094,132146.0,19490550.0
2010-10-04,6890,6890,6710,6710,128989,130782.0,19490550.0
2010-10-05,6750,6770,6630,6650,84485,129612.0,19490550.0
2010-10-06,6600,6710,6560,6710,208062,130782.0,19490550.0
2010-10-07,6720,6810,6700,6730,114933,131171.0,19490550.0
2010-10-08,6740,6930,6730,6750,109384,131561.0,19490550.0
2010-10-11,6760,6820,6620,6650,150943,129612.0,19490550.0
2010-10-12,6620,6680,6570,6640,97252,129417.0,19490550.0
2010-10-13,6620,6720,6610,6650,143371,129612.0,19490550.0
2010-10-14,6690,6870,6650,6830,228902,133120.0,19490550.0
2010-10-15,6850,6900,6770,6900,153760,134485.0,19490550.0
2010-10-18,6960,7090,6960,7060,250397,137603.0,19490550.0
