동국제약(086450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-13,49450,50400,46950,49100,105738,436597.0,8892000.0
2015-04-14,49450,51500,47100,48500,117219,431262.0,8892000.0
2015-04-15,48650,49400,46600,48950,88106,435263.0,8892000.0
2015-04-16,48900,56200,48750,56200,409531,499730.0,8892000.0
2015-04-17,57400,62400,56300,59700,244383,530852.0,8892000.0
2015-04-20,58600,58800,55600,58400,178863,519293.0,8892000.0
2015-04-21,58700,59100,56300,57200,97653,508622.0,8892000.0
2015-04-22,57200,61000,49500,53600,331096,476611.0,8892000.0
2015-04-23,53600,54500,49100,50700,171671,450824.0,8892000.0
2015-04-24,50100,51000,47500,48950,173689,435263.0,8892000.0
2015-04-27,49300,51600,48800,51300,126344,456160.0,8892000.0
2015-04-28,51800,52300,48800,49600,84125,441043.0,8892000.0
2015-04-29,49300,49850,46400,47200,69626,419702.0,8892000.0
2015-04-30,47450,52000,47150,47850,315197,425482.0,8892000.0
2015-05-04,48900,51000,44700,44900,181789,399251.0,8892000.0
2015-05-06,44800,46250,43850,44950,64401,399695.0,8892000.0
2015-05-07,45050,47150,42600,47000,90661,417924.0,8892000.0
2015-05-08,46700,49550,45750,48100,99897,427705.0,8892000.0
2015-05-11,48100,51200,48050,50900,117227,452603.0,8892000.0
2015-05-12,50900,52000,49450,50700,99602,450824.0,8892000.0
2015-05-13,50000,51300,48800,50000,89758,444600.0,8892000.0
2015-05-14,50000,51200,49550,50000,42509,444600.0,8892000.0
2015-05-15,50500,50900,48700,50000,48583,444600.0,8892000.0
2015-05-18,50000,53100,48400,51400,78659,457049.0,8892000.0
2015-05-19,52400,52400,49000,49400,89608,439265.0,8892000.0
2015-05-20,50000,53800,49400,51700,177642,459716.0,8892000.0
2015-05-21,52500,59400,52000,59400,317847,528185.0,8892000.0
2015-05-22,58900,61800,57500,59400,181290,528185.0,8892000.0
2015-05-26,59300,60400,57400,58700,79250,521960.0,8892000.0
2015-05-27,57900,58200,54900,57600,90831,512179.0,8892000.0
2015-05-28,57700,61300,56800,61300,87643,545080.0,8892000.0
2015-05-29,61300,64500,56900,56900,149131,505955.0,8892000.0
2015-06-01,56900,63000,56700,63000,111505,560196.0,8892000.0
2015-06-02,63600,64700,60500,63400,101275,563753.0,8892000.0
2015-06-03,63900,63900,57700,61400,54734,545969.0,8892000.0
2015-06-04,61500,61500,58800,59600,53293,529963.0,8892000.0
2015-06-05,58300,60100,55000,59000,76231,524628.0,8892000.0
2015-06-08,59400,60600,57500,58600,41008,521071.0,8892000.0
2015-06-09,58600,60000,57200,59500,48615,529074.0,8892000.0
2015-06-10,59500,61300,58100,60300,55407,536188.0,8892000.0
2015-06-11,60300,60300,57600,57600,50360,512179.0,8892000.0
2015-06-12,57800,59800,57300,57700,73791,513068.0,8892000.0
2015-06-15,57400,58500,53600,56000,69682,497952.0,8892000.0
2015-06-16,55100,56800,53500,56000,49111,497952.0,8892000.0
2015-06-17,55600,56000,53900,54400,27591,483725.0,8892000.0
2015-06-18,54500,56600,54500,55800,50332,496174.0,8892000.0
2015-06-19,56400,58000,55500,56900,59128,505955.0,8892000.0
2015-06-22,56900,58900,56000,56900,28102,505955.0,8892000.0
2015-06-23,57000,57300,54300,55300,48480,491728.0,8892000.0
2015-06-24,55400,56800,54500,56400,61121,501509.0,8892000.0
2015-06-25,56700,61800,56100,57600,112566,512179.0,8892000.0
2015-06-26,57600,61100,57000,58200,105229,517514.0,8892000.0
2015-06-29,57900,60000,57000,59000,62155,524628.0,8892000.0
2015-06-30,59300,59500,56500,57800,48453,513958.0,8892000.0
2015-07-01,58000,61000,57000,60200,74174,535298.0,8892000.0
2015-07-02,60200,68000,59000,65000,178208,577980.0,8892000.0
2015-07-03,65600,67400,63200,64100,72957,569977.0,8892000.0
2015-07-06,63800,66000,61100,62400,63156,554861.0,8892000.0
2015-07-07,63700,66700,57500,59000,248024,524628.0,8892000.0
2015-07-08,59200,60700,57200,58100,138025,516625.0,8892000.0
2015-07-09,56200,57500,50900,56000,171834,497952.0,8892000.0
2015-07-10,56800,62000,56800,58800,171375,522850.0,8892000.0
2015-07-13,60500,61100,57500,59700,147080,530852.0,8892000.0
2015-07-14,60000,62300,58200,61200,205929,544190.0,8892000.0
2015-07-15,62300,70300,62200,69300,366055,616216.0,8892000.0
2015-07-16,69300,70500,67200,69200,146982,615326.0,8892000.0
2015-07-17,69200,69600,65500,66200,128353,588650.0,8892000.0
2015-07-20,67100,71800,67000,71800,128956,638446.0,8892000.0
2015-07-21,71800,72600,69000,70700,111606,628664.0,8892000.0
2015-07-22,70100,72200,69000,69500,109724,617994.0,8892000.0
2015-07-23,70200,70700,67400,68500,81373,609102.0,8892000.0
2015-07-24,68300,73500,67300,72500,173723,644670.0,8892000.0
2015-07-27,71500,71600,65400,65400,147933,581537.0,8892000.0
2015-07-28,63100,64000,59100,63600,181119,565531.0,8892000.0
2015-07-29,63600,64600,59100,62000,117049,551304.0,8892000.0
2015-07-30,60300,62600,58000,58000,73580,515736.0,8892000.0
2015-07-31,57300,61700,55600,61700,75243,548636.0,8892000.0
2015-08-03,61800,61800,56700,57300,49754,509512.0,8892000.0
2015-08-04,56000,58400,55000,57500,69533,511290.0,8892000.0
2015-08-05,56500,59700,56500,59600,74570,529963.0,8892000.0
2015-08-06,60000,61500,58800,61000,46078,542412.0,8892000.0
2015-08-07,60300,61200,58500,61200,43637,544190.0,8892000.0
2015-08-10,61200,61300,58000,60300,42490,536188.0,8892000.0
2015-08-11,60500,60600,57000,57400,52786,510401.0,8892000.0
2015-08-12,57400,57400,50000,54500,167292,484614.0,8892000.0
2015-08-13,54600,56900,53000,55500,53044,493506.0,8892000.0
2015-08-17,55500,55800,52500,52500,43255,466830.0,8892000.0
2015-08-18,52200,53400,48350,48350,73592,429928.0,8892000.0
2015-08-19,45900,49000,45600,48000,100367,426816.0,8892000.0
2015-08-20,47000,49500,46800,47100,37824,418813.0,8892000.0
2015-08-21,45000,50500,43600,48250,117117,429039.0,8892000.0
2015-08-24,47000,49600,45800,46500,51254,413478.0,8892000.0
2015-08-25,47000,49150,45300,48950,62222,435263.0,8892000.0
2015-08-26,48900,49900,47050,49600,81090,441043.0,8892000.0
2015-08-27,50200,52000,48850,49200,64049,437486.0,8892000.0
2015-08-28,50000,50400,49150,49200,49583,437486.0,8892000.0
2015-08-31,49350,50400,48500,49000,48759,435708.0,8892000.0
2015-09-01,48750,49400,46800,47100,30387,418813.0,8892000.0
2015-09-02,46000,47000,45300,46450,46094,413033.0,8892000.0
2015-09-03,47100,47850,45950,46000,32691,409032.0,8892000.0
2015-09-04,46450,46450,43200,44200,38557,393026.0,8892000.0
2015-09-07,43550,44650,43100,43400,30840,385913.0,8892000.0
2015-09-08,43300,43700,40600,42400,53689,377021.0,8892000.0
2015-09-09,43000,46200,42800,45900,76746,408143.0,8892000.0
2015-09-10,45800,47400,44950,47350,41465,421036.0,8892000.0
2015-09-11,47200,48050,46250,47000,28000,417924.0,8892000.0
2015-09-14,47450,49400,46950,47700,46592,424148.0,8892000.0
2015-09-15,48000,49250,47400,48600,42682,432151.0,8892000.0
2015-09-16,49150,49250,48050,48900,28556,434819.0,8892000.0
2015-09-17,48900,49200,47550,47600,23057,423259.0,8892000.0
2015-09-18,48050,50100,47850,49750,44784,442377.0,8892000.0
2015-09-21,48400,49750,48300,49750,17149,442377.0,8892000.0
2015-09-22,49750,49850,48750,49000,14978,435708.0,8892000.0
2015-09-23,48900,48900,46500,46950,32284,417479.0,8892000.0
2015-09-24,47300,48200,46750,47950,17428,426371.0,8892000.0
2015-09-25,47100,48300,46700,47500,11019,422370.0,8892000.0
2015-09-30,46950,46950,43950,45600,78570,405475.0,8892000.0
2015-10-01,46150,46550,45700,46550,19696,413923.0,8892000.0
2015-10-02,46850,46900,46000,46500,15624,413478.0,8892000.0
2015-10-05,47450,48000,46750,47300,24538,420592.0,8892000.0
2015-10-06,47550,47850,47150,47500,16449,422370.0,8892000.0
2015-10-07,47500,47500,45100,45500,20149,404586.0,8892000.0
2015-10-08,45600,46050,42650,43050,46517,382801.0,8892000.0
2015-10-12,43100,43350,41500,41850,35279,372130.0,8892000.0
2015-10-13,41550,42750,39500,40150,64459,357014.0,8892000.0
2015-10-14,40300,40850,39600,40350,46478,358792.0,8892000.0
2015-10-15,40850,45500,40850,44600,122001,396583.0,8892000.0
2015-10-16,45450,46600,45000,46300,72118,411700.0,8892000.0
2015-10-19,46300,46300,44300,45650,33316,405920.0,8892000.0
2015-10-20,45000,46600,44650,46600,32664,414367.0,8892000.0
2015-10-21,46900,49300,45650,48400,65066,430373.0,8892000.0
2015-10-22,48400,49500,48350,48400,76202,430373.0,8892000.0
2015-10-23,48650,50700,48400,49850,66608,443266.0,8892000.0
2015-10-26,50800,53500,50800,52300,80112,465052.0,8892000.0
2015-10-27,52400,52400,50000,52200,46364,464162.0,8892000.0
2015-10-28,52200,52500,50000,51000,40968,453492.0,8892000.0
2015-10-29,51300,51300,48650,49700,48997,441932.0,8892000.0
2015-10-30,50200,50200,48000,49300,32909,438376.0,8892000.0
2015-11-02,48500,49100,47100,48350,29620,429928.0,8892000.0
2015-11-03,47900,49200,47750,48350,20377,429928.0,8892000.0
2015-11-04,48050,51500,47500,51500,48482,457938.0,8892000.0
2015-11-05,51500,54300,50400,54200,100816,481946.0,8892000.0
2015-11-06,54900,55800,52600,53800,76160,478390.0,8892000.0
2015-11-09,53400,54300,49100,50400,46486,448157.0,8892000.0
2015-11-10,50400,50400,46500,48100,62329,427705.0,8892000.0
2015-11-11,48100,49600,47500,48850,42050,434374.0,8892000.0
2015-11-12,50000,50000,47950,48050,44491,427261.0,8892000.0
2015-11-13,46750,48650,45600,48350,55545,429928.0,8892000.0
2015-11-16,47400,49800,46500,48850,46021,434374.0,8892000.0
2015-11-17,49200,51700,49200,51400,59677,457049.0,8892000.0
2015-11-18,51600,52200,50300,50400,24401,448157.0,8892000.0
2015-11-19,50800,51500,49900,49900,30403,443711.0,8892000.0
2015-11-20,50000,51000,49900,50400,23813,448157.0,8892000.0
2015-11-23,50700,50700,48950,49200,43258,437486.0,8892000.0
2015-11-24,49250,50500,49250,50400,17399,448157.0,8892000.0
2015-11-25,50200,51400,49800,50600,20750,449935.0,8892000.0
2015-11-26,50700,51100,50100,50600,10828,449935.0,8892000.0
2015-11-27,50900,51100,49400,49900,21778,443711.0,8892000.0
2015-11-30,49900,49900,48300,48400,14203,430373.0,8892000.0
2015-12-01,48450,48800,47200,48300,17215,429484.0,8892000.0
2015-12-02,48750,48900,47700,48700,12249,433040.0,8892000.0
2015-12-03,48850,49050,47900,49000,16412,435708.0,8892000.0
2015-12-04,48550,49150,48200,49000,8938,435708.0,8892000.0
2015-12-07,49750,50200,49050,49400,18327,439265.0,8892000.0
2015-12-08,49500,49550,47900,48000,18975,426816.0,8892000.0
2015-12-09,48400,50200,48000,50000,32298,444600.0,8892000.0
2015-12-10,49150,50500,49150,50100,21005,445489.0,8892000.0
2015-12-11,50400,51100,49350,50000,25726,444600.0,8892000.0
2015-12-14,48700,50300,48400,50200,41500,446378.0,8892000.0
2015-12-15,50800,52300,50000,51400,53585,457049.0,8892000.0
2015-12-16,52400,52700,51500,52100,40721,463273.0,8892000.0
2015-12-17,53000,54400,52800,53300,48153,473944.0,8892000.0
2015-12-18,53200,59500,53200,56800,146492,505066.0,8892000.0
2015-12-21,57000,59500,56600,58000,107460,515736.0,8892000.0
2015-12-22,59000,59300,56700,57100,79323,507733.0,8892000.0
2015-12-23,57100,58000,56500,56500,45175,502398.0,8892000.0
2015-12-24,56000,57200,54700,54900,37737,488171.0,8892000.0
2015-12-28,54900,58400,54500,57000,56099,506844.0,8892000.0
2015-12-29,58200,58500,56600,57200,42017,508622.0,8892000.0
2015-12-30,57300,60000,57200,58600,57077,521071.0,8892000.0
2016-01-04,58900,59500,56800,56900,49682,505955.0,8892000.0
2016-01-05,56200,60000,55800,59500,73706,529074.0,8892000.0
2016-01-06,59800,61200,58000,60300,68925,536188.0,8892000.0
2016-01-07,60400,61900,57100,57800,82196,513958.0,8892000.0
2016-01-08,57000,59700,56300,59300,51916,527296.0,8892000.0
2016-01-11,58900,60800,58300,59000,59078,524628.0,8892000.0
2016-01-12,59100,59300,56800,57400,51487,510401.0,8892000.0
2016-01-13,58000,59400,57000,59400,55387,528185.0,8892000.0
2016-01-14,58100,59400,57400,59400,66505,528185.0,8892000.0
2016-01-15,59500,60700,58000,58200,76563,517514.0,8892000.0
2016-01-18,57300,59700,57000,59400,45575,528185.0,8892000.0
2016-01-19,59600,61500,58200,61500,90148,546858.0,8892000.0
2016-01-20,61700,63000,58800,60900,92244,541523.0,8892000.0
2016-01-21,60900,64300,59400,62500,100873,555750.0,8892000.0
2016-01-22,62800,64400,61500,64000,61085,569088.0,8892000.0
2016-01-25,64000,65700,63300,64500,80533,573534.0,8892000.0
2016-01-26,64100,65300,63900,65000,49997,577980.0,8892000.0
2016-01-27,65000,65500,62100,63700,70401,566420.0,8892000.0
2016-01-28,63300,65100,62600,64500,52907,573534.0,8892000.0
2016-01-29,64300,65300,63500,64700,22246,575312.0,8892000.0
2016-02-01,64300,66500,64000,65400,25582,581537.0,8892000.0
2016-02-02,65400,65400,62900,63500,38273,564642.0,8892000.0
2016-02-03,63000,63800,61500,62800,70263,558418.0,8892000.0
2016-02-04,62500,65400,61500,64600,57579,574423.0,8892000.0
2016-02-05,65400,65400,63500,64100,28521,569977.0,8892000.0
2016-02-11,62700,62800,58900,60500,61645,537966.0,8892000.0
2016-02-12,60200,60200,54500,55500,101419,493506.0,8892000.0
2016-02-15,56500,57100,55300,56000,36006,497952.0,8892000.0
2016-02-16,56400,57800,56400,56400,43442,501509.0,8892000.0
2016-02-17,56800,57100,52000,53700,64915,477500.0,8892000.0
2016-02-18,53700,55000,53700,54900,44589,488171.0,8892000.0
2016-02-19,54500,58100,54500,58000,42952,515736.0,8892000.0
2016-02-22,57800,58000,56600,58000,31858,515736.0,8892000.0
2016-02-23,58200,58500,55000,55000,53249,489060.0,8892000.0
2016-02-24,54800,56000,54400,54400,28318,483725.0,8892000.0
2016-02-25,54500,56400,54200,56000,35312,497952.0,8892000.0
2016-02-26,56000,58000,56000,57200,32481,508622.0,8892000.0
2016-02-29,57800,57800,55900,56700,22657,504176.0,8892000.0
2016-03-02,57100,57900,56800,57900,20508,514847.0,8892000.0
2016-03-03,57600,60600,56100,59600,63923,529963.0,8892000.0
2016-03-04,60100,61600,59000,60600,71249,538855.0,8892000.0
2016-03-07,60600,60800,59400,59500,36416,529074.0,8892000.0
2016-03-08,59500,59800,57200,57700,44325,513068.0,8892000.0
2016-03-09,58000,58900,57100,57700,15035,513068.0,8892000.0
2016-03-10,57800,58600,57500,58300,19346,518404.0,8892000.0
2016-03-11,58300,59200,57500,59100,16175,525517.0,8892000.0
2016-03-14,58700,59000,57100,57300,24596,509512.0,8892000.0
2016-03-15,57500,58900,56800,58600,30218,521071.0,8892000.0
2016-03-16,58500,60000,58300,59900,42606,532631.0,8892000.0
2016-03-17,60700,61500,59500,60200,57227,535298.0,8892000.0
2016-03-18,60400,64000,60400,63600,77224,565531.0,8892000.0
2016-03-21,63300,66000,63300,64500,56362,573534.0,8892000.0
2016-03-22,65100,69300,64300,68500,122660,609102.0,8892000.0
2016-03-23,68800,68900,66900,67100,36482,596653.0,8892000.0
2016-03-24,67200,68600,66800,66900,56117,594875.0,8892000.0
2016-03-25,66900,69000,66500,68900,55615,612659.0,8892000.0
2016-03-28,68800,68900,66000,66800,39039,593986.0,8892000.0
2016-03-29,68000,68000,65600,67200,37901,597542.0,8892000.0
2016-03-30,66700,68200,66000,67600,32637,601099.0,8892000.0
2016-03-31,67500,68100,65000,66000,42855,586872.0,8892000.0
2016-04-01,66000,69500,65700,67000,80079,595764.0,8892000.0
2016-04-04,67600,68700,67000,67900,44933,603767.0,8892000.0
2016-04-05,68100,69400,67000,69300,71361,616216.0,8892000.0
2016-04-06,69300,71800,66900,68000,93009,604656.0,8892000.0
2016-04-07,68500,69800,67500,69800,31548,620662.0,8892000.0
2016-04-08,69700,71400,69300,70500,44992,626886.0,8892000.0
2016-04-11,70300,70300,68400,68400,32218,608213.0,8892000.0
2016-04-12,68400,70000,68400,70000,31849,622440.0,8892000.0
2016-04-14,69900,69900,65900,65900,61565,585983.0,8892000.0
2016-04-15,65900,67000,64900,66900,39259,594875.0,8892000.0
2016-04-18,66900,67100,66000,66400,17347,590429.0,8892000.0
2016-04-19,65700,67600,65700,67000,19573,595764.0,8892000.0
2016-04-20,68000,68000,66500,66900,23082,594875.0,8892000.0
2016-04-21,67200,67200,65200,66700,37143,593096.0,8892000.0
2016-04-22,66500,66500,63500,64800,48567,576202.0,8892000.0
2016-04-25,64700,64900,64100,64900,26062,577091.0,8892000.0
2016-04-26,64600,66600,64100,66600,31640,592207.0,8892000.0
2016-04-27,66200,66300,63100,65100,50781,578869.0,8892000.0
2016-04-28,65100,65300,63600,64400,25609,572645.0,8892000.0
2016-04-29,64400,64400,63200,64300,26772,571756.0,8892000.0
2016-05-02,63800,64200,61000,61000,39832,542412.0,8892000.0
2016-05-03,61000,62700,61000,62500,23943,555750.0,8892000.0
2016-05-04,61500,62500,60800,62500,19632,555750.0,8892000.0
2016-05-09,62500,65000,61900,64700,66360,575312.0,8892000.0
2016-05-10,65300,66300,64600,65500,51426,582426.0,8892000.0
2016-05-11,65000,65800,64000,65400,28436,581537.0,8892000.0
2016-05-12,64800,66000,64100,65600,21818,583315.0,8892000.0
2016-05-13,65600,70100,65500,69300,96737,616216.0,8892000.0
2016-05-16,69300,71900,68400,70000,52088,622440.0,8892000.0
2016-05-17,70700,71900,69300,71000,51862,631332.0,8892000.0
2016-05-18,71000,71000,68700,70000,32831,622440.0,8892000.0
2016-05-19,69300,70000,67300,67600,25121,601099.0,8892000.0
2016-05-20,67800,74000,67400,74000,73667,658008.0,8892000.0
2016-05-23,74000,74000,72000,72900,34526,648227.0,8892000.0
2016-05-24,73000,73300,71000,71300,27715,634000.0,8892000.0
2016-05-25,71500,73800,70600,71800,49304,638446.0,8892000.0
2016-05-26,71200,72600,69900,72200,38494,642002.0,8892000.0
2016-05-27,72300,73500,71400,73400,17524,652673.0,8892000.0
2016-05-30,73700,75000,71400,73400,27877,652673.0,8892000.0
2016-05-31,73000,76500,71600,76500,46569,680238.0,8892000.0
2016-06-01,76400,76600,74500,74500,35304,662454.0,8892000.0
2016-06-02,74600,75800,73800,74800,18348,665122.0,8892000.0
2016-06-03,74800,75700,73100,75200,22626,668678.0,8892000.0
2016-06-07,74400,76400,74100,74300,25715,660676.0,8892000.0
2016-06-08,74700,74700,73100,74100,20613,658897.0,8892000.0
2016-06-09,74400,77200,73300,76500,51698,680238.0,8892000.0
2016-06-10,75900,75900,73500,74800,21061,665122.0,8892000.0
2016-06-13,73900,74800,71800,72900,33112,648227.0,8892000.0
2016-06-14,72200,74000,70800,73800,20916,656230.0,8892000.0
2016-06-15,73600,73800,71500,72800,29214,647338.0,8892000.0
2016-06-16,72100,72600,69900,70900,37481,630443.0,8892000.0
2016-06-17,71000,71200,68300,71000,27304,631332.0,8892000.0
2016-06-20,70400,73100,69800,72900,22682,648227.0,8892000.0
2016-06-21,73200,73200,71100,72200,31491,642002.0,8892000.0
2016-06-22,72700,73000,71100,71500,13392,635778.0,8892000.0
2016-06-23,69800,73300,69700,72900,31566,648227.0,8892000.0
2016-06-24,72600,72900,67400,69800,44581,620662.0,8892000.0
2016-06-27,69000,69800,67500,67700,46278,601988.0,8892000.0
2016-06-28,66900,69000,66900,68500,29698,609102.0,8892000.0
2016-06-29,69000,71000,69000,70800,26465,629554.0,8892000.0
2016-06-30,71800,73000,70400,71900,31408,639335.0,8892000.0
2016-07-01,72300,73700,72300,72700,38804,646448.0,8892000.0
2016-07-04,73100,73500,71500,72900,12409,648227.0,8892000.0
2016-07-05,72700,73000,71800,72500,13841,644670.0,8892000.0
2016-07-06,72000,72700,70200,71300,16340,634000.0,8892000.0
2016-07-07,71300,71900,70700,71200,18654,633110.0,8892000.0
2016-07-08,70900,71600,69800,71400,16430,634889.0,8892000.0
2016-07-11,71100,71400,69300,69700,26940,619772.0,8892000.0
2016-07-12,69000,70300,68700,70300,26158,625108.0,8892000.0
2016-07-13,69900,70200,68600,69200,30429,615326.0,8892000.0
2016-07-14,69200,69600,68100,69000,19478,613548.0,8892000.0
2016-07-15,68400,68900,66800,66900,35101,594875.0,8892000.0
2016-07-18,66900,69700,66800,69600,33755,618883.0,8892000.0
2016-07-19,70100,70800,68700,69100,25548,614437.0,8892000.0
2016-07-20,69500,70600,68700,68900,27482,612659.0,8892000.0
2016-07-21,69400,70000,67300,67800,36119,602878.0,8892000.0
2016-07-22,67600,69500,67300,68400,22944,608213.0,8892000.0
2016-07-25,68800,68800,67400,67500,13950,600210.0,8892000.0
2016-07-26,67300,67500,66100,66300,23768,589540.0,8892000.0
2016-07-27,66400,66900,64300,65600,27179,583315.0,8892000.0
2016-07-28,65600,66200,65100,65900,29777,585983.0,8892000.0
2016-07-29,66200,67600,65600,66300,28474,589540.0,8892000.0
2016-08-01,66300,67200,65000,66100,24669,587761.0,8892000.0
2016-08-02,65700,66100,64300,64500,34107,573534.0,8892000.0
2016-08-03,63900,65200,63800,64800,21283,576202.0,8892000.0
2016-08-04,65000,65500,64300,64500,15283,573534.0,8892000.0
2016-08-05,64300,64700,60400,61900,77501,550415.0,8892000.0
2016-08-08,61200,61200,58800,59900,58249,532631.0,8892000.0
2016-08-09,59300,61500,59300,60500,43339,537966.0,8892000.0
