포스링크(056730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-09-26,7423,7661,7048,7205,427364,40495.0,19146385.0
2012-09-27,7100,7288,6863,7051,335344,39633.0,19146385.0
2012-09-28,6960,7335,6946,7171,165020,40303.0,19146385.0
2012-10-02,7150,7337,7136,7188,106905,40399.0,19146385.0
2012-10-04,7304,7335,7066,7153,194678,40207.0,19146385.0
2012-10-05,7148,7303,6978,7102,233655,39920.0,19146385.0
2012-10-08,7097,7115,6704,6795,441572,38197.0,19146385.0
2012-10-09,6774,7472,6622,7221,761330,40590.0,19146385.0
2012-10-10,7151,7612,7032,7425,475968,41739.0,19146385.0
2012-10-11,7421,7883,7285,7358,563180,41356.0,19146385.0
2012-10-12,7323,7611,7287,7562,317101,42505.0,19146385.0
2012-10-15,7561,7561,6948,7188,371864,40399.0,19146385.0
2012-10-16,6997,7336,6893,7205,259426,40495.0,19146385.0
2012-10-17,7305,7305,7081,7188,174031,40399.0,19146385.0
2012-10-18,7099,7390,7080,7086,166814,39824.0,19146385.0
2012-10-19,7219,7255,6880,7188,95084,40399.0,19146385.0
2012-10-22,7133,7252,6996,7171,140612,40303.0,19146385.0
2012-10-23,7287,7629,7203,7443,270122,41835.0,19146385.0
2012-10-24,7338,7511,7017,7119,214548,40016.0,19146385.0
2012-10-25,7118,7255,6982,7051,149839,39633.0,19146385.0
2012-10-26,7049,7185,6555,6762,291653,38006.0,19146385.0
2012-10-29,6759,6947,6691,6779,149304,38101.0,19146385.0
2012-10-30,6827,6928,6741,6795,85704,38197.0,19146385.0
2012-10-31,6811,6929,6573,6575,242051,36953.0,19146385.0
2012-11-01,6401,6538,6164,6302,238678,35421.0,19146385.0
2012-11-02,6317,6538,6317,6438,91114,36187.0,19146385.0
2012-11-05,6366,6467,6262,6472,103120,36378.0,19146385.0
2012-11-06,6385,6519,6281,6455,138451,36282.0,19146385.0
2012-11-07,6505,6693,6437,6438,137825,36187.0,19146385.0
2012-11-08,6401,6419,6062,6064,293902,34081.0,19146385.0
2012-11-09,6061,6111,5701,5706,367331,32070.0,19146385.0
2012-11-12,5700,6042,5700,5910,209515,33219.0,19146385.0
2012-11-13,5822,6791,5787,6795,616105,38197.0,19146385.0
2012-11-14,7371,7389,6280,6284,1815038,35325.0,19146385.0
2012-11-15,6161,6639,6060,6234,355795,35038.0,19146385.0
2012-11-16,6145,6300,5857,6064,225190,34081.0,19146385.0
2012-11-19,5837,6262,5837,5962,170479,33506.0,19146385.0
2012-11-20,5992,6212,5942,5962,198479,33506.0,19146385.0
2012-11-21,5956,6042,5718,5723,237664,32166.0,19146385.0
2012-11-22,5719,5907,5569,5569,191379,31304.0,19146385.0
2012-11-23,5738,5825,5500,5688,204851,31974.0,19146385.0
2012-11-26,5737,5888,5448,5518,363336,31017.0,19146385.0
2012-11-27,5512,5598,5260,5348,272472,30060.0,19146385.0
2012-11-28,5314,5415,5022,5110,386349,28720.0,19146385.0
2012-11-29,5090,5415,5090,5110,433498,28720.0,19146385.0
2012-11-30,5140,5551,5140,5314,481528,29868.0,19146385.0
2012-12-03,5262,5482,5226,5382,187242,30251.0,19146385.0
2012-12-04,5449,5449,5226,5450,186991,30634.0,19146385.0
2012-12-05,5432,5432,5244,5314,159104,29868.0,19146385.0
2012-12-06,5075,5244,4902,4939,403083,27762.0,19146385.0
2012-12-07,5056,5262,4919,5075,207326,28528.0,19146385.0
2012-12-10,4989,5245,4989,5245,103431,29485.0,19146385.0
2012-12-11,5295,5295,5175,5195,90542,29198.0,19146385.0
2012-12-12,5195,5277,5040,5110,146506,28720.0,19146385.0
2012-12-13,5192,5206,5106,5160,71831,29007.0,19146385.0
2012-12-14,5159,5432,5159,5297,171580,29773.0,19146385.0
2012-12-17,5296,5570,5245,5484,264775,30826.0,19146385.0
2012-12-18,5463,5617,5448,5467,183049,30730.0,19146385.0
2012-12-20,5464,5551,5226,5314,171724,29868.0,19146385.0
2012-12-21,5294,5362,5074,5143,150415,28911.0,19146385.0
2012-12-24,5106,5530,5019,5348,172660,30060.0,19146385.0
2012-12-26,5362,5431,5244,5382,204975,30251.0,19146385.0
2012-12-27,5394,6024,5394,5586,741872,31400.0,19146385.0
2012-12-28,5687,5925,5362,5450,445295,30634.0,19146385.0
2013-01-02,5551,5551,5364,5484,169617,30826.0,19146385.0
2013-01-03,5531,5668,5430,5467,247741,30730.0,19146385.0
2013-01-04,5567,5599,5412,5467,141106,30730.0,19146385.0
2013-01-07,5462,5567,5462,5536,147881,31113.0,19146385.0
2013-01-08,5549,5700,5498,5603,327196,31496.0,19146385.0
2013-01-09,5668,5957,5568,5706,1029257,32070.0,19146385.0
2013-01-10,5876,5958,5638,5671,573903,31879.0,19146385.0
2013-01-11,5768,5768,5599,5655,274418,31783.0,19146385.0
2013-01-14,5636,5701,5463,5655,279125,31783.0,19146385.0
2013-01-15,5770,5806,5381,5382,278750,30251.0,19146385.0
2013-01-16,5362,5498,5275,5280,205498,29677.0,19146385.0
2013-01-17,5275,5361,5206,5229,179950,29390.0,19146385.0
2013-01-18,5310,5310,5173,5229,122923,29390.0,19146385.0
2013-01-21,5207,5344,5207,5331,113477,29964.0,19146385.0
2013-01-22,5364,5364,5141,5178,245639,29103.0,19146385.0
2013-01-23,5174,5344,5157,5331,276732,29964.0,19146385.0
2013-01-24,5363,5483,5345,5433,183744,30538.0,19146385.0
2013-01-25,5432,5483,5228,5297,225907,29773.0,19146385.0
2013-01-28,5275,5512,5224,5416,266081,30443.0,19146385.0
2013-01-29,5482,6199,5381,5501,3633009,30921.0,19146385.0
2013-01-30,5582,5650,5294,5331,718953,29964.0,19146385.0
2013-01-31,5326,5380,5056,5212,369994,29294.0,19146385.0
2013-02-01,5263,5415,5076,5110,278851,28720.0,19146385.0
2013-02-04,5141,5141,4633,4735,606292,26613.0,19146385.0
2013-02-05,4644,4730,4456,4480,457200,25177.0,19146385.0
2013-02-06,4457,4899,4457,4599,725606,25848.0,19146385.0
2013-02-07,4764,4764,4595,4650,130197,26135.0,19146385.0
2013-02-08,4525,4694,4507,4667,147160,26231.0,19146385.0
2013-02-12,4632,4732,4614,4632,80572,26039.0,19146385.0
2013-02-13,4543,4730,4543,4667,180760,26231.0,19146385.0
2013-02-14,4645,4850,4645,4718,83168,26518.0,19146385.0
2013-02-15,4695,4749,4645,4718,148225,26518.0,19146385.0
2013-02-18,4765,5075,4751,4939,498547,27762.0,19146385.0
2013-02-19,4936,4936,4781,4854,193244,27284.0,19146385.0
2013-02-20,4903,5007,4834,4923,191985,27667.0,19146385.0
2013-02-21,4918,4918,4781,4786,126357,26901.0,19146385.0
2013-02-22,4819,5194,4646,4939,463551,27762.0,19146385.0
2013-02-25,4938,5058,4903,4990,177785,28049.0,19146385.0
2013-02-26,4987,5124,4937,5025,100743,28241.0,19146385.0
2013-02-27,5088,5088,4937,5025,163053,28241.0,19146385.0
2013-02-28,5038,5038,4919,4956,108010,27858.0,19146385.0
2013-03-04,5021,5021,4733,4752,262875,26709.0,19146385.0
2013-03-05,4763,4832,4713,4786,143301,26901.0,19146385.0
2013-03-06,4782,4817,4695,4718,151705,26518.0,19146385.0
2013-03-07,4733,4884,4733,4871,190261,27379.0,19146385.0
2013-03-08,4881,4968,4799,4854,220790,27284.0,19146385.0
2013-03-11,4851,4969,4663,4956,213207,27858.0,19146385.0
2013-03-12,4954,5007,4885,4923,104798,27667.0,19146385.0
2013-03-13,4885,4939,4820,4923,73563,27667.0,19146385.0
2013-03-14,4937,4937,4731,4905,217474,27571.0,19146385.0
2013-03-15,4885,4972,4885,4923,164823,27667.0,19146385.0
2013-03-18,4939,4939,4734,4735,163581,26613.0,19146385.0
2013-03-19,4682,4800,4682,4769,165168,26805.0,19146385.0
2013-03-20,4767,4802,4683,4735,105005,26613.0,19146385.0
2013-03-21,4750,5057,4750,4820,282724,27092.0,19146385.0
2013-03-22,4832,4882,4763,4786,119651,26901.0,19146385.0
2013-03-25,4751,4834,4683,4803,146360,26996.0,19146385.0
2013-03-26,4852,4921,4734,4735,116077,26613.0,19146385.0
2013-03-27,4801,4818,4631,4701,204507,26422.0,19146385.0
2013-03-28,4696,4750,4613,4701,106756,26422.0,19146385.0
2013-03-29,4749,4749,4663,4718,118338,26518.0,19146385.0
2013-04-01,4752,4802,4683,4735,127886,26613.0,19146385.0
2013-04-02,4696,4765,4596,4632,122845,26039.0,19146385.0
2013-04-03,4682,5312,4682,4956,1931752,27858.0,19146385.0
2013-04-04,5008,5058,4496,4735,466907,26613.0,19146385.0
2013-04-05,4697,4801,4510,4565,277271,25656.0,19146385.0
2013-04-08,4633,4633,4323,4360,212149,24507.0,19146385.0
2013-04-09,4239,4427,4135,4190,255994,23550.0,19146385.0
2013-04-10,4188,4306,4152,4275,89272,24029.0,19146385.0
2013-04-11,4308,4409,4240,4360,85895,24507.0,19146385.0
2013-04-12,4356,4443,4320,4412,52836,24795.0,19146385.0
2013-04-15,4409,4445,4272,4377,63053,24603.0,19146385.0
2013-04-16,4238,4357,4220,4275,109188,24029.0,19146385.0
2013-04-17,4339,4869,4271,4769,747633,26805.0,19146385.0
2013-04-18,4696,5482,4631,5075,2471970,28528.0,19146385.0
2013-04-19,5105,5155,4525,4599,880760,25848.0,19146385.0
2013-04-22,4697,4852,4546,4803,443089,26996.0,19146385.0
2013-04-23,4800,5480,4695,5280,1718982,29677.0,19146385.0
2013-04-24,5243,5873,4988,5518,1751333,31017.0,19146385.0
2013-04-25,5412,5668,5260,5467,583925,30730.0,19146385.0
2013-04-26,5481,5668,5343,5467,536151,30730.0,19146385.0
2013-04-29,5532,5824,5312,5757,571277,32357.0,19146385.0
2013-04-30,5739,5927,5551,5671,371406,31879.0,19146385.0
2013-05-02,5755,5943,5582,5638,222062,31687.0,19146385.0
2013-05-03,5737,5957,5412,5773,675262,32453.0,19146385.0
2013-05-06,5754,5854,5635,5791,211774,32549.0,19146385.0
2013-05-07,5771,5927,5483,5484,212248,30826.0,19146385.0
2013-05-08,5465,5721,5328,5484,381939,30826.0,19146385.0
2013-05-09,5582,5617,5312,5450,231655,30634.0,19146385.0
2013-05-10,5449,5568,5413,5450,132314,30634.0,19146385.0
2013-05-13,5515,5702,5451,5671,173820,31879.0,19146385.0
2013-05-14,5757,5757,5397,5484,360858,30826.0,19146385.0
2013-05-15,5550,5719,5395,5450,174062,30634.0,19146385.0
2013-05-16,5450,5501,5090,5178,355554,29103.0,19146385.0
2013-05-20,5175,5225,5020,5143,170948,28911.0,19146385.0
2013-05-21,5126,5551,5126,5297,233505,29773.0,19146385.0
2013-05-22,5394,5754,5343,5467,399930,30730.0,19146385.0
2013-05-23,5548,5617,5379,5416,159109,30443.0,19146385.0
2013-05-24,5500,5756,5432,5501,350460,30921.0,19146385.0
2013-05-27,5581,5685,5463,5586,141197,31400.0,19146385.0
2013-05-28,5668,5700,5513,5586,198473,31400.0,19146385.0
2013-05-29,5618,5755,5550,5638,189155,31687.0,19146385.0
2013-05-30,5756,6282,5670,6064,1182716,34081.0,19146385.0
2013-05-31,5974,6010,5719,5842,334877,32836.0,19146385.0
2013-06-03,5753,5786,5411,5416,321153,30443.0,19146385.0
2013-06-04,5294,5599,5156,5586,302037,31400.0,19146385.0
2013-06-05,5483,5652,5263,5365,153261,30156.0,19146385.0
2013-06-07,5364,5364,5040,5110,256109,28720.0,19146385.0
2013-06-10,5123,5242,4799,5041,121559,28337.0,19146385.0
2013-06-11,4970,5021,4509,4632,399791,26039.0,19146385.0
2013-06-12,4730,4748,4561,4667,114328,26231.0,19146385.0
2013-06-13,4494,4731,4475,4530,171282,25465.0,19146385.0
2013-06-14,4596,4714,4545,4632,61908,26039.0,19146385.0
2013-06-17,4577,4731,4443,4462,107499,25082.0,19146385.0
2013-06-18,4475,4630,4457,4599,75356,25848.0,19146385.0
2013-06-19,4564,4820,4546,4547,132992,25560.0,19146385.0
2013-06-20,4442,4525,4255,4480,148904,25177.0,19146385.0
2013-06-21,4256,4321,4119,4275,276570,24029.0,19146385.0
2013-06-24,4256,4288,4083,4088,182888,22976.0,19146385.0
2013-06-25,3966,4597,3473,3611,706183,20295.0,19146385.0
2013-06-26,3607,3776,3521,3645,399773,20487.0,19146385.0
2013-06-27,3675,3862,3675,3781,104293,21252.0,19146385.0
2013-06-28,3776,3931,3758,3781,103695,21252.0,19146385.0
2013-07-01,3776,3880,3776,3849,95508,21635.0,19146385.0
2013-07-02,3863,3881,3694,3713,179869,20870.0,19146385.0
2013-07-03,3695,3814,3678,3747,118626,21061.0,19146385.0
2013-07-04,3710,4017,3710,3917,163653,22018.0,19146385.0
2013-07-05,4258,4258,3917,3917,321481,22018.0,19146385.0
2013-07-08,3917,4017,3848,3917,78816,22018.0,19146385.0
2013-07-09,3916,4085,3883,3986,148002,22401.0,19146385.0
2013-07-10,4082,4082,3964,4036,56183,22688.0,19146385.0
2013-07-11,4000,4201,4000,4156,137400,23359.0,19146385.0
2013-07-12,4100,4169,3813,4036,105551,22688.0,19146385.0
2013-07-15,4083,4187,3965,4088,66477,22976.0,19146385.0
2013-07-16,4085,4190,3898,3986,116103,22401.0,19146385.0
2013-07-17,3935,4053,3848,3917,114797,22018.0,19146385.0
2013-07-18,3947,3947,3828,3884,171425,21827.0,19146385.0
2013-07-19,3830,3883,3747,3798,126495,21348.0,19146385.0
2013-07-22,3883,3883,3796,3866,78588,21731.0,19146385.0
2013-07-23,3844,3982,3844,3849,108025,21635.0,19146385.0
2013-07-24,3897,3897,3778,3815,95006,21444.0,19146385.0
2013-07-25,3795,3896,3795,3832,85435,21540.0,19146385.0
2013-07-26,3826,3931,3795,3849,113928,21635.0,19146385.0
2013-07-29,3848,3883,3779,3798,75913,21348.0,19146385.0
2013-07-30,3778,4189,3728,3815,531716,21444.0,19146385.0
2013-07-31,3814,3882,3796,3815,153011,21444.0,19146385.0
2013-08-01,3812,3895,3812,3849,76647,21635.0,19146385.0
2013-08-02,3896,3896,3845,3900,78300,21923.0,19146385.0
2013-08-05,3932,4069,3881,3900,187406,21923.0,19146385.0
2013-08-06,3899,3935,3848,3917,105390,22018.0,19146385.0
2013-08-07,3916,3916,3829,3866,59986,21731.0,19146385.0
2013-08-08,3814,3864,3778,3815,131273,21444.0,19146385.0
2013-08-09,3814,3864,3778,3815,77310,21444.0,19146385.0
2013-08-12,3778,3898,3746,3747,100062,21061.0,19146385.0
2013-08-13,3760,3778,3573,3747,178959,21061.0,19146385.0
2013-08-14,3710,3747,3642,3679,70273,20678.0,19146385.0
2013-08-16,3660,3729,3592,3611,107437,20295.0,19146385.0
2013-08-19,3628,3729,3541,3730,151184,20965.0,19146385.0
2013-08-20,3747,3761,3642,3679,65174,20678.0,19146385.0
2013-08-21,3694,3694,3507,3577,127717,20104.0,19146385.0
2013-08-22,3507,3558,3370,3389,168297,19051.0,19146385.0
2013-08-23,3356,3488,3356,3458,117971,19434.0,19146385.0
2013-08-26,3470,3470,3384,3396,88471,19089.0,19146385.0
2013-08-27,3374,3471,3374,3393,102832,19070.0,19146385.0
2013-08-28,3333,3390,3279,3338,125064,18763.0,19146385.0
2013-08-29,3379,3394,3336,3352,58677,18840.0,19146385.0
2013-08-30,3361,3401,3301,3342,50805,18783.0,19146385.0
2013-09-02,3397,3574,3365,3423,125688,19242.0,19146385.0
2013-09-03,3470,3488,3402,3458,60499,19434.0,19146385.0
2013-09-04,3470,3488,3369,3404,40713,19127.0,19146385.0
2013-09-05,3398,3437,3333,3404,60302,19127.0,19146385.0
2013-09-06,3401,3401,3308,3342,109463,18783.0,19146385.0
2013-09-09,3352,3521,3316,3389,146995,19051.0,19146385.0
2013-09-10,3454,3454,3360,3386,53793,19032.0,19146385.0
2013-09-11,3376,3455,3376,3423,80668,19242.0,19146385.0
2013-09-12,3438,3932,3438,3645,1913566,20487.0,19146385.0
2013-09-13,3592,3966,3592,3798,794410,21348.0,19146385.0
2013-09-16,3829,3847,3559,3679,200659,20678.0,19146385.0
2013-09-17,3677,3814,3626,3815,196464,21444.0,19146385.0
2013-09-23,3882,4340,3760,4003,821746,22497.0,19146385.0
2013-09-24,3984,4052,3761,3866,451995,21731.0,19146385.0
2013-09-25,3830,3865,3678,3798,277989,21348.0,19146385.0
2013-09-26,3847,4172,3847,4054,842504,22784.0,19146385.0
2013-09-27,4071,4154,3934,3986,445639,22401.0,19146385.0
2013-09-30,3946,4013,3812,3849,179768,21852.0,19337785.0
2013-10-01,3845,3880,3675,3781,203921,21465.0,19337785.0
2013-10-02,3797,3917,3729,3917,159325,22238.0,19337785.0
2013-10-04,3984,4190,3797,3798,506334,21562.0,19337785.0
2013-10-07,3777,3846,3745,3764,95766,21368.0,19337785.0
2013-10-08,3727,3795,3590,3696,119974,20981.0,19337785.0
2013-10-10,3625,3658,3572,3645,126295,20691.0,19337785.0
2013-10-11,3695,3760,3642,3747,58121,21272.0,19337785.0
2013-10-14,3779,4309,3761,4173,1522892,23689.0,19337785.0
2013-10-15,4320,4781,4270,4786,2191940,27170.0,19337785.0
2013-10-16,4937,5020,4663,5025,2671101,28523.0,19337785.0
2013-10-17,4969,5260,4800,5093,2738783,28910.0,19337785.0
2013-10-18,0,0,0,5093,0,28910.0,19337785.0
2013-10-21,4920,4938,4697,4939,617694,28040.0,19337785.0
2013-10-22,4937,4968,4748,4973,284640,28233.0,19337785.0
2013-10-23,4952,5449,4801,5382,584272,30554.0,19337785.0
2013-10-24,5548,5667,4663,4786,2262398,27170.0,19337785.0
2013-10-25,4802,5126,4734,4923,1028092,27943.0,19337785.0
2013-10-28,4919,4970,4476,4632,563439,26299.0,19337785.0
2013-10-29,4698,4834,4546,4547,558228,25816.0,19337785.0
2013-10-30,4510,4682,4459,4684,362364,26589.0,19337785.0
2013-10-31,4697,5076,4615,4616,1425175,26203.0,19337785.0
2013-11-01,4596,5021,4545,4752,1233231,26976.0,19337785.0
2013-11-04,4751,4938,4646,4939,738695,28040.0,19337785.0
2013-11-05,4900,4986,4763,4973,552387,28233.0,19337785.0
2013-11-06,4953,4953,4427,4428,692392,25139.0,19337785.0
2013-11-07,3759,3864,3759,3764,2646912,21368.0,19337785.0
2013-11-08,3744,3795,3398,3526,1366259,20015.0,19337785.0
2013-11-11,3452,3557,3380,3406,640017,19338.0,19337785.0
2013-11-12,3381,3710,3381,3508,819512,19918.0,19337785.0
2013-11-13,3540,3677,3454,3508,456386,19918.0,19337785.0
2013-11-14,3490,3677,3454,3508,486644,19918.0,19337785.0
2013-11-15,3541,3627,3509,3611,288673,20498.0,19337785.0
2013-11-18,3661,3779,3455,3543,558385,20111.0,19337785.0
2013-11-19,3508,3573,3238,3441,591565,19531.0,19337785.0
2013-11-20,3437,3437,3163,3287,463633,18661.0,19337785.0
2013-11-21,3266,3759,3129,3764,2182238,21368.0,19337785.0
2013-11-22,3342,3727,3320,3321,2457196,18854.0,19337785.0
2013-11-25,3363,3399,3270,3332,398691,17887.0,19337785.0
2013-11-26,3256,3385,3238,3271,484737,17559.0,19337785.0
2013-11-27,3263,3338,3241,3328,206794,17868.0,19337785.0
2013-11-28,3327,3356,3219,3263,233103,17520.0,19337785.0
2013-11-29,3302,3334,3227,3314,253865,17791.0,19337785.0
2013-12-02,3294,3313,3248,3260,142336,17501.0,19337785.0
2013-12-03,3230,3274,2992,3062,296866,16437.0,19337785.0
2013-12-04,3050,3205,2967,3116,226844,16727.0,19337785.0
2013-12-05,3147,3154,3025,3098,78674,16630.0,19337785.0
2013-12-06,3104,3302,3104,3167,228343,16998.0,19337785.0
2013-12-09,3122,3162,3065,3065,104892,16456.0,19337785.0
2013-12-10,3040,3089,2956,2972,86275,15954.0,19337785.0
2013-12-11,2960,3096,2906,2936,120996,15760.0,19337785.0
2013-12-12,2935,3018,2884,2932,220764,15741.0,19337785.0
2013-12-13,2964,2985,2880,2987,118698,16031.0,19337785.0
2013-12-16,2971,3043,2909,2972,93820,15954.0,19337785.0
2013-12-17,2978,2978,2884,2889,131510,15509.0,19337785.0
2013-12-18,2877,2927,2802,2806,138384,15064.0,19337785.0
2013-12-19,2862,2873,2802,2806,94180,15064.0,19337785.0
2013-12-20,2906,3151,2815,3152,186606,16921.0,19337785.0
2013-12-23,3025,3061,2938,2976,180626,15973.0,19337785.0
2013-12-24,2956,3078,2859,2947,409846,15818.0,19337785.0
2013-12-26,2964,3111,2855,3062,611248,16437.0,19337785.0
2013-12-27,2971,3040,2862,2864,327456,15374.0,19337785.0
2013-12-30,2862,2917,2831,2853,120847,15316.0,19337785.0
2014-01-02,2873,2917,2845,2889,128218,15509.0,19337785.0
2014-01-03,2888,2888,2816,2856,95669,15335.0,19337785.0
2014-01-06,2802,3018,2802,2918,232770,15664.0,19337785.0
2014-01-07,2971,3021,2902,2922,84952,15683.0,19337785.0
2014-01-08,2924,3036,2924,3005,217814,16128.0,19337785.0
2014-01-09,3194,3454,3165,3454,715784,18545.0,19337785.0
2014-01-10,3421,3554,3302,3321,1208180,17829.0,19337785.0
2014-01-13,3313,3313,3096,3210,356111,17230.0,19337785.0
2014-01-14,3201,3385,3191,3238,337239,17385.0,19337785.0
2014-01-15,3238,3298,3147,3260,183140,17501.0,19337785.0
2014-01-16,3259,3270,3172,3242,211733,17404.0,19337785.0
2014-01-17,3245,3245,3143,3156,174511,16940.0,19337785.0
2014-01-20,2841,2913,2820,2878,2516981,15451.0,19337785.0
2014-01-21,2906,2960,2851,2893,1024283,15528.0,19337785.0
2014-01-22,2880,2913,2834,2838,707934,20360.0,25837785.0
2014-01-23,2848,2898,2809,2871,605557,20593.0,25837785.0
2014-01-24,2870,2935,2838,2867,522684,20567.0,25837785.0
2014-01-27,2845,2873,2520,2853,327804,20464.0,25837785.0
2014-01-28,2851,2851,2794,2838,135175,20360.0,25837785.0
2014-01-29,2838,2880,2823,2846,161221,20412.0,25837785.0
2014-02-03,2866,2866,2769,2795,148277,20050.0,25837785.0
2014-02-04,2754,2768,2568,2742,236105,19663.0,25837785.0
2014-02-05,2737,2768,2682,2720,138777,19508.0,25837785.0
2014-02-06,2682,2715,2589,2604,446384,18681.0,25837785.0
2014-02-07,2593,2668,2578,2619,165334,18784.0,25837785.0
2014-02-10,2629,2653,2596,2611,135298,18732.0,25837785.0
2014-02-11,2629,2629,2546,2558,365023,18345.0,25837785.0
2014-02-12,2542,2657,2542,2658,330512,19068.0,25837785.0
2014-02-13,2661,2790,2625,2705,372358,19404.0,25837785.0
2014-02-14,2700,2737,2657,2662,207141,19094.0,25837785.0
2014-02-17,2661,2985,2635,2849,1409928,20438.0,25837785.0
2014-02-18,2848,2895,2809,2846,240130,20412.0,25837785.0
2014-02-19,2773,2913,2773,2914,330644,20903.0,25837785.0
2014-02-20,2895,2909,2791,2828,187664,20283.0,25837785.0
2014-02-21,2838,2845,2787,2799,111008,20076.0,25837785.0
2014-02-24,2827,2827,2593,2684,299816,19249.0,25837785.0
2014-02-25,2643,2700,2643,2691,148181,19301.0,25837785.0
2014-02-26,2693,2693,2629,2666,98589,19120.0,25837785.0
2014-02-27,2697,2700,2629,2702,123073,19378.0,25837785.0
2014-02-28,2715,2715,2618,2658,98554,19068.0,25837785.0
2014-03-03,2646,2664,2604,2666,93509,19120.0,25837785.0
2014-03-04,2615,2668,2615,2629,85389,18862.0,25837785.0
2014-03-05,2682,2682,2557,2604,183521,18681.0,25837785.0
2014-03-06,2607,2639,2596,2604,105405,18681.0,25837785.0
2014-03-07,2629,2722,2593,2666,284787,19120.0,25837785.0
2014-03-10,2697,2697,2629,2651,122807,19017.0,25837785.0
