뷰웍스(100120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-07-05,31400,31800,30750,31600,28130,316059.0,10001865.0
2019-07-08,31850,31850,30600,30650,41308,306557.0,10001865.0
2019-07-09,30500,31400,30450,30950,29804,309558.0,10001865.0
2019-07-10,31000,31550,30800,30850,14785,308558.0,10001865.0
2019-07-11,31200,31700,30800,31700,17046,317059.0,10001865.0
2019-07-12,31400,31400,30850,31100,22977,311058.0,10001865.0
2019-07-15,31150,31150,29500,30000,74624,300056.0,10001865.0
2019-07-16,30000,30500,29850,30300,16992,303057.0,10001865.0
2019-07-17,30000,30250,29700,29950,18646,299556.0,10001865.0
2019-07-18,29900,29900,28600,29050,52283,290554.0,10001865.0
2019-07-19,28850,30100,28850,30050,47385,300556.0,10001865.0
2019-07-22,29900,29900,29400,29450,30365,294555.0,10001865.0
2019-07-23,29450,30000,29300,29300,30083,293055.0,10001865.0
2019-07-24,29450,29700,29050,29200,20903,292054.0,10001865.0
2019-07-25,29200,29250,28650,28650,30483,286553.0,10001865.0
2019-07-26,28650,28700,27450,27850,56807,278552.0,10001865.0
2019-07-29,27750,27750,26600,27000,36025,270050.0,10001865.0
2019-07-30,26700,27150,26700,27050,35375,270550.0,10001865.0
2019-07-31,27000,27300,26000,27300,50952,273051.0,10001865.0
2019-08-01,27400,27400,26700,27300,32125,273051.0,10001865.0
2019-08-02,26850,27250,26400,26400,34065,264049.0,10001865.0
2019-08-05,26050,26050,24450,24450,101234,244546.0,10001865.0
2019-08-06,24050,25150,23400,24850,115682,248546.0,10001865.0
2019-08-07,24900,25950,24700,25950,57379,259548.0,10001865.0
2019-08-08,26000,26150,25450,25950,55670,259548.0,10001865.0
2019-08-09,25600,26300,25400,25650,36844,256548.0,10001865.0
2019-08-12,25700,25850,25200,25750,17688,257548.0,10001865.0
2019-08-13,25450,25650,25100,25300,26635,253047.0,10001865.0
2019-08-14,25400,25950,25400,25850,28877,258548.0,10001865.0
2019-08-16,25250,25400,24900,25200,33118,252047.0,10001865.0
2019-08-19,25300,25450,24950,25350,25894,253547.0,10001865.0
2019-08-20,25400,25850,25150,25800,20570,258048.0,10001865.0
2019-08-21,25600,26200,25500,26200,26711,262049.0,10001865.0
2019-08-22,26050,26200,25650,25650,27807,256548.0,10001865.0
2019-08-23,25400,25700,24800,24800,49486,248046.0,10001865.0
2019-08-26,24400,24400,23400,23600,58625,236044.0,10001865.0
2019-08-27,23700,24150,23700,24000,48132,240045.0,10001865.0
2019-08-28,24050,24400,23800,24150,31747,241545.0,10001865.0
2019-08-29,24150,24800,23900,24750,38273,247546.0,10001865.0
2019-08-30,24900,25050,24550,24700,28976,247046.0,10001865.0
2019-09-02,24500,25200,24450,25100,27347,251047.0,10001865.0
2019-09-03,25150,25300,24850,25050,14112,250547.0,10001865.0
2019-09-04,24850,25650,24850,25650,24808,256548.0,10001865.0
2019-09-05,25700,25750,25400,25600,17244,256048.0,10001865.0
2019-09-06,25700,25700,25150,25400,22146,254047.0,10001865.0
2019-09-09,25600,25800,25250,25550,32225,255548.0,10001865.0
2019-09-10,25400,25700,25000,25150,17906,251547.0,10001865.0
2019-09-11,25100,25800,25100,25200,44793,252047.0,10001865.0
2019-09-16,25600,25700,25300,25500,33566,255048.0,10001865.0
2019-09-17,25500,25600,25300,25450,38452,254547.0,10001865.0
2019-09-18,25400,25600,25350,25450,17464,254547.0,10001865.0
2019-09-19,25550,26300,25550,25950,37037,259548.0,10001865.0
2019-09-20,26400,26400,25400,25400,38218,254047.0,10001865.0
2019-09-23,25350,25500,25050,25250,24270,252547.0,10001865.0
2019-09-24,25500,25750,25300,25500,34743,255048.0,10001865.0
2019-09-25,25350,25650,24800,24800,20833,248046.0,10001865.0
2019-09-26,25300,25300,24400,24800,39733,248046.0,10001865.0
2019-09-27,25150,25400,24650,25350,23717,253547.0,10001865.0
2019-09-30,25000,25150,24650,24750,38925,247546.0,10001865.0
2019-10-01,25000,25300,24700,25100,28800,251047.0,10001865.0
2019-10-02,24950,24950,24550,24550,22080,245546.0,10001865.0
2019-10-04,24500,24600,24200,24350,13996,243545.0,10001865.0
2019-10-07,24450,24450,23600,24050,36830,240545.0,10001865.0
