이에스에이(052190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-19,12549,12907,12310,12848,27060,66758.0,6210000.0
2012-07-20,12788,13206,12728,12788,18212,66447.0,6210000.0
2012-07-23,12788,13146,12429,12609,12283,65516.0,6210000.0
2012-07-24,12429,12788,11700,12011,44010,62410.0,6210000.0
2012-07-25,12011,12190,11676,11940,6972,62038.0,6210000.0
2012-07-26,11951,12011,11820,11940,6185,62038.0,6210000.0
2012-07-27,12190,12549,11951,12430,9869,64584.0,6210000.0
2012-07-30,12369,12668,12369,12609,5395,65516.0,6210000.0
2012-07-31,12609,12668,12011,12071,12858,62721.0,6210000.0
2012-08-01,12250,12429,12071,12131,5012,63032.0,6210000.0
2012-08-02,12250,12369,12130,12370,6990,64274.0,6210000.0
2012-08-03,12369,14102,12369,12848,194485,66758.0,6210000.0
2012-08-06,13206,13624,13027,13147,27446,68310.0,6210000.0
2012-08-07,13385,13565,13146,13207,14346,68620.0,6210000.0
2012-08-08,13385,13385,12967,12968,7784,67378.0,6210000.0
2012-08-09,12907,13146,12848,12848,11386,66758.0,6210000.0
2012-08-10,12907,13146,12788,12848,9013,66758.0,6210000.0
2012-08-13,12848,13505,12848,13027,7674,67689.0,6210000.0
2012-08-14,13087,13146,12967,12968,6582,67378.0,6210000.0
2012-08-16,13087,13445,13087,13147,14207,68310.0,6210000.0
2012-08-17,13385,13624,13146,13446,18279,69862.0,6210000.0
2012-08-20,13505,14043,13505,13924,23498,72346.0,6210000.0
2012-08-21,14162,14282,13565,13804,19373,71726.0,6210000.0
2012-08-22,13804,13983,13505,13983,13038,72657.0,6210000.0
2012-08-23,13923,14521,13923,14163,20198,73588.0,6210000.0
2012-08-24,14342,14342,13983,14103,6627,73278.0,6210000.0
2012-08-27,13983,14401,13923,14282,11982,74210.0,6210000.0
2012-08-28,14282,15417,13983,15059,28819,78246.0,6210000.0
2012-08-29,15118,15417,14879,14880,14421,77314.0,6210000.0
2012-08-30,14879,15178,14700,14880,13412,77314.0,6210000.0
2012-08-31,14939,15178,14760,14940,15464,77625.0,6210000.0
2012-09-03,14999,16732,14939,16254,44744,84456.0,6210000.0
2012-09-04,16493,17568,15596,16254,108564,84456.0,6210000.0
2012-09-05,16254,16612,15835,16374,35601,85077.0,6210000.0
2012-09-06,17150,17329,16553,17091,44823,88803.0,6210000.0
2012-09-07,17270,17568,16911,17270,29977,89734.0,6210000.0
2012-09-10,17688,17688,16911,17270,17771,89734.0,6210000.0
2012-09-11,17270,17270,16373,16912,34817,87872.0,6210000.0
2012-09-12,17329,19421,17210,19421,287679,100912.0,6210000.0
2012-09-13,19839,22170,19720,21812,270230,113332.0,6210000.0
2012-09-14,22110,22230,20795,21214,143766,110228.0,6210000.0
2012-09-17,21513,21513,19720,20676,103470,107433.0,6210000.0
2012-09-18,20676,20975,20258,20796,44009,108054.0,6210000.0
2012-09-19,20915,21811,20317,21812,55087,113332.0,6210000.0
2012-09-20,21811,21811,20855,21154,43845,109917.0,6210000.0
2012-09-21,21154,23305,20556,22887,90730,118922.0,6210000.0
2012-09-24,22469,24620,22230,23844,128308,123890.0,6210000.0
2012-09-25,23903,23903,22050,23903,66210,124200.0,6210000.0
2012-09-26,24022,25935,23604,23784,89224,123579.0,6210000.0
2012-09-27,22947,23783,22050,23724,59018,123268.0,6210000.0
2012-09-28,23425,23664,22528,22887,47979,118922.0,6210000.0
2012-10-02,22528,23425,22230,23007,49066,119542.0,6210000.0
2012-10-04,22588,26174,22588,25039,160124,130100.0,6210000.0
2012-10-05,25337,25457,24261,24800,70316,128858.0,6210000.0
2012-10-08,25218,25994,24261,24740,59978,128547.0,6210000.0
2012-10-09,25038,26293,24441,25935,101377,134757.0,6210000.0
2012-10-10,25516,25636,24620,24919,46785,129478.0,6210000.0
2012-10-11,24560,25158,23425,24740,63188,128547.0,6210000.0
2012-10-12,24799,25098,23843,24800,27408,128858.0,6210000.0
2012-10-15,24978,24978,22170,22529,51510,117058.0,6210000.0
2012-10-16,22648,23724,21692,23605,57700,122648.0,6210000.0
2012-10-17,23544,24202,22947,23186,27342,120474.0,6210000.0
2012-10-18,23186,23186,19720,19720,200304,102465.0,6210000.0
2012-10-19,19720,20198,18525,19362,85680,100602.0,6210000.0
2012-10-22,18823,20138,18823,19959,41395,103707.0,6210000.0
2012-10-23,19720,20078,19600,19780,25804,102776.0,6210000.0
2012-10-24,19182,19720,18764,19003,33574,98739.0,6210000.0
2012-10-25,18883,19720,18823,19242,48426,99981.0,6210000.0
2012-10-26,19122,19301,16373,16374,141124,85077.0,6210000.0
2012-10-29,16134,16732,15537,16195,164664,84146.0,6210000.0
2012-10-30,16254,16911,15835,15836,104073,82282.0,6210000.0
2012-10-31,16015,17270,15835,16613,117307,86319.0,6210000.0
2012-11-01,16612,16911,16194,16673,44166,86630.0,6210000.0
2012-11-02,16971,17210,16433,16912,35193,87872.0,6210000.0
2012-11-05,16732,17210,16015,16254,31244,84456.0,6210000.0
2012-11-06,16075,16314,14760,15657,114251,81351.0,6210000.0
2012-11-07,15357,15955,15298,15776,22754,81972.0,6210000.0
2012-11-08,15477,15477,14760,15119,60240,78556.0,6210000.0
2012-11-09,14820,14999,13983,14342,119733,74520.0,6210000.0
2012-11-12,14401,14999,14282,14641,42001,76072.0,6210000.0
2012-11-13,14461,14999,13863,14103,31564,73278.0,6210000.0
2012-11-14,14342,14342,13445,13744,43145,71415.0,6210000.0
2012-11-15,13624,13624,12907,13266,54782,68931.0,6210000.0
2012-11-16,12848,13684,12549,13685,60281,71104.0,6210000.0
2012-11-19,13624,14162,13624,13864,56929,72036.0,6210000.0
2012-11-20,14102,15895,13863,15896,192779,82593.0,6210000.0
2012-11-21,16732,18166,16433,16732,372604,86940.0,6210000.0
2012-11-22,16851,17628,16493,17629,79242,91598.0,6210000.0
2012-11-23,17329,17509,16732,17091,57722,88803.0,6210000.0
2012-11-26,17031,17449,15417,15896,103816,82593.0,6210000.0
2012-11-27,15895,16134,15357,16135,58898,83835.0,6210000.0
2012-11-28,16075,16254,14939,14940,74914,77625.0,6210000.0
2012-11-29,14760,14999,14102,14701,112579,76383.0,6210000.0
2012-11-30,14760,14879,14342,14641,59328,76072.0,6210000.0
2012-12-03,14581,14879,14222,14521,45135,75452.0,6210000.0
2012-12-04,14521,14640,14102,14342,46396,74520.0,6210000.0
2012-12-05,14521,14640,12190,12669,284805,65826.0,6210000.0
2012-12-06,12668,13266,11951,13266,117814,68931.0,6210000.0
2012-12-07,12967,13505,12668,13266,41521,68931.0,6210000.0
2012-12-10,13445,13445,12788,13266,30379,68931.0,6210000.0
2012-12-11,13266,13684,12848,13565,23802,70484.0,6210000.0
2012-12-12,13624,13624,13266,13565,26744,70484.0,6210000.0
2012-12-13,13565,13684,13266,13326,26095,69242.0,6210000.0
2012-12-14,13087,13445,12907,13266,17540,68931.0,6210000.0
2012-12-17,13206,13445,12907,13087,21997,68000.0,6210000.0
2012-12-18,13385,13385,12848,12848,27242,66758.0,6210000.0
2012-12-20,12848,12907,12071,12071,30402,62721.0,6210000.0
2012-12-21,12071,12429,11832,11952,29750,62100.0,6210000.0
2012-12-24,11736,12668,11736,12250,34244,63652.0,6210000.0
2012-12-26,12071,12668,11927,12011,31990,62410.0,6210000.0
2012-12-27,12130,13804,12071,13804,70878,71726.0,6210000.0
2012-12-28,14102,14102,13146,13207,108641,68620.0,6210000.0
2013-01-02,13624,13863,13266,13804,39342,71726.0,6210000.0
2013-01-03,13863,13923,13266,13386,23517,69552.0,6210000.0
2013-01-04,13385,13863,13385,13386,31241,69552.0,6210000.0
2013-01-07,13445,13684,12967,13326,19213,69242.0,6210000.0
2013-01-08,13326,14282,13206,14103,67921,73278.0,6210000.0
2013-01-09,14282,14342,13385,13625,48934,70794.0,6210000.0
2013-01-10,13624,13624,12967,13505,44133,70173.0,6210000.0
2013-01-11,13385,13505,12848,12908,40517,67068.0,6210000.0
2013-01-14,12907,13266,12549,12848,32499,66758.0,6210000.0
2013-01-15,13027,13385,12489,12848,32531,66758.0,6210000.0
2013-01-16,13027,13027,12668,12669,17916,65826.0,6210000.0
2013-01-17,12788,12788,12250,12430,16843,64584.0,6210000.0
2013-01-18,12429,12728,12429,12489,19792,64894.0,6210000.0
2013-01-21,12668,13027,12130,12549,19188,65205.0,6210000.0
2013-01-22,12848,13027,12549,12848,11436,66758.0,6210000.0
2013-01-23,12728,13744,12728,13446,33846,69862.0,6210000.0
2013-01-24,13744,13744,12967,13147,22847,68310.0,6210000.0
2013-01-25,13146,13326,12668,12729,9847,66136.0,6210000.0
2013-01-28,12728,13146,12489,12908,7834,67068.0,6210000.0
2013-01-29,12848,12967,12609,12848,11587,66758.0,6210000.0
2013-01-30,12848,14521,12848,13804,93434,71726.0,6210000.0
2013-01-31,13804,13863,13385,13505,33169,70173.0,6210000.0
2013-02-01,13326,14222,13326,14222,27743,73899.0,6210000.0
2013-02-04,14282,14939,14043,14462,47927,75141.0,6210000.0
2013-02-05,14342,14700,13983,14163,26239,73588.0,6210000.0
2013-02-06,14342,14461,13385,13565,30229,70484.0,6210000.0
2013-02-07,13385,13744,13027,13266,23908,68931.0,6210000.0
2013-02-08,13445,13445,12967,13087,11264,68000.0,6210000.0
2013-02-12,13146,13385,12788,13207,11740,68620.0,6210000.0
2013-02-13,13206,13445,12907,12908,13916,67068.0,6210000.0
2013-02-14,13146,13266,12967,13266,12564,68931.0,6210000.0
2013-02-15,13087,13146,12788,13087,22671,68000.0,6210000.0
2013-02-18,13266,13266,12609,12669,22008,65826.0,6210000.0
2013-02-19,12728,13146,12668,12908,21113,67068.0,6210000.0
2013-02-20,12907,13326,12609,13326,26090,69242.0,6210000.0
2013-02-21,13266,13684,13027,13685,23371,71104.0,6210000.0
2013-02-22,13744,15477,13744,14820,138445,77004.0,6210000.0
2013-02-25,15059,15059,14401,14521,30698,75452.0,6210000.0
2013-02-26,14342,14760,13624,13924,34662,72346.0,6210000.0
2013-02-27,13863,14700,13624,14163,62191,73588.0,6210000.0
2013-02-28,14282,15895,14282,15537,168624,80730.0,6210000.0
2013-03-04,15357,15835,14999,15716,58044,81662.0,6210000.0
2013-03-05,15895,17748,15835,16971,207488,88182.0,6210000.0
2013-03-06,16971,17748,16732,17330,102598,90045.0,6210000.0
2013-03-07,17150,19899,17150,18943,206659,98428.0,6210000.0
2013-03-08,19122,19122,17748,17868,163168,92840.0,6210000.0
2013-03-11,18047,18166,16911,17509,125633,90976.0,6210000.0
2013-03-12,17748,18405,17628,17928,69928,93150.0,6210000.0
2013-03-13,18106,18106,17270,17629,65491,91598.0,6210000.0
2013-03-14,17927,18106,17509,17748,32007,92218.0,6210000.0
2013-03-15,17927,18823,17748,18406,80666,95634.0,6210000.0
2013-03-18,18226,18465,17867,18406,59203,95634.0,6210000.0
2013-03-19,18883,19780,18584,18824,125580,97808.0,6210000.0
2013-03-20,18584,19062,18286,18585,41215,96566.0,6210000.0
2013-03-21,18883,19003,17449,18286,65232,95013.0,6210000.0
2013-03-22,17987,18226,17449,17928,82119,93150.0,6210000.0
2013-03-25,18047,18047,17210,17330,37609,90045.0,6210000.0
2013-03-26,17150,17867,16851,17868,80971,92840.0,6210000.0
2013-03-27,18166,18525,17748,18107,54424,94082.0,6210000.0
2013-03-28,17987,18405,17807,17928,26832,93150.0,6210000.0
2013-03-29,18106,18704,17867,18226,32149,94702.0,6210000.0
2013-04-01,18226,20078,18226,19720,166362,102465.0,6210000.0
2013-04-02,19720,19899,17090,17449,341633,90666.0,6210000.0
2013-04-03,17568,18465,16732,18226,887371,94702.0,6210000.0
2013-04-04,18525,19242,17449,18585,321218,96566.0,6210000.0
2013-04-05,18345,18823,17509,17688,169897,91908.0,6210000.0
2013-04-08,17927,17927,16015,16493,189554,85698.0,6210000.0
2013-04-09,16373,16851,15537,16195,134485,84146.0,6210000.0
2013-04-10,16194,16911,15835,16912,62704,87872.0,6210000.0
2013-04-11,16971,17270,16493,16912,80060,87872.0,6210000.0
2013-04-12,16792,18047,16792,17629,180961,91598.0,6210000.0
2013-04-15,17867,17867,16851,17091,103569,88803.0,6210000.0
2013-04-16,16851,17090,16254,16971,105042,88182.0,6210000.0
2013-04-17,16911,17090,16314,16732,88490,86940.0,6210000.0
2013-04-18,16612,17031,16314,16613,41462,86319.0,6210000.0
2013-04-19,16433,16911,16254,16732,62345,86940.0,6210000.0
2013-04-22,16732,16911,16314,16613,44399,86319.0,6210000.0
2013-04-23,16433,16732,16254,16314,48320,84766.0,6210000.0
2013-04-24,16314,16493,15776,15776,84657,81972.0,6210000.0
2013-04-25,15716,16015,14222,14701,238163,76383.0,6210000.0
2013-04-26,14760,15238,14521,15059,71428,78246.0,6210000.0
2013-04-29,15059,15596,14879,14940,73401,77625.0,6210000.0
2013-04-30,14879,15059,13863,14342,117603,74520.0,6210000.0
2013-05-02,14162,14581,13505,13565,100369,70484.0,6210000.0
2013-05-03,13863,13923,13326,13924,54443,72346.0,6210000.0
2013-05-06,13804,14521,13804,14521,44441,75452.0,6210000.0
2013-05-07,14521,14700,14222,14701,54469,76383.0,6210000.0
2013-05-08,14760,16732,14342,16015,375542,83214.0,6210000.0
2013-05-09,15895,16732,15716,16015,160951,83214.0,6210000.0
2013-05-10,16134,16732,15776,16553,143119,86008.0,6210000.0
2013-05-13,16911,17449,16254,16493,156984,85698.0,6210000.0
2013-05-14,16493,17031,15895,16553,147164,86008.0,6210000.0
2013-05-15,16911,17748,16373,17629,163710,91598.0,6210000.0
2013-05-16,17927,18047,17150,17569,215042,91287.0,6210000.0
2013-05-20,17748,18047,17449,17748,93926,92218.0,6210000.0
2013-05-21,17389,17807,16792,17091,131054,88803.0,6210000.0
2013-05-22,17210,17210,16254,16374,143670,85077.0,6210000.0
2013-05-23,16373,17210,16075,16732,77675,86940.0,6210000.0
2013-05-24,16553,16911,16373,16493,46118,85698.0,6210000.0
2013-05-27,16732,17449,16493,17210,94331,89424.0,6210000.0
2013-05-28,17389,18525,17031,17808,181223,92529.0,6210000.0
2013-05-29,17927,17987,17628,17629,57486,91598.0,6210000.0
2013-05-30,17389,17927,16971,17270,33909,89734.0,6210000.0
2013-05-31,17449,17628,16373,17569,58049,91287.0,6210000.0
2013-06-03,17389,17568,16911,17031,37505,88492.0,6210000.0
2013-06-04,17210,17210,16254,16732,42231,86940.0,6210000.0
2013-06-05,16493,16672,15776,16195,49868,84146.0,6210000.0
2013-06-07,16134,16493,15537,15716,39121,81662.0,6210000.0
2013-06-10,15716,16732,15716,16254,25866,84456.0,6210000.0
2013-06-11,16373,16612,15835,15896,21779,82593.0,6210000.0
2013-06-12,16314,17210,15835,17210,39873,89424.0,6210000.0
2013-06-13,17210,18047,16971,17270,120149,89734.0,6210000.0
2013-06-14,17389,17628,16612,17509,53584,90976.0,6210000.0
2013-06-17,17688,17688,16493,17151,47674,89114.0,6210000.0
2013-06-18,17270,17270,16672,16732,35834,86940.0,6210000.0
2013-06-19,16911,17210,16553,16553,20521,86008.0,6210000.0
2013-06-20,16254,17090,15298,16493,91584,85698.0,6210000.0
2013-06-21,15895,16314,15537,15896,31126,82593.0,6210000.0
2013-06-24,15776,16074,15357,16015,36163,83214.0,6210000.0
2013-06-25,15477,15895,13744,14701,110864,76383.0,6210000.0
2013-06-26,14760,15298,14222,14342,68750,74520.0,6210000.0
2013-06-27,14581,15118,14581,14701,47172,76383.0,6210000.0
2013-06-28,14999,15178,14581,15179,38171,78867.0,6210000.0
2013-07-01,16493,17210,15776,15836,183285,82282.0,6210000.0
2013-07-02,16134,16792,15895,16673,73986,86630.0,6210000.0
2013-07-03,16672,17509,16433,16971,114943,88182.0,6210000.0
2013-07-04,16971,17329,16732,16971,32869,88182.0,6210000.0
2013-07-05,17329,18286,16971,17928,102197,93150.0,6210000.0
2013-07-08,18465,19600,18106,18764,236902,97497.0,6210000.0
2013-07-09,19242,19540,18525,18824,130631,97808.0,6210000.0
2013-07-10,19361,19959,18644,19063,176253,99050.0,6210000.0
2013-07-11,19481,21811,18166,19601,643006,101844.0,6210000.0
2013-07-12,20556,21811,20019,21812,283061,113332.0,6210000.0
2013-07-15,22947,24560,22648,24142,363160,125442.0,6210000.0
2013-07-16,23305,25218,23186,25039,216343,130100.0,6210000.0
2013-07-17,25337,26891,24978,26891,288015,139725.0,6210000.0
2013-07-18,28803,30895,28205,30477,557836,158355.0,6210000.0
2013-07-19,29401,29759,27608,28804,416923,149661.0,6210000.0
2013-07-22,29520,29520,25218,25457,455717,132273.0,6210000.0
2013-07-23,25457,26174,24261,25457,541463,132273.0,6210000.0
2013-07-24,25576,25815,24739,24859,238111,129168.0,6210000.0
2013-07-25,25098,25457,24261,25278,230341,131342.0,6210000.0
2013-07-26,25277,25696,24381,25278,201453,131342.0,6210000.0
2013-07-29,24978,25158,22887,23126,375977,120164.0,6210000.0
2013-07-30,22708,23305,22289,23126,273888,120164.0,6210000.0
2013-07-31,23485,23485,22528,23306,226932,121095.0,6210000.0
2013-08-01,23305,23604,21453,21453,322802,111470.0,6210000.0
2013-08-02,21752,22409,21034,21513,228848,111780.0,6210000.0
2013-08-05,21214,21931,20736,21633,272922,112401.0,6210000.0
2013-08-06,21632,22110,20975,22111,172708,114885.0,6210000.0
2013-08-07,21572,21752,19899,20139,389914,104638.0,6210000.0
2013-08-08,20377,20795,20258,20676,181142,107433.0,6210000.0
2013-08-09,20616,20855,20019,20676,141247,107433.0,6210000.0
2013-08-12,20556,21154,20258,20915,201148,108675.0,6210000.0
2013-08-13,20915,20915,19899,20318,254078,105570.0,6210000.0
2013-08-14,20258,20556,20138,20198,138723,104949.0,6210000.0
2013-08-16,19839,19959,19182,19720,152291,102465.0,6210000.0
2013-08-19,19959,19959,19421,19421,82910,100912.0,6210000.0
2013-08-20,19301,19600,18405,18764,157792,97497.0,6210000.0
2013-08-21,18883,19062,18286,19003,163693,98739.0,6210000.0
2013-08-22,18704,19301,18465,19302,190485,100292.0,6210000.0
2013-08-23,19122,19780,18883,19661,212495,102154.0,6210000.0
2013-08-26,19600,19660,19062,19661,104980,102154.0,6210000.0
2013-08-27,19600,19959,18704,18884,151950,98118.0,6210000.0
2013-08-28,18584,18764,17987,18525,93959,96255.0,6210000.0
2013-08-29,18525,19003,18405,18645,85405,96876.0,6210000.0
2013-08-30,18764,19301,18525,19242,151062,99981.0,6210000.0
2013-09-02,19003,19421,18823,19182,115465,99670.0,6210000.0
2013-09-03,19242,19600,19242,19421,125297,100912.0,6210000.0
2013-09-04,19481,19600,18943,19123,91691,99360.0,6210000.0
2013-09-05,19182,19301,18823,18824,98574,97808.0,6210000.0
2013-09-06,18823,19242,18823,19242,88594,99981.0,6210000.0
2013-09-09,19242,19301,18883,19063,100565,99050.0,6210000.0
2013-09-10,19003,19301,18883,18884,70197,98118.0,6210000.0
2013-09-11,18943,19122,18644,18764,90196,97497.0,6210000.0
2013-09-12,18764,19122,18465,19003,116963,98739.0,6210000.0
2013-09-13,19003,19361,18704,18704,77421,97186.0,6210000.0
2013-09-16,18644,19003,18584,18704,63357,97186.0,6210000.0
2013-09-17,18764,19421,18644,19003,142496,98739.0,6210000.0
2013-09-23,19003,19182,17807,18525,172890,96255.0,6210000.0
2013-09-24,18106,18405,17807,18167,82689,94392.0,6210000.0
2013-09-25,18166,18525,17807,18406,77406,95634.0,6210000.0
2013-09-26,18286,18584,18106,18226,56877,94702.0,6210000.0
2013-09-27,18286,18644,18106,18167,43534,94392.0,6210000.0
2013-09-30,18166,18286,17807,17808,52348,92529.0,6210000.0
2013-10-01,17568,17927,16672,17270,117090,89734.0,6210000.0
2013-10-02,17090,17389,16851,16971,79223,88182.0,6210000.0
2013-10-04,16851,17568,16732,17569,59082,91287.0,6210000.0
2013-10-07,17329,17449,16971,17091,50832,88803.0,6210000.0
2013-10-08,16911,17150,15955,16075,82009,83524.0,6210000.0
2013-10-10,16134,16792,16134,16195,40913,84146.0,6210000.0
2013-10-11,16254,16612,16254,16434,31407,85388.0,6210000.0
2013-10-14,16194,16553,15596,15597,63128,81040.0,6210000.0
2013-10-15,15357,15716,15178,15298,90153,79488.0,6210000.0
2013-10-16,15357,15716,13923,14342,163641,74520.0,6210000.0
2013-10-17,14401,14461,13863,13924,80731,72346.0,6210000.0
2013-10-18,13983,14521,13804,14222,66733,73899.0,6210000.0
2013-10-21,14581,14581,13923,14103,33717,73278.0,6210000.0
2013-10-22,14043,14342,13684,14342,63605,74520.0,6210000.0
2013-10-23,14282,14640,14043,14043,36097,72968.0,6210000.0
2013-10-24,13983,14820,13923,14282,58227,74210.0,6210000.0
2013-10-25,14461,14760,14342,14521,47257,75452.0,6210000.0
2013-10-28,14521,14999,14282,14880,38801,77314.0,6210000.0
2013-10-29,14999,15059,14461,14462,41231,75141.0,6210000.0
2013-10-30,14521,14581,14102,14342,43872,74520.0,6210000.0
2013-10-31,14461,14461,13863,14043,38907,72968.0,6210000.0
2013-11-01,14162,14760,13804,14402,58556,74830.0,6210000.0
2013-11-04,14401,14461,14222,14402,19712,74830.0,6210000.0
2013-11-05,14581,14581,14102,14402,38464,74830.0,6210000.0
2013-11-06,14401,14461,14162,14342,43360,74520.0,6210000.0
2013-11-07,14282,16254,14282,15477,337885,80420.0,6210000.0
2013-11-08,15298,15776,15059,15238,83817,79178.0,6210000.0
2013-11-11,15357,15357,13983,14043,119024,72968.0,6210000.0
2013-11-12,14102,14222,13923,14103,60732,73278.0,6210000.0
2013-11-13,13983,14162,13624,13744,122613,71415.0,6210000.0
2013-11-14,13565,13983,13445,13924,54388,72346.0,6210000.0
2013-11-15,14222,14282,13744,13804,64698,71726.0,6210000.0
2013-11-18,13804,14342,13744,13864,49434,72036.0,6210000.0
2013-11-19,14102,14102,13744,13804,28516,71726.0,6210000.0
2013-11-20,13804,13983,13684,13804,26044,71726.0,6210000.0
2013-11-21,13863,13863,13027,13027,77518,67689.0,6210000.0
2013-11-22,13027,13027,12250,12370,152796,64274.0,6210000.0
2013-11-25,12369,13445,12369,13087,90778,68000.0,6210000.0
2013-11-26,13087,14939,13087,14581,216959,75762.0,6210000.0
2013-11-27,14461,14820,13804,13804,89729,71726.0,6210000.0
2013-11-28,13863,14700,13744,14462,69505,75141.0,6210000.0
2013-11-29,14700,14700,14222,14581,61747,75762.0,6210000.0
2013-12-02,14640,14700,14162,14402,40322,74830.0,6210000.0
2013-12-03,14222,14461,13863,13864,58579,72036.0,6210000.0
2013-12-04,13863,14043,13624,13744,36761,71415.0,6210000.0
2013-12-05,13624,14043,13624,13864,35438,72036.0,6210000.0
2013-12-06,13744,14043,13624,13685,21067,71104.0,6210000.0
2013-12-09,13804,13983,13445,13565,29037,70484.0,6210000.0
2013-12-10,13624,13684,12788,13147,48245,68310.0,6210000.0
2013-12-11,13027,13206,12609,12788,42622,66447.0,6210000.0
2013-12-12,12369,12668,12369,12489,39209,64894.0,6210000.0
2013-12-13,12549,13804,12310,13266,46457,68931.0,6210000.0
2013-12-16,13266,13505,12848,12908,20697,67068.0,6210000.0
2013-12-17,12907,13266,12728,12908,28471,67068.0,6210000.0
2013-12-18,12848,13146,12489,12669,37988,65826.0,6210000.0
2013-12-19,12788,12848,12369,12370,18616,64274.0,6210000.0
