제낙스(065620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-06,10000,10200,10000,10200,15295,190191.0,18646135.0
2013-08-07,10250,10250,10000,10100,24164,188326.0,18646135.0
2013-08-08,10200,10300,10000,10150,21511,189258.0,18646135.0
2013-08-09,10200,10200,9980,10100,22951,188326.0,18646135.0
2013-08-12,10000,10200,9980,10150,19405,189258.0,18646135.0
2013-08-13,10100,10150,9940,10000,26837,186461.0,18646135.0
2013-08-14,10100,10100,9990,10000,15864,186461.0,18646135.0
2013-08-16,10000,10150,9980,9990,23789,186275.0,18646135.0
2013-08-19,10000,10300,9980,10050,48234,187394.0,18646135.0
2013-08-20,10100,10250,9980,9980,62103,186088.0,18646135.0
2013-08-21,9910,10050,9900,9950,34527,185529.0,18646135.0
2013-08-22,9950,10050,9720,9780,36737,182359.0,18646135.0
2013-08-23,9900,10250,9780,10050,46611,187394.0,18646135.0
2013-08-26,10050,10250,9920,10150,47211,189258.0,18646135.0
2013-08-27,10050,10100,9910,9950,20997,185529.0,18646135.0
2013-08-28,9850,9970,9820,9870,19010,184037.0,18646135.0
2013-08-29,9870,10050,9800,9800,16849,182732.0,18646135.0
2013-08-30,9960,9960,9000,9480,25610,176765.0,18646135.0
2013-09-02,9400,9790,8090,9720,41349,181240.0,18646135.0
2013-09-03,9690,10200,9690,10000,30145,186461.0,18646135.0
2013-09-04,9950,10100,9800,9920,22679,184970.0,18646135.0
2013-09-05,9980,9980,9840,9840,5311,183478.0,18646135.0
2013-09-06,9840,9940,9400,9630,28925,179562.0,18646135.0
2013-09-09,9640,9790,9590,9660,24645,180122.0,18646135.0
2013-09-10,9800,9800,9500,9680,14268,180495.0,18646135.0
2013-09-11,9650,9770,9510,9580,16764,178630.0,18646135.0
2013-09-12,9860,9890,9310,9450,28428,176206.0,18646135.0
2013-09-13,9480,9590,9210,9220,31031,171917.0,18646135.0
2013-09-16,8660,9220,8660,8700,61731,162221.0,18646135.0
2013-09-17,8520,8690,8340,8600,49813,160357.0,18646135.0
2013-09-23,8650,8890,8410,8840,18331,164832.0,18646135.0
2013-09-24,8900,10000,8900,9450,70269,176206.0,18646135.0
2013-09-25,9460,9630,9180,9500,21626,177138.0,18646135.0
2013-09-26,9600,9720,9230,9550,42991,178071.0,18646135.0
2013-09-27,9540,9540,9350,9400,9757,175274.0,18646135.0
2013-09-30,9450,9450,9220,9300,10748,173409.0,18646135.0
2013-10-01,9350,9350,8940,9110,34912,169866.0,18646135.0
2013-10-02,9200,9200,8810,8810,30288,164272.0,18646135.0
2013-10-04,8850,8950,8500,8850,29519,165018.0,18646135.0
2013-10-07,8850,9100,8670,8700,22327,162221.0,18646135.0
2013-10-08,8750,8750,8510,8600,9469,160357.0,18646135.0
2013-10-10,8600,8930,8590,8900,43827,165951.0,18646135.0
2013-10-11,8900,9290,8860,9060,49655,168934.0,18646135.0
2013-10-14,9100,9280,9000,9260,36745,172663.0,18646135.0
2013-10-15,9260,10000,9260,9700,62951,180868.0,18646135.0
2013-10-16,9900,9900,9560,9790,32753,182546.0,18646135.0
2013-10-17,9790,10800,9700,10600,84844,197649.0,18646135.0
2013-10-18,10500,11550,10350,10750,114938,200446.0,18646135.0
2013-10-21,10600,11250,10600,10900,45075,203243.0,18646135.0
2013-10-22,10800,11050,10650,10850,47638,202311.0,18646135.0
2013-10-23,10700,10800,10200,10400,40213,193920.0,18646135.0
2013-10-24,10350,11300,10350,11200,106179,208837.0,18646135.0
2013-10-25,10950,11650,10900,11250,73951,209769.0,18646135.0
2013-10-28,11250,11400,10750,10800,36674,201378.0,18646135.0
2013-10-29,10850,10850,10400,10550,22714,196717.0,18646135.0
2013-10-30,10600,10650,10000,10050,88393,187394.0,18646135.0
2013-10-31,10000,10000,9800,9810,47256,182919.0,18646135.0
2013-11-01,9810,10050,9810,9890,16094,184410.0,18646135.0
2013-11-04,10050,10050,9770,9980,19959,186088.0,18646135.0
2013-11-05,9940,10150,9850,9850,20205,183664.0,18646135.0
2013-11-06,9900,10000,9880,9980,17208,186088.0,18646135.0
2013-11-07,9990,10100,9910,9960,26110,185716.0,18646135.0
2013-11-08,9950,10150,9940,9960,27804,185716.0,18646135.0
2013-11-11,9960,10000,9870,9920,28644,184970.0,18646135.0
2013-11-12,9890,9950,9550,9550,54321,178071.0,18646135.0
2013-11-13,9460,9740,9450,9530,20148,177698.0,18646135.0
2013-11-14,9720,9720,9450,9540,19241,177884.0,18646135.0
2013-11-15,9600,10200,9600,9890,25380,184410.0,18646135.0
2013-11-18,9900,9940,9790,9910,23886,184783.0,18646135.0
2013-11-19,9720,9920,9580,9650,21649,179935.0,18646135.0
2013-11-20,9640,9640,9300,9410,21776,175460.0,18646135.0
2013-11-21,9410,9500,9020,9090,18892,169493.0,18646135.0
2013-11-22,9230,9550,8710,9300,23189,173409.0,18646135.0
2013-11-25,9480,9530,9210,9510,17538,177325.0,18646135.0
2013-11-26,9500,9500,9360,9470,17068,176579.0,18646135.0
2013-11-27,9470,9470,9310,9320,12518,173782.0,18646135.0
2013-11-28,9220,9600,9220,9380,17567,174901.0,18646135.0
2013-11-29,9590,9590,9240,9280,9987,173036.0,18646135.0
2013-12-02,9300,9300,9000,9100,19723,169680.0,18646135.0
2013-12-03,9010,9140,8960,9000,7556,167815.0,18646135.0
2013-12-04,8690,9200,8690,9130,8592,170239.0,18646135.0
2013-12-05,9240,10000,9060,9760,53822,181986.0,18646135.0
2013-12-06,9800,10000,9550,9600,44214,179003.0,18646135.0
2013-12-09,9890,9890,9330,9330,27162,173968.0,18646135.0
2013-12-10,9600,9600,8960,9130,39672,170239.0,18646135.0
2013-12-11,9290,9290,8980,9090,9500,169493.0,18646135.0
2013-12-12,9090,9180,9000,9140,10083,170426.0,18646135.0
2013-12-13,9000,9300,9000,9070,7520,169120.0,18646135.0
2013-12-16,8950,9290,8950,9100,11063,169680.0,18646135.0
2013-12-17,9010,9180,9010,9110,6997,169866.0,18646135.0
2013-12-18,9240,9240,9100,9120,7282,170053.0,18646135.0
2013-12-19,9110,9400,8850,9010,27101,168002.0,18646135.0
2013-12-20,8720,9390,8720,9180,19927,193168.0,21042300.0
2013-12-23,9030,9350,9020,9300,104161,195693.0,21042300.0
2013-12-24,9300,9400,9180,9300,61096,195693.0,21042300.0
2013-12-26,9130,9290,9130,9150,11504,192537.0,21042300.0
2013-12-27,9200,9220,9010,9150,6681,192537.0,21042300.0
2013-12-30,9170,9200,9040,9130,9458,192116.0,21042300.0
2014-01-02,9150,9200,9050,9070,13128,190854.0,21042300.0
2014-01-03,9010,9280,9010,9220,13939,194010.0,21042300.0
2014-01-06,9220,9220,9060,9180,144612,193168.0,21042300.0
2014-01-07,9180,9230,9090,9150,11756,192537.0,21042300.0
2014-01-08,9200,9200,9030,9060,143643,190643.0,21042300.0
2014-01-09,9290,9290,8990,9030,18785,190012.0,21042300.0
2014-01-10,8950,9150,8870,8870,151360,186645.0,21042300.0
2014-01-13,9000,9100,8900,8930,10631,187908.0,21042300.0
2014-01-14,8930,9200,8750,8840,21397,186014.0,21042300.0
2014-01-15,8730,8990,8700,8800,12188,185172.0,21042300.0
2014-01-16,8700,8800,8400,8450,35867,177807.0,21042300.0
2014-01-17,8410,8920,8380,8840,32870,186014.0,21042300.0
2014-01-20,8840,9080,8600,8850,17124,186224.0,21042300.0
2014-01-21,8810,8940,8630,8800,8186,185172.0,21042300.0
2014-01-22,8900,8900,8450,8650,33018,182016.0,21042300.0
2014-01-23,8620,8790,8580,8650,27029,182016.0,21042300.0
2014-01-24,8610,8950,8610,8830,30793,185804.0,21042300.0
2014-01-27,8890,9470,8700,9450,59513,198850.0,21042300.0
2014-01-28,9450,9540,9150,9400,22985,197798.0,21042300.0
2014-01-29,9590,9600,9330,9600,30935,202006.0,21042300.0
2014-02-03,9680,9980,9420,9920,61082,208740.0,21042300.0
2014-02-04,9690,10150,9690,9930,33587,208950.0,21042300.0
2014-02-05,9900,10000,9820,9980,19469,210002.0,21042300.0
2014-02-06,10000,10050,9820,9940,17357,209160.0,21042300.0
2014-02-07,9890,10000,9810,9950,24941,209371.0,21042300.0
2014-02-10,9950,10050,9800,9950,22385,209371.0,21042300.0
2014-02-11,9900,9950,9800,9810,14369,206425.0,21042300.0
2014-02-12,9810,9950,9700,9710,23219,204321.0,21042300.0
2014-02-13,9860,9860,9540,9540,18754,200744.0,21042300.0
2014-02-14,9990,9990,9620,9730,13299,204742.0,21042300.0
2014-02-17,9650,9790,9630,9700,12876,204110.0,21042300.0
2014-02-18,9630,9730,9630,9680,5867,203689.0,21042300.0
2014-02-19,9700,9700,9500,9500,10338,199902.0,21042300.0
2014-02-20,9620,9620,9320,9420,8693,198218.0,21042300.0
2014-02-21,9420,9480,9290,9420,19163,198218.0,21042300.0
2014-02-24,9500,9500,9360,9420,11756,198218.0,21042300.0
2014-02-25,9350,9540,9350,9520,16504,200323.0,21042300.0
2014-02-26,9650,9650,9350,9350,18135,196746.0,21042300.0
2014-02-27,9490,9490,9300,9380,3785,197377.0,21042300.0
2014-02-28,9250,9480,9250,9480,14153,199481.0,21042300.0
2014-03-03,9480,9480,9250,9310,5544,195904.0,21042300.0
2014-03-04,9480,9480,9220,9300,7193,195693.0,21042300.0
2014-03-05,9440,9440,9270,9300,11926,195693.0,21042300.0
2014-03-06,9310,9520,9270,9360,56251,196956.0,21042300.0
2014-03-07,9490,9540,9360,9500,56135,199902.0,21042300.0
2014-03-10,9500,10200,9500,9890,97464,208108.0,21042300.0
2014-03-11,9910,10400,9910,10400,110890,218840.0,21042300.0
2014-03-12,10600,10850,10400,10500,105430,220944.0,21042300.0
2014-03-13,10300,10550,10000,10100,66513,212527.0,21042300.0
2014-03-14,10100,11450,9980,11200,172081,235674.0,21042300.0
2014-03-17,11300,12250,11250,12000,156629,252508.0,21042300.0
2014-03-18,12100,12200,11550,12100,108429,254612.0,21042300.0
2014-03-19,12000,12600,12000,12100,86987,254612.0,21042300.0
2014-03-20,12200,12350,12000,12200,38231,256716.0,21042300.0
2014-03-21,12200,12250,11900,11900,49684,250403.0,21042300.0
2014-03-24,12000,12400,11600,12300,65160,258820.0,21042300.0
2014-03-25,12200,13250,12200,12850,121567,270394.0,21042300.0
2014-03-26,13200,13300,12800,13050,45887,274602.0,21042300.0
2014-03-27,13000,13250,12900,13050,50726,274602.0,21042300.0
2014-03-28,13100,13300,12800,13150,62886,276706.0,21042300.0
2014-03-31,13150,13500,13150,13500,35062,284071.0,21042300.0
2014-04-01,13600,14100,13600,14000,68767,294592.0,21042300.0
2014-04-02,14000,14150,13500,13550,56769,285123.0,21042300.0
2014-04-03,13550,13800,13100,13650,65214,287227.0,21042300.0
2014-04-04,13600,13800,13400,13500,29825,284071.0,21042300.0
2014-04-07,13450,13650,12700,12800,70710,269341.0,21042300.0
2014-04-08,13000,13100,12600,12900,62726,271446.0,21042300.0
2014-04-09,12900,12950,11000,11000,216796,231465.0,21042300.0
2014-04-10,11000,11700,10350,11100,252656,233570.0,21042300.0
2014-04-11,11000,11100,10800,10900,25840,229361.0,21042300.0
2014-04-14,10900,11000,10650,11000,32793,231465.0,21042300.0
2014-04-15,11000,11000,10700,10800,27051,227257.0,21042300.0
2014-04-16,10850,11250,10800,11150,49838,234622.0,21042300.0
2014-04-17,11200,11200,10900,11000,32639,231465.0,21042300.0
2014-04-18,11000,11100,10700,10800,34144,227257.0,21042300.0
2014-04-21,10800,10950,10250,10400,47656,218840.0,21042300.0
2014-04-22,10400,10450,9940,10450,62168,219892.0,21042300.0
2014-04-23,10450,10450,10100,10300,28188,216736.0,21042300.0
2014-04-24,10250,10400,10050,10250,29679,215684.0,21042300.0
2014-04-25,10250,10350,10150,10150,17014,213579.0,21042300.0
2014-04-28,10200,10450,10150,10300,17473,216736.0,21042300.0
2014-04-29,10200,10350,9970,9990,31644,210213.0,21042300.0
2014-04-30,10100,10150,9950,9990,21798,210213.0,21042300.0
2014-05-02,10100,10100,9830,10000,25389,210423.0,21042300.0
2014-05-07,10000,10150,9930,9940,14408,209160.0,21042300.0
2014-05-08,9950,9990,9730,9880,17893,207898.0,21042300.0
2014-05-09,9770,10150,9740,10150,25612,213579.0,21042300.0
2014-05-12,10000,10100,9900,10000,11918,210423.0,21042300.0
2014-05-13,9860,10000,9860,9960,17018,209581.0,21042300.0
2014-05-14,9960,10050,9800,9990,24614,210213.0,21042300.0
2014-05-15,9720,10050,9720,10000,27360,210423.0,21042300.0
2014-05-16,9930,10000,9800,9940,8089,209160.0,21042300.0
2014-05-19,10150,10150,9750,9840,21455,207056.0,21042300.0
2014-05-20,9950,10450,9800,10450,50749,219892.0,21042300.0
2014-05-21,10450,10600,10050,10200,49702,214631.0,21042300.0
2014-05-22,10150,10300,9930,10050,17731,211475.0,21042300.0
2014-05-23,9940,10050,9830,9910,17149,208529.0,21042300.0
2014-05-26,9890,10450,9850,9970,45412,209792.0,21042300.0
2014-05-27,9950,10200,9930,10050,17073,211475.0,21042300.0
2014-05-28,10100,10100,9860,9900,19401,208319.0,21042300.0
2014-05-29,9910,10000,9760,9820,19940,206635.0,21042300.0
2014-05-30,9880,10100,9740,10100,22616,212527.0,21042300.0
2014-06-02,10200,10350,9940,10000,39861,210423.0,21042300.0
2014-06-03,10250,10250,9910,10100,8740,212527.0,21042300.0
2014-06-05,10200,10200,9910,9910,12412,208529.0,21042300.0
2014-06-09,9990,9990,9710,9720,16264,204531.0,21042300.0
2014-06-10,9890,9890,9670,9690,13088,203900.0,21042300.0
2014-06-11,9730,9860,9630,9680,13275,203689.0,21042300.0
2014-06-12,9700,9810,9000,9780,35714,205794.0,21042300.0
2014-06-13,9800,9930,9700,9930,25329,208950.0,21042300.0
2014-06-16,9990,10300,9880,9980,12817,210002.0,21042300.0
2014-06-17,9990,10000,9810,9960,10179,209581.0,21042300.0
2014-06-18,9990,9990,9710,9830,14378,206846.0,21042300.0
2014-06-19,9740,9880,9630,9650,16869,203058.0,21042300.0
2014-06-20,9670,9950,9500,9620,11804,202427.0,21042300.0
2014-06-23,9690,9690,9330,9430,14494,198429.0,21042300.0
2014-06-24,9400,9540,9200,9200,13593,193589.0,21042300.0
2014-06-25,9310,9310,9080,9210,12900,193800.0,21042300.0
2014-06-26,9370,9410,9150,9290,4796,195483.0,21042300.0
2014-06-27,9400,9440,9070,9220,10264,194010.0,21042300.0
2014-06-30,9160,9450,9000,9110,23279,191695.0,21042300.0
2014-07-01,9100,9200,9000,9110,21554,191695.0,21042300.0
2014-07-02,9190,9190,8970,9010,18150,189591.0,21042300.0
2014-07-03,9090,9300,8900,9100,28882,191485.0,21042300.0
2014-07-04,9100,9230,9010,9230,14106,194220.0,21042300.0
2014-07-07,9130,9280,9130,9150,19445,192537.0,21042300.0
2014-07-08,9220,9260,9000,9000,8169,189381.0,21042300.0
2014-07-09,9030,9140,9000,9090,15203,191275.0,21042300.0
2014-07-10,9090,9180,8800,8940,11527,188118.0,21042300.0
2014-07-11,9040,9070,8870,8960,10692,188539.0,21042300.0
2014-07-14,8960,9200,8960,9150,20909,192537.0,21042300.0
2014-07-15,9170,9290,9100,9210,7550,193800.0,21042300.0
2014-07-16,9430,9580,9000,9430,61141,198429.0,21042300.0
2014-07-17,9590,10800,9440,10800,118278,227257.0,21042300.0
2014-07-18,11150,11850,10400,11300,105122,237778.0,21042300.0
2014-07-21,11400,11450,10450,10700,78882,225153.0,21042300.0
2014-07-22,10700,10950,10500,10600,35251,223048.0,21042300.0
2014-07-23,10600,10650,9980,10050,61123,211475.0,21042300.0
2014-07-24,10100,10100,9830,9940,22483,209160.0,21042300.0
2014-07-25,9900,10100,9870,10050,26962,211475.0,21042300.0
2014-07-28,10050,10200,9500,9830,23619,206846.0,21042300.0
2014-07-29,9840,9920,9520,9730,28302,204742.0,21042300.0
2014-07-30,9720,9800,9500,9600,33416,202006.0,21042300.0
2014-07-31,9880,9880,9320,9600,11361,202006.0,21042300.0
2014-08-01,9630,10100,9550,10050,28538,211475.0,21042300.0
2014-08-04,10400,10400,9900,10150,20559,213579.0,21042300.0
2014-08-05,10150,10300,9950,10150,19038,213579.0,21042300.0
2014-08-06,10150,10800,10150,10800,69049,227257.0,21042300.0
2014-08-07,10900,11100,10150,10200,64562,214631.0,21042300.0
2014-08-08,10200,10300,9990,10250,19881,215684.0,21042300.0
2014-08-11,10150,10350,9900,10000,35451,210423.0,21042300.0
2014-08-12,9980,10300,9840,9920,17165,208740.0,21042300.0
2014-08-13,10200,10250,9650,10050,25980,211475.0,21042300.0
2014-08-14,10100,10100,9500,9500,32771,199902.0,21042300.0
2014-08-18,9680,9790,9500,9590,11442,201796.0,21042300.0
2014-08-19,9600,9840,9600,9690,15188,203900.0,21042300.0
2014-08-20,9840,9840,9470,9550,23801,200954.0,21042300.0
2014-08-21,9560,9690,9230,9320,16486,196114.0,21042300.0
2014-08-22,9400,9560,9240,9560,20768,201164.0,21042300.0
2014-08-25,9570,9640,9330,9430,13472,198429.0,21042300.0
2014-08-26,9500,9500,9300,9440,12761,198639.0,21042300.0
2014-08-27,9480,9500,9310,9400,11305,197798.0,21042300.0
2014-08-28,9220,9990,9220,9450,14701,198850.0,21042300.0
2014-08-29,9450,9500,9400,9450,9707,198850.0,21042300.0
2014-09-01,9460,9500,9010,9350,16858,196746.0,21042300.0
2014-09-02,9340,9380,9140,9280,18452,195273.0,21042300.0
2014-09-03,9280,9380,9030,9070,20156,190854.0,21042300.0
2014-09-04,9250,9490,9020,9020,16382,189802.0,21042300.0
2014-09-05,9060,9350,9060,9290,5850,195483.0,21042300.0
2014-09-11,9370,9550,9110,9240,23317,194431.0,21042300.0
2014-09-12,9180,9310,9030,9150,19327,192537.0,21042300.0
2014-09-15,9390,9390,9040,9090,10571,191275.0,21042300.0
2014-09-16,9190,9260,9070,9140,8358,192327.0,21042300.0
2014-09-17,9240,9280,9100,9200,13520,193589.0,21042300.0
2014-09-18,9260,9260,9000,9200,22986,193589.0,21042300.0
2014-09-19,9290,9300,9170,9240,8847,194431.0,21042300.0
2014-09-22,9290,9290,9000,9100,20765,191485.0,21042300.0
2014-09-23,9100,9190,8870,8900,22265,187276.0,21042300.0
2014-09-24,8920,9240,8720,8800,24045,185172.0,21042300.0
2014-09-25,8800,9090,8610,8750,43238,184120.0,21042300.0
2014-09-26,8890,8890,8510,8600,44719,180964.0,21042300.0
2014-09-29,8610,8790,7970,8250,49735,173599.0,21042300.0
2014-09-30,8490,8490,8020,8030,50758,168970.0,21042300.0
2014-10-01,8130,8750,7980,8510,64208,179070.0,21042300.0
2014-10-02,8520,8680,8260,8530,30939,179491.0,21042300.0
2014-10-06,8730,8730,8260,8520,22310,179280.0,21042300.0
2014-10-07,8530,8530,8200,8380,27535,176334.0,21042300.0
2014-10-08,8350,8520,8020,8240,29407,173389.0,21042300.0
2014-10-10,8120,8150,7860,8010,61860,168549.0,21042300.0
2014-10-13,8000,8200,7690,7960,43869,167497.0,21042300.0
2014-10-14,7970,8070,7710,7710,25322,162236.0,21042300.0
2014-10-15,7750,7980,7250,7300,29831,153609.0,21042300.0
2014-10-16,7300,7300,6210,6210,191253,130673.0,21042300.0
2014-10-17,5810,7140,5810,7140,153069,150242.0,21042300.0
2014-10-20,7950,8210,7550,8210,78081,172757.0,21042300.0
2014-10-21,8500,9000,8060,8300,123431,174651.0,21042300.0
2014-10-22,8500,8500,7860,8350,50346,175703.0,21042300.0
2014-10-23,8260,8500,8020,8490,22093,178649.0,21042300.0
2014-10-24,8500,8920,8200,8870,62733,186645.0,21042300.0
2014-10-27,8990,9800,8880,9480,63031,199481.0,21042300.0
2014-10-28,9750,9750,8850,9140,46550,192327.0,21042300.0
2014-10-29,9050,9390,8790,8900,21593,187276.0,21042300.0
2014-10-30,8580,9160,8480,8730,36887,183699.0,21042300.0
2014-10-31,8890,8980,8530,8980,38999,188960.0,21042300.0
2014-11-03,9000,9160,8790,8790,32498,184962.0,21042300.0
2014-11-04,8890,8890,7510,8800,55541,185172.0,21042300.0
2014-11-05,8790,9030,8260,8300,30163,174651.0,21042300.0
2014-11-06,8570,8570,8140,8350,11656,175703.0,21042300.0
2014-11-07,8350,8390,8000,8330,22942,175282.0,21042300.0
2014-11-10,8330,8450,8000,8160,29991,171705.0,21042300.0
2014-11-11,8200,8210,8010,8040,7321,169180.0,21042300.0
2014-11-12,8080,8100,7860,7980,26084,167918.0,21042300.0
2014-11-13,7980,7980,7700,7920,11455,166655.0,21042300.0
2014-11-14,8150,8150,7750,8100,12182,170443.0,21042300.0
2014-11-17,8100,8230,7780,8160,10353,171705.0,21042300.0
2014-11-18,8160,8160,7800,8120,24123,170863.0,21042300.0
2014-11-19,7990,8140,7800,7940,13607,167076.0,21042300.0
2014-11-20,8000,8000,7660,7790,23637,163920.0,21042300.0
2014-11-21,7790,8080,7560,7590,17539,159711.0,21042300.0
2014-11-24,7880,7880,7390,7450,15343,156765.0,21042300.0
2014-11-25,7450,7680,6820,6820,120830,143508.0,21042300.0
2014-11-26,6960,7350,6900,6960,41779,146454.0,21042300.0
2014-11-27,7000,7180,6670,6730,64480,141615.0,21042300.0
2014-11-28,6540,6820,6300,6700,71350,140983.0,21042300.0
2014-12-01,6680,7520,6620,7000,55046,147296.0,21042300.0
2014-12-02,7240,8050,7120,8050,108970,169391.0,21042300.0
2014-12-03,8600,9080,8460,8750,157469,184120.0,21042300.0
2014-12-04,8840,8840,8060,8340,66901,175493.0,21042300.0
2014-12-05,8270,8560,8120,8120,17932,170863.0,21042300.0
2014-12-08,8210,8290,7730,7740,30714,162867.0,21042300.0
2014-12-09,7800,8290,7540,7610,32384,160132.0,21042300.0
2014-12-10,7660,7700,7300,7500,26897,157817.0,21042300.0
2014-12-11,7500,7500,7190,7310,19598,153819.0,21042300.0
2014-12-12,7390,7410,6930,6950,36660,146244.0,21042300.0
2014-12-15,7000,7810,7000,7650,32234,160974.0,21042300.0
2014-12-16,7400,7930,7400,7620,33941,160342.0,21042300.0
2014-12-17,7870,7870,7050,7050,30563,148348.0,21042300.0
2014-12-18,7150,7390,7000,7000,28766,147296.0,21042300.0
2014-12-19,7160,7290,6990,7150,23941,150452.0,21042300.0
2014-12-22,7250,7470,7140,7470,22746,157186.0,21042300.0
2014-12-23,7770,8110,7300,7950,40728,167286.0,21042300.0
