미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-11,137721,139074,135304,138881,25210,1130134.0,7864540.0
2018-05-14,137914,138977,134338,135015,36858,1098676.0,7864540.0
2018-05-15,132115,138010,132115,136271,42200,1108900.0,7864540.0
2018-05-16,136174,144196,135111,136078,62146,1107327.0,7864540.0
2018-05-17,136367,136754,130569,132212,43106,1075869.0,7864540.0
2018-05-18,133082,137044,132115,137045,30181,1115192.0,7864540.0
2018-05-21,136174,137044,133565,134918,16950,1097890.0,7864540.0
2018-05-23,135014,142263,135014,140041,40612,1139572.0,7864540.0
2018-05-24,140040,141780,137044,139074,17063,1131707.0,7864540.0
2018-05-25,138977,140427,135304,138977,21125,1130921.0,7864540.0
2018-05-28,138687,138880,133951,135305,32262,1101036.0,7864540.0
2018-05-29,135498,136271,131825,131826,23918,1072723.0,7864540.0
2018-05-30,131825,134821,129602,134822,30824,1097103.0,7864540.0
2018-05-31,134821,134821,131825,133179,56620,1083734.0,7864540.0
2018-06-01,133082,146322,131825,144970,69270,1179681.0,7864540.0
2018-06-04,144969,153474,143519,146419,52017,1191478.0,7864540.0
2018-06-05,149125,152604,147868,151252,34981,1230801.0,7864540.0
2018-06-07,152701,155407,150091,154634,38421,1258326.0,7864540.0
2018-06-08,154634,157533,151251,152121,29954,1237879.0,7864540.0
2018-06-11,153087,154634,148352,149319,20551,1215071.0,7864540.0
2018-06-12,149318,152217,146999,151735,25826,1234733.0,7864540.0
2018-06-14,150768,151734,145356,146999,36314,1196197.0,7864540.0
2018-06-15,146999,153667,146999,149415,24570,1215858.0,7864540.0
2018-06-18,149415,149415,138977,139654,32321,1136426.0,7864540.0
2018-06-19,142263,142263,135981,136271,22191,1108900.0,7864540.0
2018-06-20,136851,141007,136754,140814,14826,1145863.0,7864540.0
2018-06-21,141876,141876,135788,136755,25303,1112832.0,7864540.0
2018-06-22,137237,137624,133565,137431,17423,1118338.0,7864540.0
2018-06-25,136174,138590,134628,138591,15132,1127775.0,7864540.0
2018-06-26,135594,138204,133951,136368,16996,1109687.0,7864540.0
2018-06-27,137044,137624,134821,136755,13249,1112832.0,7864540.0
2018-06-28,135304,138590,133468,133662,14817,1087666.0,7864540.0
2018-06-29,133855,137431,133661,136755,19053,1112832.0,7864540.0
2018-07-02,137721,137721,129506,129506,34909,1053848.0,7864540.0
2018-07-03,132018,132888,128539,132889,20112,1081374.0,7864540.0
2018-07-04,132888,137431,131439,137045,14084,1115192.0,7864540.0
2018-07-05,135788,138784,135401,136368,13343,1109687.0,7864540.0
2018-07-06,135498,138590,131728,138591,16611,1127775.0,7864540.0
2018-07-09,138590,150671,138590,148642,53742,1209566.0,7864540.0
2018-07-10,150188,151154,144196,145356,25504,1182827.0,7864540.0
2018-07-11,143906,143906,137527,138591,30882,1127775.0,7864540.0
2018-07-12,137721,140427,135401,138688,14527,1128561.0,7864540.0
2018-07-13,138494,140040,136078,138784,19638,1129348.0,7864540.0
2018-07-16,138784,138880,136657,137238,9870,1116765.0,7864540.0
2018-07-17,136271,137527,134628,135305,12519,1101036.0,7864540.0
2018-07-18,135304,142650,135304,136658,25507,1112046.0,7864540.0
2018-07-19,137044,138397,133758,135305,15892,1101036.0,7864540.0
2018-07-20,136271,137237,132792,134338,17893,1093171.0,7864540.0
2018-07-23,133951,134145,127476,127477,24511,1037333.0,7864540.0
2018-07-24,128442,133275,123707,128153,20026,1042838.0,7864540.0
2018-07-25,128153,130472,124383,126220,25377,1027109.0,7864540.0
2018-07-26,124770,131439,124770,131149,20111,1067218.0,7864540.0
2018-07-27,131052,132308,129022,131632,7304,1071150.0,7864540.0
2018-07-30,131632,132115,125350,126607,28210,1030255.0,7864540.0
2018-07-31,126123,128829,125736,128443,14600,1045197.0,7864540.0
2018-08-01,129892,130085,126800,129989,9402,1057781.0,7864540.0
2018-08-02,128539,129796,127283,128540,12606,1045984.0,7864540.0
2018-08-03,127573,131439,127573,131342,9508,1068791.0,7864540.0
2018-08-06,131342,131439,127379,127380,10554,1036546.0,7864540.0
2018-08-07,127766,128636,126510,126510,10037,1029468.0,7864540.0
2018-08-08,126510,135691,126026,126800,30578,1031828.0,7864540.0
2018-08-09,126896,127766,124867,125930,13489,1024750.0,7864540.0
2018-08-10,125930,134145,125640,133952,32730,1090025.0,7864540.0
2018-08-13,135111,135498,129989,131826,17760,1072723.0,7864540.0
2018-08-14,133275,136657,131052,133372,33609,1085307.0,7864540.0
2018-08-16,131535,132018,127669,129506,19082,1053848.0,7864540.0
2018-08-17,128636,130955,128636,129796,18138,1056208.0,7864540.0
2018-08-20,130472,130472,125157,125157,22103,1018458.0,7864540.0
2018-08-21,124770,129506,124770,127573,26337,1038119.0,7864540.0
2018-08-22,127186,128539,124867,125640,16206,1022390.0,7864540.0
2018-08-23,125833,127669,124577,127090,20678,1034187.0,7864540.0
2018-08-24,125736,127766,125640,127573,18867,1038119.0,7864540.0
2018-08-27,126993,127573,108243,110660,153394,900490.0,7864540.0
2018-08-28,112303,116748,110080,110757,70950,901276.0,7864540.0
2018-08-29,109693,113076,109693,110757,26691,901276.0,7864540.0
2018-08-30,111143,112592,107953,108437,33158,882401.0,7864540.0
2018-08-31,109017,111143,102928,110273,54241,897344.0,7864540.0
2018-09-03,111143,112303,109210,111433,21304,906781.0,7864540.0
2018-09-04,111143,112013,110176,111047,14190,903636.0,7864540.0
2018-09-05,110466,111239,108050,108147,20324,880042.0,7864540.0
2018-09-06,106794,108050,100705,100899,62981,821058.0,7864540.0
2018-09-07,99352,101671,94906,97226,120129,791173.0,7864540.0
2018-09-10,96742,96742,89784,96163,118417,782522.0,7864540.0
2018-09-11,96356,97612,93746,95680,31864,778589.0,7864540.0
2018-09-12,95196,96163,92780,93457,38146,760501.0,7864540.0
2018-09-13,93650,97516,93263,95293,49886,775444.0,7864540.0
2018-09-14,95196,96742,93746,95003,29097,773084.0,7864540.0
2018-09-17,95003,95100,91137,91621,23599,745558.0,7864540.0
2018-09-18,91524,92297,88334,88335,48239,718819.0,7864540.0
2018-09-19,88044,96646,88044,94713,96143,770725.0,7864540.0
2018-09-20,94906,94906,90171,90654,48154,737694.0,7864540.0
2018-09-21,90944,92297,88334,89495,36100,728256.0,7864540.0
2018-09-27,89107,90364,87464,87562,24615,712527.0,7864540.0
2018-09-28,88044,89397,84662,84662,36449,688934.0,7864540.0
2018-10-01,86981,89204,84082,84276,39232,685788.0,7864540.0
2018-10-02,84565,85435,80699,81666,35037,664554.0,7864540.0
2018-10-04,81666,83019,79539,81956,26511,666913.0,7864540.0
2018-10-05,80409,83115,80313,80313,23679,653543.0,7864540.0
2018-10-08,80313,85628,80313,82536,33800,671632.0,7864540.0
2018-10-10,83115,83502,78380,78380,33987,637814.0,7864540.0
2018-10-11,75384,77510,71711,71712,69693,583549.0,7864540.0
2018-10-12,69875,74610,69875,73645,45937,599278.0,7864540.0
2018-10-15,73547,73644,70551,71325,29418,580403.0,7864540.0
2018-10-16,71518,74127,71518,72485,20593,589840.0,7864540.0
2018-10-17,72967,74514,72194,73161,18512,595346.0,7864540.0
2018-10-18,73257,73934,69778,70165,20284,570966.0,7864540.0
2018-10-19,69488,71518,67942,71132,21449,578830.0,7864540.0
2018-10-22,71131,71614,68328,71228,24798,579617.0,7864540.0
2018-10-23,71228,71421,67169,68039,21575,553664.0,7864540.0
2018-10-24,68328,69971,66396,66396,104817,540294.0,7864540.0
2018-10-25,63689,64656,60597,60597,105465,493107.0,7864540.0
2018-10-26,61757,63013,58084,59534,56502,484456.0,7864540.0
2018-10-29,57987,60983,53155,54122,90250,440414.0,7864540.0
2018-10-30,54605,56344,50449,55765,97112,453784.0,7864540.0
2018-10-31,56441,63110,55378,59921,194516,487601.0,7864540.0
2018-11-01,60500,62240,58760,61080,120132,497039.0,7864540.0
2018-11-02,61080,64656,60114,64077,110929,521419.0,7864540.0
2018-11-05,64076,64076,59630,60404,88319,491534.0,7864540.0
2018-11-06,61080,62336,60114,61467,44284,500185.0,7864540.0
2018-11-07,61757,61757,58471,58664,58117,477378.0,7864540.0
2018-11-08,60017,61177,59050,60211,37190,489961.0,7864540.0
2018-11-09,59340,60114,56151,57118,57568,464794.0,7864540.0
2018-11-12,56151,57794,55668,55765,37895,453784.0,7864540.0
2018-11-13,54121,54121,51802,53252,93278,433336.0,7864540.0
2018-11-14,54121,54411,50062,53252,82641,433336.0,7864540.0
2018-11-15,52478,53638,50642,52092,51289,423899.0,7864540.0
2018-11-16,52382,57504,52189,57311,126835,466367.0,7864540.0
2018-11-19,57214,57987,55861,57505,55060,467940.0,7864540.0
2018-11-20,56151,57021,54218,54992,57410,447492.0,7864540.0
2018-11-21,53638,54798,52189,54798,42531,445919.0,7864540.0
2018-11-22,55571,55571,52382,52576,40222,427831.0,7864540.0
2018-11-23,52768,53638,50835,52576,38654,427831.0,7864540.0
2018-11-26,52575,55475,52575,54992,37488,447492.0,7864540.0
2018-11-27,55668,57891,54121,57118,58108,464794.0,7864540.0
2018-11-28,57117,57407,55571,55668,40405,452998.0,7864540.0
2018-11-29,56924,63786,56054,62337,293866,507263.0,7864540.0
2018-11-30,62820,63303,60790,60887,91074,495466.0,7864540.0
2018-12-03,62336,62626,60307,61177,75721,497825.0,7864540.0
2018-12-04,61370,63883,60403,61854,97365,503331.0,7864540.0
2018-12-05,60403,61467,58471,58761,61955,478164.0,7864540.0
2018-12-06,59147,59534,56828,57021,51273,464008.0,7864540.0
2018-12-07,57504,58567,54895,56248,49772,457716.0,7864540.0
2018-12-10,54895,55571,52478,52672,50214,428617.0,7864540.0
2018-12-11,53155,54605,52189,53059,37470,431763.0,7864540.0
2018-12-12,53155,54121,52189,53349,42669,434123.0,7864540.0
2018-12-13,54121,56054,53928,54315,47907,441987.0,7864540.0
2018-12-14,54701,55088,52672,52672,27107,428617.0,7864540.0
2018-12-17,53348,53348,50546,50739,41166,412888.0,7864540.0
2018-12-18,49289,50835,48999,49096,42026,399519.0,7864540.0
2018-12-19,49096,51705,49096,50643,43419,412102.0,7864540.0
2018-12-20,49869,51125,49386,50159,34238,408170.0,7864540.0
2018-12-21,49676,51319,49579,50546,23900,411315.0,7864540.0
2018-12-24,50835,51609,50352,51126,26884,416034.0,7864540.0
2018-12-26,49869,50546,47211,47550,102194,386935.0,7864540.0
2018-12-27,50000,50000,48650,48900,24695,384576.0,7864540.0
2018-12-28,48950,51100,48950,49500,32674,389295.0,7864540.0
2019-01-02,50200,51100,49100,49250,29913,387329.0,7864540.0
2019-01-03,49350,49600,46150,46350,46938,364521.0,7864540.0
2019-01-04,45950,45950,42600,43950,91235,345647.0,7864540.0
2019-01-07,44450,45100,44100,44500,51555,349972.0,7864540.0
2019-01-08,45800,47700,44200,47450,90281,373172.0,7864540.0
2019-01-09,47450,55500,47000,52700,238925,414461.0,7864540.0
2019-01-10,53000,54500,51600,52800,61492,415248.0,7864540.0
2019-01-11,52800,59500,52000,57000,199954,448279.0,7864540.0
2019-01-14,57700,57800,55500,57000,66815,448279.0,7864540.0
2019-01-15,57000,57300,55800,56300,45779,442774.0,7864540.0
2019-01-16,56300,58700,54600,58500,77255,460076.0,7864540.0
2019-01-17,58500,58600,55500,55900,57164,439628.0,7864540.0
2019-01-18,56500,56800,55100,55900,36164,439628.0,7864540.0
2019-01-21,56100,58500,55300,57800,60144,454570.0,7864540.0
2019-01-22,57800,58900,56400,56800,38918,446706.0,7864540.0
2019-01-23,56100,57600,56100,56300,29823,442774.0,7864540.0
2019-01-24,56500,57700,55900,57200,32244,449852.0,7864540.0
2019-01-25,57400,59300,56800,58400,49443,459289.0,7864540.0
2019-01-28,58400,59500,58000,59000,43126,464008.0,7864540.0
2019-01-29,58300,58700,56700,57600,36017,452998.0,7864540.0
2019-01-30,57100,58300,56500,57000,35575,448279.0,7864540.0
2019-01-31,57200,57400,56000,56000,35077,440414.0,7864540.0
2019-02-01,55900,57800,55800,56200,40314,441987.0,7864540.0
2019-02-07,56500,56800,55500,56100,24793,441201.0,7864540.0
2019-02-08,56100,56100,54900,54900,31672,431763.0,7864540.0
2019-02-11,54900,55200,53200,54100,36292,425472.0,7864540.0
2019-02-12,54500,57900,54200,56300,79103,442774.0,7864540.0
2019-02-13,57000,58100,56500,57700,49945,453784.0,7864540.0
2019-02-14,58200,69000,58000,68300,421789,537148.0,7864540.0
2019-02-15,69000,69800,65300,65800,181931,517487.0,7864540.0
2019-02-18,66200,66600,64000,65600,91042,515914.0,7864540.0
2019-02-19,66400,67900,64800,65600,117034,515914.0,7864540.0
2019-02-20,65900,68600,65300,68100,106709,535575.0,7864540.0
2019-02-21,68600,70600,67200,67600,121734,531643.0,7864540.0
2019-02-22,67300,67300,65400,65800,61935,517487.0,7864540.0
2019-02-25,66100,68000,66100,66800,55608,525351.0,7864540.0
2019-02-26,67000,67900,65700,65700,43114,516700.0,7864540.0
2019-02-27,65400,66200,63700,64600,58478,508049.0,7864540.0
2019-02-28,64800,68900,64000,64700,125232,508836.0,7864540.0
2019-03-04,66200,68300,66100,67700,71044,532429.0,7864540.0
2019-03-05,68000,68500,66400,66600,53458,523778.0,7864540.0
2019-03-06,66900,69600,65800,66100,97421,519846.0,7864540.0
2019-03-07,66100,68400,65200,65700,64629,516700.0,7864540.0
2019-03-08,65200,67600,64800,67600,60711,531643.0,7864540.0
2019-03-11,68000,69900,67500,68700,95666,540294.0,7864540.0
2019-03-12,69500,70800,68500,68700,98148,540294.0,7864540.0
2019-03-13,69300,70200,67900,68300,59937,537148.0,7864540.0
2019-03-14,69100,69400,67000,67000,77216,526924.0,7864540.0
2019-03-15,66900,67400,65100,65800,57363,517487.0,7864540.0
2019-03-18,65600,68300,65500,66300,46364,521419.0,7864540.0
2019-03-19,66300,67200,64600,64900,63119,510409.0,7864540.0
2019-03-20,64600,65000,60600,63600,67813,500185.0,7864540.0
2019-03-21,63700,65500,63000,63100,35256,496252.0,7864540.0
2019-03-22,64000,67900,61000,67500,66379,530856.0,7864540.0
2019-03-25,66400,71600,65200,67400,239673,530070.0,7864540.0
2019-03-26,68800,69500,66700,67200,77019,528497.0,7864540.0
2019-03-27,67400,68000,65800,66200,53008,520633.0,7864540.0
2019-03-28,66100,66100,61800,62000,80656,487601.0,7864540.0
2019-03-29,62000,63300,60400,62700,43645,493107.0,7864540.0
2019-04-01,62600,64600,62500,64300,32135,505690.0,7864540.0
2019-04-02,64500,65100,63300,63500,34865,499398.0,7864540.0
2019-04-03,63400,64300,62600,63300,32268,497825.0,7864540.0
2019-04-04,63700,65800,63000,63200,69910,497039.0,7864540.0
2019-04-05,63700,64400,62800,62900,24766,494680.0,7864540.0
2019-04-08,62800,63800,61000,61000,48300,479737.0,7864540.0
2019-04-09,60900,62200,60100,60800,39238,478164.0,7864540.0
2019-04-10,60500,62300,59800,61100,48653,480523.0,7864540.0
2019-04-11,61600,61700,60700,60900,20606,478950.0,7864540.0
2019-04-12,61000,61300,60000,60200,41051,473445.0,7864540.0
2019-04-15,60800,63300,60800,61800,82581,486029.0,7864540.0
2019-04-16,62500,62600,60100,60400,45079,475018.0,7864540.0
2019-04-17,60800,62000,60300,61000,49921,479737.0,7864540.0
2019-04-18,61100,61500,60100,60200,32026,473445.0,7864540.0
2019-04-19,60200,62300,60200,61900,42067,486815.0,7864540.0
2019-04-22,62100,62300,61200,61900,33206,486815.0,7864540.0
2019-04-23,63700,70000,62600,69900,542663,549731.0,7864540.0
2019-04-24,70300,71000,68100,69200,169165,544226.0,7864540.0
2019-04-25,68900,68900,66000,66800,118602,525351.0,7864540.0
2019-04-26,66100,66100,62800,62800,133430,511458.0,8144232.0
2019-04-29,62800,64200,62700,63100,53275,513901.0,8144232.0
2019-04-30,63400,63400,60500,61200,101355,498427.0,8144232.0
2019-05-02,60900,63200,60800,62500,71585,509014.0,8144232.0
2019-05-03,62500,63800,62400,62900,36966,512272.0,8144232.0
2019-05-07,62200,62200,60600,60700,55102,494355.0,8144232.0
2019-05-08,60300,61600,60200,60900,43059,495984.0,8144232.0
2019-05-09,60900,61200,56500,56600,87406,460964.0,8144232.0
2019-05-10,56500,58300,53200,56000,49667,456077.0,8144232.0
2019-05-13,55100,56000,51500,51600,68501,420242.0,8144232.0
2019-05-14,51000,53000,49550,50100,92141,408026.0,8144232.0
2019-05-15,50400,51700,50400,50800,61130,413727.0,8144232.0
2019-05-16,50400,51400,49750,50500,37514,411284.0,8144232.0
2019-05-17,51000,53300,50500,50900,50532,414541.0,8144232.0
2019-05-20,50900,51900,47500,47800,71960,389294.0,8144232.0
2019-05-21,48400,48900,47100,47300,51942,385222.0,8144232.0
2019-05-22,47950,48400,47400,47400,34968,386037.0,8144232.0
2019-05-23,47450,47550,45900,45900,41844,373820.0,8144232.0
2019-05-24,45300,46250,44200,44650,57697,363640.0,8144232.0
2019-05-27,44650,46350,44000,45750,39826,372599.0,8144232.0
2019-05-28,45750,49850,45600,49850,51951,405990.0,8144232.0
2019-05-29,48650,49000,47500,47600,40251,387665.0,8144232.0
2019-05-30,47650,48400,46900,47300,31678,385222.0,8144232.0
2019-05-31,47300,48800,46700,48150,31270,392145.0,8144232.0
2019-06-03,47700,47700,47050,47350,27134,385629.0,8144232.0
2019-06-04,47000,48450,47000,47900,22210,390109.0,8144232.0
2019-06-05,48400,48900,47750,48000,25011,390923.0,8144232.0
2019-06-07,48200,48600,47350,47850,29186,389702.0,8144232.0
2019-06-10,48000,48200,47000,47600,26493,387665.0,8144232.0
2019-06-11,47600,50200,47600,50000,75790,407212.0,8144232.0
2019-06-12,49950,50200,48850,49350,32471,401918.0,8144232.0
2019-06-13,49350,50600,49000,49300,41533,401511.0,8144232.0
2019-06-14,49000,50400,48750,48750,24951,397031.0,8144232.0
2019-06-17,49000,49000,47800,47900,22501,390109.0,8144232.0
2019-06-18,48150,49000,48150,48500,20641,394995.0,8144232.0
2019-06-19,49100,50600,48850,49400,40592,402325.0,8144232.0
2019-06-20,49400,51100,49200,51000,64969,415356.0,8144232.0
2019-06-21,50500,50900,49800,49900,29197,406397.0,8144232.0
2019-06-24,50000,51000,49450,50600,26884,412098.0,8144232.0
2019-06-25,50600,53100,50400,50900,69045,414541.0,8144232.0
2019-06-26,51400,51700,49700,50800,46960,413727.0,8144232.0
2019-06-27,50400,51800,50000,50600,30128,412098.0,8144232.0
2019-06-28,50600,51600,49350,49650,25897,404361.0,8144232.0
2019-07-01,49650,50600,48550,49000,28331,399067.0,8144232.0
2019-07-02,49000,49100,47200,48000,44989,390923.0,8144232.0
2019-07-03,48000,48900,47400,47800,26951,389294.0,8144232.0
2019-07-04,47900,48850,47200,47800,31180,389294.0,8144232.0
2019-07-05,48150,48950,47950,48500,22153,394995.0,8144232.0
2019-07-08,48000,48400,44400,44400,72786,361604.0,8144232.0
2019-07-09,43750,45000,42300,42300,55742,344501.0,8144232.0
2019-07-10,42300,44500,42300,43800,30980,356717.0,8144232.0
2019-07-11,43800,45550,43800,45500,26836,370563.0,8144232.0
2019-07-12,45100,46500,44650,46300,19707,377078.0,8144232.0
2019-07-15,46350,46900,45250,46300,18222,377078.0,8144232.0
2019-07-16,45700,47250,45700,46700,19672,380336.0,8144232.0
2019-07-17,46700,46850,45000,45400,26485,369748.0,8144232.0
2019-07-18,44950,46100,44850,45550,20856,370970.0,8144232.0
2019-07-19,45250,46050,45250,46000,10811,374635.0,8144232.0
2019-07-22,46000,46350,45300,45850,11215,373413.0,8144232.0
2019-07-23,45850,47600,45850,46000,21759,374635.0,8144232.0
2019-07-24,45950,46850,45050,45500,13935,370563.0,8144232.0
2019-07-25,44850,45500,43650,43650,29846,355496.0,8144232.0
2019-07-26,42800,43700,42800,43150,13150,351424.0,8144232.0
2019-07-29,42600,42900,39100,39100,77997,318439.0,8144232.0
2019-07-30,38700,40650,38700,39800,46322,324140.0,8144232.0
2019-07-31,39450,40050,38450,39350,36487,320476.0,8144232.0
2019-08-01,38900,40200,38700,39650,23359,322919.0,8144232.0
2019-08-02,38200,39800,38150,38950,22522,317218.0,8144232.0
2019-08-05,39750,39750,33150,33150,87930,269981.0,8144232.0
2019-08-06,31800,33550,30900,31800,101892,258987.0,8144232.0
2019-08-07,31800,33550,31800,33450,62388,272425.0,8144232.0
2019-08-08,33350,36300,33350,34650,60828,282198.0,8144232.0
2019-08-09,34800,35850,34600,35100,26434,285863.0,8144232.0
2019-08-12,35800,36400,34950,35300,29365,287491.0,8144232.0
2019-08-13,34700,35850,34650,35650,37407,290342.0,8144232.0
2019-08-14,35650,39200,35650,37400,61708,304594.0,8144232.0
2019-08-16,37000,37400,35900,35900,32035,292378.0,8144232.0
2019-08-19,37000,37950,36200,37400,26715,304594.0,8144232.0
2019-08-20,37450,38500,37050,37600,21441,306223.0,8144232.0
2019-08-21,37300,39400,37150,39000,35755,317625.0,8144232.0
2019-08-22,39100,39800,38100,38100,18963,310295.0,8144232.0
2019-08-23,37700,39850,37350,39350,39867,320476.0,8144232.0
2019-08-26,37750,38550,37150,37150,39849,302558.0,8144232.0
