휴맥스홀딩스(028080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-16,8290,8330,8070,8280,17204,104142.0,12577506.0
2010-11-17,8190,8360,8100,8270,18171,104016.0,12577506.0
2010-11-18,8230,8310,8130,8300,42875,104393.0,12577506.0
2010-11-19,8260,8400,8230,8300,39220,104393.0,12577506.0
2010-11-22,8400,8400,8160,8160,59871,102632.0,12577506.0
2010-11-23,8160,8250,7920,8080,59036,101626.0,12577506.0
2010-11-24,7690,8000,7680,7960,55876,100117.0,12577506.0
2010-11-25,7970,8050,7940,7950,22704,99991.0,12577506.0
2010-11-26,7950,8050,7720,7730,28286,97224.0,12577506.0
2010-11-29,7700,7880,7700,7800,24645,98105.0,12577506.0
2010-11-30,7810,7950,7810,7850,18810,98733.0,12577506.0
2010-12-01,7810,8050,7810,7940,24852,99865.0,12577506.0
2010-12-02,8050,8050,7880,7880,32608,99111.0,12577506.0
2010-12-03,7930,8000,7720,7760,29724,97601.0,12577506.0
2010-12-06,7770,7880,7740,7790,16711,97979.0,12577506.0
2010-12-07,7880,7880,7690,7750,37952,97476.0,12577506.0
2010-12-08,7750,7870,7670,7680,32320,96595.0,12577506.0
2010-12-09,7710,7800,7600,7600,46434,95589.0,12577506.0
2010-12-10,7610,7680,7500,7650,31824,96218.0,12577506.0
2010-12-13,7710,7950,7660,7930,54634,99740.0,12577506.0
2010-12-14,7960,7960,7810,7920,36743,99614.0,12577506.0
2010-12-15,7890,7930,7810,7830,53400,98482.0,12577506.0
2010-12-16,7800,7860,7740,7760,38236,97601.0,12577506.0
2010-12-17,7740,7880,7740,7790,35585,97979.0,12577506.0
2010-12-20,7680,7710,7400,7460,72446,93828.0,12577506.0
2010-12-21,7550,7700,7550,7580,35737,95337.0,12577506.0
2010-12-22,7640,7660,7520,7530,14884,94709.0,12577506.0
2010-12-23,7550,7620,7500,7510,18173,94457.0,12577506.0
2010-12-24,7550,7610,7510,7560,16529,95086.0,12577506.0
2010-12-27,7570,7660,7550,7630,10997,95966.0,12577506.0
2010-12-28,7680,7700,7590,7700,17699,96847.0,12577506.0
2010-12-29,7450,7690,7440,7610,13640,95715.0,12577506.0
2010-12-30,7520,7670,7520,7620,14088,95841.0,12577506.0
2011-01-03,7690,7810,7660,7750,35649,97476.0,12577506.0
2011-01-04,7820,7950,7750,7910,54893,99488.0,12577506.0
2011-01-05,7860,7950,7830,7850,18961,98733.0,12577506.0
2011-01-06,7890,7950,7820,7880,28341,99111.0,12577506.0
2011-01-07,7900,7970,7820,7900,28595,99362.0,12577506.0
2011-01-10,7910,7940,7880,7920,41672,99614.0,12577506.0
2011-01-11,7920,7920,7800,7870,21558,98985.0,12577506.0
2011-01-12,7820,7950,7790,7810,18539,98230.0,12577506.0
2011-01-13,7820,7850,7720,7780,23704,97853.0,12577506.0
2011-01-14,7800,7830,7730,7740,28686,97350.0,12577506.0
2011-01-17,7700,7770,7590,7590,32411,95463.0,12577506.0
2011-01-18,7560,7640,7540,7570,25247,95212.0,12577506.0
2011-01-19,7570,7640,7560,7580,14076,95337.0,12577506.0
2011-01-20,7570,7650,7570,7620,15567,95841.0,12577506.0
2011-01-21,7610,7640,7410,7420,48769,93325.0,12577506.0
2011-01-24,7450,7450,7260,7280,44807,91564.0,12577506.0
2011-01-25,7290,7350,7150,7250,58271,91187.0,12577506.0
2011-01-26,7160,7310,7160,7200,34411,90558.0,12577506.0
2011-01-27,7250,7350,7250,7320,34888,92067.0,12577506.0
2011-01-28,7270,7390,7180,7210,45791,90684.0,12577506.0
2011-01-31,7090,7190,7040,7080,59100,89049.0,12577506.0
2011-02-01,7110,7180,7040,7040,24748,88546.0,12577506.0
2011-02-07,7050,7080,7010,7040,23483,88546.0,12577506.0
2011-02-08,7010,7120,7010,7100,41287,89300.0,12577506.0
2011-02-09,7110,7110,7030,7030,18710,88420.0,12577506.0
2011-02-10,7030,7090,7000,7040,10589,88546.0,12577506.0
2011-02-11,7010,7100,6920,6980,19846,87791.0,12577506.0
2011-02-14,6980,7000,6900,6940,28939,87288.0,12577506.0
2011-02-15,6940,6950,6770,6840,33899,86030.0,12577506.0
2011-02-16,6820,7200,6820,7180,69878,90306.0,12577506.0
2011-02-17,7220,7230,7060,7200,38715,90558.0,12577506.0
2011-02-18,7240,7600,7120,7470,89030,93954.0,12577506.0
2011-02-21,7480,7720,7480,7600,80404,95589.0,12577506.0
2011-02-22,7600,7700,7430,7580,45484,95337.0,12577506.0
2011-02-23,7580,7620,7460,7470,47546,93954.0,12577506.0
2011-02-24,7450,7590,7420,7560,33236,95086.0,12577506.0
2011-02-25,7590,7600,7500,7540,26451,94834.0,12577506.0
2011-02-28,7580,7640,7470,7490,20658,94206.0,12577506.0
2011-03-02,7490,7550,7410,7490,25890,94206.0,12577506.0
2011-03-03,7460,7560,7450,7560,20462,95086.0,12577506.0
2011-03-04,7590,7610,7520,7600,21070,95589.0,12577506.0
2011-03-07,7590,7590,7450,7470,21009,93954.0,12577506.0
2011-03-08,7430,7550,7410,7550,22108,94960.0,12577506.0
2011-03-09,7600,7640,7550,7560,21024,95086.0,12577506.0
2011-03-10,7600,7600,7500,7550,19051,94960.0,12577506.0
2011-03-11,7550,7570,7480,7570,14666,95212.0,12577506.0
2011-03-14,7540,7540,7290,7320,29383,92067.0,12577506.0
2011-03-15,7320,7470,7040,7310,38299,91942.0,12577506.0
2011-03-16,7160,7510,7160,7490,28568,94206.0,12577506.0
2011-03-17,7490,7620,7350,7600,35474,95589.0,12577506.0
2011-03-18,7640,7640,7480,7620,32065,95841.0,12577506.0
2011-03-21,7540,7640,7450,7510,59875,94457.0,12577506.0
2011-03-22,7520,7600,7500,7580,71234,95337.0,12577506.0
2011-03-23,7580,7640,7500,7610,50857,95715.0,12577506.0
2011-03-24,7610,7630,7510,7510,39831,94457.0,12577506.0
2011-03-25,7510,7550,7460,7480,4466,94080.0,12577506.0
2011-03-28,7400,7520,7250,7300,11864,91816.0,12577506.0
2011-03-29,7320,7450,7270,7300,12172,91816.0,12577506.0
2011-03-30,7400,7450,7320,7320,7695,92067.0,12577506.0
2011-03-31,7320,7470,7300,7360,11644,92570.0,12577506.0
2011-04-01,7360,7370,7300,7370,7780,92696.0,12577506.0
2011-04-04,7370,7380,7280,7350,12874,92445.0,12577506.0
2011-04-05,7350,7350,7240,7250,11561,91187.0,12577506.0
2011-04-06,7250,7250,7120,7180,21633,90306.0,12577506.0
2011-04-07,7110,7180,7110,7120,9385,89552.0,12577506.0
2011-04-08,7120,7190,7070,7130,14901,89678.0,12577506.0
2011-04-11,7130,7180,7120,7140,7399,89803.0,12577506.0
2011-04-12,6930,7120,6930,7090,19441,89175.0,12577506.0
2011-04-13,7080,7280,7050,7250,22311,91187.0,12577506.0
2011-04-14,7150,7270,7140,7240,6221,91061.0,12577506.0
2011-04-15,7170,7260,7150,7220,4252,90810.0,12577506.0
2011-04-18,7130,7210,7120,7170,8071,90181.0,12577506.0
2011-04-19,7010,7180,7010,7140,12251,89803.0,12577506.0
2011-04-20,7190,7190,7110,7120,4487,89552.0,12577506.0
2011-04-21,7110,7150,7000,7100,20060,89300.0,12577506.0
2011-04-22,7020,7130,6980,7100,11361,89300.0,12577506.0
2011-04-25,7100,7130,7020,7100,20960,89300.0,12577506.0
2011-04-26,7020,7100,6970,7040,15219,88546.0,12577506.0
2011-04-27,7050,7110,6980,7060,12941,88797.0,12577506.0
2011-04-28,7060,7090,7030,7070,11841,88923.0,12577506.0
2011-04-29,7010,7080,6990,7070,8891,88923.0,12577506.0
2011-05-02,7000,7070,7000,7010,19110,88168.0,12577506.0
2011-05-03,7020,7080,6990,7060,14183,88797.0,12577506.0
2011-05-04,7060,7060,6970,6970,12795,87665.0,12577506.0
2011-05-06,7050,7050,6920,7000,11702,88043.0,12577506.0
2011-05-09,6980,7040,6910,6950,9530,87414.0,12577506.0
2011-05-11,7130,7130,6940,6950,6733,87414.0,12577506.0
2011-05-12,6950,7000,6900,6950,6128,87414.0,12577506.0
2011-05-13,6950,7000,6940,6980,2507,87791.0,12577506.0
2011-05-16,6980,6980,6890,6890,4410,86659.0,12577506.0
2011-05-17,6900,6940,6820,6900,1410,86785.0,12577506.0
2011-05-18,6900,6900,6630,6650,14742,83640.0,12577506.0
2011-05-19,6690,6690,6200,6260,19341,78735.0,12577506.0
2011-05-20,6260,6400,6150,6250,9601,78609.0,12577506.0
2011-05-23,6250,6390,6100,6200,19591,77981.0,12577506.0
2011-05-24,6120,6260,6120,6220,15085,78232.0,12577506.0
2011-05-25,6180,6290,6180,6220,14481,78232.0,12577506.0
2011-05-26,6170,6440,6170,6300,8318,79238.0,12577506.0
2011-05-27,6300,6390,6300,6340,4948,79741.0,12577506.0
2011-05-30,6340,6380,6340,6370,7843,80119.0,12577506.0
2011-05-31,6370,6430,6340,6430,4819,80873.0,12577506.0
2011-06-01,6430,6430,6400,6430,11689,80873.0,12577506.0
2011-06-02,6430,6470,6400,6400,17206,80496.0,12577506.0
2011-06-03,6400,6430,6400,6430,6988,80873.0,12577506.0
2011-06-07,6430,6430,6240,6380,1999,80244.0,12577506.0
2011-06-08,6180,6380,6180,6220,3241,78232.0,12577506.0
2011-06-09,6220,6350,6010,6010,29636,75591.0,12577506.0
2011-06-10,6040,6150,6020,6060,8610,76220.0,12577506.0
2011-06-13,6060,6100,5890,5890,7013,74082.0,12577506.0
2011-06-14,5790,6180,5790,6020,3225,75717.0,12577506.0
2011-06-15,6020,6120,5930,6090,2754,76597.0,12577506.0
2011-06-16,6010,6030,5820,5980,2611,75213.0,12577506.0
2011-06-17,6000,6000,5830,5900,7864,74207.0,12577506.0
2011-06-20,5870,5980,5820,5920,1596,74459.0,12577506.0
2011-06-21,5800,5980,5800,5910,1504,74333.0,12577506.0
2011-06-22,5870,6080,5840,5940,6288,74710.0,12577506.0
2011-06-23,5920,5970,5800,5840,14235,73453.0,12577506.0
2011-06-24,5790,5990,5790,5960,1374,74962.0,12577506.0
2011-06-27,5950,5950,5820,5940,7710,74710.0,12577506.0
2011-06-28,5990,6000,5860,5960,1976,74962.0,12577506.0
2011-06-29,5990,5990,5860,5870,2507,73830.0,12577506.0
2011-06-30,5900,5960,5860,5930,3289,74585.0,12577506.0
2011-07-01,5930,6050,5920,6030,15000,75842.0,12577506.0
2011-07-04,6080,6080,5970,6050,7598,76094.0,12577506.0
2011-07-05,6100,6100,6000,6030,11384,75842.0,12577506.0
2011-07-06,6030,6050,6000,6040,3291,75968.0,12577506.0
2011-07-07,6000,6070,5980,6070,6679,76345.0,12577506.0
2011-07-08,6070,6130,6020,6130,5761,77100.0,12577506.0
2011-07-11,6170,6170,6040,6040,4750,75968.0,12577506.0
2011-07-12,6040,6040,5930,5930,7561,74585.0,12577506.0
2011-07-13,5920,6030,5880,5940,8138,74710.0,12577506.0
2011-07-14,5870,5990,5850,5930,8804,74585.0,12577506.0
2011-07-15,6000,6000,5880,5880,7560,73956.0,12577506.0
2011-07-18,5990,6030,5900,6020,17298,75717.0,12577506.0
2011-07-19,6020,6050,5950,6000,10004,75465.0,12577506.0
2011-07-20,6130,6620,6020,6340,67086,79741.0,12577506.0
2011-07-21,6450,6550,6350,6470,18668,81376.0,12577506.0
2011-07-22,6590,6590,6400,6480,9467,81502.0,12577506.0
2011-07-25,6580,6580,6400,6450,11887,81125.0,12577506.0
2011-07-26,6490,6580,6420,6550,14923,82383.0,12577506.0
2011-07-27,6550,6590,6470,6590,6667,82886.0,12577506.0
2011-07-28,6530,6560,6450,6550,3885,82383.0,12577506.0
2011-07-29,6590,6650,6300,6370,9037,80119.0,12577506.0
2011-08-01,6370,6450,6300,6450,3406,81125.0,12577506.0
2011-08-02,6300,6400,6250,6370,8630,80119.0,12577506.0
2011-08-03,6210,6350,6030,6150,8740,77352.0,12577506.0
2011-08-04,6070,6170,6040,6140,3378,77226.0,12577506.0
2011-08-05,5910,6000,5680,5740,11073,72195.0,12577506.0
2011-08-08,5470,5920,5100,5120,22123,64397.0,12577506.0
2011-08-09,4605,4900,4380,4635,36867,58297.0,12577506.0
2011-08-10,4675,5330,4675,5270,43683,66283.0,12577506.0
2011-08-11,4885,6060,4885,6060,76904,76220.0,12577506.0
2011-08-12,6290,6960,6230,6720,139079,84521.0,12577506.0
2011-08-16,6720,7150,6550,6950,85271,87414.0,12577506.0
2011-08-17,6770,7440,6770,7350,140472,92445.0,12577506.0
2011-08-18,7400,7590,7210,7450,142335,93702.0,12577506.0
2011-08-19,7420,7580,7130,7130,145497,89678.0,12577506.0
2011-08-22,7130,7250,6780,7110,105065,89426.0,12577506.0
2011-08-23,7110,7180,6800,6810,18455,85653.0,12577506.0
2011-08-24,6710,7190,6700,6920,6393,87036.0,12577506.0
2011-08-25,7090,7090,6710,6710,3187,84395.0,12577506.0
2011-08-26,6640,6900,6510,6900,15299,86785.0,12577506.0
2011-08-29,6950,6950,6770,6820,1549,85779.0,12577506.0
2011-08-30,6830,6830,6710,6730,5810,84647.0,12577506.0
2011-08-31,6660,6750,6660,6730,7565,84647.0,12577506.0
2011-09-01,6740,6990,6740,6820,3931,85779.0,12577506.0
2011-09-02,6860,6900,6700,6700,4444,84269.0,12577506.0
2011-09-05,6600,6740,6570,6640,10098,83515.0,12577506.0
2011-09-06,6640,6670,6540,6570,9466,82634.0,12577506.0
2011-09-07,6600,6650,6500,6650,1048,83640.0,12577506.0
2011-09-08,6650,6750,6610,6680,2344,84018.0,12577506.0
2011-09-09,6520,6640,6450,6600,7299,83012.0,12577506.0
2011-09-14,6500,6500,6330,6350,15068,79867.0,12577506.0
2011-09-15,6360,6750,6360,6400,1220,80496.0,12577506.0
2011-09-16,6350,6680,6350,6420,988,80748.0,12577506.0
2011-09-19,6450,6500,6210,6250,5512,78609.0,12577506.0
2011-09-20,6200,6400,6110,6200,5005,77981.0,12577506.0
2011-09-21,6160,6220,6120,6120,2466,76974.0,12577506.0
2011-09-22,6100,6160,6010,6090,2572,76597.0,12577506.0
2011-09-23,6000,6000,5600,5700,10921,71692.0,12577506.0
2011-09-26,5450,5900,5260,5260,8145,66158.0,12577506.0
2011-09-27,4935,5560,4935,5560,4815,69931.0,12577506.0
2011-09-28,5570,5740,5500,5520,4641,69428.0,12577506.0
2011-09-29,5520,5610,5500,5500,2061,69176.0,12577506.0
2011-09-30,5500,5650,5470,5500,3033,69176.0,12577506.0
2011-10-04,5490,5490,5100,5320,1906,66912.0,12577506.0
2011-10-05,5340,5510,5210,5330,1163,67038.0,12577506.0
2011-10-06,5490,5640,5300,5590,1829,70308.0,12577506.0
2011-10-07,5690,5690,5480,5500,5800,69176.0,12577506.0
2011-10-10,5640,5640,5460,5490,5015,69051.0,12577506.0
2011-10-11,5580,5700,5570,5600,2704,70434.0,12577506.0
2011-10-12,5510,5780,5510,5660,2466,71189.0,12577506.0
2011-10-13,5700,5920,5560,5790,4155,72824.0,12577506.0
2011-10-14,5790,5790,5660,5660,4189,71189.0,12577506.0
2011-10-17,5690,5940,5690,5900,6100,74207.0,12577506.0
2011-10-18,5890,6020,5800,6000,10386,75465.0,12577506.0
2011-10-19,5880,6090,5840,6090,8004,76597.0,12577506.0
2011-10-20,6100,6250,5920,6200,11760,77981.0,12577506.0
2011-10-21,6200,6300,5960,6010,6167,75591.0,12577506.0
2011-10-24,5970,6280,5970,6050,7254,76094.0,12577506.0
2011-10-25,6090,6240,6020,6090,2209,76597.0,12577506.0
2011-10-26,6090,6170,5990,6130,2937,77100.0,12577506.0
2011-10-27,6150,6210,6090,6150,3124,77352.0,12577506.0
2011-10-28,6150,6200,6050,6050,7798,76094.0,12577506.0
2011-10-31,6010,6190,6000,6070,1349,76345.0,12577506.0
2011-11-01,6070,6150,5950,6050,6333,76094.0,12577506.0
2011-11-02,6080,6080,5810,5920,3445,74459.0,12577506.0
2011-11-03,5980,5990,5880,5900,2951,74207.0,12577506.0
2011-11-04,5910,6100,5910,6060,1343,76220.0,12577506.0
2011-11-07,6060,6090,6010,6070,2076,76345.0,12577506.0
2011-11-08,5990,6120,5920,5920,1808,74459.0,12577506.0
2011-11-09,5920,6000,5910,5910,5054,74333.0,12577506.0
2011-11-10,5800,5870,5760,5760,9295,72446.0,12577506.0
2011-11-11,5850,5850,5660,5770,2567,72572.0,12577506.0
2011-11-14,5770,6020,5750,5790,3862,72824.0,12577506.0
2011-11-15,5980,5980,5730,5760,4474,72446.0,12577506.0
2011-11-16,5720,5820,5720,5750,5986,72321.0,12577506.0
2011-11-17,5750,5990,5750,5910,10418,74333.0,12577506.0
2011-11-18,5830,6150,5800,6090,13281,76597.0,12577506.0
2011-11-21,6090,6120,5950,5960,9176,74962.0,12577506.0
2011-11-22,5800,6090,5800,6020,16663,75717.0,12577506.0
2011-11-23,6020,6030,5900,5900,10873,74207.0,12577506.0
2011-11-24,6000,6000,5850,5930,5180,74585.0,12577506.0
2011-11-25,5980,5980,5620,5680,4935,71440.0,12577506.0
2011-11-28,5680,5940,5680,5790,5258,72824.0,12577506.0
2011-11-29,5750,5900,5700,5870,8210,73830.0,12577506.0
2011-11-30,5860,5860,5660,5660,3310,71189.0,12577506.0
2011-12-01,5810,5990,5720,5870,3923,73830.0,12577506.0
2011-12-02,5880,5950,5750,5880,341,73956.0,12577506.0
2011-12-05,5950,5950,5700,5930,5847,74585.0,12577506.0
2011-12-06,5810,5920,5810,5820,3816,73201.0,12577506.0
2011-12-07,5950,6110,5900,5960,14125,74962.0,12577506.0
2011-12-08,6000,6050,5710,5800,26464,72950.0,12577506.0
2011-12-09,5890,5920,5780,5780,3980,72698.0,12577506.0
2011-12-12,5930,5970,5830,5930,7770,74585.0,12577506.0
2011-12-13,5940,6000,5900,5950,10498,74836.0,12577506.0
2011-12-14,5950,6000,5910,5940,449,74710.0,12577506.0
2011-12-15,5920,5930,5830,5920,2855,74459.0,12577506.0
2011-12-16,5920,6000,5830,5910,3356,74333.0,12577506.0
2011-12-19,5920,5920,5630,5700,5335,71692.0,12577506.0
2011-12-20,5800,5820,5630,5660,5597,71189.0,12577506.0
2011-12-21,5800,5800,5700,5710,2532,71818.0,12577506.0
2011-12-22,5720,5820,5700,5760,4241,72446.0,12577506.0
2011-12-23,5730,5820,5730,5750,2808,72321.0,12577506.0
2011-12-26,5750,5820,5680,5680,11022,71440.0,12577506.0
2011-12-27,5770,5770,5640,5730,7992,72069.0,12577506.0
2011-12-28,5660,5750,5500,5580,9537,70182.0,12577506.0
2011-12-29,5600,5670,5560,5670,9816,71314.0,12577506.0
2012-01-02,6520,6520,6520,6520,17732,82005.0,12577506.0
2012-01-03,7490,7490,7490,7490,216985,94206.0,12577506.0
2012-01-04,7780,8610,7720,8150,1082430,102507.0,12577506.0
2012-01-05,7940,8780,7800,8130,545689,102255.0,12577506.0
2012-01-06,8130,8290,7750,8170,211347,102758.0,12577506.0
2012-01-09,7700,7890,7300,7450,193738,93702.0,12577506.0
2012-01-10,7600,7960,7450,7710,163054,96973.0,12577506.0
2012-01-11,7690,7690,7160,7200,104207,90558.0,12577506.0
2012-01-12,7140,7440,7070,7160,28428,90055.0,12577506.0
2012-01-13,7160,7320,6950,7180,53226,90306.0,12577506.0
2012-01-16,7080,7180,6900,7050,32178,88671.0,12577506.0
2012-01-17,7170,7190,7030,7160,24769,90055.0,12577506.0
2012-01-18,7160,7780,7110,7190,82460,90432.0,12577506.0
2012-01-19,7250,7270,7040,7100,30216,89300.0,12577506.0
2012-01-20,7100,7410,6980,7290,66703,91690.0,12577506.0
2012-01-25,7150,7150,6730,6920,79480,87036.0,12577506.0
2012-01-26,6830,6970,6800,6810,28343,85653.0,12577506.0
2012-01-27,6870,6870,6710,6710,27661,84395.0,12577506.0
2012-01-30,6780,6900,6690,6700,22911,84269.0,12577506.0
2012-01-31,6660,6800,6660,6700,21116,84269.0,12577506.0
2012-02-01,6780,6860,6700,6840,18371,86030.0,12577506.0
2012-02-02,6940,7090,6910,6960,93170,87539.0,12577506.0
2012-02-03,6900,7080,6680,6850,48353,86156.0,12577506.0
2012-02-06,7030,7030,6710,6800,99836,85527.0,12577506.0
2012-02-07,6810,6910,6750,6810,48201,85653.0,12577506.0
2012-02-08,6810,6830,6630,6740,34360,84772.0,12577506.0
2012-02-09,6740,6840,6680,6800,50491,85527.0,12577506.0
2012-02-10,6830,6830,6670,6670,63863,83892.0,12577506.0
2012-02-13,6700,6800,6690,6740,25599,84772.0,12577506.0
2012-02-14,6670,6780,6660,6680,68631,84018.0,12577506.0
2012-02-15,6710,6750,6660,6690,40158,84144.0,12577506.0
2012-02-16,6680,6700,6600,6670,29654,83892.0,12577506.0
2012-02-17,6650,6850,6650,6800,46455,85527.0,12577506.0
2012-02-20,6850,6850,6720,6800,26097,85527.0,12577506.0
2012-02-21,6810,7310,6750,7100,269360,89300.0,12577506.0
2012-02-22,7100,7170,7000,7100,35250,89300.0,12577506.0
2012-02-23,7100,7100,6900,7000,31966,88043.0,12577506.0
2012-02-24,6890,7090,6800,6990,36880,87917.0,12577506.0
2012-02-27,6990,7080,6850,7080,30282,89049.0,12577506.0
2012-02-28,7100,7140,6970,7060,39086,88797.0,12577506.0
2012-02-29,7020,7120,6960,7040,19250,88546.0,12577506.0
2012-03-02,7110,7110,6860,6860,44840,86282.0,12577506.0
2012-03-05,6910,6920,6600,6700,67114,84269.0,12577506.0
2012-03-06,6690,6730,6440,6460,63312,81251.0,12577506.0
2012-03-07,6460,6530,6230,6230,78263,78358.0,12577506.0
2012-03-08,6200,6350,6200,6330,48401,79616.0,12577506.0
2012-03-09,6330,6390,6270,6360,8840,79993.0,12577506.0
2012-03-12,6390,6480,6310,6380,18889,80244.0,12577506.0
2012-03-13,6450,6460,6350,6400,9643,80496.0,12577506.0
2012-03-14,6480,6500,6370,6390,16596,80370.0,12577506.0
2012-03-15,6400,6430,6310,6310,23813,79364.0,12577506.0
2012-03-16,6320,6430,6300,6300,19716,79238.0,12577506.0
2012-03-19,6350,6430,6300,6360,15965,79993.0,12577506.0
2012-03-20,6360,6400,6250,6320,17982,79490.0,12577506.0
2012-03-21,6350,6350,6250,6340,10822,79741.0,12577506.0
2012-03-22,6300,6340,6230,6300,16967,79238.0,12577506.0
2012-03-23,6330,6330,6210,6280,15263,78987.0,12577506.0
2012-03-26,6250,6420,6240,6270,12807,78861.0,12577506.0
2012-03-27,6360,6360,6220,6270,3943,78861.0,12577506.0
2012-03-28,7000,7000,6350,6420,187267,80748.0,12577506.0
2012-03-29,6400,6420,6230,6240,59023,78484.0,12577506.0
2012-03-30,6210,6370,6210,6230,23583,78358.0,12577506.0
2012-04-02,6200,6350,6160,6300,15542,79238.0,12577506.0
2012-04-03,6330,6730,6300,6480,97279,81502.0,12577506.0
2012-04-04,6590,6640,6380,6460,37708,81251.0,12577506.0
2012-04-05,6470,6530,6250,6300,22368,79238.0,12577506.0
2012-04-06,6420,6440,6280,6380,14229,80244.0,12577506.0
2012-04-09,6360,6360,5720,5720,59838,71943.0,12577506.0
2012-04-10,5750,5850,5510,5760,45239,72446.0,12577506.0
2012-04-12,5700,6060,5670,5770,29883,72572.0,12577506.0
2012-04-13,5900,6190,5750,5940,34197,74710.0,12577506.0
2012-04-16,6260,6780,6260,6460,151579,81251.0,12577506.0
2012-04-17,6370,6380,6060,6100,65227,76723.0,12577506.0
2012-04-18,6140,6340,6110,6180,16565,77729.0,12577506.0
2012-04-19,6140,6230,5920,6060,11772,76220.0,12577506.0
2012-04-20,6030,6120,5860,5880,24637,73956.0,12577506.0
2012-04-23,5870,6000,5860,5990,9379,75339.0,12577506.0
2012-04-24,6000,6050,5820,5850,10761,73578.0,12577506.0
2012-04-25,5820,5950,5790,5810,8130,73075.0,12577506.0
2012-04-26,6000,6030,5800,5820,11122,73201.0,12577506.0
