에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-17,4931,5464,4832,5345,1090578,12826.0,16235511.0
2013-12-18,5334,5558,5080,5325,423566,12777.0,16235511.0
2013-12-19,5420,6008,5301,5406,744610,12972.0,16235511.0
2013-12-20,5437,5572,5218,5413,304084,12988.0,16235511.0
2013-12-23,5376,5461,5337,5447,177930,13070.0,16235511.0
2013-12-24,5465,5465,5251,5332,266369,12794.0,16235511.0
2013-12-26,5315,5355,5161,5176,209580,12420.0,16235511.0
2013-12-27,5140,5289,5035,5230,233514,12550.0,16235511.0
2013-12-30,5194,5289,5095,5210,78984,12501.0,16235511.0
2014-01-02,5169,5234,5140,5210,64185,12501.0,16235511.0
2014-01-03,5150,5229,4935,5210,165406,12501.0,16235511.0
2014-01-06,5209,5438,5204,5304,162774,12729.0,16235511.0
2014-01-07,5388,5388,5244,5359,112304,12859.0,16235511.0
2014-01-08,5402,5457,5243,5392,122973,12940.0,16235511.0
2014-01-09,5351,6192,5216,6198,952759,14872.0,16235511.0
2014-01-10,6284,6961,6224,6394,1768120,15343.0,16235511.0
2014-01-13,6500,6500,6077,6326,484329,15180.0,16235511.0
2014-01-14,6425,6425,6121,6211,228247,14904.0,16235511.0
2014-01-15,6136,6350,6121,6211,183327,14904.0,16235511.0
2014-01-16,6239,6239,6085,6130,131675,14709.0,16235511.0
2014-01-17,6105,6219,5880,6130,218624,14709.0,16235511.0
2014-01-20,6159,6179,6005,6110,130955,14661.0,16235511.0
2014-01-21,6135,6135,5946,6076,115329,14579.0,16235511.0
2014-01-22,6126,6126,5832,5947,121076,14271.0,16235511.0
2014-01-23,5937,5937,5718,5798,233497,13914.0,16235511.0
2014-01-24,5745,5800,5606,5656,101794,13573.0,16235511.0
2014-01-27,5632,5652,5368,5379,121865,12907.0,16235511.0
2014-01-28,5457,5502,5318,5413,138490,12988.0,16235511.0
2014-01-29,5429,5708,5415,5629,108132,13508.0,16235511.0
2014-02-03,5559,5668,5459,5514,55072,13232.0,16235511.0
2014-02-04,5383,5513,5374,5474,37705,13135.0,16235511.0
2014-02-05,5407,5477,5362,5392,76601,12940.0,16235511.0
2014-02-06,5342,5446,5302,5372,73087,12891.0,16235511.0
2014-02-07,5402,5447,5198,5223,80866,12534.0,16235511.0
2014-02-10,5273,5537,5268,5359,59247,12859.0,16235511.0
2014-02-11,5378,5378,4940,5074,151350,12177.0,16235511.0
2014-02-12,5118,5173,5003,5108,102860,12258.0,16235511.0
2014-02-13,5183,5183,4845,4980,139047,11949.0,16235511.0
2014-02-14,4996,4996,4802,4912,128292,11787.0,16235511.0
2014-02-17,4867,4932,4733,4932,68415,11836.0,16235511.0
2014-02-18,4958,4983,4580,4655,222734,11170.0,16235511.0
2014-02-19,4643,4793,4623,4763,78960,11430.0,16235511.0
2014-02-20,4726,4795,4651,4736,53284,11365.0,16235511.0
2014-02-21,4786,4786,4661,4756,53574,11414.0,16235511.0
2014-02-24,4793,4858,4723,4784,22245,11479.0,16235511.0
2014-02-25,4842,4882,4728,4838,47382,11608.0,16235511.0
2014-02-26,4893,4893,4773,4878,55871,11706.0,16235511.0
2014-02-27,4908,4908,4769,4824,30313,11576.0,16235511.0
2014-02-28,4840,4860,4581,4716,93131,11316.0,16235511.0
2014-03-03,4790,4924,4626,4885,97850,11722.0,16235511.0
2014-03-04,4897,4897,4663,4838,60325,11608.0,16235511.0
2014-03-05,4837,4837,4752,4838,20548,11608.0,16235511.0
2014-03-06,4844,4844,4695,4770,62121,11446.0,16235511.0
2014-03-07,4759,4813,4674,4804,83764,11527.0,16235511.0
2014-03-10,4779,4788,4589,4635,131710,11121.0,16235511.0
2014-03-11,4592,4692,4592,4702,149250,11284.0,16235511.0
2014-03-12,4714,4749,4530,4560,170040,10943.0,16235511.0
2014-03-13,4554,4594,4449,4594,163132,11024.0,16235511.0
2014-03-14,4576,4650,4471,4526,116514,10862.0,16235511.0
2014-03-17,4616,4660,4098,4263,256691,10228.0,16235511.0
2014-03-18,4233,4318,4054,4229,215063,10147.0,16235511.0
2014-03-19,4205,4295,4155,4235,86314,10163.0,16235511.0
2014-03-20,4206,4793,4186,4371,933120,10488.0,16235511.0
2014-03-21,4395,4445,4271,4371,180295,10488.0,16235511.0
2014-03-24,4396,5013,4396,4939,1201806,11852.0,16235511.0
2014-03-25,4930,5129,4786,5020,579549,12047.0,16235511.0
2014-03-26,5069,5099,4815,5000,146229,11998.0,16235511.0
2014-03-27,4972,4972,4778,4878,186618,11706.0,16235511.0
2014-03-28,4724,4913,4724,4804,150267,11527.0,16235511.0
2014-03-31,4875,4875,4651,4736,106130,11365.0,16235511.0
2014-04-01,4724,4774,4660,4750,97635,11397.0,16235511.0
2014-04-02,4789,4998,4714,4824,148477,11576.0,16235511.0
2014-04-03,4818,4907,4693,4784,166588,11479.0,16235511.0
2014-04-04,4777,4897,4708,4838,119622,11608.0,16235511.0
2014-04-07,4830,5034,4820,4885,132333,11722.0,16235511.0
2014-04-08,4962,4962,4843,4953,34699,11884.0,16235511.0
2014-04-09,4996,5251,4902,5196,147162,12469.0,16235511.0
2014-04-10,5205,5668,5205,5589,614188,13411.0,16235511.0
2014-04-11,5476,5551,5282,5467,153637,13118.0,16235511.0
2014-04-14,5405,5525,5056,5196,158974,12469.0,16235511.0
2014-04-15,5188,5521,5133,5392,139944,12940.0,16235511.0
2014-04-16,5510,5535,5341,5406,86787,12972.0,16235511.0
2014-04-17,5469,5469,5270,5345,101842,12826.0,16235511.0
2014-04-18,5388,5403,5199,5264,70160,12631.0,16235511.0
2014-04-21,5332,5442,5148,5298,48688,12712.0,16235511.0
2014-04-22,5233,5377,5223,5318,15135,12761.0,16235511.0
2014-04-23,5271,5331,5137,5142,67787,12339.0,16235511.0
2014-04-24,5234,5249,5040,5189,94616,12453.0,16235511.0
2014-04-25,5232,5232,5058,5108,89721,12258.0,16235511.0
2014-04-28,5101,5201,5022,5027,75604,12063.0,16235511.0
2014-04-29,5024,5069,4989,5054,19049,12128.0,16235511.0
2014-04-30,5054,5169,4815,4905,59920,11771.0,16235511.0
2014-05-02,4873,4893,4729,4899,50825,11755.0,16235511.0
2014-05-07,4854,4854,4430,4655,37037,11170.0,16235511.0
2014-05-08,4720,4760,4551,4696,21662,11267.0,16235511.0
2014-05-09,4552,4597,4263,4398,261618,10553.0,16235511.0
2014-05-12,4545,4545,4187,4242,162167,10180.0,16235511.0
2014-05-13,4305,4305,4151,4161,114698,9985.0,16235511.0
2014-05-14,4124,4727,4095,4459,533151,10699.0,16235511.0
2014-05-15,4507,4507,4303,4398,93729,10553.0,16235511.0
2014-05-16,4389,4389,4230,4330,55741,10391.0,16235511.0
2014-05-19,4386,4386,4241,4391,36255,10537.0,16235511.0
2014-05-20,4388,4388,4189,4249,103136,10196.0,16235511.0
2014-05-21,4311,4311,4132,4222,46175,10131.0,16235511.0
2014-05-22,3952,4026,3907,3992,1027571,9579.0,16235511.0
2014-05-23,3990,4150,3985,4026,270473,9660.0,16235511.0
2014-05-26,4024,4024,3874,3945,225128,9889.0,16961911.0
2014-05-27,3904,4049,3904,3945,90431,9889.0,16961911.0
2014-05-28,4023,4023,3869,3924,158189,9838.0,16961911.0
2014-05-29,3990,3990,3840,3890,144753,9753.0,16961911.0
2014-05-30,3886,3886,3687,3762,173114,9431.0,16961911.0
2014-06-02,3934,4313,3934,4323,1066362,10839.0,16961911.0
2014-06-03,4313,4696,4133,4208,3268777,10550.0,16961911.0
2014-06-05,4203,4721,4203,4378,694573,10974.0,16961911.0
2014-06-09,4348,4348,4099,4229,276102,10601.0,16961911.0
2014-06-10,4161,4216,4061,4181,242506,10482.0,16961911.0
2014-06-11,4243,4627,4233,4323,711386,10839.0,16961911.0
2014-06-12,4395,4425,4211,4371,293492,10957.0,16961911.0
2014-06-13,4365,4425,4246,4371,132075,10957.0,16961911.0
2014-06-16,4656,5020,4477,5020,2032034,12586.0,16961911.0
2014-06-17,5465,5505,4753,4932,3533880,12365.0,16961911.0
2014-06-18,4753,5664,4753,5670,3224176,14214.0,16961911.0
2014-06-19,5704,6172,5450,5650,4111277,14163.0,16961911.0
2014-06-20,5843,6361,5679,5819,3866781,14587.0,16961911.0
2014-06-23,5807,5807,4945,4946,1745452,12399.0,16961911.0
2014-06-24,4968,5043,4565,4844,993881,12145.0,16961911.0
2014-06-25,4698,4897,4608,4838,539356,12128.0,16961911.0
2014-06-26,4936,5061,4672,4723,866369,11839.0,16961911.0
2014-06-27,4635,4860,4466,4790,413590,12009.0,16961911.0
2014-06-30,4706,4845,4626,4736,224675,11873.0,16961911.0
2014-07-01,4783,4783,4534,4540,312203,11381.0,16961911.0
2014-07-02,4541,4685,4391,4696,441723,11772.0,16961911.0
2014-07-03,4742,5021,4692,4702,311797,11789.0,16961911.0
2014-07-04,4675,4839,4635,4770,117843,11958.0,16961911.0
2014-07-07,4762,4887,4608,4648,174844,11653.0,16961911.0
2014-07-08,4706,4706,4507,4567,238759,11449.0,16961911.0
2014-07-09,4566,4730,4431,4526,258460,11348.0,16961911.0
2014-07-10,4524,4589,4429,4594,110058,11517.0,16961911.0
2014-07-11,4584,4678,4285,4330,264088,10856.0,16961911.0
2014-07-14,4359,4499,4275,4499,263815,11280.0,16961911.0
2014-07-15,4524,4589,4409,4594,201711,11517.0,16961911.0
2014-07-16,4729,5107,4395,4466,941807,11195.0,16961911.0
2014-07-17,4422,4506,4322,4357,147527,10923.0,16961911.0
2014-07-18,4320,4380,4191,4351,198646,10907.0,16961911.0
2014-07-21,4378,4483,4289,4438,63881,11127.0,16961911.0
2014-07-22,4444,4509,4305,4425,60057,11093.0,16961911.0
2014-07-23,4339,4633,4339,4479,284662,11229.0,16961911.0
2014-07-24,4656,4800,4462,4547,162657,11398.0,16961911.0
2014-07-25,4588,4727,4528,4628,451502,11602.0,16961911.0
2014-07-28,4718,4718,4479,4479,134776,11229.0,16961911.0
2014-07-29,4475,4540,4246,4391,206537,11008.0,16961911.0
2014-07-30,4448,4458,4329,4364,147681,10940.0,16961911.0
2014-07-31,4398,4398,4119,4175,261687,10465.0,16961911.0
2014-08-01,4090,4404,4065,4384,157952,10991.0,16961911.0
2014-08-04,4382,4422,4183,4378,99151,10974.0,16961911.0
2014-08-05,4324,4449,4274,4384,64913,10991.0,16961911.0
2014-08-06,4270,4330,3718,3728,466923,9346.0,16961911.0
2014-08-07,3426,3695,3426,3471,863640,8701.0,16961911.0
2014-08-08,3459,3509,2996,3051,499583,7650.0,16961911.0
2014-08-11,3053,3102,2699,2963,562335,7429.0,16961911.0
2014-08-12,2961,3100,2901,3031,178072,7599.0,16961911.0
2014-08-13,3036,3041,2926,3051,101643,7650.0,16961911.0
2014-08-14,3101,3499,2952,3505,830208,8786.0,16961911.0
2014-08-18,3577,3920,3447,3647,1997952,9142.0,16961911.0
2014-08-19,3753,3753,3385,3430,522869,8600.0,16961911.0
2014-08-20,3400,3575,3400,3451,157394,8651.0,16961911.0
2014-08-21,3445,3519,3395,3430,147686,8600.0,16961911.0
2014-08-22,3481,3501,3421,3491,96724,8752.0,16961911.0
2014-08-25,3456,3521,3346,3397,75895,8515.0,16961911.0
2014-08-26,3385,3434,3240,3410,139977,8549.0,16961911.0
2014-08-27,3438,3438,3363,3424,49663,8583.0,16961911.0
2014-08-28,3477,3931,3368,3931,1302289,9855.0,16961911.0
2014-08-29,4116,4350,3982,4107,1951001,10296.0,16961911.0
2014-09-01,4141,4141,3773,3917,423519,9821.0,16961911.0
2014-09-02,3807,3986,3792,3877,141170,9719.0,16961911.0
2014-09-03,3975,3975,3830,3890,185959,9753.0,16961911.0
2014-09-04,3723,3898,3713,3769,153193,9448.0,16961911.0
2014-09-05,3888,3888,3734,3809,51501,9550.0,16961911.0
2014-09-11,3853,3853,3713,3843,131377,9634.0,16961911.0
2014-09-12,3854,3854,3714,3809,73066,9550.0,16961911.0
2014-09-15,3881,3881,3603,3708,132599,9295.0,16961911.0
2014-09-16,3645,3884,3645,3755,78698,9414.0,16961911.0
2014-09-17,3746,3836,3686,3742,53179,9380.0,16961911.0
2014-09-18,3740,3810,3610,3681,87778,9227.0,16961911.0
2014-09-19,3640,3989,3640,3850,362254,9651.0,16961911.0
2014-09-22,3850,4055,3761,3911,347291,9804.0,16961911.0
2014-09-23,3908,3948,3779,3884,73914,9736.0,16961911.0
2014-09-24,3876,3876,3781,3836,72172,9617.0,16961911.0
2014-09-25,3858,3858,3739,3789,74519,9499.0,16961911.0
2014-09-26,3720,3770,3691,3701,81749,9278.0,16961911.0
2014-09-29,3787,3787,3588,3633,107614,9109.0,16961911.0
2014-09-30,3579,3654,3440,3525,138210,8837.0,16961911.0
2014-10-01,3616,3621,3416,3417,70537,8566.0,16961911.0
2014-10-02,3479,3479,3225,3464,99203,8684.0,16961911.0
2014-10-06,3220,3464,3220,3464,136061,8684.0,16961911.0
2014-10-07,3514,3514,3380,3410,39925,8549.0,16961911.0
2014-10-08,3376,3466,3362,3417,72892,8566.0,16961911.0
2014-10-10,3414,3478,3279,3369,53578,8447.0,16961911.0
2014-10-13,3358,3378,3059,3214,100751,8057.0,16961911.0
2014-10-14,3170,3309,3120,3180,80045,7972.0,16961911.0
2014-10-15,3170,3643,3170,3654,439426,9159.0,16961911.0
2014-10-16,3648,3753,3514,3559,212698,8922.0,16961911.0
2014-10-17,3530,3709,3470,3620,121581,9075.0,16961911.0
2014-10-20,3708,3708,3524,3654,111920,9159.0,16961911.0
2014-10-21,3609,3972,3609,3769,379759,9448.0,16961911.0
2014-10-22,3868,4316,3868,4127,1458289,10347.0,16961911.0
2014-10-23,3983,4083,3869,4093,463389,10262.0,16961911.0
2014-10-24,4085,4115,3961,4120,220200,10330.0,16961911.0
2014-10-27,4181,4729,4121,4540,1100959,11381.0,16961911.0
2014-10-28,4592,4592,4323,4398,247200,11025.0,16961911.0
2014-10-29,4395,4525,4231,4371,152974,10957.0,16961911.0
2014-10-30,4436,4481,4287,4337,173317,10873.0,16961911.0
2014-10-31,4324,4484,3931,3931,182229,9855.0,16961911.0
2014-11-03,4086,4271,3942,4276,233283,10720.0,16961911.0
2014-11-04,4251,4331,4132,4317,294543,10822.0,16961911.0
2014-11-05,4193,4332,4188,4283,142486,10737.0,16961911.0
2014-11-06,4307,4332,4188,4283,108314,10737.0,16961911.0
2014-11-07,4224,4647,4224,4533,421020,11364.0,16961911.0
2014-11-10,4610,5128,4525,4939,776778,12382.0,16961911.0
2014-11-11,5023,5033,4844,4939,175665,12382.0,16961911.0
2014-11-12,5088,5088,4914,4939,218267,12382.0,16961911.0
2014-11-13,4969,5014,4422,4811,240053,12060.0,16961911.0
2014-11-14,4796,4891,4527,4851,103236,12162.0,16961911.0
2014-11-17,4858,4918,4624,4635,192950,11619.0,16961911.0
2014-11-18,4724,4888,4604,4804,174318,12043.0,16961911.0
2014-11-19,4893,4893,4644,4804,171983,12043.0,16961911.0
2014-11-20,4850,4850,4152,4263,337022,10686.0,16961911.0
2014-11-21,4361,4540,4137,4506,171193,11297.0,16961911.0
2014-11-24,4524,4524,4151,4161,207618,10432.0,16961911.0
2014-11-25,4158,4237,3923,3999,347651,10024.0,16961911.0
2014-11-26,3974,4033,3779,3924,285893,9838.0,16961911.0
2014-11-27,3981,3981,3761,3857,225846,9668.0,16961911.0
2014-11-28,3950,3950,3781,3836,116171,9617.0,16961911.0
2014-12-01,3913,3913,3579,3694,172986,9261.0,16961911.0
2014-12-02,3781,3856,3582,3857,122142,9668.0,16961911.0
2014-12-03,3853,3908,3694,3863,81774,9685.0,16961911.0
2014-12-04,3778,3918,3778,3789,52256,9499.0,16961911.0
2014-12-05,3806,3870,3746,3816,57076,9567.0,16961911.0
2014-12-08,3852,3852,3663,3728,110202,9346.0,16961911.0
2014-12-09,3819,3894,3735,3755,119726,9414.0,16961911.0
2014-12-10,3746,3876,3717,3857,54522,9668.0,16961911.0
2014-12-11,3893,4426,3789,4432,1341546,11110.0,16961911.0
2014-12-12,4505,4918,4390,4635,1711663,11619.0,16961911.0
2014-12-15,4625,5053,4490,4750,1092968,11907.0,16961911.0
2014-12-16,4793,4793,4474,4499,414405,11280.0,16961911.0
2014-12-17,4638,4638,4285,4330,501085,10856.0,16961911.0
2014-12-18,4426,4461,4227,4357,166146,10923.0,16961911.0
2014-12-19,4355,4564,4320,4520,118840,11331.0,16961911.0
2014-12-22,4471,4611,4317,4526,138096,11348.0,16961911.0
2014-12-23,4569,4569,4409,4499,102408,11280.0,16961911.0
2014-12-24,4552,4581,4188,4208,190859,10550.0,16961911.0
2014-12-26,4218,4352,4128,4208,72336,10550.0,16961911.0
2014-12-29,4255,4319,4115,4215,135262,10567.0,16961911.0
2014-12-30,4312,4312,4053,4114,206964,10313.0,16961911.0
2015-01-02,4155,4155,4055,4120,66610,10330.0,16961911.0
2015-01-05,4119,4144,4010,4080,152911,10228.0,16961911.0
2015-01-06,4028,4088,3889,4019,183109,10075.0,16961911.0
2015-01-07,4009,4103,3979,4114,132514,10313.0,16961911.0
2015-01-08,4035,4299,4035,4215,175533,10567.0,16961911.0
2015-01-09,4246,4291,4126,4276,180400,10720.0,16961911.0
2015-01-12,4251,4290,4116,4181,159124,10482.0,16961911.0
2015-01-13,4173,4173,3998,4093,137148,10262.0,16961911.0
2015-01-14,4087,4087,3987,4033,234653,10109.0,16961911.0
2015-01-15,4044,4059,3924,4039,130784,10126.0,16961911.0
2015-01-16,4034,4054,3770,3890,195175,9753.0,16961911.0
2015-01-19,3887,3912,3792,3823,187353,9583.0,16961911.0
2015-01-20,3820,3875,3770,3870,111785,9702.0,16961911.0
2015-01-21,3864,3864,3630,3660,199409,9176.0,16961911.0
2015-01-22,3686,3686,3457,3552,281537,8905.0,16961911.0
2015-01-23,3612,3747,3552,3687,178844,9244.0,16961911.0
2015-01-26,3647,3856,3647,3762,97059,9431.0,16961911.0
2015-01-27,3750,3780,3645,3681,91556,9227.0,16961911.0
2015-01-28,3669,3709,3619,3694,110394,9261.0,16961911.0
2015-01-29,3741,3855,3646,3721,121401,9329.0,16961911.0
2015-01-30,3821,3841,3577,3593,207014,9007.0,16961911.0
2015-02-02,3584,3634,3535,3620,105644,9075.0,16961911.0
2015-02-03,3610,3744,3570,3735,207012,9363.0,16961911.0
2015-02-04,3744,3764,3645,3735,141396,9363.0,16961911.0
2015-02-05,3781,3781,3646,3742,55645,9380.0,16961911.0
2015-02-06,3773,4206,3733,3917,825646,9821.0,16961911.0
2015-02-09,3951,3951,3722,3762,196786,9431.0,16961911.0
2015-02-10,3724,3834,3645,3735,119812,9363.0,16961911.0
2015-02-11,3740,3960,3646,3796,282917,9516.0,16961911.0
2015-02-12,3784,3884,3640,3755,125805,9414.0,16961911.0
2015-02-13,3793,3818,3659,3769,123983,9448.0,16961911.0
2015-02-16,3796,4055,3741,3857,368003,9668.0,16961911.0
2015-02-17,3817,3917,3673,3823,147680,9583.0,16961911.0
2015-02-23,3824,3858,3639,3715,266357,9312.0,16961911.0
2015-02-24,3673,3723,3414,3484,887976,8735.0,16961911.0
2015-02-25,3492,3542,3383,3478,306016,8718.0,16961911.0
2015-02-26,3522,3522,3418,3498,161486,8769.0,16961911.0
2015-02-27,3480,3520,3446,3471,289057,8701.0,16961911.0
2015-03-02,3461,3610,3461,3566,239041,8939.0,16961911.0
2015-03-03,3534,3554,3415,3505,294876,8786.0,16961911.0
2015-03-04,3493,3548,3434,3539,280803,8871.0,16961911.0
2015-03-05,3567,3856,3522,3742,802280,9380.0,16961911.0
2015-03-06,3729,3748,3564,3694,248902,9261.0,16961911.0
2015-03-09,3692,3721,3612,3667,188079,9193.0,16961911.0
2015-03-10,3676,3676,3576,3627,195976,9092.0,16961911.0
2015-03-11,3590,3655,3546,3586,124955,8990.0,16961911.0
2015-03-12,3623,3772,3583,3728,173269,9346.0,16961911.0
2015-03-13,3764,3843,3609,3620,279423,9075.0,16961911.0
2015-03-16,3847,4151,3728,4161,373291,10432.0,16961911.0
2015-03-17,4773,4773,4773,4784,240064,11992.0,16961911.0
2015-03-18,5497,5497,4212,4357,6947052,10923.0,16961911.0
2015-03-19,4308,4393,4084,4154,1325063,10415.0,16961911.0
2015-03-20,4124,4253,4004,4060,541610,10177.0,16961911.0
2015-03-23,4220,4220,4001,4066,291099,10194.0,16961911.0
2015-03-24,3457,3621,3457,3457,1191382,8668.0,16961911.0
2015-03-25,3269,3518,3204,3424,1910023,8583.0,16961911.0
2015-03-26,3434,3593,3299,3464,720362,8684.0,16961911.0
2015-03-27,3441,3596,3416,3417,602255,8566.0,16961911.0
2015-03-30,3415,3480,3355,3430,276724,8600.0,16961911.0
2015-03-31,3425,3460,3365,3451,245293,8651.0,16961911.0
2015-04-01,3429,3569,3340,3579,306999,8973.0,16961911.0
2015-04-02,3514,3579,3400,3410,284482,8549.0,16961911.0
2015-04-03,3424,3464,3344,3390,314883,8498.0,16961911.0
2015-04-06,3366,3436,3366,3397,391500,8515.0,16961911.0
2015-04-07,3398,3573,3373,3518,456049,8820.0,16961911.0
2015-04-08,3510,3555,3460,3471,384808,8701.0,16961911.0
2015-04-09,3487,3676,3447,3627,390723,9092.0,16961911.0
2015-04-10,3616,3691,3566,3627,167050,9092.0,16961911.0
2015-04-13,3685,3685,3516,3606,273290,9041.0,16961911.0
2015-04-14,3588,3682,3533,3613,343788,9058.0,16961911.0
2015-04-15,3652,4025,3652,4026,1017391,10092.0,16961911.0
2015-04-16,3956,3956,3737,3782,565004,9482.0,16961911.0
2015-04-17,3755,3895,3715,3796,506864,9516.0,16961911.0
2015-04-20,3925,4179,3576,3627,2077709,9092.0,16961911.0
2015-04-21,3632,3682,3518,3687,342167,9244.0,16961911.0
2015-04-22,3680,3680,3416,3471,439820,8701.0,16961911.0
2015-04-23,3484,3514,3400,3410,299758,8549.0,16961911.0
2015-04-24,3407,3537,3407,3457,272176,8668.0,16961911.0
2015-04-27,3563,3777,3479,3728,513760,9346.0,16961911.0
2015-04-28,3670,3779,3575,3660,230634,9176.0,16961911.0
2015-04-29,3692,3732,3587,3593,283561,9007.0,16961911.0
2015-04-30,3576,3636,3546,3606,117320,9041.0,16961911.0
2015-05-04,3598,3658,3454,3484,119807,8735.0,16961911.0
2015-05-06,3471,3521,3381,3491,213922,8752.0,16961911.0
2015-05-07,3521,3580,3406,3491,317634,8752.0,16961911.0
2015-05-08,3549,3609,3440,3599,121229,9024.0,16961911.0
2015-05-11,3572,3681,3572,3647,56884,9142.0,16961911.0
2015-05-12,3691,3726,3586,3721,99610,9329.0,16961911.0
2015-05-13,4263,4263,3591,3606,3711285,9041.0,16961911.0
2015-05-14,3617,3642,3382,3383,916923,8481.0,16961911.0
2015-05-15,3410,3535,3390,3525,294074,8837.0,16961911.0
2015-05-18,3518,3533,3358,3424,399245,8583.0,16961911.0
2015-05-19,3380,3445,3326,3451,236908,8651.0,16961911.0
2015-05-20,3444,3483,3344,3369,105318,8447.0,16961911.0
2015-05-21,3381,3436,3347,3417,168592,8566.0,16961911.0
2015-05-22,3415,3434,3380,3410,106643,8549.0,16961911.0
2015-05-26,3406,3470,3406,3471,87486,8701.0,16961911.0
