코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-04-12,5651,5901,5547,5814,93351,333924.0,8453774.0
2007-04-13,6004,6129,5827,6078,71301,349141.0,8453774.0
2007-04-16,6180,6982,6180,6984,125474,401132.0,8453774.0
2007-04-17,7336,8020,6033,6844,244319,393100.0,8453774.0
2007-04-18,6769,7608,6769,7359,209236,422689.0,8453774.0
2007-04-19,7564,7579,7211,7344,64214,421843.0,8453774.0
2007-04-20,7285,7417,6850,7065,90034,405781.0,8453774.0
2007-04-23,6961,6982,6004,6131,187950,352100.0,8453774.0
2007-04-24,6180,6430,5681,6182,185702,355059.0,8453774.0
2007-04-25,6048,6408,5893,5895,73871,338574.0,8453774.0
2007-04-26,5901,6070,5011,5012,172120,287851.0,8453774.0
2007-04-27,5003,5371,4723,5026,105220,288696.0,8453774.0
2007-04-30,5039,5776,5039,5777,119334,331811.0,8453774.0
2007-05-02,6019,6637,5946,6638,100670,381265.0,8453774.0
2007-05-03,6733,7210,6284,6329,118794,363512.0,8453774.0
2007-05-04,6549,6681,6224,6446,65878,370275.0,8453774.0
2007-05-07,6526,6622,6320,6433,40545,369430.0,8453774.0
2007-05-08,6446,6843,6401,6439,85558,369853.0,8453774.0
2007-05-09,6475,6475,5886,6240,48852,358440.0,8453774.0
2007-05-10,6284,6320,5982,6078,49720,349141.0,8453774.0
2007-05-11,6033,6446,5923,6211,42811,356749.0,8453774.0
2007-05-14,6313,6460,6180,6188,26977,355481.0,8453774.0
2007-05-15,6284,6320,6137,6182,24218,355059.0,8453774.0
2007-05-16,6137,6328,6004,6137,26435,352522.0,8453774.0
2007-05-17,6387,6387,6107,6219,25238,357172.0,8453774.0
2007-05-18,6239,6239,6092,6108,25015,350832.0,8453774.0
2007-05-21,6033,6033,5813,5872,37057,337306.0,8453774.0
2007-05-22,5797,6137,5797,5983,31127,343646.0,8453774.0
2007-05-23,6033,6084,5886,5902,24233,338996.0,8453774.0
2007-05-25,5916,6261,5813,6167,37467,354213.0,8453774.0
2007-05-28,6313,6843,6254,6594,60485,378729.0,8453774.0
2007-05-29,6562,6622,6254,6314,54560,362667.0,8453774.0
2007-05-30,6269,6350,5988,6064,49999,348295.0,8453774.0
2007-05-31,6062,6203,5937,6145,35200,352945.0,8453774.0
2007-06-01,6070,6152,5946,6020,39390,345759.0,8453774.0
2007-06-04,6063,6063,5872,5895,39346,338574.0,8453774.0
2007-06-05,5923,6239,5923,5946,32390,341532.0,8453774.0
2007-06-07,5946,6239,5946,6093,37744,349986.0,8453774.0
2007-06-08,6033,6233,5968,6108,40453,350832.0,8453774.0
2007-06-11,6107,6284,6070,6152,35604,353368.0,8453774.0
2007-06-12,6114,6165,5952,5961,38071,342378.0,8453774.0
2007-06-13,6033,6033,5223,5622,131414,322934.0,8453774.0
2007-06-14,5805,5856,5665,5769,65985,331388.0,8453774.0
2007-06-15,6092,6092,5768,5872,37935,337306.0,8453774.0
2007-06-18,5886,5974,5681,5704,55723,327584.0,8453774.0
2007-06-19,5681,5695,5371,5519,68488,317017.0,8453774.0
2007-06-20,5533,5827,5459,5594,35517,321243.0,8453774.0
2007-06-21,5591,5783,5445,5667,20906,325470.0,8453774.0
2007-06-22,5710,5724,5445,5519,28262,317017.0,8453774.0
2007-06-25,5451,5672,5378,5461,18049,313635.0,8453774.0
2007-06-26,5423,5585,5423,5453,17763,313212.0,8453774.0
2007-06-27,5459,5474,5268,5343,16722,306872.0,8453774.0
2007-06-28,5364,6137,5364,6137,85623,352522.0,8453774.0
2007-06-29,6247,6695,6033,6152,103814,353368.0,8453774.0
2007-07-02,6320,6534,6180,6322,49021,363090.0,8453774.0
2007-07-03,6313,6695,6239,6403,68538,367739.0,8453774.0
2007-07-04,6475,6725,6371,6579,72509,377884.0,8453774.0
2007-07-05,6600,6740,6489,6491,37918,372811.0,8453774.0
2007-07-06,6416,6556,6313,6329,38000,363512.0,8453774.0
2007-07-09,6313,6644,6180,6491,37580,372811.0,8453774.0
2007-07-10,6585,7211,6549,6888,107396,395637.0,8453774.0
2007-07-11,6784,7358,6769,6947,64742,399018.0,8453774.0
2007-07-12,7063,7225,6908,7028,47737,403668.0,8453774.0
2007-07-13,7063,7153,6769,6815,43917,391410.0,8453774.0
2007-07-16,6769,6769,6475,6556,26047,376616.0,8453774.0
2007-07-18,6556,6622,6269,6624,37492,380420.0,8453774.0
2007-07-19,6695,7063,6637,6697,27400,384647.0,8453774.0
2007-07-20,6850,6887,6695,6881,18762,395214.0,8453774.0
2007-07-23,6887,7100,6828,7013,38446,402822.0,8453774.0
2007-07-24,7063,7130,6961,7094,31972,407472.0,8453774.0
2007-07-25,7020,7063,6902,6903,25921,396482.0,8453774.0
2007-07-26,6798,6953,6740,6858,27489,393946.0,8453774.0
2007-07-27,6489,6725,6489,6528,27184,374925.0,8453774.0
2007-07-30,6607,6740,6549,6697,13706,384647.0,8453774.0
2007-07-31,6755,6769,6534,6565,12807,377038.0,8453774.0
2007-08-01,6562,6769,6520,6528,15503,374925.0,8453774.0
2007-08-02,6534,6659,6482,6491,11681,372811.0,8453774.0
2007-08-03,6489,6622,6320,6359,14359,365203.0,8453774.0
2007-08-06,6365,6534,6254,6454,10574,370698.0,8453774.0
2007-08-07,6460,6549,6371,6395,8155,367316.0,8453774.0
2007-08-08,6460,6460,6247,6314,22636,362667.0,8453774.0
2007-08-09,6401,6401,6078,6123,19498,351677.0,8453774.0
2007-08-10,6180,6180,5791,5932,32448,340687.0,8453774.0
2007-08-13,6143,6143,5695,5696,31073,327161.0,8453774.0
2007-08-14,5672,5930,5606,5696,22286,327161.0,8453774.0
2007-08-16,5504,5585,4841,4857,46907,278975.0,8453774.0
2007-08-17,4848,5313,4841,5004,22794,287428.0,8453774.0
2007-08-20,5150,5430,5106,5299,20566,304336.0,8453774.0
2007-08-21,5349,5355,5202,5277,14162,303068.0,8453774.0
2007-08-22,5275,5805,5268,5594,19260,321243.0,8453774.0
2007-08-23,5636,5878,5591,5726,19607,328852.0,8453774.0
2007-08-24,5642,5710,5591,5652,7628,324625.0,8453774.0
2007-08-27,5651,5849,5651,5696,8908,327161.0,8453774.0
2007-08-28,5695,5732,5569,5667,17710,325470.0,8453774.0
2007-08-29,5394,5591,5378,5445,21207,312790.0,8453774.0
2007-08-30,5518,5695,5451,5600,11247,321666.0,8453774.0
2007-08-31,5577,6401,5577,6182,38065,355059.0,8453774.0
2007-09-03,6180,6298,5893,5983,17087,343646.0,8453774.0
2007-09-04,6026,6033,5717,5740,13498,329697.0,8453774.0
2007-09-05,5753,5886,5739,5740,14172,329697.0,8453774.0
2007-09-06,5672,5820,5600,5748,8712,330120.0,8453774.0
2007-09-07,5672,5805,5651,5659,8811,325048.0,8453774.0
2007-09-10,5489,6033,5459,5740,26476,329697.0,8453774.0
2007-09-11,5746,6033,5739,5836,13706,335192.0,8453774.0
2007-09-12,5946,5946,5481,5594,16122,321243.0,8453774.0
2007-09-13,5562,5739,5518,5594,13124,321243.0,8453774.0
2007-09-14,5672,5827,5591,5667,12270,325470.0,8453774.0
2007-09-17,5636,5791,5591,5681,14810,326316.0,8453774.0
2007-09-18,5724,5739,5636,5667,10522,325470.0,8453774.0
2007-09-19,5665,5776,5606,5674,17306,325893.0,8453774.0
2007-09-20,5739,5746,5533,5534,14425,317862.0,8453774.0
2007-09-21,5474,5739,5474,5696,11156,327161.0,8453774.0
2007-09-27,5695,5813,5547,5814,24712,333924.0,8453774.0
2007-09-28,5813,5878,5577,5667,19247,325470.0,8453774.0
2007-10-01,5665,5702,5415,5417,15257,311099.0,8453774.0
2007-10-02,5474,5629,5459,5594,11631,321243.0,8453774.0
2007-10-04,5591,5672,5371,5409,18421,310676.0,8453774.0
2007-10-05,5459,5459,5128,5211,28045,299264.0,8453774.0
2007-10-08,5217,5298,4576,4916,39702,282356.0,8453774.0
2007-10-09,4871,5113,4841,5078,24654,291655.0,8453774.0
2007-10-10,5077,5518,5077,5358,27008,307717.0,8453774.0
2007-10-11,5371,5423,5223,5299,10468,304336.0,8453774.0
2007-10-12,5298,5665,5223,5585,33171,320821.0,8453774.0
2007-10-15,6019,6416,5959,6255,66933,359285.0,8453774.0
2007-10-16,6195,6475,5946,6108,34782,350832.0,8453774.0
2007-10-17,6592,6695,6188,6211,92355,356749.0,8453774.0
2007-10-18,6033,6371,5768,5887,40269,338151.0,8453774.0
2007-10-19,5886,6173,5577,5887,29819,338151.0,8453774.0
2007-10-22,5739,5739,5562,5594,17146,321243.0,8453774.0
2007-10-23,5629,6004,5629,5961,11856,342378.0,8453774.0
2007-10-24,6100,6100,5856,6013,15315,345337.0,8453774.0
2007-10-25,6078,6387,6011,6248,29666,358863.0,8453774.0
2007-10-26,6247,6284,6078,6248,13979,358863.0,8453774.0
2007-10-29,6328,6460,6180,6403,25237,367739.0,8453774.0
2007-10-30,6460,6475,6195,6204,15830,356327.0,8453774.0
2007-10-31,6379,6379,6114,6182,14880,355059.0,8453774.0
2007-11-01,6062,6328,6062,6255,5478,359285.0,8453774.0
2007-11-02,6121,6284,6048,6182,15553,355059.0,8453774.0
2007-11-05,6137,6401,6137,6322,12278,363090.0,8453774.0
2007-11-06,6343,6446,6284,6418,18144,368585.0,8453774.0
2007-11-07,6549,6725,6489,6491,32425,372811.0,8453774.0
2007-11-08,6224,7328,6224,6933,55810,398173.0,8453774.0
2007-11-09,6843,7137,6843,6917,30374,397327.0,8453774.0
2007-11-12,6843,7049,6755,6992,30846,401554.0,8453774.0
2007-11-13,6924,7947,6924,7462,104345,428606.0,8453774.0
2007-11-14,7535,8580,7535,8580,103936,492855.0,8453774.0
2007-11-15,9345,9860,8829,9199,178378,528361.0,8453774.0
2007-11-16,9198,9565,8683,9567,74283,549495.0,8453774.0
2007-11-19,9845,10537,9698,10200,130723,585847.0,8453774.0
2007-11-20,10199,10626,9860,10494,91243,602754.0,8453774.0
2007-11-21,10507,10758,10199,10303,68992,591764.0,8453774.0
2007-11-22,10080,10287,8757,8757,112306,503000.0,8453774.0
2007-11-23,8786,9315,7535,8861,113064,508917.0,8453774.0
2007-11-26,9124,9198,8535,8698,34843,499618.0,8453774.0
2007-11-27,8389,9021,8241,8948,34951,513989.0,8453774.0
2007-11-28,9124,9241,8829,8919,22158,512299.0,8453774.0
2007-11-29,9124,9448,8800,9376,43213,538505.0,8453774.0
2007-11-30,9448,9565,8977,9273,46825,532588.0,8453774.0
2007-12-03,9300,9390,8624,8684,43468,498773.0,8453774.0
2007-12-04,8815,8815,8211,8213,47561,471721.0,8453774.0
2007-12-05,8064,9432,7785,9435,84417,541887.0,8453774.0
2007-12-06,9639,9757,8874,8978,78222,515680.0,8453774.0
2007-12-07,8903,9168,8580,8831,52043,507226.0,8453774.0
2007-12-10,8608,8697,8285,8360,103781,480174.0,8453774.0
2007-12-11,8550,9124,8535,8876,153783,509763.0,8453774.0
2007-12-12,9050,9477,8889,9405,70146,540196.0,8453774.0
2007-12-13,9404,9536,9109,9170,41528,526670.0,8453774.0
2007-12-14,9168,9345,9021,9184,39870,527515.0,8453774.0
2007-12-17,9198,9227,9007,9081,24039,521598.0,8453774.0
2007-12-18,8918,9139,8757,8978,41833,515680.0,8453774.0
2007-12-20,9095,9787,8992,9376,66982,538505.0,8453774.0
2007-12-21,9432,9581,9257,9273,32603,532588.0,8453774.0
2007-12-24,9124,9419,8889,9096,42970,522443.0,8453774.0
2007-12-26,8977,9271,8977,9199,44798,528361.0,8453774.0
2007-12-27,9545,10381,9059,10260,43982,498773.0,8453774.0
2007-12-28,10155,10414,9564,9564,32201,464958.0,8453774.0
2008-01-02,9911,10346,9737,9912,26809,481865.0,8453774.0
2008-01-03,9667,10066,9667,9842,10788,478484.0,8453774.0
2008-01-04,9841,10259,9790,10190,24220,495391.0,8453774.0
2008-01-07,9997,10398,9997,10121,19036,492010.0,8453774.0
2008-01-08,10085,10189,9998,9999,15689,486092.0,8453774.0
2008-01-09,9946,9946,9475,9773,21955,475102.0,8453774.0
2008-01-10,9633,9876,9545,9564,18151,464958.0,8453774.0
2008-01-11,9650,9650,8694,8694,42651,422689.0,8453774.0
2008-01-14,8711,9128,8502,8956,32483,435369.0,8453774.0
2008-01-15,8954,9181,8554,8581,27733,417194.0,8453774.0
2008-01-16,8416,8520,7676,8191,32336,398173.0,8453774.0
2008-01-17,8189,8868,8155,8617,23183,418885.0,8453774.0
2008-01-18,8363,8850,8137,8730,30192,502000.0,10000000.0
2008-01-21,8694,8816,8398,8416,17261,484000.0,10000000.0
2008-01-22,8068,8172,7546,7912,46596,455000.0,10000000.0
2008-01-23,8007,8380,7477,7651,26798,440000.0,10000000.0
2008-01-24,7755,8233,7676,8051,29562,463000.0,10000000.0
2008-01-25,8206,8433,8137,8355,20676,480500.0,10000000.0
2008-01-28,8328,8328,8042,8252,21368,474500.0,10000000.0
2008-01-29,8363,8468,8172,8330,32177,479000.0,10000000.0
2008-01-30,8459,8990,8459,8660,48324,498000.0,10000000.0
2008-01-31,8763,9302,8659,9216,34170,530000.0,10000000.0
2008-02-01,9215,9390,8868,8921,29742,513000.0,10000000.0
2008-02-04,9076,9719,8937,9599,26059,552000.0,10000000.0
2008-02-05,9581,9946,9493,9912,23878,570000.0,10000000.0
2008-02-11,9737,10329,9598,9877,41641,568000.0,10000000.0
2008-02-12,10015,10207,9719,9947,28526,572000.0,10000000.0
2008-02-13,10085,10815,9928,10746,38781,618000.0,10000000.0
2008-02-14,10763,11041,10572,10625,33512,611000.0,10000000.0
2008-02-15,10624,10989,10589,10972,30848,631000.0,10000000.0
2008-02-18,11111,11650,11094,11164,57328,642000.0,10000000.0
2008-02-19,11232,11337,10450,10451,47178,601000.0,10000000.0
2008-02-20,10520,10676,9998,10243,32011,589000.0,10000000.0
2008-02-21,10259,11129,10224,10781,34353,620000.0,10000000.0
2008-02-22,10920,10954,10520,10695,16526,615000.0,10000000.0
2008-02-25,10589,11249,10589,10677,23176,614000.0,10000000.0
2008-02-26,10798,11041,10658,10851,15107,624000.0,10000000.0
2008-02-27,10867,11215,10658,10868,27638,625000.0,10000000.0
2008-02-28,10867,11041,10781,10920,11370,628000.0,10000000.0
2008-02-29,10920,11302,10867,10938,17331,629000.0,10000000.0
2008-03-03,10729,11129,10693,11112,20457,639000.0,10000000.0
2008-03-04,11284,12259,11041,11703,92947,673000.0,10000000.0
2008-03-05,11720,12171,11685,11842,37530,681000.0,10000000.0
2008-03-06,11980,11980,11441,11599,39703,667000.0,10000000.0
2008-03-07,11720,11806,11354,11703,17848,673000.0,10000000.0
2008-03-10,11563,11702,11129,11129,30973,640000.0,10000000.0
2008-03-11,10972,11823,9459,11563,54197,665000.0,10000000.0
2008-03-12,11823,12363,11685,11773,45392,677000.0,10000000.0
2008-03-13,11946,11963,11615,11825,29214,680000.0,10000000.0
2008-03-14,11841,12189,11737,11825,34044,680000.0,10000000.0
2008-03-17,11980,12171,11772,12173,53142,700000.0,10000000.0
2008-03-18,12450,12606,12120,12311,37743,708000.0,10000000.0
2008-03-19,12345,12937,12259,12833,41192,738000.0,10000000.0
2008-03-20,12693,13128,12693,12799,30355,736000.0,10000000.0
2008-03-21,13023,13301,12937,13129,39394,755000.0,10000000.0
2008-03-24,13215,15093,13215,15059,102236,866000.0,10000000.0
2008-03-25,15145,16902,14346,14433,150008,830000.0,10000000.0
2008-03-26,14432,15058,14154,14294,65022,822000.0,10000000.0
2008-03-27,14363,14363,13215,13476,88483,775000.0,10000000.0
2008-03-28,13476,14172,13476,14172,41796,815000.0,10000000.0
2008-03-31,14310,15823,14276,15790,81949,908000.0,10000000.0
2008-04-01,16310,16536,15475,15651,56234,900000.0,10000000.0
2008-04-02,15893,16171,15563,15668,33632,901000.0,10000000.0
2008-04-03,15962,16310,15737,16311,53459,938000.0,10000000.0
2008-04-04,16223,16467,15685,15999,31130,920000.0,10000000.0
2008-04-07,16310,16310,15528,15963,34971,918000.0,10000000.0
2008-04-08,15997,15997,15563,15616,24194,898000.0,10000000.0
2008-04-10,15563,15997,15389,15790,22019,908000.0,10000000.0
2008-04-11,15997,15997,15580,15580,21183,896000.0,10000000.0
2008-04-14,15475,15911,15337,15720,20806,904000.0,10000000.0
2008-04-15,15806,15858,15685,15825,17194,910000.0,10000000.0
2008-04-16,15702,15980,15666,15825,13915,910000.0,10000000.0
2008-04-17,15911,15945,15685,15702,11909,903000.0,10000000.0
2008-04-18,15649,15771,15528,15616,18893,898000.0,10000000.0
2008-04-21,15685,15685,15197,15198,31113,874000.0,10000000.0
2008-04-22,15093,15111,14205,14868,46484,855000.0,10000000.0
2008-04-23,14849,16136,14849,16137,41239,928000.0,10000000.0
2008-04-24,16345,16362,15893,16033,26648,922000.0,10000000.0
2008-04-25,15997,16085,15737,15859,11509,912000.0,10000000.0
2008-04-28,15980,17005,15911,16450,47735,946000.0,10000000.0
2008-04-29,16623,16623,16119,16346,16215,940000.0,10000000.0
2008-04-30,16362,16658,15928,16137,20113,928000.0,10000000.0
2008-05-02,16171,16362,15893,16294,14363,937000.0,10000000.0
2008-05-06,16414,16519,15685,15842,18970,911000.0,10000000.0
2008-05-07,15980,16223,15493,15651,23823,900000.0,10000000.0
2008-05-08,15475,15997,15423,15999,15442,920000.0,10000000.0
2008-05-09,16171,16171,15615,15825,13355,910000.0,10000000.0
2008-05-13,15980,15980,15302,15477,23854,890000.0,10000000.0
2008-05-14,15475,15563,14849,15059,38269,866000.0,10000000.0
2008-05-15,15058,15737,14763,15320,28621,881000.0,10000000.0
2008-05-16,15319,15354,14624,14781,34963,850000.0,10000000.0
2008-05-19,14780,14937,13910,14172,52548,815000.0,10000000.0
2008-05-20,14066,14589,13927,14172,33472,815000.0,10000000.0
2008-05-21,13910,14171,13058,13512,62088,777000.0,10000000.0
2008-05-22,13250,13476,12693,12764,47864,734000.0,10000000.0
2008-05-23,12762,13875,11632,13598,96389,782000.0,10000000.0
2008-05-26,13945,14519,13754,14260,40315,820000.0,10000000.0
2008-05-27,14258,14937,14172,14920,27953,858000.0,10000000.0
2008-05-28,14954,15267,14519,14815,24184,852000.0,10000000.0
2008-05-29,14832,15458,14815,15407,25716,886000.0,10000000.0
2008-05-30,15423,15528,14971,15042,19937,865000.0,10000000.0
2008-06-02,14780,14920,14293,14433,18986,830000.0,10000000.0
2008-06-03,14693,14693,14276,14486,13886,833000.0,10000000.0
2008-06-04,14346,14606,14310,14468,7727,832000.0,10000000.0
2008-06-05,14501,14675,14432,14433,12155,830000.0,10000000.0
2008-06-09,14172,14415,13841,14329,13703,824000.0,10000000.0
2008-06-10,14276,15354,14258,15285,29865,879000.0,10000000.0
2008-06-11,15475,15545,15093,15546,24408,894000.0,10000000.0
2008-06-12,15232,15632,15128,15563,20780,895000.0,10000000.0
2008-06-13,15632,15632,15232,15320,11866,881000.0,10000000.0
2008-06-16,15267,15267,14815,15077,11556,867000.0,10000000.0
2008-06-17,14954,15302,14763,15303,14821,880000.0,10000000.0
2008-06-18,15075,15389,14989,15216,11776,875000.0,10000000.0
2008-06-19,15128,15267,15006,15007,7984,863000.0,10000000.0
2008-06-20,15128,15232,15006,15111,14891,869000.0,10000000.0
2008-06-23,14954,15267,14954,15146,12157,871000.0,10000000.0
2008-06-24,15302,16606,15302,15911,64633,915000.0,10000000.0
2008-06-25,16171,16259,15719,15720,18302,904000.0,10000000.0
2008-06-26,15789,15823,15319,15320,13596,881000.0,10000000.0
2008-06-27,15267,15302,14606,14920,21691,858000.0,10000000.0
2008-06-30,14815,15215,14710,14746,19684,848000.0,10000000.0
2008-07-01,14746,15075,14641,14694,12287,845000.0,10000000.0
2008-07-02,14658,14867,14050,14260,22408,820000.0,10000000.0
2008-07-03,14258,14867,13581,14851,21256,854000.0,10000000.0
2008-07-04,14710,15632,14710,15198,24013,874000.0,10000000.0
2008-07-07,15267,15267,14641,14711,10306,846000.0,10000000.0
2008-07-08,14954,15006,13735,14711,22781,846000.0,10000000.0
2008-07-09,14519,15041,14327,14572,10228,838000.0,10000000.0
2008-07-10,14346,14849,14346,14851,7663,854000.0,10000000.0
2008-07-11,14537,15771,14537,15546,26611,894000.0,10000000.0
2008-07-14,15737,15737,15128,15477,31444,890000.0,10000000.0
2008-07-15,15789,15789,14710,14763,38997,849000.0,10000000.0
2008-07-16,14763,14954,13389,13581,125192,781000.0,10000000.0
2008-07-17,13945,13963,12380,12381,60406,712000.0,10000000.0
2008-07-18,12502,13736,12433,13250,40929,762000.0,10000000.0
2008-07-21,13093,13510,12815,13042,27702,750000.0,10000000.0
2008-07-22,13041,13198,12311,12381,37468,712000.0,10000000.0
2008-07-23,12519,12693,12171,12451,27456,716000.0,10000000.0
2008-07-24,12745,12745,12363,12590,16478,724000.0,10000000.0
2008-07-25,12589,12589,11841,11860,29514,682000.0,10000000.0
2008-07-28,12120,12242,11720,11982,22893,689000.0,10000000.0
2008-07-29,11911,11911,10188,10868,95722,625000.0,10000000.0
2008-07-30,11198,11476,10693,10903,31225,627000.0,10000000.0
2008-07-31,10781,11058,9911,10260,46356,590000.0,10000000.0
2008-08-01,10172,10589,8780,10521,84968,605000.0,10000000.0
2008-08-04,10693,11372,10606,11008,41890,633000.0,10000000.0
2008-08-05,11040,11129,10676,10677,12612,614000.0,10000000.0
2008-08-06,10867,10954,10085,10486,22554,603000.0,10000000.0
2008-08-07,10485,10555,10172,10364,13215,596000.0,10000000.0
2008-08-08,10155,10415,9928,10364,13601,596000.0,10000000.0
2008-08-11,10555,10555,10085,10086,14106,580000.0,10000000.0
2008-08-12,10085,10085,9233,9390,28383,540000.0,10000000.0
2008-08-13,9233,9302,8676,8990,45672,517000.0,10000000.0
2008-08-14,9042,10329,9042,10329,34951,594000.0,10000000.0
2008-08-18,10624,10693,10033,10207,31820,587000.0,10000000.0
2008-08-19,9928,10867,9390,10434,42929,600000.0,10000000.0
2008-08-20,10155,10589,10155,10434,13726,600000.0,10000000.0
2008-08-21,10607,10607,9911,9912,17993,570000.0,10000000.0
2008-08-22,9667,9893,9390,9442,15876,543000.0,10000000.0
2008-08-25,9911,9911,9301,9564,9228,550000.0,10000000.0
2008-08-26,9407,9685,9215,9407,9821,541000.0,10000000.0
2008-08-27,9372,9598,9216,9216,10123,530000.0,10000000.0
2008-08-28,9250,10033,9233,9651,16027,555000.0,10000000.0
2008-08-29,9876,9893,9564,9564,8974,550000.0,10000000.0
2008-09-01,9233,9476,8520,8686,22119,499500.0,10000000.0
2008-09-02,8311,8625,7389,7391,82496,425000.0,10000000.0
2008-09-03,7111,7651,6312,7043,88951,405000.0,10000000.0
2008-09-04,7033,8093,6990,8095,38682,465500.0,10000000.0
2008-09-05,8093,9285,7755,8730,58115,502000.0,10000000.0
2008-09-08,8798,9128,8520,8521,38128,490000.0,10000000.0
2008-09-09,8407,8868,8407,8434,20833,485000.0,10000000.0
2008-09-10,8433,9111,8294,8764,25321,504000.0,10000000.0
2008-09-11,9042,9719,8954,9478,36588,545000.0,10000000.0
2008-09-12,9476,9807,9163,9651,17156,555000.0,10000000.0
2008-09-16,8694,9128,8206,8286,58105,476500.0,10000000.0
2008-09-17,8563,9094,8563,8956,21941,515000.0,10000000.0
2008-09-18,8520,8902,8259,8747,24707,503000.0,10000000.0
2008-09-19,9216,9476,8868,8868,18077,510000.0,10000000.0
2008-09-22,9128,9146,8728,8764,13806,504000.0,10000000.0
2008-09-23,8694,9424,8589,9268,27810,533000.0,10000000.0
2008-09-24,9528,9911,9268,9669,27878,556000.0,10000000.0
2008-09-25,9790,9790,9493,9686,15192,557000.0,10000000.0
2008-09-26,9841,9998,9581,9599,12465,552000.0,10000000.0
2008-09-29,9911,10085,9719,9912,20496,570000.0,10000000.0
2008-09-30,9371,10955,9268,9564,69020,550000.0,10000000.0
2008-10-01,9650,9911,9302,9738,18569,560000.0,10000000.0
2008-10-02,9737,9859,9598,9599,8865,552000.0,10000000.0
2008-10-06,9545,9545,8520,8694,25803,500000.0,10000000.0
2008-10-07,8225,8850,7946,8521,16938,490000.0,10000000.0
2008-10-08,8206,8520,7320,7408,35274,426000.0,10000000.0
