바이오스마트(038460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-27,3100,3440,3060,3160,70333,26750.0,8465280.0
2011-04-28,3105,3300,3105,3225,32100,27301.0,8465280.0
2011-04-29,3300,3300,3140,3230,41963,27343.0,8465280.0
2011-05-02,3230,3275,3000,3000,103545,25396.0,8465280.0
2011-05-03,3045,3045,2860,3020,72006,25565.0,8465280.0
2011-05-04,3020,3020,2950,2995,9312,25354.0,8465280.0
2011-05-06,2920,3000,2900,2985,16656,25269.0,8465280.0
2011-05-09,2955,2995,2875,2900,32370,24549.0,8465280.0
2011-05-11,2860,2950,2735,2835,53411,23999.0,8465280.0
2011-05-12,2820,2840,2700,2705,41067,22899.0,8465280.0
2011-05-13,2830,2830,2450,2590,181584,21925.0,8465280.0
2011-05-16,2600,2600,2480,2480,13304,20994.0,8465280.0
2011-05-17,2480,2580,2480,2580,54714,21840.0,8465280.0
2011-05-18,2580,2600,2390,2400,115389,20317.0,8465280.0
2011-05-19,2485,2485,2310,2380,37786,20147.0,8465280.0
2011-05-20,2430,2430,2200,2380,112464,20281.0,8521302.0
2011-05-23,2250,2375,2250,2315,77521,19727.0,8521302.0
2011-05-24,2400,2660,2305,2480,57956,21133.0,8521302.0
2011-05-25,2500,2525,2360,2360,63534,20110.0,8521302.0
2011-05-26,2380,2445,2350,2370,27710,23382.0,9865836.0
2011-05-27,2370,2725,2360,2725,188098,26884.0,9865836.0
2011-05-30,2605,3100,2605,3070,305861,30288.0,9865836.0
2011-05-31,2930,3090,2930,3010,87785,29696.0,9865836.0
2011-06-01,3010,3195,3010,3195,146489,31521.0,9865836.0
2011-06-02,3060,3240,3060,3180,89761,31373.0,9865836.0
2011-06-03,3240,3395,3200,3295,288052,32508.0,9865836.0
2011-06-07,3225,3365,3200,3200,171716,31571.0,9865836.0
2011-06-08,3200,3230,2970,3085,144856,33893.0,10986284.0
2011-06-09,3020,3155,2930,2930,90563,32190.0,10986284.0
2011-06-10,3000,3300,3000,3240,350116,35596.0,10986284.0
2011-06-13,3300,3330,3170,3200,213596,35156.0,10986284.0
2011-06-14,3260,3280,3170,3280,134269,36035.0,10986284.0
2011-06-15,3380,3380,3140,3225,94040,35431.0,10986284.0
2011-06-16,3230,3245,3080,3240,104847,35596.0,10986284.0
2011-06-17,3250,3275,3100,3200,45134,35156.0,10986284.0
2011-06-20,3300,3300,3090,3120,45375,34277.0,10986284.0
2011-06-21,3190,3190,3060,3085,54729,33893.0,10986284.0
2011-06-22,3085,3130,3050,3060,52986,33618.0,10986284.0
2011-06-23,3110,3300,3035,3035,72979,33343.0,10986284.0
2011-06-24,3040,3100,2925,2975,48352,32684.0,10986284.0
2011-06-27,2975,3165,2935,2990,50987,32849.0,10986284.0
2011-06-28,2985,3145,2985,3140,86820,34497.0,10986284.0
2011-06-29,3180,3200,3085,3200,43660,35156.0,10986284.0
2011-06-30,3230,3230,3125,3160,52780,34717.0,10986284.0
2011-07-01,3185,3185,3100,3170,43124,34827.0,10986284.0
2011-07-04,3200,3290,3150,3255,141892,35760.0,10986284.0
2011-07-05,3270,3450,3270,3410,221407,37463.0,10986284.0
2011-07-06,3410,3695,3390,3630,296550,39880.0,10986284.0
2011-07-07,3580,3670,3550,3640,208240,39990.0,10986284.0
2011-07-08,3940,3940,3695,3765,320074,41363.0,10986284.0
2011-07-11,3810,4300,3760,3995,1554155,43890.0,10986284.0
2011-07-12,3995,4130,3775,3845,801745,42242.0,10986284.0
2011-07-13,3880,3890,3335,3400,586033,37353.0,10986284.0
2011-07-14,3400,3740,3285,3500,297046,38452.0,10986284.0
2011-07-15,3590,3590,3365,3425,257380,37628.0,10986284.0
2011-07-18,3450,3480,3385,3440,195753,37793.0,10986284.0
2011-07-19,3455,3460,3135,3315,434027,36420.0,10986284.0
2011-07-20,3315,3410,3200,3340,248258,36694.0,10986284.0
2011-07-21,3360,3360,3195,3345,235274,36749.0,10986284.0
2011-07-22,3345,3520,3345,3400,221269,37353.0,10986284.0
2011-07-25,3395,3450,3300,3410,109358,37463.0,10986284.0
2011-07-26,3280,3430,3280,3345,84958,36749.0,10986284.0
2011-07-27,3345,3375,3260,3305,114701,36310.0,10986284.0
2011-07-28,3275,3335,3220,3305,136534,36310.0,10986284.0
2011-07-29,3305,3355,3240,3275,162962,35980.0,10986284.0
2011-08-01,3275,3450,3160,3450,210062,37903.0,10986284.0
2011-08-02,3395,3425,3330,3410,113137,37463.0,10986284.0
2011-08-03,3405,3405,3260,3315,87044,36420.0,10986284.0
2011-08-04,3320,3390,3220,3220,70138,35376.0,10986284.0
2011-08-05,2920,3165,2820,3110,233241,34167.0,10986284.0
2011-08-08,2950,3110,2835,3015,166091,33124.0,10986284.0
2011-08-09,2970,2970,2565,2860,204272,31421.0,10986284.0
2011-08-10,2925,3160,2925,3100,187326,34057.0,10986284.0
2011-08-11,2760,3290,2760,3290,596007,36145.0,10986284.0
2011-08-12,3470,3570,3345,3440,1304525,37793.0,10986284.0
2011-08-16,3570,3595,3400,3430,654073,37683.0,10986284.0
2011-08-17,3445,3485,3220,3310,643462,36365.0,10986284.0
2011-08-18,3380,3750,3330,3660,2025770,40210.0,10986284.0
2011-08-19,3500,3605,3255,3330,668501,36584.0,10986284.0
2011-08-22,3480,3480,2860,3170,489780,34827.0,10986284.0
2011-08-23,3165,3290,2995,3080,953899,33838.0,10986284.0
2011-08-24,3150,3150,2975,3080,373975,33838.0,10986284.0
2011-08-25,3120,3230,2940,2955,472756,32464.0,10986284.0
2011-08-26,2955,2955,2675,2685,442618,29498.0,10986284.0
2011-08-29,2725,2830,2640,2800,162965,30762.0,10986284.0
2011-08-30,2805,2870,2710,2710,172887,29773.0,10986284.0
2011-08-31,2710,2780,2710,2745,121999,30157.0,10986284.0
2011-09-01,2790,2790,2680,2700,201094,29663.0,10986284.0
2011-09-02,2700,2740,2575,2620,132181,28784.0,10986284.0
2011-09-05,2550,2670,2390,2425,106718,26642.0,10986284.0
2011-09-06,2390,2460,2065,2310,258971,25378.0,10986284.0
2011-09-07,2330,2450,2200,2280,165909,25049.0,10986284.0
2011-09-08,2300,2440,2270,2375,166194,26092.0,10986284.0
2011-09-09,2320,2425,2320,2355,45695,25873.0,10986284.0
2011-09-14,2410,2415,2220,2220,64191,24390.0,10986284.0
2011-09-15,2280,2285,2020,2110,157842,23181.0,10986284.0
2011-09-16,2150,2420,2130,2320,296574,25488.0,10986284.0
2011-09-19,2290,2380,2265,2295,123898,25214.0,10986284.0
2011-09-20,2255,2390,2150,2390,215440,26257.0,10986284.0
2011-09-21,2360,2430,2320,2350,88939,25818.0,10986284.0
2011-09-22,2330,2350,2250,2350,122963,25818.0,10986284.0
2011-09-23,2150,2260,2150,2170,128351,23840.0,10986284.0
2011-09-26,2220,2220,1860,1950,226900,21423.0,10986284.0
2011-09-27,1855,2050,1855,1955,178671,21478.0,10986284.0
2011-09-28,1955,2015,1900,1955,94448,21478.0,10986284.0
2011-09-29,1950,1955,1810,1925,117016,21149.0,10986284.0
2011-09-30,1975,2060,1915,2035,113037,22357.0,10986284.0
2011-10-04,2010,2010,1875,1920,86042,21094.0,10986284.0
2011-10-05,1990,1990,1700,1865,99699,20489.0,10986284.0
2011-10-06,1865,1970,1865,1920,69882,21094.0,10986284.0
2011-10-07,1995,2170,1930,2115,96927,23236.0,10986284.0
2011-10-10,2115,2200,2055,2165,121434,23785.0,10986284.0
2011-10-11,2200,2225,2145,2205,92576,24225.0,10986284.0
2011-10-12,2205,2255,2180,2230,105914,24499.0,10986284.0
2011-10-13,2275,2275,2165,2235,70580,24554.0,10986284.0
2011-10-14,2260,2265,2050,2225,55058,24444.0,10986284.0
2011-10-17,2245,2345,2210,2260,71085,24829.0,10986284.0
2011-10-18,2260,2515,2210,2450,280006,26916.0,10986284.0
2011-10-19,2485,2540,2360,2450,186762,26916.0,10986284.0
2011-10-20,2470,2550,2385,2420,144866,26587.0,10986284.0
2011-10-21,2495,2570,2420,2455,221712,26971.0,10986284.0
2011-10-24,2500,2525,2430,2500,104541,27466.0,10986284.0
2011-10-25,2575,2575,2390,2400,75427,26367.0,10986284.0
2011-10-26,2370,2370,2275,2320,135754,25488.0,10986284.0
2011-10-27,2325,2390,2275,2325,126738,25543.0,10986284.0
2011-10-28,2380,2380,2270,2320,61897,25488.0,10986284.0
2011-10-31,2320,2370,2280,2315,87592,25433.0,10986284.0
2011-11-01,2325,2395,2255,2370,141268,26037.0,10986284.0
2011-11-02,2350,2350,2105,2300,79176,25268.0,10986284.0
2011-11-03,2380,2390,2250,2280,75865,25049.0,10986284.0
2011-11-04,2320,2370,2260,2310,98779,25378.0,10986284.0
2011-11-07,2305,2345,2275,2320,94613,25488.0,10986284.0
2011-11-08,2350,2350,2290,2315,93429,25433.0,10986284.0
2011-11-09,2330,2375,2290,2290,99683,25159.0,10986284.0
2011-11-10,2210,2280,2165,2280,117763,25049.0,10986284.0
2011-11-11,2290,2380,2250,2280,90168,25049.0,10986284.0
2011-11-14,2340,2340,2270,2285,78048,25104.0,10986284.0
2011-11-15,2320,2340,2265,2300,122451,25268.0,10986284.0
2011-11-16,2280,2340,2250,2300,83263,25268.0,10986284.0
2011-11-17,2305,2615,2300,2470,974777,27136.0,10986284.0
2011-11-18,2435,2505,2365,2415,276236,26532.0,10986284.0
2011-11-21,2490,2490,2340,2390,228019,26257.0,10986284.0
2011-11-22,2390,2425,2330,2400,204409,26367.0,10986284.0
2011-11-23,2400,2425,2250,2310,198051,25378.0,10986284.0
2011-11-24,2290,2445,2235,2380,152360,26147.0,10986284.0
2011-11-25,2360,2430,2260,2415,357667,26532.0,10986284.0
2011-11-28,2480,2775,2400,2715,1149572,29828.0,10986284.0
2011-11-29,2715,2755,2650,2750,407268,30212.0,10986284.0
2011-11-30,2700,2810,2655,2805,453381,30817.0,10986284.0
2011-12-01,2860,3020,2810,2865,574497,31476.0,10986284.0
2011-12-02,2905,3015,2615,2700,792500,29663.0,10986284.0
2011-12-05,2665,2830,2590,2820,455882,30981.0,10986284.0
2011-12-06,2800,2850,2700,2720,195444,29883.0,10986284.0
2011-12-07,2700,2730,2655,2675,249645,29388.0,10986284.0
2011-12-08,2700,2860,2695,2860,383110,31421.0,10986284.0
2011-12-09,2830,2925,2730,2825,358926,31036.0,10986284.0
2011-12-12,2880,2905,2800,2800,196671,30762.0,10986284.0
2011-12-13,2780,3035,2760,2970,870000,32629.0,10986284.0
2011-12-14,3010,3075,2930,2970,784034,32629.0,10986284.0
2011-12-15,2955,3090,2885,2960,584488,32519.0,10986284.0
2011-12-16,2900,2990,2760,2785,433115,30597.0,10986284.0
2011-12-19,2785,2800,2370,2450,708894,26916.0,10986284.0
2011-12-20,2410,2660,2410,2610,187131,28674.0,10986284.0
2011-12-21,2620,2700,2550,2610,258970,28674.0,10986284.0
2011-12-22,2640,2700,2590,2640,163361,29004.0,10986284.0
2011-12-23,2690,2690,2610,2610,95931,28674.0,10986284.0
2011-12-26,2700,2840,2660,2675,373413,29388.0,10986284.0
2011-12-27,2695,2695,2400,2560,264642,28125.0,10986284.0
2011-12-28,2570,2655,2535,2575,150284,28290.0,10986284.0
2011-12-29,2570,2670,2450,2655,268453,29169.0,10986284.0
2012-01-02,2700,2730,2625,2690,191572,29553.0,10986284.0
2012-01-03,2700,2855,2660,2750,332008,30212.0,10986284.0
2012-01-04,2795,3010,2690,2940,754043,32300.0,10986284.0
2012-01-05,3100,3120,2500,2880,1599241,31640.0,10986284.0
2012-01-06,2915,2920,2810,2840,370642,31201.0,10986284.0
2012-01-09,2850,2880,2670,2720,269379,29883.0,10986284.0
2012-01-10,2750,2890,2695,2840,318214,31201.0,10986284.0
2012-01-11,2880,2890,2785,2805,209630,30817.0,10986284.0
2012-01-12,2805,2930,2770,2900,311930,31860.0,10986284.0
2012-01-13,2910,2910,2780,2790,250929,30652.0,10986284.0
2012-01-16,2770,2835,2750,2775,152149,30487.0,10986284.0
2012-01-17,2790,2900,2790,2850,332568,31311.0,10986284.0
2012-01-18,2890,2900,2730,2760,239325,30322.0,10986284.0
2012-01-19,2800,2800,2720,2765,119058,30377.0,10986284.0
2012-01-20,2790,2790,2550,2660,232694,29224.0,10986284.0
2012-01-25,2695,2695,2620,2670,95556,29333.0,10986284.0
2012-01-26,2720,2740,2665,2700,87841,29663.0,10986284.0
2012-01-27,2740,2740,2675,2700,61403,29663.0,10986284.0
2012-01-30,2695,2695,2625,2640,144126,29004.0,10986284.0
2012-01-31,2635,2670,2580,2600,222396,28564.0,10986284.0
2012-02-01,2645,2660,2590,2615,137375,28729.0,10986284.0
2012-02-02,2625,2640,2570,2620,163572,28784.0,10986284.0
2012-02-03,2630,2640,2590,2605,119257,28619.0,10986284.0
2012-02-06,2600,2665,2590,2635,119364,28949.0,10986284.0
2012-02-07,2635,2730,2630,2725,195553,29938.0,10986284.0
2012-02-08,2725,2750,2625,2635,323273,28949.0,10986284.0
2012-02-09,2635,2685,2605,2650,147454,29114.0,10986284.0
2012-02-10,2670,2695,2625,2670,138700,29333.0,10986284.0
2012-02-13,2670,2865,2670,2795,305038,30707.0,10986284.0
2012-02-14,2765,2830,2760,2790,155588,30652.0,10986284.0
2012-02-15,2790,2810,2725,2755,159917,30267.0,10986284.0
2012-02-16,2730,2790,2665,2665,119596,29278.0,10986284.0
2012-02-17,2720,2745,2665,2700,138294,29663.0,10986284.0
2012-02-20,2675,2760,2675,2675,115671,29388.0,10986284.0
2012-02-21,2600,2600,2450,2525,439204,27740.0,10986284.0
2012-02-22,2500,2545,2360,2495,209959,27411.0,10986284.0
2012-02-23,2505,2535,2400,2485,137597,27301.0,10986284.0
2012-02-24,2495,2495,2385,2400,143855,26367.0,10986284.0
2012-02-27,2420,2420,2305,2360,150343,25928.0,10986284.0
2012-02-28,2395,2395,2310,2360,121020,25928.0,10986284.0
2012-02-29,2420,2520,2355,2495,174053,27411.0,10986284.0
2012-03-02,2540,2540,2430,2445,181084,26861.0,10986284.0
2012-03-05,2480,2585,2450,2480,217889,27246.0,10986284.0
2012-03-06,2490,2510,2340,2400,140175,26367.0,10986284.0
2012-03-07,2310,2540,2310,2525,135882,27740.0,10986284.0
2012-03-08,2520,2560,2430,2475,194115,27191.0,10986284.0
2012-03-09,2450,2510,2355,2410,133745,26477.0,10986284.0
2012-03-12,2360,2400,2320,2345,161869,25763.0,10986284.0
2012-03-13,2340,2425,2310,2360,72419,25928.0,10986284.0
2012-03-14,2360,2400,2290,2320,122102,25488.0,10986284.0
2012-03-15,2300,2330,2190,2225,203380,24444.0,10986284.0
2012-03-16,2235,2235,2160,2195,124993,24115.0,10986284.0
2012-03-19,2160,2300,2160,2210,68834,24280.0,10986284.0
2012-03-20,2235,2240,2185,2185,56804,24005.0,10986284.0
2012-03-21,2185,2225,2170,2215,47882,24335.0,10986284.0
2012-03-22,2240,2240,2145,2165,52772,23785.0,10986284.0
2012-03-23,2125,2170,2050,2100,128813,23071.0,10986284.0
2012-03-26,2015,2095,1995,2055,125092,22577.0,10986284.0
2012-03-27,2055,2145,2050,2080,107657,22851.0,10986284.0
2012-03-28,2120,2120,2020,2040,55812,22412.0,10986284.0
2012-03-29,2030,2075,1930,1960,107164,21533.0,10986284.0
2012-03-30,1970,2075,1970,2045,68354,22467.0,10986284.0
2012-04-02,2065,2145,2050,2145,67465,23566.0,10986284.0
2012-04-03,2150,2160,2010,2040,64025,22412.0,10986284.0
2012-04-04,2040,2090,1995,2045,56472,22467.0,10986284.0
2012-04-05,2000,2070,1995,2050,36174,22522.0,10986284.0
2012-04-06,2045,2065,2010,2035,19817,22357.0,10986284.0
2012-04-09,2005,2050,1960,1985,37779,21808.0,10986284.0
2012-04-10,1985,2030,1940,1975,25364,21698.0,10986284.0
2012-04-12,1955,1990,1910,1980,44104,21753.0,10986284.0
2012-04-13,1990,2040,1970,2040,82475,22412.0,10986284.0
2012-04-16,2005,2055,1945,2020,68434,22192.0,10986284.0
2012-04-17,2035,2095,1980,2050,71401,22522.0,10986284.0
2012-04-18,2050,2085,2035,2050,62422,22522.0,10986284.0
2012-04-19,2030,2070,2030,2050,27815,22522.0,10986284.0
2012-04-20,2060,2065,1990,2000,40846,21973.0,10986284.0
2012-04-23,2000,2030,1940,1950,53828,21423.0,10986284.0
2012-04-24,1950,1950,1835,1835,99434,20160.0,10986284.0
2012-04-25,1780,1865,1770,1815,69728,19940.0,10986284.0
2012-04-26,1795,1835,1755,1800,65617,19775.0,10986284.0
2012-04-27,1800,1870,1775,1830,37153,20105.0,10986284.0
2012-04-30,1810,1890,1790,1880,73147,20654.0,10986284.0
2012-05-02,1895,1895,1840,1885,40574,20709.0,10986284.0
2012-05-03,1885,1945,1825,1930,41009,21204.0,10986284.0
2012-05-04,1940,2100,1915,1940,109262,21313.0,10986284.0
2012-05-07,1905,1980,1905,1925,51083,21149.0,10986284.0
2012-05-08,1880,2080,1880,1940,190863,21313.0,10986284.0
2012-05-09,1940,2055,1900,2055,176601,22577.0,10986284.0
2012-05-10,2065,2080,2000,2040,70394,22412.0,10986284.0
2012-05-11,2000,2050,1970,2005,64375,22027.0,10986284.0
2012-05-14,1990,2000,1925,1925,29853,21149.0,10986284.0
2012-05-15,1885,1945,1785,1865,37193,20489.0,10986284.0
2012-05-16,1900,1900,1790,1790,15253,19665.0,10986284.0
2012-05-17,1815,1850,1770,1820,16724,19995.0,10986284.0
2012-05-18,1795,1800,1680,1700,42729,18677.0,10986284.0
2012-05-21,1700,1710,1585,1645,39545,18072.0,10986284.0
2012-05-22,1660,1795,1650,1780,40507,19556.0,10986284.0
2012-05-23,1745,1780,1700,1715,19631,18841.0,10986284.0
2012-05-24,1690,1750,1665,1720,41326,18896.0,10986284.0
2012-05-25,1690,1850,1680,1730,91292,19006.0,10986284.0
2012-05-29,1730,1820,1730,1800,30595,19775.0,10986284.0
2012-05-30,1835,1835,1745,1780,10834,19556.0,10986284.0
2012-05-31,1735,1815,1735,1810,20411,19885.0,10986284.0
2012-06-01,1810,1945,1795,1815,16908,19940.0,10986284.0
2012-06-04,1780,1805,1640,1805,81783,19830.0,10986284.0
2012-06-05,1760,1785,1715,1740,55513,19116.0,10986284.0
2012-06-07,1760,1815,1740,1745,48325,19171.0,10986284.0
2012-06-08,1750,1855,1680,1845,115620,20270.0,10986284.0
2012-06-11,1860,1860,1785,1825,60898,20050.0,10986284.0
2012-06-12,1825,1840,1760,1840,42734,20215.0,10986284.0
2012-06-13,1870,1870,1745,1750,41293,19226.0,10986284.0
2012-06-14,1750,1800,1735,1800,27022,19775.0,10986284.0
2012-06-15,1800,1805,1690,1695,67912,18622.0,10986284.0
2012-06-18,1740,1760,1725,1750,46845,19226.0,10986284.0
2012-06-19,1730,1875,1725,1790,70361,19665.0,10986284.0
2012-06-20,1815,1845,1760,1825,56014,20050.0,10986284.0
2012-06-21,1860,1860,1785,1785,37713,19611.0,10986284.0
2012-06-22,1755,1785,1755,1770,27885,19446.0,10986284.0
2012-06-25,1790,1845,1730,1730,112655,19006.0,10986284.0
2012-06-26,1720,1805,1705,1750,66032,19226.0,10986284.0
2012-06-27,1770,1790,1730,1750,63068,19226.0,10986284.0
2012-06-28,1755,1860,1735,1860,158482,20434.0,10986284.0
2012-06-29,1965,2125,1855,2025,689128,22247.0,10986284.0
2012-07-02,2045,2045,1915,1980,97806,21753.0,10986284.0
2012-07-03,1990,2040,1920,2040,110649,22412.0,10986284.0
2012-07-04,2075,2075,1995,2025,75079,22247.0,10986284.0
2012-07-05,2045,2060,1950,2015,58145,22137.0,10986284.0
2012-07-06,1975,2025,1955,2020,60481,22192.0,10986284.0
2012-07-09,1980,2040,1980,2015,55918,22137.0,10986284.0
2012-07-10,2000,2020,1965,2000,29775,21973.0,10986284.0
2012-07-11,2000,2010,1985,2000,22092,21973.0,10986284.0
2012-07-12,2010,2030,1945,1995,26467,21918.0,10986284.0
2012-07-13,1990,2000,1890,2000,57536,21973.0,10986284.0
2012-07-16,1955,2020,1955,2000,19123,21973.0,10986284.0
2012-07-17,2025,2025,1940,1980,21177,21753.0,10986284.0
2012-07-18,1960,1990,1895,1930,30901,21204.0,10986284.0
2012-07-19,1890,1915,1825,1855,75145,20380.0,10986284.0
2012-07-20,1850,1865,1815,1820,32462,19995.0,10986284.0
2012-07-23,1820,1820,1710,1790,60664,19665.0,10986284.0
2012-07-24,1770,1770,1725,1765,18756,19391.0,10986284.0
2012-07-25,1730,1780,1680,1770,53752,19446.0,10986284.0
2012-07-26,1770,1785,1640,1660,79498,18237.0,10986284.0
2012-07-27,1660,1700,1645,1690,101029,18567.0,10986284.0
2012-07-30,1665,1720,1665,1710,54468,18787.0,10986284.0
2012-07-31,1715,1750,1710,1715,51968,18841.0,10986284.0
2012-08-01,1730,1730,1700,1720,54265,18896.0,10986284.0
2012-08-02,1700,1735,1700,1710,24028,18787.0,10986284.0
2012-08-03,1660,1720,1660,1700,13093,18677.0,10986284.0
2012-08-06,1705,1750,1705,1710,26494,18787.0,10986284.0
2012-08-07,1725,1770,1725,1765,30058,19391.0,10986284.0
2012-08-08,1765,1795,1735,1735,42506,19061.0,10986284.0
2012-08-09,1735,1750,1735,1735,35625,19061.0,10986284.0
2012-08-10,1755,1765,1735,1740,20894,19116.0,10986284.0
2012-08-13,1750,1790,1720,1750,74712,19226.0,10986284.0
2012-08-14,1775,1810,1750,1800,55799,19775.0,10986284.0
2012-08-16,1800,1840,1780,1840,41381,20215.0,10986284.0
2012-08-17,1820,1875,1820,1865,31508,20489.0,10986284.0
2012-08-20,1860,1860,1790,1800,29587,19775.0,10986284.0
2012-08-21,1765,1825,1755,1800,53222,19775.0,10986284.0
2012-08-22,1780,1830,1775,1800,27509,19775.0,10986284.0
2012-08-23,1775,1810,1755,1770,54804,19446.0,10986284.0
2012-08-24,1760,1780,1750,1765,44454,19391.0,10986284.0
2012-08-27,1750,1785,1740,1750,52689,19226.0,10986284.0
2012-08-28,1740,1900,1710,1790,68294,19665.0,10986284.0
2012-08-29,1800,2055,1800,2055,575914,22577.0,10986284.0
2012-08-30,2190,2360,2080,2360,2056770,25928.0,10986284.0
2012-08-31,2435,2480,2265,2345,2088844,25763.0,10986284.0
2012-09-03,2550,2555,2275,2375,1947071,26092.0,10986284.0
2012-09-04,2370,2390,2210,2275,874992,24994.0,10986284.0
2012-09-05,2275,2300,2150,2245,737519,24664.0,10986284.0
2012-09-06,2260,2335,2195,2300,868977,25268.0,10986284.0
2012-09-07,2365,2465,2315,2340,1471000,25708.0,10986284.0
2012-09-10,2340,2360,2210,2265,511944,24884.0,10986284.0
2012-09-11,2270,2385,2205,2375,655466,26092.0,10986284.0
2012-09-12,2370,2370,2260,2270,587919,24939.0,10986284.0
2012-09-13,2260,2290,2125,2215,488157,24335.0,10986284.0
2012-09-14,2220,2230,2150,2155,258189,23675.0,10986284.0
2012-09-17,2165,2185,2070,2115,276549,23236.0,10986284.0
2012-09-18,2115,2185,2075,2155,314038,23675.0,10986284.0
2012-09-19,2180,2210,2100,2175,336208,23895.0,10986284.0
2012-09-20,2210,2315,2170,2280,700469,25049.0,10986284.0
2012-09-21,2280,2300,2190,2280,303344,25049.0,10986284.0
2012-09-24,2305,2345,2255,2270,336575,24939.0,10986284.0
2012-09-25,2320,2330,2120,2120,409121,23291.0,10986284.0
2012-09-26,2080,2195,2080,2150,188022,23621.0,10986284.0
2012-09-27,2180,2180,2060,2100,258643,23071.0,10986284.0
2012-09-28,2115,2140,2070,2100,106275,23071.0,10986284.0
2012-10-02,2105,2145,2080,2125,73936,23346.0,10986284.0
2012-10-04,2150,2170,2090,2140,91891,23511.0,10986284.0
2012-10-05,2170,2185,2135,2180,102562,23950.0,10986284.0
2012-10-08,2180,2230,2165,2170,108759,23840.0,10986284.0
2012-10-09,2170,2270,2150,2220,194196,24390.0,10986284.0
2012-10-10,2245,2280,2170,2240,163657,24609.0,10986284.0
2012-10-11,2220,2280,2170,2170,170763,23840.0,10986284.0
2012-10-12,2195,2210,2145,2150,100352,23621.0,10986284.0
2012-10-15,2185,2235,2050,2135,153196,23456.0,10986284.0
2012-10-16,2180,2270,2105,2270,223000,24939.0,10986284.0
2012-10-17,2360,2410,2250,2250,782342,24719.0,10986284.0
2012-10-18,2295,2380,2185,2380,356991,26147.0,10986284.0
2012-10-19,2390,2450,2315,2410,748299,26477.0,10986284.0
2012-10-22,2345,2395,2325,2325,301371,25543.0,10986284.0
2012-10-23,2305,2445,2270,2370,474842,26037.0,10986284.0
2012-10-24,2370,2725,2310,2700,1660907,29663.0,10986284.0
2012-10-25,2700,2780,2590,2690,655946,29553.0,10986284.0
2012-10-26,2660,2685,2430,2640,411480,29004.0,10986284.0
2012-10-29,2650,2705,2460,2635,377091,28949.0,10986284.0
2012-10-30,2605,2715,2550,2625,152098,28839.0,10986284.0
2012-10-31,2625,2640,2355,2440,841294,26807.0,10986284.0
