동신건설(025950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-02-09,1650,1670,1640,1670,4183,14028.0,8400000.0
2006-02-10,1620,1690,1620,1690,5687,14196.0,8400000.0
2006-02-13,1630,1700,1630,1700,5155,14280.0,8400000.0
2006-02-14,1655,1655,1585,1610,11174,13524.0,8400000.0
2006-02-15,1605,1645,1580,1645,9620,13818.0,8400000.0
2006-02-16,1645,1675,1550,1675,12180,14070.0,8400000.0
2006-02-17,1700,1710,1625,1680,7324,14112.0,8400000.0
2006-02-20,1700,1700,1610,1635,3812,13734.0,8400000.0
2006-02-21,1615,1645,1610,1615,7090,13566.0,8400000.0
2006-02-22,1620,1770,1620,1675,22438,14070.0,8400000.0
2006-02-23,1700,1715,1630,1700,21422,14280.0,8400000.0
2006-02-24,1720,1720,1650,1710,8465,14364.0,8400000.0
2006-02-27,1710,1735,1675,1720,5025,14448.0,8400000.0
2006-02-28,1740,1740,1700,1715,3526,14406.0,8400000.0
2006-03-02,1750,1750,1685,1685,2717,14154.0,8400000.0
2006-03-03,1715,1715,1610,1650,10921,13860.0,8400000.0
2006-03-06,1610,1690,1600,1680,9258,14112.0,8400000.0
2006-03-07,1710,1710,1610,1645,9202,13818.0,8400000.0
2006-03-08,1670,1700,1620,1650,22184,13860.0,8400000.0
2006-03-09,1680,1680,1640,1670,1601,14028.0,8400000.0
2006-03-10,1695,1695,1645,1680,9126,14112.0,8400000.0
2006-03-13,1635,1675,1635,1650,2674,13860.0,8400000.0
2006-03-14,1750,1870,1655,1685,9069,14154.0,8400000.0
2006-03-15,1645,1780,1645,1745,13988,14658.0,8400000.0
2006-03-16,1740,1780,1680,1700,6485,14280.0,8400000.0
2006-03-17,1720,1750,1650,1690,6242,14196.0,8400000.0
2006-03-20,1710,1780,1650,1705,15941,14322.0,8400000.0
2006-03-21,1680,1750,1665,1675,6542,14070.0,8400000.0
2006-03-22,1700,1740,1640,1650,8079,13860.0,8400000.0
2006-03-23,1680,1695,1630,1630,9645,13692.0,8400000.0
2006-03-24,1630,1670,1605,1610,24709,13524.0,8400000.0
2006-03-27,1600,1640,1550,1610,5416,13524.0,8400000.0
2006-03-28,1620,1655,1605,1610,7760,13524.0,8400000.0
2006-03-29,1620,1650,1605,1650,11026,13860.0,8400000.0
2006-03-30,1650,1685,1650,1670,5747,14028.0,8400000.0
2006-03-31,1690,1725,1660,1710,6944,14364.0,8400000.0
2006-04-03,1730,1730,1690,1690,2931,14196.0,8400000.0
2006-04-04,1730,1750,1690,1710,9000,14364.0,8400000.0
2006-04-05,1680,1720,1640,1715,11128,14406.0,8400000.0
2006-04-06,1665,1740,1665,1700,1845,14280.0,8400000.0
2006-04-07,1700,1955,1670,1945,140966,16338.0,8400000.0
2006-04-10,1880,1890,1770,1805,78278,15162.0,8400000.0
2006-04-11,1810,1830,1720,1735,27028,14574.0,8400000.0
2006-04-12,1740,1860,1740,1795,31527,15078.0,8400000.0
2006-04-13,1825,2060,1760,2060,143342,17304.0,8400000.0
2006-04-14,2365,2365,2065,2115,708784,17766.0,8400000.0
2006-04-17,2060,2190,2000,2150,131425,18060.0,8400000.0
2006-04-18,2200,2240,2020,2110,77206,17724.0,8400000.0
2006-04-19,2080,2160,1955,1955,58601,16422.0,8400000.0
2006-04-20,2000,2000,1860,1985,49854,16674.0,8400000.0
2006-04-21,1995,2280,1995,2280,151172,19152.0,8400000.0
2006-04-24,2465,2620,2360,2620,442655,22008.0,8400000.0
2006-04-25,2540,2580,2335,2500,247714,21000.0,8400000.0
2006-04-26,2635,2875,2635,2875,188729,24150.0,8400000.0
2006-04-27,3295,3305,3200,3305,94215,27762.0,8400000.0
2006-04-28,3800,3800,3515,3800,823757,31920.0,8400000.0
2006-05-02,3750,4185,3600,3920,623099,32928.0,8400000.0
2006-05-03,3850,4505,3470,3750,793134,31500.0,8400000.0
2006-05-04,3675,4230,3525,4200,535325,35280.0,8400000.0
2006-05-08,4115,4245,3980,4050,146844,34020.0,8400000.0
2006-05-09,4020,4095,3445,3445,118558,28938.0,8400000.0
2006-05-10,3340,3395,3030,3135,237171,26334.0,8400000.0
2006-05-11,3200,3605,3175,3600,446291,30240.0,8400000.0
2006-05-12,3485,3500,3060,3230,243237,27132.0,8400000.0
2006-05-15,3230,3250,2750,2750,218815,23100.0,8400000.0
2006-05-16,2810,2990,2720,2840,254677,23856.0,8400000.0
2006-05-17,2750,2850,2735,2765,102068,23226.0,8400000.0
2006-05-18,2685,2750,2400,2525,102705,21210.0,8400000.0
2006-05-19,2460,2840,2460,2675,135093,22470.0,8400000.0
2006-05-22,2795,2820,2655,2675,45955,22470.0,8400000.0
2006-05-23,2630,2740,2460,2650,59778,22260.0,8400000.0
2006-05-24,2600,2650,2500,2650,43921,22260.0,8400000.0
2006-05-25,2745,2745,2435,2500,38563,21000.0,8400000.0
2006-05-26,2520,2550,2500,2530,43670,21252.0,8400000.0
2006-05-29,2550,2550,2425,2425,30343,20370.0,8400000.0
2006-05-30,2360,2470,2270,2270,20898,19068.0,8400000.0
2006-06-01,2210,2240,2055,2200,64040,18480.0,8400000.0
2006-06-02,2200,2220,2070,2105,12253,17682.0,8400000.0
2006-06-05,2145,2145,1980,2010,19200,16884.0,8400000.0
2006-06-07,1980,1980,1800,1800,30477,15120.0,8400000.0
2006-06-08,1750,1900,1750,1870,17197,15708.0,8400000.0
2006-06-09,1865,2150,1865,2150,36866,18060.0,8400000.0
2006-06-12,2250,2250,2085,2100,22388,17640.0,8400000.0
2006-06-13,2100,2100,1950,2090,20869,17556.0,8400000.0
2006-06-14,2100,2390,2090,2320,43237,19488.0,8400000.0
2006-06-15,2435,2435,2190,2390,20552,20076.0,8400000.0
2006-06-16,2450,2450,2150,2205,29742,18522.0,8400000.0
2006-06-19,2170,2170,2080,2125,11234,17850.0,8400000.0
2006-06-20,2060,2090,1920,1940,19847,16296.0,8400000.0
2006-06-21,1990,2005,1880,2000,14955,16800.0,8400000.0
2006-06-22,2070,2070,1950,1975,15073,16590.0,8400000.0
2006-06-23,1980,1985,1895,1985,4819,16674.0,8400000.0
2006-06-26,1925,2030,1925,2020,7665,16968.0,8400000.0
2006-06-27,1975,2090,1955,2000,6930,16800.0,8400000.0
2006-06-28,1905,2040,1905,2020,8991,16968.0,8400000.0
2006-06-29,2020,2065,1965,2060,16101,17304.0,8400000.0
2006-06-30,2045,2200,2040,2130,20567,17892.0,8400000.0
2006-07-03,2150,2190,2070,2145,14337,18018.0,8400000.0
2006-07-04,2200,2390,2100,2200,24332,18480.0,8400000.0
2006-07-05,2105,2190,2040,2110,26848,17724.0,8400000.0
2006-07-06,2110,2425,2110,2425,56678,20370.0,8400000.0
2006-07-07,2665,2785,2520,2785,72571,23394.0,8400000.0
2006-07-10,2900,3140,2685,3100,250247,26040.0,8400000.0
2006-07-11,3180,3240,2940,3000,124734,25200.0,8400000.0
2006-07-12,3020,3140,2705,2805,95249,23562.0,8400000.0
2006-07-13,2700,2860,2600,2810,101881,23604.0,8400000.0
2006-07-14,2665,2795,2550,2625,56283,22050.0,8400000.0
2006-07-18,2570,2745,2470,2540,105255,21336.0,8400000.0
2006-07-19,2560,2920,2560,2920,128285,24528.0,8400000.0
2006-07-20,3140,3355,2955,3220,369626,27048.0,8400000.0
2006-07-21,3100,3240,2955,3180,144638,26712.0,8400000.0
2006-07-24,3310,3590,2755,2755,356798,23142.0,8400000.0
2006-07-25,2850,2860,2645,2760,88682,23184.0,8400000.0
2006-07-26,2770,2770,2625,2665,100102,22386.0,8400000.0
2006-07-27,2670,2880,2660,2820,109345,23688.0,8400000.0
2006-07-28,2865,3240,2865,3240,254809,27216.0,8400000.0
2006-07-31,3290,3290,3035,3110,261983,26124.0,8400000.0
2006-08-01,3105,3340,3000,3210,337702,26964.0,8400000.0
2006-08-02,3250,3540,3160,3175,235754,26670.0,8400000.0
2006-08-03,3140,3285,2915,3270,107771,27468.0,8400000.0
2006-08-04,3270,3385,3050,3050,71739,25620.0,8400000.0
2006-08-07,3050,3135,2960,2980,51609,25032.0,8400000.0
2006-08-08,3000,3290,2980,3050,142434,25620.0,8400000.0
2006-08-09,3020,3085,2925,2930,74198,24612.0,8400000.0
2006-08-10,2875,2975,2750,2800,105810,23520.0,8400000.0
2006-08-11,2755,2900,2670,2720,46970,22848.0,8400000.0
2006-08-14,2750,2785,2570,2570,53344,21588.0,8400000.0
2006-08-16,2605,2730,2600,2695,67188,22638.0,8400000.0
2006-08-17,2670,2730,2585,2660,26205,22344.0,8400000.0
2006-08-18,2680,2720,2565,2590,26800,21756.0,8400000.0
2006-08-21,2515,2600,2485,2530,33142,21252.0,8400000.0
2006-08-22,2580,2650,2460,2590,26500,21756.0,8400000.0
2006-08-23,2650,2750,2600,2620,16713,22008.0,8400000.0
2006-08-24,2650,2700,2600,2645,9527,22218.0,8400000.0
2006-08-25,2610,2700,2550,2585,6159,21714.0,8400000.0
2006-08-28,2575,2600,2470,2570,14896,21588.0,8400000.0
2006-08-29,2600,2620,2475,2500,20732,21000.0,8400000.0
2006-08-30,2520,2595,2480,2480,11206,20832.0,8400000.0
2006-08-31,2495,2600,2420,2500,22714,21000.0,8400000.0
2006-09-01,2540,2540,2440,2490,10743,20916.0,8400000.0
2006-09-04,2520,2545,2450,2475,29464,20790.0,8400000.0
2006-09-05,2490,2600,2455,2500,80696,21000.0,8400000.0
2006-09-06,2595,2840,2550,2710,159434,22764.0,8400000.0
2006-09-07,2675,2820,2620,2700,60452,22680.0,8400000.0
2006-09-08,2750,2790,2660,2685,67742,22554.0,8400000.0
2006-09-11,2725,2810,2645,2720,35746,22848.0,8400000.0
2006-09-12,2745,2745,2510,2660,55159,22344.0,8400000.0
2006-09-13,2640,2700,2525,2525,47622,21210.0,8400000.0
2006-09-14,2575,2580,2490,2540,34463,21336.0,8400000.0
2006-09-15,2510,2670,2510,2560,39135,21504.0,8400000.0
2006-09-18,2630,2630,2555,2570,20455,21588.0,8400000.0
2006-09-19,2575,2630,2515,2555,26484,21462.0,8400000.0
2006-09-20,2505,2540,2485,2485,30738,20874.0,8400000.0
2006-09-21,2490,2545,2490,2530,15559,21252.0,8400000.0
2006-09-22,2485,2520,2365,2365,14612,19866.0,8400000.0
2006-09-25,2330,2510,2310,2510,43781,21084.0,8400000.0
2006-09-26,2570,2570,2480,2505,3827,21042.0,8400000.0
2006-09-27,2500,2560,2500,2550,24709,21420.0,8400000.0
2006-09-28,2525,2580,2525,2575,16802,21630.0,8400000.0
2006-09-29,2530,2610,2530,2610,8421,21924.0,8400000.0
2006-10-02,2610,2610,2550,2605,4144,21882.0,8400000.0
2006-10-04,2595,2650,2525,2650,9122,22260.0,8400000.0
2006-10-09,2650,2700,2540,2620,19385,22008.0,8400000.0
2006-10-10,2550,2700,2540,2690,22961,22596.0,8400000.0
2006-10-11,2690,2690,2600,2610,9403,21924.0,8400000.0
2006-10-12,2690,2690,2570,2635,10660,22134.0,8400000.0
2006-10-13,2750,2750,2570,2635,13142,22134.0,8400000.0
2006-10-16,2610,2690,2570,2635,11114,22134.0,8400000.0
2006-10-17,2700,3030,2580,3030,176476,25452.0,8400000.0
2006-10-18,3210,3480,3085,3480,518531,29232.0,8400000.0
2006-10-19,3520,3600,3245,3410,170788,28644.0,8400000.0
2006-10-20,3495,3750,3270,3270,245965,27468.0,8400000.0
2006-10-23,3200,3375,3070,3240,100668,27216.0,8400000.0
2006-10-24,3335,3565,3205,3205,226251,26922.0,8400000.0
2006-10-25,3220,3245,2990,3000,68716,25200.0,8400000.0
2006-10-26,3030,3100,2930,3000,47874,25200.0,8400000.0
2006-10-27,3000,3050,2940,2950,39218,24780.0,8400000.0
2006-10-30,2900,3035,2900,3010,22944,25284.0,8400000.0
2006-10-31,3045,3080,3000,3020,24970,25368.0,8400000.0
2006-11-01,2950,3055,2840,2860,35017,24024.0,8400000.0
2006-11-02,2810,2920,2780,2865,29277,24066.0,8400000.0
2006-11-03,2910,3290,2880,3290,104315,27636.0,8400000.0
2006-11-06,3460,3590,3050,3050,142397,25620.0,8400000.0
2006-11-07,3070,3500,3005,3250,265178,27300.0,8400000.0
2006-11-08,3295,3295,3075,3075,60386,25830.0,8400000.0
2006-11-09,3190,3340,3075,3200,77491,26880.0,8400000.0
2006-11-10,3165,3470,3110,3250,84527,27300.0,8400000.0
2006-11-13,3350,3585,3285,3295,121168,27678.0,8400000.0
2006-11-14,3370,3380,3100,3280,78468,27552.0,8400000.0
2006-11-15,3295,3295,3155,3230,19672,27132.0,8400000.0
2006-11-16,3185,3250,3045,3200,37018,26880.0,8400000.0
2006-11-17,3245,3440,3080,3250,84119,27300.0,8400000.0
2006-11-20,3300,3395,3190,3395,54973,28518.0,8400000.0
2006-11-21,3400,3415,3280,3320,45265,27888.0,8400000.0
2006-11-22,3360,3500,3340,3350,54030,28140.0,8400000.0
2006-11-23,3350,3390,3220,3350,50129,28140.0,8400000.0
2006-11-24,3350,3540,3280,3415,38696,28686.0,8400000.0
2006-11-27,3490,3550,3315,3415,38392,28686.0,8400000.0
2006-11-28,3415,3485,3275,3460,32838,29064.0,8400000.0
2006-11-29,3400,3975,3400,3635,196297,30534.0,8400000.0
2006-11-30,3635,3685,3480,3515,39887,29526.0,8400000.0
2006-12-01,3520,3625,3415,3415,31873,28686.0,8400000.0
2006-12-04,3300,3445,3130,3140,39703,26376.0,8400000.0
2006-12-05,3140,3175,3075,3140,18585,26376.0,8400000.0
2006-12-06,3100,3150,2975,3100,20760,26040.0,8400000.0
2006-12-07,2955,3180,2955,3180,12501,26712.0,8400000.0
2006-12-08,3180,3180,3050,3050,8418,25620.0,8400000.0
2006-12-11,3080,3080,3000,3000,12086,25200.0,8400000.0
2006-12-12,3050,3100,2985,3000,4906,25200.0,8400000.0
2006-12-13,3050,3170,2910,2920,12050,24528.0,8400000.0
2006-12-14,2890,3090,2810,3050,31391,25620.0,8400000.0
2006-12-15,3060,3185,3020,3050,19754,25620.0,8400000.0
2006-12-18,3050,3100,2845,2845,33177,23898.0,8400000.0
2006-12-19,2800,2800,2700,2740,50813,23016.0,8400000.0
2006-12-20,2710,2810,2705,2740,17743,23016.0,8400000.0
2006-12-21,2715,2905,2715,2780,21520,23352.0,8400000.0
2006-12-22,2785,2850,2625,2625,22400,22050.0,8400000.0
2006-12-26,2600,2755,2600,2710,7695,22764.0,8400000.0
2006-12-27,2720,2820,2690,2770,1493,23268.0,8400000.0
2006-12-28,2635,2720,2635,2655,10403,22302.0,8400000.0
2007-01-02,2655,2730,2600,2695,5808,22638.0,8400000.0
2007-01-03,2655,2710,2535,2535,16400,21294.0,8400000.0
2007-01-04,2535,2695,2510,2510,12883,21084.0,8400000.0
2007-01-05,2530,2645,2475,2530,12782,21252.0,8400000.0
2007-01-08,2500,2640,2500,2555,3466,21462.0,8400000.0
2007-01-09,2515,2575,2510,2565,4758,21546.0,8400000.0
2007-01-10,2560,2560,2410,2425,20992,20370.0,8400000.0
2007-01-11,2425,2445,2415,2420,7116,20328.0,8400000.0
2007-01-12,2420,2460,2420,2450,10193,20580.0,8400000.0
2007-01-15,2415,2465,2370,2390,8116,20076.0,8400000.0
2007-01-16,2510,2510,2320,2365,16296,19866.0,8400000.0
2007-01-17,2370,2370,2315,2360,7713,19824.0,8400000.0
2007-01-18,2375,2710,2375,2710,78778,22764.0,8400000.0
2007-01-19,2940,3105,2720,2720,266205,22848.0,8400000.0
2007-01-22,2830,2830,2320,2400,55642,20160.0,8400000.0
2007-01-23,2380,2470,2350,2380,50000,19992.0,8400000.0
2007-01-24,2260,2380,2260,2320,37227,19488.0,8400000.0
2007-01-25,2325,2360,2300,2350,12314,19740.0,8400000.0
2007-01-26,2370,2380,2285,2285,6802,19194.0,8400000.0
2007-01-29,2270,2385,2265,2290,9137,19236.0,8400000.0
2007-01-30,2285,2335,2270,2270,15745,19068.0,8400000.0
2007-01-31,2300,2400,2280,2340,15348,19656.0,8400000.0
2007-02-01,2320,2435,2320,2430,13798,20412.0,8400000.0
2007-02-02,2340,2685,2340,2610,35091,21924.0,8400000.0
2007-02-05,2695,2870,2515,2750,42630,23100.0,8400000.0
2007-02-06,2810,2850,2585,2600,30967,21840.0,8400000.0
2007-02-07,2650,2670,2510,2550,29828,21420.0,8400000.0
2007-02-08,2535,2595,2505,2575,15287,21630.0,8400000.0
2007-02-09,2515,2625,2510,2595,15471,21798.0,8400000.0
2007-02-12,2600,2730,2560,2730,18502,22932.0,8400000.0
2007-02-13,2730,2835,2665,2775,13805,23310.0,8400000.0
2007-02-14,2790,2900,2715,2755,10774,23142.0,8400000.0
2007-02-15,2755,2755,2640,2710,10466,22764.0,8400000.0
2007-02-16,2710,2945,2675,2740,12739,23016.0,8400000.0
2007-02-20,2760,2840,2655,2760,11480,23184.0,8400000.0
2007-02-21,2760,2815,2585,2600,18484,21840.0,8400000.0
2007-02-22,2600,2650,2545,2645,8849,22218.0,8400000.0
2007-02-23,2610,3040,2610,3040,179524,25536.0,8400000.0
2007-02-26,3300,3495,3205,3495,285345,29358.0,8400000.0
2007-02-27,3950,4015,3600,4015,81011,33726.0,8400000.0
2007-02-28,4200,4615,4160,4615,429602,38766.0,8400000.0
2007-03-02,5010,5300,4995,5300,271717,44520.0,8400000.0
2007-03-05,6000,6000,4510,4510,400351,37884.0,8400000.0
2007-03-06,4470,4770,3835,4610,412248,38724.0,8400000.0
2007-03-07,4740,4740,4035,4250,141014,35700.0,8400000.0
2007-03-08,4400,4425,3955,4040,160671,33936.0,8400000.0
2007-03-09,4060,4645,4000,4645,397804,39018.0,8400000.0
2007-03-12,4725,5300,4445,5150,606423,43260.0,8400000.0
2007-03-13,5250,5800,4470,4545,468766,38178.0,8400000.0
2007-03-14,4450,4680,4215,4300,96579,36120.0,8400000.0
2007-03-15,4515,4835,4355,4400,277252,36960.0,8400000.0
2007-03-16,4275,4750,4170,4400,328887,36960.0,8400000.0
2007-03-19,4520,4530,4250,4270,117101,35868.0,8400000.0
2007-03-20,4305,4350,4050,4285,114093,35994.0,8400000.0
2007-03-21,4375,4435,4150,4180,91520,35112.0,8400000.0
2007-03-22,4260,4290,3900,3900,51201,32760.0,8400000.0
2007-03-23,3870,3895,3750,3880,45168,32592.0,8400000.0
2007-03-26,3750,3900,3750,3770,36458,31668.0,8400000.0
2007-03-27,3750,3790,3605,3650,44585,30660.0,8400000.0
2007-03-28,3690,4195,3520,4195,176273,35238.0,8400000.0
2007-03-29,4480,4650,3850,3900,358257,32760.0,8400000.0
2007-03-30,3920,4400,3760,4090,314897,34356.0,8400000.0
2007-04-02,4150,4150,3800,3820,125065,32088.0,8400000.0
2007-04-03,3880,3950,3705,3950,71558,33180.0,8400000.0
2007-04-04,3950,4085,3890,3960,107413,33264.0,8400000.0
2007-04-05,3980,4110,3910,3955,70685,33222.0,8400000.0
2007-04-06,3960,4010,3825,3920,55671,32928.0,8400000.0
2007-04-09,3890,3990,3855,3930,70722,33012.0,8400000.0
2007-04-10,3930,4140,3860,3930,142631,33012.0,8400000.0
2007-04-11,3970,4215,3970,4135,140517,34734.0,8400000.0
2007-04-12,4335,4680,4110,4110,261068,34524.0,8400000.0
2007-04-13,4120,4160,3950,4000,93368,33600.0,8400000.0
2007-04-16,4005,4130,4005,4070,82532,34188.0,8400000.0
2007-04-17,4130,4130,3970,4030,35802,33852.0,8400000.0
2007-04-18,4000,4400,4000,4150,149252,34860.0,8400000.0
2007-04-19,4180,4225,4050,4140,47668,34776.0,8400000.0
2007-04-20,4145,4480,4140,4230,283463,35532.0,8400000.0
2007-04-23,4310,4600,4250,4400,164105,36960.0,8400000.0
2007-04-24,4400,4485,4200,4220,87783,35448.0,8400000.0
2007-04-25,4230,4300,4055,4160,73485,34944.0,8400000.0
2007-04-26,4135,4195,3870,3880,89262,32592.0,8400000.0
2007-04-27,3860,3950,3780,3950,44579,33180.0,8400000.0
2007-04-30,3900,3945,3830,3830,37268,32172.0,8400000.0
2007-05-02,3840,3970,3815,3830,21533,32172.0,8400000.0
2007-05-03,3850,3995,3850,3950,45784,33180.0,8400000.0
2007-05-04,4090,4540,4010,4540,237205,38136.0,8400000.0
2007-05-07,4730,4850,4420,4420,232690,37128.0,8400000.0
2007-05-08,4460,4800,4435,4630,184411,38892.0,8400000.0
2007-05-09,4650,4700,4500,4630,105033,38892.0,8400000.0
2007-05-10,4700,4775,4460,4630,66860,38892.0,8400000.0
2007-05-11,4500,4595,4450,4485,28729,37674.0,8400000.0
2007-05-14,4500,4580,4260,4400,65608,36960.0,8400000.0
2007-05-15,4460,5060,4420,5060,296895,42504.0,8400000.0
2007-05-16,5370,5810,5260,5810,448617,48804.0,8400000.0
2007-05-17,6390,6680,6100,6680,240799,56112.0,8400000.0
2007-05-18,7250,7680,7050,7680,285958,64512.0,8400000.0
2007-05-21,8340,8830,8340,8830,85284,74172.0,8400000.0
2007-05-22,10150,10150,9040,10150,319432,85260.0,8400000.0
2007-05-23,10800,11350,9440,9900,291847,83160.0,8400000.0
2007-05-25,10200,10900,9300,9800,385162,82320.0,8400000.0
2007-05-28,9810,10150,9570,10100,303693,84840.0,8400000.0
2007-05-29,10350,10350,8600,8600,359380,72240.0,8400000.0
2007-05-30,8900,9560,8630,8900,406484,74760.0,8400000.0
2007-05-31,9080,9340,8060,8250,213756,69300.0,8400000.0
2007-06-01,8270,8860,7020,7830,190373,65772.0,8400000.0
2007-06-04,7700,9000,7280,8550,425333,71820.0,8400000.0
2007-06-05,8500,9460,8420,8700,297447,73080.0,8400000.0
2007-06-07,8870,9900,8300,8980,358589,75432.0,8400000.0
2007-06-08,9050,9230,8000,8200,232738,68880.0,8400000.0
2007-06-11,8390,8390,7400,7550,119149,63420.0,8400000.0
2007-06-12,7440,8030,7300,7700,117567,64680.0,8400000.0
2007-06-13,7650,7750,7430,7440,59637,62496.0,8400000.0
2007-06-14,7440,7650,6950,7050,106763,59220.0,8400000.0
2007-06-15,7120,8100,7100,8100,260082,68040.0,8400000.0
2007-06-18,8120,8190,7500,7560,169416,63504.0,8400000.0
2007-06-19,7560,8100,7560,7770,128513,65268.0,8400000.0
2007-06-20,8090,8910,7780,8530,425321,71652.0,8400000.0
2007-06-21,8320,8400,7600,7800,125093,65520.0,8400000.0
2007-06-22,7990,8000,7000,7450,57613,62580.0,8400000.0
2007-06-25,7350,7770,7320,7420,44955,62328.0,8400000.0
2007-06-26,8000,8450,7900,8200,208977,68880.0,8400000.0
2007-06-27,8500,8800,7260,7750,193953,65100.0,8400000.0
2007-06-28,7910,8000,7400,7500,94940,63000.0,8400000.0
2007-06-29,7600,8000,7540,7960,76055,66864.0,8400000.0
2007-07-02,8190,8670,8190,8410,181972,70644.0,8400000.0
2007-07-03,8490,8500,8030,8290,94762,69636.0,8400000.0
2007-07-04,8150,8200,7930,8040,55250,67536.0,8400000.0
2007-07-05,8040,8190,7930,8070,35817,67788.0,8400000.0
2007-07-06,8020,8090,7610,7950,31730,66780.0,8400000.0
2007-07-09,7970,8390,7850,8050,59530,67620.0,8400000.0
2007-07-10,8580,9250,8420,9250,174322,77700.0,8400000.0
2007-07-11,10500,10600,9750,10600,384713,89040.0,8400000.0
2007-07-12,11200,12150,9150,9360,776138,78624.0,8400000.0
2007-07-13,9790,9800,8900,9170,298217,77028.0,8400000.0
2007-07-16,9500,10350,9430,10300,313870,86520.0,8400000.0
2007-07-18,10050,10250,8800,9880,185720,82992.0,8400000.0
2007-07-19,9730,10100,9400,9450,63397,79380.0,8400000.0
2007-07-20,9530,9980,9450,9740,81338,81816.0,8400000.0
2007-07-23,9840,9980,9310,9910,91897,83244.0,8400000.0
2007-07-24,11000,11350,10500,11350,170657,95340.0,8400000.0
2007-07-25,11800,12500,10000,10000,326908,84000.0,8400000.0
2007-07-26,10100,10100,9300,9700,143080,81480.0,8400000.0
2007-07-27,9450,9610,9210,9600,61671,80640.0,8400000.0
2007-07-30,9510,10600,9500,9930,94586,83412.0,8400000.0
2007-07-31,10100,10200,9720,9900,46156,83160.0,8400000.0
2007-08-01,9800,10150,8900,9420,99974,79128.0,8400000.0
2007-08-02,9700,10650,9630,10000,329991,84000.0,8400000.0
2007-08-03,10450,11500,10300,11500,414478,96600.0,8400000.0
2007-08-06,11500,13200,11400,13200,782373,110880.0,8400000.0
2007-08-07,13200,14700,12000,12000,1167842,100800.0,8400000.0
2007-08-08,12000,12900,10800,10900,579165,91560.0,8400000.0
2007-08-09,10900,12500,10900,12500,559455,105000.0,8400000.0
2007-08-10,12500,14350,12000,14350,764460,120540.0,8400000.0
2007-08-13,15550,16500,15400,16500,268153,138600.0,8400000.0
2007-08-14,16800,18850,15700,16950,1245341,142380.0,8400000.0
2007-08-16,14450,15000,14450,14450,72874,121380.0,8400000.0
2007-08-17,12300,15900,12300,13500,1017468,113400.0,8400000.0
2007-08-20,14550,15500,14150,15500,344442,130200.0,8400000.0
2007-08-21,16800,17800,16600,17800,171641,149520.0,8400000.0
2007-08-22,20000,20400,15150,15150,742926,127260.0,8400000.0
2007-08-23,14500,15400,12900,13950,660771,117180.0,8400000.0
2007-08-24,14700,16000,14200,16000,830088,134400.0,8400000.0
2007-08-27,16800,16850,13650,14150,695029,118860.0,8400000.0
2007-08-28,14450,15200,13600,14950,468989,125580.0,8400000.0
2007-08-29,15000,16850,14950,15600,651938,131040.0,8400000.0
2007-08-30,16150,16300,14500,15150,249338,127260.0,8400000.0
2007-08-31,15000,16700,14750,15200,439640,127680.0,8400000.0
2007-09-03,15500,15600,14850,15150,274731,127260.0,8400000.0
2007-09-04,15400,17400,15050,17400,1141822,146160.0,8400000.0
2007-09-05,17800,17950,15200,15700,682810,131880.0,8400000.0
2007-09-06,15700,16500,15550,15650,231644,131460.0,8400000.0
2007-09-07,15900,17000,15250,15500,447205,130200.0,8400000.0
2007-09-10,15000,16300,15000,15550,301113,130620.0,8400000.0
2007-09-11,15850,15900,14500,14550,182557,122220.0,8400000.0
2007-09-12,14700,15050,13500,13800,260752,115920.0,8400000.0
2007-09-13,14200,14450,13500,13800,132062,115920.0,8400000.0
