아이에스이커머스(069920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-06,3650,3705,3590,3635,9427,92744.0,25514093.0
2018-03-07,3640,3655,3590,3645,6933,92999.0,25514093.0
2018-03-08,3640,3675,3615,3670,5572,93637.0,25514093.0
2018-03-09,3700,3700,3620,3620,2401,92361.0,25514093.0
2018-03-12,3695,3695,3525,3580,17618,91340.0,25514093.0
2018-03-13,3530,3590,3520,3535,8421,90192.0,25514093.0
2018-03-14,3550,3700,3520,3630,10297,92616.0,25514093.0
2018-03-15,3540,3760,3540,3560,4768,90830.0,25514093.0
2018-03-16,3635,3635,3545,3560,5360,90830.0,25514093.0
2018-03-19,3550,3550,3475,3475,11691,88661.0,25514093.0
2018-03-20,3470,3575,3400,3465,10817,88406.0,25514093.0
2018-03-21,3600,3600,3440,3460,2841,88279.0,25514093.0
2018-03-22,3515,3515,3420,3500,4979,89299.0,25514093.0
2018-03-23,3465,3600,3410,3475,4371,88661.0,25514093.0
2018-03-26,3545,3545,3450,3500,11395,89299.0,25514093.0
2018-03-27,3505,3510,3400,3470,10475,88534.0,25514093.0
2018-03-28,3470,3600,3415,3460,7049,88279.0,25514093.0
2018-03-29,3500,3610,3320,3440,16470,87768.0,25514093.0
2018-03-30,3500,3500,3400,3405,10901,86875.0,25514093.0
2018-04-02,3435,3435,3300,3390,9202,86493.0,25514093.0
2018-04-03,3420,3420,3340,3345,6761,85345.0,25514093.0
2018-04-04,3380,3420,3200,3230,27584,82411.0,25514093.0
2018-04-05,3295,3295,3140,3230,25558,82411.0,25514093.0
2018-04-06,3265,3265,3180,3225,6983,82283.0,25514093.0
2018-04-09,3220,3350,3140,3320,16230,84707.0,25514093.0
2018-04-10,3320,3390,3235,3310,4974,84452.0,25514093.0
2018-04-11,3280,3310,3165,3225,14032,82283.0,25514093.0
2018-04-12,3175,3290,3160,3160,8605,80625.0,25514093.0
2018-04-13,3160,3225,3120,3210,15289,81900.0,25514093.0
2018-04-16,3150,3280,3135,3200,5508,81645.0,25514093.0
2018-04-17,3265,3265,3095,3165,19402,80752.0,25514093.0
2018-04-18,3160,3210,3050,3150,13351,80369.0,25514093.0
2018-04-19,3170,3170,3080,3145,10659,80242.0,25514093.0
2018-04-20,3140,3205,3090,3125,11100,79732.0,25514093.0
2018-04-23,3125,3195,3075,3180,21708,81135.0,25514093.0
2018-04-24,3205,3560,3180,3465,80990,88406.0,25514093.0
2018-04-25,3460,3640,3400,3640,62276,92871.0,25514093.0
2018-04-26,3640,3680,3385,3580,56040,91340.0,25514093.0
2018-04-27,3600,3600,3480,3540,18486,90320.0,25514093.0
2018-04-30,3510,3585,3330,3540,15977,90320.0,25514093.0
2018-05-02,3585,3585,3415,3455,10680,88151.0,25514093.0
2018-05-03,3455,3455,3335,3360,23595,85727.0,25514093.0
2018-05-04,3360,3515,3325,3340,16755,85217.0,25514093.0
2018-05-08,3475,3475,3375,3400,9235,86748.0,25514093.0
2018-05-09,3490,3490,3265,3400,14582,86748.0,25514093.0
2018-05-10,3400,3400,3315,3365,5340,85855.0,25514093.0
2018-05-11,3400,3430,3290,3385,14111,86365.0,25514093.0
2018-05-14,3335,3445,3290,3350,13221,85472.0,25514093.0
2018-05-15,3335,3420,3250,3300,8784,84197.0,25514093.0
2018-05-16,3300,3300,3190,3295,10836,84069.0,25514093.0
2018-05-17,3295,3335,3185,3240,5364,82666.0,25514093.0
2018-05-18,3175,3350,3140,3230,4895,82411.0,25514093.0
2018-05-21,3230,3295,3195,3240,17432,82666.0,25514093.0
2018-05-23,3240,3250,3160,3200,16799,81645.0,25514093.0
2018-05-24,3200,3210,3150,3200,10837,81645.0,25514093.0
2018-05-25,3150,3390,3145,3270,39746,83431.0,25514093.0
2018-05-28,3265,3595,3265,3495,40230,89172.0,25514093.0
2018-05-29,3505,3560,3445,3510,13597,89554.0,25514093.0
2018-05-30,3635,3635,3390,3525,16910,89937.0,25514093.0
2018-05-31,3525,3580,3485,3540,7594,90320.0,25514093.0
2018-06-01,3540,3585,3500,3585,23048,91468.0,25514093.0
2018-06-04,3570,3610,3535,3570,10971,91085.0,25514093.0
2018-06-05,3605,3605,3540,3590,3115,91596.0,25514093.0
2018-06-07,3590,3700,3540,3700,36936,94402.0,25514093.0
2018-06-08,3700,3700,3650,3690,13385,94147.0,25514093.0
2018-06-11,3690,3745,3555,3575,13208,91213.0,25514093.0
2018-06-12,3555,3690,3505,3650,24571,93126.0,25514093.0
2018-06-14,3635,3665,3550,3650,20535,93126.0,25514093.0
2018-06-15,3650,3795,3570,3705,21408,94530.0,25514093.0
2018-06-18,3655,3735,3595,3730,26536,95168.0,25514093.0
2018-06-19,3730,4010,3675,3955,98073,100908.0,25514093.0
2018-06-20,4050,5140,3920,5140,2990901,131142.0,25514093.0
2018-06-21,5020,5260,4750,4900,996361,125019.0,25514093.0
2018-06-22,4810,4820,4400,4400,453462,112262.0,25514093.0
2018-06-25,4400,4415,4215,4385,154455,111879.0,25514093.0
2018-06-26,4375,4650,4260,4650,224155,118641.0,25514093.0
2018-06-27,4580,4900,4400,4785,270499,122085.0,25514093.0
2018-06-28,4770,4770,4450,4635,152734,118258.0,25514093.0
2018-06-29,4565,4665,4300,4440,125366,113283.0,25514093.0
2018-07-02,4380,4500,3830,4200,222058,107159.0,25514093.0
2018-07-03,4100,4185,3900,4155,67140,106011.0,25514093.0
2018-07-04,4150,4300,4000,4300,46633,109711.0,25514093.0
2018-07-05,4300,4385,4050,4080,46592,104097.0,25514093.0
2018-07-06,4015,4050,3740,3925,124228,100143.0,25514093.0
2018-07-09,3925,4030,3895,3950,35680,100781.0,25514093.0
2018-07-10,3970,4625,3970,4470,235238,114048.0,25514093.0
2018-07-11,4470,4800,4350,4510,136333,115069.0,25514093.0
2018-07-12,4510,4720,4455,4510,61497,115069.0,25514093.0
2018-07-13,4510,5130,4510,4840,432804,123488.0,25514093.0
2018-07-16,4595,4625,4435,4435,147440,113155.0,25514093.0
2018-07-17,4425,4625,4200,4475,69988,114176.0,25514093.0
2018-07-18,4435,4475,4200,4240,59376,108180.0,25514093.0
2018-07-19,4180,4365,4090,4210,24622,107414.0,25514093.0
2018-07-20,4170,4295,4105,4155,14423,106011.0,25514093.0
2018-07-23,4235,4235,3900,3920,31460,100015.0,25514093.0
2018-07-24,3845,3915,3680,3795,55984,96826.0,25514093.0
2018-07-25,3795,3795,3625,3635,40421,92744.0,25514093.0
2018-07-26,3625,3745,3445,3495,75710,89172.0,25514093.0
2018-07-27,3495,3635,3445,3555,65149,90703.0,25514093.0
2018-07-30,3545,4080,3485,3675,130856,93764.0,25514093.0
2018-07-31,3730,3785,3365,3500,79175,89299.0,25514093.0
2018-08-01,3510,3640,3500,3535,36612,90192.0,25514093.0
2018-08-02,3510,3575,3415,3435,38624,87641.0,25514093.0
2018-08-03,3435,3495,3345,3430,63592,87513.0,25514093.0
2018-08-06,3430,3475,3385,3440,12583,87768.0,25514093.0
2018-08-07,3440,3450,3390,3450,12501,88024.0,25514093.0
2018-08-08,3450,3750,3405,3475,29290,88661.0,25514093.0
2018-08-09,3430,3610,3430,3460,34969,88279.0,25514093.0
2018-08-10,3485,3485,3420,3470,20765,88534.0,25514093.0
2018-08-13,3500,3505,3335,3375,33242,86110.0,25514093.0
2018-08-14,3425,3425,3335,3425,25195,87386.0,25514093.0
2018-08-16,3405,3405,3310,3395,13090,86620.0,25514093.0
2018-08-17,3395,3480,3340,3400,16214,86748.0,25514093.0
2018-08-20,3430,3535,3370,3530,46676,90065.0,25514093.0
2018-08-21,3595,3850,3575,3625,179631,92489.0,25514093.0
2018-08-22,3635,3740,3630,3740,30140,95423.0,25514093.0
2018-08-23,3750,4020,3720,3920,78450,100015.0,25514093.0
2018-08-24,3940,3965,3800,3870,47724,98740.0,25514093.0
2018-08-27,3860,4035,3850,4035,62196,102949.0,25514093.0
2018-08-28,4035,4275,4010,4245,58514,108307.0,25514093.0
2018-08-29,4260,4295,4240,4290,41190,109455.0,25514093.0
2018-08-30,4225,4300,4225,4295,25816,109583.0,25514093.0
2018-08-31,4275,4325,4245,4315,41127,110093.0,25514093.0
2018-09-03,4315,4370,4250,4255,54123,108562.0,25514093.0
2018-09-04,4235,4290,4105,4210,51734,107414.0,25514093.0
2018-09-05,4200,4200,4085,4185,50909,106776.0,25514093.0
2018-09-06,4210,4210,4075,4165,24863,106266.0,25514093.0
2018-09-07,4110,4245,4110,4200,32479,107159.0,25514093.0
2018-09-10,4160,4245,4155,4225,31912,107797.0,25514093.0
2018-09-11,4220,4220,4150,4210,33860,107414.0,25514093.0
2018-09-12,4205,4290,4150,4210,26334,107414.0,25514093.0
2018-09-13,4210,4210,3800,3845,190505,98102.0,25514093.0
2018-09-14,3910,4050,3890,4030,38455,102822.0,25514093.0
2018-09-17,4030,4275,3965,4210,53018,107414.0,25514093.0
2018-09-18,4165,4235,4140,4200,30850,107159.0,25514093.0
2018-09-19,4180,4200,4130,4170,20364,106394.0,25514093.0
2018-09-20,4110,4170,4070,4160,24962,106139.0,25514093.0
2018-09-21,4120,4205,4090,4140,39971,105628.0,25514093.0
2018-09-27,4160,4160,4020,4070,51626,103842.0,25514093.0
2018-09-28,4035,4080,3985,4020,28583,102567.0,25514093.0
2018-10-01,4020,4020,3890,3900,27668,99505.0,25514093.0
2018-10-02,3900,4000,3885,3985,25274,101674.0,25514093.0
2018-10-04,3980,4015,3925,4000,18391,102056.0,25514093.0
2018-10-05,4000,4035,3940,4010,21968,102312.0,25514093.0
2018-10-08,4010,4015,3895,3895,29979,99377.0,25514093.0
2018-10-10,3900,4000,3715,3980,41390,101546.0,25514093.0
2018-10-11,3920,3980,3800,3905,46505,99633.0,25514093.0
2018-10-12,3835,4005,3810,4005,34994,102184.0,25514093.0
2018-10-15,4000,4010,3930,4005,28678,102184.0,25514093.0
2018-10-16,4000,4200,3965,4145,54047,105756.0,25514093.0
2018-10-17,4150,4250,4120,4250,40938,108435.0,25514093.0
2018-10-18,4380,4380,4175,4260,20954,108690.0,25514093.0
2018-10-19,4260,4290,4120,4275,27983,109073.0,25514093.0
2018-10-22,4275,4290,4170,4290,25736,109455.0,25514093.0
2018-10-23,4290,4290,4220,4225,22828,107797.0,25514093.0
2018-10-24,4270,4285,4165,4240,33284,108180.0,25514093.0
2018-10-25,4010,4270,3950,4080,64299,104097.0,25514093.0
2018-10-26,4270,4270,4040,4120,35227,105118.0,25514093.0
2018-10-29,4065,4200,4005,4120,31330,105118.0,25514093.0
2018-10-30,4070,4070,3905,4040,26861,103077.0,25514093.0
2018-10-31,4125,4130,3905,3995,28561,101929.0,25514093.0
2018-11-01,4000,4130,4000,4130,28756,105373.0,25514093.0
2018-11-02,4085,4285,4085,4285,44520,109328.0,25514093.0
2018-11-05,4360,4360,4220,4295,25997,109583.0,25514093.0
2018-11-06,4300,4995,4270,4770,398596,121702.0,25514093.0
2018-11-07,4775,4800,4310,4520,114490,115324.0,25514093.0
2018-11-08,4565,4685,4490,4595,49420,117237.0,25514093.0
2018-11-09,4620,4625,4425,4550,32141,116089.0,25514093.0
2018-11-12,4565,4565,4380,4380,28860,111752.0,25514093.0
2018-11-13,4310,4430,4210,4425,23901,112900.0,25514093.0
2018-11-14,4420,4425,4150,4150,27940,105883.0,25514093.0
2018-11-15,4170,4170,3950,4120,57323,105118.0,25514093.0
2018-11-16,4160,4280,4110,4195,37997,107032.0,25514093.0
2018-11-19,4190,4280,4120,4180,44351,106649.0,25514093.0
2018-11-20,4140,4350,4100,4350,42554,110986.0,25514093.0
2018-11-21,4345,4345,4000,4095,33626,104480.0,25514093.0
2018-11-22,4090,4140,3855,3890,27991,99250.0,25514093.0
2018-11-23,3845,3960,3650,3915,35261,99888.0,25514093.0
2018-11-26,3915,3990,3865,3960,13484,101036.0,25514093.0
2018-11-27,3935,4220,3915,4160,21334,106139.0,25514093.0
2018-11-28,4120,4310,4085,4200,17544,107159.0,25514093.0
2018-11-29,4200,4210,4120,4205,6561,107287.0,25514093.0
2018-11-30,4200,4270,4125,4205,9833,107287.0,25514093.0
2018-12-03,4205,4240,4120,4130,6529,105373.0,25514093.0
2018-12-04,4130,4175,4015,4110,8040,104863.0,25514093.0
2018-12-05,4030,4140,4020,4125,1263,105246.0,25514093.0
2018-12-06,4120,4120,4015,4100,5095,104608.0,25514093.0
2018-12-07,4065,4100,3955,4020,8915,102567.0,25514093.0
2018-12-10,4020,4160,4020,4100,4831,104608.0,25514093.0
2018-12-11,4105,4145,3850,4010,19240,102312.0,25514093.0
2018-12-12,4020,4090,3965,4075,9082,103970.0,25514093.0
2018-12-13,4030,4105,4030,4090,5024,104353.0,25514093.0
2018-12-14,4130,4130,4045,4120,4092,105118.0,25514093.0
2018-12-17,4060,4115,4045,4110,3038,104863.0,25514093.0
2018-12-18,4055,4130,4055,4120,2979,105118.0,25514093.0
2018-12-19,4070,4110,4065,4110,3225,104863.0,25514093.0
2018-12-20,4155,4155,3950,4060,5110754,103587.0,25514093.0
2018-12-21,4185,4200,4060,4105,4554,104735.0,25514093.0
2018-12-24,4105,4280,3940,4025,9876,102694.0,25514093.0
2018-12-26,4025,4070,3930,4000,7942,102056.0,25514093.0
2018-12-27,3915,4230,3915,4000,13074,102056.0,25514093.0
2018-12-28,3980,4050,3925,4030,5960,102822.0,25514093.0
2019-01-02,4030,4140,3945,4065,4721,103715.0,25514093.0
2019-01-03,4040,4120,4000,4050,5458,103332.0,25514093.0
2019-01-04,3980,4090,3980,3995,4756,101929.0,25514093.0
2019-01-07,3995,4065,3920,4000,10652,102056.0,25514093.0
2019-01-08,3975,4050,3920,4000,16336,102056.0,25514093.0
2019-01-09,3990,3990,3855,3935,22457,100398.0,25514093.0
2019-01-10,3935,3975,3880,3935,6215,100398.0,25514093.0
2019-01-11,3935,3970,3760,3945,12152,100653.0,25514093.0
2019-01-14,3900,3945,3810,3900,8526,99505.0,25514093.0
2019-01-15,3845,3930,3815,3900,13866,99505.0,25514093.0
2019-01-16,3900,4155,3840,4000,20852,102056.0,25514093.0
2019-01-17,4000,4145,3960,4075,12653,103970.0,25514093.0
2019-01-18,4120,4160,4000,4095,5770,104480.0,25514093.0
2019-01-21,4095,4135,4030,4130,6803,105373.0,25514093.0
2019-01-22,4170,4170,4075,4120,3598,105118.0,25514093.0
2019-01-23,4160,4165,4070,4145,3653,105756.0,25514093.0
2019-01-24,4085,4145,4060,4140,3285,105628.0,25514093.0
2019-01-25,4135,4140,4090,4140,2192,105628.0,25514093.0
2019-01-28,4100,4165,3950,4005,16448,102184.0,25514093.0
2019-01-29,4000,4065,4000,4050,4214,103332.0,25514093.0
2019-01-30,4010,4130,4010,4080,5786,104097.0,25514093.0
2019-01-31,4125,4125,4015,4060,15731,103587.0,25514093.0
2019-02-01,4070,4130,4020,4080,5656,104097.0,25514093.0
2019-02-07,4085,4125,4050,4090,6782,104353.0,25514093.0
2019-02-08,4055,4130,4040,4055,4052,103460.0,25514093.0
2019-02-11,4055,4095,4025,4055,6106,103460.0,25514093.0
2019-02-12,4090,4090,4050,4090,1196,104353.0,25514093.0
2019-02-13,4115,4145,4060,4125,2288,105246.0,25514093.0
2019-02-14,4125,4160,4075,4140,6764,105628.0,25514093.0
2019-02-15,4120,4150,4110,4145,8280,105756.0,25514093.0
2019-02-18,4170,4175,4125,4165,2757,106266.0,25514093.0
2019-02-19,4115,4290,4115,4235,12134,108052.0,25514093.0
2019-02-20,4230,4295,4200,4270,5137,108945.0,25514093.0
2019-02-21,4260,4270,4175,4245,2226,108307.0,25514093.0
2019-02-22,4145,4470,4145,4250,5183,108435.0,25514093.0
2019-02-25,4250,4305,4210,4250,2653,108435.0,25514093.0
2019-02-26,4255,4310,4210,4230,7591,107925.0,25514093.0
2019-02-27,4190,4230,4160,4215,3254,107542.0,25514093.0
2019-02-28,4215,4245,4115,4210,10383,107414.0,25514093.0
2019-03-04,4190,4325,4135,4230,11121,107925.0,25514093.0
2019-03-05,4230,4260,4190,4240,3398,108180.0,25514093.0
2019-03-06,4310,4310,4200,4280,7352,109200.0,25514093.0
2019-03-07,4310,4310,4200,4280,6215,109200.0,25514093.0
2019-03-08,4200,4300,4200,4280,3940,109200.0,25514093.0
2019-03-11,4230,4290,4165,4265,12102,108818.0,25514093.0
2019-03-12,4250,4290,4205,4280,2939,109200.0,25514093.0
2019-03-13,4310,4330,4230,4280,6178,109200.0,25514093.0
2019-03-14,4285,4290,4255,4280,3323,109200.0,25514093.0
2019-03-15,4275,4330,4160,4280,7010,109200.0,25514093.0
2019-03-18,4325,4325,4155,4300,11423,109711.0,25514093.0
2019-03-19,4300,4335,4225,4300,9971,109711.0,25514093.0
2019-03-20,4340,4340,4235,4280,4274,109200.0,25514093.0
2019-03-21,4225,4275,4205,4215,10450,107542.0,25514093.0
2019-03-22,4220,4465,4220,4275,2350,109073.0,25514093.0
2019-03-25,4275,4325,4250,4300,893,109711.0,25514093.0
2019-03-26,4250,4320,4210,4290,7100,109455.0,25514093.0
2019-03-27,4290,4320,4220,4280,10034,109200.0,25514093.0
2019-03-28,4225,4295,4210,4280,15911,109200.0,25514093.0
2019-03-29,4275,4275,4150,4245,12112,108307.0,25514093.0
2019-04-01,4250,4300,4240,4280,961,109200.0,25514093.0
2019-04-02,4250,4265,4210,4265,5807,108818.0,25514093.0
2019-04-03,4265,4270,4225,4255,8752,108562.0,25514093.0
2019-04-04,4255,4285,4240,4270,5811,108945.0,25514093.0
2019-04-05,4325,4325,4240,4285,4110,109328.0,25514093.0
2019-04-08,4285,4285,4230,4280,9976,109200.0,25514093.0
2019-04-09,4280,4285,4155,4230,19507,107925.0,25514093.0
2019-04-10,4230,4230,4185,4230,5733,107925.0,25514093.0
2019-04-11,4170,4230,4000,4215,12763,107542.0,25514093.0
2019-04-12,4215,4215,4010,4080,22159,104097.0,25514093.0
2019-04-15,4080,4180,4000,4175,7716,106521.0,25514093.0
2019-04-16,4180,4285,4130,4200,3154,107159.0,25514093.0
2019-04-17,4190,4245,4130,4200,1781,107159.0,25514093.0
2019-04-18,4180,4285,4160,4210,3397,107414.0,25514093.0
2019-04-19,4295,4295,4100,4180,7013,106649.0,25514093.0
2019-04-22,4180,4200,4160,4200,2483,107159.0,25514093.0
2019-04-23,4200,4280,4120,4200,5427,107159.0,25514093.0
2019-04-24,4200,4305,4160,4200,4004,107159.0,25514093.0
2019-04-25,4205,4205,4130,4195,3055,107032.0,25514093.0
2019-04-26,4195,4235,4145,4195,2411,107032.0,25514093.0
2019-04-29,4200,4200,4050,4140,8534,105628.0,25514093.0
2019-04-30,4075,4200,4075,4200,5294,107159.0,25514093.0
2019-05-02,4125,4285,4125,4195,19954,107032.0,25514093.0
2019-05-03,4275,4275,4115,4195,9251,107032.0,25514093.0
2019-05-07,4195,4260,4135,4185,12820,106776.0,25514093.0
2019-05-08,4140,4195,4140,4185,11842,106776.0,25514093.0
2019-05-09,4185,4295,4135,4200,13421,107159.0,25514093.0
2019-05-10,4200,4235,4150,4235,29965,108052.0,25514093.0
2019-05-13,4235,4235,4175,4220,8381,107669.0,25514093.0
2019-05-14,4215,4220,4090,4220,11022,107669.0,25514093.0
2019-05-15,4165,4220,4135,4210,10098,107414.0,25514093.0
2019-05-16,4210,4210,4155,4200,6981,107159.0,25514093.0
2019-05-17,4140,4210,4140,4200,14869,107159.0,25514093.0
2019-05-20,4190,4240,4120,4195,5823,107032.0,25514093.0
2019-05-21,4195,4215,4150,4200,5178,107159.0,25514093.0
2019-05-22,4195,4200,4120,4170,7924,106394.0,25514093.0
2019-05-23,4150,4160,4060,4160,8072,106139.0,25514093.0
2019-05-24,4160,4205,4090,4155,6354,106011.0,25514093.0
2019-05-27,4180,4180,4115,4130,12619,105373.0,25514093.0
2019-05-28,4145,4145,4015,4100,9460,104608.0,25514093.0
2019-05-29,4100,4120,4050,4120,7521,105118.0,25514093.0
2019-05-30,4145,4145,4065,4120,2612,105118.0,25514093.0
2019-05-31,4120,4120,4010,4050,8575,103332.0,25514093.0
2019-06-03,4005,4050,3925,4045,13251,103205.0,25514093.0
2019-06-04,4035,4035,3945,4030,9488,102822.0,25514093.0
2019-06-05,4025,4140,3950,4005,10621,102184.0,25514093.0
2019-06-07,4130,4200,3960,4060,3005,103587.0,25514093.0
2019-06-10,4025,4300,4000,4065,9371,103715.0,25514093.0
2019-06-11,4005,4140,3960,4050,6554,103332.0,25514093.0
2019-06-12,4030,4030,3990,4030,1566,102822.0,25514093.0
2019-06-13,4030,4030,3940,3990,9609,101801.0,25514093.0
2019-06-14,3960,3960,3880,3960,15724,101036.0,25514093.0
2019-06-17,3960,4000,3945,4000,3229,102056.0,25514093.0
2019-06-18,4000,4070,3960,4025,4774,102694.0,25514093.0
2019-06-19,4000,4000,3965,4000,5052,102056.0,25514093.0
2019-06-20,4000,4000,3940,3985,2269,101674.0,25514093.0
2019-06-21,3980,4375,3940,4135,60966,105501.0,25514093.0
2019-06-24,4140,4175,4085,4130,5258,105373.0,25514093.0
2019-06-25,4130,4130,4015,4115,10940,104990.0,25514093.0
2019-06-26,4145,4145,3830,4025,11652,102694.0,25514093.0
2019-06-27,4005,4025,3935,4020,17987,102567.0,25514093.0
2019-06-28,4020,4110,3920,4090,17741,104353.0,25514093.0
2019-07-01,4180,4180,3960,4080,19394,104097.0,25514093.0
2019-07-02,4140,5060,4105,4700,513865,119916.0,25514093.0
2019-07-03,4840,4930,4325,4325,268019,110348.0,25514093.0
2019-07-04,4365,4465,4325,4450,84031,113538.0,25514093.0
2019-07-05,4600,4630,4270,4270,83797,108945.0,25514093.0
2019-07-08,4270,4340,3950,4020,52319,102567.0,25514093.0
2019-07-09,3950,4020,3850,4000,19015,102056.0,25514093.0
2019-07-10,4000,4100,3920,3950,9865,100781.0,25514093.0
2019-07-11,3930,4075,3900,3960,16642,101036.0,25514093.0
2019-07-12,3925,3990,3900,3975,8529,101419.0,25514093.0
2019-07-15,4015,4020,3960,4005,6296,102184.0,25514093.0
2019-07-16,4005,4085,3650,3680,24242,93892.0,25514093.0
2019-07-17,3785,4500,3700,4010,88628,102312.0,25514093.0
2019-07-18,4170,4170,3865,4000,16850,102056.0,25514093.0
2019-07-19,3980,4160,3900,4135,15221,105501.0,25514093.0
2019-07-22,4130,4240,4120,4210,4855,107414.0,25514093.0
2019-07-23,4200,4335,4150,4175,24612,106521.0,25514093.0
2019-07-24,4115,4300,4115,4300,16468,109711.0,25514093.0
2019-07-25,4300,4300,4150,4285,10058,109328.0,25514093.0
2019-07-26,4240,4325,4160,4285,6686,109328.0,25514093.0
2019-07-29,4220,4295,4160,4230,15676,107925.0,25514093.0
2019-07-30,4225,4235,4110,4200,8868,107159.0,25514093.0
2019-07-31,4200,4210,4145,4200,4429,107159.0,25514093.0
2019-08-01,4135,4240,4110,4200,8828,107159.0,25514093.0
2019-08-02,4140,4215,4105,4180,5776,106649.0,25514093.0
2019-08-05,4180,4180,3970,3990,10144,101801.0,25514093.0
2019-08-06,3990,4095,3800,4030,6754,102822.0,25514093.0
2019-08-07,4210,4220,4010,4145,4380,105756.0,25514093.0
2019-08-08,4250,4250,4050,4110,7084,104863.0,25514093.0
2019-08-09,4005,4280,4005,4170,4272,106394.0,25514093.0
2019-08-12,4170,4245,4050,4140,7171,105628.0,25514093.0
2019-08-13,4135,4200,4105,4160,1099,106139.0,25514093.0
2019-08-14,4165,4165,4050,4145,8640,105756.0,25514093.0
2019-08-16,4135,4145,4070,4080,1974,104097.0,25514093.0
2019-08-19,3955,4110,3955,4080,8446,104097.0,25514093.0
2019-08-20,4095,4110,4065,4110,5738,104863.0,25514093.0
2019-08-21,4140,4140,4030,4140,4089,105628.0,25514093.0
2019-08-22,4135,4140,4120,4120,2236,105118.0,25514093.0
2019-08-23,4295,4295,4125,4150,2688,105883.0,25514093.0
2019-08-26,4150,4150,3995,4045,5342,103205.0,25514093.0
2019-08-27,4045,4045,3905,4035,4364,102949.0,25514093.0
2019-08-28,4035,4150,3945,4085,4545,104225.0,25514093.0
2019-08-29,4120,4120,3985,4085,6400,104225.0,25514093.0
2019-08-30,4085,4085,4000,4080,1533,104097.0,25514093.0
2019-09-02,4130,4130,4035,4125,435,105246.0,25514093.0
2019-09-03,4125,4190,4100,4175,15562,106521.0,25514093.0
2019-09-04,4130,4190,4130,4190,2433,106904.0,25514093.0
2019-09-05,4180,4180,4060,4145,6881,105756.0,25514093.0
2019-09-06,4140,4170,4085,4160,1213,106139.0,25514093.0
2019-09-09,4160,4250,4105,4245,13453,108307.0,25514093.0
2019-09-10,4245,4285,4175,4225,7373,107797.0,25514093.0
2019-09-11,4220,4435,4170,4360,17814,111241.0,25514093.0
2019-09-16,4390,4480,4340,4470,16780,114048.0,25514093.0
2019-09-17,4470,4490,4390,4485,3797,114431.0,25514093.0
2019-09-18,4510,4510,4415,4470,8780,114048.0,25514093.0
2019-09-19,4470,4610,4385,4605,12445,117492.0,25514093.0
2019-09-20,4555,4650,4555,4600,6439,117365.0,25514093.0
2019-09-23,4620,4760,4620,4750,21839,121192.0,25514093.0
2019-09-24,4840,4840,4730,4770,6062,121702.0,25514093.0
2019-09-25,4820,4820,4715,4795,5143,122340.0,25514093.0
2019-09-26,4815,4850,4550,4850,16093,123743.0,25514093.0
2019-09-27,4800,4855,4610,4850,11072,123743.0,25514093.0
2019-09-30,4850,4860,4660,4800,3807,122468.0,25514093.0
2019-10-01,4845,4900,4730,4885,11184,124636.0,25514093.0
2019-10-02,4885,4900,4735,4880,2130,124509.0,25514093.0
2019-10-04,4740,4870,4710,4865,3354,124126.0,25514093.0
2019-10-07,4715,4820,4690,4800,6312,122468.0,25514093.0
