헬릭스미스(084990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-14,155139,156632,152154,155454,66058,3157744.0,15956260.0
2018-08-16,152782,155218,148462,152155,145760,3090728.0,15956260.0
2018-08-17,152782,158910,152390,158203,163724,3213591.0,15956260.0
2018-08-20,161031,161894,157888,157890,91214,3207208.0,15956260.0
2018-08-21,159067,171713,159067,170615,389553,3465700.0,15956260.0
2018-08-22,172028,172970,168729,170536,136154,3464104.0,15956260.0
2018-08-23,171163,172342,166765,170850,105235,3470487.0,15956260.0
2018-08-24,170300,173991,168493,173678,126525,3527929.0,15956260.0
2018-08-27,175248,177841,171870,173443,112516,3523142.0,15956260.0
2018-08-28,176976,178862,173049,173600,152780,3526333.0,15956260.0
2018-08-29,174698,176269,169907,175563,121916,3566224.0,15956260.0
2018-08-30,175170,177684,174306,176585,86019,3586967.0,15956260.0
2018-08-31,179883,186874,178076,186247,308067,3783229.0,15956260.0
2018-09-03,186246,188366,183968,184597,169921,3749721.0,15956260.0
2018-09-04,185775,187581,184910,186953,123528,3797590.0,15956260.0
2018-09-05,187738,188210,183810,184125,133986,3740147.0,15956260.0
2018-09-06,183810,183968,175170,176349,277485,3582180.0,15956260.0
2018-09-07,177526,178391,172970,176741,144404,3590158.0,15956260.0
2018-09-10,175013,177212,172970,174228,103106,3539098.0,15956260.0
2018-09-11,175013,176269,173598,175013,66939,3555055.0,15956260.0
2018-09-12,175641,182397,175641,180748,166490,3671535.0,15956260.0
2018-09-13,182711,184989,179097,182476,187224,3706639.0,15956260.0
2018-09-14,183497,191666,182947,188760,320606,3834289.0,15956260.0
2018-09-17,190881,193629,188603,189546,136383,3850246.0,15956260.0
2018-09-18,189545,192922,188131,190881,148148,3877371.0,15956260.0
2018-09-19,192844,193237,187973,190881,172218,3877371.0,15956260.0
2018-09-20,193237,204234,190881,193316,557569,3926836.0,15956260.0
2018-09-21,196300,196379,188759,192452,154132,3909284.0,15956260.0
2018-09-27,190959,196222,190959,195280,108742,3966726.0,15956260.0
2018-09-28,195594,196772,188916,189153,115532,3842267.0,15956260.0
2018-10-01,188523,191666,185382,190096,142189,3861415.0,15956260.0
2018-10-02,190095,192529,184596,184597,128018,3749721.0,15956260.0
2018-10-04,186010,187503,177526,182005,137624,3697065.0,15956260.0
2018-10-05,179883,180669,171870,173443,193580,3523142.0,15956260.0
2018-10-08,172578,178312,170850,170850,102540,3470487.0,15956260.0
2018-10-10,172420,173913,170457,172421,122893,3502399.0,15956260.0
2018-10-11,161894,169278,161894,165823,230424,3368366.0,15956260.0
2018-10-12,167315,175013,165587,174543,145724,3545481.0,15956260.0
2018-10-15,174541,174541,164958,164959,114139,3350815.0,15956260.0
2018-10-16,166372,170457,165901,169672,72914,3446552.0,15956260.0
2018-10-17,173599,174070,168022,170850,80474,3470487.0,15956260.0
2018-10-18,170928,171163,166922,167865,66167,3409853.0,15956260.0
2018-10-19,165979,176741,165979,176113,106288,3577393.0,15956260.0
2018-10-22,173991,178234,172185,176349,68589,3582180.0,15956260.0
2018-10-23,175170,175327,168729,169594,111165,3444957.0,15956260.0
2018-10-24,172028,175720,169043,170222,140756,3457722.0,15956260.0
2018-10-25,164487,166137,155925,159460,321991,3239121.0,15956260.0
2018-10-26,161345,162994,152861,153097,198080,3109875.0,15956260.0
2018-10-29,153097,157338,141471,142807,297261,2900848.0,15956260.0
2018-10-30,139979,149641,137857,149641,223702,3039668.0,15956260.0
2018-10-31,150583,151054,143828,146343,153097,2972651.0,15956260.0
2018-11-01,147441,150426,143749,143750,160298,2919996.0,15956260.0
2018-11-02,147676,155453,146263,155454,199677,3157744.0,15956260.0
2018-11-05,157103,161659,153490,160246,158921,3255077.0,15956260.0
2018-11-06,162051,162051,155296,159618,105675,3242312.0,15956260.0
2018-11-07,161031,164958,156632,157890,143071,3207208.0,15956260.0
2018-11-08,163309,163309,157495,159225,108080,3234334.0,15956260.0
2018-11-09,158831,158910,150819,152077,151920,3089132.0,15956260.0
2018-11-12,146734,147598,142100,142179,215448,2888083.0,15956260.0
2018-11-13,140214,146106,139429,145793,166770,2961482.0,15956260.0
2018-11-14,143749,151212,143200,145635,193289,2958291.0,15956260.0
2018-11-15,145556,148226,143670,146971,126967,2985416.0,15956260.0
2018-11-16,148855,152547,148069,149563,158504,3038072.0,15956260.0
2018-11-19,150819,158988,150269,158439,193764,3218378.0,15956260.0
2018-11-20,155925,157338,152232,152547,147429,3098706.0,15956260.0
2018-11-21,149169,151604,146891,150113,145507,3049241.0,15956260.0
2018-11-22,152076,156160,150819,153097,129166,3109875.0,15956260.0
2018-11-23,153175,154747,147991,148621,103391,3018924.0,15956260.0
2018-11-26,148619,154197,148619,152941,84019,3106684.0,15956260.0
2018-11-27,155532,161266,154197,159303,196309,3235930.0,15956260.0
2018-11-28,160009,160009,155925,156318,93241,3175296.0,15956260.0
2018-11-29,160009,160402,153254,154119,132157,3130618.0,15956260.0
2018-11-30,154118,156317,153254,154983,66312,3148170.0,15956260.0
2018-12-03,158124,162601,158045,161974,168530,3290181.0,15956260.0
2018-12-04,162523,165744,160952,161660,184884,3283798.0,15956260.0
2018-12-05,157338,159223,156710,158282,114557,3215186.0,15956260.0
2018-12-06,157495,157888,151997,152784,125854,3103493.0,15956260.0
2018-12-07,154354,156396,153332,155768,90586,3164126.0,15956260.0
2018-12-10,153097,156710,150504,153412,101246,3116258.0,15956260.0
2018-12-11,154747,157575,153490,153490,114816,3117853.0,15956260.0
2018-12-12,155767,159538,155296,159460,112200,3239121.0,15956260.0
2018-12-13,159695,161581,156946,161581,156007,3282203.0,15956260.0
2018-12-14,160323,160873,156475,156790,107821,3184869.0,15956260.0
2018-12-17,157103,160323,151683,158675,182682,3223165.0,15956260.0
2018-12-18,158360,172813,157810,168887,442323,3430596.0,15956260.0
2018-12-19,169435,173285,168336,170222,191844,3457722.0,15956260.0
2018-12-20,169514,178312,167943,176349,324507,3582180.0,15956260.0
2018-12-21,177134,180512,176034,179334,251369,3642814.0,15956260.0
2018-12-24,178862,181297,178234,178234,251481,3620475.0,15956260.0
2018-12-26,175327,183104,172185,183105,562072,3719404.0,15956260.0
2018-12-27,191037,194415,186953,191353,585002,3886945.0,15956260.0
2018-12-28,192373,201406,191351,199522,350166,4052890.0,15956260.0
2019-01-02,203370,208869,199521,204235,406109,4148628.0,15956260.0
2019-01-03,204234,205805,194101,195909,407534,3979491.0,15956260.0
2019-01-04,195750,200150,192451,199679,299121,4056081.0,15956260.0
2019-01-07,204941,207297,198578,200622,214593,4075229.0,15956260.0
2019-01-08,200620,204077,194808,204078,181736,4145436.0,15956260.0
2019-01-09,203448,204863,186167,191431,592602,3888541.0,15956260.0
2019-01-10,191351,199835,191351,195830,278833,3977896.0,15956260.0
2019-01-11,197557,197557,192766,195359,110137,3968322.0,15956260.0
2019-01-14,194101,196143,191037,191509,105447,3890136.0,15956260.0
2019-01-15,194807,201642,192294,194102,226313,3942792.0,15956260.0
2019-01-16,193315,196143,188523,195752,150916,3976300.0,15956260.0
2019-01-17,196065,201956,194022,200386,166100,4070442.0,15956260.0
2019-01-18,203448,210125,202663,205021,277047,4164584.0,15956260.0
2019-01-21,204156,206512,201249,201878,127837,4100759.0,15956260.0
2019-01-22,200699,203606,197322,201957,107619,4102354.0,15956260.0
2019-01-23,200621,205098,180590,197872,527171,4019382.0,15956260.0
2019-01-24,201878,208004,201013,205571,287520,4175753.0,15956260.0
2019-01-25,206276,206276,202270,204471,98731,4153414.0,15956260.0
2019-01-28,203134,207612,202663,206356,100515,4191710.0,15956260.0
2019-01-29,204863,212247,204784,212012,215131,4306595.0,15956260.0
2019-01-30,212953,216095,211068,214840,162576,4364037.0,15956260.0
2019-01-31,215074,219081,214760,216803,121683,4403928.0,15956260.0
2019-02-01,216881,218766,215310,218531,96483,4439032.0,15956260.0
2019-02-07,219551,227014,219551,226308,165592,4596999.0,15956260.0
2019-02-08,225207,227250,223322,227172,107693,4614550.0,15956260.0
2019-02-11,228900,231020,225757,227800,137669,4627315.0,15956260.0
2019-02-12,227250,227250,219081,219396,217166,4456583.0,15956260.0
2019-02-13,220101,227564,219394,221988,138710,4509239.0,15956260.0
2019-02-14,222458,226229,217588,219946,170687,4467753.0,15956260.0
2019-02-15,220101,225443,219081,223637,120129,4542747.0,15956260.0
2019-02-18,223165,226622,212718,218924,174287,4447010.0,15956260.0
2019-02-19,218373,227328,216017,226465,140221,4600190.0,15956260.0
2019-02-20,227800,229842,225443,228272,97413,4636889.0,15956260.0
2019-02-21,229999,230078,223872,225601,97538,4582638.0,15956260.0
2019-02-22,224500,227407,221201,225837,79035,4587425.0,15956260.0
2019-02-25,226935,226935,222144,222302,80900,4515622.0,15956260.0
2019-02-26,222301,224815,220966,221124,86257,4491687.0,15956260.0
2019-02-27,214132,219159,206904,217824,502053,4424671.0,15956260.0
2019-02-28,218609,226464,216253,218217,227792,4432649.0,15956260.0
2019-03-04,223715,228900,221123,228429,182051,4640080.0,15956260.0
2019-03-05,228978,235654,227407,234084,173663,4754965.0,15956260.0
2019-03-06,237069,238797,227957,233771,168472,4748583.0,15956260.0
2019-03-07,231570,232277,221437,223087,176394,4531578.0,15956260.0
2019-03-08,221123,225207,219001,221124,113894,4491687.0,15956260.0
2019-03-11,221909,226464,216881,226308,125757,4596999.0,15956260.0
2019-03-12,228192,236833,227014,236834,274869,4810812.0,15956260.0
2019-03-13,237697,246259,237697,245239,286567,4981544.0,15956260.0
2019-03-14,247045,249794,240997,240997,177162,4895381.0,15956260.0
2019-03-15,242882,242882,235654,239976,347458,4874637.0,15956260.0
2019-03-18,238247,238247,233456,235184,156991,4777304.0,15956260.0
2019-03-19,234476,237226,227014,227643,177332,4624124.0,15956260.0
2019-03-20,229371,232356,227643,231493,94819,4702310.0,15956260.0
2019-03-21,230549,231256,220337,222144,223562,4512430.0,15956260.0
2019-03-22,221201,224972,218373,220966,104325,4488496.0,15956260.0
2019-03-25,215624,218373,212953,213268,147713,4332125.0,15956260.0
2019-03-26,213503,224893,213268,224894,151757,4568277.0,15956260.0
2019-03-27,225443,225522,210361,211776,181020,4301808.0,15956260.0
2019-03-28,211225,217431,208162,212325,118159,4312977.0,15956260.0
2019-03-29,214053,220416,213739,219788,100996,4464562.0,15956260.0
2019-04-01,216095,218845,209732,215939,178467,4386376.0,15956260.0
2019-04-02,218609,220337,215545,217589,72372,4419884.0,15956260.0
2019-04-03,217588,220887,215545,219553,72382,4459775.0,15956260.0
2019-04-04,220573,220966,213739,214368,89994,4354463.0,15956260.0
2019-04-05,214288,214288,206904,208241,167250,4230005.0,15956260.0
2019-04-08,209811,214053,209026,213033,78661,4327338.0,15956260.0
2019-04-09,213032,213503,209969,212797,68399,4322551.0,15956260.0
2019-04-10,213268,218531,212089,218374,100111,4435840.0,15956260.0
2019-04-11,218766,219394,216488,218767,48345,4443818.0,15956260.0
2019-04-12,218609,218766,215074,215311,73407,4373611.0,15956260.0
2019-04-15,215231,215231,210440,210833,82524,4282660.0,15956260.0
2019-04-16,209732,212875,209732,212247,48007,4311381.0,15956260.0
2019-04-17,212639,212875,209026,209341,60647,4252343.0,15956260.0
2019-04-18,207769,208476,201013,202271,156873,4108737.0,15956260.0
2019-04-19,204234,206434,202741,205413,62438,4172562.0,15956260.0
2019-04-22,205726,207612,202978,203685,59416,4137458.0,15956260.0
2019-04-23,204234,207062,201092,203685,70758,4137458.0,15956260.0
2019-04-24,204706,205962,201406,203371,53218,4131076.0,15956260.0
2019-04-25,202741,203370,199207,199679,62733,4056081.0,15956260.0
2019-04-26,199678,201563,196457,199679,67663,4056081.0,15956260.0
2019-04-29,200071,203763,199285,202978,71080,4123098.0,15956260.0
2019-04-30,202270,205176,199364,204471,66830,4153414.0,15956260.0
2019-05-02,203213,205019,195122,196222,142656,3985874.0,15956260.0
2019-05-03,196457,197872,191273,194809,116601,3957152.0,15956260.0
2019-05-07,186795,193787,185775,188132,187077,3821524.0,15956260.0
2019-05-08,184596,186795,181061,181690,188695,3690683.0,15956260.0
2019-05-09,181847,185775,179176,179177,143773,3639623.0,15956260.0
2019-05-10,179254,180747,174541,177134,131989,3598137.0,15956260.0
2019-05-13,176348,181375,175720,175721,107286,3569415.0,15956260.0
2019-05-14,173206,178076,173049,177134,104490,3598137.0,15956260.0
2019-05-15,177919,190881,177605,188053,168208,3819929.0,15956260.0
2019-05-16,188444,188522,176190,176192,141853,3578989.0,15956260.0
2019-05-17,178154,181611,174148,174778,103486,3550268.0,15956260.0
2019-05-20,174777,177526,164251,166452,130559,3381131.0,15956260.0
2019-05-21,166451,170850,164409,168258,109997,3417831.0,15956260.0
2019-05-22,169671,170300,167393,168494,97894,3422618.0,15956260.0
2019-05-23,168100,168257,159853,159853,120748,3247099.0,15956260.0
2019-05-24,159853,169357,159460,166137,181074,3374749.0,15956260.0
2019-05-27,166922,168964,163544,166137,80251,3374749.0,15956260.0
2019-05-28,165351,171870,164958,171400,164799,3481656.0,15956260.0
2019-05-29,164958,167315,145713,147599,507074,2998181.0,15956260.0
2019-05-30,145006,148776,142571,144300,260518,2931165.0,15956260.0
2019-05-31,144692,156317,144220,153019,270996,3108279.0,15956260.0
2019-06-03,150819,151997,148226,149406,138457,3034881.0,15956260.0
2019-06-04,149404,151919,144692,146971,114000,2985416.0,15956260.0
2019-06-05,149248,149798,145163,147599,98896,2998181.0,15956260.0
2019-06-07,147676,151369,146656,149799,75394,3042859.0,15956260.0
2019-06-10,151762,151997,148855,150034,65346,3047646.0,15956260.0
2019-06-11,150033,155218,148619,155062,91554,3149766.0,15956260.0
2019-06-12,154589,154982,150034,150819,94753,3063602.0,15956260.0
2019-06-13,150819,152154,148541,149877,127615,3044454.0,15956260.0
2019-06-14,150819,151212,149248,149799,46073,3042859.0,15956260.0
2019-06-17,149876,151133,149169,149484,48998,3036476.0,15956260.0
2019-06-18,149719,150504,144063,145557,129246,2956695.0,15956260.0
2019-06-19,145870,150976,145870,150427,90659,3055624.0,15956260.0
2019-06-20,151369,154197,150976,153412,71743,3116258.0,15956260.0
2019-06-21,153804,154432,150112,150662,60620,3060411.0,15956260.0
2019-06-24,150662,152311,149876,152312,50117,3093919.0,15956260.0
2019-06-25,151762,153254,151212,153176,66093,3111471.0,15956260.0
2019-06-26,153490,162366,152782,159775,166014,3245503.0,15956260.0
2019-06-27,159067,161188,146891,151762,257157,3082749.0,15956260.0
2019-06-28,150961,150961,132151,134953,550796,2690225.0,15956260.0
2019-07-01,137754,147279,137514,144879,195884,2888083.0,15956260.0
2019-07-02,143757,149441,141196,142717,143523,2845001.0,15956260.0
2019-07-03,148080,152082,144798,148000,179090,2950312.0,15956260.0
2019-07-04,145678,148880,142957,146159,97912,2913613.0,15956260.0
2019-07-05,145839,149761,141596,149281,104792,2975842.0,15956260.0
2019-07-08,147519,149280,142077,142717,87537,2845001.0,15956260.0
2019-07-09,144478,144958,137434,137675,121509,2744477.0,15956260.0
2019-07-10,139755,142397,138074,139035,100583,2771602.0,15956260.0
2019-07-11,139115,139915,134713,138235,133099,2755646.0,15956260.0
2019-07-12,137994,138074,134793,135914,69463,2709373.0,15956260.0
2019-07-15,135433,140956,134552,137354,95191,2738094.0,15956260.0
2019-07-16,136073,142237,136073,140876,82920,2808302.0,15956260.0
2019-07-17,144078,147119,142077,142797,123451,2846597.0,15956260.0
2019-07-18,142797,146639,141836,145679,89705,2904039.0,15956260.0
2019-07-19,147439,159926,146879,158966,265724,3168913.0,15956260.0
2019-07-22,163288,167851,160086,165690,186781,3302946.0,15956260.0
2019-07-23,175695,176655,160486,161768,327524,3224760.0,15956260.0
2019-07-24,160166,164649,157845,160887,122997,3207208.0,15956260.0
2019-07-25,162167,164649,160166,160327,105832,3196039.0,15956260.0
2019-07-26,158966,160086,148240,151682,172326,3023711.0,15956260.0
2019-07-29,150081,155844,149921,149921,115081,2988607.0,15956260.0
2019-07-30,152002,157045,150961,152883,105614,3047646.0,15956260.0
2019-07-31,154323,158085,146639,158086,168285,3151361.0,15956260.0
2019-08-01,158485,159126,153443,154084,119414,3071580.0,15956260.0
2019-08-02,144158,150881,142477,145199,221632,2894466.0,15956260.0
2019-08-05,144878,146159,118384,119985,564405,2391843.0,15956260.0
2019-08-06,118864,136233,118144,125108,445574,2493963.0,15956260.0
2019-08-07,128869,133272,109819,117264,729140,2337592.0,15956260.0
2019-08-08,122066,128549,118464,125748,273825,2506728.0,15956260.0
2019-08-09,126468,147279,126308,141116,376315,2813089.0,15956260.0
2019-08-12,144798,150961,144798,147600,260995,2942334.0,15956260.0
2019-08-13,154800,154900,145100,148500,311209,2369505.0,15956260.0
2019-08-14,154300,186900,152100,177100,646185,2825854.0,15956260.0
2019-08-16,178000,184100,174100,178800,267361,2852979.0,15956260.0
2019-08-19,182500,184100,175800,179400,164455,2862553.0,15956260.0
2019-08-20,180900,184100,177300,184000,147431,2935952.0,15956260.0
2019-08-21,182800,187800,181000,187800,167004,2996586.0,15956260.0
2019-08-22,189900,193700,184400,187200,197346,2987012.0,15956260.0
2019-08-23,181500,184400,177200,179300,173120,2860957.0,15956260.0
2019-08-26,172100,175300,168100,169300,260648,2701395.0,15956260.0
2019-08-27,173500,180100,160800,169300,360321,2887625.0,17056260.0
2019-08-28,170700,177200,168800,177000,203923,3018958.0,17056260.0
2019-08-29,176900,178900,172600,175700,133889,2996785.0,17056260.0
2019-08-30,180000,183000,177200,182900,175339,3119590.0,17056260.0
2019-09-02,184500,186000,180100,181000,169863,3087183.0,17056260.0
2019-09-03,179000,186600,178300,181500,145943,3095711.0,17056260.0
2019-09-04,181600,186000,181100,183900,130657,3136646.0,17056260.0
2019-09-05,183200,198800,181600,193000,436349,4114823.0,21320325.0
2019-09-06,195000,195000,180100,183400,499262,3910148.0,21320325.0
2019-09-09,182000,186100,179800,180500,181937,3848319.0,21320325.0
2019-09-10,182000,182500,170600,175100,367902,3733189.0,21320325.0
2019-09-11,180100,190800,179000,183900,576417,3920808.0,21320325.0
2019-09-16,189900,199600,188100,199200,472323,4247009.0,21320325.0
2019-09-17,197000,204100,193700,194300,487110,4142539.0,21320325.0
2019-09-18,195000,197000,188700,191600,366522,4084974.0,21320325.0
2019-09-19,192000,192700,180600,184000,439853,3922940.0,21320325.0
2019-09-20,182500,185800,174700,176000,546802,3752377.0,21320325.0
2019-09-23,176600,182500,171000,171400,578900,3654304.0,21320325.0
2019-09-24,120000,120000,120000,120000,75448,2558439.0,21320325.0
2019-09-25,84000,84900,84000,84000,3097128,1790907.0,21320325.0
2019-09-26,80000,81800,65100,76000,9918066,1620345.0,21320325.0
2019-09-27,74700,76000,70500,73400,2687081,1564912.0,21320325.0
2019-09-30,73300,73900,64400,66300,2526976,1413538.0,21320325.0
2019-10-01,67500,74700,67300,72500,3297418,1545724.0,21320325.0
