해성산업(034810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-22,3980,4000,3830,3830,1151,37457.0,9780000.0
2006-06-23,3800,3935,3665,3875,7688,37898.0,9780000.0
2006-06-26,3870,3870,3800,3870,5793,37849.0,9780000.0
2006-06-27,3870,3900,3805,3850,4446,37653.0,9780000.0
2006-06-28,3845,3985,3800,3970,2433,38827.0,9780000.0
2006-06-29,3955,3970,3860,3960,2544,38729.0,9780000.0
2006-06-30,3960,4100,3915,4000,2977,39120.0,9780000.0
2006-07-03,4000,4000,3905,3960,4820,38729.0,9780000.0
2006-07-04,3950,3950,3850,3920,3073,38338.0,9780000.0
2006-07-05,3975,3975,3815,3905,1236,38191.0,9780000.0
2006-07-06,3805,3985,3805,3935,1002,38484.0,9780000.0
2006-07-07,4075,4075,3920,3975,6244,38876.0,9780000.0
2006-07-10,3865,3970,3860,3900,1383,38142.0,9780000.0
2006-07-11,3870,3995,3865,3995,3307,39071.0,9780000.0
2006-07-12,3990,3990,3900,3960,944,38729.0,9780000.0
2006-07-13,3910,4000,3910,3915,1652,38289.0,9780000.0
2006-07-14,3950,3950,3900,3925,6091,38386.0,9780000.0
2006-07-18,3930,3975,3800,3955,3101,38680.0,9780000.0
2006-07-19,3900,3955,3870,3955,8105,38680.0,9780000.0
2006-07-20,3950,3950,3880,3940,1903,38533.0,9780000.0
2006-07-21,3900,3950,3805,3950,301,38631.0,9780000.0
2006-07-24,3900,3950,3870,3890,9594,38044.0,9780000.0
2006-07-25,3890,3940,3880,3930,4322,38435.0,9780000.0
2006-07-26,3930,3930,3880,3890,8655,38044.0,9780000.0
2006-07-27,4085,4085,3865,3925,13826,38386.0,9780000.0
2006-07-28,3890,3910,3865,3880,12872,37946.0,9780000.0
2006-07-31,3810,3915,3810,3915,12603,38289.0,9780000.0
2006-08-01,3860,3915,3800,3900,5988,38142.0,9780000.0
2006-08-02,3900,3900,3800,3800,6308,37164.0,9780000.0
2006-08-03,3715,3890,3715,3835,14915,37506.0,9780000.0
2006-08-04,3935,3935,3810,3860,2378,37751.0,9780000.0
2006-08-07,3860,3880,3800,3860,10668,37751.0,9780000.0
2006-08-08,3805,3845,3785,3840,8937,37555.0,9780000.0
2006-08-09,3840,3980,3800,3800,2854,37164.0,9780000.0
2006-08-10,3870,3870,3790,3840,3440,37555.0,9780000.0
2006-08-11,3850,3850,3790,3840,1239,37555.0,9780000.0
2006-08-14,3840,3840,3760,3840,2968,37555.0,9780000.0
2006-08-16,3835,3950,3725,3755,13886,36724.0,9780000.0
2006-08-17,3725,3755,3650,3700,6077,36186.0,9780000.0
2006-08-18,3700,3700,3630,3680,2901,35990.0,9780000.0
2006-08-21,3800,3800,3665,3770,1080,36871.0,9780000.0
2006-08-22,3770,3800,3665,3790,2570,37066.0,9780000.0
2006-08-23,3755,3755,3685,3755,2342,36724.0,9780000.0
2006-08-24,3660,3825,3660,3825,9165,37408.0,9780000.0
2006-08-25,3850,3850,3755,3830,1504,37457.0,9780000.0
2006-08-28,3830,3830,3765,3770,2706,36871.0,9780000.0
2006-08-29,3755,3840,3750,3830,8938,37457.0,9780000.0
2006-08-30,4390,4400,4130,4140,194586,40489.0,9780000.0
2006-08-31,4105,4170,3875,4055,58092,39658.0,9780000.0
2006-09-01,3995,4050,3975,4010,17892,39218.0,9780000.0
2006-09-04,3965,4035,3950,3980,16236,38924.0,9780000.0
2006-09-05,3950,4060,3945,4000,16807,39120.0,9780000.0
2006-09-06,4000,4130,4000,4025,8442,39364.0,9780000.0
2006-09-07,4055,4060,3990,3990,5227,39022.0,9780000.0
2006-09-08,3990,4070,3965,4050,6415,39609.0,9780000.0
2006-09-11,4000,4100,4000,4030,4214,39413.0,9780000.0
2006-09-12,4095,4095,3995,4050,7221,39609.0,9780000.0
2006-09-13,4000,4260,4000,4195,8837,41027.0,9780000.0
2006-09-14,4235,4235,4000,4185,6005,40929.0,9780000.0
2006-09-15,4275,4275,4100,4180,1407,40880.0,9780000.0
2006-09-18,4010,4200,4000,4000,3965,39120.0,9780000.0
2006-09-19,4070,4240,4070,4175,825,40832.0,9780000.0
2006-09-20,4285,4285,4060,4095,3152,40049.0,9780000.0
2006-09-21,4065,4235,4065,4200,21827,41076.0,9780000.0
2006-09-22,4340,4830,4340,4810,331485,47042.0,9780000.0
2006-09-25,4600,4800,4450,4670,35139,45673.0,9780000.0
2006-09-26,4700,4850,4535,4550,19909,44499.0,9780000.0
2006-09-27,4500,4660,4415,4545,21672,44450.0,9780000.0
2006-09-28,4450,4580,4450,4455,6472,43570.0,9780000.0
2006-09-29,4450,4640,4450,4595,5677,44939.0,9780000.0
2006-10-02,4595,4595,4500,4595,1767,44939.0,9780000.0
2006-10-04,4560,4650,4560,4595,3241,44939.0,9780000.0
2006-10-09,4720,4720,4290,4475,34578,43766.0,9780000.0
2006-10-10,4380,4565,4285,4520,2700,44206.0,9780000.0
2006-10-11,4500,4500,4285,4465,1965,43668.0,9780000.0
2006-10-12,4680,4680,4350,4450,32354,43521.0,9780000.0
2006-10-13,4310,4540,4310,4430,6540,43325.0,9780000.0
2006-10-16,4590,4590,4400,4510,3418,44108.0,9780000.0
2006-10-17,4455,4535,4355,4485,1827,43863.0,9780000.0
2006-10-18,4495,4500,4370,4470,7062,43717.0,9780000.0
2006-10-19,4355,4465,4235,4400,2795,43032.0,9780000.0
2006-10-20,4400,4400,4310,4385,1984,42885.0,9780000.0
2006-10-23,4310,4385,4310,4320,2622,42250.0,9780000.0
2006-10-24,4285,4395,4250,4365,5115,42690.0,9780000.0
2006-10-25,4365,4365,4255,4275,17653,41810.0,9780000.0
2006-10-26,4320,4320,4200,4290,15584,41956.0,9780000.0
2006-10-27,4200,4350,4200,4330,2329,42347.0,9780000.0
2006-10-30,4250,4350,4210,4300,1448,42054.0,9780000.0
2006-10-31,4220,4350,4220,4230,11728,41369.0,9780000.0
2006-11-01,4200,4395,4200,4325,8346,42298.0,9780000.0
2006-11-02,4325,4340,4200,4330,1328,42347.0,9780000.0
2006-11-03,4330,4330,4230,4295,4255,42005.0,9780000.0
2006-11-06,4250,4300,4210,4275,8517,41810.0,9780000.0
2006-11-07,4300,4345,4300,4310,1044,42152.0,9780000.0
2006-11-08,4310,4380,4235,4365,1570,42690.0,9780000.0
2006-11-09,4365,4480,4365,4465,402,43668.0,9780000.0
2006-11-10,4600,4600,4360,4370,1301,42739.0,9780000.0
2006-11-13,4370,4370,4250,4355,118,42592.0,9780000.0
2006-11-14,4260,4380,4260,4360,5322,42641.0,9780000.0
2006-11-15,4360,4445,4270,4285,2168,41907.0,9780000.0
2006-11-16,4285,4495,4280,4400,5184,43032.0,9780000.0
2006-11-17,4400,4700,4400,4635,29351,45330.0,9780000.0
2006-11-20,4635,4785,4610,4670,13084,45673.0,9780000.0
2006-11-21,4660,4690,4400,4650,12726,45477.0,9780000.0
2006-11-22,4650,4650,4450,4575,3959,44744.0,9780000.0
2006-11-23,4600,4695,4460,4690,25836,45868.0,9780000.0
2006-11-24,4700,4700,4570,4665,9741,45624.0,9780000.0
2006-11-27,5200,5200,4625,4850,26646,47433.0,9780000.0
2006-11-28,4845,4850,4660,4750,6466,46455.0,9780000.0
2006-11-29,4800,4890,4650,4780,12214,46748.0,9780000.0
2006-11-30,4800,4800,4715,4730,6958,46259.0,9780000.0
2006-12-01,4780,4780,4655,4775,2703,46700.0,9780000.0
2006-12-04,4800,4800,4715,4775,531,46700.0,9780000.0
2006-12-05,4775,4775,4625,4710,6513,46064.0,9780000.0
2006-12-06,4700,4700,4630,4680,6038,45770.0,9780000.0
2006-12-07,4310,4680,4310,4635,7332,45330.0,9780000.0
2006-12-08,4895,4895,4620,4685,442,45819.0,9780000.0
2006-12-11,4680,4695,4610,4675,3574,45722.0,9780000.0
2006-12-12,4690,5120,4605,4675,17192,45722.0,9780000.0
2006-12-13,4575,4760,4575,4625,6312,45232.0,9780000.0
2006-12-14,4700,4700,4500,4670,10744,45673.0,9780000.0
2006-12-15,4550,4695,4550,4695,987,45917.0,9780000.0
2006-12-18,4700,4800,4650,4680,9651,45770.0,9780000.0
2006-12-19,4770,4770,4605,4645,13620,45428.0,9780000.0
2006-12-20,4610,4700,4605,4650,14096,45477.0,9780000.0
2006-12-21,4660,4700,4635,4675,3425,45722.0,9780000.0
2006-12-22,4700,4780,4655,4700,5078,45966.0,9780000.0
2006-12-26,4785,4785,4580,4580,78269,44792.0,9780000.0
2006-12-27,4615,4615,4000,4580,4631,44792.0,9780000.0
2006-12-28,4580,4680,4520,4680,5419,45770.0,9780000.0
2007-01-02,4590,4675,4520,4520,6729,44206.0,9780000.0
2007-01-03,4460,4550,4455,4520,5657,44206.0,9780000.0
2007-01-04,4165,4520,4165,4460,5162,43619.0,9780000.0
2007-01-05,4460,4460,4310,4335,15568,42396.0,9780000.0
2007-01-08,4335,4335,4230,4280,3495,41858.0,9780000.0
2007-01-09,4320,4495,4250,4475,2360,43766.0,9780000.0
2007-01-10,4420,4470,4275,4320,5162,42250.0,9780000.0
2007-01-11,4400,4600,4300,4400,3332,43032.0,9780000.0
2007-01-12,4325,4490,4325,4450,274,43521.0,9780000.0
2007-01-15,4450,4450,4305,4305,3537,42103.0,9780000.0
2007-01-16,4310,4445,4310,4385,417,42885.0,9780000.0
2007-01-17,4320,4395,4305,4385,1658,42885.0,9780000.0
2007-01-18,4485,4485,4320,4400,1503,43032.0,9780000.0
2007-01-19,4355,4385,4265,4345,1744,42494.0,9780000.0
2007-01-22,4465,4465,4265,4340,1184,42445.0,9780000.0
2007-01-23,4340,4385,4275,4300,327,42054.0,9780000.0
2007-01-24,4300,4400,4270,4370,2386,42739.0,9780000.0
2007-01-25,4310,4405,4300,4395,2931,42983.0,9780000.0
2007-01-26,4395,4420,4240,4240,2897,41467.0,9780000.0
2007-01-29,4315,4315,4190,4300,4033,42054.0,9780000.0
2007-01-30,4310,4350,4230,4300,6603,42054.0,9780000.0
2007-01-31,4300,4300,4210,4210,1140,41174.0,9780000.0
2007-02-01,4270,4300,4120,4290,1319,41956.0,9780000.0
2007-02-02,4300,4400,4235,4290,8069,41956.0,9780000.0
2007-02-05,4290,4500,4255,4490,9644,43912.0,9780000.0
2007-02-06,4450,4450,4370,4400,120,43032.0,9780000.0
2007-02-07,4470,4470,4330,4390,513,42934.0,9780000.0
2007-02-08,4400,4490,4350,4455,2361,43570.0,9780000.0
2007-02-09,4455,4590,4350,4590,18955,44890.0,9780000.0
2007-02-12,4600,4700,4430,4500,4367,44010.0,9780000.0
2007-02-13,4670,4700,4355,4400,68523,43032.0,9780000.0
2007-02-14,4400,4760,4400,4500,46532,44010.0,9780000.0
2007-02-15,4665,4700,4510,4650,22892,45477.0,9780000.0
2007-02-16,4545,4695,4515,4600,10320,44988.0,9780000.0
2007-02-20,4510,4650,4415,4600,4952,44988.0,9780000.0
2007-02-21,4550,4680,4550,4630,11311,45281.0,9780000.0
2007-02-22,4635,4750,4615,4670,19559,45673.0,9780000.0
2007-02-23,4655,4670,4500,4540,11482,44401.0,9780000.0
2007-02-26,4510,4595,4500,4535,7284,44352.0,9780000.0
2007-02-27,4535,4535,4450,4520,5368,44206.0,9780000.0
2007-02-28,4430,4505,4230,4475,2923,43766.0,9780000.0
2007-03-02,4455,4470,4365,4410,6751,43130.0,9780000.0
2007-03-05,4575,4575,4350,4405,8273,43081.0,9780000.0
2007-03-06,4310,4390,4300,4355,4236,42592.0,9780000.0
2007-03-07,4390,4395,4320,4380,11733,42836.0,9780000.0
2007-03-08,4380,4450,4330,4395,7339,42983.0,9780000.0
2007-03-09,4500,4680,4395,4670,28342,45673.0,9780000.0
2007-03-12,4670,4670,4505,4630,16704,45281.0,9780000.0
2007-03-13,4580,4600,4505,4505,18503,44059.0,9780000.0
2007-03-14,4505,4605,4495,4585,10030,44841.0,9780000.0
2007-03-15,4535,4600,4495,4535,18704,44352.0,9780000.0
2007-03-16,4530,4560,4435,4480,9710,43814.0,9780000.0
2007-03-19,4490,4490,4420,4435,10704,43374.0,9780000.0
2007-03-20,4450,4520,4450,4500,5194,44010.0,9780000.0
2007-03-21,4500,4575,4470,4520,6385,44206.0,9780000.0
2007-03-22,4465,4540,4465,4505,4668,44059.0,9780000.0
2007-03-23,4510,4510,4420,4505,5809,44059.0,9780000.0
2007-03-26,4505,4575,4435,4500,7921,44010.0,9780000.0
2007-03-27,4520,4550,4480,4540,1735,44401.0,9780000.0
2007-03-28,4505,4560,4490,4535,3938,44352.0,9780000.0
2007-03-29,4595,4595,4500,4545,15619,44450.0,9780000.0
2007-03-30,4520,4560,4465,4495,11541,43961.0,9780000.0
2007-04-02,4475,4510,4450,4460,7571,43619.0,9780000.0
2007-04-03,4460,4490,4360,4370,18985,42739.0,9780000.0
2007-04-04,4400,4550,4380,4500,239873,44010.0,9780000.0
2007-04-05,4590,4750,4500,4740,37951,46357.0,9780000.0
2007-04-06,4745,5100,4685,5050,75998,49389.0,9780000.0
2007-04-09,5100,5150,4930,5030,26602,49193.0,9780000.0
2007-04-10,5080,5080,4880,4910,24245,48020.0,9780000.0
2007-04-11,4860,5020,4830,5010,44043,48998.0,9780000.0
2007-04-12,5100,5760,5010,5660,309905,55355.0,9780000.0
2007-04-13,5640,6490,5500,6010,108280,58778.0,9780000.0
2007-04-16,6310,6310,5900,6000,46712,58680.0,9780000.0
2007-04-17,5900,6000,5640,5790,53502,56626.0,9780000.0
2007-04-18,5850,5900,5640,5800,25107,56724.0,9780000.0
2007-04-19,5850,5850,5510,5600,39021,54768.0,9780000.0
2007-04-20,5700,5800,5570,5780,11985,56528.0,9780000.0
2007-04-23,5650,6090,5650,5830,12422,57017.0,9780000.0
2007-04-24,6000,6000,5660,5660,12826,55355.0,9780000.0
2007-04-25,5700,5750,5410,5550,34157,54279.0,9780000.0
2007-04-26,5410,5600,5410,5580,12312,54572.0,9780000.0
2007-04-27,5570,5650,5400,5560,12055,54377.0,9780000.0
2007-04-30,5560,5630,5460,5610,8717,54866.0,9780000.0
2007-05-02,5460,5600,5330,5400,17372,52812.0,9780000.0
2007-05-03,5350,5550,5350,5500,8504,53790.0,9780000.0
2007-05-04,5460,5750,5460,5640,34166,55159.0,9780000.0
2007-05-07,5660,5950,5650,5800,11644,56724.0,9780000.0
2007-05-08,5840,5940,5650,5920,32929,57898.0,9780000.0
2007-05-09,5830,6350,5810,6000,26303,58680.0,9780000.0
2007-05-10,6160,6160,5900,6000,47163,58680.0,9780000.0
2007-05-11,6190,6900,6000,6900,81590,67482.0,9780000.0
2007-05-14,7440,7890,6850,7050,102827,68949.0,9780000.0
2007-05-15,7040,7700,6960,7350,38926,71883.0,9780000.0
2007-05-16,7230,7350,6960,7100,18744,69438.0,9780000.0
2007-05-17,7100,7320,6910,7120,19352,69634.0,9780000.0
2007-05-18,7300,7300,6700,6730,19885,65819.0,9780000.0
2007-05-21,6730,6990,6450,6840,22412,66895.0,9780000.0
2007-05-22,6800,6820,6250,6300,86292,61614.0,9780000.0
2007-05-23,6520,6520,6300,6400,24096,62592.0,9780000.0
2007-05-25,6400,6480,6160,6390,21739,62494.0,9780000.0
2007-05-28,6600,7230,6330,6980,36402,68264.0,9780000.0
2007-05-29,6850,7290,6700,7170,12460,70123.0,9780000.0
2007-05-30,7300,7300,6800,6970,17002,68167.0,9780000.0
2007-05-31,6980,7000,6800,6800,8580,66504.0,9780000.0
2007-06-01,6700,6920,6700,6800,53133,66504.0,9780000.0
2007-06-04,6990,6990,6750,6750,26004,66015.0,9780000.0
2007-06-05,6800,6800,6300,6690,9145,65428.0,9780000.0
2007-06-07,6690,6900,6350,6820,29248,66700.0,9780000.0
2007-06-08,6940,6940,6450,6570,62469,64255.0,9780000.0
2007-06-11,6460,6940,6460,6700,26779,65526.0,9780000.0
2007-06-12,6620,6900,6620,6900,20216,67482.0,9780000.0
2007-06-13,6980,6980,6540,6800,15056,66504.0,9780000.0
2007-06-14,6900,6900,6600,6750,15575,66015.0,9780000.0
2007-06-15,6700,6900,6630,6820,9673,66700.0,9780000.0
2007-06-18,6820,6820,6610,6790,18362,66406.0,9780000.0
2007-06-19,6790,6990,6700,6780,15048,66308.0,9780000.0
2007-06-20,6730,6900,6700,6770,4041,66211.0,9780000.0
2007-06-21,6770,6770,6250,6700,14522,65526.0,9780000.0
2007-06-22,6660,7280,6660,6990,60164,68362.0,9780000.0
2007-06-25,6990,7150,6400,6890,17478,67384.0,9780000.0
2007-06-26,6820,7020,6550,6680,21921,65330.0,9780000.0
2007-06-27,6520,6680,6520,6630,1168,64841.0,9780000.0
2007-06-28,6710,6710,6560,6650,3456,65037.0,9780000.0
2007-06-29,6610,6750,6610,6610,2628,64646.0,9780000.0
2007-07-02,6550,6690,6550,6650,6660,65037.0,9780000.0
2007-07-03,6610,6670,6410,6600,41073,64548.0,9780000.0
2007-07-04,6700,6700,6540,6610,11660,64646.0,9780000.0
2007-07-05,6610,6800,6600,6640,17025,64939.0,9780000.0
2007-07-06,6630,6760,6540,6730,7627,65819.0,9780000.0
2007-07-09,6760,7000,6720,6940,12580,67873.0,9780000.0
2007-07-10,7150,7150,6830,6900,6990,67482.0,9780000.0
2007-07-11,6950,6950,6700,6760,11572,66113.0,9780000.0
2007-07-12,6820,6900,6660,6760,21410,66113.0,9780000.0
2007-07-13,6830,6900,6650,6650,32691,65037.0,9780000.0
2007-07-16,6700,6850,6590,6790,24479,66406.0,9780000.0
2007-07-18,6800,6950,6690,6900,39711,67482.0,9780000.0
2007-07-19,6900,6960,6700,6750,29320,66015.0,9780000.0
2007-07-20,6750,7760,6750,7760,356471,75893.0,9780000.0
2007-07-23,7760,8500,7500,8020,120304,78436.0,9780000.0
2007-07-24,8200,8300,7850,8000,131767,78240.0,9780000.0
2007-07-25,8110,8110,6890,7900,89121,77262.0,9780000.0
2007-07-26,8080,8080,7600,7600,23697,74328.0,9780000.0
2007-07-27,7490,7800,7060,7350,26144,71883.0,9780000.0
2007-07-30,7200,7450,7180,7240,11911,70807.0,9780000.0
2007-07-31,7260,7500,7160,7490,34527,73252.0,9780000.0
2007-08-01,7490,7490,7180,7180,18110,70220.0,9780000.0
2007-08-02,7380,7380,7130,7280,11349,71198.0,9780000.0
2007-08-03,7400,7400,7000,7050,40463,68949.0,9780000.0
2007-08-06,6900,7050,6810,7040,16311,68851.0,9780000.0
2007-08-07,7040,7170,6900,7000,12276,68460.0,9780000.0
2007-08-08,7140,7140,7000,7140,17774,69829.0,9780000.0
2007-08-09,7290,7290,7010,7140,12854,69829.0,9780000.0
2007-08-10,7250,7250,6850,6940,5967,67873.0,9780000.0
2007-08-13,7000,7250,6800,7000,29948,68460.0,9780000.0
2007-08-14,7250,7250,6820,7000,15827,68460.0,9780000.0
2007-08-16,6800,6800,6010,6600,45412,64548.0,9780000.0
2007-08-17,6600,6600,6300,6500,17131,63570.0,9780000.0
2007-08-20,6400,6890,6400,6880,14746,67286.0,9780000.0
2007-08-21,6880,7120,6710,6940,6731,67873.0,9780000.0
2007-08-22,7100,7100,6730,6940,7058,67873.0,9780000.0
2007-08-23,6940,7090,6900,6910,12419,67580.0,9780000.0
2007-08-24,6850,7100,6850,7000,20854,68460.0,9780000.0
2007-08-27,7100,7100,6900,7010,11190,68558.0,9780000.0
2007-08-28,6850,7170,6850,7170,25658,70123.0,9780000.0
2007-08-29,7160,7160,6940,7060,39770,69047.0,9780000.0
2007-08-30,7200,7340,7060,7280,26761,71198.0,9780000.0
2007-08-31,7180,7350,7180,7210,11898,70514.0,9780000.0
2007-09-03,7210,7210,7010,7140,10691,69829.0,9780000.0
2007-09-04,7040,7330,7040,7120,2595,69634.0,9780000.0
2007-09-05,7100,7200,6940,6940,5708,67873.0,9780000.0
2007-09-06,6820,7130,6820,7050,18235,68949.0,9780000.0
2007-09-07,7200,7200,7000,7150,15518,69927.0,9780000.0
2007-09-10,7100,7140,6910,7100,6823,69438.0,9780000.0
2007-09-11,7100,7100,7000,7100,5376,69438.0,9780000.0
2007-09-12,7100,7100,6930,7090,3846,69340.0,9780000.0
2007-09-13,6930,7100,6890,7000,4708,68460.0,9780000.0
2007-09-14,6840,7100,6840,6990,4670,68362.0,9780000.0
2007-09-17,7100,7100,6800,6990,13724,68362.0,9780000.0
2007-09-18,7000,7000,6860,6950,3645,67971.0,9780000.0
2007-09-19,6960,7000,6760,6770,14548,66211.0,9780000.0
2007-09-20,6750,6950,6700,6900,27370,67482.0,9780000.0
2007-09-21,6800,7000,6710,6810,13990,66602.0,9780000.0
2007-09-27,6970,6970,6790,6840,2557,66895.0,9780000.0
2007-09-28,7000,7000,6820,6910,2208,67580.0,9780000.0
2007-10-01,6850,6970,6800,6870,25465,67189.0,9780000.0
2007-10-02,7000,7040,6880,6890,10699,67384.0,9780000.0
2007-10-04,6880,6930,6800,6900,11432,67482.0,9780000.0
2007-10-05,6850,6940,6700,6860,21756,67091.0,9780000.0
2007-10-08,6760,6990,6760,6910,8125,67580.0,9780000.0
2007-10-09,6940,6940,6790,6880,11502,67286.0,9780000.0
2007-10-10,6870,7400,6800,7290,60431,71296.0,9780000.0
2007-10-11,7400,7400,7100,7210,24276,70514.0,9780000.0
2007-10-12,7200,7300,7200,7200,29252,70416.0,9780000.0
2007-10-15,7150,7290,7150,7270,14863,71101.0,9780000.0
2007-10-16,7200,7450,7180,7250,14161,70905.0,9780000.0
2007-10-17,7000,7250,7000,7190,20863,70318.0,9780000.0
2007-10-18,7190,7250,7150,7230,17502,70709.0,9780000.0
2007-10-19,7200,7550,7200,7390,68724,72274.0,9780000.0
2007-10-22,7480,7480,7010,7250,23442,70905.0,9780000.0
2007-10-23,7250,7450,7250,7300,21236,71394.0,9780000.0
2007-10-24,7300,7500,7260,7300,8310,71394.0,9780000.0
2007-10-25,7360,7450,7300,7350,11160,71883.0,9780000.0
2007-10-26,7430,7550,7330,7500,29523,73350.0,9780000.0
2007-10-29,7500,7700,7470,7600,5823,74328.0,9780000.0
2007-10-30,7600,7600,7400,7550,10801,73839.0,9780000.0
2007-10-31,7590,7590,7400,7420,4363,72568.0,9780000.0
2007-11-01,7300,7670,7300,7560,11040,73937.0,9780000.0
2007-11-02,7340,7500,7340,7470,19970,73057.0,9780000.0
2007-11-05,7500,7650,7450,7610,8873,74426.0,9780000.0
2007-11-06,7600,7600,7510,7600,3459,74328.0,9780000.0
2007-11-07,7600,7650,7180,7200,49377,70416.0,9780000.0
2007-11-08,7010,7400,7010,7330,19947,71687.0,9780000.0
2007-11-09,7360,7360,7200,7320,3520,71590.0,9780000.0
2007-11-12,7100,7500,7100,7500,16451,73350.0,9780000.0
2007-11-13,7050,7490,7050,7400,205,72372.0,9780000.0
2007-11-14,7400,7400,6600,7360,896,71981.0,9780000.0
2007-11-15,7070,7500,7070,7500,22576,73350.0,9780000.0
2007-11-16,7490,7490,7200,7400,105,72372.0,9780000.0
2007-11-19,7100,7430,7100,7430,31612,72665.0,9780000.0
2007-11-20,7380,8350,7370,7800,41177,76284.0,9780000.0
2007-11-21,7700,8000,7500,7550,4672,73839.0,9780000.0
2007-11-22,7270,7800,7270,7600,9602,74328.0,9780000.0
2007-11-23,7800,7800,7150,7500,7633,73350.0,9780000.0
2007-11-26,7600,7990,7260,7600,11341,74328.0,9780000.0
2007-11-27,7790,7790,7420,7700,324,75306.0,9780000.0
2007-11-28,7530,7890,7400,7450,4710,72861.0,9780000.0
2007-11-29,7700,7700,7300,7360,2313,71981.0,9780000.0
2007-11-30,7420,7550,7400,7550,989,73839.0,9780000.0
2007-12-03,7500,7640,7330,7640,2188,74719.0,9780000.0
2007-12-04,7640,7700,7420,7670,73,75013.0,9780000.0
2007-12-05,7670,7800,7520,7520,15151,73546.0,9780000.0
2007-12-06,7700,7700,7520,7540,8067,73741.0,9780000.0
2007-12-07,7540,7600,7510,7540,3551,73741.0,9780000.0
2007-12-10,7450,7700,7450,7550,12661,73839.0,9780000.0
2007-12-11,7640,7640,7450,7550,4578,73839.0,9780000.0
2007-12-12,7400,7640,7400,7600,14951,74328.0,9780000.0
2007-12-13,7590,7800,7520,7640,5962,74719.0,9780000.0
2007-12-14,7640,7640,7510,7600,1956,74328.0,9780000.0
2007-12-17,7530,7660,7530,7630,27021,74621.0,9780000.0
2007-12-18,7600,7680,7500,7680,2431,75110.0,9780000.0
2007-12-20,7730,7890,7600,7840,1228,76675.0,9780000.0
2007-12-21,7900,7900,7500,7800,1560,76284.0,9780000.0
2007-12-24,7780,7780,7600,7610,4805,74426.0,9780000.0
2007-12-26,7500,7750,7500,7730,31716,75599.0,9780000.0
2007-12-27,7660,7900,7510,7730,7772,75599.0,9780000.0
2007-12-28,7840,7840,7700,7720,16725,75502.0,9780000.0
2008-01-02,7770,7780,7520,7750,26741,75795.0,9780000.0
2008-01-03,7660,7840,7650,7800,951,76284.0,9780000.0
2008-01-04,7700,7920,7660,7820,8297,76480.0,9780000.0
2008-01-07,7820,7820,7510,7780,1963,76088.0,9780000.0
2008-01-08,7800,7800,7640,7700,41677,75306.0,9780000.0
2008-01-09,7600,7780,7600,7740,113145,75697.0,9780000.0
2008-01-10,7890,7890,7620,7800,4734,76284.0,9780000.0
2008-01-11,7750,7750,7250,7450,11444,72861.0,9780000.0
2008-01-14,7440,7570,7260,7560,54984,73937.0,9780000.0
2008-01-15,7560,7560,7360,7470,13455,73057.0,9780000.0
2008-01-16,7680,7680,7320,7380,34897,72176.0,9780000.0
2008-01-17,7600,7600,7350,7490,6796,73252.0,9780000.0
2008-01-18,7260,7450,7260,7400,5980,72372.0,9780000.0
2008-01-21,7440,7440,7300,7370,5888,72079.0,9780000.0
2008-01-22,7680,7680,7000,7140,31250,69829.0,9780000.0
2008-01-23,7390,7390,7100,7350,1211,71883.0,9780000.0
2008-01-24,7390,7390,7150,7210,2586,70514.0,9780000.0
2008-01-25,7210,7400,7150,7400,9060,72372.0,9780000.0
2008-01-28,7420,7420,7300,7410,555,72470.0,9780000.0
2008-01-29,7300,7490,7210,7350,25497,71883.0,9780000.0
2008-01-30,7570,7570,7200,7340,276,71785.0,9780000.0
2008-01-31,7330,7460,6630,7380,21527,72176.0,9780000.0
2008-02-01,7360,7360,7110,7330,5,71687.0,9780000.0
2008-02-04,7250,7560,7250,7490,166,73252.0,9780000.0
2008-02-05,7670,7670,7260,7450,1807,72861.0,9780000.0
2008-02-11,7490,7490,7300,7440,1442,72763.0,9780000.0
2008-02-12,7500,7500,7000,7300,690,71394.0,9780000.0
