현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-14,3178,3178,2726,2931,143389,43607.0,13843593.0
2012-03-15,2791,2884,2703,2834,161851,42154.0,13843593.0
2012-03-16,2833,2833,2540,2559,170223,38070.0,13843593.0
2012-03-19,2633,2782,2512,2699,91524,40146.0,13843593.0
2012-03-20,2894,2894,2568,2680,48202,39870.0,13843593.0
2012-03-21,2763,2763,2540,2578,45024,38347.0,13843593.0
2012-03-22,2577,2675,2568,2587,33576,38485.0,13843593.0
2012-03-23,2512,2698,2512,2606,29575,53344.0,19051593.0
2012-03-26,2563,2698,2563,2643,17307,54107.0,19051593.0
2012-03-27,2694,2763,2633,2717,33527,55631.0,19051593.0
2012-03-28,2633,2773,2559,2634,35147,56611.0,20003973.0
2012-03-29,2605,2763,2587,2610,31608,56111.0,20003973.0
2012-03-30,2610,2754,2610,2699,42584,58012.0,20003973.0
2012-04-02,2717,2791,2698,2699,15300,58012.0,20003973.0
2012-04-03,2680,3103,2670,3099,271907,66613.0,20003973.0
2012-04-04,3071,3182,2940,3025,99761,65013.0,20003973.0
2012-04-05,2982,3173,2982,3015,42086,64813.0,20003973.0
2012-04-06,2991,3117,2894,3001,50685,64513.0,20003973.0
2012-04-09,3001,3010,2615,2648,83549,56911.0,20003973.0
2012-04-10,2656,2726,2419,2541,37790,54611.0,20003973.0
2012-04-12,2494,2726,2494,2587,19619,55611.0,20003973.0
2012-04-13,2689,2689,2559,2624,9549,56411.0,20003973.0
2012-04-16,2521,2791,2521,2792,17744,60012.0,20003973.0
2012-04-17,2791,2805,2670,2727,20783,58612.0,20003973.0
2012-04-18,2726,2745,2652,2652,19597,57011.0,20003973.0
2012-04-19,2642,2722,2326,2438,43281,52410.0,20003973.0
2012-04-20,2442,2512,2233,2508,64474,53911.0,20003973.0
2012-04-23,2763,2763,2559,2652,61368,57011.0,20003973.0
2012-04-24,2629,2633,2438,2513,27816,54011.0,20003973.0
2012-04-25,2512,2684,2466,2471,15117,53120.0,20007438.0
2012-04-26,2442,2531,2391,2461,14477,52920.0,20007438.0
2012-04-27,2433,2698,2107,2354,97997,50619.0,20007438.0
2012-04-30,2363,2363,2065,2285,81455,49118.0,20007438.0
2012-05-02,1945,2056,1945,1987,309636,42716.0,20007438.0
2012-05-03,1954,2033,1865,1945,49070,41816.0,20007438.0
2012-05-04,1889,2019,1884,1926,33323,41415.0,20007438.0
2012-05-07,1926,2047,1889,1940,30282,41716.0,20007438.0
2012-05-08,1954,2000,1656,1880,22739,40415.0,20007438.0
2012-05-09,1879,1889,1684,1796,44032,38614.0,20007438.0
2012-05-10,1796,1796,1647,1726,58653,37114.0,20007438.0
2012-05-11,1768,1768,1675,1722,12478,37014.0,20007438.0
2012-05-14,1768,1814,1693,1694,33599,36414.0,20007438.0
2012-05-15,1763,1945,1693,1945,161901,41816.0,20007438.0
2012-05-16,1884,2186,1865,1871,160125,40215.0,20007438.0
2012-05-17,1949,2149,1833,2047,159669,44016.0,20007438.0
2012-05-18,2047,2228,1972,2080,75694,44717.0,20007438.0
2012-05-21,2131,2391,2079,2140,154151,46017.0,20007438.0
2012-05-22,2214,2359,2159,2275,110892,48918.0,20007438.0
2012-05-23,2307,2615,2298,2615,227449,56221.0,20007438.0
2012-05-24,2559,2926,2559,2699,356305,58022.0,20007438.0
2012-05-25,2782,2805,2605,2806,94360,60322.0,20007438.0
2012-05-29,2805,2908,2694,2885,74859,62023.0,20007438.0
2012-05-30,2884,2968,2815,2955,76512,63524.0,20007438.0
2012-05-31,2950,3043,2791,2941,56970,63224.0,20007438.0
2012-06-01,3015,3015,2866,2880,59956,61923.0,20007438.0
2012-06-04,2722,2852,2642,2699,52659,58022.0,20007438.0
2012-06-05,2605,2680,2466,2569,104620,55221.0,20007438.0
2012-06-07,2745,2875,2587,2773,77332,59622.0,20007438.0
2012-06-08,2759,2847,2754,2778,24584,59722.0,20007438.0
2012-06-11,2880,3019,2791,2838,88730,61023.0,20007438.0
2012-06-12,2512,2684,2414,2415,402201,51919.0,20007438.0
2012-06-13,2414,2535,2270,2420,148654,52019.0,20007438.0
2012-06-14,2438,2503,2419,2434,58930,53098.0,20305047.0
2012-06-15,2433,2540,2368,2410,55008,52590.0,20305047.0
2012-06-18,2466,2466,2349,2387,34293,52082.0,20305047.0
2012-06-19,2354,2401,2340,2396,23204,52285.0,20305047.0
2012-06-20,2401,2438,2335,2382,50328,51981.0,20305047.0
2012-06-21,2382,2419,2191,2196,103390,47920.0,20305047.0
2012-06-22,2252,2252,2019,2131,57007,46499.0,20305047.0
2012-06-25,2191,2191,2052,2085,35454,45483.0,20305047.0
2012-06-26,2084,2084,2005,2019,20639,44062.0,20305047.0
2012-06-27,2070,2321,2005,2322,62468,50661.0,20305047.0
2012-06-28,2368,2559,2289,2317,97041,50560.0,20305047.0
2012-06-29,2312,2373,2219,2289,23560,49950.0,20305047.0
2012-07-02,2326,2414,2247,2303,22854,50255.0,20305047.0
2012-07-03,2280,2354,2266,2266,20985,49443.0,20305047.0
2012-07-04,2349,2573,2312,2354,59132,51372.0,20305047.0
2012-07-05,2373,2401,2321,2350,17140,51270.0,20305047.0
2012-07-06,2373,2452,2321,2354,32259,51372.0,20305047.0
2012-07-09,2321,2410,2275,2336,23586,50966.0,20305047.0
2012-07-10,2368,2368,2280,2280,23179,49747.0,20305047.0
2012-07-11,2345,2345,2252,2345,27850,51169.0,20305047.0
2012-07-12,2377,2377,2005,2224,23643,48529.0,20305047.0
2012-07-13,2345,2345,2173,2243,10347,48935.0,20305047.0
2012-07-16,2280,2280,1982,2224,8490,48529.0,20305047.0
2012-07-17,2242,2252,2140,2154,16689,47006.0,20305047.0
2012-07-18,2154,2214,2028,2117,37080,46194.0,20305047.0
2012-07-19,2126,2131,2028,2075,17510,45280.0,20305047.0
2012-07-20,2075,2145,2047,2085,31777,45483.0,20305047.0
2012-07-23,2103,2131,1986,1987,14694,43351.0,20305047.0
2012-07-24,1986,2047,1945,2010,9335,43859.0,20305047.0
2012-07-25,2010,2010,1907,1908,18969,41625.0,20305047.0
2012-07-26,1917,2126,1833,1880,33927,41016.0,20305047.0
2012-07-27,1949,1968,1898,1903,7090,41524.0,20305047.0
2012-07-30,1903,1944,1861,1903,7972,41524.0,20305047.0
2012-07-31,1903,1954,1870,1903,7857,41524.0,20305047.0
2012-08-01,1954,1954,1889,1908,8424,41625.0,20305047.0
2012-08-02,1907,2000,1870,1954,19928,42641.0,20305047.0
2012-08-03,1949,1954,1875,1926,14056,42031.0,20305047.0
2012-08-06,1954,1954,1851,1875,28081,40915.0,20305047.0
2012-08-07,1875,1907,1875,1880,8916,41016.0,20305047.0
2012-08-08,1861,1931,1851,1894,14202,41321.0,20305047.0
2012-08-09,1935,1935,1851,1898,9199,41422.0,20305047.0
2012-08-10,1889,1917,1856,1917,21781,41828.0,20305047.0
2012-08-13,1944,1963,1861,1875,18044,40915.0,20305047.0
2012-08-14,1903,1903,1833,1880,48671,41016.0,20305047.0
2012-08-16,1879,1879,1842,1871,24326,40813.0,20305047.0
2012-08-17,1875,1907,1833,1866,30930,40712.0,20305047.0
2012-08-20,1861,1861,1824,1852,38292,40407.0,20305047.0
2012-08-21,1824,1898,1824,1852,17028,40407.0,20305047.0
2012-08-22,1861,1861,1810,1815,12726,39595.0,20305047.0
2012-08-23,1796,1851,1796,1829,4616,39899.0,20305047.0
2012-08-24,1814,1842,1754,1773,24956,38681.0,20305047.0
2012-08-27,1796,1796,1716,1745,18310,38072.0,20305047.0
2012-08-28,1749,1772,1540,1675,39316,36549.0,20305047.0
2012-08-29,1712,1712,1628,1647,16414,35940.0,20305047.0
2012-08-30,1703,1703,1619,1624,29376,35432.0,20305047.0
2012-08-31,1623,1675,1577,1601,18309,34925.0,20305047.0
2012-09-03,1600,1837,1600,1838,165978,40102.0,20305047.0
2012-09-04,1945,1945,1763,1768,98567,38580.0,20305047.0
2012-09-05,1824,1824,1735,1764,35933,38478.0,20305047.0
2012-09-06,1837,1907,1791,1852,18273,40407.0,20305047.0
2012-09-07,1879,1917,1842,1903,53677,41524.0,20305047.0
2012-09-10,1870,2056,1837,1982,67780,43250.0,20305047.0
2012-09-11,1991,2047,1949,1964,19536,42844.0,20305047.0
2012-09-12,1996,1996,1814,1936,21935,42234.0,20305047.0
2012-09-13,1954,1954,1651,1857,39497,40509.0,20305047.0
2012-09-14,1856,1856,1721,1838,27215,40102.0,20305047.0
2012-09-17,1800,1884,1800,1880,13020,41040.0,20316715.0
2012-09-18,1889,2154,1889,1992,145898,43478.0,20316715.0
2012-09-19,2028,2084,1986,2066,42692,45103.0,20316715.0
2012-09-20,2000,2093,2000,2066,56433,45103.0,20316715.0
2012-09-21,2140,2326,2079,2220,147821,48455.0,20316715.0
2012-09-24,2219,2303,2117,2122,76754,46322.0,20316715.0
2012-09-25,2140,2186,1972,2001,61586,43681.0,20316715.0
2012-09-26,1954,2014,1870,1885,58344,41141.0,20316715.0
2012-09-27,1907,2047,1875,1996,29159,43579.0,20316715.0
2012-09-28,2010,2047,1991,2024,20535,44189.0,20316715.0
2012-10-02,2010,2047,1931,1936,22162,42259.0,20316715.0
2012-10-04,1945,1991,1912,1950,16759,42564.0,20316715.0
2012-10-05,1982,1996,1861,1917,28968,41852.0,20316715.0
2012-10-08,1898,2047,1875,1945,35207,42462.0,20316715.0
2012-10-09,1949,2047,1903,1996,35623,43579.0,20316715.0
2012-10-10,2038,2089,1921,2047,97551,44697.0,20316715.0
2012-10-11,2047,2047,1954,1987,42307,43376.0,20316715.0
2012-10-12,2000,2000,1921,1959,46316,42767.0,20316715.0
2012-10-15,1958,2103,1945,1987,50583,43376.0,20316715.0
2012-10-16,1986,1996,1931,1954,8549,42665.0,20316715.0
2012-10-17,1926,1986,1884,1945,29737,42462.0,20316715.0
2012-10-18,1958,1958,1847,1940,27851,42360.0,20316715.0
2012-10-19,1870,1926,1847,1908,41780,41649.0,20316715.0
2012-10-22,1907,1940,1865,1894,21621,41345.0,20316715.0
2012-10-23,1851,1940,1847,1936,21344,42259.0,20316715.0
2012-10-24,1898,1945,1865,1931,9690,42157.0,20316715.0
2012-10-25,1945,1945,1847,1889,13420,41243.0,20316715.0
2012-10-26,1907,2121,1837,2001,139504,43681.0,20316715.0
2012-10-29,2000,2019,1963,1978,28175,43173.0,20316715.0
2012-10-30,2000,2028,1972,2024,29587,44189.0,20316715.0
2012-10-31,2159,2326,2024,2327,611719,50792.0,20316715.0
2012-11-01,2280,2280,2140,2215,314816,48354.0,20316715.0
2012-11-02,2200,2326,2145,2327,157886,50792.0,20316715.0
2012-11-05,2317,2642,2270,2494,287132,54449.0,20316715.0
2012-11-06,2540,2652,2484,2522,137462,55058.0,20316715.0
2012-11-07,2521,2591,2419,2550,81983,55668.0,20316715.0
2012-11-08,2545,2615,2405,2420,89536,52823.0,20316715.0
2012-11-09,2456,2466,2335,2396,51653,52316.0,20316715.0
2012-11-12,2331,2401,2247,2271,50789,49573.0,20316715.0
2012-11-13,2270,2280,2149,2182,86167,47643.0,20316715.0
2012-11-14,2177,2326,2159,2210,70304,48252.0,20316715.0
2012-11-15,2224,2224,2126,2145,32574,46830.0,20316715.0
2012-11-16,2205,2205,2038,2122,37817,46322.0,20316715.0
2012-11-19,2159,2177,2093,2122,25183,46322.0,20316715.0
2012-11-20,2121,2173,2103,2140,20361,46728.0,20316715.0
2012-11-21,2112,2177,2103,2178,51460,47541.0,20316715.0
2012-11-22,2186,2280,2140,2173,28319,47794.0,20468403.0
2012-11-23,2210,2382,2177,2289,76627,50352.0,20468403.0
2012-11-26,2317,2377,2289,2327,65734,51171.0,20468403.0
2012-11-27,2349,2354,2289,2341,48387,51478.0,20468403.0
2012-11-28,2312,2354,2270,2271,34592,49943.0,20468403.0
2012-11-29,2270,2326,2163,2182,43643,47998.0,20468403.0
2012-11-30,2196,2270,2149,2182,32241,47998.0,20468403.0
2012-12-03,2177,2191,2131,2164,52157,47589.0,20468403.0
2012-12-04,2159,2163,2093,2126,32900,46770.0,20468403.0
2012-12-05,2075,2126,2075,2113,11490,46463.0,20468403.0
2012-12-06,2135,2140,2042,2080,37796,45747.0,20468403.0
2012-12-07,2056,2112,2042,2075,37587,45645.0,20468403.0
2012-12-10,2075,2112,2056,2075,3726,45645.0,20468403.0
2012-12-11,2019,2112,1968,2052,42770,45133.0,20468403.0
2012-12-12,2042,2052,2000,2052,9788,45133.0,20468403.0
2012-12-13,2047,2047,1972,2019,24304,44416.0,20468403.0
2012-12-14,1996,2024,1986,1992,1472,43802.0,20468403.0
2012-12-17,2042,2098,2005,2010,6109,44212.0,20468403.0
2012-12-18,1954,2075,1917,2043,8788,44928.0,20468403.0
2012-12-20,2038,2135,2038,2066,35000,45440.0,20468403.0
2012-12-21,2056,2093,2052,2075,10644,45645.0,20468403.0
2012-12-24,2070,2089,2038,2057,11925,45235.0,20468403.0
2012-12-26,2079,2084,1865,1954,38976,42984.0,20468403.0
2012-12-27,2019,2019,1949,1954,13152,42984.0,20468403.0
2012-12-28,2014,2093,1954,1992,21762,43802.0,20468403.0
2013-01-02,2024,2024,1926,1945,33065,42779.0,20468403.0
2013-01-03,1935,1940,1861,1926,32340,42370.0,20468403.0
2013-01-04,1907,1935,1856,1866,30197,41039.0,20468403.0
2013-01-07,1865,1889,1814,1889,29788,41551.0,20468403.0
2013-01-08,1861,1898,1819,1852,19371,40732.0,20468403.0
2013-01-09,1842,1879,1824,1847,12786,40630.0,20468403.0
2013-01-10,1856,1856,1758,1768,42119,38890.0,20468403.0
2013-01-11,1786,1786,1730,1736,34030,38174.0,20468403.0
2013-01-14,1735,1805,1716,1796,13732,39504.0,20468403.0
2013-01-15,1800,1805,1749,1777,18566,39095.0,20468403.0
2013-01-16,1768,1786,1740,1787,14119,39299.0,20468403.0
2013-01-17,1907,2052,1907,2052,171542,45133.0,20468403.0
2013-01-18,2359,2359,2298,2359,205190,51887.0,20468403.0
2013-01-21,2712,2712,2466,2713,570590,59665.0,20468403.0
2013-01-22,2987,3117,2898,3118,415162,68569.0,20468403.0
2013-01-23,3536,3536,2982,3113,2394528,68467.0,20468403.0
2013-01-24,3112,3196,2736,2848,1233746,62633.0,20468403.0
2013-01-25,2861,3010,2633,2713,1814941,59665.0,20468403.0
2013-01-28,2694,2745,2591,2634,739091,57926.0,20468403.0
2013-01-29,2633,2689,2410,2489,1430298,54753.0,20468403.0
2013-01-30,2503,2512,2331,2420,1010809,53218.0,20468403.0
2013-01-31,2405,2526,2345,2503,1303882,55060.0,20468403.0
2013-02-01,2503,2526,2377,2452,442499,53934.0,20468403.0
2013-02-04,2447,2466,2112,2136,891127,46975.0,20468403.0
2013-02-05,2131,2131,1879,1926,622341,42370.0,20468403.0
2013-02-06,1893,2210,1842,2010,1047685,44212.0,20468403.0
2013-02-07,1991,2075,1889,2075,389503,45645.0,20468403.0
2013-02-08,2047,2075,1982,1992,116000,43802.0,20468403.0
2013-02-12,2010,2028,1917,1973,100547,43393.0,20468403.0
2013-02-13,1940,2163,1940,2094,315832,46054.0,20468403.0
2013-02-14,2140,2405,2135,2406,393353,52911.0,20468403.0
2013-02-15,2763,2763,2763,2764,1052403,60791.0,20468403.0
2013-02-18,2810,2857,2489,2517,2866711,55367.0,20468403.0
2013-02-19,2512,2670,2466,2582,1611188,56800.0,20468403.0
2013-02-20,2582,2615,2475,2559,749474,56288.0,20468403.0
2013-02-21,2512,2517,2373,2401,696238,52808.0,20468403.0
2013-02-22,2401,2759,2373,2638,2109758,58028.0,20468403.0
2013-02-25,2638,3024,2535,2652,1866563,58335.0,20468403.0
2013-02-26,2698,2791,2577,2629,548894,57823.0,20468403.0
2013-02-27,2605,2629,2442,2489,943692,54753.0,20468403.0
2013-02-28,2545,2610,2470,2555,402897,56186.0,20468403.0
2013-03-04,2549,2568,2475,2513,370535,55265.0,20468403.0
2013-03-05,2470,2545,2419,2499,395023,54958.0,20468403.0
2013-03-06,2801,2857,2549,2578,1232485,56697.0,20468403.0
2013-03-07,2545,2559,2456,2457,456749,54037.0,20468403.0
2013-03-08,2475,2489,2377,2443,178509,53730.0,20468403.0
2013-03-11,2466,2475,2307,2378,258628,52297.0,20468403.0
2013-03-12,2377,2484,2331,2475,232578,54446.0,20468403.0
2013-03-13,2484,2484,2410,2461,128076,54139.0,20468403.0
2013-03-14,2447,2447,2326,2345,356554,51580.0,20468403.0
2013-03-15,2345,2387,2307,2354,144566,51785.0,20468403.0
2013-03-18,2335,2466,2275,2280,188661,50148.0,20468403.0
2013-03-19,2238,2335,2233,2266,129329,49841.0,20468403.0
2013-03-20,2289,2452,2205,2396,267457,52706.0,20468403.0
2013-03-21,2456,2456,2293,2294,170853,50455.0,20468403.0
2013-03-22,2242,2354,2219,2354,100477,51785.0,20468403.0
2013-03-25,2326,2494,2321,2401,136020,52808.0,20468403.0
2013-03-26,2387,2414,2317,2392,100126,52604.0,20468403.0
2013-03-27,2396,2401,2312,2327,131753,51171.0,20468403.0
2013-03-28,2293,2368,2266,2271,182314,49943.0,20468403.0
2013-03-29,2270,2373,2261,2289,117997,50352.0,20468403.0
2013-04-01,2293,2363,2252,2322,67905,51069.0,20468403.0
2013-04-02,2307,2382,2280,2322,159816,51069.0,20468403.0
2013-04-03,2312,2410,2289,2350,173183,51683.0,20468403.0
2013-04-04,2373,2456,2326,2392,291214,52604.0,20468403.0
2013-04-05,2438,2452,2280,2341,361298,51478.0,20468403.0
2013-04-08,2340,2377,2140,2182,213265,47998.0,20468403.0
2013-04-09,2168,2196,1972,2122,102843,46668.0,20468403.0
2013-04-10,2047,2210,2047,2178,37362,47896.0,20468403.0
2013-04-11,2177,2219,2126,2159,48873,47487.0,20468403.0
2013-04-12,2242,2270,2168,2220,58552,48817.0,20468403.0
2013-04-15,2210,2317,2210,2303,150205,50659.0,20468403.0
2013-04-16,2280,2331,2252,2275,79462,50045.0,20468403.0
2013-04-17,2280,2307,2186,2196,173752,48305.0,20468403.0
2013-04-18,2261,2261,2140,2187,54830,48101.0,20468403.0
2013-04-19,2186,2210,2093,2182,42059,47998.0,20468403.0
2013-04-22,2182,2219,2056,2182,127413,47998.0,20468403.0
2013-04-23,2214,2214,2093,2164,48646,47589.0,20468403.0
2013-04-24,2186,2447,2140,2373,567161,52194.0,20468403.0
2013-04-25,2447,2698,2270,2643,1872086,58130.0,20468403.0
2013-04-26,2694,2694,2508,2555,1022896,56186.0,20468403.0
2013-04-29,2577,2587,2461,2522,536783,55469.0,20468403.0
2013-04-30,2475,2554,2391,2517,515136,55367.0,20468403.0
2013-05-02,2615,2666,2456,2508,1613852,55162.0,20468403.0
2013-05-03,2498,2535,2396,2420,390660,53218.0,20468403.0
2013-05-06,2410,2438,2233,2280,567605,50148.0,20468403.0
2013-05-07,2270,2354,2219,2303,350052,50659.0,20468403.0
2013-05-08,2303,2331,2238,2243,268322,49329.0,20468403.0
2013-05-09,2275,2373,2228,2345,283901,51580.0,20468403.0
2013-05-10,2326,2363,2266,2289,173618,50352.0,20468403.0
2013-05-13,2280,2317,2214,2243,172093,49329.0,20468403.0
2013-05-14,2270,2289,2159,2201,120025,48408.0,20468403.0
2013-05-15,2186,2312,2186,2261,105864,49738.0,20468403.0
2013-05-16,2298,2298,2196,2257,147965,49636.0,20468403.0
2013-05-20,2256,2345,2256,2345,202819,51580.0,20468403.0
2013-05-21,2354,2484,2298,2420,490158,53218.0,20468403.0
2013-05-22,2419,2484,2349,2382,230830,52399.0,20468403.0
2013-05-23,2424,2587,2391,2406,412382,52911.0,20468403.0
2013-05-24,2414,2466,2391,2420,131556,53218.0,20468403.0
2013-05-27,2419,2531,2419,2485,373689,54651.0,20468403.0
2013-05-28,2442,2517,2373,2392,409180,52604.0,20468403.0
2013-05-29,2368,2396,2303,2345,311879,51580.0,20468403.0
2013-05-30,2317,2359,2270,2289,218680,50352.0,20468403.0
2013-05-31,2275,2321,2224,2229,237797,49022.0,20468403.0
2013-06-03,2224,2321,2173,2206,205260,48510.0,20468403.0
2013-06-04,2266,2266,2065,2103,446680,46259.0,20468403.0
2013-06-05,2065,2196,2065,2113,213680,46463.0,20468403.0
2013-06-07,2052,2065,1819,1908,580052,41960.0,20468403.0
2013-06-10,1637,1810,1623,1768,491144,38890.0,20468403.0
2013-06-11,1740,1740,1665,1712,179125,37662.0,20468403.0
2013-06-12,1698,1763,1670,1694,170764,37252.0,20468403.0
2013-06-13,1726,1726,1633,1680,167323,36945.0,20468403.0
2013-06-14,1721,1721,1689,1722,62853,37867.0,20468403.0
2013-06-17,1721,1721,1675,1703,55012,37457.0,20468403.0
2013-06-18,1721,1740,1679,1703,67175,37457.0,20468403.0
2013-06-19,1703,1721,1665,1703,39948,37457.0,20468403.0
2013-06-20,1712,1712,1661,1675,78200,36843.0,20468403.0
2013-06-21,1568,1754,1563,1750,186996,38481.0,20468403.0
2013-06-24,1749,2010,1740,2010,1966247,44212.0,20468403.0
2013-06-25,2112,2140,1870,2005,1803336,44109.0,20468403.0
2013-06-26,2005,2005,1707,1717,858932,37764.0,20468403.0
2013-06-27,1744,1903,1716,1787,581679,39299.0,20468403.0
2013-06-28,1842,1842,1754,1759,241565,38685.0,20468403.0
2013-07-01,1721,1875,1703,1857,310487,40834.0,20468403.0
2013-07-02,1861,2000,1824,1847,320074,40630.0,20468403.0
2013-07-03,1833,1875,1791,1819,87898,40016.0,20468403.0
2013-07-04,1828,1865,1796,1866,111128,41039.0,20468403.0
2013-07-05,1898,1907,1810,1885,119372,41449.0,20468403.0
2013-07-08,1847,1903,1847,1861,101860,40937.0,20468403.0
2013-07-09,1842,2005,1842,1945,280573,42779.0,20468403.0
2013-07-10,1996,1996,1907,1973,218537,43393.0,20468403.0
2013-07-11,1986,1986,1917,1945,210286,42779.0,20468403.0
2013-07-12,1920,1970,1880,1895,368038,38788.0,20468403.0
2013-07-15,1895,1940,1840,1915,549141,39197.0,20468403.0
2013-07-16,1930,1965,1895,1905,382444,38992.0,20468403.0
2013-07-17,1915,1925,1870,1895,75428,38788.0,20468403.0
2013-07-18,1930,1930,1875,1895,84052,38788.0,20468403.0
2013-07-19,1910,1910,1885,1900,103661,38890.0,20468403.0
2013-07-22,1940,1940,1870,1895,146907,38788.0,20468403.0
2013-07-23,1900,1915,1875,1885,66813,38583.0,20468403.0
2013-07-24,1865,1905,1855,1885,79048,38583.0,20468403.0
2013-07-25,1900,1900,1815,1860,192762,38071.0,20468403.0
2013-07-26,1880,1940,1830,1930,174560,39504.0,20468403.0
2013-07-29,1965,2215,1950,2185,1304905,44723.0,20468403.0
2013-07-30,2050,2145,2000,2130,423970,43598.0,20468403.0
2013-07-31,2045,2155,2045,2150,333362,44007.0,20468403.0
2013-08-01,2195,2200,2050,2095,226397,42881.0,20468403.0
2013-08-02,2070,2110,2045,2100,139734,42984.0,20468403.0
2013-08-05,2100,2150,2065,2120,136123,43393.0,20468403.0
2013-08-06,2130,2150,2075,2090,95289,42779.0,20468403.0
2013-08-07,2090,2145,2070,2100,143564,42984.0,20468403.0
2013-08-08,2100,2140,2075,2120,109292,43393.0,20468403.0
2013-08-09,2230,2230,2140,2170,265547,44416.0,20468403.0
2013-08-12,2195,2195,2045,2090,212787,42779.0,20468403.0
2013-08-13,2070,2100,2000,2070,313749,42370.0,20468403.0
2013-08-14,2070,2100,2015,2090,304805,42779.0,20468403.0
2013-08-16,2090,2395,2060,2295,849479,46975.0,20468403.0
2013-08-19,2310,2405,1975,2150,967078,44007.0,20468403.0
2013-08-20,2160,2290,2020,2075,355509,42472.0,20468403.0
2013-08-21,2200,2215,2045,2050,360055,41960.0,20468403.0
2013-08-22,1975,2020,1870,1960,280230,40118.0,20468403.0
2013-08-23,1945,2030,1900,1955,107933,40016.0,20468403.0
2013-08-26,1965,2140,1955,1955,183455,40016.0,20468403.0
2013-08-27,1980,2010,1900,1905,137910,38992.0,20468403.0
2013-08-28,1915,1915,1835,1900,106696,38890.0,20468403.0
2013-08-29,1905,1940,1885,1905,28434,38992.0,20468403.0
2013-08-30,1930,1960,1865,1935,63204,39606.0,20468403.0
2013-09-02,1950,1950,1880,1925,31315,39402.0,20468403.0
2013-09-03,1925,1935,1895,1895,59094,38788.0,20468403.0
2013-09-04,1780,1815,1715,1735,588247,35513.0,20468403.0
