이테크건설(016250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-09-07,39200,39400,38500,39050,169,109340.0,2800000.0
2012-09-10,39200,39200,37900,38150,475,106820.0,2800000.0
2012-09-11,38150,38550,37450,38500,737,107800.0,2800000.0
2012-09-12,38500,39000,38200,38350,330,107380.0,2800000.0
2012-09-13,38250,38500,38050,38400,243,107520.0,2800000.0
2012-09-14,38600,38700,38000,38650,566,108220.0,2800000.0
2012-09-17,38200,38950,38200,38650,708,108220.0,2800000.0
2012-09-18,38400,38900,38400,38800,624,108640.0,2800000.0
2012-09-19,39000,39100,38500,38500,590,107800.0,2800000.0
2012-09-20,38500,40000,38150,40000,2527,112000.0,2800000.0
2012-09-21,40400,40400,39300,39450,493,110460.0,2800000.0
2012-09-24,39050,39850,39050,39600,61,110880.0,2800000.0
2012-09-25,39600,39600,39200,39500,101,110600.0,2800000.0
2012-09-26,38800,39900,38800,38850,532,108780.0,2800000.0
2012-09-27,39000,39400,38500,38800,454,108640.0,2800000.0
2012-09-28,38600,39200,38550,38650,870,108220.0,2800000.0
2012-10-02,39400,39400,38300,38750,214,108500.0,2800000.0
2012-10-04,39300,39300,38400,38750,441,108500.0,2800000.0
2012-10-05,39250,41500,38550,38800,1136,108640.0,2800000.0
2012-10-08,38900,39300,38700,38800,579,108640.0,2800000.0
2012-10-09,38950,39000,36950,37050,4221,103740.0,2800000.0
2012-10-10,37150,37150,36500,36700,1255,102760.0,2800000.0
2012-10-11,36950,36950,36250,36650,1016,102620.0,2800000.0
2012-10-12,36650,36650,35500,35500,1987,99400.0,2800000.0
2012-10-15,35700,35750,34400,35400,1864,99120.0,2800000.0
2012-10-16,35450,35450,34300,34950,759,97860.0,2800000.0
2012-10-17,34600,35100,34600,34750,1483,97300.0,2800000.0
2012-10-18,35950,35950,34500,35450,428,99260.0,2800000.0
2012-10-19,36000,36000,35050,35900,95,100520.0,2800000.0
2012-10-22,36000,36000,35100,35850,1410,100380.0,2800000.0
2012-10-23,35450,35950,35450,35950,224,100660.0,2800000.0
2012-10-24,35550,35800,35200,35750,851,100100.0,2800000.0
2012-10-25,35750,35750,35000,35700,220,99960.0,2800000.0
2012-10-26,35700,35700,34500,35000,871,98000.0,2800000.0
2012-10-29,35000,35000,34150,34900,51,97720.0,2800000.0
2012-10-30,35200,35500,34750,35500,142,99400.0,2800000.0
2012-10-31,35500,35650,34450,35600,393,99680.0,2800000.0
2012-11-01,35600,35600,34150,34200,769,95760.0,2800000.0
2012-11-02,34350,34950,34300,34550,319,96740.0,2800000.0
2012-11-05,34200,34700,34000,34650,429,97020.0,2800000.0
2012-11-06,34650,34850,34000,34800,247,97440.0,2800000.0
2012-11-07,34500,35000,34000,34800,371,97440.0,2800000.0
2012-11-08,34800,35450,34600,35000,152,98000.0,2800000.0
2012-11-09,36700,36700,35000,35150,872,98420.0,2800000.0
2012-11-12,36850,36850,35000,35100,471,98280.0,2800000.0
2012-11-13,35250,36100,35000,35050,447,98140.0,2800000.0
2012-11-14,35200,35500,35000,35400,244,99120.0,2800000.0
2012-11-15,35400,36500,34900,35500,836,99400.0,2800000.0
2012-11-16,35500,35500,34000,34500,592,96600.0,2800000.0
2012-11-19,34650,34650,33000,33200,1315,92960.0,2800000.0
2012-11-20,33750,33750,32800,33300,156,93240.0,2800000.0
2012-11-21,33050,33600,31050,31800,1358,89040.0,2800000.0
2012-11-22,32000,32150,31800,31800,284,89040.0,2800000.0
2012-11-23,32100,32100,31700,31700,196,88760.0,2800000.0
2012-11-26,32300,33500,31500,33400,620,93520.0,2800000.0
2012-11-27,33400,33400,30000,31500,1660,88200.0,2800000.0
2012-11-28,31000,33000,31000,32050,303,89740.0,2800000.0
2012-11-29,32300,33000,31600,33000,1222,92400.0,2800000.0
2012-11-30,33000,33000,32100,32950,403,92260.0,2800000.0
2012-12-03,33500,33700,32350,33350,222,93380.0,2800000.0
2012-12-04,33350,33800,32650,33350,433,93380.0,2800000.0
2012-12-05,33350,33350,32200,33000,723,92400.0,2800000.0
2012-12-06,33800,33800,33000,33100,40,92680.0,2800000.0
2012-12-07,33700,33700,32200,32400,265,90720.0,2800000.0
2012-12-10,32350,32850,31850,32750,96,91700.0,2800000.0
2012-12-11,32850,32850,31700,32700,56,91560.0,2800000.0
2012-12-12,34000,34000,32100,32200,484,90160.0,2800000.0
2012-12-13,32350,32950,31800,32650,165,91420.0,2800000.0
2012-12-14,31800,33500,31800,33000,436,92400.0,2800000.0
2012-12-17,33000,33000,31950,32000,156,89600.0,2800000.0
2012-12-18,32600,32600,31700,32100,51,89880.0,2800000.0
2012-12-20,32100,32300,31800,32300,715,90440.0,2800000.0
2012-12-21,32300,32300,32000,32300,13,90440.0,2800000.0
2012-12-24,32050,32650,31750,32650,42,91420.0,2800000.0
2012-12-26,32500,32500,31750,32250,190,90300.0,2800000.0
2012-12-27,32250,32250,32250,32250,0,90300.0,2800000.0
2012-12-28,31700,32550,31700,32350,36,90580.0,2800000.0
2013-01-02,32300,32300,30700,32000,209,89600.0,2800000.0
2013-01-03,32500,32500,31950,32000,844,89600.0,2800000.0
2013-01-04,32150,32900,31850,32900,183,92120.0,2800000.0
2013-01-07,32900,32950,32050,32500,161,91000.0,2800000.0
2013-01-08,32000,32000,31900,32000,244,89600.0,2800000.0
2013-01-09,32700,32700,32250,32700,62,91560.0,2800000.0
2013-01-10,33400,33400,32300,33000,213,92400.0,2800000.0
2013-01-11,32700,33100,32500,33000,508,92400.0,2800000.0
2013-01-14,32950,33550,32950,33500,388,93800.0,2800000.0
2013-01-15,33950,33950,33050,33500,214,93800.0,2800000.0
2013-01-16,33800,34500,33750,34500,261,96600.0,2800000.0
2013-01-17,33900,35500,33900,35200,350,98560.0,2800000.0
2013-01-18,34000,35500,33900,35500,369,99400.0,2800000.0
2013-01-21,35300,36300,34800,35500,1396,99400.0,2800000.0
2013-01-22,35500,35550,34500,35100,941,98280.0,2800000.0
2013-01-23,34450,35050,33750,33750,416,94500.0,2800000.0
2013-01-24,33800,34500,33500,34250,147,95900.0,2800000.0
2013-01-25,34400,34400,33600,34250,141,95900.0,2800000.0
2013-01-28,34100,34100,33250,33250,421,93100.0,2800000.0
2013-01-29,33300,33300,32650,33300,39,93240.0,2800000.0
2013-01-30,33000,33200,32700,33200,122,92960.0,2800000.0
2013-01-31,32200,33000,32200,33000,159,92400.0,2800000.0
2013-02-01,32350,32800,32000,32700,523,91560.0,2800000.0
2013-02-04,32400,32400,32400,32400,45,90720.0,2800000.0
2013-02-05,32550,32550,32000,32000,59,89600.0,2800000.0
2013-02-06,32600,32600,31650,32000,23,89600.0,2800000.0
2013-02-07,33250,33250,31250,31950,149,89460.0,2800000.0
2013-02-08,33050,33050,31100,31850,549,89180.0,2800000.0
2013-02-12,33250,33250,31750,32150,144,90020.0,2800000.0
2013-02-13,32050,32700,31200,31800,1509,89040.0,2800000.0
2013-02-14,31800,32050,31800,32050,111,89740.0,2800000.0
2013-02-15,32050,32050,32000,32000,211,89600.0,2800000.0
2013-02-18,32500,32500,30100,30600,1268,85680.0,2800000.0
2013-02-19,31150,31150,30600,30900,263,86520.0,2800000.0
2013-02-20,30900,30900,30100,30450,2717,85260.0,2800000.0
2013-02-21,30600,30700,30000,30300,1768,84840.0,2800000.0
2013-02-22,30300,30300,29950,30250,1211,84700.0,2800000.0
2013-02-25,30000,30700,30000,30250,379,84700.0,2800000.0
2013-02-26,30250,30250,30250,30250,65,84700.0,2800000.0
2013-02-27,30400,31100,29800,30000,2418,84000.0,2800000.0
2013-02-28,30000,30550,29950,30550,688,85540.0,2800000.0
2013-03-04,30400,30400,30000,30100,218,84280.0,2800000.0
2013-03-05,30100,30100,29750,29850,1712,83580.0,2800000.0
2013-03-06,29850,30300,29750,30250,2068,84700.0,2800000.0
2013-03-07,29900,30200,29700,29700,1822,83160.0,2800000.0
2013-03-08,29800,29950,29800,29850,2060,83580.0,2800000.0
2013-03-11,30050,30350,29600,30350,1445,84980.0,2800000.0
2013-03-12,30300,30600,29800,30600,2090,85680.0,2800000.0
2013-03-13,30700,30700,30200,30600,982,85680.0,2800000.0
2013-03-14,30200,30600,30200,30600,34,85680.0,2800000.0
2013-03-15,30650,30650,30250,30550,104,85540.0,2800000.0
2013-03-18,30550,30550,29900,30200,741,84560.0,2800000.0
2013-03-19,30000,30550,30000,30250,433,84700.0,2800000.0
2013-03-20,30250,30450,30100,30350,225,84980.0,2800000.0
2013-03-21,29700,30600,29700,30300,2180,84840.0,2800000.0
2013-03-22,30400,30400,29700,30200,232,84560.0,2800000.0
2013-03-25,30250,30250,30250,30250,91,84700.0,2800000.0
2013-03-26,30500,34500,30500,32000,2638,89600.0,2800000.0
2013-03-27,34900,34900,31250,32500,729,91000.0,2800000.0
2013-03-28,32500,32900,31950,32150,741,90020.0,2800000.0
2013-03-29,32200,32900,32000,32900,422,92120.0,2800000.0
2013-04-01,34450,34450,32850,33350,780,93380.0,2800000.0
2013-04-02,33400,33400,33000,33400,64,93520.0,2800000.0
2013-04-03,33300,33550,32600,33250,234,93100.0,2800000.0
2013-04-04,33000,33550,32000,32700,473,91560.0,2800000.0
2013-04-05,33300,33300,32000,32800,1840,91840.0,2800000.0
2013-04-08,33200,34400,32700,33650,1324,94220.0,2800000.0
2013-04-09,33100,34000,33100,34000,3555,95200.0,2800000.0
2013-04-10,34450,34600,34100,34500,3622,96600.0,2800000.0
2013-04-11,34500,34550,33050,33050,1324,92540.0,2800000.0
2013-04-12,34500,34500,33250,33950,384,95060.0,2800000.0
2013-04-15,34300,34500,34200,34300,585,96040.0,2800000.0
2013-04-16,33000,34150,32900,33950,1687,95060.0,2800000.0
2013-04-17,34500,34500,33400,33400,627,93520.0,2800000.0
2013-04-18,32400,33150,32250,33000,1059,92400.0,2800000.0
2013-04-19,32600,33500,32600,33000,1706,92400.0,2800000.0
2013-04-22,34200,34200,32600,33600,105,94080.0,2800000.0
2013-04-23,34000,34000,33200,33700,333,94360.0,2800000.0
2013-04-24,34350,34350,33000,34350,3991,96180.0,2800000.0
2013-04-25,34400,34850,34400,34800,742,97440.0,2800000.0
2013-04-26,35000,36500,35000,36000,1304,100800.0,2800000.0
2013-04-29,34200,38500,34200,38500,4646,107800.0,2800000.0
2013-04-30,39000,41750,37350,39250,5320,109900.0,2800000.0
2013-05-02,38700,39250,36200,37350,1467,104580.0,2800000.0
2013-05-03,37200,37850,37000,37400,1810,104720.0,2800000.0
2013-05-06,38000,38700,37500,38100,858,106680.0,2800000.0
2013-05-07,38200,38250,37500,38000,337,106400.0,2800000.0
2013-05-08,38250,40350,38250,39900,5311,111720.0,2800000.0
2013-05-09,40400,40400,39900,39950,146,111860.0,2800000.0
2013-05-10,40400,40400,38300,38300,1416,107240.0,2800000.0
2013-05-13,38450,39400,38000,38500,227,107800.0,2800000.0
2013-05-14,38500,38550,34350,35000,1120,98000.0,2800000.0
2013-05-15,35150,36650,35050,35050,2383,98140.0,2800000.0
2013-05-16,35050,39900,35000,36650,6309,102620.0,2800000.0
2013-05-20,36850,39300,36850,37950,3118,106260.0,2800000.0
2013-05-21,37950,42250,36600,41000,7036,114800.0,2800000.0
2013-05-22,41000,41000,39350,40850,636,114380.0,2800000.0
2013-05-23,38200,40500,38200,39350,1029,110180.0,2800000.0
2013-05-24,39350,44000,39350,42600,5841,119280.0,2800000.0
2013-05-27,45450,45450,42250,42850,1403,119980.0,2800000.0
2013-05-28,44000,44000,41650,42800,2375,119840.0,2800000.0
2013-05-29,43000,43900,41700,42150,2918,118020.0,2800000.0
2013-05-30,42350,45450,42350,44000,4535,123200.0,2800000.0
2013-05-31,49900,50600,45700,47400,11367,132720.0,2800000.0
2013-06-03,47700,47700,44950,44950,2431,125860.0,2800000.0
2013-06-04,43300,45650,43300,45250,1098,126700.0,2800000.0
2013-06-05,45600,47750,45600,47300,7406,132440.0,2800000.0
2013-06-07,47300,47300,45350,45850,1957,128380.0,2800000.0
2013-06-10,46000,46600,45950,46050,2040,128940.0,2800000.0
2013-06-11,47050,47050,43650,45300,6464,126840.0,2800000.0
2013-06-12,43500,46300,43500,45900,1307,128520.0,2800000.0
2013-06-13,45600,47200,44900,45000,3818,126000.0,2800000.0
2013-06-14,46350,46350,45000,45050,1294,126140.0,2800000.0
2013-06-17,45250,45250,43850,43850,2313,122780.0,2800000.0
2013-06-18,45300,45300,42200,42200,2476,118160.0,2800000.0
2013-06-19,43200,43200,42100,42400,384,118720.0,2800000.0
2013-06-20,43100,43100,41500,42500,165,119000.0,2800000.0
2013-06-21,41050,42500,41050,42000,2094,117600.0,2800000.0
2013-06-24,42500,43200,41550,43100,4257,120680.0,2800000.0
2013-06-25,41650,42700,41000,41800,12784,117040.0,2800000.0
2013-06-26,42500,42500,41950,42500,212,119000.0,2800000.0
2013-06-27,42000,44150,42000,43450,5181,121660.0,2800000.0
2013-06-28,44050,44050,43200,43850,2093,122780.0,2800000.0
2013-07-01,43750,44700,43250,44100,470,123480.0,2800000.0
2013-07-02,43300,44100,43300,44000,803,123200.0,2800000.0
2013-07-03,43000,44000,43000,43650,570,122220.0,2800000.0
2013-07-04,43800,43800,42100,43000,2409,120400.0,2800000.0
2013-07-05,43400,43400,42000,42850,1079,119980.0,2800000.0
2013-07-08,43900,43900,42000,42750,727,119700.0,2800000.0
2013-07-09,42000,43000,42000,42900,999,120120.0,2800000.0
2013-07-10,43500,43500,43100,43100,11,120680.0,2800000.0
2013-07-11,43000,43000,42050,42350,2153,118580.0,2800000.0
2013-07-12,42500,42500,42500,42500,18,119000.0,2800000.0
2013-07-15,48000,48000,42600,42600,27,119280.0,2800000.0
2013-07-16,42600,42600,42500,42550,550,119140.0,2800000.0
2013-07-17,42350,47900,42350,43550,3204,121940.0,2800000.0
2013-07-18,44000,44000,42500,43250,382,121100.0,2800000.0
2013-07-19,42300,43700,42300,43100,547,120680.0,2800000.0
2013-07-22,43300,43550,42000,43000,1855,120400.0,2800000.0
2013-07-23,42900,42950,42000,42700,2406,119560.0,2800000.0
2013-07-24,43000,43800,42000,42050,565,117740.0,2800000.0
2013-07-25,42250,42600,41950,42500,403,119000.0,2800000.0
2013-07-26,41200,42950,41200,42200,148,118160.0,2800000.0
2013-07-29,41250,41850,41100,41100,1267,115080.0,2800000.0
2013-07-30,41100,42250,40100,41500,330,116200.0,2800000.0
2013-07-31,41500,42250,41050,42100,253,117880.0,2800000.0
2013-08-01,44200,44200,41550,42050,1488,117740.0,2800000.0
2013-08-02,42400,42850,42100,42100,640,117880.0,2800000.0
2013-08-05,42100,42700,41950,42000,849,117600.0,2800000.0
2013-08-06,42350,42350,41700,41700,23,116760.0,2800000.0
2013-08-07,41700,41950,40100,41700,1138,116760.0,2800000.0
2013-08-08,42300,42300,42050,42050,91,117740.0,2800000.0
2013-08-09,40300,41550,40300,41350,326,115780.0,2800000.0
2013-08-12,42050,42050,40800,41800,375,117040.0,2800000.0
2013-08-13,41800,41800,40650,41550,66,116340.0,2800000.0
2013-08-14,41950,41950,40900,41600,113,116480.0,2800000.0
2013-08-16,39050,40450,39050,40300,1179,112840.0,2800000.0
2013-08-19,40300,41000,40300,41000,273,114800.0,2800000.0
2013-08-20,41000,41000,40250,40850,94,114380.0,2800000.0
2013-08-21,40000,41000,40000,40750,642,114100.0,2800000.0
2013-08-22,40750,40750,38500,38500,700,107800.0,2800000.0
2013-08-23,38500,40200,38050,40000,102,112000.0,2800000.0
2013-08-26,40000,40450,39500,40000,297,112000.0,2800000.0
2013-08-27,40000,40800,39500,40350,774,112980.0,2800000.0
2013-08-28,40200,40400,39100,40000,511,112000.0,2800000.0
2013-08-29,40750,40750,40750,40750,10,114100.0,2800000.0
2013-08-30,38800,41700,38800,41050,43,114940.0,2800000.0
2013-09-02,41000,41000,38000,38950,987,109060.0,2800000.0
2013-09-03,38450,38500,36600,38500,1599,107800.0,2800000.0
2013-09-04,39150,39150,38000,38800,14,108640.0,2800000.0
2013-09-05,39000,39100,37500,38150,209,106820.0,2800000.0
2013-09-06,38000,38600,37800,38300,202,107240.0,2800000.0
2013-09-09,39000,39000,38650,38750,67,108500.0,2800000.0
2013-09-10,38700,39400,38150,38150,316,106820.0,2800000.0
2013-09-11,39950,39950,39800,39800,154,111440.0,2800000.0
2013-09-12,39800,40000,38500,39950,112,111860.0,2800000.0
2013-09-13,40500,40500,39500,39800,267,111440.0,2800000.0
2013-09-16,40500,40500,38950,40400,55,113120.0,2800000.0
2013-09-17,40400,40400,40000,40000,129,112000.0,2800000.0
2013-09-23,40700,40700,39000,39900,98,111720.0,2800000.0
2013-09-24,38500,39950,38500,39950,279,111860.0,2800000.0
2013-09-25,39950,39950,38650,39200,271,109760.0,2800000.0
2013-09-26,39100,41000,39100,39700,139,111160.0,2800000.0
2013-09-27,38500,40800,38500,40600,309,113680.0,2800000.0
2013-09-30,41400,42200,39000,41500,1397,116200.0,2800000.0
2013-10-01,41300,41500,40150,41150,100,115220.0,2800000.0
2013-10-02,41500,41500,39400,40500,861,113400.0,2800000.0
2013-10-04,39050,40500,39050,40400,271,113120.0,2800000.0
2013-10-07,40600,41300,39550,40900,10,114520.0,2800000.0
2013-10-08,41850,41850,40200,41350,78,115780.0,2800000.0
2013-10-10,41350,41350,40500,41300,135,115640.0,2800000.0
2013-10-11,41250,41900,40000,41400,187,115920.0,2800000.0
2013-10-14,41350,42000,40300,41050,491,114940.0,2800000.0
2013-10-15,41400,41400,41000,41000,370,114800.0,2800000.0
2013-10-16,41600,41600,39950,41000,363,114800.0,2800000.0
2013-10-17,40950,41500,39800,41500,983,116200.0,2800000.0
2013-10-18,41500,41500,40950,41500,6,116200.0,2800000.0
2013-10-21,41500,41500,40050,40400,301,113120.0,2800000.0
2013-10-22,40400,41650,40300,41650,564,116620.0,2800000.0
2013-10-23,40450,42500,40450,42000,609,117600.0,2800000.0
2013-10-24,40950,41850,40600,41700,329,116760.0,2800000.0
2013-10-25,40600,41550,40600,41350,397,115780.0,2800000.0
2013-10-28,40200,41300,40200,41300,490,115640.0,2800000.0
2013-10-29,40100,41400,40100,41200,215,115360.0,2800000.0
2013-10-30,40450,41600,40350,40900,865,114520.0,2800000.0
2013-10-31,41200,41200,40550,40800,116,114240.0,2800000.0
2013-11-01,40450,40700,40350,40450,1733,113260.0,2800000.0
2013-11-04,40000,40500,40000,40450,138,113260.0,2800000.0
2013-11-05,40400,40400,40000,40300,23,112840.0,2800000.0
2013-11-06,40300,40800,39500,40500,1667,113400.0,2800000.0
2013-11-07,40500,40500,38100,40500,1141,113400.0,2800000.0
2013-11-08,39500,41000,39400,40000,78,112000.0,2800000.0
2013-11-11,41000,41000,39300,40100,325,112280.0,2800000.0
2013-11-12,39600,40300,39600,40000,915,112000.0,2800000.0
2013-11-13,40000,40000,39500,40000,68,112000.0,2800000.0
2013-11-14,39500,40000,38700,39900,349,111720.0,2800000.0
2013-11-15,40000,40000,39250,39250,2053,109900.0,2800000.0
2013-11-18,39050,40500,38750,39350,232,110180.0,2800000.0
2013-11-19,39350,39450,38350,38650,583,108220.0,2800000.0
2013-11-20,38650,39950,37200,38500,144480,107800.0,2800000.0
2013-11-21,39850,40000,38200,39000,1523,109200.0,2800000.0
2013-11-22,39000,39000,38000,39000,53,109200.0,2800000.0
2013-11-25,37800,39500,37800,39100,288,109480.0,2800000.0
2013-11-26,39000,39150,38000,38800,3118,108640.0,2800000.0
2013-11-27,38000,39000,38000,38300,351,107240.0,2800000.0
2013-11-28,38000,38900,38000,38300,127,107240.0,2800000.0
2013-11-29,38300,38900,38000,38500,991,107800.0,2800000.0
2013-12-02,38000,38750,37950,38700,233,108360.0,2800000.0
2013-12-03,38700,38700,38000,38700,66,108360.0,2800000.0
2013-12-04,38000,38900,38000,38000,1558,106400.0,2800000.0
2013-12-05,38500,38500,37900,38400,533,107520.0,2800000.0
2013-12-06,38700,39050,38000,38650,980,108220.0,2800000.0
2013-12-09,38600,38650,37800,38500,1102,107800.0,2800000.0
2013-12-10,37800,39000,37500,38500,49,107800.0,2800000.0
2013-12-11,38050,39000,38000,38000,1763,106400.0,2800000.0
2013-12-12,38500,38500,37600,38500,64,107800.0,2800000.0
2013-12-13,38500,38500,38500,38500,4,107800.0,2800000.0
2013-12-16,38500,38500,37750,37800,3430,105840.0,2800000.0
2013-12-17,38300,38500,37350,37350,434,104580.0,2800000.0
2013-12-18,38450,38450,37000,37900,84,106120.0,2800000.0
2013-12-19,38900,38900,37800,37800,285,105840.0,2800000.0
2013-12-20,38700,38700,38200,38500,14,107800.0,2800000.0
2013-12-23,39000,39000,38050,38250,842,107100.0,2800000.0
2013-12-24,38500,39850,38500,38950,711,109060.0,2800000.0
2013-12-26,40000,40450,39050,40300,2777,112840.0,2800000.0
2013-12-27,39850,40700,39850,40500,3355,113400.0,2800000.0
2013-12-30,40500,42800,40500,41100,5951,115080.0,2800000.0
2014-01-02,43600,43600,39750,42750,207,119700.0,2800000.0
2014-01-03,41950,42450,41000,42400,457,118720.0,2800000.0
2014-01-06,42950,42950,40350,42150,182,118020.0,2800000.0
2014-01-07,42500,42500,41100,41550,242,116340.0,2800000.0
2014-01-08,41550,42750,41000,42750,312,119700.0,2800000.0
2014-01-09,42950,42950,41300,42000,1107,117600.0,2800000.0
2014-01-10,42000,42000,41800,41950,7,117460.0,2800000.0
2014-01-13,42050,42950,41700,42950,1183,120260.0,2800000.0
2014-01-14,42900,42900,41850,42500,820,119000.0,2800000.0
2014-01-15,43000,43000,41200,41350,91,115780.0,2800000.0
2014-01-16,41550,43000,41300,42150,1017,118020.0,2800000.0
2014-01-17,42150,42900,42000,42900,626,120120.0,2800000.0
2014-01-20,42900,42900,41500,41550,307,116340.0,2800000.0
2014-01-21,42500,43000,42200,42900,1438,120120.0,2800000.0
2014-01-22,42500,44500,42500,44300,1593,124040.0,2800000.0
2014-01-23,44100,46150,44050,46050,903,128940.0,2800000.0
2014-01-24,47000,47000,44150,45000,125,126000.0,2800000.0
2014-01-27,44050,45250,43000,45000,3776,126000.0,2800000.0
2014-01-28,44000,46850,43750,46200,4774,129360.0,2800000.0
2014-01-29,46500,48000,45500,48000,2077,134400.0,2800000.0
2014-02-03,48000,50700,46500,49800,1634,139440.0,2800000.0
2014-02-04,47800,49000,46550,47400,2943,132720.0,2800000.0
