엔에스엔(031860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-14,19301,20240,19202,19685,998940,24392.0,23341428.0
2005-01-17,20233,22023,20233,22039,1117578,27309.0,23341428.0
2005-01-18,23347,24292,22216,23737,3827290,29410.0,23341428.0
2005-01-19,24001,26544,22969,26560,3489340,32911.0,23341428.0
2005-01-20,26637,29185,23815,26560,3074596,32911.0,23341428.0
2005-01-21,26362,28053,25511,27784,1794320,34429.0,23341428.0
2005-01-24,28999,29943,27307,28257,2225184,35012.0,23341428.0
2005-01-25,29003,31073,26175,28070,3676917,34779.0,23341428.0
2005-01-26,27493,28811,24759,25242,1651473,31278.0,23341428.0
2005-01-27,24678,26183,22701,22982,1088498,28477.0,23341428.0
2005-01-28,22987,25716,22987,24487,1475737,30344.0,23341428.0
2005-01-31,25605,27395,25035,26747,1704669,33145.0,23341428.0
2005-02-01,27305,27492,24571,24867,1044445,30811.0,23341428.0
2005-02-02,25983,25983,23155,23638,752186,29293.0,23341428.0
2005-02-03,23728,25238,23728,24300,1250911,30110.0,23341428.0
2005-02-04,24113,25150,22987,22982,752364,28477.0,23341428.0
2005-02-07,24111,25616,23260,25430,1053519,31511.0,23341428.0
2005-02-11,24666,28339,24666,27971,1369866,34662.0,23341428.0
2005-02-14,27674,30315,27674,29101,1462418,36063.0,23341428.0
2005-02-15,29197,29762,27687,28445,1578700,35246.0,23341428.0
2005-02-16,29189,31731,28058,30518,1984550,37813.0,23341428.0
2005-02-17,29656,32769,28997,30611,2052243,37930.0,23341428.0
2005-02-18,30124,30876,26928,27877,1632213,34545.0,23341428.0
2005-02-21,27874,29384,27127,28539,953753,35362.0,23341428.0
2005-02-22,28143,30877,27489,28159,2288281,34895.0,23341428.0
2005-02-23,27786,29203,25617,27315,1285496,33845.0,23341428.0
2005-02-24,27978,28829,27132,27221,708555,33728.0,23341428.0
2005-02-25,27208,28054,24380,25050,1220495,31044.0,23341428.0
2005-02-28,25417,25516,23539,23737,827358,29410.0,23341428.0
2005-03-02,23722,24755,23157,23920,811643,29644.0,23341428.0
2005-03-03,23915,24864,23733,24206,679269,29994.0,23341428.0
2005-03-04,23922,24399,23268,23263,527286,28827.0,23341428.0
2005-03-07,23355,24014,22130,22888,605544,28360.0,23341428.0
2005-03-08,22421,22800,20159,20159,958674,24975.0,23341428.0
2005-03-09,19209,21570,19209,21472,1130275,26609.0,23341428.0
2005-03-10,22028,23346,21935,23357,625696,28943.0,23341428.0
2005-03-11,23360,24305,22042,22982,720034,29140.0,23885644.0
2005-03-14,22987,23454,21763,21758,448012,27588.0,23885644.0
2005-03-15,21748,22215,20150,20628,753244,26155.0,23885644.0
