오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-11,770000,778000,768000,774000,3783,2662560.0,3440000.0
2018-04-12,780000,780000,770000,772000,2031,2655680.0,3440000.0
2018-04-13,764000,770000,750000,761000,3271,2617840.0,3440000.0
2018-04-16,768000,786000,764000,781000,6532,2686640.0,3440000.0
2018-04-17,780000,790000,777000,790000,5105,2717600.0,3440000.0
2018-04-18,787000,793000,775000,779000,3535,2679760.0,3440000.0
2018-04-19,778000,785000,769000,775000,3831,2666000.0,3440000.0
2018-04-20,773000,783000,773000,782000,2257,2690080.0,3440000.0
2018-04-23,775000,789000,767000,786000,4319,2703840.0,3440000.0
2018-04-24,787000,791000,778000,786000,4250,2703840.0,3440000.0
2018-04-25,788000,788000,771000,772000,3002,2655680.0,3440000.0
2018-04-26,773000,775000,762000,771000,3119,2652240.0,3440000.0
2018-04-27,771000,779000,766000,771000,2510,2652240.0,3440000.0
2018-04-30,780000,795000,771000,794000,4334,2731360.0,3440000.0
2018-05-02,791000,799000,780000,781000,4077,2686640.0,3440000.0
2018-05-03,782000,785000,771000,771000,2563,2652240.0,3440000.0
2018-05-04,765000,770000,759000,761000,3622,2617840.0,3440000.0
2018-05-08,759000,767000,741000,748000,3604,2573120.0,3440000.0
2018-05-09,748000,757000,745000,746000,3164,2566240.0,3440000.0
2018-05-10,742000,749000,730000,739000,5398,2542160.0,3440000.0
2018-05-11,742000,746000,735000,741000,4397,2549040.0,3440000.0
2018-05-14,746000,755000,742000,746000,3040,2566240.0,3440000.0
2018-05-15,746000,753000,731000,747000,4527,2569680.0,3440000.0
2018-05-16,750000,785000,746000,784000,7726,2696960.0,3440000.0
2018-05-17,787000,787000,768000,777000,3971,2672880.0,3440000.0
2018-05-18,776000,792000,771000,784000,4761,2696960.0,3440000.0
2018-05-21,780000,788000,776000,783000,3003,2693520.0,3440000.0
2018-05-23,774000,781000,767000,773000,3317,2659120.0,3440000.0
2018-05-24,770000,782000,770000,772000,1941,2655680.0,3440000.0
2018-05-25,772000,776000,756000,758000,2844,2607520.0,3440000.0
2018-05-28,759000,780000,759000,779000,3091,2679760.0,3440000.0
2018-05-29,778000,788000,771000,782000,3430,2690080.0,3440000.0
2018-05-30,774000,788000,774000,784000,5093,2696960.0,3440000.0
2018-05-31,783000,810000,776000,810000,15818,2786400.0,3440000.0
2018-06-01,805000,864000,805000,857000,21285,2948080.0,3440000.0
2018-06-04,875000,901000,853000,855000,13615,2941200.0,3440000.0
2018-06-05,860000,870000,845000,846000,5920,2910240.0,3440000.0
2018-06-07,846000,893000,843000,890000,13220,3061600.0,3440000.0
2018-06-08,893000,897000,876000,888000,7881,3054720.0,3440000.0
2018-06-11,889000,895000,878000,888000,6092,3054720.0,3440000.0
2018-06-12,887000,890000,875000,886000,4813,3047840.0,3440000.0
2018-06-14,886000,911000,874000,878000,13046,3020320.0,3440000.0
2018-06-15,884000,885000,855000,859000,5600,2954960.0,3440000.0
2018-06-18,860000,869000,827000,850000,5603,2924000.0,3440000.0
2018-06-19,843000,855000,827000,838000,4999,2882720.0,3440000.0
2018-06-20,834000,850000,829000,844000,5470,2903360.0,3440000.0
2018-06-21,843000,854000,820000,821000,5062,2824240.0,3440000.0
2018-06-22,816000,860000,816000,860000,6826,2958400.0,3440000.0
2018-06-25,856000,856000,834000,844000,3213,2903360.0,3440000.0
2018-06-26,845000,867000,822000,846000,4560,2910240.0,3440000.0
2018-06-27,836000,842000,822000,822000,6170,2827680.0,3440000.0
2018-06-28,831000,839000,825000,831000,2957,2858640.0,3440000.0
2018-06-29,841000,878000,838000,859000,9088,2954960.0,3440000.0
2018-07-02,856000,868000,837000,837000,4570,2879280.0,3440000.0
2018-07-03,844000,862000,831000,835000,4294,2872400.0,3440000.0
2018-07-04,830000,845000,827000,835000,2558,2872400.0,3440000.0
2018-07-05,828000,832000,810000,818000,3120,2813920.0,3440000.0
2018-07-06,823000,847000,812000,839000,4498,2886160.0,3440000.0
2018-07-09,830000,849000,829000,841000,2326,2893040.0,3440000.0
2018-07-10,836000,842000,823000,832000,3944,2862080.0,3440000.0
2018-07-11,820000,838000,816000,833000,3214,2865520.0,3440000.0
2018-07-12,835000,850000,835000,844000,3848,2903360.0,3440000.0
2018-07-13,844000,849000,824000,828000,2950,2848320.0,3440000.0
2018-07-16,821000,837000,819000,836000,3282,2875840.0,3440000.0
2018-07-17,832000,834000,815000,820000,3937,2820800.0,3440000.0
2018-07-18,820000,848000,820000,836000,5868,2875840.0,3440000.0
2018-07-19,832000,838000,820000,820000,2131,2820800.0,3440000.0
2018-07-20,820000,845000,820000,843000,3768,2899920.0,3440000.0
2018-07-23,843000,875000,843000,869000,7565,2989360.0,3440000.0
2018-07-24,875000,875000,850000,866000,3805,2979040.0,3440000.0
2018-07-25,869000,876000,850000,861000,4430,2961840.0,3440000.0
2018-07-26,873000,873000,844000,845000,4337,2906800.0,3440000.0
2018-07-27,850000,859000,842000,856000,2886,2944640.0,3440000.0
2018-07-30,854000,867000,841000,865000,2908,2975600.0,3440000.0
2018-07-31,871000,885000,851000,882000,6619,3034080.0,3440000.0
2018-08-01,881000,889000,867000,877000,4162,3016880.0,3440000.0
2018-08-02,874000,889000,872000,884000,4657,3040960.0,3440000.0
2018-08-03,884000,891000,871000,888000,2842,3054720.0,3440000.0
2018-08-06,883000,894000,883000,887000,3218,3051280.0,3440000.0
2018-08-07,887000,892000,876000,881000,3385,3030640.0,3440000.0
2018-08-08,876000,893000,861000,870000,5738,2992800.0,3440000.0
2018-08-09,870000,879000,861000,877000,5013,3016880.0,3440000.0
2018-08-10,877000,882000,867000,878000,3069,3020320.0,3440000.0
2018-08-13,874000,876000,861000,867000,2479,2982480.0,3440000.0
2018-08-14,875000,876000,788000,815000,5567,2803600.0,3440000.0
2018-08-16,825000,826000,780000,800000,10492,2752000.0,3440000.0
2018-08-17,792000,796000,777000,782000,8644,2690080.0,3440000.0
2018-08-20,785000,785000,745000,751000,15787,2583440.0,3440000.0
2018-08-21,751000,755000,741000,748000,8136,2573120.0,3440000.0
2018-08-22,750000,756000,737000,741000,6188,2549040.0,3440000.0
2018-08-23,742000,750000,740000,746000,4707,2566240.0,3440000.0
2018-08-24,743000,748000,740000,745000,3971,2562800.0,3440000.0
2018-08-27,748000,748000,724000,732000,9268,2518080.0,3440000.0
2018-08-28,729000,738000,726000,735000,5181,2528400.0,3440000.0
2018-08-29,736000,740000,730000,731000,4569,2514640.0,3440000.0
2018-08-30,732000,736000,726000,728000,4571,2504320.0,3440000.0
2018-08-31,729000,734000,725000,725000,4859,2494000.0,3440000.0
2018-09-03,725000,729000,724000,725000,4266,2494000.0,3440000.0
2018-09-04,726000,730000,723000,725000,3593,2494000.0,3440000.0
2018-09-05,725000,728000,718000,718000,6272,2469920.0,3440000.0
2018-09-06,723000,725000,717000,722000,3008,2483680.0,3440000.0
2018-09-07,725000,726000,712000,720000,3777,2476800.0,3440000.0
2018-09-10,715000,718000,709000,711000,4590,2445840.0,3440000.0
2018-09-11,710000,715000,708000,715000,3957,2459600.0,3440000.0
2018-09-12,714000,715000,710000,714000,3779,2456160.0,3440000.0
2018-09-13,710000,714000,707000,711000,4730,2445840.0,3440000.0
2018-09-14,711000,719000,711000,717000,6121,2466480.0,3440000.0
2018-09-17,718000,721000,713000,714000,2469,2456160.0,3440000.0
2018-09-18,711000,716000,710000,711000,3044,2445840.0,3440000.0
2018-09-19,711000,714000,708000,709000,2365,2438960.0,3440000.0
2018-09-20,708000,712000,705000,705000,4190,2425200.0,3440000.0
2018-09-21,710000,727000,705000,726000,7799,2497440.0,3440000.0
2018-09-27,729000,741000,729000,740000,10286,2545600.0,3440000.0
2018-09-28,741000,749000,740000,747000,8542,2569680.0,3440000.0
2018-10-01,747000,747000,734000,737000,3576,2535280.0,3440000.0
2018-10-02,739000,744000,722000,724000,4427,2490560.0,3440000.0
2018-10-04,722000,726000,710000,718000,4080,2469920.0,3440000.0
2018-10-05,720000,720000,698000,709000,5181,2438960.0,3440000.0
2018-10-08,711000,714000,697000,702000,4460,2414880.0,3440000.0
2018-10-10,702000,707000,689000,689000,4350,2370160.0,3440000.0
2018-10-11,680000,684000,670000,670000,5838,2304800.0,3440000.0
2018-10-12,670000,680000,665000,667000,5027,2294480.0,3440000.0
2018-10-15,669000,690000,667000,682000,4513,2346080.0,3440000.0
2018-10-16,682000,688000,673000,676000,2580,2325440.0,3440000.0
2018-10-17,688000,688000,676000,681000,2541,2342640.0,3440000.0
2018-10-18,677000,677000,662000,666000,5027,2291040.0,3440000.0
2018-10-19,666000,667000,650000,663000,5282,2280720.0,3440000.0
2018-10-22,663000,671000,654000,668000,3804,2408298.0,3605237.0
2018-10-23,661000,666000,647000,653000,4732,2354220.0,3605237.0
2018-10-24,658000,690000,654000,686000,7244,2473193.0,3605237.0
2018-10-25,684000,686000,663000,686000,4760,2473193.0,3605237.0
2018-10-26,676000,682000,662000,675000,3892,2433535.0,3605237.0
2018-10-29,677000,681000,661000,668000,3988,2408298.0,3605237.0
2018-10-30,663000,677000,656000,668000,4292,2408298.0,3605237.0
2018-10-31,661000,667000,650000,659000,6432,2375851.0,3605237.0
2018-11-01,657000,661000,652000,654000,5304,2357825.0,3605237.0
2018-11-02,654000,666000,654000,662000,5906,2386667.0,3605237.0
2018-11-05,661000,661000,649000,655000,3162,2361430.0,3605237.0
2018-11-06,658000,664000,656000,664000,3427,2393877.0,3605237.0
2018-11-07,663000,694000,663000,682000,7736,2458772.0,3605237.0
2018-11-08,684000,698000,681000,681000,4156,2455166.0,3605237.0
2018-11-09,681000,681000,660000,661000,4410,2383062.0,3605237.0
2018-11-12,663000,668000,655000,659000,3760,2375851.0,3605237.0
2018-11-13,659000,660000,649000,659000,4026,2375851.0,3605237.0
2018-11-14,661000,681000,661000,679000,5146,2447956.0,3605237.0
2018-11-15,683000,700000,682000,694000,4885,2502034.0,3605237.0
2018-11-16,695000,717000,687000,717000,7590,2584955.0,3605237.0
2018-11-19,712000,717000,705000,712000,3791,2566929.0,3605237.0
2018-11-20,712000,724000,704000,723000,5505,2606586.0,3605237.0
2018-11-21,723000,728000,706000,727000,3699,2621007.0,3605237.0
2018-11-22,723000,730000,719000,728000,2846,2624613.0,3605237.0
2018-11-23,729000,733000,723000,730000,3550,2631823.0,3605237.0
2018-11-26,736000,756000,734000,755000,8548,2721954.0,3605237.0
2018-11-27,750000,760000,747000,756000,3870,2725559.0,3605237.0
2018-11-28,761000,761000,738000,738000,3499,2660665.0,3605237.0
2018-11-29,748000,750000,726000,728000,4372,2624613.0,3605237.0
2018-11-30,732000,749000,729000,741000,7678,2671481.0,3605237.0
2018-12-03,746000,752000,729000,729000,3458,2628218.0,3605237.0
2018-12-04,729000,737000,725000,732000,3320,2639033.0,3605237.0
2018-12-05,730000,743000,726000,741000,2462,2671481.0,3605237.0
2018-12-06,741000,741000,730000,736000,2780,2653454.0,3605237.0
2018-12-07,737000,741000,729000,731000,1988,2635428.0,3605237.0
2018-12-10,723000,736000,723000,736000,3436,2653454.0,3605237.0
2018-12-11,730000,741000,728000,736000,2722,2653454.0,3605237.0
2018-12-12,748000,748000,730000,738000,4300,2660665.0,3605237.0
2018-12-13,741000,745000,735000,745000,6286,2685902.0,3605237.0
2018-12-14,740000,749000,733000,743000,3178,2678691.0,3605237.0
2018-12-17,750000,750000,735000,744000,3836,2682296.0,3605237.0
2018-12-18,748000,748000,729000,739000,4315,2664270.0,3605237.0
2018-12-19,742000,745000,734000,740000,3662,2667875.0,3605237.0
2018-12-20,748000,753000,729000,753000,5299,2714743.0,3605237.0
2018-12-21,755000,755000,740000,747000,6202,2693112.0,3605237.0
2018-12-24,749000,750000,712000,725000,2651,2613797.0,3605237.0
2018-12-26,725000,727000,708000,722000,3431,2602981.0,3605237.0
2018-12-27,712000,730000,708000,720000,2763,2595771.0,3605237.0
2018-12-28,717000,733000,717000,724000,2713,2610192.0,3605237.0
2019-01-02,717000,731000,708000,716000,2520,2581350.0,3605237.0
2019-01-03,721000,728000,714000,726000,3007,2617402.0,3605237.0
2019-01-04,731000,770000,723000,768000,9335,2768822.0,3605237.0
2019-01-07,777000,777000,753000,760000,4564,2739980.0,3605237.0
2019-01-08,763000,782000,753000,776000,6109,2797664.0,3605237.0
2019-01-09,776000,792000,771000,780000,5561,2812085.0,3605237.0
2019-01-10,775000,780000,762000,770000,3861,2776032.0,3605237.0
2019-01-11,772000,790000,761000,786000,4074,2833716.0,3605237.0
2019-01-14,781000,796000,779000,791000,5469,2851742.0,3605237.0
2019-01-15,798000,798000,778000,782000,2805,2819295.0,3605237.0
2019-01-16,782000,783000,765000,771000,3230,2779638.0,3605237.0
2019-01-17,772000,783000,767000,772000,2967,2783243.0,3605237.0
2019-01-18,772000,779000,757000,768000,1929,2768822.0,3605237.0
2019-01-21,763000,771000,763000,765000,2379,2758006.0,3605237.0
2019-01-22,764000,788000,764000,784000,3283,2826506.0,3605237.0
2019-01-23,781000,803000,781000,800000,5034,2884190.0,3605237.0
2019-01-24,800000,800000,778000,784000,3407,2826506.0,3605237.0
2019-01-25,778000,781000,772000,773000,4425,2786848.0,3605237.0
2019-01-28,773000,780000,769000,770000,2895,2776032.0,3605237.0
2019-01-29,769000,781000,767000,780000,2556,2812085.0,3605237.0
2019-01-30,789000,789000,770000,778000,2982,2804874.0,3605237.0
2019-01-31,785000,785000,771000,779000,3716,2808480.0,3605237.0
2019-02-01,779000,785000,773000,774000,2423,2790453.0,3605237.0
2019-02-07,779000,779000,761000,766000,3774,2761612.0,3605237.0
2019-02-08,769000,785000,765000,784000,3818,2826506.0,3605237.0
2019-02-11,793000,795000,782000,788000,2397,2840927.0,3605237.0
2019-02-12,792000,792000,775000,778000,2699,2804874.0,3605237.0
2019-02-13,778000,785000,771000,783000,2472,2822901.0,3605237.0
2019-02-14,778000,798000,775000,798000,3151,2876979.0,3605237.0
2019-02-15,786000,795000,786000,792000,2472,2855348.0,3605237.0
2019-02-18,789000,790000,770000,776000,6427,2797664.0,3605237.0
2019-02-19,776000,784000,771000,772000,4905,2783243.0,3605237.0
2019-02-20,773000,774000,765000,768000,5916,2768822.0,3605237.0
2019-02-21,767000,767000,762000,764000,4730,2754401.0,3605237.0
2019-02-22,767000,773000,758000,761000,5697,2743585.0,3605237.0
2019-02-25,761000,769000,758000,761000,3469,2743585.0,3605237.0
2019-02-26,761000,768000,761000,766000,3827,2761612.0,3605237.0
2019-02-27,769000,769000,761000,768000,3497,2768822.0,3605237.0
2019-02-28,770000,770000,762000,764000,8103,2754401.0,3605237.0
2019-03-04,761000,772000,759000,759000,3973,2736375.0,3605237.0
2019-03-05,759000,768000,759000,768000,3205,2768822.0,3605237.0
2019-03-06,769000,769000,761000,766000,2907,2761612.0,3605237.0
2019-03-07,769000,769000,757000,763000,3272,2750796.0,3605237.0
2019-03-08,763000,766000,759000,761000,1433,2743585.0,3605237.0
2019-03-11,763000,772000,755000,765000,6074,2758006.0,3605237.0
2019-03-12,765000,771000,761000,767000,2128,2765217.0,3605237.0
2019-03-13,771000,772000,762000,769000,3242,2772427.0,3605237.0
2019-03-14,773000,773000,763000,772000,4885,2783243.0,3605237.0
2019-03-15,771000,775000,768000,775000,6979,2794059.0,3605237.0
2019-03-18,777000,789000,776000,782000,6543,2819295.0,3605237.0
2019-03-19,782000,782000,774000,779000,2629,2808480.0,3605237.0
2019-03-20,774000,778000,764000,771000,2312,2779638.0,3605237.0
2019-03-21,766000,769000,746000,751000,6939,2707533.0,3605237.0
2019-03-22,749000,754000,742000,747000,2894,2693112.0,3605237.0
2019-03-25,749000,754000,743000,752000,2424,2711138.0,3605237.0
2019-03-26,746000,758000,746000,755000,1930,2721954.0,3605237.0
2019-03-27,753000,763000,751000,762000,2592,2747191.0,3605237.0
2019-03-28,755000,765000,752000,761000,2550,2743585.0,3605237.0
2019-03-29,767000,772000,761000,771000,4923,2779638.0,3605237.0
2019-04-01,770000,777000,758000,759000,3963,2736375.0,3605237.0
2019-04-02,757000,759000,747000,750000,4203,2703928.0,3605237.0
2019-04-03,748000,748000,743000,748000,3421,2696717.0,3605237.0
2019-04-04,751000,751000,742000,747000,4267,2693112.0,3605237.0
2019-04-05,747000,750000,743000,745000,2165,2685902.0,3605237.0
2019-04-08,749000,749000,738000,742000,4276,2675086.0,3605237.0
2019-04-09,739000,742000,738000,740000,2432,2667875.0,3605237.0
2019-04-10,742000,748000,739000,741000,4399,2671481.0,3605237.0
2019-04-11,742000,745000,739000,745000,3395,2685902.0,3605237.0
2019-04-12,746000,746000,741000,746000,2854,2689507.0,3605237.0
2019-04-15,745000,749000,742000,749000,4020,2700323.0,3605237.0
2019-04-16,744000,747000,738000,739000,4038,2664270.0,3605237.0
2019-04-17,739000,739000,732000,734000,2996,2646244.0,3605237.0
2019-04-18,731000,731000,724000,726000,4661,2617402.0,3605237.0
2019-04-19,727000,729000,724000,727000,2256,2621007.0,3605237.0
2019-04-22,727000,733000,722000,728000,1937,2624613.0,3605237.0
2019-04-23,725000,733000,723000,728000,2120,2624613.0,3605237.0
2019-04-24,728000,728000,720000,724000,3078,2610192.0,3605237.0
2019-04-25,728000,728000,720000,724000,2290,2610192.0,3605237.0
2019-04-26,726000,726000,717000,722000,2118,2602981.0,3605237.0
2019-04-29,725000,735000,720000,735000,2187,2649849.0,3605237.0
2019-04-30,734000,734000,721000,726000,1726,2617402.0,3605237.0
2019-05-02,721000,731000,720000,726000,2221,2617402.0,3605237.0
2019-05-03,725000,727000,717000,720000,2176,2595771.0,3605237.0
2019-05-07,715000,721000,710000,717000,2079,2584955.0,3605237.0
2019-05-08,710000,720000,710000,720000,2906,2595771.0,3605237.0
2019-05-09,720000,720000,698000,698000,3984,2516455.0,3605237.0
2019-05-10,700000,713000,699000,702000,2536,2530876.0,3605237.0
2019-05-13,702000,706000,694000,699000,1998,2520061.0,3605237.0
2019-05-14,701000,703000,690000,695000,3130,2505640.0,3605237.0
2019-05-15,692000,717000,686000,706000,7488,2545297.0,3605237.0
2019-05-16,712000,732000,701000,730000,9366,2631823.0,3605237.0
2019-05-17,735000,735000,723000,723000,2617,2606586.0,3605237.0
2019-05-20,729000,729000,716000,720000,1122,2595771.0,3605237.0
2019-05-21,719000,730000,712000,729000,2430,2628218.0,3605237.0
2019-05-22,724000,732000,722000,723000,2599,2606586.0,3605237.0
2019-05-23,729000,730000,722000,726000,1927,2617402.0,3605237.0
2019-05-24,724000,731000,721000,728000,1693,2624613.0,3605237.0
2019-05-27,727000,728000,706000,714000,2574,2574139.0,3605237.0
2019-05-28,715000,720000,706000,706000,6643,2545297.0,3605237.0
2019-05-29,707000,719000,704000,719000,3267,2592165.0,3605237.0
2019-05-30,722000,722000,704000,708000,3157,2552508.0,3605237.0
2019-05-31,706000,713000,702000,711000,2285,2563324.0,3605237.0
2019-06-03,718000,718000,705000,712000,2292,2566929.0,3605237.0
2019-06-04,705000,714000,705000,711000,2349,2563324.0,3605237.0
2019-06-05,708000,713000,702000,704000,2338,2538087.0,3605237.0
2019-06-07,704000,707000,694000,694000,3974,2502034.0,3605237.0
2019-06-10,699000,705000,693000,705000,2319,2541692.0,3605237.0
2019-06-11,706000,709000,701000,708000,1723,2552508.0,3605237.0
2019-06-12,711000,714000,706000,714000,2010,2574139.0,3605237.0
2019-06-13,711000,717000,704000,715000,4270,2577744.0,3605237.0
2019-06-14,710000,714000,705000,712000,3182,2566929.0,3605237.0
2019-06-17,714000,715000,708000,714000,2011,2574139.0,3605237.0
2019-06-18,700000,711000,700000,708000,3249,2552508.0,3605237.0
2019-06-19,706000,716000,703000,703000,5860,2534482.0,3605237.0
2019-06-20,703000,707000,702000,703000,2216,2534482.0,3605237.0
2019-06-21,703000,707000,696000,699000,4862,2520061.0,3605237.0
2019-06-24,701000,702000,693000,693000,3060,2498429.0,3605237.0
