현대해상(001450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-16,32400,32500,31900,32100,340555,2869740.0,89400000.0
2016-08-17,32150,32650,32000,32400,155292,2896560.0,89400000.0
2016-08-18,32450,32950,32200,32750,135942,2927850.0,89400000.0
2016-08-19,32800,32850,31200,31500,292133,2816100.0,89400000.0
2016-08-22,31500,31500,30350,31450,356802,2811630.0,89400000.0
2016-08-23,31400,31600,31000,31450,276475,2811630.0,89400000.0
2016-08-24,31450,31500,31100,31200,133022,2789280.0,89400000.0
2016-08-25,31350,32100,31100,32100,172596,2869740.0,89400000.0
2016-08-26,32000,32050,31500,31750,193651,2838450.0,89400000.0
2016-08-29,31850,32750,31300,32700,277176,2923380.0,89400000.0
2016-08-30,33000,33550,32900,33400,256395,2985960.0,89400000.0
2016-08-31,33700,33800,33300,33800,402288,3021720.0,89400000.0
2016-09-01,34100,34900,33900,34750,459126,3106650.0,89400000.0
2016-09-02,34950,35000,34100,34700,238702,3102180.0,89400000.0
2016-09-05,35000,36250,34850,36250,327303,3240750.0,89400000.0
2016-09-06,36150,36700,35250,36700,349871,3280980.0,89400000.0
2016-09-07,36700,36700,35700,35750,260818,3196050.0,89400000.0
2016-09-08,35750,36300,35650,36000,183848,3218400.0,89400000.0
2016-09-09,35900,36050,35300,35700,133007,3191580.0,89400000.0
2016-09-12,34850,36350,34850,35800,223839,3200520.0,89400000.0
2016-09-13,35800,36050,34800,35000,479000,3129000.0,89400000.0
2016-09-19,34350,35000,34350,34650,361486,3097710.0,89400000.0
2016-09-20,34900,35900,34800,35900,292595,3209460.0,89400000.0
2016-09-21,35750,35750,35050,35300,261309,3155820.0,89400000.0
2016-09-22,35150,35450,34950,35400,176684,3164760.0,89400000.0
2016-09-23,35500,35500,34900,35100,177366,3137940.0,89400000.0
2016-09-26,34600,35050,34400,34500,229844,3084300.0,89400000.0
2016-09-27,34300,35350,34100,35350,179972,3160290.0,89400000.0
2016-09-28,35400,36550,35050,35800,401872,3200520.0,89400000.0
2016-09-29,36250,36850,36050,36500,232549,3263100.0,89400000.0
2016-09-30,36500,36550,35900,36250,243329,3240750.0,89400000.0
2016-10-04,36700,37500,36550,37300,559473,3334620.0,89400000.0
2016-10-05,36600,37200,34850,35650,495917,3187110.0,89400000.0
2016-10-06,35800,36250,35150,35600,233172,3182640.0,89400000.0
2016-10-07,36200,36200,34500,34650,346479,3097710.0,89400000.0
2016-10-10,34650,36400,34650,36300,179232,3245220.0,89400000.0
2016-10-11,36300,36600,35750,36600,194891,3272040.0,89400000.0
2016-10-12,36200,37000,36200,36900,246050,3298860.0,89400000.0
2016-10-13,37500,38800,36150,37000,1487095,3307800.0,89400000.0
2016-10-14,37250,37800,36150,36950,1999109,3303330.0,89400000.0
2016-10-17,37000,37300,36350,37050,589783,3312270.0,89400000.0
2016-10-18,37150,37350,36100,36450,402911,3258630.0,89400000.0
2016-10-19,36450,36750,35800,36600,437182,3272040.0,89400000.0
2016-10-20,36350,36750,35800,36500,460432,3263100.0,89400000.0
2016-10-21,36750,37400,36200,36950,198458,3303330.0,89400000.0
2016-10-24,36300,37000,36300,36750,364564,3285450.0,89400000.0
2016-10-25,36550,37200,36200,36600,355187,3272040.0,89400000.0
2016-10-26,36250,36450,34900,35250,456566,3151350.0,89400000.0
2016-10-27,35250,36350,34850,36200,288752,3236280.0,89400000.0
2016-10-28,36400,36950,36050,36350,270512,3249690.0,89400000.0
2016-10-31,36200,36700,35050,35350,424613,3160290.0,89400000.0
2016-11-01,35450,36300,35450,36250,319950,3240750.0,89400000.0
2016-11-02,36200,36400,35600,35850,326486,3204990.0,89400000.0
2016-11-03,36100,36700,35700,36650,227535,3276510.0,89400000.0
2016-11-04,36750,36800,35800,36050,214681,3222870.0,89400000.0
2016-11-07,36600,37900,36400,37650,491240,3365910.0,89400000.0
2016-11-08,37750,37750,35950,36000,317215,3218400.0,89400000.0
2016-11-09,36000,36600,35500,35900,409389,3209460.0,89400000.0
2016-11-10,36550,37150,36050,36750,524850,3285450.0,89400000.0
2016-11-11,36750,37800,36750,37500,684803,3352500.0,89400000.0
2016-11-14,37500,37800,36850,37200,272472,3325680.0,89400000.0
2016-11-15,37500,37500,36450,36950,262566,3303330.0,89400000.0
2016-11-16,36700,36950,36100,36100,290533,3227340.0,89400000.0
2016-11-17,36100,36150,35500,35650,330905,3187110.0,89400000.0
2016-11-18,35650,36250,35650,36100,258818,3227340.0,89400000.0
2016-11-21,36150,36150,35350,35450,524454,3169230.0,89400000.0
2016-11-22,35550,36300,34900,34900,448428,3120060.0,89400000.0
2016-11-23,35050,37000,35050,36650,505146,3276510.0,89400000.0
2016-11-24,36700,37100,35650,35950,259786,3213930.0,89400000.0
2016-11-25,36250,36500,35200,35350,278865,3160290.0,89400000.0
2016-11-28,35100,35950,35050,35550,241161,3178170.0,89400000.0
2016-11-29,35100,36000,35100,36000,285427,3218400.0,89400000.0
2016-11-30,36050,36400,35000,36400,1419505,3254160.0,89400000.0
2016-12-01,36400,36500,35650,35950,253179,3213930.0,89400000.0
2016-12-02,35700,36200,35650,35850,140316,3204990.0,89400000.0
2016-12-05,35850,36100,35200,35300,182712,3155820.0,89400000.0
2016-12-06,35700,35700,35100,35200,257966,3146880.0,89400000.0
2016-12-07,35450,35500,35000,35250,203833,3151350.0,89400000.0
2016-12-08,35600,35900,35200,35900,446217,3209460.0,89400000.0
2016-12-09,35450,35750,35000,35100,409328,3137940.0,89400000.0
2016-12-12,35100,35200,34550,34800,370824,3111120.0,89400000.0
2016-12-13,35100,35300,34500,34750,324495,3106650.0,89400000.0
2016-12-14,35100,35600,34750,35250,317491,3151350.0,89400000.0
2016-12-15,35050,35350,34100,34700,313124,3102180.0,89400000.0
2016-12-16,34900,34900,34450,34850,202334,3115590.0,89400000.0
2016-12-19,35000,35050,34650,35000,120789,3129000.0,89400000.0
2016-12-20,35200,35400,34900,34900,174387,3120060.0,89400000.0
2016-12-21,34850,35100,32000,32050,968905,2865270.0,89400000.0
2016-12-22,32300,32450,31050,31450,1010393,2811630.0,89400000.0
2016-12-23,31500,31800,31350,31650,333997,2829510.0,89400000.0
2016-12-26,31700,32250,31700,32100,202084,2869740.0,89400000.0
2016-12-27,32150,32200,31600,32000,252616,2860800.0,89400000.0
2016-12-28,31350,31900,31100,31450,242751,2811630.0,89400000.0
2016-12-29,31600,31700,31150,31500,181888,2816100.0,89400000.0
2017-01-02,31500,31550,30750,30850,230088,2757990.0,89400000.0
2017-01-03,30850,31300,30450,30700,359880,2744580.0,89400000.0
2017-01-04,30750,31750,30750,31750,447890,2838450.0,89400000.0
2017-01-05,31900,32150,31700,32100,479812,2869740.0,89400000.0
2017-01-06,32150,32300,31850,31950,353997,2856330.0,89400000.0
2017-01-09,32150,32150,31250,31450,219385,2811630.0,89400000.0
2017-01-10,31200,31750,30800,31050,340745,2775870.0,89400000.0
2017-01-11,31050,31500,30750,31050,261212,2775870.0,89400000.0
2017-01-12,31300,31400,30600,30750,329027,2749050.0,89400000.0
2017-01-13,30750,31150,30500,31150,314836,2784810.0,89400000.0
2017-01-16,31150,31350,30900,31000,229518,2771400.0,89400000.0
2017-01-17,31000,31250,30800,31100,244249,2780340.0,89400000.0
2017-01-18,31250,32850,31200,32750,579032,2927850.0,89400000.0
2017-01-19,32500,32750,31200,31300,436013,2798220.0,89400000.0
2017-01-20,31450,31800,30850,30950,286656,2766930.0,89400000.0
2017-01-23,31000,31450,30950,31450,165827,2811630.0,89400000.0
2017-01-24,31700,31700,31250,31500,215785,2816100.0,89400000.0
2017-01-25,31750,31750,30950,31300,192744,2798220.0,89400000.0
2017-01-26,31400,31400,30650,30700,367199,2744580.0,89400000.0
2017-01-31,30500,30650,29950,30100,407340,2690940.0,89400000.0
2017-02-01,29900,30350,29700,30300,406711,2708820.0,89400000.0
2017-02-02,30000,30850,30000,30200,397550,2699880.0,89400000.0
2017-02-03,30450,31850,30450,31700,816498,2833980.0,89400000.0
2017-02-06,32000,32900,31500,32450,489410,2901030.0,89400000.0
2017-02-07,32750,33700,32550,33500,532316,2994900.0,89400000.0
2017-02-08,33550,33850,32950,33550,505721,2999370.0,89400000.0
2017-02-09,33050,33450,32600,33100,321972,2959140.0,89400000.0
2017-02-10,33500,33500,33050,33400,208157,2985960.0,89400000.0
2017-02-13,33450,33800,33100,33600,225288,3003840.0,89400000.0
2017-02-14,33850,33850,32650,32850,316075,2936790.0,89400000.0
2017-02-15,32850,33200,32650,32750,208870,2927850.0,89400000.0
2017-02-16,32450,32750,30700,31250,1111194,2793750.0,89400000.0
2017-02-17,31250,31700,30950,31600,362503,2825040.0,89400000.0
2017-02-20,31250,31600,31000,31250,210040,2793750.0,89400000.0
2017-02-21,31500,32200,31400,31650,386841,2829510.0,89400000.0
2017-02-22,31700,32100,31650,31900,384769,2851860.0,89400000.0
2017-02-23,32100,32300,31550,31950,418966,2856330.0,89400000.0
2017-02-24,32000,33150,31800,32250,365947,2883150.0,89400000.0
2017-02-27,32600,32800,31850,32350,215325,2892090.0,89400000.0
2017-02-28,32350,32650,32150,32400,322895,2896560.0,89400000.0
2017-03-02,32900,33500,32350,32450,458945,2901030.0,89400000.0
2017-03-03,32400,33450,32300,33200,394295,2968080.0,89400000.0
2017-03-06,33300,33350,32350,32800,341290,2932320.0,89400000.0
2017-03-07,32900,33150,32600,32750,184321,2927850.0,89400000.0
2017-03-08,32500,33100,32050,32200,420862,2878680.0,89400000.0
2017-03-09,32150,32700,32050,32250,394690,2883150.0,89400000.0
2017-03-10,32050,33050,32050,32800,314483,2932320.0,89400000.0
2017-03-13,32500,32850,32200,32350,287774,2892090.0,89400000.0
2017-03-14,32350,33550,32350,33000,517010,2950200.0,89400000.0
2017-03-15,33000,33100,32450,32900,223074,2941260.0,89400000.0
2017-03-16,33000,33450,32500,32500,338295,2905500.0,89400000.0
2017-03-17,32600,33300,32550,33300,334947,2977020.0,89400000.0
2017-03-20,33250,33400,32850,33250,205315,2972550.0,89400000.0
2017-03-21,33650,33650,32350,32400,533427,2896560.0,89400000.0
2017-03-22,32400,32600,31950,32300,299574,2887620.0,89400000.0
2017-03-23,32450,33400,32250,33200,241980,2968080.0,89400000.0
2017-03-24,33450,34000,33350,33850,320612,3026190.0,89400000.0
2017-03-27,34000,34000,33550,33950,243408,3035130.0,89400000.0
2017-03-28,34200,34200,33550,33600,139410,3003840.0,89400000.0
2017-03-29,33850,33850,33100,33800,226435,3021720.0,89400000.0
2017-03-30,33800,34100,33700,34100,192447,3048540.0,89400000.0
2017-03-31,34150,35050,33850,35000,409974,3129000.0,89400000.0
2017-04-03,35300,35600,34800,35250,324725,3151350.0,89400000.0
2017-04-04,35250,35300,34350,34850,154887,3115590.0,89400000.0
2017-04-05,34950,34950,34300,34450,387078,3079830.0,89400000.0
2017-04-06,34450,34650,34150,34400,317679,3075360.0,89400000.0
2017-04-07,34250,34650,33900,34350,231690,3070890.0,89400000.0
2017-04-10,34000,34700,34000,34050,160679,3044070.0,89400000.0
2017-04-11,34000,34550,33900,34250,159315,3061950.0,89400000.0
2017-04-12,34000,34650,33700,34600,249492,3093240.0,89400000.0
2017-04-13,34750,35450,34600,35350,277129,3160290.0,89400000.0
2017-04-14,34600,35000,34500,34550,112455,3088770.0,89400000.0
2017-04-17,34550,36000,34550,35600,229724,3182640.0,89400000.0
2017-04-18,36000,36000,35250,35550,145574,3178170.0,89400000.0
2017-04-19,35150,35650,35150,35350,178783,3160290.0,89400000.0
2017-04-20,35250,36400,35100,36000,209260,3218400.0,89400000.0
2017-04-21,35950,36500,35800,36100,120897,3227340.0,89400000.0
2017-04-24,35600,36500,35500,36150,177922,3231810.0,89400000.0
2017-04-25,35800,36250,35800,35900,204683,3209460.0,89400000.0
2017-04-26,35900,36500,35850,36350,142299,3249690.0,89400000.0
2017-04-27,36200,36600,35800,36500,194479,3263100.0,89400000.0
2017-04-28,36000,36850,36000,36700,287180,3280980.0,89400000.0
2017-05-02,36950,37850,36850,37500,286880,3352500.0,89400000.0
2017-05-04,37750,38150,37050,37600,194548,3361440.0,89400000.0
2017-05-08,37700,38100,37150,38050,215510,3401670.0,89400000.0
2017-05-10,38850,39850,38050,38250,570915,3419550.0,89400000.0
2017-05-11,38300,38800,37550,38000,513256,3397200.0,89400000.0
2017-05-12,38000,38050,37050,37200,381089,3325680.0,89400000.0
2017-05-15,37400,37850,37050,37150,342491,3321210.0,89400000.0
2017-05-16,37350,37750,37300,37550,332358,3356970.0,89400000.0
2017-05-17,37200,37850,37050,37850,240865,3383790.0,89400000.0
2017-05-18,37500,37850,36500,36900,276077,3298860.0,89400000.0
2017-05-19,37350,37750,36800,36850,234259,3294390.0,89400000.0
2017-05-22,37250,37350,36600,37100,203107,3316740.0,89400000.0
2017-05-23,37100,38150,37050,37450,201407,3348030.0,89400000.0
2017-05-24,37550,37950,37200,37300,163795,3334620.0,89400000.0
2017-05-25,37400,37800,37400,37600,173078,3361440.0,89400000.0
2017-05-26,37450,37800,37050,37250,269666,3330150.0,89400000.0
2017-05-29,37450,37800,37400,37600,200047,3361440.0,89400000.0
2017-05-30,37500,37900,36800,37000,257153,3307800.0,89400000.0
2017-05-31,37000,38300,37000,37750,573316,3374850.0,89400000.0
2017-06-01,37700,38400,37500,38100,233072,3406140.0,89400000.0
2017-06-02,37750,39500,37750,39400,310349,3522360.0,89400000.0
2017-06-05,39900,39950,38700,39050,142831,3491070.0,89400000.0
2017-06-07,38500,39400,38300,39100,251308,3495540.0,89400000.0
2017-06-08,39450,39450,38300,39000,395613,3486600.0,89400000.0
2017-06-09,38800,38950,38200,38350,296551,3428490.0,89400000.0
2017-06-12,38500,39000,38250,38950,152420,3482130.0,89400000.0
2017-06-13,39100,39550,38550,39550,235527,3535770.0,89400000.0
2017-06-14,39050,40100,39050,39600,209652,3540240.0,89400000.0
2017-06-15,39150,40050,39150,39350,140408,3517890.0,89400000.0
2017-06-16,39250,39500,38600,39350,197322,3517890.0,89400000.0
2017-06-19,38850,39250,38700,38950,96918,3482130.0,89400000.0
2017-06-20,38700,38700,38250,38250,119806,3419550.0,89400000.0
2017-06-21,38250,38700,37100,37300,266887,3334620.0,89400000.0
2017-06-22,37350,38300,37150,38300,315374,3424020.0,89400000.0
2017-06-23,38550,38600,37750,38600,197866,3450840.0,89400000.0
2017-06-26,38800,38800,38100,38400,79236,3432960.0,89400000.0
2017-06-27,38300,38700,37950,38200,121990,3415080.0,89400000.0
2017-06-28,38400,38900,38000,38600,139981,3450840.0,89400000.0
2017-06-29,38600,39900,38500,39900,162085,3567060.0,89400000.0
2017-06-30,39600,39900,39100,39350,206094,3517890.0,89400000.0
2017-07-03,39350,40100,39200,40050,241414,3580470.0,89400000.0
2017-07-04,40300,40500,39550,39950,145610,3571530.0,89400000.0
2017-07-05,39600,40350,39600,39850,163861,3562590.0,89400000.0
2017-07-06,39700,40500,39500,40450,193104,3616230.0,89400000.0
2017-07-07,39850,42150,39850,41800,295031,3736920.0,89400000.0
2017-07-10,41900,43950,41800,43600,224266,3897840.0,89400000.0
2017-07-11,43800,45300,43750,44100,340756,3942540.0,89400000.0
2017-07-12,44000,44800,43850,44050,289252,3938070.0,89400000.0
2017-07-13,44300,45650,44050,45400,312279,4058760.0,89400000.0
2017-07-14,45100,45350,44150,44950,204884,4018530.0,89400000.0
2017-07-17,45500,46250,44800,45300,199368,4049820.0,89400000.0
2017-07-18,45300,45300,44200,44550,267925,3982770.0,89400000.0
2017-07-19,44850,45900,44250,44500,325854,3978300.0,89400000.0
2017-07-20,44400,44950,44050,44200,229508,3951480.0,89400000.0
2017-07-21,44200,46000,44100,46000,203613,4112400.0,89400000.0
2017-07-24,46250,46250,44850,46000,308089,4112400.0,89400000.0
2017-07-25,46000,46400,45600,46000,275895,4112400.0,89400000.0
2017-07-26,46350,46800,45450,45450,267117,4063230.0,89400000.0
2017-07-27,45650,46450,45100,46350,182942,4143690.0,89400000.0
2017-07-28,45600,46950,45600,46250,209778,4134750.0,89400000.0
2017-07-31,46300,47050,45400,45400,245390,4058760.0,89400000.0
2017-08-01,45100,49400,45100,49200,424308,4398480.0,89400000.0
2017-08-02,48800,48900,47600,48600,229421,4344840.0,89400000.0
2017-08-03,48100,49100,48100,48500,166471,4335900.0,89400000.0
2017-08-04,48200,49000,47600,47750,151949,4268850.0,89400000.0
2017-08-07,47750,48700,47750,48200,128604,4309080.0,89400000.0
2017-08-08,47900,48450,46700,47150,202222,4215210.0,89400000.0
2017-08-09,46550,48300,46550,47800,193051,4273320.0,89400000.0
2017-08-10,47200,48050,44600,46650,589372,4170510.0,89400000.0
2017-08-11,45100,46450,44600,46150,386527,4125810.0,89400000.0
2017-08-14,46100,46900,45100,46100,160116,4121340.0,89400000.0
2017-08-16,45700,47300,45700,46850,259314,4188390.0,89400000.0
2017-08-17,46450,47900,46150,47600,198199,4255440.0,89400000.0
2017-08-18,46900,47850,46900,47500,464940,4246500.0,89400000.0
2017-08-21,47500,47550,45550,46100,293284,4121340.0,89400000.0
2017-08-22,45750,47150,45750,46800,154128,4183920.0,89400000.0
2017-08-23,46600,46850,46100,46600,172231,4166040.0,89400000.0
2017-08-24,46100,48800,46100,48300,209794,4318020.0,89400000.0
2017-08-25,48300,49700,47800,49100,251528,4389540.0,89400000.0
2017-08-28,48350,48900,47200,47400,253806,4237560.0,89400000.0
2017-08-29,47400,47700,46350,47500,207213,4246500.0,89400000.0
2017-08-30,47600,47600,46600,46900,99669,4192860.0,89400000.0
2017-08-31,46450,46650,45700,46200,286496,4130280.0,89400000.0
2017-09-01,45900,46150,45000,45150,261163,4036410.0,89400000.0
2017-09-04,44850,45450,44500,45050,133158,4027470.0,89400000.0
2017-09-05,45600,45600,43300,43500,230369,3888900.0,89400000.0
2017-09-06,43050,43600,42450,42800,248514,3826320.0,89400000.0
2017-09-07,42800,43600,42600,43250,138555,3866550.0,89400000.0
2017-09-08,43250,44350,43000,43900,142313,3924660.0,89400000.0
2017-09-11,44200,45600,43500,43750,242029,3911250.0,89400000.0
2017-09-12,44100,45300,43800,44750,188682,4000650.0,89400000.0
2017-09-13,44700,44750,43600,43600,136031,3897840.0,89400000.0
2017-09-14,43600,43900,42800,43800,245156,3915720.0,89400000.0
2017-09-15,43750,44900,43500,44800,297094,4005120.0,89400000.0
2017-09-18,44300,45350,43950,45100,211983,4031940.0,89400000.0
2017-09-19,44600,44950,43850,44400,183945,3969360.0,89400000.0
2017-09-20,44800,45300,44300,44800,134883,4005120.0,89400000.0
2017-09-21,44450,44650,43850,44100,145983,3942540.0,89400000.0
2017-09-22,43800,44800,43800,44500,169399,3978300.0,89400000.0
2017-09-25,44900,44900,43900,44500,134594,3978300.0,89400000.0
2017-09-26,44900,45350,44050,44900,223801,4014060.0,89400000.0
2017-09-27,44300,44600,43400,44600,265645,3987240.0,89400000.0
2017-09-28,44050,44700,43350,44700,165181,3996180.0,89400000.0
2017-09-29,45200,45300,44500,45300,173828,4049820.0,89400000.0
2017-10-10,45300,47400,45050,47200,364440,4219680.0,89400000.0
2017-10-11,46750,47250,46450,46800,278489,4183920.0,89400000.0
2017-10-12,46700,47200,46450,46850,203352,4188390.0,89400000.0
2017-10-13,47050,48350,46800,47700,240290,4264380.0,89400000.0
2017-10-16,47700,48000,46900,47600,96968,4255440.0,89400000.0
2017-10-17,47600,48150,46750,46800,156595,4183920.0,89400000.0
2017-10-18,46250,46550,45500,45950,149267,4107930.0,89400000.0
2017-10-19,46150,46750,46100,46150,151421,4125810.0,89400000.0
2017-10-20,45900,47350,45400,47250,122318,4224150.0,89400000.0
2017-10-23,46700,47500,46700,47300,126167,4228620.0,89400000.0
2017-10-24,46950,47750,46850,47450,123745,4242030.0,89400000.0
2017-10-25,47100,48900,46750,48100,219178,4300140.0,89400000.0
2017-10-26,48900,48900,47250,47550,107713,4250970.0,89400000.0
2017-10-27,47050,47600,46900,47100,154303,4210740.0,89400000.0
2017-10-30,47150,47500,46200,46700,170318,4174980.0,89400000.0
2017-10-31,46300,46300,45000,45350,349744,4054290.0,89400000.0
2017-11-01,44550,45100,44050,45050,265602,4027470.0,89400000.0
2017-11-02,45100,45350,44650,45200,154370,4040880.0,89400000.0
2017-11-03,45600,46350,44900,45050,160718,4027470.0,89400000.0
2017-11-06,45050,45350,44500,45100,127909,4031940.0,89400000.0
2017-11-07,44550,45250,44050,44950,118696,4018530.0,89400000.0
2017-11-08,44600,45250,44550,44900,112468,4014060.0,89400000.0
2017-11-09,45000,45100,44200,44900,171734,4014060.0,89400000.0
2017-11-10,44250,44800,44250,44500,127549,3978300.0,89400000.0
2017-11-13,44200,44500,43150,43200,287246,3862080.0,89400000.0
