아세아제지(002310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-12-19,6740,7150,6730,7140,33358,43137.0,6041660.0
2005-12-20,7250,8210,7140,7700,132240,46521.0,6041660.0
2005-12-21,8170,8400,7800,8150,78962,49240.0,6041660.0
2005-12-22,8170,8250,8050,8100,91470,48937.0,6041660.0
2005-12-23,7950,8150,7700,8060,40970,48696.0,6041660.0
2005-12-26,7820,8050,7800,7890,38010,47669.0,6041660.0
2005-12-27,8000,8000,7840,7860,37410,47487.0,6041660.0
2005-12-28,8040,8040,7800,8030,17151,48515.0,6041660.0
2005-12-29,7830,8090,7830,8080,17419,48817.0,6041660.0
2006-01-02,8050,8100,7970,8090,20441,48877.0,6041660.0
2006-01-03,8100,8600,8010,8290,136930,50085.0,6041660.0
2006-01-04,8400,8400,8110,8250,64550,49844.0,6041660.0
2006-01-05,8380,8700,8180,8250,127030,49844.0,6041660.0
2006-01-06,8250,8350,8210,8230,47950,49723.0,6041660.0
2006-01-09,8130,8260,7910,8130,40100,49119.0,6041660.0
2006-01-10,8350,8350,7920,7920,43710,47850.0,6041660.0
2006-01-11,7800,7990,7700,7760,50080,46883.0,6041660.0
2006-01-12,7770,8240,7770,8240,62900,49783.0,6041660.0
2006-01-13,8200,8780,8200,8780,154760,53046.0,6041660.0
2006-01-16,8740,8790,8490,8780,86370,53046.0,6041660.0
2006-01-17,8780,8780,8320,8500,46579,51354.0,6041660.0
2006-01-18,8220,8400,7700,7780,113760,47004.0,6041660.0
2006-01-19,7690,8100,7690,7950,33370,48031.0,6041660.0
2006-01-20,7720,8070,7300,7360,90130,44467.0,6041660.0
2006-01-23,7070,7490,6610,6780,66291,40962.0,6041660.0
2006-01-24,6520,6900,6500,6870,26220,41506.0,6041660.0
2006-01-25,6990,7390,6870,7300,54280,44104.0,6041660.0
2006-01-26,7300,7370,7140,7370,15780,44527.0,6041660.0
2006-01-27,7370,7600,7370,7600,19670,45917.0,6041660.0
2006-01-31,7600,7700,7490,7700,17310,46521.0,6041660.0
2006-02-01,7600,7680,7130,7450,13270,45010.0,6041660.0
2006-02-02,7400,7450,7220,7330,16830,44285.0,6041660.0
2006-02-03,7200,7320,7000,7170,9370,43319.0,6041660.0
2006-02-06,7010,7130,6810,6850,12880,41385.0,6041660.0
2006-02-07,6800,7100,6800,7000,17820,42292.0,6041660.0
2006-02-08,6810,7000,6810,6830,11510,41265.0,6041660.0
2006-02-09,7000,7070,6830,6890,6420,41627.0,6041660.0
2006-02-10,6890,6990,6770,6770,19790,40902.0,6041660.0
2006-02-13,6770,6920,6610,6780,12730,40962.0,6041660.0
2006-02-14,6780,6780,6570,6650,22120,40177.0,6041660.0
2006-02-15,6700,6740,6500,6690,24030,40419.0,6041660.0
2006-02-16,6500,6700,6500,6700,9810,40479.0,6041660.0
2006-02-17,6700,6710,6500,6640,25570,40117.0,6041660.0
2006-02-20,6640,6640,6400,6520,21360,39392.0,6041660.0
2006-02-21,6410,6540,6400,6420,31060,38787.0,6041660.0
2006-02-22,6490,6500,6310,6410,35103,38727.0,6041660.0
2006-02-23,6350,6680,6350,6670,15910,40298.0,6041660.0
2006-02-24,6670,6690,6550,6660,10360,40237.0,6041660.0
2006-02-27,6560,6740,6560,6740,13264,40721.0,6041660.0
2006-02-28,6740,6900,6690,6900,25370,41687.0,6041660.0
2006-03-02,6900,7120,6900,7080,18930,42775.0,6041660.0
2006-03-03,7100,7100,6770,6770,23560,40902.0,6041660.0
2006-03-06,6720,6900,6720,6790,9470,41023.0,6041660.0
2006-03-07,6780,6810,6660,6660,6430,40237.0,6041660.0
2006-03-08,6720,6850,6690,6740,7710,40721.0,6041660.0
2006-03-09,6710,6890,6710,6890,14760,41627.0,6041660.0
2006-03-10,6990,7500,6990,7210,61754,43560.0,6041660.0
2006-03-13,7250,7400,7050,7210,18100,43560.0,6041660.0
2006-03-14,7210,7320,7060,7320,11390,44225.0,6041660.0
2006-03-15,7150,7340,7150,7340,8840,44346.0,6041660.0
2006-03-16,7300,7350,7200,7340,13900,44346.0,6041660.0
2006-03-17,7350,7350,7130,7250,19690,43802.0,6041660.0
2006-03-20,7300,7520,7200,7520,55720,45433.0,6041660.0
2006-03-21,7440,7860,7350,7740,37150,46762.0,6041660.0
2006-03-22,7740,7800,7400,7560,18520,45675.0,6041660.0
2006-03-23,7560,8040,7560,7900,65334,47729.0,6041660.0
2006-03-24,7900,8050,7770,8020,34090,48454.0,6041660.0
2006-03-27,7990,8090,7800,8030,20280,48515.0,6041660.0
2006-03-28,7850,7990,7800,7970,23212,48152.0,6041660.0
2006-03-29,7810,7950,7800,7880,6280,47608.0,6041660.0
2006-03-30,7790,7890,7770,7840,7288,47367.0,6041660.0
2006-03-31,7800,8050,7800,8050,21434,48635.0,6041660.0
2006-04-03,8050,8110,7950,8100,27500,48937.0,6041660.0
2006-04-04,8140,8140,7920,8000,11890,48333.0,6041660.0
2006-04-05,8050,8050,7720,7750,24530,46823.0,6041660.0
2006-04-06,7730,7870,7620,7870,19180,47548.0,6041660.0
2006-04-07,7720,7900,7720,7800,15450,47125.0,6041660.0
2006-04-10,7750,7840,7700,7700,7210,46521.0,6041660.0
2006-04-11,7700,7780,7620,7780,14010,47004.0,6041660.0
2006-04-12,7900,8100,7850,8020,39730,48454.0,6041660.0
2006-04-13,8160,8180,8020,8160,26610,49300.0,6041660.0
2006-04-14,8160,8380,8160,8230,81030,49723.0,6041660.0
2006-04-17,8120,8250,7910,8240,23590,49783.0,6041660.0
2006-04-18,8110,8170,8050,8140,9000,49179.0,6041660.0
2006-04-19,8060,8200,8060,8160,4020,49300.0,6041660.0
2006-04-20,8160,8180,7950,8050,22850,48635.0,6041660.0
2006-04-21,8000,8150,8000,8150,27620,49240.0,6041660.0
2006-04-24,8260,8350,8140,8310,66530,50206.0,6041660.0
2006-04-25,8350,8400,8250,8370,67150,50569.0,6041660.0
2006-04-26,8370,8400,8300,8390,22930,50690.0,6041660.0
2006-04-27,8350,8850,8350,8770,119752,52985.0,6041660.0
2006-04-28,8800,9090,8670,8740,94742,52804.0,6041660.0
2006-05-02,8700,9130,8700,9070,66880,54798.0,6041660.0
2006-05-03,9020,9200,8900,8930,65950,53952.0,6041660.0
2006-05-04,8930,8950,8800,8900,17080,53771.0,6041660.0
2006-05-08,9050,9150,8910,9140,47380,55221.0,6041660.0
2006-05-09,9150,9280,9100,9220,32960,55704.0,6041660.0
2006-05-10,9270,9270,9030,9200,27780,55583.0,6041660.0
2006-05-11,9250,9250,9050,9200,18320,55583.0,6041660.0
2006-05-12,9060,9220,9060,9170,25580,55402.0,6041660.0
2006-05-15,9020,9100,8810,8950,13270,54073.0,6041660.0
2006-05-16,9000,9150,8810,9070,56200,54798.0,6041660.0
2006-05-17,9010,9500,8950,9100,24700,54979.0,6041660.0
2006-05-18,8800,9100,8800,9000,26090,54375.0,6041660.0
2006-05-19,8810,9000,8810,8900,6600,53771.0,6041660.0
2006-05-22,8810,9200,8810,8880,18462,53650.0,6041660.0
2006-05-23,8800,8800,8400,8560,13610,51717.0,6041660.0
2006-05-24,8560,8700,8210,8560,11050,51717.0,6041660.0
2006-05-25,8610,8700,8450,8560,2540,51717.0,6041660.0
2006-05-26,8600,8600,8400,8500,11730,51354.0,6041660.0
2006-05-29,8690,8690,8350,8420,1602,50871.0,6041660.0
2006-05-30,8330,8330,8100,8260,13590,49904.0,6041660.0
2006-06-01,8300,8300,7970,7970,8140,48152.0,6041660.0
2006-06-02,7980,8000,7700,7720,15870,46642.0,6041660.0
2006-06-05,7670,7700,7450,7540,25770,45554.0,6041660.0
2006-06-07,7150,7250,6800,7020,20470,42412.0,6041660.0
2006-06-08,6900,7390,6650,7390,19230,44648.0,6041660.0
2006-06-09,7310,7510,7070,7510,7020,45373.0,6041660.0
2006-06-12,7500,7600,7160,7590,8240,45856.0,6041660.0
2006-06-13,7360,7480,7360,7380,500,44587.0,6041660.0
2006-06-14,7370,7440,7370,7440,90,44950.0,6041660.0
2006-06-15,7400,7500,7400,7500,1750,45312.0,6041660.0
2006-06-16,7700,7700,7460,7580,2070,45796.0,6041660.0
2006-06-19,7550,7550,7350,7350,1340,44406.0,6041660.0
2006-06-20,7130,7280,7050,7100,11430,42896.0,6041660.0
2006-06-21,7280,7280,7000,7170,1900,43319.0,6041660.0
2006-06-22,7170,7400,7150,7370,3960,44527.0,6041660.0
2006-06-23,7490,7490,7200,7290,1230,44044.0,6041660.0
2006-06-26,7300,7300,7100,7300,4080,44104.0,6041660.0
2006-06-27,7450,7500,7200,7350,6420,44406.0,6041660.0
2006-06-28,7300,7400,7200,7370,3960,44527.0,6041660.0
2006-06-29,7250,7550,7250,7550,7450,45615.0,6041660.0
2006-06-30,7600,7610,7380,7600,20837,45917.0,6041660.0
2006-07-03,7500,7700,7400,7500,9970,45312.0,6041660.0
2006-07-04,7500,7570,7500,7570,11480,45735.0,6041660.0
2006-07-05,7400,7530,7400,7500,1510,45312.0,6041660.0
2006-07-06,7400,7470,7200,7470,3320,45131.0,6041660.0
2006-07-07,7000,7590,7000,7590,761,45856.0,6041660.0
2006-07-10,7590,7590,7390,7500,6230,45312.0,6041660.0
2006-07-11,7500,7500,7310,7400,4220,44708.0,6041660.0
2006-07-12,7400,7400,7250,7300,5710,44104.0,6041660.0
2006-07-13,7180,7320,6850,7290,12716,44044.0,6041660.0
2006-07-14,7180,7180,6850,6980,9790,42171.0,6041660.0
2006-07-18,6810,7000,6580,6600,24430,39875.0,6041660.0
2006-07-19,6560,6570,6180,6180,51533,37337.0,6041660.0
2006-07-20,6460,6470,6250,6300,74750,38062.0,6041660.0
2006-07-21,6240,6290,6130,6230,76840,37640.0,6041660.0
2006-07-24,6230,6270,6200,6230,25600,37640.0,6041660.0
2006-07-25,6250,6490,6250,6430,27230,38848.0,6041660.0
2006-07-26,6550,6650,6430,6650,15838,40177.0,6041660.0
2006-07-27,6680,6900,6620,6890,22690,41627.0,6041660.0
2006-07-28,6900,6980,6210,6840,11800,41325.0,6041660.0
2006-07-31,6800,6970,6650,6780,4080,40962.0,6041660.0
2006-08-01,6610,6780,6610,6710,1600,40540.0,6041660.0
2006-08-02,6520,6640,6520,6630,4080,40056.0,6041660.0
2006-08-03,6630,6690,6450,6530,9200,39452.0,6041660.0
2006-08-04,6530,6550,6410,6550,13970,39573.0,6041660.0
2006-08-07,6460,6730,6330,6350,18981,38365.0,6041660.0
2006-08-08,6350,6480,6310,6360,2430,38425.0,6041660.0
2006-08-09,6700,6700,6410,6520,5350,39392.0,6041660.0
2006-08-10,6600,6600,6400,6440,6080,38908.0,6041660.0
2006-08-11,6650,6650,6470,6600,4170,39875.0,6041660.0
2006-08-14,6600,6690,6590,6690,3440,40419.0,6041660.0
2006-08-16,6410,6900,6410,6880,15700,41567.0,6041660.0
2006-08-17,6900,7080,6820,6900,20830,41687.0,6041660.0
2006-08-18,6900,7000,6830,6900,8320,41687.0,6041660.0
2006-08-21,7060,7060,6890,6900,11860,41687.0,6041660.0
2006-08-22,7080,7080,6830,6960,9710,42050.0,6041660.0
2006-08-23,6900,7290,6850,7270,34283,43923.0,6041660.0
2006-08-24,7250,7390,7160,7270,16960,43923.0,6041660.0
2006-08-25,7300,7400,7200,7370,6180,44527.0,6041660.0
2006-08-28,7260,7550,7260,7430,4950,44890.0,6041660.0
2006-08-29,7430,7500,7300,7500,14680,45312.0,6041660.0
2006-08-30,7540,7590,7400,7480,9090,45192.0,6041660.0
2006-08-31,7560,7650,7530,7640,14050,46158.0,6041660.0
2006-09-01,7690,7740,7610,7690,13370,46460.0,6041660.0
2006-09-04,7770,7770,7500,7500,11117,45312.0,6041660.0
2006-09-05,7420,7540,7400,7500,14811,45312.0,6041660.0
2006-09-06,7500,7550,7500,7500,8520,45312.0,6041660.0
2006-09-07,7570,7570,7350,7430,7460,44890.0,6041660.0
2006-09-08,7430,7600,7410,7520,6940,45433.0,6041660.0
2006-09-11,7500,7610,7500,7610,8680,45977.0,6041660.0
2006-09-12,7500,7750,7500,7710,9330,46581.0,6041660.0
2006-09-13,7750,7750,7700,7720,6190,46642.0,6041660.0
2006-09-14,7750,7840,7700,7800,20690,47125.0,6041660.0
2006-09-15,7710,7870,7710,7850,3599,47427.0,6041660.0
2006-09-18,7850,7900,7800,7880,8280,47608.0,6041660.0
2006-09-19,7950,7950,7850,7900,13149,47729.0,6041660.0
2006-09-20,7900,7990,7800,7960,6700,48092.0,6041660.0
2006-09-21,8040,8050,7900,8000,2280,48333.0,6041660.0
2006-09-22,7910,8030,7820,8020,14250,48454.0,6041660.0
2006-09-25,8020,8100,7880,8010,9990,48394.0,6041660.0
2006-09-26,7930,8080,7850,7940,8560,47971.0,6041660.0
2006-09-27,8040,8040,7800,7980,8271,48212.0,6041660.0
2006-09-28,7990,7990,7820,7830,11210,47306.0,6041660.0
2006-09-29,7850,7970,7720,7970,13690,48152.0,6041660.0
2006-10-02,7840,7880,7730,7750,9530,46823.0,6041660.0
2006-10-04,7700,7820,7550,7720,10210,46642.0,6041660.0
2006-10-09,7710,7710,7100,7300,27330,44104.0,6041660.0
2006-10-10,7300,7400,7200,7330,17860,44285.0,6041660.0
2006-10-11,7230,7390,7230,7330,8911,44285.0,6041660.0
2006-10-12,7300,7450,7300,7450,7780,45010.0,6041660.0
2006-10-13,7600,7690,7400,7570,9900,45735.0,6041660.0
2006-10-16,7570,7990,7530,7790,390,47065.0,6041660.0
2006-10-17,7700,7750,7450,7650,18080,46219.0,6041660.0
2006-10-18,7450,7580,7250,7400,26041,44708.0,6041660.0
2006-10-19,7550,7580,7400,7480,22670,45192.0,6041660.0
2006-10-20,7540,7550,7400,7540,12266,45554.0,6041660.0
2006-10-23,7500,7680,7440,7500,12310,45312.0,6041660.0
2006-10-24,7580,7600,7450,7560,10190,45675.0,6041660.0
2006-10-25,7560,7680,7440,7450,4860,45010.0,6041660.0
2006-10-26,7520,7520,7480,7500,3461,45312.0,6041660.0
2006-10-27,7460,7650,7360,7450,8291,45010.0,6041660.0
2006-10-30,7370,7420,7260,7330,4881,44285.0,6041660.0
2006-10-31,7250,7440,7250,7400,14180,44708.0,6041660.0
2006-11-01,7420,7530,7410,7480,8320,45192.0,6041660.0
2006-11-02,7630,8060,7630,7920,68525,47850.0,6041660.0
2006-11-03,8300,8340,8010,8200,55762,49542.0,6041660.0
2006-11-06,8340,8500,8200,8420,38600,50871.0,6041660.0
2006-11-07,8500,8600,8360,8440,13820,50992.0,6041660.0
2006-11-08,8680,8680,8400,8610,26920,52019.0,6041660.0
2006-11-09,8590,8650,8500,8600,23570,51958.0,6041660.0
2006-11-10,8680,8680,8520,8630,10600,52140.0,6041660.0
2006-11-13,8700,8780,8630,8680,5060,52442.0,6041660.0
2006-11-14,8800,8850,8680,8850,12140,53469.0,6041660.0
2006-11-15,8990,9000,8720,8810,17800,53227.0,6041660.0
2006-11-16,8850,8950,8850,8950,7600,54073.0,6041660.0
2006-11-17,9000,9050,8880,9050,12920,54677.0,6041660.0
2006-11-20,9200,9200,8970,9190,5260,55523.0,6041660.0
2006-11-21,9110,9390,9070,9300,25060,56187.0,6041660.0
2006-11-22,9400,9890,9400,9770,60616,59027.0,6041660.0
2006-11-23,10100,11200,10100,10600,389968,64042.0,6041660.0
2006-11-24,10650,10800,10300,10700,131460,64646.0,6041660.0
2006-11-27,10700,11600,10600,11200,168940,67667.0,6041660.0
2006-11-28,11050,11950,11050,11800,187605,71292.0,6041660.0
2006-11-29,12050,12050,11500,11600,89730,70083.0,6041660.0
2006-11-30,11700,11700,11250,11700,82860,70687.0,6041660.0
2006-12-01,11600,12450,11550,12150,140120,73406.0,6041660.0
2006-12-04,12150,12200,11650,11800,44960,71292.0,6041660.0
2006-12-05,12000,12100,11700,11850,51230,71594.0,6041660.0
2006-12-06,11750,12000,11700,11900,37370,71896.0,6041660.0
2006-12-07,11700,12200,11700,11950,27720,72198.0,6041660.0
2006-12-08,12100,12450,11800,12300,87520,74312.0,6041660.0
2006-12-11,12300,12300,11900,12150,67500,73406.0,6041660.0
2006-12-12,12200,12200,11700,11800,61443,71292.0,6041660.0
2006-12-13,11800,12150,11750,12100,68058,73104.0,6041660.0
2006-12-14,12050,12850,12000,12800,105550,77333.0,6041660.0
2006-12-15,13000,13100,12700,13100,61260,79146.0,6041660.0
2006-12-18,13300,13550,13250,13400,81601,80958.0,6041660.0
2006-12-19,13450,13500,13150,13200,25340,79750.0,6041660.0
2006-12-20,13100,13400,12850,13050,52810,78844.0,6041660.0
2006-12-21,13200,13200,12800,13050,35289,78844.0,6041660.0
2006-12-22,13200,13200,12750,13050,34525,78844.0,6041660.0
2006-12-26,12850,12950,12600,12750,26548,77031.0,6041660.0
2006-12-27,12600,12700,12400,12600,29070,76125.0,6041660.0
2006-12-28,12700,12900,12550,12850,19650,77635.0,6041660.0
2007-01-02,12850,12900,12700,12900,15740,77937.0,6041660.0
2007-01-03,12850,13250,12850,13000,27792,78542.0,6041660.0
2007-01-04,13000,13000,12400,12700,41925,76729.0,6041660.0
2007-01-05,12700,12950,12150,12450,51065,75219.0,6041660.0
2007-01-08,12500,12850,12300,12700,32300,76729.0,6041660.0
2007-01-09,12900,12900,12550,12700,25760,76729.0,6041660.0
2007-01-10,12750,12750,12050,12300,40080,74312.0,6041660.0
2007-01-11,12150,12400,12150,12400,23371,74917.0,6041660.0
2007-01-12,12700,12800,12450,12650,16142,76427.0,6041660.0
2007-01-15,12600,12900,12600,12650,5500,76427.0,6041660.0
2007-01-16,12500,12800,12400,12400,15900,74917.0,6041660.0
2007-01-17,12400,12400,12100,12300,12120,74312.0,6041660.0
2007-01-18,12400,12400,12050,12250,7750,74010.0,6041660.0
2007-01-19,12400,12400,11800,11800,18484,71292.0,6041660.0
2007-01-22,11800,11900,11350,11400,29160,68875.0,6041660.0
2007-01-23,11400,12100,11100,11800,30869,71292.0,6041660.0
2007-01-24,12000,12000,11450,11450,31814,69177.0,6041660.0
2007-01-25,11500,11700,11500,11600,20250,70083.0,6041660.0
2007-01-26,11700,11700,11500,11600,7110,70083.0,6041660.0
2007-01-29,11600,12100,11600,11850,24800,71594.0,6041660.0
2007-01-30,11900,11900,11600,11750,9030,70990.0,6041660.0
2007-01-31,11750,11900,11400,11700,18150,70687.0,6041660.0
2007-02-01,11700,11900,11600,11900,36050,71896.0,6041660.0
2007-02-02,12000,12500,12000,12300,53503,74312.0,6041660.0
2007-02-05,12700,12700,12250,12400,20875,74917.0,6041660.0
2007-02-06,12550,12900,12250,12900,51930,77937.0,6041660.0
2007-02-07,12900,13500,12800,13250,59740,80052.0,6041660.0
2007-02-08,13250,13300,13000,13200,23160,79750.0,6041660.0
2007-02-09,13200,13350,12850,12900,33710,77937.0,6041660.0
2007-02-12,12800,12950,12700,12850,25500,77635.0,6041660.0
2007-02-13,13000,13450,13000,13350,73580,80656.0,6041660.0
2007-02-14,13400,13850,13100,13850,81184,83677.0,6041660.0
2007-02-15,14150,14150,13700,13800,50710,83375.0,6041660.0
2007-02-16,13700,13900,13600,13800,34250,83375.0,6041660.0
2007-02-20,13950,14150,13700,14100,52250,85187.0,6041660.0
2007-02-21,14150,14150,13550,13800,58265,83375.0,6041660.0
2007-02-22,13600,13950,13250,13450,36550,81260.0,6041660.0
2007-02-23,13450,13750,13300,13500,14570,81562.0,6041660.0
2007-02-26,13500,13500,12900,13300,46130,80354.0,6041660.0
2007-02-27,13100,13350,13100,13300,18620,80354.0,6041660.0
2007-02-28,12550,12950,12500,12700,62973,76729.0,6041660.0
2007-03-02,13000,13300,12950,13100,39940,79146.0,6041660.0
2007-03-05,12800,13100,12650,12700,22670,76729.0,6041660.0
2007-03-06,12950,14150,12800,12900,15448,77937.0,6041660.0
2007-03-07,13050,13300,12850,13200,38950,79750.0,6041660.0
2007-03-08,13300,13300,13000,13250,27820,80052.0,6041660.0
2007-03-09,13300,13500,12900,12950,28710,78239.0,6041660.0
2007-03-12,12950,13300,12900,13300,25330,80354.0,6041660.0
2007-03-13,13500,14250,13400,14000,167576,84583.0,6041660.0
2007-03-14,13700,14100,13550,14100,56549,85187.0,6041660.0
2007-03-15,14250,15400,14250,15400,194893,93042.0,6041660.0
2007-03-16,15400,15450,14900,15300,102230,92437.0,6041660.0
2007-03-19,15450,15700,14700,15700,98168,94854.0,6041660.0
2007-03-20,15900,15950,15500,15950,101420,96364.0,6041660.0
2007-03-21,15950,16050,15300,15450,63483,93344.0,6041660.0
2007-03-22,15600,15850,15400,15400,38452,93042.0,6041660.0
2007-03-23,15500,16450,15300,16200,100454,97875.0,6041660.0
2007-03-26,16500,16500,15950,16000,62332,96667.0,6041660.0
2007-03-27,15800,16100,15700,15950,22620,96364.0,6041660.0
2007-03-28,15800,16150,15800,15850,33866,95760.0,6041660.0
2007-03-29,16000,16400,16000,16200,48094,97875.0,6041660.0
2007-03-30,16350,17100,16200,16750,76290,101198.0,6041660.0
2007-04-02,16700,17100,16450,16500,78380,99687.0,6041660.0
2007-04-03,16900,17400,16500,17150,68702,103614.0,6041660.0
2007-04-04,17300,18000,17050,17500,72967,105729.0,6041660.0
2007-04-05,17350,17500,17050,17500,67244,105729.0,6041660.0
2007-04-06,17500,17500,16850,16900,111348,102104.0,6041660.0
2007-04-09,17000,17150,16600,16700,89044,100896.0,6041660.0
2007-04-10,16650,17250,16150,17000,140361,102708.0,6041660.0
2007-04-11,17100,17200,16750,16950,108001,102406.0,6041660.0
2007-04-12,16950,17500,16850,17100,112170,103312.0,6041660.0
2007-04-13,17100,17600,17100,17350,83299,104823.0,6041660.0
2007-04-16,17200,17200,16250,16450,329347,99385.0,6041660.0
2007-04-17,16650,16700,16400,16700,99570,100896.0,6041660.0
2007-04-18,16700,16850,16350,16650,79740,100594.0,6041660.0
2007-04-19,16550,16850,16400,16650,52040,100594.0,6041660.0
2007-04-20,16800,17800,16600,17800,143506,107542.0,6041660.0
2007-04-23,18000,18000,17400,17700,77940,106937.0,6041660.0
2007-04-24,17650,17800,17300,17800,50490,107542.0,6041660.0
2007-04-25,17650,18450,17500,17850,68900,107844.0,6041660.0
2007-04-26,18350,18350,17600,18200,57190,109958.0,6041660.0
2007-04-27,18300,18300,17400,18100,42270,109354.0,6041660.0
2007-04-30,18000,18000,17500,17900,28610,108146.0,6041660.0
2007-05-02,18150,18150,17600,17600,33810,106333.0,6041660.0
2007-05-03,17700,17850,17250,17600,58044,106333.0,6041660.0
2007-05-04,17750,17750,17250,17250,42950,104219.0,6041660.0
2007-05-07,17250,17450,17000,17050,43704,103010.0,6041660.0
2007-05-08,17100,17700,17100,17400,55795,105125.0,6041660.0
2007-05-09,17500,17500,17100,17350,35169,104823.0,6041660.0
2007-05-10,17300,18200,17300,17950,104874,108448.0,6041660.0
2007-05-11,17650,17700,17350,17500,48480,105729.0,6041660.0
2007-05-14,17600,17600,17050,17100,35860,103312.0,6041660.0
2007-05-15,17250,17500,16750,16850,49540,101802.0,6041660.0
2007-05-16,17300,17300,16700,16900,51638,102104.0,6041660.0
2007-05-17,16950,17250,16900,16950,55330,102406.0,6041660.0
2007-05-18,16750,17000,16300,16350,80570,98781.0,6041660.0
2007-05-21,16250,16450,16000,16400,42325,99083.0,6041660.0
2007-05-22,16500,17150,16400,17050,82800,103010.0,6041660.0
2007-05-23,17200,17200,16650,16850,28149,101802.0,6041660.0
2007-05-25,16650,16950,16300,16950,46960,102406.0,6041660.0
2007-05-28,16950,17150,16550,17050,56050,103010.0,6041660.0
2007-05-29,16850,17750,16700,17650,90650,106635.0,6041660.0
2007-05-30,17500,17550,17100,17500,50845,105729.0,6041660.0
2007-05-31,17700,17700,17000,17200,45897,103917.0,6041660.0
2007-06-01,17000,17250,16250,16350,156009,98781.0,6041660.0
2007-06-04,16450,16500,15800,16050,58924,96969.0,6041660.0
2007-06-05,15950,16350,15950,16000,44934,96667.0,6041660.0
2007-06-07,15950,16300,15750,15900,54376,96062.0,6041660.0
2007-06-08,15950,16300,15500,15500,68384,93646.0,6041660.0
2007-06-11,15550,15700,15400,15550,42950,93948.0,6041660.0
2007-06-12,15650,16100,15300,15950,49520,96364.0,6041660.0
2007-06-13,15900,16050,15650,15950,46304,96364.0,6041660.0
2007-06-14,16000,16100,15700,15750,82753,95156.0,6041660.0
2007-06-15,15700,16500,15350,16350,131585,98781.0,6041660.0
2007-06-18,16600,16600,16000,16300,73962,98479.0,6041660.0
2007-06-19,16100,16250,15500,16150,86676,97573.0,6041660.0
2007-06-20,15850,16000,15550,15600,41470,94250.0,6041660.0
2007-06-21,15500,15900,15500,15700,23253,94854.0,6041660.0
2007-06-22,15700,15800,15350,15400,43506,93042.0,6041660.0
2007-06-25,15200,15400,15100,15100,19065,91229.0,6041660.0
2007-06-26,15400,15400,14700,14850,41659,89719.0,6041660.0
2007-06-27,14850,14900,14200,14400,45068,87000.0,6041660.0
2007-06-28,14400,14550,14000,14550,52102,87906.0,6041660.0
2007-06-29,14550,15100,14500,15000,40612,90625.0,6041660.0
2007-07-02,14900,14950,14500,14950,49770,90323.0,6041660.0
2007-07-03,14850,15500,14800,15500,55412,93646.0,6041660.0
2007-07-04,15300,15950,15150,15950,51590,96364.0,6041660.0
2007-07-05,15950,15950,15200,15650,35730,94552.0,6041660.0
2007-07-06,15700,15800,15400,15550,32360,93948.0,6041660.0
2007-07-09,15750,15750,15350,15450,25831,93344.0,6041660.0
2007-07-10,15550,15550,15100,15100,13925,91229.0,6041660.0
2007-07-11,15100,15500,15000,15500,21830,93646.0,6041660.0
2007-07-12,15500,15850,15400,15800,32110,95458.0,6041660.0
