대우조선해양(042660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-09-30,118500,120000,115250,117500,744165,4497683.0,191390758.0
2005-10-04,118499,120250,116500,116500,648955,4459405.0,191390758.0
2005-10-05,116500,117000,112000,113750,926233,4354140.0,191390758.0
2005-10-06,111250,112750,110250,112000,939347,4287153.0,191390758.0
2005-10-07,112500,116750,112500,114000,1274236,4363709.0,191390758.0
2005-10-10,114000,117500,114000,117500,661556,4497683.0,191390758.0
2005-10-11,117250,118750,115750,118250,818470,4526391.0,191390758.0
2005-10-12,118250,120750,115750,115750,1085837,4430696.0,191390758.0
2005-10-13,115250,117000,111249,111250,1062953,4258444.0,191390758.0
2005-10-14,112000,113499,106749,108500,1150251,4153179.0,191390758.0
2005-10-17,107499,108750,104749,105500,1131537,4038345.0,191390758.0
2005-10-18,105000,109250,105000,109000,1247428,4172319.0,191390758.0
2005-10-19,106499,108000,101250,101750,963088,3894802.0,191390758.0
2005-10-20,104250,107250,103500,106000,1469864,4057484.0,191390758.0
2005-10-21,105000,110750,105000,108500,1252969,4153179.0,191390758.0
2005-10-24,108750,110750,106500,107500,1010158,4114901.0,191390758.0
2005-10-25,109750,110000,102500,102500,943758,3923511.0,191390758.0
2005-10-26,104500,105250,101250,102750,973162,3933080.0,191390758.0
2005-10-27,101750,105750,101500,102750,1184448,3933080.0,191390758.0
2005-10-28,101000,102750,100500,100750,738880,3856524.0,191390758.0
2005-10-31,102500,104500,101750,104000,797574,3980928.0,191390758.0
2005-11-01,104000,106750,104000,106750,732610,4086193.0,191390758.0
2005-11-02,107000,108250,105500,107250,625770,4105332.0,191390758.0
2005-11-03,109500,109750,107750,109750,792216,4201027.0,191390758.0
2005-11-04,108750,109500,106750,107500,774583,4114901.0,191390758.0
2005-11-07,106500,106500,102500,104000,1271803,3980928.0,191390758.0
2005-11-08,102750,103750,102000,103500,1108850,3961789.0,191390758.0
2005-11-09,103000,104500,102000,102000,780449,3904371.0,191390758.0
2005-11-10,103250,104500,102250,104500,757010,4000067.0,191390758.0
2005-11-11,104000,110250,104000,109750,1774412,4201027.0,191390758.0
2005-11-14,110750,111000,108000,108250,879092,4143610.0,191390758.0
2005-11-15,108500,109500,105250,106500,776196,4076623.0,191390758.0
2005-11-16,105500,107500,105500,107000,830530,4095762.0,191390758.0
2005-11-17,106750,108000,106000,106250,721500,4067054.0,191390758.0
2005-11-18,106250,108499,103750,105500,2028401,4038345.0,191390758.0
2005-11-21,107000,107750,102250,103000,1307920,3942650.0,191390758.0
2005-11-22,103250,104250,102250,103750,777614,3971358.0,191390758.0
2005-11-23,103999,106750,103999,106250,1279305,4067054.0,191390758.0
2005-11-24,106000,109500,105500,108250,1619542,4143610.0,191390758.0
2005-11-25,108250,110750,107499,110500,1476974,4229736.0,191390758.0
2005-11-28,112249,116999,111999,113500,1546071,4344570.0,191390758.0
2005-11-29,114750,120750,113250,116750,2378974,4468974.0,191390758.0
2005-11-30,120000,122500,118500,120250,1105347,4602948.0,191390758.0
2005-12-01,119500,119999,117000,118750,482981,4545531.0,191390758.0
2005-12-02,118750,120499,116750,116750,887695,4468974.0,191390758.0
2005-12-05,118750,120749,117499,120500,901548,4612517.0,191390758.0
2005-12-06,120500,123500,119500,119500,1031140,4574239.0,191390758.0
2005-12-07,120250,121499,118000,120250,848752,4602948.0,191390758.0
2005-12-08,120250,122500,119000,122500,856254,4689074.0,191390758.0
2005-12-09,123000,126750,122750,124000,853060,4746491.0,191390758.0
2005-12-12,122750,126499,105500,123750,882504,4736921.0,191390758.0
2005-12-13,123249,124750,121500,123750,485913,4736921.0,191390758.0
2005-12-14,123750,125750,121250,124500,542749,4765630.0,191390758.0
2005-12-15,122750,124500,120000,121250,570986,4641226.0,191390758.0
2005-12-16,119500,120499,116999,117500,639930,4497683.0,191390758.0
2005-12-19,118000,121750,118000,121500,438760,4650795.0,191390758.0
2005-12-20,119250,124500,119000,124500,310533,4765630.0,191390758.0
2005-12-21,125000,129500,125000,127000,964506,4861325.0,191390758.0
2005-12-22,127500,128750,125000,127750,484993,4890034.0,191390758.0
2005-12-23,129000,137250,128749,134000,1253728,5129272.0,191390758.0
2005-12-26,136500,139750,135000,137000,660605,5244107.0,191390758.0
2005-12-27,137000,137000,134000,134000,361734,5129272.0,191390758.0
2005-12-28,132750,134250,130749,132500,509520,5071855.0,191390758.0
2005-12-29,132500,138000,132500,137750,834263,5272815.0,191390758.0
2006-01-02,139000,142500,137250,142250,739420,5445067.0,191390758.0
2006-01-03,141500,142750,137750,141750,768774,5425928.0,191390758.0
2006-01-04,144750,145000,135000,135000,790826,5167550.0,191390758.0
2006-01-05,133500,139000,132750,139000,816491,5320663.0,191390758.0
2006-01-06,138000,139000,135000,136000,655476,5205829.0,191390758.0
2006-01-09,135500,136000,125750,127250,1308400,4870895.0,191390758.0
2006-01-10,127500,127749,121500,124250,1255667,4756060.0,191390758.0
2006-01-11,123750,127000,122500,122750,1280696,4698643.0,191390758.0
2006-01-12,123000,124750,120500,123250,1117119,4717782.0,191390758.0
2006-01-13,123250,127000,123250,126750,795668,4851756.0,191390758.0
2006-01-16,128500,135250,127500,131500,1814772,5033577.0,191390758.0
2006-01-17,133500,133500,125000,125000,992810,4784769.0,191390758.0
2006-01-18,126000,129000,120750,122500,1293692,4689074.0,191390758.0
2006-01-19,123000,124500,119750,124500,839688,4765630.0,191390758.0
2006-01-20,125000,125749,120000,120500,889566,4612517.0,191390758.0
2006-01-23,117500,120750,117500,119000,932134,4555100.0,191390758.0
2006-01-24,119250,126000,119250,126000,576898,4823047.0,191390758.0
2006-01-25,122500,123999,117249,118000,1601121,4516822.0,191390758.0
2006-01-26,118000,119000,111750,112000,1343474,4287153.0,191390758.0
2006-01-27,115000,119749,114750,117750,1820078,4507252.0,191390758.0
2006-01-31,119249,120750,117750,118750,1189454,4545531.0,191390758.0
2006-02-01,117500,119250,111749,114000,846175,4363709.0,191390758.0
2006-02-02,116749,117000,111749,112500,1435358,4306292.0,191390758.0
2006-02-03,112000,115250,107750,107750,1023775,4124471.0,191390758.0
2006-02-06,107000,111999,104750,111500,963908,4268014.0,191390758.0
2006-02-07,113250,114999,112000,114250,1091126,4373279.0,191390758.0
2006-02-08,115499,117250,111749,114000,833588,4363709.0,191390758.0
2006-02-09,116000,119249,114750,119000,1240115,4555100.0,191390758.0
2006-02-10,119500,122250,118750,121500,1236480,4650795.0,191390758.0
2006-02-13,122000,125500,121250,122000,901812,4669934.0,191390758.0
2006-02-14,123499,125750,121750,124000,1072982,4746491.0,191390758.0
2006-02-15,124000,126250,122500,124000,1047959,4746491.0,191390758.0
2006-02-16,123999,126250,118500,125500,580115,4803908.0,191390758.0
2006-02-17,125000,127500,123750,127500,570960,4880464.0,191390758.0
2006-02-20,126500,132500,125250,130000,856065,4976160.0,191390758.0
2006-02-21,130000,133500,128750,132500,792559,5071855.0,191390758.0
2006-02-22,133500,134000,130249,133500,622170,5110133.0,191390758.0
2006-02-23,134500,138000,133000,138000,1058946,5282385.0,191390758.0
2006-02-24,138250,139250,136000,138000,752379,5282385.0,191390758.0
2006-02-27,138500,139250,136500,138500,606698,5301524.0,191390758.0
2006-02-28,137500,138500,131750,131750,700449,5043146.0,191390758.0
2006-03-02,131500,133500,128500,131000,933521,5014438.0,191390758.0
2006-03-03,131000,132000,126000,126500,692968,4842186.0,191390758.0
2006-03-06,127000,131250,127000,130000,1516213,4976160.0,191390758.0
2006-03-07,130749,136000,130500,131250,1022231,5024007.0,191390758.0
2006-03-08,133500,135000,130750,131500,767432,5033577.0,191390758.0
2006-03-09,133750,134000,129750,132000,762171,5052716.0,191390758.0
2006-03-10,133750,135750,133250,135250,598488,5177120.0,191390758.0
2006-03-13,135000,136750,134500,135000,478272,5167550.0,191390758.0
2006-03-14,137000,137000,134750,135000,552921,5167550.0,191390758.0
2006-03-15,136750,137750,134750,135000,715305,5167550.0,191390758.0
2006-03-16,136000,137500,134500,137500,519833,5263246.0,191390758.0
2006-03-17,136000,137500,134750,135500,570143,5186690.0,191390758.0
2006-03-20,134750,135500,130999,132000,776131,5052716.0,191390758.0
2006-03-21,132000,132250,130250,130500,585332,4995299.0,191390758.0
2006-03-22,130500,131500,126250,126750,1043898,4851756.0,191390758.0
2006-03-23,127499,128000,125000,126250,695759,4832617.0,191390758.0
2006-03-24,125000,126500,123500,126000,716818,4823047.0,191390758.0
2006-03-27,125000,129500,125000,128750,681673,4928312.0,191390758.0
2006-03-28,129500,129500,127500,127500,542872,4880464.0,191390758.0
2006-03-29,126000,127750,125000,125000,844908,4784769.0,191390758.0
2006-03-30,126750,127000,124749,125000,662517,4784769.0,191390758.0
2006-03-31,126000,130250,126000,128750,940955,4928312.0,191390758.0
2006-04-03,131000,136500,130500,136500,1043546,5224968.0,191390758.0
2006-04-04,137250,141000,135250,141000,805829,5397219.0,191390758.0
2006-04-05,142500,144250,141000,141250,826560,5406789.0,191390758.0
2006-04-06,141250,142250,135750,137500,760309,5263246.0,191390758.0
2006-04-07,137500,143000,137500,143000,635084,5473776.0,191390758.0
2006-04-10,142000,143000,140750,142000,293501,5435498.0,191390758.0
2006-04-11,141750,142000,138250,140000,534679,5358941.0,191390758.0
2006-04-12,137000,139250,136250,138500,561699,5301524.0,191390758.0
2006-04-13,140250,143750,139750,143500,668649,5492915.0,191390758.0
2006-04-14,143750,148749,143750,148750,679539,5693875.0,191390758.0
2006-04-17,148500,149250,147000,149000,382290,5703445.0,191390758.0
2006-04-18,146750,146750,142500,145250,515489,5559902.0,191390758.0
2006-04-19,147500,149750,145750,149750,805835,5732153.0,191390758.0
2006-04-20,149000,149500,145000,145250,530348,5559902.0,191390758.0
2006-04-21,145500,148000,142250,144000,628303,5512054.0,191390758.0
2006-04-24,145250,146000,139750,143000,675712,5473776.0,191390758.0
2006-04-25,145500,148500,142000,145000,935541,5550332.0,191390758.0
2006-04-26,145000,148750,143500,148500,834149,5684306.0,191390758.0
2006-04-27,148000,148750,143500,144750,668696,5540762.0,191390758.0
2006-04-28,143750,144250,136500,137750,751681,5272815.0,191390758.0
2006-05-02,137750,144750,137500,144750,781704,5540762.0,191390758.0
2006-05-03,144000,152500,144000,148500,1696272,5684306.0,191390758.0
2006-05-04,151000,157750,150500,157500,1356485,6028809.0,191390758.0
2006-05-08,158750,162500,156500,161500,958877,6181921.0,191390758.0
2006-05-09,162250,162500,156750,159500,794265,6105365.0,191390758.0
2006-05-10,159500,169000,158750,169000,1016068,6469008.0,191390758.0
2006-05-11,168250,171250,166000,169000,877415,6469008.0,191390758.0
2006-05-12,168000,172500,165250,165250,808175,6325465.0,191390758.0
2006-05-15,160750,161500,151250,151250,1064506,5789570.0,191390758.0
2006-05-16,147250,151250,144250,146500,1401931,5607749.0,191390758.0
2006-05-17,146500,148000,141500,148000,846792,5665166.0,191390758.0
2006-05-18,140250,143500,134750,137250,1099941,5253676.0,191390758.0
2006-05-19,139750,142000,137250,141750,1028548,5425928.0,191390758.0
2006-05-22,143000,143250,133000,133000,1374642,5090994.0,191390758.0
2006-05-23,132750,136250,131500,136000,929034,5205829.0,191390758.0
2006-05-24,134750,138000,131250,135250,792360,5177120.0,191390758.0
2006-05-25,135750,137000,128500,128750,1068646,4928312.0,191390758.0
2006-05-26,131750,136000,131250,133250,759793,5100564.0,191390758.0
2006-05-29,133500,136750,132000,133750,820474,5119703.0,191390758.0
2006-05-30,132000,132750,130000,130000,583804,4976160.0,191390758.0
2006-06-01,128500,132500,128250,130000,852188,4976160.0,191390758.0
2006-06-02,132500,137250,129250,137250,770194,5253676.0,191390758.0
2006-06-05,139500,142000,138250,142000,890852,5435498.0,191390758.0
2006-06-07,138250,142000,134000,135250,749351,5177120.0,191390758.0
2006-06-08,134500,134750,128750,130000,923263,4976160.0,191390758.0
2006-06-09,132500,134000,129500,130750,812628,5004868.0,191390758.0
2006-06-12,129250,130000,126000,129250,976204,4947451.0,191390758.0
2006-06-13,125250,126250,122250,123500,888448,4727352.0,191390758.0
2006-06-14,120500,121000,118750,120250,2615020,4602948.0,191390758.0
2006-06-15,122500,127000,121499,124500,1596271,4765630.0,191390758.0
2006-06-16,128999,132000,127750,130000,1097948,4976160.0,191390758.0
2006-06-19,128000,130500,126500,130000,465097,4976160.0,191390758.0
2006-06-20,127750,132750,126750,130000,909317,4976160.0,191390758.0
2006-06-21,131500,132500,127250,131500,611126,5033577.0,191390758.0
2006-06-22,134000,136750,133250,134250,950594,5138842.0,191390758.0
2006-06-23,134000,135000,131250,135000,634297,5167550.0,191390758.0
2006-06-26,135000,136000,131500,133250,551428,5100564.0,191390758.0
2006-06-27,135000,137750,134000,136750,618789,5234537.0,191390758.0
2006-06-28,134500,136250,134000,135500,567416,5186690.0,191390758.0
2006-06-29,137000,138250,135500,136500,817125,5224968.0,191390758.0
2006-06-30,138500,140000,136750,139500,865580,5339802.0,191390758.0
2006-07-03,138500,139250,136500,137500,540651,5263246.0,191390758.0
2006-07-04,138000,138250,135750,138000,619800,5282385.0,191390758.0
2006-07-05,134500,137250,133750,136500,410153,5224968.0,191390758.0
2006-07-06,135000,135500,129750,132000,835079,5052716.0,191390758.0
2006-07-07,132750,135750,130500,133250,415790,5100564.0,191390758.0
2006-07-10,133250,139500,132750,139250,1046026,5330233.0,191390758.0
2006-07-11,139500,146250,138500,145000,2120399,5550332.0,191390758.0
2006-07-12,146500,148250,144250,146000,1250813,5588610.0,191390758.0
2006-07-13,144500,150250,142750,147500,1006749,5646027.0,191390758.0
2006-07-14,145000,148750,142000,147500,759653,5646027.0,191390758.0
2006-07-18,145500,146000,142750,143250,297424,5483345.0,191390758.0
2006-07-19,143500,145000,141750,142250,501881,5445067.0,191390758.0
2006-07-20,145749,148500,145500,147750,792445,5655597.0,191390758.0
2006-07-21,146000,152000,146000,151250,814666,5789570.0,191390758.0
2006-07-24,151250,155500,149500,154250,635986,5904405.0,191390758.0
2006-07-25,156000,156500,150500,153000,837119,5856557.0,191390758.0
2006-07-26,153500,154750,150500,154750,575293,5923544.0,191390758.0
2006-07-27,153000,158250,152000,156500,1055955,5990531.0,191390758.0
2006-07-28,155000,155000,150999,153250,1118411,5866127.0,191390758.0
2006-07-31,155000,155000,150000,150500,614868,5760862.0,191390758.0
2006-08-01,150750,152250,147500,148000,672196,5665166.0,191390758.0
2006-08-02,146500,150000,146250,149750,414893,5732153.0,191390758.0
2006-08-03,156250,160000,154250,154250,2415341,5904405.0,191390758.0
2006-08-04,154999,157000,153000,156000,579478,5971392.0,191390758.0
2006-08-07,156750,156750,151750,152250,702070,5827849.0,191390758.0
2006-08-08,151500,155250,151000,155000,560961,5933113.0,191390758.0
2006-08-09,155000,155000,152250,153750,434308,5885266.0,191390758.0
2006-08-10,153250,154250,149750,151250,662032,5789570.0,191390758.0
2006-08-11,152500,153000,147750,149250,703684,5713014.0,191390758.0
2006-08-14,151000,151500,146000,148500,434019,5684306.0,191390758.0
2006-08-16,147000,152250,147000,152000,1524882,5818279.0,191390758.0
2006-08-17,152000,152999,148000,148000,1062823,5665166.0,191390758.0
2006-08-18,148500,148999,145750,148000,676983,5665166.0,191390758.0
2006-08-21,148250,149000,144750,145500,733111,5569471.0,191390758.0
2006-08-22,144250,148250,144250,146750,486491,5617319.0,191390758.0
2006-08-23,148000,149250,145750,145750,653389,5579041.0,191390758.0
2006-08-24,145750,146000,143500,144500,412930,5531193.0,191390758.0
2006-08-25,145000,146500,143250,144000,563858,5512054.0,191390758.0
2006-08-28,144250,144750,141000,142750,819795,5464206.0,191390758.0
2006-08-29,141750,145500,140000,145000,2030096,5550332.0,191390758.0
2006-08-30,146250,148250,145250,146250,935569,5598180.0,191390758.0
2006-08-31,146250,150000,145500,148500,1219134,5684306.0,191390758.0
2006-09-01,149999,150250,148500,150000,657620,5741723.0,191390758.0
2006-09-04,152000,156000,149250,149250,1448386,5713014.0,191390758.0
2006-09-05,150000,151000,148250,149000,388487,5703445.0,191390758.0
2006-09-06,150000,150750,146000,147250,688345,5636458.0,191390758.0
2006-09-07,145000,147250,145000,147250,296556,5636458.0,191390758.0
2006-09-08,146750,148749,146500,148750,435892,5693875.0,191390758.0
2006-09-11,150000,151000,148250,148250,529010,5674736.0,191390758.0
2006-09-12,148000,149250,142250,144250,1016175,5521623.0,191390758.0
2006-09-13,145000,145250,141000,141500,690468,5416358.0,191390758.0
2006-09-14,141000,144750,141000,144500,942919,5531193.0,191390758.0
2006-09-15,143750,145250,142500,144500,461091,5531193.0,191390758.0
2006-09-18,143500,147500,143250,146000,642030,5588610.0,191390758.0
2006-09-19,146250,147750,144500,146000,340819,5588610.0,191390758.0
2006-09-20,146250,149250,145250,148000,577471,5665166.0,191390758.0
2006-09-21,149250,149500,144500,147750,548277,5655597.0,191390758.0
2006-09-22,145500,147250,143000,145500,529667,5569471.0,191390758.0
2006-09-25,144750,147500,143750,145750,837010,5579041.0,191390758.0
2006-09-26,147000,148250,146250,146750,621316,5617319.0,191390758.0
2006-09-27,147500,149750,146250,148750,917390,5693875.0,191390758.0
2006-09-28,150250,153000,150000,152500,1444923,5837418.0,191390758.0
2006-09-29,155000,155750,153000,153000,1241727,5856557.0,191390758.0
2006-10-02,154750,158000,153500,156500,1083991,5990531.0,191390758.0
2006-10-04,156500,159250,154500,157750,872845,6038378.0,191390758.0
2006-10-09,154750,156250,145500,152750,1414058,5846988.0,191390758.0
2006-10-10,152750,157000,152500,157000,971175,6009670.0,191390758.0
2006-10-11,155000,157750,155000,157500,525421,6028809.0,191390758.0
2006-10-12,159250,160000,156750,159500,597667,6105365.0,191390758.0
2006-10-13,161000,163250,159500,160250,740890,6134074.0,191390758.0
2006-10-16,161000,161750,159000,160250,460922,6134074.0,191390758.0
2006-10-17,161500,161750,156500,158250,527216,6057517.0,191390758.0
2006-10-18,157500,158500,155000,157000,488493,6009670.0,191390758.0
2006-10-19,157250,158500,156250,156500,374317,5990531.0,191390758.0
2006-10-20,156750,160250,156750,160000,566520,6124504.0,191390758.0
2006-10-23,161000,162000,160000,161000,740958,6162782.0,191390758.0
2006-10-24,160500,161500,154000,156500,724498,5990531.0,191390758.0
2006-10-25,156000,158500,155750,158500,252399,6067087.0,191390758.0
2006-10-26,159000,160500,157750,159750,268297,6114935.0,191390758.0
2006-10-27,160000,160250,155249,155250,337948,5942683.0,191390758.0
2006-10-30,155250,155250,149999,150000,669195,5741723.0,191390758.0
2006-10-31,150000,152500,149750,151500,480301,5799140.0,191390758.0
2006-11-01,152500,156250,152500,153000,567020,5856557.0,191390758.0
2006-11-02,152500,156500,152500,155750,310831,5961822.0,191390758.0
2006-11-03,154500,157500,154000,157000,311522,6009670.0,191390758.0
