신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-05,53600,54000,52000,52100,33080,525170.0,10080029.0
2018-06-07,52100,53400,52100,52600,13688,530210.0,10080029.0
2018-06-08,52700,53400,51700,52100,25272,525170.0,10080029.0
2018-06-11,52100,53200,52100,53000,24128,534242.0,10080029.0
2018-06-12,53500,54200,52500,53600,28796,540290.0,10080029.0
2018-06-14,53400,54500,51500,53100,177864,535250.0,10080029.0
2018-06-15,53100,54000,53100,54000,24290,544322.0,10080029.0
2018-06-18,53800,54500,53700,54500,13327,549362.0,10080029.0
2018-06-19,54500,54900,53100,53100,20390,535250.0,10080029.0
2018-06-20,53000,54500,53000,53700,7758,541298.0,10080029.0
2018-06-21,53600,54600,53600,54000,8780,544322.0,10080029.0
2018-06-22,54000,54200,52200,53200,17111,536258.0,10080029.0
2018-06-25,53100,53500,53000,53500,5007,539282.0,10080029.0
2018-06-26,53400,53800,52900,53700,11164,541298.0,10080029.0
2018-06-27,53800,54000,52100,52500,9181,529202.0,10080029.0
2018-06-28,52500,53400,52500,53100,10995,535250.0,10080029.0
2018-06-29,53000,53400,52600,53100,7016,535250.0,10080029.0
2018-07-02,53100,53200,51600,52000,11559,524162.0,10080029.0
2018-07-03,52400,52900,51900,52600,8403,530210.0,10080029.0
2018-07-04,52700,52800,51900,52400,6294,528194.0,10080029.0
2018-07-05,52400,52400,50500,51100,19031,515089.0,10080029.0
2018-07-06,51100,51900,50600,51900,14555,523154.0,10080029.0
2018-07-09,51900,52000,51400,52000,11518,524162.0,10080029.0
2018-07-10,51900,52300,51200,51700,9783,521137.0,10080029.0
2018-07-11,51600,51600,50300,50600,16862,510049.0,10080029.0
2018-07-12,50600,51400,50500,51300,12679,517105.0,10080029.0
2018-07-13,51500,51900,51100,51300,12643,517105.0,10080029.0
2018-07-16,51500,51800,50800,51300,7714,517105.0,10080029.0
2018-07-17,51300,52100,51000,51300,12251,517105.0,10080029.0
2018-07-18,51300,52000,50900,51000,7221,514081.0,10080029.0
2018-07-19,51000,51500,50600,51100,4343,515089.0,10080029.0
2018-07-20,51300,51300,50600,50800,3208,512065.0,10080029.0
2018-07-23,50800,51200,50600,51000,6121,514081.0,10080029.0
2018-07-24,51200,51200,49750,50100,19303,505009.0,10080029.0
2018-07-25,50000,50400,49900,50000,6389,504001.0,10080029.0
2018-07-26,50400,50500,49950,50400,5000,508033.0,10080029.0
2018-07-27,50400,50500,50000,50400,6364,508033.0,10080029.0
2018-07-30,50400,51400,50200,51400,5781,518113.0,10080029.0
2018-07-31,51000,51300,50700,50700,8656,511057.0,10080029.0
2018-08-01,51100,51500,50900,51400,3779,518113.0,10080029.0
2018-08-02,51300,51400,50700,50800,4918,512065.0,10080029.0
2018-08-03,50800,52100,50800,51700,4860,521137.0,10080029.0
2018-08-06,51700,51900,51200,51500,4054,519121.0,10080029.0
2018-08-07,51500,51700,51000,51000,3842,514081.0,10080029.0
2018-08-08,51000,51200,50600,50800,5289,512065.0,10080029.0
2018-08-09,50800,51500,50700,51400,3643,518113.0,10080029.0
2018-08-10,51500,51900,51000,51800,5622,522146.0,10080029.0
2018-08-13,51300,51800,50000,50600,14020,510049.0,10080029.0
2018-08-14,50600,51200,50300,51000,6666,514081.0,10080029.0
2018-08-16,51000,51600,50300,50800,5475,512065.0,10080029.0
2018-08-17,50800,51500,50800,51500,3883,519121.0,10080029.0
2018-08-20,51700,51800,51100,51500,3743,519121.0,10080029.0
2018-08-21,51500,51600,50800,51100,5737,515089.0,10080029.0
2018-08-22,51400,51400,50500,50700,8366,511057.0,10080029.0
2018-08-23,51000,51000,50000,50400,13311,508033.0,10080029.0
2018-08-24,50400,50400,49850,50300,7435,507025.0,10080029.0
2018-08-27,50300,50400,50100,50400,3454,508033.0,10080029.0
2018-08-28,50400,51000,50400,50600,3840,510049.0,10080029.0
2018-08-29,51000,51000,50500,50700,4083,511057.0,10080029.0
2018-08-30,50600,51100,50500,51100,8331,515089.0,10080029.0
2018-08-31,51100,51400,50700,51300,7736,517105.0,10080029.0
2018-09-03,51600,51600,50700,51400,7578,518113.0,10080029.0
2018-09-04,51200,51500,51000,51500,4094,519121.0,10080029.0
2018-09-05,51200,51700,51000,51100,5831,515089.0,10080029.0
2018-09-06,51200,51600,49850,49950,14352,503497.0,10080029.0
2018-09-07,50100,50300,49500,50100,7960,505009.0,10080029.0
2018-09-10,50100,50200,49900,50000,5992,504001.0,10080029.0
2018-09-11,50100,50300,49950,49950,5028,503497.0,10080029.0
2018-09-12,50000,50300,49950,50100,1527,505009.0,10080029.0
2018-09-13,50100,50500,49850,50500,6467,509041.0,10080029.0
2018-09-14,50500,50700,49700,49700,10102,500977.0,10080029.0
2018-09-17,49700,49950,49550,49550,8380,499465.0,10080029.0
2018-09-18,49800,49800,49350,49400,6414,497953.0,10080029.0
2018-09-19,49800,49800,49350,49350,5775,497449.0,10080029.0
2018-09-20,49700,49700,49050,49100,13589,494929.0,10080029.0
2018-09-21,49400,49400,49100,49100,5053,494929.0,10080029.0
2018-09-27,49150,49600,49100,49600,7471,499969.0,10080029.0
2018-09-28,49550,49700,49250,49650,14437,500473.0,10080029.0
2018-10-01,49950,49950,49100,49650,7974,500473.0,10080029.0
2018-10-02,49500,49750,49500,49700,5373,500977.0,10080029.0
2018-10-04,49950,50100,49200,49250,7128,496441.0,10080029.0
2018-10-05,51000,51300,49250,49500,29063,498961.0,10080029.0
2018-10-08,49700,49700,49200,49500,7944,498961.0,10080029.0
2018-10-10,49550,49700,49300,49500,9674,498961.0,10080029.0
2018-10-11,48750,49200,48050,48750,13003,491401.0,10080029.0
2018-10-12,48000,48550,47800,48200,10250,485857.0,10080029.0
2018-10-15,48200,48200,47200,47300,9112,476785.0,10080029.0
2018-10-16,47100,47250,46300,46350,12823,467209.0,10080029.0
2018-10-17,46450,46800,46350,46400,3170,467713.0,10080029.0
2018-10-18,46400,46600,46100,46300,4960,466705.0,10080029.0
2018-10-19,46300,46800,46100,46500,6001,468721.0,10080029.0
2018-10-22,46500,46800,46100,46300,3242,466705.0,10080029.0
2018-10-23,46300,46750,44800,44800,20064,451585.0,10080029.0
2018-10-24,44900,45600,44900,45350,4115,457129.0,10080029.0
2018-10-25,45150,45650,44700,45350,6662,457129.0,10080029.0
2018-10-26,45300,46250,44500,45450,5479,458137.0,10080029.0
2018-10-29,44850,45050,43350,43500,7658,438481.0,10080029.0
2018-10-30,42300,44150,42300,43500,10659,438481.0,10080029.0
2018-10-31,43500,43800,42700,43500,3611,438481.0,10080029.0
2018-11-01,43900,44100,43100,44000,10226,443521.0,10080029.0
2018-11-02,44750,45200,44100,45200,10887,455617.0,10080029.0
2018-11-05,45200,45650,43800,44000,7542,443521.0,10080029.0
2018-11-06,44500,44800,43700,44400,7197,447553.0,10080029.0
2018-11-07,44400,44800,44050,44400,5492,447553.0,10080029.0
2018-11-08,44450,44900,44450,44800,5365,451585.0,10080029.0
2018-11-09,45100,45700,44750,45500,8181,458641.0,10080029.0
2018-11-12,45800,45800,45000,45150,2684,455113.0,10080029.0
2018-11-13,44550,45250,44400,45250,6791,456121.0,10080029.0
2018-11-14,45450,47800,45450,47500,20890,478801.0,10080029.0
2018-11-15,47700,48300,47100,47150,10718,475273.0,10080029.0
2018-11-16,47500,47800,46300,46900,7565,472753.0,10080029.0
2018-11-19,46900,48200,46850,47900,10538,482833.0,10080029.0
2018-11-20,48000,48000,47300,47350,4617,477289.0,10080029.0
2018-11-21,47350,47350,46100,47050,5798,474265.0,10080029.0
2018-11-22,47050,47950,46200,47250,5740,476281.0,10080029.0
2018-11-23,47250,47600,46600,46600,3088,469729.0,10080029.0
2018-11-26,46600,47250,46300,47250,4493,476281.0,10080029.0
2018-11-27,46650,47350,46600,46900,5562,472753.0,10080029.0
2018-11-28,47000,47250,46850,47100,2057,474769.0,10080029.0
2018-11-29,47500,48450,47400,48000,13222,483841.0,10080029.0
2018-11-30,47800,48700,47650,48200,4395,485857.0,10080029.0
2018-12-03,48300,48350,47700,48200,5762,485857.0,10080029.0
2018-12-04,48300,48300,47600,47600,4986,479809.0,10080029.0
2018-12-05,46650,48700,46650,48700,9424,490897.0,10080029.0
2018-12-06,48650,48850,48000,48000,8563,483841.0,10080029.0
2018-12-07,47800,48550,47800,48100,2811,484849.0,10080029.0
2018-12-10,48100,48150,47400,47850,3753,482329.0,10080029.0
2018-12-11,47900,48050,46600,47600,11683,479809.0,10080029.0
2018-12-12,47850,49000,47000,47600,11744,479809.0,10080029.0
2018-12-13,47650,48350,46600,46600,19233,469729.0,10080029.0
2018-12-14,46750,46850,45150,45150,21392,455113.0,10080029.0
2018-12-17,45400,46000,45200,45950,8027,463177.0,10080029.0
2018-12-18,45500,47700,45500,47700,19906,480817.0,10080029.0
2018-12-19,47650,48350,47000,48350,4056,487369.0,10080029.0
2018-12-20,47650,48050,47000,47150,5379,475273.0,10080029.0
2018-12-21,46750,47200,46650,47200,3324,475777.0,10080029.0
2018-12-24,47150,48050,46800,47800,4664,481825.0,10080029.0
2018-12-26,47400,47800,46550,47800,11232,481825.0,10080029.0
2018-12-27,47800,47800,45550,46900,7024,472753.0,10080029.0
2018-12-28,46900,47500,45900,45900,7448,462673.0,10080029.0
2019-01-02,46050,46650,46000,46450,1865,468217.0,10080029.0
2019-01-03,46900,47450,45100,46450,5327,468217.0,10080029.0
2019-01-04,46700,46700,45850,45850,3962,462169.0,10080029.0
2019-01-07,46350,46950,46100,46950,3189,473257.0,10080029.0
2019-01-08,46850,47100,46400,46550,2782,469225.0,10080029.0
2019-01-09,46550,47150,46500,46900,3504,472753.0,10080029.0
2019-01-10,47000,47650,46600,47000,5831,473761.0,10080029.0
2019-01-11,47450,47750,47250,47400,8241,477793.0,10080029.0
2019-01-14,47800,48150,47450,48000,15538,483841.0,10080029.0
2019-01-15,47500,48850,47400,48150,7760,485353.0,10080029.0
2019-01-16,48200,48800,47400,47400,13866,477793.0,10080029.0
2019-01-17,48000,48050,47000,47250,9597,476281.0,10080029.0
2019-01-18,47700,47750,47300,47650,4064,480313.0,10080029.0
2019-01-21,47650,48450,47250,48400,5776,487873.0,10080029.0
2019-01-22,48500,48800,47750,48200,6112,485857.0,10080029.0
2019-01-23,48200,48200,47550,47950,3489,483337.0,10080029.0
2019-01-24,47950,48200,47300,48050,3177,484345.0,10080029.0
2019-01-25,48050,48250,47800,47950,2548,483337.0,10080029.0
2019-01-28,48400,48400,47750,48400,13118,487873.0,10080029.0
2019-01-29,48400,48400,47400,47650,8821,480313.0,10080029.0
2019-01-30,47450,48850,47300,47900,15953,482833.0,10080029.0
2019-01-31,48000,48750,47600,47900,12111,482833.0,10080029.0
2019-02-01,48150,48550,47900,48450,3778,488377.0,10080029.0
2019-02-07,48750,49100,48350,48450,16609,488377.0,10080029.0
2019-02-08,48750,48750,47600,47800,6228,481825.0,10080029.0
2019-02-11,48200,49100,47800,48850,10153,492409.0,10080029.0
2019-02-12,48850,49150,48500,48650,6212,490393.0,10080029.0
2019-02-13,48650,49200,48500,49000,9125,493921.0,10080029.0
2019-02-14,49300,49800,48750,49650,7200,500473.0,10080029.0
2019-02-15,49650,49700,49150,49700,10521,500977.0,10080029.0
2019-02-18,49750,50500,49550,50000,5588,504001.0,10080029.0
2019-02-19,49950,49950,49050,49250,5642,496441.0,10080029.0
2019-02-20,49100,50000,49050,49900,4602,502993.0,10080029.0
2019-02-21,49550,49850,49200,49300,4091,496945.0,10080029.0
2019-02-22,49350,49650,49150,49350,1377,497449.0,10080029.0
2019-02-25,49350,49800,48650,49050,5253,494425.0,10080029.0
2019-02-26,48800,50000,48800,49200,17202,495937.0,10080029.0
2019-02-27,49050,49900,49050,49250,12505,496441.0,10080029.0
2019-02-28,49500,50400,48900,48900,10499,492913.0,10080029.0
2019-03-04,49700,49700,48850,48850,4967,492409.0,10080029.0
2019-03-05,48850,49050,47950,48400,4341,487873.0,10080029.0
2019-03-06,48500,48850,48100,48800,2468,491905.0,10080029.0
2019-03-07,48800,48800,47950,48150,4190,485353.0,10080029.0
2019-03-08,48000,48900,47700,48350,5253,487369.0,10080029.0
2019-03-11,48350,48800,48000,48600,3657,489889.0,10080029.0
2019-03-12,48850,48850,48200,48700,4102,490897.0,10080029.0
2019-03-13,48850,49400,48300,49200,5510,495937.0,10080029.0
2019-03-14,49200,50200,48950,49200,10920,495937.0,10080029.0
2019-03-15,49200,49500,49100,49100,9847,494929.0,10080029.0
2019-03-18,49400,49450,48900,48900,3392,492913.0,10080029.0
2019-03-19,49350,49350,48100,48500,10542,488881.0,10080029.0
2019-03-20,48600,48600,48000,48450,31427,488377.0,10080029.0
2019-03-21,48100,48650,48100,48450,10884,488377.0,10080029.0
2019-03-22,48400,49000,48150,49000,9375,493921.0,10080029.0
2019-03-25,48750,48800,47500,47500,10686,478801.0,10080029.0
2019-03-26,47450,47900,47300,47500,7097,478801.0,10080029.0
2019-03-27,47600,47850,47100,47750,10145,481321.0,10080029.0
2019-03-28,47450,47500,46900,47050,5799,474265.0,10080029.0
2019-03-29,46800,47700,45950,46700,11712,470737.0,10080029.0
2019-04-01,46550,47850,46550,47600,9449,479809.0,10080029.0
2019-04-02,47750,47750,47100,47400,4030,477793.0,10080029.0
2019-04-03,47550,47600,47150,47600,6892,479809.0,10080029.0
2019-04-04,47400,47750,47200,47650,8655,480313.0,10080029.0
2019-04-05,47850,47850,47250,47350,4733,477289.0,10080029.0
2019-04-08,47650,48200,47350,47950,14291,483337.0,10080029.0
2019-04-09,48000,48450,47950,48400,22571,487873.0,10080029.0
2019-04-10,48350,48850,48100,48650,9734,490393.0,10080029.0
2019-04-11,48250,48950,48150,48750,18559,491401.0,10080029.0
2019-04-12,48300,48850,47750,48250,13958,486361.0,10080029.0
2019-04-15,48250,49150,47950,49000,27181,493921.0,10080029.0
2019-04-16,49200,49650,48550,49500,16306,498961.0,10080029.0
2019-04-17,49600,50500,49400,50100,15443,505009.0,10080029.0
2019-04-18,50100,50400,49400,49800,14327,501985.0,10080029.0
2019-04-19,49800,50600,49500,50100,16487,505009.0,10080029.0
2019-04-22,50100,50300,49400,50300,6199,507025.0,10080029.0
2019-04-23,49750,50100,48700,49950,13324,503497.0,10080029.0
2019-04-24,49650,49900,48850,49250,7053,496441.0,10080029.0
2019-04-25,49250,49300,48450,49000,7455,493921.0,10080029.0
2019-04-26,48600,49200,48400,49100,12284,494929.0,10080029.0
2019-04-29,48850,49400,48850,49250,3000,496441.0,10080029.0
2019-04-30,48700,50200,48700,50200,5605,506017.0,10080029.0
2019-05-02,50100,50800,50000,50700,9788,511057.0,10080029.0
2019-05-03,50900,51400,50600,51200,7256,516097.0,10080029.0
2019-05-07,50900,51800,50200,51300,20956,517105.0,10080029.0
2019-05-08,51400,52000,51100,51800,8371,522146.0,10080029.0
2019-05-09,51800,51800,50100,51400,16335,518113.0,10080029.0
2019-05-10,51100,51300,49800,50300,10952,507025.0,10080029.0
2019-05-13,50300,50600,49250,50000,6523,504001.0,10080029.0
2019-05-14,49400,50100,49250,50100,9454,505009.0,10080029.0
2019-05-15,50100,50100,48500,49950,15588,503497.0,10080029.0
2019-05-16,49950,49950,49300,49400,1747,497953.0,10080029.0
2019-05-17,49400,49450,48650,48800,4376,491905.0,10080029.0
2019-05-20,49300,49300,47950,48000,4603,483841.0,10080029.0
2019-05-21,47700,48400,47600,48100,3766,484849.0,10080029.0
2019-05-22,48250,48300,47850,47900,2628,482833.0,10080029.0
2019-05-23,47900,48400,47250,47500,4873,478801.0,10080029.0
2019-05-24,47400,47850,47000,47000,4404,473761.0,10080029.0
2019-05-27,47000,47350,46500,46700,3319,470737.0,10080029.0
2019-05-28,46900,46900,45600,45600,7795,459649.0,10080029.0
2019-05-29,45600,45850,44750,45600,10256,459649.0,10080029.0
2019-05-30,45950,46950,45000,46850,9657,472249.0,10080029.0
2019-05-31,46800,46800,46200,46250,5392,466201.0,10080029.0
2019-06-03,46250,47200,46100,46850,7124,472249.0,10080029.0
2019-06-04,47000,47000,46300,46850,3717,472249.0,10080029.0
2019-06-05,47100,47200,46150,46200,6539,465697.0,10080029.0
2019-06-07,46700,46850,46250,46850,1737,472249.0,10080029.0
2019-06-10,46800,47500,46350,47300,4851,476785.0,10080029.0
2019-06-11,47250,48150,47100,47550,5413,479305.0,10080029.0
2019-06-12,47550,48150,47200,47950,2987,483337.0,10080029.0
2019-06-13,47900,49800,47100,49800,14259,501985.0,10080029.0
2019-06-14,49500,49500,48500,49300,6091,496945.0,10080029.0
2019-06-17,48550,49300,47900,47900,5448,482833.0,10080029.0
2019-06-18,47850,48050,46750,46750,7162,471241.0,10080029.0
2019-06-19,47200,47700,46850,46900,5671,472753.0,10080029.0
2019-06-20,47100,47950,46500,47800,13938,481825.0,10080029.0
2019-06-21,47800,48100,47500,48100,8448,484849.0,10080029.0
2019-06-24,48100,48300,47500,48150,5683,485353.0,10080029.0
2019-06-25,48200,48200,47600,47900,4116,482833.0,10080029.0
2019-06-26,47900,47950,47400,47750,4495,481321.0,10080029.0
2019-06-27,47750,48350,47100,47950,4871,483337.0,10080029.0
2019-06-28,47650,47850,47150,47250,7513,476281.0,10080029.0
2019-07-01,47400,47700,47000,47500,4161,478801.0,10080029.0
2019-07-02,47200,47400,46850,47200,4691,475777.0,10080029.0
2019-07-03,47200,47200,46300,46600,2310,469729.0,10080029.0
2019-07-04,46150,46700,45750,46500,5993,468721.0,10080029.0
2019-07-05,46550,46650,46250,46600,777,469729.0,10080029.0
2019-07-08,46700,46700,45550,45850,3436,462169.0,10080029.0
2019-07-09,46350,46350,45100,45850,3079,462169.0,10080029.0
2019-07-10,45400,46500,45400,46500,3726,468721.0,10080029.0
2019-07-11,46450,47250,46300,47050,4072,474265.0,10080029.0
2019-07-12,47050,47050,46050,46300,2467,466705.0,10080029.0
2019-07-15,46300,46450,45700,46250,4179,466201.0,10080029.0
2019-07-16,45850,46150,45600,46000,2379,463681.0,10080029.0
2019-07-17,46000,47500,45450,46400,6117,467713.0,10080029.0
2019-07-18,46050,46500,45750,46500,1434,468721.0,10080029.0
2019-07-19,46450,46450,45650,45700,3889,460657.0,10080029.0
2019-07-22,45700,45750,44450,45150,14025,455113.0,10080029.0
2019-07-23,45000,45100,44600,45100,4168,454609.0,10080029.0
2019-07-24,44950,45450,44350,45100,6523,454609.0,10080029.0
2019-07-25,44550,45400,44550,45100,4866,454609.0,10080029.0
2019-07-26,44600,45150,44400,44750,4253,451081.0,10080029.0
2019-07-29,44300,44550,43550,43550,7736,438985.0,10080029.0
2019-07-30,42500,44400,42500,43450,5429,437977.0,10080029.0
2019-07-31,42800,43700,42800,43250,3295,435961.0,10080029.0
2019-08-01,43000,43700,42700,42700,4767,430417.0,10080029.0
2019-08-02,42500,42500,40700,41350,21316,416809.0,10080029.0
2019-08-05,41350,41350,39500,39500,10373,398161.0,10080029.0
2019-08-06,38500,40200,38000,39500,21703,398161.0,10080029.0
2019-08-07,38550,39750,38550,39400,10578,397153.0,10080029.0
2019-08-08,39400,40300,39200,39650,5350,399673.0,10080029.0
2019-08-09,39850,40450,38950,39650,11476,399673.0,10080029.0
2019-08-12,38900,39300,38900,39100,3884,394129.0,10080029.0
2019-08-13,39100,39950,38750,39800,8026,401185.0,10080029.0
2019-08-14,39800,40250,39100,39500,12004,398161.0,10080029.0
2019-08-16,39550,39550,38500,38500,12588,388081.0,10080029.0
2019-08-19,38350,39200,38150,38800,14865,391105.0,10080029.0
2019-08-20,38500,40700,38500,40250,15805,405721.0,10080029.0
2019-08-21,40250,40700,39800,40650,5293,409753.0,10080029.0
2019-08-22,40650,41500,40250,41500,8144,418321.0,10080029.0
2019-08-23,41450,41450,40700,40700,3636,410257.0,10080029.0
2019-08-26,40500,40500,39850,40300,5300,406225.0,10080029.0
2019-08-27,40900,40900,40000,40700,2615,410257.0,10080029.0
2019-08-28,40500,41050,40200,40800,3446,411265.0,10080029.0
2019-08-29,41300,41350,40200,41300,4303,416305.0,10080029.0
2019-08-30,41200,41400,40600,41250,5291,415801.0,10080029.0
2019-09-02,41300,41500,40750,41300,1360,416305.0,10080029.0
2019-09-03,41300,41500,40950,41300,2963,416305.0,10080029.0
2019-09-04,40800,41650,40800,41050,2350,413785.0,10080029.0
2019-09-05,41100,41500,40600,40900,4899,412273.0,10080029.0
2019-09-06,40900,41200,40250,40300,5914,406225.0,10080029.0
2019-09-09,40300,40800,40000,40200,8268,405217.0,10080029.0
2019-09-10,40700,40700,39850,39900,6457,402193.0,10080029.0
2019-09-11,40000,40400,39900,39950,5316,402697.0,10080029.0
2019-09-16,39950,40750,39950,40200,2255,405217.0,10080029.0
2019-09-17,40550,40600,40200,40550,1446,408745.0,10080029.0
2019-09-18,40350,40650,40350,40400,1858,407233.0,10080029.0
2019-09-19,40450,41100,40450,40800,4148,411265.0,10080029.0
2019-09-20,40750,41400,40550,40700,3955,410257.0,10080029.0
2019-09-23,40700,40850,40400,40650,6567,409753.0,10080029.0
2019-09-24,40650,40800,40300,40650,10338,409753.0,10080029.0
2019-09-25,40650,40650,40100,40300,5651,406225.0,10080029.0
2019-09-26,40500,40500,40100,40100,4490,404209.0,10080029.0
2019-09-27,40150,40150,39550,39600,6251,399169.0,10080029.0
