삼성공조(006660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-01,7450,7450,7360,7400,17898,60135.0,8126314.0
2011-07-04,7400,7420,7360,7390,8839,60053.0,8126314.0
2011-07-05,7420,7490,7380,7430,10849,60379.0,8126314.0
2011-07-06,7430,7630,7430,7610,9520,61841.0,8126314.0
2011-07-07,7610,7740,7500,7520,8480,61110.0,8126314.0
2011-07-08,7670,7670,7460,7500,10520,60947.0,8126314.0
2011-07-11,7500,7620,7380,7480,7830,60785.0,8126314.0
2011-07-12,7470,7470,7310,7440,5820,60460.0,8126314.0
2011-07-13,7480,7480,7250,7380,16530,59972.0,8126314.0
2011-07-14,7380,7380,7260,7260,6934,58997.0,8126314.0
2011-07-15,7280,7280,7150,7240,20770,58835.0,8126314.0
2011-07-18,7300,7300,7200,7260,32240,58997.0,8126314.0
2011-07-19,7260,7420,7260,7300,20561,59322.0,8126314.0
2011-07-20,7430,7430,7270,7310,28891,59403.0,8126314.0
2011-07-21,7370,7380,7310,7340,7270,59647.0,8126314.0
2011-07-22,7390,7390,7270,7340,41790,59647.0,8126314.0
2011-07-25,7360,7360,7250,7330,11700,59566.0,8126314.0
2011-07-26,7350,7370,7290,7310,11110,59403.0,8126314.0
2011-07-27,7300,7360,7280,7350,12190,59728.0,8126314.0
2011-07-28,7330,7370,7260,7350,5210,59728.0,8126314.0
2011-07-29,7360,7390,7320,7390,8090,60053.0,8126314.0
2011-08-01,7440,7440,7350,7400,25380,60135.0,8126314.0
2011-08-02,7400,7610,7380,7470,23810,60704.0,8126314.0
2011-08-03,7400,7400,7300,7370,25780,59891.0,8126314.0
2011-08-04,7440,7440,7280,7320,28280,59485.0,8126314.0
2011-08-05,7050,7190,6950,7150,21960,58103.0,8126314.0
2011-08-08,7000,7290,6600,6830,18050,55503.0,8126314.0
2011-08-09,6550,6820,6150,6330,22168,51440.0,8126314.0
2011-08-10,6540,6590,6430,6490,17340,52740.0,8126314.0
2011-08-11,6350,6470,6230,6420,20714,52171.0,8126314.0
2011-08-12,6570,6770,6430,6550,16750,53227.0,8126314.0
2011-08-16,6590,6870,6590,6780,7681,55096.0,8126314.0
2011-08-17,6830,6830,6780,6820,2780,55421.0,8126314.0
2011-08-18,6840,6840,6590,6790,5230,55178.0,8126314.0
2011-08-19,6460,6810,6450,6710,8210,54528.0,8126314.0
2011-08-22,6500,6900,6500,6550,53145,53227.0,8126314.0
2011-08-23,6650,6740,6500,6550,18565,53227.0,8126314.0
2011-08-24,6580,6700,6460,6570,16280,53390.0,8126314.0
2011-08-25,6600,6650,6500,6600,800,53634.0,8126314.0
2011-08-26,6590,6590,6350,6550,4680,53227.0,8126314.0
2011-08-29,6650,6660,6480,6590,30070,53552.0,8126314.0
2011-08-30,6600,6640,6510,6600,11650,53634.0,8126314.0
2011-08-31,6620,6630,6590,6630,11210,53877.0,8126314.0
2011-09-01,6650,6700,6600,6660,19400,54121.0,8126314.0
2011-09-02,6680,6750,6570,6660,4420,54121.0,8126314.0
2011-09-05,6520,6750,6510,6690,8970,54365.0,8126314.0
2011-09-06,6530,6680,6470,6620,9440,53796.0,8126314.0
2011-09-07,6710,6710,6600,6640,8559,53959.0,8126314.0
2011-09-08,6770,6770,6640,6740,7510,54771.0,8126314.0
2011-09-09,6740,6790,6680,6790,6980,55178.0,8126314.0
2011-09-14,6780,6780,6650,6720,5660,54609.0,8126314.0
2011-09-15,6810,6810,6570,6600,41430,53634.0,8126314.0
2011-09-16,6690,6690,6590,6590,14030,53552.0,8126314.0
2011-09-19,6590,6660,6540,6600,12470,53634.0,8126314.0
2011-09-20,6510,6600,6500,6530,15961,53065.0,8126314.0
2011-09-21,6530,6630,6510,6630,6900,53877.0,8126314.0
2011-09-22,6620,6620,6500,6590,7390,53552.0,8126314.0
2011-09-23,6510,6560,6410,6500,17490,52821.0,8126314.0
2011-09-26,6500,6500,6000,6390,19580,51927.0,8126314.0
2011-09-27,6500,6500,6280,6360,21625,51683.0,8126314.0
2011-09-28,6510,6510,6300,6360,15690,51683.0,8126314.0
2011-09-29,6210,6340,6200,6340,16271,51521.0,8126314.0
2011-09-30,6420,6450,6270,6450,3417,52415.0,8126314.0
2011-10-04,6290,6290,6150,6290,5820,51115.0,8126314.0
2011-10-05,6410,6410,6160,6290,7380,51115.0,8126314.0
2011-10-06,6290,6450,6250,6290,6880,51115.0,8126314.0
2011-10-07,6290,6350,6270,6320,8008,51358.0,8126314.0
2011-10-10,6320,6340,6290,6320,8690,51358.0,8126314.0
2011-10-11,6350,6370,6320,6320,17892,51358.0,8126314.0
2011-10-12,6320,6350,6290,6300,3490,51196.0,8126314.0
2011-10-13,6350,6460,6310,6460,9200,52496.0,8126314.0
2011-10-14,6500,6550,6320,6420,5842,52171.0,8126314.0
2011-10-17,6430,6500,6360,6450,6730,52415.0,8126314.0
2011-10-18,6350,6390,6350,6390,1460,51927.0,8126314.0
2011-10-19,6440,6440,6310,6330,9988,51440.0,8126314.0
2011-10-20,6320,6350,6280,6280,14740,51033.0,8126314.0
2011-10-21,6320,6320,6270,6310,1960,51277.0,8126314.0
2011-10-24,6360,6470,6320,6410,19243,52090.0,8126314.0
2011-10-25,6450,6470,6400,6410,4670,52090.0,8126314.0
2011-10-26,6350,6530,6350,6490,2160,52740.0,8126314.0
2011-10-27,6500,6540,6440,6490,5835,52740.0,8126314.0
2011-10-28,6510,6550,6440,6530,9850,53065.0,8126314.0
2011-10-31,6530,6560,6500,6540,14700,53146.0,8126314.0
2011-11-01,6490,6700,6490,6700,7250,54446.0,8126314.0
2011-11-02,6650,6650,6500,6650,1540,54040.0,8126314.0
2011-11-03,6700,6700,6580,6680,15840,54284.0,8126314.0
2011-11-04,6700,6790,6700,6770,10080,55015.0,8126314.0
2011-11-07,6800,6900,6600,6890,4751,55990.0,8126314.0
2011-11-08,6890,6940,6760,6900,8530,56072.0,8126314.0
2011-11-09,6910,7000,6810,6890,5830,55990.0,8126314.0
2011-11-10,6750,6780,6630,6740,2831,54771.0,8126314.0
2011-11-11,6860,6880,6660,6760,3150,54934.0,8126314.0
2011-11-14,6800,6870,6550,6820,9700,55421.0,8126314.0
2011-11-15,6820,6830,6750,6830,7450,55503.0,8126314.0
2011-11-16,6820,6880,6790,6840,34520,55584.0,8126314.0
2011-11-17,6720,6780,6710,6750,13030,54853.0,8126314.0
2011-11-18,6800,6800,6650,6790,22410,55178.0,8126314.0
2011-11-21,6680,6900,6680,6900,1850,56072.0,8126314.0
2011-11-22,6890,6930,6800,6880,1980,55909.0,8126314.0
2011-11-23,6990,6990,6690,6850,6960,55665.0,8126314.0
2011-11-24,6760,6850,6720,6800,3460,55259.0,8126314.0
2011-11-25,6660,6830,6660,6680,3510,54284.0,8126314.0
2011-11-28,6610,6750,6610,6730,1690,54690.0,8126314.0
2011-11-29,6730,6800,6730,6790,290,55178.0,8126314.0
2011-11-30,6740,6750,6700,6740,400,54771.0,8126314.0
2011-12-01,6860,6860,6660,6760,6600,54934.0,8126314.0
2011-12-02,6720,6800,6680,6800,60800,55259.0,8126314.0
2011-12-05,6800,6870,6760,6790,68940,55178.0,8126314.0
2011-12-06,6790,6880,6790,6800,3440,55259.0,8126314.0
2011-12-07,6810,7050,6810,7020,17950,57047.0,8126314.0
2011-12-08,7190,7200,7000,7130,41090,57941.0,8126314.0
2011-12-09,7130,7150,7020,7140,6000,58022.0,8126314.0
2011-12-12,7270,7300,7040,7160,4426,58184.0,8126314.0
2011-12-13,7120,7300,7030,7280,108600,59160.0,8126314.0
2011-12-14,7280,7280,7160,7200,1710,58509.0,8126314.0
2011-12-15,7270,7270,7030,7050,3750,57291.0,8126314.0
2011-12-16,7300,7720,7200,7490,63930,60866.0,8126314.0
2011-12-19,7470,7980,7230,7590,70787,61679.0,8126314.0
2011-12-20,7590,7910,7590,7750,29029,62979.0,8126314.0
2011-12-21,7750,7910,7660,7770,25610,63141.0,8126314.0
2011-12-22,7620,7810,7500,7740,9862,62898.0,8126314.0
2011-12-23,7560,7870,7500,7740,67060,62898.0,8126314.0
2011-12-26,7620,7690,7570,7670,58226,62329.0,8126314.0
2011-12-27,7650,7650,7420,7640,35770,62085.0,8126314.0
2011-12-28,7800,7800,7560,7750,6439,62979.0,8126314.0
2011-12-29,8080,8080,7630,7780,10762,63223.0,8126314.0
2012-01-02,7780,7800,7600,7730,10090,62816.0,8126314.0
2012-01-03,7660,7660,7450,7450,16733,60541.0,8126314.0
2012-01-04,7430,7800,7360,7800,14780,63385.0,8126314.0
2012-01-05,7890,7890,7600,7790,8501,63304.0,8126314.0
2012-01-06,7790,7790,7600,7620,4563,61923.0,8126314.0
2012-01-09,7770,7770,7410,7690,8010,62491.0,8126314.0
2012-01-10,7750,7750,7530,7540,5970,61272.0,8126314.0
2012-01-11,7480,7620,7330,7620,2440,61923.0,8126314.0
2012-01-12,7450,7590,7400,7450,7104,60541.0,8126314.0
2012-01-13,7490,7550,7340,7450,16530,60541.0,8126314.0
2012-01-16,7590,7590,7320,7450,1710,60541.0,8126314.0
2012-01-17,7290,7500,7250,7460,6801,60622.0,8126314.0
2012-01-18,7450,7490,7340,7370,3120,59891.0,8126314.0
2012-01-19,7450,7490,7300,7490,4600,60866.0,8126314.0
2012-01-20,7350,7530,7310,7470,4830,60704.0,8126314.0
2012-01-25,7410,7490,7360,7360,990,59810.0,8126314.0
2012-01-26,7300,7500,7290,7350,8590,59728.0,8126314.0
2012-01-27,7410,7440,7280,7440,3158,60460.0,8126314.0
2012-01-30,7440,7440,7300,7400,2320,60135.0,8126314.0
2012-01-31,7390,7400,7330,7370,1400,59891.0,8126314.0
2012-02-01,7420,7530,7310,7380,11975,59972.0,8126314.0
2012-02-02,7500,7500,7380,7490,5631,60866.0,8126314.0
2012-02-03,7580,7580,7450,7550,2841,61354.0,8126314.0
2012-02-06,7540,7540,7410,7500,3490,60947.0,8126314.0
2012-02-07,7500,7500,7380,7450,9810,60541.0,8126314.0
2012-02-08,7450,7500,7380,7490,14268,60866.0,8126314.0
2012-02-09,7490,7580,7380,7550,17470,61354.0,8126314.0
2012-02-10,7550,7550,7430,7460,4930,60622.0,8126314.0
2012-02-13,7460,7500,7410,7450,3980,60541.0,8126314.0
2012-02-14,7460,7480,7410,7470,3062,60704.0,8126314.0
2012-02-15,7490,7500,7420,7450,13150,60541.0,8126314.0
2012-02-16,7500,7500,7420,7430,16806,60379.0,8126314.0
2012-02-17,7500,7500,7400,7500,9941,60947.0,8126314.0
2012-02-20,7420,7560,7400,7500,11630,60947.0,8126314.0
2012-02-21,7500,7540,7380,7440,12230,60460.0,8126314.0
2012-02-22,7490,7490,7400,7460,3870,60622.0,8126314.0
2012-02-23,7440,7460,7380,7460,19524,60622.0,8126314.0
2012-02-24,7460,8570,7440,8570,294214,69643.0,8126314.0
2012-02-27,8700,9690,8570,8630,420104,70130.0,8126314.0
2012-02-28,8890,8890,8160,8580,128675,69724.0,8126314.0
2012-02-29,8870,8950,8450,8460,62124,68749.0,8126314.0
2012-03-02,8360,8450,8150,8150,72215,66229.0,8126314.0
2012-03-05,8270,8280,7930,7990,64127,64929.0,8126314.0
2012-03-06,7970,7980,7740,7810,54945,63467.0,8126314.0
2012-03-07,7800,7950,7710,7950,41360,64604.0,8126314.0
2012-03-08,8000,8220,7880,8190,32776,66555.0,8126314.0
2012-03-09,8250,8280,8040,8200,18793,66636.0,8126314.0
2012-03-12,8200,8270,8080,8230,10507,66880.0,8126314.0
2012-03-13,8150,8200,7960,7960,11960,64685.0,8126314.0
2012-03-14,8160,9150,8160,9050,1169780,73543.0,8126314.0
2012-03-15,9140,9160,8650,8800,254865,71512.0,8126314.0
2012-03-16,8800,8950,8600,8660,114876,70374.0,8126314.0
2012-03-19,8710,8880,8510,8600,118614,69886.0,8126314.0
2012-03-20,8620,8650,8400,8600,103830,69886.0,8126314.0
2012-03-21,8570,8950,8500,8790,87070,71430.0,8126314.0
2012-03-22,8790,8890,8500,8500,49704,69074.0,8126314.0
2012-03-23,8480,8480,8360,8430,50495,68505.0,8126314.0
2012-03-26,8430,8480,8120,8400,91658,68261.0,8126314.0
2012-03-27,8550,8550,8200,8450,31191,68667.0,8126314.0
2012-03-28,8200,8400,8200,8360,21015,67936.0,8126314.0
2012-03-29,8250,8480,8210,8220,13770,66798.0,8126314.0
2012-03-30,8210,8350,8190,8290,18057,67367.0,8126314.0
2012-04-02,8400,8430,8200,8230,27002,66880.0,8126314.0
2012-04-03,8250,8340,8130,8210,27400,66717.0,8126314.0
2012-04-04,8120,8280,8000,8200,24650,66636.0,8126314.0
2012-04-05,8160,8160,8000,8050,14642,65417.0,8126314.0
2012-04-06,8050,8170,8000,8120,25367,65986.0,8126314.0
2012-04-09,8120,8120,7900,7900,29870,64198.0,8126314.0
2012-04-10,7900,8140,7800,7810,28121,63467.0,8126314.0
2012-04-12,7770,7840,7660,7740,18660,62898.0,8126314.0
2012-04-13,7840,8100,7710,8090,20840,65742.0,8126314.0
2012-04-16,8250,8250,8010,8120,6070,65986.0,8126314.0
2012-04-17,7960,8120,7960,8050,4910,65417.0,8126314.0
2012-04-18,8100,8200,8030,8110,11320,65904.0,8126314.0
2012-04-19,7970,8190,7970,8160,17294,66311.0,8126314.0
2012-04-20,8160,8200,8060,8160,8391,66311.0,8126314.0
2012-04-23,8060,8190,7900,7920,19435,64360.0,8126314.0
2012-04-24,7830,7940,7740,7740,14610,62898.0,8126314.0
2012-04-25,7850,8100,7740,8080,13912,65661.0,8126314.0
2012-04-26,8010,8120,7900,8080,35590,65661.0,8126314.0
2012-04-27,8130,8130,7860,8100,19342,65823.0,8126314.0
2012-04-30,7980,8050,7870,7900,12540,64198.0,8126314.0
2012-05-02,8000,8000,7830,7950,9930,64604.0,8126314.0
2012-05-03,8070,8070,7860,7860,8090,63873.0,8126314.0
2012-05-04,7830,7900,7810,7860,12079,63873.0,8126314.0
2012-05-07,7800,8000,7750,7840,8550,63710.0,8126314.0
2012-05-08,7840,7950,7730,7950,12121,64604.0,8126314.0
2012-05-09,7990,8000,7830,7890,5759,64117.0,8126314.0
2012-05-10,7890,8100,7860,8040,10910,65336.0,8126314.0
2012-05-11,8030,8100,7900,7950,6120,64604.0,8126314.0
2012-05-14,7820,7870,7660,7850,11480,63792.0,8126314.0
2012-05-15,7850,7850,7690,7700,11170,62573.0,8126314.0
2012-05-16,7740,7740,7550,7640,13830,62085.0,8126314.0
2012-05-17,7520,7800,7520,7800,6530,63385.0,8126314.0
2012-05-18,7780,7780,7470,7500,10680,60947.0,8126314.0
2012-05-21,7460,7680,7460,7660,4820,62248.0,8126314.0
2012-05-22,7660,7790,7600,7730,7467,62816.0,8126314.0
2012-05-23,7730,7770,7700,7760,12208,63060.0,8126314.0
2012-05-24,7940,7940,7510,7790,5710,63304.0,8126314.0
2012-05-25,7770,7820,7730,7820,8080,63548.0,8126314.0
2012-05-29,7900,7900,7710,7850,7340,63792.0,8126314.0
2012-05-30,7970,7970,7710,7850,2750,63792.0,8126314.0
2012-05-31,7770,7830,7710,7770,4571,63141.0,8126314.0
2012-06-01,7770,7830,7730,7800,4080,63385.0,8126314.0
2012-06-04,7710,7730,7560,7710,20330,62654.0,8126314.0
2012-06-05,7560,7810,7520,7620,5110,61923.0,8126314.0
2012-06-07,7800,7850,7600,7800,3480,63385.0,8126314.0
2012-06-08,7870,7970,7770,7900,14960,64198.0,8126314.0
2012-06-11,7900,7950,7810,7830,9686,63629.0,8126314.0
2012-06-12,7900,7950,7900,7940,32080,64523.0,8126314.0
2012-06-13,7860,7950,7820,7840,4251,63710.0,8126314.0
2012-06-14,7770,7950,7770,7910,2191,64279.0,8126314.0
2012-06-15,7840,7900,7780,7860,2251,63873.0,8126314.0
2012-06-18,7950,8080,7930,8020,17971,65173.0,8126314.0
2012-06-19,8020,8110,7940,8050,14517,65417.0,8126314.0
2012-06-20,8100,8100,8000,8000,7344,65011.0,8126314.0
2012-06-21,8030,8030,7900,7970,6860,64767.0,8126314.0
2012-06-22,7850,8030,7850,8030,7200,65254.0,8126314.0
2012-06-25,8050,8050,7920,7990,1995,64929.0,8126314.0
2012-06-26,7940,7990,7920,7980,2350,64848.0,8126314.0
2012-06-27,7960,8100,7920,8020,5611,65173.0,8126314.0
2012-06-28,8120,8120,7860,7870,5230,63954.0,8126314.0
2012-06-29,7990,7990,7860,7950,4290,64604.0,8126314.0
2012-07-02,8000,8000,7850,7950,4140,64604.0,8126314.0
2012-07-03,7970,8000,7900,8000,14880,65011.0,8126314.0
2012-07-04,8000,8050,7950,8010,72826,65092.0,8126314.0
2012-07-05,8100,8640,8090,8250,85252,67042.0,8126314.0
2012-07-06,8330,8330,8030,8160,28870,66311.0,8126314.0
2012-07-09,8160,8160,8010,8050,7290,65417.0,8126314.0
2012-07-10,8000,8100,7950,8050,8010,65417.0,8126314.0
2012-07-11,7960,8050,7960,8020,6940,65173.0,8126314.0
2012-07-12,8050,8350,7960,8210,44337,66717.0,8126314.0
2012-07-13,8200,8300,7980,8230,18995,66880.0,8126314.0
2012-07-16,8290,8290,8170,8250,34800,67042.0,8126314.0
2012-07-17,8280,8280,8120,8160,10880,66311.0,8126314.0
2012-07-18,8180,8180,7860,7940,22460,64523.0,8126314.0
2012-07-19,8000,8000,7910,7960,6130,64685.0,8126314.0
2012-07-20,7970,8050,7910,8020,3479,65173.0,8126314.0
2012-07-23,7960,8040,7790,8020,10580,65173.0,8126314.0
2012-07-24,7840,8020,7840,7980,5570,64848.0,8126314.0
2012-07-25,7830,8100,7830,8020,1941,65173.0,8126314.0
2012-07-26,8090,8090,7890,8000,2111,65011.0,8126314.0
2012-07-27,7880,8070,7850,8020,7330,65173.0,8126314.0
2012-07-30,7980,8050,7870,7870,8850,63954.0,8126314.0
2012-07-31,7850,7900,7800,7870,13860,63954.0,8126314.0
2012-08-01,7830,7900,7810,7870,7970,63954.0,8126314.0
2012-08-02,7900,7930,7820,7930,6680,64442.0,8126314.0
2012-08-03,7870,7950,7850,7950,5960,64604.0,8126314.0
2012-08-06,7960,7960,7750,7910,11471,64279.0,8126314.0
2012-08-07,7830,7910,7820,7900,5141,64198.0,8126314.0
2012-08-08,7860,7910,7840,7910,4344,64279.0,8126314.0
2012-08-09,7830,7900,7800,7870,12017,63954.0,8126314.0
2012-08-10,7870,7910,7800,7870,11363,63954.0,8126314.0
2012-08-13,7930,7930,7800,7850,11780,63792.0,8126314.0
2012-08-14,7820,7860,7750,7820,15494,63548.0,8126314.0
2012-08-16,7800,7810,7740,7790,16980,63304.0,8126314.0
2012-08-17,7790,7790,7730,7730,10467,62816.0,8126314.0
2012-08-20,7730,7820,7720,7820,7010,63548.0,8126314.0
2012-08-21,7850,7980,7850,7960,63451,64685.0,8126314.0
2012-08-22,7980,7980,7850,7900,16150,64198.0,8126314.0
2012-08-23,7900,7900,7780,7840,18430,63710.0,8126314.0
2012-08-24,7800,7830,7750,7790,10951,63304.0,8126314.0
2012-08-27,7750,7800,7740,7780,10750,63223.0,8126314.0
2012-08-28,7780,7790,7750,7780,5955,63223.0,8126314.0
2012-08-29,7750,7830,7740,7780,7172,63223.0,8126314.0
2012-08-30,7810,7810,7720,7750,6710,62979.0,8126314.0
2012-08-31,7780,7780,7700,7760,2470,63060.0,8126314.0
2012-09-03,7780,7780,7600,7680,18097,62410.0,8126314.0
2012-09-04,7680,7730,7680,7700,5110,62573.0,8126314.0
2012-09-05,7740,7740,7610,7650,4180,62166.0,8126314.0
2012-09-06,7600,7830,7580,7690,18021,62491.0,8126314.0
2012-09-07,7790,7800,7670,7710,2700,62654.0,8126314.0
2012-09-10,7660,7740,7650,7700,6408,62573.0,8126314.0
2012-09-11,7700,7960,7690,7740,8040,62898.0,8126314.0
2012-09-12,7740,7760,7680,7750,6160,62979.0,8126314.0
2012-09-13,7750,7770,7670,7750,3590,62979.0,8126314.0
2012-09-14,7800,7850,7750,7800,15980,63385.0,8126314.0
2012-09-17,7750,7840,7750,7750,11351,62979.0,8126314.0
2012-09-18,7700,7780,7700,7780,5569,63223.0,8126314.0
2012-09-19,7790,7800,7700,7750,6007,62979.0,8126314.0
2012-09-20,7730,7780,7710,7710,3393,62654.0,8126314.0
2012-09-21,7710,7770,7700,7760,8851,63060.0,8126314.0
2012-09-24,7770,7770,7680,7720,8992,62735.0,8126314.0
2012-09-25,7710,7840,7690,7810,8522,63467.0,8126314.0
2012-09-26,7800,7800,7670,7680,4754,62410.0,8126314.0
2012-09-27,7680,7720,7660,7700,5680,62573.0,8126314.0
2012-09-28,7730,7790,7690,7690,1815,62491.0,8126314.0
2012-10-02,7680,7760,7650,7650,6120,62166.0,8126314.0
2012-10-04,7660,7700,7630,7650,5209,62166.0,8126314.0
2012-10-05,7650,7680,7640,7680,8440,62410.0,8126314.0
2012-10-08,7690,7730,7690,7730,10480,62816.0,8126314.0
2012-10-09,7700,7740,7650,7740,8465,62898.0,8126314.0
2012-10-10,7680,7710,7640,7710,3090,62654.0,8126314.0
2012-10-11,7680,7710,7670,7700,3040,62573.0,8126314.0
2012-10-12,7660,7680,7600,7680,7989,62410.0,8126314.0
2012-10-15,7630,7680,7590,7600,8395,61760.0,8126314.0
2012-10-16,7570,7640,7510,7600,6200,61760.0,8126314.0
2012-10-17,7620,7630,7570,7620,8351,61923.0,8126314.0
2012-10-18,7620,7620,7510,7570,7620,61516.0,8126314.0
2012-10-19,7570,7570,7480,7480,7143,60785.0,8126314.0
2012-10-22,7450,7480,7360,7420,4930,60297.0,8126314.0
2012-10-23,7420,7550,7410,7520,3621,61110.0,8126314.0
2012-10-24,7520,7520,7460,7500,798,60947.0,8126314.0
2012-10-25,7500,7500,7430,7480,900,60785.0,8126314.0
2012-10-26,7430,7450,7360,7360,4972,59810.0,8126314.0
2012-10-29,7350,7370,7250,7290,6515,59241.0,8126314.0
2012-10-30,7290,7390,7260,7320,1460,59485.0,8126314.0
2012-10-31,7300,7430,7300,7430,8010,60379.0,8126314.0
2012-11-01,7470,7470,7270,7400,6060,60135.0,8126314.0
2012-11-02,7430,7500,7350,7500,2370,60947.0,8126314.0
2012-11-05,7450,7500,7450,7480,7010,60785.0,8126314.0
2012-11-06,7500,7500,7310,7380,7680,59972.0,8126314.0
2012-11-07,7390,7400,7330,7400,5612,60135.0,8126314.0
2012-11-08,7350,7380,7270,7380,2094,59972.0,8126314.0
2012-11-09,7380,7430,7290,7410,1930,60216.0,8126314.0
2012-11-12,7360,7380,7290,7380,1230,59972.0,8126314.0
2012-11-13,7250,7310,7250,7300,9461,59322.0,8126314.0
2012-11-14,7320,7320,7200,7300,12950,59322.0,8126314.0
2012-11-15,7200,7300,7200,7290,22780,59241.0,8126314.0
2012-11-16,7260,7410,7260,7280,4711,59160.0,8126314.0
2012-11-19,7280,7280,7250,7280,11410,59160.0,8126314.0
2012-11-20,7280,7350,7280,7290,23490,59241.0,8126314.0
2012-11-21,7300,7340,7300,7310,10081,59403.0,8126314.0
2012-11-22,7360,7360,7260,7300,4720,59322.0,8126314.0
2012-11-23,7300,7300,7270,7300,1230,59322.0,8126314.0
2012-11-26,7280,7320,7260,7290,5080,59241.0,8126314.0
2012-11-27,7310,7390,7300,7300,6330,59322.0,8126314.0
2012-11-28,7340,7380,7290,7320,1855,59485.0,8126314.0
2012-11-29,7320,7320,7280,7300,10670,59322.0,8126314.0
2012-11-30,7300,7300,7280,7300,2594,59322.0,8126314.0
2012-12-03,7310,7320,7240,7280,6919,59160.0,8126314.0
2012-12-04,7300,7300,7260,7280,2490,59160.0,8126314.0
2012-12-05,7280,7290,7200,7200,5620,58509.0,8126314.0
2012-12-06,7220,7250,7200,7200,5040,58509.0,8126314.0
2012-12-07,7200,7200,7150,7200,6363,58509.0,8126314.0
2012-12-10,7190,7210,7150,7170,7806,58266.0,8126314.0
2012-12-11,7150,7200,7100,7190,7860,58428.0,8126314.0
2012-12-12,7150,7200,7140,7190,3320,58428.0,8126314.0
2012-12-13,7150,7200,7100,7190,4666,58428.0,8126314.0
2012-12-14,7160,7190,7150,7190,1374,58428.0,8126314.0
2012-12-17,7160,7190,7100,7150,3911,58103.0,8126314.0
2012-12-18,7150,7190,7090,7150,2887,58103.0,8126314.0
2012-12-20,7150,7160,7050,7150,6452,58103.0,8126314.0
2012-12-21,7150,7170,7110,7160,2260,58184.0,8126314.0
2012-12-24,7150,7170,7130,7170,2010,58266.0,8126314.0
2012-12-26,7090,7200,7090,7180,6381,58347.0,8126314.0
2012-12-27,7180,7180,7150,7170,1601,58266.0,8126314.0
2012-12-28,7150,7210,7150,7210,2450,58591.0,8126314.0
2013-01-02,7210,7210,7170,7200,3120,58509.0,8126314.0
2013-01-03,7200,7230,7160,7200,5590,58509.0,8126314.0
2013-01-04,7200,7210,7150,7200,5340,58509.0,8126314.0
2013-01-07,7180,7250,7180,7230,7300,58753.0,8126314.0
2013-01-08,7180,7230,7160,7200,5185,58509.0,8126314.0
2013-01-09,7150,7200,7130,7200,7180,58509.0,8126314.0
2013-01-10,7190,7190,7170,7180,1161,58347.0,8126314.0
2013-01-11,7180,7210,7160,7210,4262,58591.0,8126314.0
2013-01-14,7230,7230,7120,7170,3300,58266.0,8126314.0
2013-01-15,7170,7180,7120,7170,8060,58266.0,8126314.0
2013-01-16,7180,7180,7120,7150,2980,58103.0,8126314.0
2013-01-17,7150,7150,7110,7150,2120,58103.0,8126314.0
2013-01-18,7120,7150,7100,7150,2521,58103.0,8126314.0
2013-01-21,7120,7180,7110,7160,2274,58184.0,8126314.0
2013-01-22,7160,7160,7100,7150,1616,58103.0,8126314.0
2013-01-23,7120,7150,7120,7140,1660,58022.0,8126314.0
2013-01-24,7130,7130,7050,7100,4951,57697.0,8126314.0
2013-01-25,7100,7120,7070,7110,5910,57778.0,8126314.0
2013-01-28,7050,7100,7050,7100,4829,57697.0,8126314.0
2013-01-29,7050,7100,7020,7050,4111,57291.0,8126314.0
2013-01-30,7050,7060,7000,7040,5855,57209.0,8126314.0
2013-01-31,7040,7080,7000,7080,2740,57534.0,8126314.0
2013-02-01,7060,7070,7010,7070,5206,57453.0,8126314.0
2013-02-04,7150,7150,7060,7100,680,57697.0,8126314.0
2013-02-05,7100,7100,7020,7040,4124,57209.0,8126314.0
2013-02-06,7010,7060,7010,7050,2565,57291.0,8126314.0
2013-02-07,7050,7090,7040,7090,664,57616.0,8126314.0
2013-02-08,7090,7140,7080,7140,4480,58022.0,8126314.0
2013-02-12,7120,7150,7100,7130,1050,57941.0,8126314.0
2013-02-13,7140,7140,7060,7120,4651,57859.0,8126314.0
