한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-24,131000,134500,130500,134000,3645,87797.0,655200.0
2018-12-26,133000,135000,130000,134000,4319,87797.0,655200.0
2018-12-27,134000,136000,132000,134000,2495,87797.0,655200.0
2018-12-28,134000,135500,132000,134500,2301,88124.0,655200.0
2019-01-02,136000,136000,128500,128500,6390,84193.0,655200.0
2019-01-03,129000,134500,128500,129500,4998,84848.0,655200.0
2019-01-04,128000,131000,126500,131000,3090,85831.0,655200.0
2019-01-07,132000,134500,131000,134500,4337,88124.0,655200.0
2019-01-08,134500,145000,134500,140000,11174,91728.0,655200.0
2019-01-09,140500,143000,139000,140500,4720,92056.0,655200.0
2019-01-10,141000,143500,138500,138500,2813,90745.0,655200.0
2019-01-11,140500,146500,138000,146500,6612,95987.0,655200.0
2019-01-14,148000,150500,144500,147500,6813,96642.0,655200.0
2019-01-15,147500,150500,146000,149500,4816,97952.0,655200.0
2019-01-16,149500,175500,149500,160500,39649,105160.0,655200.0
2019-01-17,167000,170000,155000,157000,29683,102866.0,655200.0
2019-01-18,157500,163500,155000,163000,9138,106798.0,655200.0
2019-01-21,164000,164000,158500,159500,5377,104504.0,655200.0
2019-01-22,159500,166000,158500,159500,9520,104504.0,655200.0
2019-01-23,159500,162000,157000,160500,6599,105160.0,655200.0
2019-01-24,164000,165000,156500,157000,6532,102866.0,655200.0
2019-01-25,156500,158000,154500,156500,5057,102539.0,655200.0
2019-01-28,155500,158000,153000,154000,5536,100901.0,655200.0
2019-01-29,155000,155000,149000,150500,6334,98608.0,655200.0
2019-01-30,150500,161500,150500,156000,16069,102211.0,655200.0
2019-01-31,160000,160500,155000,158500,4321,103849.0,655200.0
2019-02-01,160000,165500,157500,164000,10501,107453.0,655200.0
2019-02-07,169500,172000,166000,168500,10667,110401.0,655200.0
2019-02-08,168000,168500,163500,164500,8086,107780.0,655200.0
2019-02-11,165500,166000,160500,162000,4879,106142.0,655200.0
2019-02-12,160500,163000,159000,161500,4514,105815.0,655200.0
2019-02-13,162000,163500,159000,163000,3927,106798.0,655200.0
2019-02-14,163000,163000,155500,159000,4267,104177.0,655200.0
2019-02-15,159500,160000,156500,157500,2452,103194.0,655200.0
2019-02-18,158000,159500,157500,158500,1778,103849.0,655200.0
2019-02-19,160000,163500,158500,159000,4170,104177.0,655200.0
2019-02-20,161000,161500,155000,157000,3105,102866.0,655200.0
2019-02-21,158000,158000,149000,151500,11142,99263.0,655200.0
2019-02-22,152000,154500,151500,152500,4414,99918.0,655200.0
2019-02-25,154500,155000,150000,150500,3406,98608.0,655200.0
2019-02-26,151000,155500,150500,153000,3511,100246.0,655200.0
2019-02-27,155000,155000,150500,152000,3158,99590.0,655200.0
2019-02-28,153000,153000,134000,135000,15154,88452.0,655200.0
2019-03-04,129500,132000,127000,129500,18932,84848.0,655200.0
2019-03-05,129500,131500,128500,131000,5538,85831.0,655200.0
2019-03-06,129000,131500,129000,130000,2682,85176.0,655200.0
2019-03-07,131500,131500,126500,129000,4482,84521.0,655200.0
2019-03-08,127500,129000,126500,127500,2344,83538.0,655200.0
2019-03-11,127000,127500,121000,123500,6953,80917.0,655200.0
2019-03-12,124000,125500,122000,124500,4301,81572.0,655200.0
2019-03-13,124500,124500,122500,123000,2950,80590.0,655200.0
2019-03-14,122500,124500,122500,124000,2907,81245.0,655200.0
2019-03-15,124500,124500,118000,120500,8323,78952.0,655200.0
2019-03-18,121000,124500,121000,124000,3029,81245.0,655200.0
2019-03-19,123000,125000,123000,124000,1985,81245.0,655200.0
2019-03-20,124000,124000,121500,123000,1451,80590.0,655200.0
2019-03-21,124000,124000,121000,122000,1658,79934.0,655200.0
2019-03-22,122500,123000,119500,121000,2340,79279.0,655200.0
2019-03-25,118500,120000,118000,119500,3724,78296.0,655200.0
2019-03-26,119000,122000,119000,121000,1347,79279.0,655200.0
2019-03-27,121000,121000,119000,119000,1645,77969.0,655200.0
2019-03-28,119000,119000,116500,117000,3399,76658.0,655200.0
2019-03-29,117000,123500,116500,122500,3500,80262.0,655200.0
2019-04-01,122500,125000,122000,123500,2124,80917.0,655200.0
2019-04-02,124500,124500,121500,122500,1346,80262.0,655200.0
2019-04-03,122500,125000,122000,123500,1724,80917.0,655200.0
2019-04-04,124000,124000,121000,122000,1982,79934.0,655200.0
2019-04-05,121500,127000,120500,126000,4416,82555.0,655200.0
