비상교육(100220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-18,7770,7850,7700,7730,12303,100465.0,12996741.0
2018-09-19,7730,7800,7600,7600,9447,98775.0,12996741.0
2018-09-20,7670,7700,7560,7560,13364,98255.0,12996741.0
2018-09-21,7640,7640,7560,7570,4427,98385.0,12996741.0
2018-09-27,7640,7650,7580,7630,7494,99165.0,12996741.0
2018-09-28,7670,7670,7590,7610,7098,98905.0,12996741.0
2018-10-01,7670,7830,7620,7680,18219,99815.0,12996741.0
2018-10-02,7690,7750,7660,7750,18335,100725.0,12996741.0
2018-10-04,7800,7800,7600,7770,18593,100985.0,12996741.0
2018-10-05,7760,7800,7530,7640,16968,99295.0,12996741.0
2018-10-08,7640,7710,7600,7690,5175,99945.0,12996741.0
2018-10-10,7710,7710,7540,7600,9186,98775.0,12996741.0
2018-10-11,7000,7550,6930,7020,64051,91237.0,12996741.0
2018-10-12,6850,7010,6850,7000,23201,90977.0,12996741.0
2018-10-15,7090,7340,6980,7240,9342,94096.0,12996741.0
2018-10-16,7140,7390,7140,7240,8068,94096.0,12996741.0
2018-10-17,7310,7530,7240,7490,11170,97346.0,12996741.0
2018-10-18,7470,7500,7310,7310,8334,95006.0,12996741.0
2018-10-19,7370,7370,6990,7260,27191,94356.0,12996741.0
2018-10-22,7350,7500,7120,7350,11871,95526.0,12996741.0
2018-10-23,7400,7440,7050,7270,7785,94486.0,12996741.0
2018-10-24,7160,7270,7080,7180,7959,93317.0,12996741.0
2018-10-25,7100,7450,6910,7260,25415,94356.0,12996741.0
2018-10-26,7440,7440,7000,7120,8932,92537.0,12996741.0
2018-10-29,6910,7100,6900,6920,6763,89937.0,12996741.0
2018-10-30,6500,6990,6500,6890,8590,89548.0,12996741.0
2018-10-31,6890,7120,6890,7120,14397,92537.0,12996741.0
2018-11-01,7130,7310,7100,7100,5868,92277.0,12996741.0
2018-11-02,7250,7300,7170,7290,7684,94746.0,12996741.0
2018-11-05,7270,7270,7010,7080,7858,92017.0,12996741.0
2018-11-06,7080,7130,6970,7120,3743,92537.0,12996741.0
2018-11-07,7130,7190,7000,7000,4588,90977.0,12996741.0
2018-11-08,7000,7180,7000,7070,3941,91887.0,12996741.0
2018-11-09,7070,7080,6970,7020,8166,91237.0,12996741.0
2018-11-12,7080,7200,6940,7100,17013,92277.0,12996741.0
2018-11-13,7010,7100,6820,6920,12373,89937.0,12996741.0
2018-11-14,6900,7010,6810,6920,4082,89937.0,12996741.0
2018-11-15,6970,7000,6900,6980,5724,90717.0,12996741.0
2018-11-16,7010,7020,6960,6990,6511,90847.0,12996741.0
2018-11-19,7000,7090,6970,6990,12510,90847.0,12996741.0
2018-11-20,6990,7030,6860,6930,15843,90067.0,12996741.0
2018-11-21,6970,6970,6810,6950,11818,90327.0,12996741.0
2018-11-22,7000,7000,6860,6950,6908,90327.0,12996741.0
2018-11-23,6880,6980,6870,6900,7625,89678.0,12996741.0
2018-11-26,6990,6990,6880,6960,6138,90457.0,12996741.0
2018-11-27,6970,7000,6890,6940,7235,90197.0,12996741.0
2018-11-28,6990,7010,6910,6960,20181,90457.0,12996741.0
2018-11-29,7040,7040,6960,7000,18537,90977.0,12996741.0
2018-11-30,7040,7040,6960,6960,8987,90457.0,12996741.0
2018-12-03,7030,7090,6940,7040,23824,91497.0,12996741.0
2018-12-04,7020,7070,6980,7070,13301,91887.0,12996741.0
2018-12-05,7000,7070,6890,6980,25059,90717.0,12996741.0
2018-12-06,7010,7040,6790,6830,49689,88768.0,12996741.0
2018-12-07,6860,6910,6630,6680,22624,86818.0,12996741.0
2018-12-10,6680,6700,6300,6380,47840,82919.0,12996741.0
2018-12-11,6350,6360,6190,6260,25208,81360.0,12996741.0
2018-12-12,6220,6320,6180,6180,28885,80320.0,12996741.0
2018-12-13,6200,6240,6000,6180,42645,80320.0,12996741.0
2018-12-14,6150,6200,6020,6120,30835,79540.0,12996741.0
2018-12-17,6160,6200,6080,6200,23745,80580.0,12996741.0
2018-12-18,6150,6280,6090,6130,26188,79670.0,12996741.0
2018-12-19,6200,6360,6150,6300,25482,81879.0,12996741.0
2018-12-20,6480,6480,6160,6240,22236,81100.0,12996741.0
2018-12-21,6290,6310,6170,6270,14208,81490.0,12996741.0
2018-12-24,6270,6330,6230,6290,21477,81750.0,12996741.0
2018-12-26,6290,6310,6210,6260,22678,81360.0,12996741.0
2018-12-27,6300,6420,6090,6250,10256,81230.0,12996741.0
2018-12-28,6290,6290,6090,6210,23768,80710.0,12996741.0
2019-01-02,6210,6260,6070,6110,17704,79410.0,12996741.0
2019-01-03,6210,6210,5990,6010,20484,78110.0,12996741.0
2019-01-04,5980,6060,5900,6020,19123,78240.0,12996741.0
2019-01-07,6030,6340,6030,6190,26171,80450.0,12996741.0
2019-01-08,6250,6330,6180,6290,10932,81750.0,12996741.0
2019-01-09,6280,6470,6280,6430,24875,83569.0,12996741.0
2019-01-10,6480,6530,6420,6470,13156,84089.0,12996741.0
2019-01-11,6530,6690,6480,6660,25471,86558.0,12996741.0
2019-01-14,6650,6730,6570,6600,20340,85778.0,12996741.0
2019-01-15,6600,6700,6570,6620,10590,86038.0,12996741.0
2019-01-16,6670,6670,6480,6550,8638,85129.0,12996741.0
2019-01-17,6510,6630,6490,6510,14537,84609.0,12996741.0
2019-01-18,6530,6680,6510,6610,12059,85908.0,12996741.0
2019-01-21,6630,7690,6630,6820,435552,88638.0,12996741.0
2019-01-22,6900,6900,6720,6830,34122,88768.0,12996741.0
2019-01-23,6820,6900,6790,6870,21399,89288.0,12996741.0
2019-01-24,6800,6900,6800,6890,23888,89548.0,12996741.0
2019-01-25,6870,6940,6860,6940,14282,90197.0,12996741.0
2019-01-28,6900,7020,6900,6970,31765,90587.0,12996741.0
2019-01-29,6960,7000,6900,6970,14721,90587.0,12996741.0
2019-01-30,6940,6990,6910,6950,12943,90327.0,12996741.0
2019-01-31,6960,7030,6870,6990,33268,90847.0,12996741.0
2019-02-01,6990,7030,6940,6980,14978,90717.0,12996741.0
2019-02-07,7010,7050,6910,6960,12190,90457.0,12996741.0
2019-02-08,6920,7060,6920,7020,28323,91237.0,12996741.0
2019-02-11,7020,7060,6980,7040,9713,91497.0,12996741.0
2019-02-12,7010,7270,7010,7240,36141,94096.0,12996741.0
2019-02-13,7160,7500,7160,7380,49815,95916.0,12996741.0
2019-02-14,7380,7490,7350,7400,19677,96176.0,12996741.0
2019-02-15,7370,7440,7240,7440,25182,96696.0,12996741.0
2019-02-18,7400,7620,7400,7590,38586,98645.0,12996741.0
2019-02-19,7600,7640,7480,7580,18131,98515.0,12996741.0
2019-02-20,7550,7590,7470,7480,17542,97216.0,12996741.0
2019-02-21,7440,7470,7360,7470,16415,97086.0,12996741.0
2019-02-22,7470,7490,7410,7410,10089,96306.0,12996741.0
2019-02-25,7380,7530,7380,7530,20162,97865.0,12996741.0
2019-02-26,7540,7580,7520,7540,13491,97995.0,12996741.0
2019-02-27,7540,7580,7490,7580,12202,98515.0,12996741.0
2019-02-28,7500,7570,7350,7350,22746,95526.0,12996741.0
2019-03-04,7380,7520,7380,7420,7038,96436.0,12996741.0
2019-03-05,7460,7460,7100,7350,57814,95526.0,12996741.0
2019-03-06,7350,7370,7210,7210,12371,93707.0,12996741.0
2019-03-07,7350,7350,7200,7260,3579,94356.0,12996741.0
2019-03-08,7180,7250,7100,7120,12626,92537.0,12996741.0
2019-03-11,7120,7280,7030,7110,15507,92407.0,12996741.0
2019-03-12,7200,7250,7110,7250,5638,94226.0,12996741.0
2019-03-13,7250,7480,7180,7330,17754,95266.0,12996741.0
2019-03-14,7330,7410,7240,7280,15020,94616.0,12996741.0
2019-03-15,7280,7340,7240,7290,13012,94746.0,12996741.0
2019-03-18,7340,7360,7190,7200,19852,93577.0,12996741.0
2019-03-19,7210,7300,7190,7230,6718,93966.0,12996741.0
2019-03-20,7300,7300,7130,7150,8510,92927.0,12996741.0
2019-03-21,7210,7210,7100,7170,11741,93187.0,12996741.0
2019-03-22,7190,7190,7060,7090,11099,92147.0,12996741.0
2019-03-25,7050,7110,6900,6910,23233,89807.0,12996741.0
2019-03-26,6950,6950,6760,6800,38043,88378.0,12996741.0
2019-03-27,6800,6920,6730,6900,15436,89678.0,12996741.0
2019-03-28,6940,6940,6730,6790,17786,88248.0,12996741.0
2019-03-29,6840,7270,6760,7180,36761,93317.0,12996741.0
2019-04-01,7220,7310,7150,7220,15400,93836.0,12996741.0
2019-04-02,7290,7290,7140,7170,6822,93187.0,12996741.0
2019-04-03,7170,7320,7150,7250,23385,94226.0,12996741.0
2019-04-04,7240,7300,7210,7260,8589,94356.0,12996741.0
2019-04-05,7260,7310,7240,7310,5020,95006.0,12996741.0
2019-04-08,7220,7490,7220,7440,39396,96696.0,12996741.0
2019-04-09,7500,7500,7340,7450,15641,96826.0,12996741.0
2019-04-10,7450,7450,7370,7440,6367,96696.0,12996741.0
2019-04-11,7450,7450,7330,7400,12763,96176.0,12996741.0
2019-04-12,7430,7520,7400,7520,26851,97735.0,12996741.0
2019-04-15,7530,7530,7430,7520,15481,97735.0,12996741.0
2019-04-16,7410,7560,7410,7510,16567,97606.0,12996741.0
2019-04-17,7510,7560,7500,7520,9604,97735.0,12996741.0
2019-04-18,7520,7520,7420,7470,9126,97086.0,12996741.0
2019-04-19,7480,7550,7460,7470,6801,97086.0,12996741.0
2019-04-22,7470,7510,7410,7420,3848,96436.0,12996741.0
2019-04-23,7490,7490,7360,7420,5994,96436.0,12996741.0
2019-04-24,7420,7460,7320,7430,11643,96566.0,12996741.0
2019-04-25,7530,7530,7290,7380,7429,95916.0,12996741.0
2019-04-26,7350,7350,7250,7280,4218,94616.0,12996741.0
2019-04-29,7280,7390,7280,7390,5815,96046.0,12996741.0
2019-04-30,7390,7550,7350,7430,14412,96566.0,12996741.0
2019-05-02,7520,7580,7410,7560,9426,98255.0,12996741.0
2019-05-03,7560,7820,7520,7790,50120,101245.0,12996741.0
2019-05-07,7750,7950,7700,7900,40068,102674.0,12996741.0
2019-05-08,7860,8250,7790,8200,60674,106573.0,12996741.0
2019-05-09,8200,8220,8020,8150,34877,105923.0,12996741.0
2019-05-10,8110,8840,8050,8660,168316,112552.0,12996741.0
2019-05-13,8700,9900,8700,9750,709748,126718.0,12996741.0
2019-05-14,9700,12650,9670,11500,2933572,149463.0,12996741.0
2019-05-15,11500,11650,10600,10900,1015240,141664.0,12996741.0
2019-05-16,10900,11200,9970,10000,775637,129967.0,12996741.0
2019-05-17,9840,10100,9720,9850,304808,128018.0,12996741.0
2019-05-20,9820,10000,9350,9350,386414,121520.0,12996741.0
2019-05-21,9320,9570,9190,9360,170798,121649.0,12996741.0
2019-05-22,9410,9450,9070,9090,142173,118140.0,12996741.0
2019-05-23,9140,9140,8690,8810,440577,114501.0,12996741.0
2019-05-24,8800,8930,8530,8830,169645,114761.0,12996741.0
2019-05-27,8830,8880,8530,8650,73830,112422.0,12996741.0
2019-05-28,8560,8720,8540,8640,80887,112292.0,12996741.0
2019-05-29,8590,8700,8310,8520,141768,110732.0,12996741.0
2019-05-30,8770,8770,8130,8150,141041,105923.0,12996741.0
2019-05-31,8110,8350,8000,8350,128067,108523.0,12996741.0
2019-06-03,8210,8280,8080,8240,110164,107093.0,12996741.0
2019-06-04,8230,8840,8230,8740,383718,113592.0,12996741.0
2019-06-05,8670,8860,8630,8860,81849,115151.0,12996741.0
2019-06-07,8910,8920,8750,8760,56990,113851.0,12996741.0
2019-06-10,8780,8890,8700,8880,48133,115411.0,12996741.0
2019-06-11,8850,9060,8780,9060,61099,117750.0,12996741.0
2019-06-12,9060,9070,8770,8870,54659,115281.0,12996741.0
2019-06-13,8910,8980,8840,8850,58040,115021.0,12996741.0
2019-06-14,8900,9180,8800,9080,100251,118010.0,12996741.0
2019-06-17,9150,9880,9130,9880,359082,128408.0,12996741.0
2019-06-18,9950,10100,9480,9780,226976,127108.0,12996741.0
2019-06-19,9730,9800,9130,9640,133383,125289.0,12996741.0
2019-06-20,9570,9940,9350,9420,86011,122429.0,12996741.0
2019-06-21,9450,9500,9360,9410,55055,122299.0,12996741.0
2019-06-24,9410,9510,9280,9430,75311,122559.0,12996741.0
2019-06-25,9430,9480,9290,9370,55541,121779.0,12996741.0
2019-06-26,9270,9340,9060,9150,70673,118920.0,12996741.0
2019-06-27,9200,9300,9080,9120,37848,118530.0,12996741.0
2019-06-28,9260,9260,9060,9130,22420,118660.0,12996741.0
2019-07-01,9320,10200,9020,9880,493739,128408.0,12996741.0
2019-07-02,9850,9850,9270,9270,254904,120480.0,12996741.0
2019-07-03,9210,9270,8820,8820,146374,114631.0,12996741.0
2019-07-04,8880,8880,8630,8700,54820,113072.0,12996741.0
2019-07-05,8640,8950,8640,8930,42466,116061.0,12996741.0
2019-07-08,8930,8930,8550,8590,57645,111642.0,12996741.0
2019-07-09,8530,8700,8430,8430,37949,109563.0,12996741.0
2019-07-10,8260,8530,8260,8450,33080,109822.0,12996741.0
2019-07-11,8470,8570,8400,8460,25870,109952.0,12996741.0
2019-07-12,8590,8590,8340,8360,34247,108653.0,12996741.0
2019-07-15,8400,8580,8310,8370,27960,108783.0,12996741.0
2019-07-16,8500,8500,8210,8310,22537,108003.0,12996741.0
2019-07-17,8310,8350,8110,8260,27341,107353.0,12996741.0
2019-07-18,8480,8480,8220,8220,12091,106833.0,12996741.0
2019-07-19,8300,8400,8220,8260,26984,107353.0,12996741.0
2019-07-22,8300,8330,8180,8240,30390,107093.0,12996741.0
2019-07-23,8320,8380,8230,8240,17832,107093.0,12996741.0
2019-07-24,8180,8340,8060,8070,32149,104884.0,12996741.0
2019-07-25,8160,8190,8040,8050,20730,104624.0,12996741.0
2019-07-26,8010,8100,7800,7810,28938,101505.0,12996741.0
2019-07-29,7860,7890,7570,7710,33216,100205.0,12996741.0
2019-07-30,7600,7790,7600,7720,10287,100335.0,12996741.0
2019-07-31,7880,7880,7680,7820,20274,101635.0,12996741.0
2019-08-01,7750,7900,7750,7830,9668,101764.0,12996741.0
2019-08-02,7630,7840,7630,7800,10778,101375.0,12996741.0
2019-08-05,7840,7840,7350,7450,26902,96826.0,12996741.0
2019-08-06,7220,7380,7070,7100,22942,92277.0,12996741.0
2019-08-07,7370,7370,7140,7210,18906,93707.0,12996741.0
2019-08-08,7320,7770,7280,7700,21540,100075.0,12996741.0
2019-08-09,7850,7950,7670,7740,28999,100595.0,12996741.0
2019-08-12,7740,8130,7700,8110,58941,105404.0,12996741.0
2019-08-13,8050,8090,7900,8000,25012,103974.0,12996741.0
2019-08-14,8090,8140,7850,8000,24872,103974.0,12996741.0
2019-08-16,7860,7990,7670,7890,27627,102544.0,12996741.0
2019-08-19,7920,7950,7770,7930,22693,103064.0,12996741.0
2019-08-20,7820,8000,7800,7850,30623,102024.0,12996741.0
2019-08-21,7950,7970,7880,7950,12264,103324.0,12996741.0
2019-08-22,8020,8190,7940,7950,22325,103324.0,12996741.0
2019-08-23,8100,8100,7790,7890,19889,102544.0,12996741.0
2019-08-26,7780,7910,7750,7800,8322,101375.0,12996741.0
2019-08-27,7880,7970,7810,7880,4540,102414.0,12996741.0
2019-08-28,7740,7960,7740,7900,7293,102674.0,12996741.0
2019-08-29,7930,7990,7870,7920,5590,102934.0,12996741.0
2019-08-30,7860,7980,7860,7920,13344,102934.0,12996741.0
2019-09-02,8000,9190,8000,8250,786949,107223.0,12996741.0
2019-09-03,8240,8240,7900,7960,119712,103454.0,12996741.0
2019-09-04,7870,8020,7830,7910,59045,102804.0,12996741.0
2019-09-05,8050,8100,7890,7890,66219,102544.0,12996741.0
2019-09-06,7950,7950,7770,7790,21561,101245.0,12996741.0
2019-09-09,7750,7840,7660,7670,28937,99685.0,12996741.0
2019-09-10,7680,7730,7610,7630,26968,99165.0,12996741.0
2019-09-11,7600,7840,7600,7710,18217,100205.0,12996741.0
2019-09-16,7720,8040,7720,8020,70307,104234.0,12996741.0
2019-09-17,8020,8060,7920,7970,29917,103584.0,12996741.0
2019-09-18,7970,8010,7900,7980,38482,103714.0,12996741.0
2019-09-19,8050,8200,7920,8040,39717,104494.0,12996741.0
2019-09-20,8120,8120,7940,7970,28059,103584.0,12996741.0
2019-09-23,7970,8040,7910,7970,12758,103584.0,12996741.0
2019-09-24,8030,8030,7700,7790,59420,101245.0,12996741.0
2019-09-25,7790,7830,7710,7710,16627,100205.0,12996741.0
2019-09-26,7730,7980,7730,7950,36417,103324.0,12996741.0
2019-09-27,7820,7940,7800,7830,13786,101764.0,12996741.0
2019-09-30,7830,7840,7690,7840,16414,101894.0,12996741.0
2019-10-01,7790,7860,7570,7680,53843,99815.0,12996741.0
2019-10-02,7570,7730,7570,7670,12076,99685.0,12996741.0
2019-10-04,7600,7720,7600,7610,21896,98905.0,12996741.0
2019-10-07,7470,8150,7470,7700,25040,100075.0,12996741.0
