카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-12-02,22139,22450,21961,21961,365641,374359.0,15156223.0
2004-12-03,22050,22273,21428,21472,405922,366023.0,15156223.0
2004-12-06,21517,22673,21517,21827,730862,372085.0,15156223.0
2004-12-07,21828,22361,21383,21383,321865,364507.0,15156223.0
2004-12-08,21339,21517,21161,21250,238933,362234.0,15156223.0
2004-12-09,21250,21606,21161,21294,227037,363246.0,15166848.0
2004-12-10,21339,22184,21206,21205,438565,361729.0,15166848.0
2004-12-13,21206,21339,20361,20360,431442,347321.0,15166848.0
2004-12-14,20094,20539,18938,19249,748747,328362.0,15166848.0
2004-12-15,19161,19605,18761,19027,816850,324571.0,15166848.0
2004-12-16,19294,20005,19161,19427,877043,331396.0,15166848.0
2004-12-17,19427,19605,19161,19560,397950,333671.0,15166848.0
2004-12-20,19650,19916,19427,19471,519753,332154.0,15166848.0
2004-12-21,19472,19650,19027,19116,376975,326087.0,15166848.0
2004-12-22,19338,19916,19250,19293,598898,329121.0,15166848.0
2004-12-23,19383,19650,18983,19071,335220,325329.0,15166848.0
2004-12-24,18849,20005,18849,19427,698386,331396.0,15166848.0
2004-12-27,19561,19872,19338,19871,300424,338979.0,15166848.0
2004-12-28,19827,19961,19116,19116,399198,326087.0,15166848.0
2004-12-29,19383,19872,19383,19649,407413,335187.0,15166848.0
2004-12-30,19783,20983,19739,20627,882957,351871.0,15166848.0
2005-01-03,20894,21206,20672,21116,630087,360213.0,15166848.0
2005-01-04,21161,21295,20361,20672,470595,352629.0,15166848.0
2005-01-05,20450,21472,20228,21250,731659,362488.0,15166848.0
2005-01-06,21428,23740,20983,22583,2313833,385238.0,15166848.0
2005-01-07,22584,24140,22139,22494,1898108,383721.0,15166848.0
2005-01-10,22939,23339,22273,22539,875361,384480.0,15166848.0
2005-01-11,22628,23384,21784,22450,1341742,383013.0,15168848.0
2005-01-12,22450,22939,21695,21694,717195,370120.0,15168848.0
2005-01-13,21917,22228,21739,21739,525334,370878.0,15168848.0
2005-01-14,21161,21561,21072,21338,564711,364052.0,15168848.0
2005-01-17,21606,22806,21606,22405,1094318,382255.0,15168848.0
2005-01-18,22673,23295,22361,22939,1006709,391356.0,15168848.0
2005-01-19,23517,23740,22939,22983,900875,392115.0,15168848.0
2005-01-20,22850,22895,21472,21783,619828,371637.0,15168848.0
2005-01-21,21739,22939,21695,22761,825114,388323.0,15168848.0
2005-01-24,22939,23295,22139,22317,580315,380738.0,15168848.0
2005-01-25,22095,22228,21517,21827,413181,372395.0,15168848.0
2005-01-26,22139,24006,21784,23517,1702115,401216.0,15168848.0
2005-01-27,23829,24095,22406,22494,735724,383772.0,15168848.0
2005-01-28,22806,22939,22228,22761,347337,388323.0,15168848.0
2005-01-31,22450,23562,22450,22939,629926,391356.0,15168848.0
2005-02-01,22939,23295,22450,22539,418819,384530.0,15168848.0
2005-02-02,22939,23295,22495,22806,610897,389081.0,15168848.0
2005-02-03,22984,23384,22450,22539,457381,384530.0,15168848.0
2005-02-04,22628,22762,22006,22139,429023,377704.0,15168848.0
2005-02-07,22228,22717,22228,22405,416006,382255.0,15168848.0
2005-02-11,21472,22228,21472,22139,397010,377704.0,15168848.0
2005-02-14,22495,22762,22139,22583,612928,385289.0,15168848.0
2005-02-15,22762,24629,22717,23739,1912696,405315.0,15180348.0
2005-02-16,24006,24095,22806,23339,772563,398484.0,15180348.0
2005-02-17,23384,24140,23251,23250,865154,396966.0,15180348.0
2005-02-18,22673,23251,22673,23028,536188,393171.0,15180348.0
2005-02-21,23028,23206,22584,22672,536647,387099.0,15180348.0
2005-02-22,22673,23473,22184,22405,703742,382545.0,15180348.0
2005-02-23,22095,22450,22095,22183,323849,378750.0,15180348.0
2005-02-24,22361,23695,22317,22983,1057183,392412.0,15180348.0
2005-02-25,23117,23917,22762,22850,956172,390135.0,15180348.0
2005-02-28,22228,22361,20850,20983,1555500,358256.0,15180348.0
2005-03-02,20939,21383,20672,21027,544380,359015.0,15180348.0
2005-03-03,21028,21339,20450,20449,546150,349148.0,15180348.0
2005-03-04,20139,20717,20094,20449,603002,349148.0,15180348.0
2005-03-07,20717,20761,20139,20183,357345,344594.0,15180348.0
2005-03-08,20405,22050,20405,21516,2134485,367364.0,15180348.0
2005-03-09,20894,21250,20050,20227,808492,345353.0,15180348.0
2005-03-10,20361,20405,19161,19471,736187,332450.0,15180348.0
2005-03-11,19472,19827,19472,19694,404569,336245.0,15180348.0
2005-03-14,19694,21206,19694,20805,1285476,355220.0,15180348.0
2005-03-15,20805,21072,19827,19960,543623,340799.0,15180348.0
2005-03-16,19961,20405,19783,20227,342171,345353.0,15180348.0
2005-03-17,20183,20316,19294,19293,554445,329414.0,15180348.0
2005-03-18,19250,19605,18938,19205,277661,327896.0,15180348.0
2005-03-21,19161,19338,19027,19027,262214,324859.0,15180348.0
2005-03-22,19027,19827,19027,19471,465648,332450.0,15180348.0
2005-03-23,19294,19472,19027,19116,250748,326377.0,15180348.0
2005-03-24,19516,19961,19116,19205,375831,327896.0,15180348.0
2005-03-25,19516,20539,19427,19960,998585,340799.0,15180348.0
2005-03-28,20228,20316,19783,20183,423531,344594.0,15180348.0
2005-03-29,20316,20316,19383,19382,341377,330932.0,15180348.0
2005-03-30,19294,19516,19161,19205,286058,327896.0,15180348.0
2005-03-31,19472,19916,19250,19249,510809,328655.0,15180348.0
2005-04-01,19027,19383,19027,19382,260612,330932.0,15180348.0
2005-04-04,19338,19338,18894,18893,301491,322582.0,15180348.0
2005-04-06,18805,19027,18761,18849,244212,321823.0,15180348.0
2005-04-07,18938,19161,18761,18760,310213,320305.0,15180348.0
2005-04-08,18938,18983,18761,18760,193674,320305.0,15180348.0
2005-04-11,18672,18761,18405,18404,268281,314233.0,15180348.0
2005-04-12,18271,18449,18183,18227,218789,311484.0,15194348.0
2005-04-13,18271,18360,17871,17915,254202,306166.0,15194348.0
2005-04-14,17782,17916,17694,17871,220062,305406.0,15194348.0
2005-04-15,17738,18227,17738,17782,275929,303887.0,15194348.0
2005-04-18,17160,17605,16627,16804,394638,287173.0,15194348.0
2005-04-19,16938,17160,16893,16982,179462,290212.0,15194348.0
2005-04-20,17338,17827,17160,17248,397946,294770.0,15194348.0
2005-04-21,16671,17027,16582,16982,234875,290212.0,15194348.0
2005-04-22,17516,17960,16982,17071,480151,291731.0,15194348.0
2005-04-25,16849,17293,16849,17160,182799,293251.0,15194348.0
2005-04-26,17516,17649,16982,16982,256712,290212.0,15194348.0
2005-04-27,16893,17071,16760,17026,157107,290972.0,15194348.0
2005-04-28,17249,17738,16982,17026,307057,290972.0,15194348.0
2005-04-29,16538,16849,16449,16537,243353,282615.0,15194348.0
2005-05-02,16716,16760,16182,16226,220681,277297.0,15194348.0
2005-05-03,16227,16538,16049,16048,232532,274258.0,15194348.0
2005-05-04,15782,15915,15204,15381,524686,262862.0,15194348.0
2005-05-06,15382,15604,15382,15515,281106,265141.0,15194348.0
2005-05-09,15649,15693,15204,15248,201141,260583.0,15194348.0
2005-05-10,15248,15782,15248,15426,369890,263622.0,15194348.0
2005-05-11,14937,15204,14715,14803,314948,252986.0,15194348.0
2005-05-12,14848,14982,14537,14670,268872,250707.0,15194348.0
2005-05-13,14493,14626,14182,14492,366303,247815.0,15203348.0
2005-05-16,14404,14893,14404,14626,351216,250095.0,15203348.0
2005-05-17,14715,14893,14359,14359,289346,245534.0,15203348.0
2005-05-18,14493,14582,14270,14403,253688,246294.0,15203348.0
2005-05-19,14582,15204,14493,14892,779155,254656.0,15203348.0
2005-05-20,15071,15115,14715,15070,302487,257697.0,15203348.0
2005-05-23,15160,16315,14982,15915,811679,272140.0,15203348.0
2005-05-24,16182,16404,15737,15959,424529,272900.0,15203348.0
2005-05-25,15960,16493,15915,15959,476041,272900.0,15203348.0
2005-05-26,16049,17738,16049,17248,1444221,294945.0,15203348.0
2005-05-27,17516,17560,16893,16937,444017,289624.0,15203348.0
2005-05-30,16982,17160,16760,16759,301387,286583.0,15203348.0
2005-05-31,17338,18849,17293,18315,1535482,313189.0,15203348.0
2005-06-01,18316,19027,18005,18938,898492,323831.0,15203348.0
2005-06-02,19472,19827,18583,18582,657339,317750.0,15203348.0
2005-06-03,19205,20005,18672,19738,846528,337514.0,15203348.0
2005-06-07,19916,20717,19427,20049,673834,342835.0,15203348.0
2005-06-08,20094,20539,19783,20094,417357,343596.0,15203348.0
2005-06-09,20005,20939,19916,20360,749621,348157.0,15203348.0
2005-06-10,20272,20494,19872,20094,595613,343596.0,15203348.0
2005-06-13,20672,21028,19783,19782,553954,338274.0,15203348.0
2005-06-14,19516,19650,18494,18538,689128,316990.0,15203348.0
2005-06-15,18494,18849,18138,18804,402446,321551.0,15203348.0
2005-06-16,18716,21606,18627,21294,1481083,364120.0,15203348.0
2005-06-17,20894,21250,20228,20449,658103,349677.0,15203348.0
2005-06-20,20717,21250,20450,20494,561350,350437.0,15203348.0
2005-06-21,20539,21117,20361,20716,478953,354238.0,15203348.0
2005-06-22,21072,21072,20228,20360,517038,348157.0,15203348.0
2005-06-23,20361,21517,20005,20672,888118,353478.0,15203348.0
2005-06-24,20316,20494,20005,20094,330584,343596.0,15203348.0
2005-06-27,20717,21961,20405,20805,1908033,355758.0,15203348.0
2005-06-28,20672,21250,20450,20761,344991,354998.0,15203348.0
2005-06-29,21028,21784,20717,21516,909203,367921.0,15203348.0
2005-06-30,21295,22139,21250,21472,538239,367161.0,15203348.0
2005-07-01,21517,22095,20850,21383,782508,365641.0,15203348.0
2005-07-04,21517,21961,21472,21650,435052,370202.0,15203348.0
2005-07-05,21650,21828,21206,21427,322558,366401.0,15203348.0
2005-07-06,21695,22539,21606,21872,677299,374002.0,15203348.0
2005-07-07,21784,22895,21784,22894,748773,391486.0,15203348.0
2005-07-08,22806,24140,22495,23561,1350788,402889.0,15203348.0
2005-07-11,24184,25162,23917,24895,1128548,425694.0,15203348.0
2005-07-12,25562,25607,24406,24806,663322,424173.0,15203348.0
2005-07-13,24895,24940,24184,24184,306918,414075.0,15223348.0
2005-07-14,24184,24273,23206,23339,677496,399613.0,15223348.0
2005-07-15,23206,23651,23028,23295,363203,398852.0,15223348.0
2005-07-18,23384,23517,22273,22494,572730,385151.0,15223348.0
2005-07-19,22361,22895,22361,22850,421522,391240.0,15223348.0
2005-07-20,22850,22984,21917,21916,590844,375256.0,15223348.0
2005-07-21,21961,22361,21117,21338,676822,365360.0,15223348.0
2005-07-22,21428,21872,21206,21427,422995,366883.0,15223348.0
2005-07-25,21339,22584,21339,22494,630751,385151.0,15223348.0
2005-07-26,22228,22806,21961,22672,445535,388195.0,15223348.0
2005-07-27,22806,23206,22406,22405,382431,383628.0,15223348.0
2005-07-28,22673,23339,22628,23206,419137,397329.0,15223348.0
2005-07-29,23740,24940,23562,24495,964046,419403.0,15223348.0
2005-08-01,24584,24629,23695,24184,309428,414075.0,15223348.0
2005-08-02,24229,24451,23829,23872,332770,408747.0,15223348.0
2005-08-03,23873,24229,23428,23561,357099,403419.0,15223348.0
2005-08-04,23562,23829,22006,22894,473005,392001.0,15223348.0
2005-08-05,22050,22495,21872,21872,302471,374494.0,15223348.0
2005-08-08,21428,22273,21428,22005,281260,376778.0,15223348.0
2005-08-09,21695,22406,21695,22317,239418,382106.0,15223348.0
2005-08-10,22673,23428,21739,21872,468312,374494.0,15223348.0
2005-08-11,21872,23028,21250,22939,486757,392762.0,15223348.0
2005-08-12,22939,23206,22495,22761,314931,389879.0,15229651.0
2005-08-16,22806,23384,22628,23072,248579,395209.0,15229651.0
2005-08-17,22762,22939,22139,22317,254561,382264.0,15229651.0
2005-08-18,22228,22495,21961,21961,249586,376172.0,15229651.0
2005-08-19,21739,22628,21739,22583,271523,386833.0,15229651.0
2005-08-22,22495,23384,22317,23117,290002,395971.0,15229651.0
2005-08-23,23206,23651,22939,23295,337152,399017.0,15229651.0
2005-08-24,23295,23295,22495,22583,268947,386833.0,15229651.0
2005-08-25,22273,22628,22184,22228,216178,380741.0,15229651.0
2005-08-26,21961,22584,21961,22361,215561,383026.0,15229651.0
2005-08-29,22006,22628,22006,22405,210176,383787.0,15229651.0
2005-08-30,22673,23073,22584,22583,207435,386833.0,15229651.0
2005-08-31,22628,23117,22628,23072,179923,395209.0,15229651.0
2005-09-01,23384,23873,23251,23517,319791,402824.0,15229651.0
2005-09-02,23606,24584,23562,24184,403097,414247.0,15229651.0
2005-09-05,24629,24718,23695,23739,250482,406632.0,15229651.0
2005-09-06,24006,25562,23695,24584,615973,421100.0,15229651.0
2005-09-07,24807,25029,24451,24495,327052,419577.0,15229651.0
2005-09-08,24807,25207,24362,24450,378989,418815.0,15229651.0
2005-09-09,24451,24762,24362,24762,232616,426035.0,15297501.0
2005-09-12,24762,26496,24718,25873,791518,445157.0,15297501.0
2005-09-13,26407,28052,26318,27740,1190024,477282.0,15297501.0
2005-09-14,27830,28319,27029,27785,625942,478047.0,15297501.0
2005-09-15,27785,28985,26896,27296,687295,469633.0,15297501.0
2005-09-16,27385,28808,27385,28096,653480,483401.0,15297501.0
2005-09-20,28808,28897,27074,27118,699310,466574.0,15297501.0
2005-09-21,27118,27385,26318,26673,571750,458925.0,15297501.0
2005-09-22,26051,28319,26051,27429,844243,471928.0,15297501.0
2005-09-23,27874,28230,26985,27207,503195,468104.0,15297501.0
2005-09-26,27296,27918,27118,27296,343322,469633.0,15297501.0
2005-09-27,27296,29074,27296,28718,951446,494109.0,15297501.0
2005-09-28,29030,29519,28185,28496,513231,490285.0,15297501.0
2005-09-29,28630,28719,27830,28318,269418,487225.0,15297501.0
2005-09-30,28541,28941,27785,27874,367772,479577.0,15297501.0
2005-10-04,27874,28808,27874,28629,433805,492580.0,15297501.0
2005-10-05,28630,28763,27696,27918,334559,480342.0,15297501.0
2005-10-06,27474,27696,26451,26451,692839,455101.0,15297501.0
2005-10-07,26451,26896,26229,26451,367813,455101.0,15297501.0
2005-10-10,26496,26985,26496,26673,351671,458925.0,15297501.0
2005-10-11,26629,27118,26585,26984,349592,465254.0,15329627.0
2005-10-12,26718,26896,25918,25917,869329,446859.0,15329627.0
2005-10-13,26051,26540,25651,25962,626915,447625.0,15329627.0
2005-10-14,25651,26096,24807,24939,533976,429996.0,15329627.0
2005-10-17,24584,25162,24006,24006,535807,413900.0,15329627.0
2005-10-18,24006,24851,24006,24273,464338,418499.0,15329627.0
2005-10-19,23962,24051,22495,22761,519906,392438.0,15329627.0
2005-10-20,23073,23428,22273,22272,441309,384007.0,15329627.0
2005-10-21,21872,23384,21872,23250,623470,400870.0,15329627.0
2005-10-24,23517,25340,23517,24762,1014205,426930.0,15329627.0
2005-10-25,25296,25384,24184,24317,407295,419265.0,15329627.0
2005-10-26,24495,25118,23740,24539,401832,423098.0,15329627.0
2005-10-27,24362,25029,24318,24406,261116,420798.0,15329627.0
2005-10-28,23251,24140,23251,23784,267929,410068.0,15329627.0
2005-10-31,24006,24629,24006,24006,242409,413900.0,15329627.0
2005-11-01,24362,26407,24362,26229,672038,452224.0,15329627.0
2005-11-02,26229,28852,25873,27073,1380368,466787.0,15329627.0
2005-11-03,27296,28319,26852,27962,1001182,482117.0,15329627.0
2005-11-04,28185,28897,27830,28451,973954,490548.0,15329627.0
2005-11-07,28808,28985,27918,28318,386670,488249.0,15329627.0
2005-11-08,28630,31519,28274,30141,1299911,519674.0,15329627.0
2005-11-09,29786,31119,29430,30185,590941,520441.0,15329627.0
2005-11-10,28719,30497,27652,27918,1549295,482167.0,15355627.0
2005-11-11,28452,30675,28452,30674,1869347,529769.0,15355627.0
2005-11-14,32453,34053,30319,31119,1914689,537447.0,15355627.0
2005-11-15,31920,32364,30586,31386,671940,542054.0,15355627.0
2005-11-16,30897,31608,30319,30985,569253,535144.0,15355627.0
2005-11-17,31119,33298,31119,32186,1011479,555874.0,15355627.0
2005-11-18,33075,33787,31920,31919,544976,551267.0,15355627.0
2005-11-21,31920,32853,31253,31474,547490,543589.0,15355627.0
2005-11-22,31742,32631,31030,31563,458811,545125.0,15355627.0
2005-11-23,31564,32497,31208,32453,689696,560480.0,15355627.0
2005-11-24,32898,34009,32409,32453,842439,560480.0,15355627.0
2005-11-25,32542,32853,31075,31474,537617,543718.0,15359269.0
2005-11-28,31786,32097,30541,30541,582912,527591.0,15359269.0
2005-11-29,29608,30364,29297,29785,524236,514536.0,15359269.0
2005-11-30,28941,30586,28941,30541,425158,527591.0,15359269.0
2005-12-01,30275,31164,30275,30674,414347,529895.0,15359269.0
2005-12-02,31297,31386,30230,30230,404588,522215.0,15359269.0
2005-12-05,29875,30319,29608,29741,344808,513768.0,15359269.0
2005-12-06,30675,32409,30675,32141,1083865,555238.0,15359269.0
2005-12-07,32142,32275,30319,30319,545566,523751.0,15359269.0
2005-12-08,29963,30630,29563,30363,392312,524519.0,15359269.0
2005-12-09,30186,31608,30186,30941,433998,534503.0,15359269.0
2005-12-12,31119,33031,31119,31563,892168,545276.0,15359875.0
2005-12-13,33075,36276,32409,35965,2320258,621307.0,15359875.0
2005-12-14,36632,36810,34542,35564,1311978,614395.0,15359875.0
2005-12-15,35298,36899,34898,36898,872071,637435.0,15359875.0
2005-12-16,35832,36765,35254,35831,781892,619003.0,15359875.0
2005-12-19,35565,38410,35565,37609,1139566,649723.0,15359875.0
2005-12-20,36899,37254,35432,35564,775638,614395.0,15359875.0
2005-12-21,35209,35787,34587,34898,638914,602875.0,15359875.0
2005-12-22,34987,35476,32986,32986,634461,569851.0,15359875.0
2005-12-23,33120,34542,32364,34142,686983,589819.0,15359875.0
2005-12-26,34320,35254,33876,34142,644400,589819.0,15359875.0
2005-12-27,33876,37743,33253,36720,1684027,635459.0,15386414.0
2005-12-28,36365,37743,36143,36854,977880,637767.0,15386414.0
2005-12-29,37254,39210,37165,38143,1272755,660077.0,15386414.0
2006-01-02,38366,39744,37565,39121,1109934,677002.0,15386414.0
2006-01-03,39833,39833,37966,39477,823819,683157.0,15386414.0
2006-01-04,39655,41255,38232,38232,1522661,661616.0,15386414.0
2006-01-05,38321,38944,36365,37076,890704,641613.0,15386414.0
2006-01-06,37343,38188,36765,38187,625195,660846.0,15386414.0
2006-01-09,39166,43878,39166,43878,2157811,759320.0,15386414.0
2006-01-10,45256,48190,43211,43433,2100213,751626.0,15386414.0
2006-01-11,44634,48190,42500,47390,1420564,820096.0,15386414.0
2006-01-12,47124,49257,45612,45612,1431489,791721.0,15433166.0
2006-01-13,44278,47212,44234,44456,1099390,771658.0,15433166.0
2006-01-16,45345,48279,44234,48012,1464520,833391.0,15433166.0
2006-01-17,47568,49169,45701,45700,1191295,793265.0,15433166.0
2006-01-18,44812,45256,39388,41077,1985417,713012.0,15433166.0
2006-01-19,40011,41789,38855,41077,1574563,713012.0,15433166.0
2006-01-20,40455,41300,34943,34942,2083701,606523.0,15433166.0
2006-01-23,33520,34098,29786,30763,1914321,533988.0,15433166.0
2006-01-24,31564,32986,29030,32008,3252086,555594.0,15433166.0
2006-01-25,32542,36365,32542,34364,2624267,596492.0,15433166.0
2006-01-26,34676,34987,32942,34764,1171143,603437.0,15433166.0
2006-01-27,35921,36676,35165,35742,1097550,621729.0,15465892.0
2006-01-31,35832,36899,35743,36053,708238,627142.0,15465892.0
2006-02-01,34854,35031,32186,33742,1569061,586931.0,15465892.0
2006-02-02,36543,38766,35832,38765,3434671,674313.0,15465892.0
2006-02-03,38143,38366,35743,35787,1812894,622502.0,15465892.0
2006-02-06,34587,35743,33609,35520,1348532,617862.0,15465892.0
2006-02-07,34765,36810,34765,34987,1427898,608583.0,15465892.0
2006-02-08,34809,37877,34809,37743,1944327,656527.0,15465892.0
2006-02-09,39655,41433,37343,37476,2417031,651887.0,15465892.0
2006-02-10,37254,38188,36232,38054,849336,661940.0,15465892.0
2006-02-13,38010,38054,35876,35876,712257,625558.0,15503300.0
2006-02-14,34720,35743,34142,35387,719446,617031.0,15503300.0
2006-02-15,36143,36721,33876,34142,674502,595327.0,15503300.0
2006-02-16,34231,35787,33920,35342,639432,616256.0,15503300.0
2006-02-17,35476,36988,34409,34497,971012,601528.0,15503300.0
2006-02-20,34498,35743,33653,34898,710529,608505.0,15503300.0
